date,PM2_5,PM10,PM1_0,CO2,pressure,humidity,battery,lux,dB,run_time,mslPressure,temperature_int,temperature,NO2,O3
1624291647,11,11,3,280,,,,,,,,,,,
1624291576,,,,,,,,,,,,24.8,24.9,16.619368160692,52.50575308258
1624290976,,,,,,,,,,,,24.9,25.2,19.060427971456,50.931274320716
1624290767,,,,,,,,,,,,24.6,25.2,20.345990782064,48.585306668309
1624290447,11,11,3,280,,,,,,,,,,,
1624290357,,,,,843,62.6,2500,100,57,,843,,,,
1624290167,,,,,,,,,,,,24.2,24.7,24.219363012909,43.613823018633
1624289958,,,,,,,,,,,,23.9,24.5,24.530049690813,42.065115540672
1624289726,,,,,843.2,69.2,2500,150,57,187200,843.2,,,,
1624289358,,,,,,,,,,,,23.4,23.8,28.689884405674,36.414230913434
1624289147,,,,,,,,,,,,23.3,23.6,13.591416445694,48.204823481585
1624288547,,,,,,,,,,,,23,23.6,14.690527536932,45.969450733041
1624288336,,,,,,,,,,,,22.7,23.3,15.858892123936,43.672225153658
1624287988,9,9,4,250,,,,,,,,,,,
1624287926,,,,,843.1,72.7,2500,80,56,,843.1,,,,
1624287736,,,,,,,,,,,,22.1,22.7,17.54037668416,39.623858800999
1624287524,,,,,,,,,,,,21.7,22.3,18.403885445179,37.137716494419
1624287296,,,,,843,78.9,2500,60,56,183600,843,,,,
1624286924,,,,,,,,,,,,21.4,22,19.119438713714,35.221145750464
1624286788,10,10,5,250,,,,,,,,,,,
1624286712,,,,,,,,,,,,21.4,21.9,19.071493985876,35.259839647142
1624286112,,,,,,,,,,,,21.1,21.7,19.81368321432,33.323108525089
1624285897,,,,,,,,,,,,20.8,21.5,20.779614506009,31.197788498196
1624285588,11,11,6,260,,,,,,,,,,,
1624285543,9,9,5,260,,,,,,,,,,,
1624285496,,,,,842.9,85.1,2500,50,59,,842.9,,,,
1624285297,,,,,,,,,,,,20.4,21.2,22.159860889281,28.276315883565
1624285078,,,,,,,,,,,,20.2,20.8,22.61558763371,27.019910822189
1624284850,,,,,842.9,92.7,2500,45,56,180000,842.9,,,,
1624284478,,,,,,,,,,,,19.8,20.4,23.617603386261,24.423014017556
1624284343,8,8,5,260,,,,,,,,,,,
1624284264,,,,,,,,,,,,19.6,20.2,24.052021362761,23.183292308528
1624283664,,,,,,,,,,,,19.4,20,24.662236674668,21.785349843298
1624283449,,,,,,,,,,,,19.4,19.8,24.672891058632,21.777470708682
1624283143,9,9,6,260,,,,,,,,,,,
1624283099,8,8,5,260,,,,,,,,,,,
1624283050,,,,,842.9,98.3,2500,15,54,,842.9,,,,
1624282849,,,,,,,,,,,,19.2,19.7,25.197871298826,20.468463647627
1624282634,,,,,,,,,,,,19.2,19.6,25.400304594142,20.295633012021
1624282407,,,,,842.8,101,2500,10,54,176400,842.8,,,,
1624282034,,,,,,,,,,,,19,19.5,26.186317241454,18.756121286674
1624281899,8,8,6,270,,,,,,,,,,,
1624281819,,,,,,,,,,,,19,19.5,26.276879505148,18.684985768414
1624281219,,,,,,,,,,,,18.9,19.4,26.510070069344,18.048680796397
1624281004,,,,,,,,,,,,18.9,19.3,26.302309582047,18.221288125289
1624280699,11,11,7,270,,,,,,,,,,,
1624280654,8,8,6,270,,,,,,,,,,,
1624280607,,,,,842.6,106.4,2500,10,53,,842.6,,,,
1624280404,,,,,,,,,,,,18.7,19.2,27.024395925575,16.736451872567
1624280188,,,,,,,,,,,,18.7,19.1,26.885888934043,16.853681952433
1624279962,,,,,842.4,109,2500,5,50,172800,842.4,,,,
1624279588,,,,,,,,,,,,18.6,19,27.278895257699,16.078838132621
1624279454,8,8,6,270,,,,,,,,,,,
1624279373,,,,,,,,,,,,18.7,19,26.459713575484,17.202150329254
1624278773,,,,,,,,,,,,18.7,19.1,26.251953088186,17.384008489306
1624278557,,,,,,,,,,,,18.9,19.1,25.854825455559,18.588290020691
1624278254,10,10,7,270,,,,,,,,,,,
1624278207,8,8,6,280,,,,,,,,,,,
1624278162,,,,,842.3,106.3,2500,0,50,,842.3,,,,
1624277957,,,,,,,,,,,,18.8,19.2,26.247831779215,17.81807161646
1624277742,,,,,,,,,,,,18.9,19.2,28.875343309349,16.096919709211
1624277516,,,,,842.3,99.7,2500,0,49,169200,842.3,,,,
1624277142,,,,,,,,,,,,18.8,19.2,26.439610690567,17.666996362209
1624277007,6,6,4,270,,,,,,,,,,,
1624276927,,,,,,,,,,,,18.8,19.2,29.998174934539,14.719912057864
1624276327,,,,,,,,,,,,18.6,19.1,27.848904799772,15.6105877333
1624276111,,,,,,,,,,,,18.6,19.1,31.364851507888,12.715371795971
1624275807,5,5,4,260,,,,,,,,,,,
1624275761,5,5,4,260,,,,,,,,,,,
1624275716,,,,,842.1,100.4,2500,0,48,,842.1,,,,
1624275511,,,,,,,,,,,,18.4,18.9,29.215581373122,13.606047471407
1624275296,,,,,,,,,,,,18.4,18.8,29.093055957536,13.699895310399
1624275071,,,,,842,103.2,2500,0,49,165600,842,,,,
1624274696,,,,,,,,,,,,18.3,18.7,29.171757954254,13.194026744845
1624274561,5,5,3,270,,,,,,,,,,,
1624274480,,,,,,,,,,,,18.3,18.7,29.565970160922,12.860870023829
1624273880,,,,,,,,,,,,18.3,18.7,29.203721106146,13.162063592953
1624273664,,,,,,,,,,,,18.5,18.7,29.467165279287,13.83991037038
1624273361,5,5,3,270,,,,,,,,,,,
1624273314,5,5,4,290,,,,,,,,,,,
1624273271,,,,,842,102.2,2500,0,49,,842,,,,
1624273064,,,,,,,,,,,,18.4,18.6,29.972042634565,12.957820934527
1624272848,,,,,,,,,,,,18.4,18.6,30.126531202043,12.844961107266
1624272598,,,,,841.9,100.9,2500,0,48,162000,841.9,,,,
1624272248,,,,,,,,,,,,18.4,18.7,28.858659510328,13.893588100506
1624272114,5,5,4,280,,,,,,,,,,,
1624272033,,,,,,,,,,,,18.6,18.8,28.104610014908,15.406687172656
1624271433,,,,,,,,,,,,18.5,18.9,29.115570608475,14.123973973729
1624271217,,,,,,,,,,,,18.5,18.9,29.914649405774,13.463657643819
1624270914,4,4,3,270,,,,,,,,,,,
1624270867,5,5,3,270,,,,,,,,,,,
1624270798,,,,,841.7,97.5,2500,0,50,,841.7,,,,
1624270617,,,,,,,,,,,,18.5,18.9,27.192454302976,15.713135274379
1624270402,,,,,,,,,,,,18.6,18.9,37.91729764574,7.5829282410661
1624270151,,,,,841.6,99.5,2500,0,50,158400,841.6,,,,
1624269802,,,,,,,,,,,,18.6,18.9,40.64481994052,5.3290485016398
1624269667,5,5,3,270,,,,,,,,,,,
1624269586,,,,,,,,,,,,18.7,19.1,26.837944206205,16.889600599763
1624268986,,,,,,,,,,,,18.6,19.1,26.975245314725,16.336233919799
1624268769,,,,,,,,,,,,18.8,19.1,26.524845762279,17.595637537236
1624268467,4,4,3,270,,,,,,,,,,,
1624268420,4,4,3,270,,,,,,,,,,,
1624268351,,,,,841.7,96.3,2500,0,48,,841.7,,,,
1624268169,,,,,,,,,,,,18.7,19.1,27.003087157647,16.751285058683
1624267955,,,,,,,,,,,,18.7,19.1,27.120285381251,16.661839328557
1624267704,,,,,841.9,99.9,2500,0,48,154800,841.9,,,,
1624267355,,,,,,,,,,,,18.6,19.1,27.646471504457,15.780643119558
1624267220,6,6,4,280,,,,,,,,,,,
1624267140,,,,,,,,,,,,18.7,19,27.141594149179,16.643305809977
1624266540,,,,,,,,,,,,18.7,19,27.184211685035,16.604388606585
1624266324,,,,,,,,,,,,18.7,19,27.503843203954,16.345812573317
1624266020,6,6,3,280,,,,,,,,,,,
1624265974,4,4,3,290,,,,,,,,,,,
1624265904,,,,,841.9,103,2500,0,48,,841.9,,,,
1624265724,,,,,,,,,,,,18.7,19,27.029723117557,16.733899929933
1624265508,,,,,,,,,,,,18.9,19,29.285537091963,15.763507825219
1624265257,,,,,842,99.8,2500,0,48,151200,842,,,,
1624264908,,,,,,,,,,,,18.9,19.1,26.563341989164,18.012985455779
1624264774,5,5,4,290,,,,,,,,,,,
1624264694,,,,,,,,,,,,19,19.3,40.692261008422,7.0467037791512
1624264094,,,,,,,,,,,,19,19.3,37.970065905624,9.2961814097114
1624263878,,,,,,,,,,,,19.2,19.4,39.815686097416,8.651800524062
1624263574,5,5,3,290,,,,,,,,,,,
1624263528,6,6,3,280,,,,,,,,,,,
1624263457,,,,,842,95.9,2500,0,50,,842,,,,
1624263278,,,,,,,,,,,,19.2,19.5,37.093490994617,10.901278154622
1624263063,,,,,,,,,,,,19.3,19.6,33.189865154828,14.578961883403
1624262812,,,,,842.1,91.3,2500,0,50,147600,842.1,,,,
1624262463,,,,,,,,,,,,19.3,19.7,35.917387449608,12.325082143977
1624262328,7,7,4,260,,,,,,,,,,,
1624262247,,,,,,,,,,,,19.4,19.8,25.013831345479,21.494810658137
1624261647,,,,,,,,,,,,19.4,19.8,25.024485729443,21.490631855985
1624261432,,,,,,,,,,,,19.5,19.8,24.732696053445,22.173509859297
1624261128,5,5,3,260,,,,,,,,,,,
1624261082,8,8,5,270,,,,,,,,,,,
1624261012,,,,,842.3,90.6,2500,0,49,,842.3,,,,
1624260832,,,,,,,,,,,,19.5,19.8,24.551571526057,22.321331394512
1624260618,,,,,,,,,,,,19.6,19.8,24.281090617987,22.985675879244
1624260367,,,,,842.7,89.5,2500,0,49,144000,842.7,,,,
1624260018,,,,,,,,,,,,19.6,19.9,24.233145890149,23.029920274618
1624259882,7,7,4,270,,,,,,,,,,,
1624259803,,,,,,,,,,,,19.6,19.9,58.566898214096,0
1624259203,,,,,,,,,,,,19.6,20,61.294420508877,0
1624258989,,,,,,,,,,,,19.7,20.1,57.859587563503,0
1624258682,6,6,3,260,,,,,,,,,,,
1624258640,6,6,3,260,,,,,,,,,,,
1624258567,,,,,842.8,89.1,2500,0,50,,842.8,,,,
1624258389,,,,,,,,,,,,19.7,20.1,60.587109858283,0
1624258174,,,,,,,,,,,,19.7,20.1,57.257614869537,0
1624257924,,,,,842.7,88.4,2500,0,50,140400,842.7,,,,
1624257574,,,,,,,,,,,,19.7,20.1,59.985137164318,0
1624257440,6,6,3,270,,,,,,,,,,,
1624257360,,,,,,,,,,,,19.8,20.1,25.205106596895,23.115810991047
1624256760,,,,,,,,,,,,19.8,20.2,22.482911494096,25.365288621608
1624256545,,,,,,,,,,,,20,20.2,24.078153662735,24.928731935779
1624256240,6,6,3,270,,,,,,,,,,,
1624256196,7,7,2,270,,,,,,,,,,,
1624256124,,,,,842.9,86.4,2500,0,51,,842.9,,,,
1624255945,,,,,,,,,,,,20,20.3,21.355958559937,27.178209566339
1624255731,,,,,,,,,,,,20.2,20.5,20.490038032895,28.77635225975
1624255481,,,,,843,83.9,2500,0,50,136800,843,,,,
1624255131,,,,,,,,,,,,20.2,20.6,20.436766113075,28.824073680874
1624254996,7,7,3,250,,,,,,,,,,,
1624254918,,,,,,,,,,,,20.3,20.7,19.953197525725,29.660802187786
1624254318,,,,,,,,,,,,20.2,20.7,19.989281986587,29.19015049316
1624254103,,,,,,,,,,,,20.3,20.7,19.532349359147,30.021519951828
1624253796,7,7,3,260,,,,,,,,,,,
1624253754,6,6,2,270,,,,,,,,,,,
1624253681,,,,,842.9,81.9,2500,0,50,,842.9,,,,
1624253503,,,,,,,,,,,,20.2,20.7,19.51516190019,29.58656359782
1624253289,,,,,,,,,,,,20.3,20.7,18.855795977434,30.576887445355
1624253040,,,,,842.8,82.4,2500,0,49,133200,842.8,,,,
1624252689,,,,,,,,,,,,20.2,20.7,19.025060237846,29.99803319531
1624252554,7,7,2,270,,,,,,,,,,,
1624252476,,,,,,,,,,,,20.3,20.6,18.546818842478,30.827584344007
1624251876,,,,,,,,,,,,20.2,20.6,18.471032271719,30.443826436873
1624251661,,,,,,,,,,,,20.3,20.6,17.939518956531,38.199244554709
1624251354,6,6,2,280,,,,,,,,,,,
1624251312,7,7,3,280,,,,,,,,,,,
1624251240,,,,,842.8,81.6,2500,0,50,,842.8,,,,
1624251061,,,,,,,,,,,,20.3,20.7,17.854283884819,38.277672773518
1624250848,,,,,,,,,,,,20.4,20.8,17.280153033775,39.229752333045
1624250598,,,,,842.8,79.3,2500,0,49,129600,842.8,,,,
1624250248,,,,,,,,,,,,20.4,20.8,16.99781185873,39.497000051655
1624250112,7,7,2,290,,,,,,,,,,,
1624250034,,,,,,,,,,,,20.6,20.9,16.067965027904,41.192214703485
1624249434,,,,,,,,,,,,20.6,20.9,15.806932620786,41.436969853661
1624249220,,,,,,,,,,,,20.8,21.1,15.01026558951,43.003443957835
1624248912,7,7,2,290,,,,,,,,,,,
1624248872,7,7,2,290,,,,,,,,,,,
1624248798,,,,,842.8,75,2500,0,49,,842.8,,,,
1624248620,,,,,,,,,,,,20.8,21.2,14.722597222482,43.277498619057
1624248408,,,,,,,,,,,,20.9,21.3,14.239028635132,44.143751116909
1624248157,,,,,842.6,71.2,2500,0,52,126000,842.6,,,,
1624247808,,,,,,,,,,,,20.9,21.3,14.137811987475,44.239640662296
1624247672,7,7,2,270,,,,,,,,,,,
1624247595,,,,,,,,,,,,21,21.3,13.723496895891,45.037231564634
1624246995,,,,,,,,,,,,21,21.4,13.606298672287,45.147031035083
1624246784,,,,,,,,,,,,21.1,21.5,13.314508996288,45.834822377262
1624246472,7,7,2,270,,,,,,,,,,,
1624246432,7,7,2,280,,,,,,,,,,,
1624246357,,,,,842.1,71,2500,0,54,,842.1,,,,
1624246184,,,,,,,,,,,,21.1,21.5,13.357126532144,45.792204841406
1624245968,,,,,,,,,,,,21.3,21.5,15.804719417902,44.299387857421
1624245718,,,,,842.1,72,2500,0,51,122400,842.1,,,,
1624245368,,,,,,,,,,,,21.3,21.6,13.082524315104,46.870352445731
1624245232,8,8,2,280,,,,,,,,,,,
1624245155,,,,,,,,,,,,21.4,21.7,21.191716394709,39.678330204545
1624244555,,,,,,,,,,,,21.4,21.8,18.46952129191,42.249294792855
1624244343,,,,,,,,,,,,21.6,21.8,20.847860681902,40.813597349461
1624244032,7,7,2,290,,,,,,,,,,,
1624243993,9,9,3,290,,,,,,,,,,,
1624243918,,,,,841.9,73.8,2500,0,52,,841.9,,,,
1624243743,,,,,,,,,,,,21.6,21.9,18.125665579104,43.384561937772
1624243530,,,,,,,,,,,,21.8,22.1,14.431006109623,47.683000459352
1624243280,,,,,841.7,72.5,2500,0,52,118800,841.7,,,,
1624242930,,,,,,,,,,,,21.9,22.2,16.872065920388,45.785917377868
1624242793,10,10,4,280,,,,,,,,,,,
1624242717,,,,,,,,,,,,22.1,22.3,13.61423619343,49.632728650614
1624242117,,,,,,,,,,,,22.1,22.4,14.184245735504,49.092906021414
1624241905,,,,,,,,,,,,22.4,22.5,13.974775705258,50.515536810929
1624241593,9,9,3,290,,,,,,,,,,,
1624241556,8,8,2,300,,,,,,,,,,,
1624241480,,,,,841.6,70.2,2500,0,54,,841.6,,,,
1624241305,,,,,,,,,,,,22.4,22.6,14.507494903458,50.015076176486
1624241097,,,,,,,,,,,,22.5,22.7,14.876277033227,50.073370476149
1624240844,,,,,841.5,67.9,2500,0,51,115200,841.5,,,,
1624240497,,,,,,,,,,,,22.6,22.9,15.404874922455,49.983391071274
1624240356,8,8,2,300,,,,,,,,,,,
1624240282,,,,,,,,,,,,22.8,23,15.62570155974,50.601031936165
1624239682,,,,,,,,,,,,23,23.1,17.780298886488,49.382861603364
1624239471,,,,,,,,,,,,23.3,23.4,15.541168711103,52.711741335394
1624239156,10,10,4,290,,,,,,,,,,,
1624239123,10,10,2,270,,,,,,,,,,,
1624239044,,,,,841.4,65.6,2500,0,55,,841.4,,,,
1624238871,,,,,,,,,,,,23.5,23.7,15.783304116316,53.30245037996
1624238661,,,,,,,,,,,,23.7,24.1,16.941716542431,53.023642523562
1624238411,,,,,840.9,61.5,2500,45,57,111600,840.9,,,,
1624238061,,,,,,,,,,,,23.6,23.9,15.544786360138,53.929571049164
1624237923,10,10,2,270,,,,,,,,,,,
1624237850,,,,,,,,,,,,23.7,24.1,19.45082396595,50.646232906202
1624237250,,,,,,,,,,,,23.6,23.9,21.164973901141,48.628417744204
1624237040,,,,,,,,,,,,23.9,23.8,20.529328512336,50.438750375874
1624236723,11,11,4,280,,,,,,,,,,,
1624236692,9,9,1,290,,,,,,,,,,,
1624236611,,,,,840.8,61.8,2500,25,57,,840.8,,,,
1624236440,,,,,,,,,,,,24.1,24,22.422893431966,49.479540799307
1624236230,,,,,,,,,,,,24.6,24.5,22.769863133871,51.192190012256
1624235981,,,,,840.6,59.5,2500,15,58,108000,840.6,,,,
1624235630,,,,,,,,,,,,24.9,24.9,23.226292101375,51.987691270555
1624235492,10,10,3,280,,,,,,,,,,,
1624235420,,,,,,,,,,,,25.3,25,23.145880561709,53.696501993875
1624234820,,,,,,,,,,,,25.9,25.4,22.311419526622,56.931536886523
1624234612,,,,,,,,,,,,26.9,26,20.160638412047,63.047661765181
1624234292,9,9,2,250,,,,,,,,,,,
1624234266,13,13,2,250,,,,,,,,,,,
1624234181,,,,,840.4,56.1,2500,20,56,,840.4,,,,
1624234012,,,,,,,,,,,,28.1,27.2,17.314406913854,70.634371202626
1624233806,,,,,,,,,,,,29.4,29.4,15.699962646513,77.469936811493
1624233560,,,,,840,43.3,2500,145,56,104400,840,,,,
1624233206,,,,,,,,,,,,29.4,29.7,18.251687605888,75.059380062315
1624233066,12,12,2,240,,,,,,,,,,,
1624233002,,,,,,,,,,,,29.3,30.1,13.019179196559,79.569157866139
1624232402,,,,,,,,,,,,28.7,29.6,12.015758997857,78.066645962352
1624232196,,,,,,,,,,,,28.2,28.4,12.904697835775,75.182901287218
1624231866,12,12,1,240,,,,,,,,,,,
1624231851,12,12,2,260,,,,,,,,,,,
1624231760,,,,,839.9,43.6,2500,185,57,,839.9,,,,
1624231596,,,,,,,,,,,,28.3,27.7,9.8960402489602,78.432778624212
1624231391,,,,,,,,,,,,29.4,28.5,10.671093415511,82.191313861373
1624231144,,,,,839.9,41.8,2500,25,57,100800,839.9,,,,
1624230791,,,,,,,,,,,,30.7,30.3,4.2248860205018,93.588144182562
1624230651,12,12,2,230,,,,,,,,,,,
1624230588,,,,,,,,,,,,31.4,31.4,18.131971082603,83.319316803115
1624229988,,,,,,,,,,,,31.5,32,20.189473070663,81.802832043073
1624229784,,,,,,,,,,,,31.5,31.2,16.955867537593,84.843774043987
1624229451,11,11,1,240,,,,,,,,,,,
1624229440,14,14,2,260,,,,,,,,,,,
1624229344,,,,,840,36,2500,200,57,,840,,,,
1624229184,,,,,,,,,,,,32.1,32.4,17.607693065483,86.691073765683
1624228983,,,,,,,,,,,,32.3,32.5,18.10020649385,87.045314443026
1624228736,,,,,840.1,32.2,2500,205,57,97200,840.1,,,,
1624228383,,,,,,,,,,,,32,32.4,19.15137285725,84.825971739538
1624228240,14,14,2,270,,,,,,,,,,,
1624228180,,,,,,,,,,,,31.8,32.2,19.175597051137,83.986068203193
1624227580,,,,,,,,,,,,31.7,31.8,19.446077959207,83.322249180077
1624227377,,,,,,,,,,,,32,32.3,18.224441452383,85.70111187232
1624227040,13,13,1,260,,,,,,,,,,,
1624227034,14,14,1,260,,,,,,,,,,,
1624226936,,,,,840.3,33.1,2500,70,58,,840.3,,,,
1624226777,,,,,,,,,,,,32,32.4,18.123224804725,85.798185218211
1624226575,,,,,,,,,,,,32.1,32.2,12.994344809077,91.049017063179
1624226329,,,,,840.4,32.7,2500,210,58,93600,840.4,,,,
1624225975,,,,,,,,,,,,32.2,32.2,15.435404619841,89.151933981696
1624225834,12,12,0,230,,,,,,,,,,,
1624225777,,,,,,,,,,,,32.5,32.6,8.9558296267898,96.496336435481
1624225177,,,,,,,,,,,,32.7,32.8,11.110426953538,95.27816610268
1624224972,,,,,,,,,,,,32.7,33.1,7.3121390703767,98.863369894978
1624224634,13,13,1,260,,,,,,,,,,,
1624224628,13,13,1,250,,,,,,,,,,,
1624224529,,,,,840.7,32.5,2500,225,57,,840.7,,,,
1624224372,,,,,,,,,,,,32.4,32.6,10.899048817206,94.250635818763
1624224171,,,,,,,,,,,,32.3,32.9,11.414580556448,93.356859420912
1624223924,,,,,840.9,35.1,2500,230,58,90000,840.9,,,,
1624223571,,,,,,,,,,,,31.8,32.5,10.625453920038,92.056476179722
1624223428,13,13,1,250,,,,,,,,,,,
1624223368,,,,,,,,,,,,31.8,32.2,10.348439936974,92.323427858495
1624222768,,,,,,,,,,,,31.1,31.9,13.014249130855,86.948052477975
1624222565,,,,,,,,,,,,30.5,31.1,12.623456010082,84.869611311907
1624222228,13,13,1,250,,,,,,,,,,,
1624222220,12,12,1,240,,,,,,,,,,,
1624222124,,,,,841.1,39.2,2500,220,55,,841.1,,,,
1624221965,,,,,,,,,,,,30.5,30.7,11.376893086296,86.046330005911
1624221761,,,,,,,,,,,,30.8,30.7,6.3356599283826,92.032297158631
1624221516,,,,,841.5,38.2,2500,115,55,86400,841.5,,,,
1624221161,,,,,,,,,,,,31.3,31.7,6.5867401746115,93.838764176372
1624221020,12,12,1,240,,,,,,,,,,,
1624220958,,,,,,,,,,,,30.6,30.9,5.358372029655,92.13945089168
1624220358,,,,,,,,,,,,30.9,30.9,1.7767894748077,96.747153726039
1624220155,,,,,,,,,,,,31.1,31.5,0.38347694154838,98.880974269702
1624219820,12,12,1,250,,,,,,,,,,,
1624219810,12,12,2,260,,,,,,,,,,,
1624219716,,,,,841.7,39.1,2500,70,55,,841.7,,,,
1624219555,,,,,,,,,,,,30.5,31.5,4.185183910605,92.841466012494
1624219352,,,,,,,,,,,,29.7,30.8,3.2486054416467,90.455249236001
1624219106,,,,,842.1,43.5,2500,230,57,82800,842.1,,,,
1624218752,,,,,,,,,,,,28.6,29.3,9.1272150606055,80.411213170322
1624218610,12,12,2,250,,,,,,,,,,,
1624218546,,,,,,,,,,,,28.2,28.1,2.8895769096275,84.659097033556
1624217946,,,,,,,,,,,,28.6,28.5,4.4712492683433,84.798752198121
1624217741,,,,,,,,,,,,29.1,29.7,0.86011532762702,90.24843030942
1624217410,13,13,3,260,,,,,,,,,,,
1624217395,16,16,5,260,,,,,,,,,,,
1624217306,,,,,842.4,46.8,2500,65,57,,842.4,,,,
1624217141,,,,,,,,,,,,28.8,29.9,4.4470250744562,85.635696233205
1624216936,,,,,,,,,,,,28.1,29,6.4149721186957,80.918229735289
1624216691,,,,,842.7,48.6,2500,95,58,79200,842.7,,,,
1624216336,,,,,,,,,,,,27.4,28.7,11.14773180159,73.579190459799
1624216195,17,17,7,270,,,,,,,,,,,
1624216129,,,,,,,,,,,,26.6,26.8,10.434895395875,71.011256537982
1624215529,,,,,,,,,,,,27,27.1,7.930611504402,75.008098505184
1624215322,,,,,,,,,,,,27.6,27.6,6.5421225031884,78.769342052096
1624214995,24,24,11,270,,,,,,,,,,,
1624214976,16,16,6,260,,,,,,,,,,,
1624214891,,,,,842.8,53.3,2500,85,56,,842.8,,,,
1624214722,,,,,,,,,,,,27.8,27.9,5.0582477062351,80.987805856929
1624214516,,,,,,,,,,,,28,27.7,4.8209358330683,82.028959067506
1624214272,,,,,842.9,50.8,2500,80,57,75600,842.9,,,,
1624213916,,,,,,,,,,,,28.1,27.6,3.815302431483,83.388865167478
1624213776,11,11,2,230,,,,,,,,,,,
1624213710,,,,,,,,,,,,28.3,27.5,2.0064689236281,85.915418526019
1624213110,,,,,,,,,,,,28.7,28,0.15210245395815,89.299928737445
1624212905,,,,,,,,,,,,28.9,28.7,0,99.313858455759
1624212576,12,12,2,250,,,,,,,,,,,
1624212560,10,10,1,250,,,,,,,,,,,
1624212472,,,,,843,48.8,2500,110,56,,843,,,,
1624212305,,,,,,,,,,,,28.7,28.2,0,100.5269975467
1624212099,,,,,,,,,,,,28.9,28.7,0,91.907278005516
1624211856,,,,,843,50.9,2500,190,57,72000,843,,,,
1624211499,,,,,,,,,,,,29.1,28.5,0,95.836068091192
1624211360,13,13,3,250,,,,,,,,,,,
1624211295,,,,,,,,,,,,29.3,29.2,0,94.121876465551
1624210695,,,,,,,,,,,,29.1,29,0,94.238796732185
1624210490,,,,,,,,,,,,28.2,28.9,0.93982464421799,86.557649927133
1624210160,13,13,3,240,,,,,,,,,,,
1624210143,10,10,2,250,,,,,,,,,,,
1624210056,,,,,843.1,49.4,2500,195,56,,843.1,,,,
1624209890,,,,,,,,,,,,27,28,3.2959544800678,79.385574869851
1624209683,,,,,,,,,,,,25.9,27.2,8.1357616625379,70.325294517188
1624209440,,,,,843.2,61.2,2500,185,56,68400,843.2,,,,
1624209083,,,,,,,,,,,,24.4,25.4,11.154172847103,61.348213481956
1624208943,16,16,6,260,,,,,,,,,,,
1624208875,,,,,,,,,,,,23.8,24.7,12.894256519128,57.331855005373
1624208275,,,,,,,,,,,,23.3,24.3,13.644688365514,54.505822937319
1624208064,,,,,,,,,,,,22.9,23.6,14.465579590677,52.180831581505
1624207743,17,17,7,260,,,,,,,,,,,
1624207714,16,16,9,270,,,,,,,,,,,
1624207640,,,,,843.4,70.6,2500,120,55,,843.4,,,,
1624207464,,,,,,,,,,,,22.6,23.3,15.01598990777,50.351559577126
1624207251,,,,,,,,,,,,22.4,23.2,15.343864044631,49.222803604117
1624207008,,,,,843.4,73.2,2500,80,54,64800,843.4,,,,
1624206651,,,,,,,,,,,,21.9,22.9,17.857596437056,44.806305863723
1624206514,14,14,6,250,,,,,,,,,,,
1624206440,,,,,,,,,,,,21.5,22.1,39.140232065056,23.148619836525
1624205840,,,,,,,,,,,,20.9,21.4,43.586529263934,16.499147514261
1624205626,,,,,,,,,,,,20.9,21.2,39.681697541133,20.189415395568
1624205314,14,14,7,280,,,,,,,,,,,
1624205278,11,11,6,280,,,,,,,,,,,
1624205208,,,,,843.3,84.3,2500,80,55,,843.3,,,,
1624205026,,,,,,,,,,,,21,21.4,42.122757351897,18.292332314084
1624204814,,,,,,,,,,,,21.1,21.4,40.312717961031,20.414027585165
1624204571,,,,,843.4,79.9,2500,25,55,61200,843.4,,,,
1624204214,,,,,,,,,,,,21.2,21.6,42.753777771795,18.516944503681
1624204078,8,8,3,280,,,,,,,,,,,
1624204001,,,,,,,,,,,,21.4,21.7,18.176525732901,42.462679767917
1624203401,,,,,,,,,,,,21.2,21.4,18.701505973095,41.15427874902
1624203188,,,,,,,,,,,,21.3,21.4,17.861015522952,42.354960900075
1624202878,8,8,2,270,,,,,,,,,,,
1624202840,8,8,3,280,,,,,,,,,,,
1624202771,,,,,843.5,80.5,2500,35,55,,843.5,,,,
1624202588,,,,,,,,,,,,21.3,21.5,17.940923402682,42.280380122617
1624202375,,,,,,,,,,,,21.3,21.5,17.946250594664,42.275052930634
1624202133,,,,,843.5,79.6,2500,40,55,57600,843.5,,,,
1624201775,,,,,,,,,,,,21.1,21.6,18.678991322156,40.764810426964
1624201640,6,6,2,240,,,,,,,,,,,
1624201563,,,,,,,,,,,,20.9,21.5,19.582202193072,39.096231735044
1624200963,,,,,,,,,,,,20.3,21.1,21.950894518972,34.407168035782
1624200748,,,,,,,,,,,,19.7,20.4,23.856121142439,30.158781879236
1624200440,10,10,4,240,,,,,,,,,,,
1624200400,6,6,4,250,,,,,,,,,,,
1624200333,,,,,843.6,87.3,2500,75,54,,843.6,,,,
1624200148,,,,,,,,,,,,19.3,20,26.291151538146,26.225570355403
1624199934,,,,,,,,,,,,19,19.6,33.734948279939,17.969033375088
1624199692,,,,,843.4,100.9,2500,55,54,54000,843.4,,,,
1624199334,,,,,,,,,,,,18.5,19.1,32.445065597221,17.145434219984
1624199200,8,8,6,270,,,,,,,,,,,
1624199120,,,,,,,,,,,,18.4,18.8,31.809923868353,17.338110112858
1624198520,,,,,,,,,,,,18.3,18.7,29.37419124957,19.230161952486
1624198303,,,,,,,,,,,,18.3,18.6,30.700662053086,17.976790830141
1624198000,10,10,7,280,,,,,,,,,,,
1624197953,8,8,5,260,,,,,,,,,,,
