Est,longitude,latitude,NO2_CND,NO2_TpCND,NO2_StCND,NO2_SlantCND,id,Time_Jul,Time,Num_Img
Miravalle,-103.34336,20.61449,,,,,20190307T191417_20190307T195302,2458549.5,2019-03-07,100
Oblatos,-103.296666,20.700491,0.0001238525871025645,8.706734667088916e-05,3.6785243725938494e-05,0.0002550492630072295,20190307T191417_20190307T195302,2458549.5,2019-03-07,100
Santa Fe,-103.377203,20.528998,,,,,20190307T191417_20190307T195302,2458549.5,2019-03-07,100
Tlaquepaque,-103.312511,20.640929,,,,,20190307T191417_20190307T195302,2458549.5,2019-03-07,100
Vallarta,-103.398976,20.679973,,,,,20190307T191417_20190307T195302,2458549.5,2019-03-07,100
Aguilas,-103.416705,20.629863,9.313846141682153e-05,5.518748854720535e-05,3.795097100332581e-05,0.00019869222781341065,20190307T205417_20190307T213929,2458549.5,2019-03-07,101
Atemajac,-103.355422,20.718442,0.00012359008572913362,8.54823034257293e-05,3.810778230340431e-05,0.00024123197218027442,20190307T205417_20190307T213929,2458549.5,2019-03-07,101
Centro,-103.333283,20.673822,0.0001375387505512832,9.946362160667044e-05,3.80751295266363e-05,0.0002609927494771678,20190307T205417_20190307T213929,2458549.5,2019-03-07,101
Las Pintas,-103.326533,20.576811,0.00013773406681139022,9.998519090004265e-05,3.7748879549326375e-05,0.0002569332718849182,20190307T205417_20190307T213929,2458549.5,2019-03-07,101
Loma Dorada,-103.26403,20.62923,0.000168684926762783,0.0001307733759559049,3.791156705902981e-05,0.000304807013366939,20190307T205417_20190307T213929,2458549.5,2019-03-07,101
Miravalle,-103.34336,20.61449,0.00011748603476252979,7.954381554317571e-05,3.7942219314066674e-05,0.0002339637841514553,20190307T205417_20190307T213929,2458549.5,2019-03-07,101
Oblatos,-103.296666,20.700491,0.00013041272177360952,9.230921568814665e-05,3.810350608546287e-05,0.000250680954195559,20190307T205417_20190307T213929,2458549.5,2019-03-07,101
Santa Fe,-103.377203,20.528998,7.602217374369502e-05,3.843477679765783e-05,3.758739694603719e-05,0.00017205989570356905,20190307T205417_20190307T213929,2458549.5,2019-03-07,101
Tlaquepaque,-103.312511,20.640929,0.0001749544608173892,0.00013702832802664489,3.792613642872311e-05,0.0003151355485897511,20190307T205417_20190307T213929,2458549.5,2019-03-07,101
Vallarta,-103.398976,20.679973,0.00010419263836184224,6.608417155219109e-05,3.810846680965115e-05,0.00021444475467693024,20190307T205417_20190307T213929,2458549.5,2019-03-07,101
Aguilas,-103.416705,20.629863,0.0001375981664750725,9.992343257181346e-05,3.767473026528023e-05,0.00020274236158002168,20190308T203417_20190308T211846,2458550.5,2019-03-08,102
Atemajac,-103.355422,20.718442,0.0001419365289621055,0.00010409232345409691,3.784421642194502e-05,0.00023737740411888808,20190308T203417_20190308T211846,2458550.5,2019-03-08,102
Centro,-103.333283,20.673822,0.00021670373098459095,0.00017901204410009086,3.769169779843651e-05,0.00029442308004945517,20190308T203417_20190308T211846,2458550.5,2019-03-08,102
Las Pintas,-103.326533,20.576811,0.00014705973444506526,0.00010951963486149907,3.754008866962977e-05,0.00022943344083614647,20190308T203417_20190308T211846,2458550.5,2019-03-08,102
Loma Dorada,-103.26403,20.62923,0.00022304386948235333,0.00018533550610300153,3.770837065530941e-05,0.000345207896316424,20190308T203417_20190308T211846,2458550.5,2019-03-08,102
Miravalle,-103.34336,20.61449,0.00017519003028098866,0.00013758870222358238,3.7601325960087956e-05,0.00025568376919435235,20190308T203417_20190308T211846,2458550.5,2019-03-08,102
Oblatos,-103.296666,20.700491,0.00017393636517226696,0.00013607769506052136,3.785866647376679e-05,0.00026826868997886777,20190308T203417_20190308T211846,2458550.5,2019-03-08,102
Santa Fe,-103.377203,20.528998,0.00010480518540134653,6.743724225088954e-05,3.7367943150456995e-05,0.00017790916899684817,20190308T203417_20190308T211846,2458550.5,2019-03-08,102
Tlaquepaque,-103.312511,20.640929,0.00021976049970840703,0.00018206077259136258,3.7699736277003456e-05,0.00031890794549275825,20190308T203417_20190308T211846,2458550.5,2019-03-08,102
Vallarta,-103.398976,20.679973,9.254433098249137e-05,5.471490658237599e-05,3.782942803809419e-05,0.0001713677920633927,20190308T203417_20190308T211846,2458550.5,2019-03-08,102
Aguilas,-103.416705,20.629863,,,,,20190308T203917_20190308T211940,2458550.5,2019-03-08,103
Atemajac,-103.355422,20.718442,,,,,20190308T203917_20190308T211940,2458550.5,2019-03-08,103
Centro,-103.333283,20.673822,,,,,20190308T203917_20190308T211940,2458550.5,2019-03-08,103
Las Pintas,-103.326533,20.576811,,,,,20190308T203917_20190308T211940,2458550.5,2019-03-08,103
Loma Dorada,-103.26403,20.62923,,,,,20190308T203917_20190308T211940,2458550.5,2019-03-08,103
Miravalle,-103.34336,20.61449,,,,,20190308T203917_20190308T211940,2458550.5,2019-03-08,103
Oblatos,-103.296666,20.700491,,,,,20190308T203917_20190308T211940,2458550.5,2019-03-08,103
Santa Fe,-103.377203,20.528998,,,,,20190308T203917_20190308T211940,2458550.5,2019-03-08,103
Tlaquepaque,-103.312511,20.640929,,,,,20190308T203917_20190308T211940,2458550.5,2019-03-08,103
Vallarta,-103.398976,20.679973,,,,,20190308T203917_20190308T211940,2458550.5,2019-03-08,103
Aguilas,-103.416705,20.629863,7.905167026724038e-05,3.9440911904518946e-05,3.9610765578385966e-05,0.00013436372492053641,20190309T201831_20190309T210031,2458551.5,2019-03-09,104
Atemajac,-103.355422,20.718442,0.0001408786219155718,0.00010107282426219288,3.980579943897794e-05,0.00020897778857874367,20190309T201831_20190309T210031,2458551.5,2019-03-09,104
Centro,-103.333283,20.673822,0.00021468582537357016,0.00017501769008575993,3.9668131655397495e-05,0.00030559260055215264,20190309T201831_20190309T210031,2458551.5,2019-03-09,104
Las Pintas,-103.326533,20.576811,0.00013255616067908704,9.305874118581414e-05,3.9497426769230515e-05,0.0001970539306057617,20190309T201831_20190309T210031,2458551.5,2019-03-09,104
Loma Dorada,-103.26403,20.62923,0.00019130552361466233,0.00015172983066913406,3.957568756152427e-05,0.00026716201021707685,20190309T201831_20190309T210031,2458551.5,2019-03-09,104
Miravalle,-103.34336,20.61449,0.00013255616067908704,9.305874118581414e-05,3.9497426769230515e-05,0.0001970539306057617,20190309T201831_20190309T210031,2458551.5,2019-03-09,104
Oblatos,-103.296666,20.700491,0.0001541901583550498,0.00011435226770117879,3.9837883377913386e-05,0.00021288458083290607,20190309T201831_20190309T210031,2458551.5,2019-03-09,104
Santa Fe,-103.377203,20.528998,8.408059511566535e-05,4.4754764530807734e-05,3.93258233089e-05,0.0001345160708297044,20190309T201831_20190309T210031,2458551.5,2019-03-09,104
Tlaquepaque,-103.312511,20.640929,0.0002146985789295286,0.0001750304363667965,3.9668138924753293e-05,0.0003056087007280439,20190309T201831_20190309T210031,2458551.5,2019-03-09,104
Vallarta,-103.398976,20.679973,9.963898319429253e-05,5.9896226602329915e-05,3.974275832454558e-05,0.00015835336177719535,20190309T201831_20190309T210031,2458551.5,2019-03-09,104
Aguilas,-103.416705,20.629863,0.00014410907169803977,0.00010225430014543235,4.185476791462861e-05,0.00022074763546697795,20190310T195831_20190310T204305,2458552.5,2019-03-10,105
Atemajac,-103.355422,20.718442,0.0001253072259714827,8.322420035256073e-05,4.208303289487958e-05,0.00019479308684822172,20190310T195831_20190310T204305,2458552.5,2019-03-10,105
Centro,-103.333283,20.673822,0.00017283804481849074,0.00013091060100123286,4.192744381725788e-05,0.00025728787295520306,20190310T195831_20190310T204305,2458552.5,2019-03-10,105
Las Pintas,-103.326533,20.576811,0.00021660281345248222,0.00017483043484389782,4.177238588454202e-05,0.0003024378966074437,20190310T195831_20190310T204305,2458552.5,2019-03-10,105
Loma Dorada,-103.26403,20.62923,0.00017297860176768154,0.0001311340311076492,4.1844577935989946e-05,0.00024503463646396995,20190310T195831_20190310T204305,2458552.5,2019-03-10,105
Miravalle,-103.34336,20.61449,0.00019811416732128706,0.00015635985010388793,4.17543262823218e-05,0.0002805893665848731,20190310T195831_20190310T204305,2458552.5,2019-03-10,105
Oblatos,-103.296666,20.700491,0.0001379006614427335,9.583798849111375e-05,4.2062681549063115e-05,0.00020756722816391338,20190310T195831_20190310T204305,2458552.5,2019-03-10,105
Santa Fe,-103.377203,20.528998,0.00010457464668434113,6.303173722699285e-05,4.1542913095327094e-05,0.0001630184124223888,20190310T195831_20190310T204305,2458552.5,2019-03-10,105
Tlaquepaque,-103.312511,20.640929,0.00017420881357857907,0.0001322690371159205,4.193978023334101e-05,0.0002582115996591405,20190310T195831_20190310T204305,2458552.5,2019-03-10,105
Vallarta,-103.398976,20.679973,8.99158444903477e-05,4.789317134483279e-05,4.202267565800978e-05,0.00015078647926477167,20190310T195831_20190310T204305,2458552.5,2019-03-10,105
Aguilas,-103.416705,20.629863,0.00032198181725107133,0.00027847778983414173,4.3504023778950796e-05,0.0004860881017521024,20190311T193831_20190311T201804,2458553.5,2019-03-11,106
Atemajac,-103.355422,20.718442,0.00015211246500257403,0.00010846344957826659,4.364901906228624e-05,0.0002381088415859267,20190311T193831_20190311T201804,2458553.5,2019-03-11,106
Centro,-103.333283,20.673822,0.00019937795877922326,0.0001558279327582568,4.355002965894528e-05,0.0003101083857472986,20190311T193831_20190311T201804,2458553.5,2019-03-11,106
Las Pintas,-103.326533,20.576811,0.00022231744675149193,0.00017886301187309306,4.3454427611071234e-05,0.0003434085249893757,20190311T193831_20190311T201804,2458553.5,2019-03-11,106
Loma Dorada,-103.26403,20.62923,0.00013738895358983427,9.388841135660186e-05,4.350053131929599e-05,0.0002217486617155373,20190311T193831_20190311T201804,2458553.5,2019-03-11,106
Miravalle,-103.34336,20.61449,0.00022241489205043763,0.00017896023928187788,4.345464549260214e-05,0.00034356716787442565,20190311T193831_20190311T201804,2458553.5,2019-03-11,106
Oblatos,-103.296666,20.700491,0.00011998237459920347,7.639189425390214e-05,4.359047670732252e-05,0.00019998026255052537,20190311T193831_20190311T201804,2458553.5,2019-03-11,106
Santa Fe,-103.377203,20.528998,0.00016446337394881994,0.00012115757272113115,4.3305793951731175e-05,0.0002605668269097805,20190311T193831_20190311T201804,2458553.5,2019-03-11,106
Tlaquepaque,-103.312511,20.640929,0.00022241489205043763,0.00017896023928187788,4.345464549260214e-05,0.00034356716787442565,20190311T193831_20190311T201804,2458553.5,2019-03-11,106
Vallarta,-103.398976,20.679973,0.000285227799063839,0.00024169444747975936,4.3533353051994274e-05,0.000435597710722938,20190311T193831_20190311T201804,2458553.5,2019-03-11,106
Aguilas,-103.416705,20.629863,0.00013971622684039176,9.437495464226231e-05,4.534127583610825e-05,0.0002992961381096393,20190312T191831_20190312T195452,2458554.5,2019-03-12,107
Atemajac,-103.355422,20.718442,0.00016522628720849752,0.00011970957712037489,4.551672100205906e-05,0.0003264363040216267,20190312T191831_20190312T195452,2458554.5,2019-03-12,107
Centro,-103.333283,20.673822,0.00015025697939563543,0.00010483968799235299,4.541729867924005e-05,0.0002968108747154474,20190312T191831_20190312T195452,2458554.5,2019-03-12,107
Las Pintas,-103.326533,20.576811,9.602241612586368e-05,5.0820958777414325e-05,4.520146098642816e-05,0.00021829254743344098,20190312T191831_20190312T195452,2458554.5,2019-03-12,107
Loma Dorada,-103.26403,20.62923,9.065795893548056e-05,4.526366319623776e-05,4.5394292101264e-05,0.00021287420531734824,20190312T191831_20190312T195452,2458554.5,2019-03-12,107
Miravalle,-103.34336,20.61449,0.00012517293455698098,7.992804291140411e-05,4.524488800759808e-05,0.00027143648668910434,20190312T191831_20190312T195452,2458554.5,2019-03-12,107
Oblatos,-103.296666,20.700491,0.00013434420874589687,8.887980723101478e-05,4.546440411025237e-05,0.0002761175674613608,20190312T191831_20190312T195452,2458554.5,2019-03-12,107
Santa Fe,-103.377203,20.528998,9.92206041701138e-05,5.407753633335233e-05,4.514307147474028e-05,0.0002240012545371428,20190312T191831_20190312T195452,2458554.5,2019-03-12,107
Tlaquepaque,-103.312511,20.640929,0.0001289095962420106,8.359021012438461e-05,4.5319382479647174e-05,0.00027469784254208207,20190312T191831_20190312T195452,2458554.5,2019-03-12,107
Vallarta,-103.398976,20.679973,0.00013988932613559016,9.45458407290487e-05,4.534348880570201e-05,0.00029948776842803694,20190312T191831_20190312T195452,2458554.5,2019-03-12,107
Aguilas,-103.416705,20.629863,,,,,20190312T192331_20190312T195917,2458554.5,2019-03-12,108
Atemajac,-103.355422,20.718442,,,,,20190312T192331_20190312T195917,2458554.5,2019-03-12,108
Centro,-103.333283,20.673822,,,,,20190312T192331_20190312T195917,2458554.5,2019-03-12,108
Las Pintas,-103.326533,20.576811,,,,,20190312T192331_20190312T195917,2458554.5,2019-03-12,108
Loma Dorada,-103.26403,20.62923,,,,,20190312T192331_20190312T195917,2458554.5,2019-03-12,108
Miravalle,-103.34336,20.61449,,,,,20190312T192331_20190312T195917,2458554.5,2019-03-12,108
Oblatos,-103.296666,20.700491,,,,,20190312T192331_20190312T195917,2458554.5,2019-03-12,108
Santa Fe,-103.377203,20.528998,,,,,20190312T192331_20190312T195917,2458554.5,2019-03-12,108
Tlaquepaque,-103.312511,20.640929,,,,,20190312T192331_20190312T195917,2458554.5,2019-03-12,108
Vallarta,-103.398976,20.679973,,,,,20190312T192331_20190312T195917,2458554.5,2019-03-12,108
Aguilas,-103.416705,20.629863,,,,,20190312T205831_20190312T213803,2458554.5,2019-03-12,109
Atemajac,-103.355422,20.718442,,,,,20190312T205831_20190312T213803,2458554.5,2019-03-12,109
Centro,-103.333283,20.673822,,,,,20190312T205831_20190312T213803,2458554.5,2019-03-12,109
Las Pintas,-103.326533,20.576811,,,,,20190312T205831_20190312T213803,2458554.5,2019-03-12,109
Loma Dorada,-103.26403,20.62923,,,,,20190312T205831_20190312T213803,2458554.5,2019-03-12,109
Miravalle,-103.34336,20.61449,,,,,20190312T205831_20190312T213803,2458554.5,2019-03-12,109
Oblatos,-103.296666,20.700491,,,,,20190312T205831_20190312T213803,2458554.5,2019-03-12,109
Santa Fe,-103.377203,20.528998,,,,,20190312T205831_20190312T213803,2458554.5,2019-03-12,109
Tlaquepaque,-103.312511,20.640929,,,,,20190312T205831_20190312T213803,2458554.5,2019-03-12,109
Vallarta,-103.398976,20.679973,,,,,20190312T205831_20190312T213803,2458554.5,2019-03-12,109
Aguilas,-103.416705,20.629863,,,,,20190313T190331_20190313T193955,2458555.5,2019-03-13,110
Atemajac,-103.355422,20.718442,,,,,20190313T190331_20190313T193955,2458555.5,2019-03-13,110
Centro,-103.333283,20.673822,,,,,20190313T190331_20190313T193955,2458555.5,2019-03-13,110
Las Pintas,-103.326533,20.576811,,,,,20190313T190331_20190313T193955,2458555.5,2019-03-13,110
Loma Dorada,-103.26403,20.62923,,,,,20190313T190331_20190313T193955,2458555.5,2019-03-13,110
Miravalle,-103.34336,20.61449,,,,,20190313T190331_20190313T193955,2458555.5,2019-03-13,110
Oblatos,-103.296666,20.700491,,,,,20190313T190331_20190313T193955,2458555.5,2019-03-13,110
Santa Fe,-103.377203,20.528998,,,,,20190313T190331_20190313T193955,2458555.5,2019-03-13,110
Tlaquepaque,-103.312511,20.640929,,,,,20190313T190331_20190313T193955,2458555.5,2019-03-13,110
Vallarta,-103.398976,20.679973,,,,,20190313T190331_20190313T193955,2458555.5,2019-03-13,110
Aguilas,-103.416705,20.629863,7.373659173026681e-05,2.534340092097409e-05,4.8393183533335105e-05,0.0001690937642706558,20190313T204331_20190313T212059,2458555.5,2019-03-13,111
Atemajac,-103.355422,20.718442,0.00011390895087970421,6.537709123222157e-05,4.8531856009503826e-05,0.00022907003585714847,20190313T204331_20190313T212059,2458555.5,2019-03-13,111
Centro,-103.333283,20.673822,0.0001139103081799521,6.537849247111689e-05,4.853181207305421e-05,0.00022907217805522256,20190313T204331_20190313T212059,2458555.5,2019-03-13,111
Las Pintas,-103.326533,20.576811,0.0001076798071153462,5.943990618106909e-05,4.8239897296298295e-05,0.000216318599996157,20190313T204331_20190313T212059,2458555.5,2019-03-13,111
Loma Dorada,-103.26403,20.62923,0.0001322352181887254,8.385549153899774e-05,4.8379723011748865e-05,0.00025624228874221444,20190313T204331_20190313T212059,2458555.5,2019-03-13,111
Miravalle,-103.34336,20.61449,0.00011840235674753785,7.001595804467797e-05,4.8386402340838686e-05,0.0002361618826398626,20190313T204331_20190313T212059,2458555.5,2019-03-13,111
Oblatos,-103.296666,20.700491,0.00014277575246524066,9.424726158613339e-05,4.852848724112846e-05,0.0002646805951371789,20190313T204331_20190313T212059,2458555.5,2019-03-13,111
Santa Fe,-103.377203,20.528998,7.080642535584047e-05,2.2700671252096072e-05,4.810575774172321e-05,0.00016253013745881617,20190313T204331_20190313T212059,2458555.5,2019-03-13,111
Tlaquepaque,-103.312511,20.640929,0.00011840235674753785,7.001595804467797e-05,4.8386402340838686e-05,0.0002361618826398626,20190313T204331_20190313T212059,2458555.5,2019-03-13,111
Vallarta,-103.398976,20.679973,8.347081165993586e-05,3.493543408694677e-05,4.85353812109679e-05,0.00018210758571512997,20190313T204331_20190313T212059,2458555.5,2019-03-13,111
Aguilas,-103.416705,20.629863,0.00012081719614798203,7.397937588393688e-05,4.683781662606634e-05,0.00020731760014314204,20190314T202331_20190314T210229,2458556.5,2019-03-14,112
Atemajac,-103.355422,20.718442,0.00018163808272220194,0.00013475002197083086,4.688807894126512e-05,0.0002931923954747617,20190314T202331_20190314T210229,2458556.5,2019-03-14,112
Centro,-103.333283,20.673822,0.0001732016256920689,0.00012632202817404654,4.687961188279514e-05,0.00028184750708498414,20190314T202331_20190314T210229,2458556.5,2019-03-14,112
Las Pintas,-103.326533,20.576811,0.0001203107531182468,7.351329259108752e-05,4.6797460527159274e-05,0.00020499477977864444,20190314T202331_20190314T210229,2458556.5,2019-03-14,112
Loma Dorada,-103.26403,20.62923,0.00014814973110333085,0.00010130097507499158,4.684875602833927e-05,0.00024326355196535587,20190314T202331_20190314T210229,2458556.5,2019-03-14,112
Miravalle,-103.34336,20.61449,0.00013624815619550645,8.940511906985193e-05,4.6843040763633326e-05,0.00023195917310658842,20190314T202331_20190314T210229,2458556.5,2019-03-14,112
Oblatos,-103.296666,20.700491,0.0001873545115813613,0.00014046278374735266,4.689172419602983e-05,0.0003016707778442651,20190314T202331_20190314T210229,2458556.5,2019-03-14,112
Santa Fe,-103.377203,20.528998,0.00010562268683334467,5.8872475254762195e-05,4.6750209199316884e-05,0.00018191801100176522,20190314T202331_20190314T210229,2458556.5,2019-03-14,112
Tlaquepaque,-103.312511,20.640929,0.000150250707520172,0.00010340487642679363,4.684583473135717e-05,0.0002530643541831523,20190314T202331_20190314T210229,2458556.5,2019-03-14,112
Vallarta,-103.398976,20.679973,0.00015604469808749855,0.00010916012251982465,4.6884571929695085e-05,0.00025702681159600616,20190314T202331_20190314T210229,2458556.5,2019-03-14,112
Aguilas,-103.416705,20.629863,0.00013339791621547192,8.781560609349981e-05,4.55823028460145e-05,0.0002007399598369375,20190315T200331_20190315T204005,2458557.5,2019-03-15,113
Atemajac,-103.355422,20.718442,0.0001874955913717003,0.00014184711651398847,4.5648467581754186e-05,0.0002607167520819702,20190315T200331_20190315T204005,2458557.5,2019-03-15,113
Centro,-103.333283,20.673822,0.0001763450829294557,0.00013071320853313173,4.5631868942156175e-05,0.0002492151247047015,20190315T200331_20190315T204005,2458557.5,2019-03-15,113
Las Pintas,-103.326533,20.576811,7.19041345291771e-05,2.6418403649586253e-05,4.548572906060144e-05,0.0001258066185982898,20190315T200331_20190315T204005,2458557.5,2019-03-15,113
Loma Dorada,-103.26403,20.62923,0.00011040457320632413,6.486871279776096e-05,4.553585677058436e-05,0.00017240771558135748,20190315T200331_20190315T204005,2458557.5,2019-03-15,113
Miravalle,-103.34336,20.61449,0.00010562798706814647,6.006848343531601e-05,4.5559503632830456e-05,0.00016804922779556364,20190315T200331_20190315T204005,2458557.5,2019-03-15,113
Oblatos,-103.296666,20.700491,0.0001214625767215303,7.58535985484613e-05,4.56089818110478e-05,0.00018064346057278168,20190315T200331_20190315T204005,2458557.5,2019-03-15,113
Santa Fe,-103.377203,20.528998,7.888674008427188e-05,3.337960515636951e-05,4.5507127651944757e-05,0.00013430151739157736,20190315T200331_20190315T204005,2458557.5,2019-03-15,113
Tlaquepaque,-103.312511,20.640929,9.291090100305155e-05,4.736312257591635e-05,4.5547782065114006e-05,0.00015148446254897863,20190315T200331_20190315T204005,2458557.5,2019-03-15,113
Vallarta,-103.398976,20.679973,0.000163081594806651,0.00011742796921846598,4.565362148483048e-05,0.0002349024198761139,20190315T200331_20190315T204005,2458557.5,2019-03-15,113
Aguilas,-103.416705,20.629863,8.336244354723021e-05,3.7443736800923944e-05,4.591870310832746e-05,0.00014957923849578947,20190316T194331_20190316T201927,2458558.5,2019-03-16,114
Atemajac,-103.355422,20.718442,,,,,20190316T194331_20190316T201927,2458558.5,2019-03-16,114
Centro,-103.333283,20.673822,,,,,20190316T194331_20190316T201927,2458558.5,2019-03-16,114
Las Pintas,-103.326533,20.576811,,,,,20190316T194331_20190316T201927,2458558.5,2019-03-16,114
Loma Dorada,-103.26403,20.62923,0.00011810616706497967,7.23246848792769e-05,4.578148218570277e-05,0.00019169566803611815,20190316T194331_20190316T201927,2458558.5,2019-03-16,114
Miravalle,-103.34336,20.61449,,,,,20190316T194331_20190316T201927,2458558.5,2019-03-16,114
Oblatos,-103.296666,20.700491,0.00012712174771496037,8.129670459311455e-05,4.582599402110856e-05,0.00019147849375748143,20190316T194331_20190316T201927,2458558.5,2019-03-16,114
Santa Fe,-103.377203,20.528998,6.260528607526794e-05,1.6768792193033732e-05,4.583649570122361e-05,0.00012584433716256171,20190316T194331_20190316T201927,2458558.5,2019-03-16,114
Tlaquepaque,-103.312511,20.640929,,,,,20190316T194331_20190316T201927,2458558.5,2019-03-16,114
Vallarta,-103.398976,20.679973,,,,,20190316T194331_20190316T201927,2458558.5,2019-03-16,114
Aguilas,-103.416705,20.629863,,,,,20190316T194831_20190316T202200,2458558.5,2019-03-16,115
Atemajac,-103.355422,20.718442,,,,,20190316T194831_20190316T202200,2458558.5,2019-03-16,115
Centro,-103.333283,20.673822,,,,,20190316T194831_20190316T202200,2458558.5,2019-03-16,115
Las Pintas,-103.326533,20.576811,,,,,20190316T194831_20190316T202200,2458558.5,2019-03-16,115
Loma Dorada,-103.26403,20.62923,,,,,20190316T194831_20190316T202200,2458558.5,2019-03-16,115
Miravalle,-103.34336,20.61449,,,,,20190316T194831_20190316T202200,2458558.5,2019-03-16,115
Oblatos,-103.296666,20.700491,,,,,20190316T194831_20190316T202200,2458558.5,2019-03-16,115
Santa Fe,-103.377203,20.528998,,,,,20190316T194831_20190316T202200,2458558.5,2019-03-16,115
Tlaquepaque,-103.312511,20.640929,,,,,20190316T194831_20190316T202200,2458558.5,2019-03-16,115
Vallarta,-103.398976,20.679973,,,,,20190316T194831_20190316T202200,2458558.5,2019-03-16,115
Aguilas,-103.416705,20.629863,,,,,20190317T192331_20190317T200115,2458559.5,2019-03-17,116
Atemajac,-103.355422,20.718442,,,,,20190317T192331_20190317T200115,2458559.5,2019-03-17,116
Centro,-103.333283,20.673822,,,,,20190317T192331_20190317T200115,2458559.5,2019-03-17,116
Las Pintas,-103.326533,20.576811,,,,,20190317T192331_20190317T200115,2458559.5,2019-03-17,116
Loma Dorada,-103.26403,20.62923,,,,,20190317T192331_20190317T200115,2458559.5,2019-03-17,116
Miravalle,-103.34336,20.61449,,,,,20190317T192331_20190317T200115,2458559.5,2019-03-17,116
Oblatos,-103.296666,20.700491,,,,,20190317T192331_20190317T200115,2458559.5,2019-03-17,116
Santa Fe,-103.377203,20.528998,,,,,20190317T192331_20190317T200115,2458559.5,2019-03-17,116
Tlaquepaque,-103.312511,20.640929,,,,,20190317T192331_20190317T200115,2458559.5,2019-03-17,116
Vallarta,-103.398976,20.679973,,,,,20190317T192331_20190317T200115,2458559.5,2019-03-17,116
Aguilas,-103.416705,20.629863,,,,,20190317T192831_20190317T195838,2458559.5,2019-03-17,117
Atemajac,-103.355422,20.718442,,,,,20190317T192831_20190317T195838,2458559.5,2019-03-17,117
Centro,-103.333283,20.673822,,,,,20190317T192831_20190317T195838,2458559.5,2019-03-17,117
Las Pintas,-103.326533,20.576811,,,,,20190317T192831_20190317T195838,2458559.5,2019-03-17,117
Loma Dorada,-103.26403,20.62923,,,,,20190317T192831_20190317T195838,2458559.5,2019-03-17,117
Miravalle,-103.34336,20.61449,,,,,20190317T192831_20190317T195838,2458559.5,2019-03-17,117
Oblatos,-103.296666,20.700491,,,,,20190317T192831_20190317T195838,2458559.5,2019-03-17,117
Santa Fe,-103.377203,20.528998,,,,,20190317T192831_20190317T195838,2458559.5,2019-03-17,117
Tlaquepaque,-103.312511,20.640929,,,,,20190317T192831_20190317T195838,2458559.5,2019-03-17,117
Vallarta,-103.398976,20.679973,,,,,20190317T192831_20190317T195838,2458559.5,2019-03-17,117
Aguilas,-103.416705,20.629863,,,,,20190318T190831_20190318T194034,2458560.5,2019-03-18,118
Atemajac,-103.355422,20.718442,,,,,20190318T190831_20190318T194034,2458560.5,2019-03-18,118
Centro,-103.333283,20.673822,,,,,20190318T190831_20190318T194034,2458560.5,2019-03-18,118
Las Pintas,-103.326533,20.576811,,,,,20190318T190831_20190318T194034,2458560.5,2019-03-18,118
Loma Dorada,-103.26403,20.62923,,,,,20190318T190831_20190318T194034,2458560.5,2019-03-18,118
Miravalle,-103.34336,20.61449,,,,,20190318T190831_20190318T194034,2458560.5,2019-03-18,118
Oblatos,-103.296666,20.700491,,,,,20190318T190831_20190318T194034,2458560.5,2019-03-18,118
Santa Fe,-103.377203,20.528998,,,,,20190318T190831_20190318T194034,2458560.5,2019-03-18,118
Tlaquepaque,-103.312511,20.640929,,,,,20190318T190831_20190318T194034,2458560.5,2019-03-18,118
Vallarta,-103.398976,20.679973,,,,,20190318T190831_20190318T194034,2458560.5,2019-03-18,118
Aguilas,-103.416705,20.629863,6.945002780259582e-05,2.042061612018585e-05,4.902941168627149e-05,0.00018003629068105554,20190318T204831_20190318T212558,2458560.5,2019-03-18,119
Atemajac,-103.355422,20.718442,7.842705235816538e-05,2.9688446375075728e-05,4.8738605983089656e-05,0.0001954742765519768,20190318T204831_20190318T212558,2458560.5,2019-03-18,119
Centro,-103.333283,20.673822,7.770465890644118e-05,2.8882685001008213e-05,4.882197026745416e-05,0.0001970490993699059,20190318T204831_20190318T212558,2458560.5,2019-03-18,119
Las Pintas,-103.326533,20.576811,7.772954268148169e-05,2.882668013626244e-05,4.8902864364208654e-05,0.0001944863615790382,20190318T204831_20190318T212558,2458560.5,2019-03-18,119
Loma Dorada,-103.26403,20.62923,7.771417239301811e-05,2.886127339733737e-05,4.8852897443992844e-05,0.00019606932152133093,20190318T204831_20190318T212558,2458560.5,2019-03-18,119
Miravalle,-103.34336,20.61449,7.653782362397091e-05,2.7600379994036583e-05,4.893744602248382e-05,0.0001923529635422199,20190318T204831_20190318T212558,2458560.5,2019-03-18,119
Oblatos,-103.296666,20.700491,7.842705235816538e-05,2.9688446375075728e-05,4.8738605983089656e-05,0.0001954742765519768,20190318T204831_20190318T212558,2458560.5,2019-03-18,119
Santa Fe,-103.377203,20.528998,6.112060509622097e-05,1.1907683983736206e-05,4.9212922021979466e-05,0.00016444484936073422,20190318T204831_20190318T212558,2458560.5,2019-03-18,119
Tlaquepaque,-103.312511,20.640929,7.770465890644118e-05,2.8882685001008213e-05,4.882197026745416e-05,0.0001970490993699059,20190318T204831_20190318T212558,2458560.5,2019-03-18,119
Vallarta,-103.398976,20.679973,6.944951746845618e-05,2.0420171495061368e-05,4.902934597339481e-05,0.00018003564036916941,20190318T204831_20190318T212558,2458560.5,2019-03-18,119
