,datetime,record,PM10,Temp,RHumidity,AtmoPressure,Flags
110,2021-07-04 04:00:00,6621.5,0.9993333333333333,21.498333333333335,61.56666666666667,636.0,2.0833333333333335
111,2021-07-04 05:00:00,6681.5,1.1833333333333333,21.361666666666668,62.55,636.0,2.1166666666666667
112,2021-07-04 06:00:00,6741.5,2.423666666666667,21.63,62.65,636.0,2.1166666666666667
113,2021-07-04 07:00:00,6801.5,2.472166666666667,22.209999999999997,61.0,636.0,2.1
114,2021-07-04 08:00:00,6861.5,3.3635,22.738333333333333,59.666666666666664,636.0,2.1333333333333333
115,2021-07-04 09:00:00,6921.5,1.2034999999999998,24.45,56.06666666666667,636.5666666666667,2.05
116,2021-07-04 10:00:00,6981.5,0.9838333333333333,27.421666666666667,46.18333333333333,637.5333333333333,2.15
117,2021-07-04 11:00:00,7041.5,1.4423333333333335,28.726666666666667,42.65,637.2,2.6166666666666667
118,2021-07-04 12:00:00,7101.5,2.0185,31.029999999999998,36.35,636.4666666666667,2.283333333333333
119,2021-07-04 13:00:00,7161.220338983051,1.9535593220338985,32.64237288135593,32.28813559322034,636.0677966101695,2.0677966101694913
120,2021-07-04 14:00:00,7221.5,1.1145,34.35666666666667,30.166666666666668,636.0,2.033333333333333
121,2021-07-04 15:00:00,7281.5,4.9115,35.07,28.166666666666668,636.0,1.9666666666666666
122,2021-07-04 16:00:00,7341.5,1.2531666666666665,34.78333333333333,27.733333333333334,636.0,2.05
123,2021-07-04 17:00:00,7401.5,1.4006666666666665,35.934999999999995,26.35,635.1,2.316666666666667
124,2021-07-04 18:00:00,7461.5,1.8538333333333334,35.24333333333333,28.05,634.0,2.3333333333333335
125,2021-07-04 19:00:00,7521.5,1.0,30.763333333333332,38.15,634.8333333333334,2.1
126,2021-07-04 20:00:00,7581.5,1.0,27.290000000000003,45.95,635.9333333333333,1.9333333333333333
127,2021-07-04 21:00:00,7641.5,1.2461666666666666,25.216666666666665,54.53333333333333,636.0,1.9
128,2021-07-04 22:00:00,7701.5,10.289166666666667,23.675,59.13333333333333,636.0,2.5
129,2021-07-04 23:00:00,7761.5,1.2408333333333335,22.634999999999998,62.21666666666667,636.2,2.1
130,2021-07-05 00:00:00,7821.5,1.004,22.404999999999998,63.43333333333333,636.4,2.033333333333333
131,2021-07-05 01:00:00,7881.5,1.0915,22.46833333333333,64.63333333333334,636.0,2.1166666666666667
132,2021-07-05 02:00:00,7941.5,0.9901666666666666,22.725,63.55,636.0,2.0833333333333335
133,2021-07-05 03:00:00,8001.5,1.0,23.166666666666668,63.05,636.0,2.066666666666667
134,2021-07-05 04:00:00,8061.5,2.7606666666666664,23.708333333333332,60.86666666666667,636.0,1.95
135,2021-07-05 05:00:00,8121.5,1.041,23.81833333333333,60.11666666666667,636.0,1.8333333333333333
136,2021-07-05 06:00:00,8181.5,2.1216666666666666,23.261666666666667,60.43333333333333,636.0,2.066666666666667
137,2021-07-05 07:00:00,8241.5,2.3358333333333334,23.148333333333333,61.4,636.0,2.066666666666667
138,2021-07-05 08:00:00,8301.5,1.1195,24.408333333333335,59.25,636.0,2.2666666666666666
139,2021-07-05 09:00:00,8361.5,5.8373333333333335,25.671666666666667,51.95,636.0333333333333,2.2
140,2021-07-05 10:00:00,8421.5,0.9868333333333333,26.251666666666665,50.93333333333333,637.4,2.066666666666667
141,2021-07-05 11:00:00,8481.677966101695,1.029491525423729,27.64406779661017,46.0,637.8644067796611,2.610169491525424
142,2021-07-05 12:00:00,8541.5,1.0865,30.363333333333333,40.25,637.9666666666667,2.533333333333333
143,2021-07-05 13:00:00,8601.5,1.043,32.681666666666665,34.43333333333333,637.2666666666667,2.1
144,2021-07-05 14:00:00,8661.5,2.4538333333333333,33.446666666666665,33.13333333333333,636.2,2.033333333333333
145,2021-07-05 15:00:00,8721.5,1.2688333333333333,34.54833333333333,31.633333333333333,636.0,2.0833333333333335
146,2021-07-05 16:00:00,8781.5,1.1346666666666667,36.233333333333334,28.566666666666666,636.0,2.0
147,2021-07-05 17:00:00,8841.5,1.0,36.22,27.266666666666666,635.7333333333333,2.45
148,2021-07-05 18:00:00,8901.5,1.0625,33.11333333333333,34.35,634.0,2.0
149,2021-07-05 19:00:00,8961.5,1.0,31.115000000000002,37.88333333333333,635.2666666666667,2.066666666666667
150,2021-07-05 20:00:00,9021.5,0.985,29.55666666666667,40.166666666666664,636.0,2.05
151,2021-07-05 21:00:00,9081.5,0.9695,27.68166666666667,48.11666666666667,636.0,2.4166666666666665
152,2021-07-05 22:00:00,9141.5,1.0656666666666665,26.13,55.78333333333333,636.0,2.5833333333333335
153,2021-07-05 23:00:00,9201.5,0.9688333333333333,24.735,60.833333333333336,636.0,2.2
154,2021-07-06 00:00:00,9261.5,1.0,23.89,62.93333333333333,636.1,2.1333333333333333
155,2021-07-06 01:00:00,9321.5,1.0,23.6,63.4,636.0,2.1166666666666667
156,2021-07-06 02:00:00,9381.5,4.098833333333333,23.52,63.0,636.0,2.05
157,2021-07-06 03:00:00,9441.5,1.0,23.535000000000004,63.233333333333334,636.0,1.8666666666666667
158,2021-07-06 04:00:00,9501.5,1.0,23.82,62.31666666666667,636.0,2.1
159,2021-07-06 05:00:00,9561.5,1.0,24.0,61.11666666666667,636.0,1.7833333333333334
160,2021-07-06 06:00:00,9621.5,1.1789999999999998,24.033333333333335,61.083333333333336,636.0,1.9333333333333333
161,2021-07-06 07:00:00,9681.5,1.1516666666666666,24.045,59.46666666666667,636.0,1.9166666666666667
162,2021-07-06 08:00:00,9741.5,1.0428333333333333,24.383333333333333,58.71666666666667,636.0,2.0
163,2021-07-06 09:00:00,9801.5,1.0,25.626666666666665,53.416666666666664,636.0,2.066666666666667
164,2021-07-06 10:00:00,9861.5,1.0,27.346666666666668,46.666666666666664,636.0333333333333,2.4
165,2021-07-06 11:00:00,9921.5,2.079833333333333,28.69333333333333,43.9,636.2333333333333,2.1
166,2021-07-06 12:00:00,9981.5,2.2521666666666667,31.32,38.46666666666667,636.0,2.066666666666667
167,2021-07-06 13:00:00,10041.5,1.0875,33.10333333333333,30.983333333333334,636.0,2.0833333333333335
168,2021-07-06 14:00:00,10101.5,1.0,33.998333333333335,26.216666666666665,636.0,2.1666666666666665
169,2021-07-06 15:00:00,10161.5,1.0,34.54,25.416666666666668,634.7666666666667,2.4166666666666665
170,2021-07-06 16:00:00,10221.5,1.0,35.48833333333334,23.366666666666667,634.0,2.033333333333333
171,2021-07-06 17:00:00,10281.5,1.0,35.68333333333333,24.616666666666667,634.0,2.033333333333333
172,2021-07-06 18:00:00,10341.5,1.0,34.43666666666666,26.033333333333335,634.0,2.033333333333333
173,2021-07-06 19:00:00,10401.5,1.0,32.99166666666667,30.516666666666666,634.0,2.4
174,2021-07-06 20:00:00,10461.5,1.0,30.123333333333335,39.3,634.0,2.05
175,2021-07-06 21:00:00,10521.5,0.9918333333333333,26.848333333333336,45.63333333333333,634.6333333333333,1.8166666666666667
176,2021-07-06 22:00:00,10581.5,1.0,24.696666666666665,52.7,636.0,1.6333333333333333
177,2021-07-06 23:00:00,10641.5,1.0,23.558333333333334,58.46666666666667,636.0,2.2333333333333334
178,2021-07-07 00:00:00,10701.5,1.0,22.811666666666667,60.6,636.0,2.2333333333333334
179,2021-07-07 01:00:00,10761.033898305084,1.0,22.598305084745764,59.49152542372882,636.0,2.2542372881355934
180,2021-07-07 02:00:00,10821.5,1.0991666666666666,22.378333333333334,61.583333333333336,635.1333333333333,2.8
181,2021-07-07 03:00:00,10881.5,1.0,21.983333333333334,64.46666666666667,634.1,2.3666666666666667
182,2021-07-07 04:00:00,10941.5,1.0,22.395,62.15,634.0,2.4
183,2021-07-07 05:00:00,11001.5,0.9846666666666667,22.696666666666665,61.583333333333336,634.0,2.3
184,2021-07-07 06:00:00,11061.5,1.0963333333333334,22.75,60.75,634.0,2.6333333333333333
185,2021-07-07 07:00:00,11121.5,1.2191666666666667,22.85666666666667,60.86666666666667,634.4666666666667,2.2333333333333334
186,2021-07-07 08:00:00,11181.5,2.935166666666667,23.345000000000002,59.083333333333336,635.9333333333333,2.283333333333333
187,2021-07-07 09:00:00,11241.5,1.1325,23.709999999999997,56.416666666666664,636.0,2.7333333333333334
188,2021-07-07 10:00:00,11301.5,1.0031666666666665,24.226666666666667,53.71666666666667,636.0,2.566666666666667
189,2021-07-07 11:00:00,11361.5,1.0023333333333333,25.5,48.65,636.0,2.05
190,2021-07-07 12:00:00,11421.5,4.311833333333333,28.11,41.43333333333333,636.0,2.0833333333333335
191,2021-07-07 13:00:00,11481.5,1.0046666666666666,30.993333333333332,34.916666666666664,635.9333333333333,2.1
192,2021-07-07 14:00:00,11541.5,1.0,33.79833333333333,30.533333333333335,634.2,2.566666666666667
193,2021-07-07 15:00:00,11601.5,1.005,34.985,26.383333333333333,634.0,2.3333333333333335
194,2021-07-07 16:00:00,11661.5,1.4669999999999999,33.391666666666666,27.85,634.0,2.5
195,2021-07-07 17:00:00,11721.5,1.0,32.015,32.81666666666667,633.8666666666667,2.45
196,2021-07-07 18:00:00,11781.5,1.0,32.053333333333335,33.11666666666667,632.6333333333333,2.05
197,2021-07-07 19:00:00,11841.5,1.0,30.245,35.18333333333333,633.9,2.05
198,2021-07-07 20:00:00,11901.5,0.9973333333333334,28.128333333333334,39.7,634.0,2.1166666666666667
199,2021-07-07 21:00:00,11961.5,1.7426666666666668,26.586666666666666,45.5,634.0,1.9833333333333334
200,2021-07-07 22:00:00,12021.5,0.9961666666666668,25.241666666666667,52.4,634.0,1.8
201,2021-07-07 23:00:00,12081.5,0.9988333333333334,24.165000000000003,55.56666666666667,634.1666666666666,1.8
202,2021-07-08 00:00:00,12141.5,0.9905,23.296666666666667,59.11666666666667,634.2666666666667,2.1333333333333333
203,2021-07-08 01:00:00,12201.5,1.0,22.596666666666668,61.68333333333333,634.0,2.2
204,2021-07-08 02:00:00,12261.5,1.0,22.251666666666665,62.61666666666667,634.0,2.5833333333333335
205,2021-07-08 03:00:00,12321.186440677966,1.0,22.26779661016949,63.101694915254235,634.0,2.6440677966101696
206,2021-07-08 04:00:00,12381.5,1.0,22.493333333333332,62.55,634.0,2.783333333333333
207,2021-07-08 05:00:00,12441.5,1.0,22.78666666666667,62.55,634.0,2.933333333333333
208,2021-07-08 06:00:00,12501.5,1.0978333333333334,23.051666666666666,61.61666666666667,634.0,2.7333333333333334
209,2021-07-08 07:00:00,12561.5,1.3891666666666667,23.178333333333335,59.55,634.0,2.066666666666667
210,2021-07-08 08:00:00,12621.5,1.073,23.456666666666667,56.78333333333333,634.0,2.1
211,2021-07-08 09:00:00,12681.5,1.2049999999999998,23.465,54.45,635.3333333333334,2.716666666666667
212,2021-07-08 10:00:00,12741.5,1.0,23.488333333333333,53.4,636.0,2.85
213,2021-07-08 11:00:00,12801.5,1.0108333333333333,24.158333333333335,49.38333333333333,636.0,2.3833333333333333
214,2021-07-08 12:00:00,12861.5,1.0,26.18,43.233333333333334,636.0,2.05
215,2021-07-08 13:00:00,12921.5,1.1248333333333334,29.240000000000002,37.38333333333333,636.0,2.2333333333333334
216,2021-07-08 14:00:00,12981.5,1.0,32.055,32.11666666666667,635.3333333333334,2.05
217,2021-07-08 15:00:00,13041.5,1.0041666666666667,33.585,30.183333333333334,634.0,2.05
218,2021-07-08 16:00:00,13101.5,1.1195,33.82666666666667,30.95,634.0,1.95
219,2021-07-08 17:00:00,13161.5,1.4956666666666665,33.288333333333334,31.566666666666666,634.0,1.95
220,2021-07-08 18:00:00,13221.5,1.0,32.846666666666664,34.1,634.0,1.9833333333333334
221,2021-07-08 19:00:00,13281.5,1.0,29.916666666666668,43.78333333333333,634.0,2.033333333333333
222,2021-07-08 20:00:00,13341.5,1.16,24.779999999999998,59.55,634.0,2.35
223,2021-07-08 21:00:00,13401.5,1.0,21.86,66.35,634.5666666666667,2.35
224,2021-07-08 22:00:00,13461.5,1.0,21.625,69.16666666666667,636.0,2.716666666666667
225,2021-07-08 23:00:00,13521.5,1.0,22.683333333333334,64.41666666666667,636.0,2.35
226,2021-07-09 00:00:00,13581.5,1.0,23.493333333333332,61.583333333333336,636.0,2.183333333333333
227,2021-07-09 01:00:00,13641.5,1.0,23.923333333333336,60.93333333333333,636.0,2.1166666666666667
228,2021-07-09 02:00:00,13701.5,1.0,24.34333333333333,60.083333333333336,636.0,2.3833333333333333
229,2021-07-09 03:00:00,13761.5,1.0,24.5,59.68333333333333,635.9666666666667,1.75
230,2021-07-09 04:00:00,13821.5,1.0,24.486666666666668,59.61666666666667,635.6333333333333,1.6
231,2021-07-09 05:00:00,13881.5,1.0,24.401666666666664,59.56666666666667,635.3666666666667,1.9
232,2021-07-09 06:00:00,13941.5,1.0,24.386666666666663,59.666666666666664,635.8666666666667,1.9833333333333334
233,2021-07-09 07:00:00,14001.5,1.0,24.24833333333333,59.56666666666667,636.0,1.8333333333333333
234,2021-07-09 08:00:00,14061.5,1.0,24.62,60.25,636.0,2.5
235,2021-07-09 09:00:00,14121.5,1.278,25.575,57.983333333333334,636.0,1.9166666666666667
236,2021-07-09 10:00:00,14181.5,3.2998333333333334,26.253333333333334,54.56666666666667,636.3666666666667,1.9666666666666666
237,2021-07-09 11:00:00,14241.5,1.8113333333333332,26.455,52.35,636.6,2.033333333333333
238,2021-07-09 12:00:00,14301.5,0.9931666666666668,26.886666666666667,47.666666666666664,636.0,2.216666666666667
239,2021-07-09 13:00:00,14361.5,2.2323333333333335,29.10666666666667,40.516666666666666,636.0,2.0
240,2021-07-09 14:00:00,14421.5,1.4205,31.051666666666666,37.45,636.0,2.033333333333333
241,2021-07-09 15:00:00,14481.5,1.1928333333333332,31.795,36.333333333333336,636.0,2.0166666666666666
242,2021-07-09 16:00:00,14541.5,1.0,31.154999999999998,37.43333333333333,636.0,2.0833333333333335
243,2021-07-09 17:00:00,14601.5,1.0,29.038333333333334,44.78333333333333,635.5,2.1
244,2021-07-09 18:00:00,14661.5,1.0,26.459999999999997,52.833333333333336,635.7333333333333,2.1166666666666667
245,2021-07-09 19:00:00,14721.5,1.0,27.475,49.45,636.0,2.1666666666666665
246,2021-07-09 20:00:00,14781.5,1.6473333333333333,26.58,50.61666666666667,636.0,2.0833333333333335
247,2021-07-09 21:00:00,14841.5,1.3051666666666668,24.915000000000003,55.63333333333333,636.0,2.1333333333333333
248,2021-07-09 22:00:00,14901.5,1.0,23.396666666666665,59.016666666666666,636.0,2.433333333333333
249,2021-07-09 23:00:00,14961.5,10.498166666666666,22.485,60.2,636.8333333333334,2.716666666666667
250,2021-07-10 00:00:00,15021.5,1.0,21.975,63.3,638.0,2.8333333333333335
251,2021-07-10 01:00:00,15081.5,1.1933333333333331,22.195,64.75,638.0,2.4166666666666665
252,2021-07-10 02:00:00,15141.5,1.5859999999999999,22.868333333333332,63.06666666666667,637.8333333333334,2.566666666666667
253,2021-07-10 03:00:00,15201.5,1.0593333333333335,23.326666666666664,62.6,636.2,2.316666666666667
254,2021-07-10 04:00:00,15261.5,1.0,23.836666666666666,61.3,636.0,2.316666666666667
255,2021-07-10 05:00:00,15321.5,34.94183333333333,24.09,60.78333333333333,636.0,2.3
256,2021-07-10 06:00:00,15381.5,1.0,24.353333333333335,59.96666666666667,636.0666666666667,2.4833333333333334
257,2021-07-10 07:00:00,15441.5,1.5016666666666665,24.348333333333333,60.71666666666667,636.1666666666666,2.6
258,2021-07-10 08:00:00,15501.5,1.0,24.641666666666666,59.166666666666664,637.2666666666667,2.433333333333333
259,2021-07-10 09:00:00,15561.5,1.0,25.683333333333334,55.016666666666666,638.0,2.183333333333333
260,2021-07-10 10:00:00,15621.5,1.9646666666666666,27.265,50.483333333333334,638.0,2.25
261,2021-07-10 11:00:00,15681.5,2.462,28.925,44.983333333333334,638.0,2.05
262,2021-07-10 12:00:00,15741.5,11.614333333333333,28.466666666666665,45.03333333333333,638.0,2.033333333333333
263,2021-07-10 13:00:00,15801.5,9.438166666666666,29.686666666666667,41.9,637.9666666666667,2.0166666666666666
264,2021-07-10 14:00:00,15861.5,5.464166666666667,31.015,39.21666666666667,636.9,2.05
