,AGU,ATM,LDO,MIR,OBL,SFE,TLA,VAL,CEN,LPIN_med,LPIN_pred
752,-1.0,7.1,34.5,48.67,30.0,129.78,53.2,24.5,31.06,47.4,114.90709
753,-1.0,-1.0,24.45,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.03,54.728672
754,-1.0,-1.0,6.7,-1.0,-1.0,-1.0,32.44,-1.0,15.85,29.8,23.333174
755,-1.0,-1.0,24.85,-1.0,-1.0,48.82,-1.0,-1.0,-1.0,33.33,42.34603
756,-1.0,16.0,-1.0,-1.0,7.6,-1.0,23.71,9.1,22.96,71.9,14.907985
757,-1.0,36.0,29.3,233.82,26.7,161.65,110.4,61.6,136.91,199.9,232.45212
758,-1.0,-1.0,-1.0,41.99,16.9,45.269,4.0,11.8,18.3,25.6,20.077623
759,-1.0,-1.0,-1.0,10.45,11.2,24.06,11.0,15.6,10.4,16.0,10.218136
760,-1.0,26.1,42.2,-1.0,18.2,-1.0,-1.0,23.3,23.6,54.8,54.18006
761,-1.0,27.5,63.1,-1.0,50.6,-1.0,106.54,67.0,60.25,80.3,118.014114
762,-1.0,25.2,28.5,-1.0,-1.0,-1.0,-1.0,-1.0,14.93,25.2,25.10174
763,-1.0,21.7,46.4,-1.0,-1.0,-1.0,42.46,-1.0,21.02,61.7,37.708267
764,-1.0,-1.0,61.17,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,44.48,148.88223
765,-1.0,17.8,52.8,-1.0,21.5,-1.0,27.02,15.2,18.15,80.9,58.139423
766,-1.0,-1.0,40.36,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.22,91.57794
767,-1.0,27.3,47.9,-1.0,-1.0,-1.0,49.27,-1.0,22.96,90.8,35.757233
768,-1.0,50.5,107.1,58.31,95.5,94.307,74.0,57.2,86.42,88.5,164.45992
769,64.1,55.4,137.2,59.64,61.4,146.07,75.4,59.4,68.65,108.0,207.93965
770,-1.0,-1.0,24.19,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,35.35,54.22117
771,-1.0,-1.0,19.7,74.4,17.3,108.42,40.51,-1.0,-1.0,184.4,126.468
772,-1.0,-1.0,27.6,43.13,-1.0,-1.0,-1.0,-1.0,-1.0,85.92,62.246178
773,-1.0,-1.0,17.9,43.89,17.4,68.031,24.7,52.7,21.3,20.3,27.249779
774,-1.0,-1.0,-1.0,51.51,32.4,58.149,32.5,31.9,31.9,39.5,45.43661
775,54.48,41.84,57.41,-1.0,41.16,-1.0,84.7,35.73,70.52,132.46,149.68787
776,-1.0,27.5,22.3,-1.0,-1.0,-1.0,17.88,-1.0,-1.0,29.7,26.38647
777,5.6,26.0,-1.0,2.0,2.3,6.514,11.29,-1.0,6.04,0.8,68.60269
778,10.9,18.2,-1.0,16.13,8.2,23.653,-1.0,3.2,18.21,8.1,17.265362
779,-1.0,16.9,17.5,-1.0,-1.0,-1.0,13.93,-1.0,-1.0,9.7,23.53348
780,-1.0,23.1,16.8,-1.0,17.9,-1.0,23.82,13.8,18.03,60.3,25.353292
781,40.8,59.1,-1.0,119.84,37.4,79.409,52.0,38.0,42.21,183.7,117.633675
782,-1.0,8.1,65.2,7.5,-1.0,20.733,-1.0,-1.0,-1.0,9.3,42.508915
783,-1.0,-1.0,23.51,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,40.73,52.52799
784,-1.0,51.7,38.8,117.17,47.2,176.63,46.2,-1.0,36.9,89.1,139.58176
785,75.5,70.2,-1.0,87.51,68.3,94.494,-1.0,102.9,83.86,146.5,92.23091
786,-1.0,-1.0,63.21,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,92.38,154.03157
787,-1.0,-1.0,-1.0,41.77,32.4,64.897,26.9,40.2,36.2,36.5,42.24916
788,-1.0,-1.0,23.1,25.88,22.0,20.797,46.7,28.8,30.3,15.0,12.543365
789,-1.0,24.3,51.9,-1.0,-1.0,-1.0,52.92,-1.0,32.65,14.1,42.254345
790,-1.0,42.8,33.6,123.46,36.6,115.67,56.9,25.6,46.27,145.4,120.817566
791,-1.0,-1.0,38.7,-1.0,-1.0,-1.0,27.37,-1.0,20.91,23.6,38.050106
792,-1.0,-1.0,22.44,-1.0,-1.0,133.88,-1.0,-1.0,-1.0,16.32,37.495453
793,-1.0,-1.0,41.81,-1.0,-1.0,45.38,-1.0,-1.0,-1.0,58.63,66.04866
794,59.6,-1.0,-1.0,67.03,37.9,97.031,-1.0,28.0,48.11,97.9,76.47354
795,11.3,-1.0,-1.0,-1.0,18.2,39.786,17.7,10.4,15.6,30.1,29.541687
796,-1.0,-1.0,31.9,45.57,42.6,91.933,35.9,81.1,48.9,59.5,58.348644
797,-1.0,46.0,45.6,-1.0,35.9,113.36,48.1,-1.0,38.3,117.6,103.844345
798,-1.0,49.1,40.9,9.91,39.3,58.498,31.5,18.2,54.44,80.9,81.84218
799,-1.0,-1.0,101.32,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,282.44,238.65141
800,-1.0,-1.0,26.5,28.3,12.7,-1.0,0.57,-1.0,-1.0,31.6,45.38067
801,-1.0,107.5,51.4,244.89,108.8,277.36,82.3,-1.0,142.5,315.7,283.74454
802,-1.0,6.9,34.9,-1.0,27.2,-1.0,-1.0,19.5,27.27,50.7,53.0721
803,40.7,28.9,-1.0,49.93,41.9,50.858,48.7,28.9,50.06,68.4,62.941746
804,-1.0,-1.0,-1.0,-1.0,-1.0,99.18,-1.0,-1.0,-1.0,54.01,61.726913
805,-1.0,16.9,0.9,-1.0,0.0,-1.0,23.77,-1.0,8.33,43.2,7.9798
806,6.8,32.1,-1.0,5.5,-1.0,8.09,11.85,-1.0,22.89,8.3,18.05278
807,-1.0,74.3,19.5,-1.0,-1.0,-1.0,36.5,-1.0,0.96,49.2,16.756224
808,-1.0,-1.0,-1.0,-1.0,-1.0,264.06,-1.0,-1.0,-1.0,42.89,36.99072
809,-1.0,14.5,32.7,-1.0,14.6,-1.0,13.01,25.1,-1.0,69.1,56.55298
810,-1.0,108.0,58.3,-1.0,33.1,58.779,49.1,-1.0,28.0,100.4,42.922245
811,-1.0,25.7,58.1,-1.0,18.2,-1.0,-1.0,-1.0,26.47,89.2,75.37894
812,-1.0,60.4,115.6,-1.0,86.4,-1.0,222.85,86.1,77.58,245.0,106.553894
813,-1.0,29.7,40.6,31.4,25.3,49.212,42.8,-1.0,51.0,42.0,38.53558
814,-1.0,32.8,43.2,-1.0,-1.0,-1.0,29.48,-1.0,19.01,27.2,54.36656
815,-1.0,46.6,84.4,-1.0,59.0,-1.0,115.23,53.3,55.86,77.0,132.7169
816,-1.0,24.9,50.9,-1.0,42.9,61.969,55.2,47.7,52.3,45.0,59.887638
817,55.5,79.6,-1.0,81.42,52.7,129.63,-1.0,58.0,67.12,182.9,131.54907
818,57.0,-1.0,-1.0,-1.0,27.2,78.669,60.5,43.4,54.71,75.0,82.10388
819,-1.0,-1.0,33.97,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,145.62,74.40379
820,-1.0,-1.0,25.38,-1.0,-1.0,45.99,-1.0,-1.0,-1.0,16.18,39.71066
821,-1.0,46.6,39.9,104.26,45.6,116.86,81.3,-1.0,46.9,139.0,143.20088
822,-1.0,29.5,47.3,54.71,29.4,72.053,37.8,-1.0,27.8,59.3,72.2159
823,54.6,58.5,-1.0,47.57,62.4,86.59,38.6,37.8,39.31,153.7,102.927345
824,-1.0,24.0,22.9,-1.0,20.6,54.563,15.0,-1.0,10.3,33.9,48.054516
825,-1.0,34.1,27.4,37.35,36.6,45.535,35.4,-1.0,31.2,33.4,34.5931
826,-1.0,45.6,59.8,83.07,24.5,165.44,49.5,-1.0,35.1,122.5,165.96288
827,-1.0,-1.0,33.88,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,82.34,74.16753
828,-1.0,15.8,63.7,-1.0,-1.0,-1.0,41.78,-1.0,26.26,72.7,43.793026
829,-1.0,-1.0,-1.0,26.65,17.2,42.901,28.4,27.9,13.7,29.5,28.691998
830,-1.0,-1.0,10.63,-1.0,-1.0,82.47,-1.0,-1.0,-1.0,21.19,26.411333
831,-1.0,-1.0,36.34,-1.0,-1.0,147.58,-1.0,-1.0,-1.0,125.9,55.725838
832,-1.0,20.5,30.7,38.49,21.7,23.813,26.8,-1.0,9.3,24.4,38.93196
833,-1.0,-1.0,90.06,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,42.85,213.27385
834,-1.0,24.3,30.2,54.72,56.0,59.517,35.3,-1.0,-1.0,66.5,52.02355
835,-1.0,10.4,8.3,-1.0,12.1,-1.0,16.69,22.8,13.18,19.5,18.49204
836,-1.0,-1.0,14.15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,23.32,24.331322
837,-1.0,75.4,114.7,145.96,50.4,191.73,69.6,194.4,90.4,186.6,166.88441
838,44.0,22.3,-1.0,61.36,29.7,85.464,-1.0,42.3,38.98,59.1,65.73267
839,11.5,7.7,-1.0,36.9,9.5,58.241,45.86,-1.0,18.3,43.4,39.534603
840,-1.0,53.8,82.9,47.34,64.4,188.97,62.9,-1.0,75.6,102.0,126.44825
841,-1.0,12.0,-1.0,19.7,-1.0,40.875,-1.0,-1.0,-1.0,5.6,9.4374
842,45.6,36.3,-1.0,92.49,28.9,-1.0,-1.0,41.3,71.52,44.8,74.44922
843,-1.0,3.4,6.2,-1.0,-1.0,-1.0,-1.0,-1.0,5.1325,6.1,11.654948
844,-1.0,-1.0,-1.0,10.55,23.3,24.535,18.3,11.3,-1.0,0.5,14.201977
845,64.5,66.2,65.9,53.93,51.2,96.751,52.5,70.7,60.99,73.4,89.89391
846,13.7,17.9,-1.0,18.8,8.5,26.424,30.27,-1.0,17.5,23.2,18.195028
847,-1.0,22.2,-1.0,-1.0,32.1,-1.0,-1.0,12.9,46.7,62.3,43.289238
848,-1.0,-1.0,53.84,-1.0,-1.0,94.75,-1.0,-1.0,-1.0,145.3,68.28606
849,34.6,44.9,46.9,26.95,33.2,94.936,23.1,20.7,19.4,105.0,78.48974
850,-1.0,31.2,54.4,-1.0,65.0,-1.0,93.88,37.0,104.5,144.4,121.842026
851,16.9,86.8,-1.0,32.1,14.3,28.078,70.01,-1.0,28.92,25.0,25.217773
852,-1.0,43.6,64.6,57.37,21.8,67.48,44.6,-1.0,42.7,121.8,99.260605
853,-1.0,-1.0,-1.0,35.18,31.8,47.732,39.9,41.7,40.9,42.8,47.15118
854,-1.0,-1.0,34.03,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,48.77,74.561165
855,-1.0,-1.0,6.74,-1.0,-1.0,106.65,-1.0,-1.0,-1.0,9.85,23.80411
856,-1.0,-1.0,21.08,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.49,47.187923
857,-1.0,-1.0,3.2,-1.0,-1.0,-1.0,40.2,-1.0,30.57,14.8,24.786871
858,-1.0,0.9,34.3,-1.0,-1.0,-1.0,31.79,-1.0,15.53,43.3,35.00767
859,-1.0,-1.0,46.48,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,28.85,109.97116
860,2.7,-1.0,-1.0,-1.0,2.9,18.624,16.2,-1.0,8.0,5.9,7.7398324
861,14.22,9.28,15.47,-1.0,15.87,-1.0,26.0,7.63,13.2,21.63,43.207794
862,-1.0,-1.0,28.5,57.15,29.3,65.965,20.5,36.2,37.5,47.4,39.199364
863,-1.0,-1.0,117.2,73.6,31.0,142.35,6.46,-1.0,-1.0,107.3,224.6001
864,-1.0,-1.0,-1.0,18.54,26.5,30.361,21.4,28.5,26.0,28.8,21.91412
865,-1.0,-1.0,8.97,-1.0,-1.0,58.35,-1.0,-1.0,-1.0,12.55,27.371767
866,50.0,24.7,86.8,98.88,41.0,187.12,89.0,63.2,87.52,136.2,185.63208
867,-1.0,21.3,3.2,-1.0,0.0,-1.0,15.08,-1.0,-1.0,19.4,20.14899
868,-1.0,-1.0,-1.0,-1.0,3.6,26.788,12.6,8.6,8.8,13.0,12.284818
869,-1.0,12.3,11.7,-1.0,-1.0,-1.0,21.84,-1.0,10.24,29.8,12.860049
870,-1.0,6.6,15.8,-1.0,-1.0,-1.0,-1.0,-1.0,15.58,27.5,20.783588
871,-1.0,40.9,50.3,-1.0,44.2,-1.0,44.75,43.0,34.19,68.2,69.110306
872,-1.0,19.7,10.0,29.2,14.3,20.822,11.5,11.8,-1.0,18.1,13.242533
873,-1.0,45.2,128.2,-1.0,56.0,-1.0,128.58,44.5,112.39,229.6,213.23148
874,-1.0,20.8,21.0,-1.0,-1.0,-1.0,-1.0,-1.0,21.51,29.2,26.301186
875,-1.0,-1.0,19.65,-1.0,-1.0,96.01,-1.0,-1.0,-1.0,20.07,30.03218
876,-1.0,-1.0,-1.0,54.16,19.2,54.63,27.9,43.1,23.9,63.3,37.616245
877,-1.0,44.7,54.2,-1.0,-1.0,-1.0,-1.0,44.4,42.91,58.9,78.31284
878,-1.0,23.8,72.1,-1.0,19.0,-1.0,71.35,18.2,36.84,108.2,84.54932
879,-1.0,32.5,31.8,-1.0,-1.0,-1.0,31.04,-1.0,26.28,32.9,32.318935
880,21.3,-1.0,-1.0,47.77,15.9,52.533,31.4,13.0,21.15,25.4,55.82197
881,19.0,-1.0,-1.0,44.4,22.3,28.31,82.73,-1.0,26.34,21.1,37.51177
882,66.3,60.6,81.8,280.95,79.3,262.82,98.2,-1.0,109.8,214.0,265.3659
883,-1.0,22.1,36.4,-1.0,23.2,-1.0,4.47,26.1,-1.0,59.4,104.07972
884,-1.0,66.0,63.4,138.03,53.4,110.99,60.7,73.4,76.13,132.8,175.22215
885,-1.0,50.5,35.2,53.88,57.0,76.37,52.5,-1.0,53.1,55.6,53.283253
886,47.28,20.16,70.71,-1.0,21.94,-1.0,61.9,41.5,26.71,72.53,92.86522
887,-1.0,-1.0,72.54,60.09,-1.0,-1.0,-1.0,-1.0,-1.0,183.9,94.21874
888,-1.0,-1.0,-1.0,6.37,9.6,24.324,15.5,9.5,10.0,14.3,9.971597
889,-1.0,49.6,74.5,-1.0,65.4,-1.0,-1.0,62.2,52.05,63.7,123.09164
890,34.1,89.8,-1.0,58.6,55.5,86.955,78.6,-1.0,64.44,79.7,57.518063
891,-1.0,-1.0,13.3,47.69,38.3,82.661,34.7,43.0,39.8,27.2,55.26007
892,-1.0,20.6,36.7,49.45,22.5,185.44,29.7,-1.0,22.7,101.3,127.829765
893,-1.0,17.3,30.5,-1.0,-1.0,-1.0,26.43,-1.0,18.74,24.8,34.650974
894,12.56,9.69,6.51,-1.0,6.49,-1.0,8.46,10.29,12.02,10.57,12.258986
895,18.4,-1.0,-1.0,77.42,12.2,34.85,19.3,13.0,17.41,40.9,63.005352
896,-1.0,62.9,50.1,55.42,64.8,59.625,49.3,92.9,-1.0,96.6,96.31949
897,-1.0,-1.0,33.21,-1.0,-1.0,206.53,-1.0,-1.0,-1.0,41.41,44.27314
898,-1.0,75.1,53.1,-1.0,62.9,180.86,68.8,-1.0,53.0,281.5,139.94942
899,-1.0,35.2,37.5,59.47,34.7,65.916,-1.0,-1.0,38.7,62.7,85.87524
900,23.6,15.0,37.8,32.33,31.8,59.863,32.1,18.6,44.13,38.1,63.63703
901,-1.0,24.8,35.7,56.5,26.0,48.236,49.49,-1.0,-1.0,29.1,51.840794
902,61.3,-1.0,-1.0,62.74,-1.0,92.584,-1.0,17.3,45.08,73.1,72.56327
903,-1.0,-1.0,-1.0,31.47,19.1,48.567,14.6,19.2,19.4,40.7,22.653334
904,-1.0,20.4,37.3,-1.0,-1.0,-1.0,-1.0,-1.0,27.9,37.0,36.673912
905,52.9,-1.0,-1.0,80.51,-1.0,91.625,-1.0,39.0,59.28,79.6,100.68839
906,-1.0,-1.0,20.99,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,59.15,47.023556
907,47.9,59.8,-1.0,75.45,51.3,98.69,-1.0,78.4,74.71,74.1,85.601494
908,-1.0,-1.0,21.2,23.81,24.7,25.981,37.1,19.3,31.2,23.3,10.367797
909,43.1,57.3,-1.0,127.92,53.5,153.78,-1.0,43.5,73.78,151.2,145.58182
910,-1.0,15.3,20.7,-1.0,-1.0,-1.0,22.69,-1.0,24.58,165.0,29.527672
911,-1.0,87.8,81.0,-1.0,-1.0,-1.0,114.44,86.1,55.91,191.4,73.234116
912,-1.0,-1.0,16.78,-1.0,-1.0,182.46,-1.0,-1.0,-1.0,23.84,37.556725
913,39.2,39.5,-1.0,98.06,24.1,-1.0,-1.0,32.0,34.5,97.1,75.9801
914,-1.0,-1.0,32.8,-1.0,-1.0,45.97,-1.0,-1.0,-1.0,74.6,52.612877
915,-1.0,22.8,6.3,-1.0,-1.0,-1.0,-1.0,24.8,20.58,18.4,20.943007
916,34.45,-1.0,18.4,22.08,-1.0,52.95,-1.0,30.21,17.63,19.8,32.3047
917,-1.0,-1.0,7.53,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.15,19.583735
918,-1.0,-1.0,-1.0,-1.0,21.7,-1.0,-1.0,18.7,27.51,35.9,46.479057
919,-1.0,49.2,51.9,70.4,-1.0,74.098,-1.0,-1.0,-1.0,45.3,69.14163
920,-1.0,-1.0,31.02,18.7,-1.0,39.21,-1.0,-1.0,-1.0,41.55,40.325985
921,-1.0,26.7,18.2,33.9,-1.0,51.982,-1.0,-1.0,-1.0,26.5,30.481998
922,-1.0,52.3,45.7,89.87,91.8,141.59,68.0,-1.0,-1.0,225.9,94.07868
923,-1.0,53.2,103.1,108.37,47.4,102.86,54.0,-1.0,43.1,93.4,109.95103
924,-1.0,16.2,38.2,-1.0,40.2,-1.0,-1.0,33.2,38.85,92.6,47.19661
925,33.7,33.1,-1.0,34.39,32.7,57.849,-1.0,28.1,30.74,57.4,64.44782
926,-1.0,-1.0,-1.0,38.75,16.3,39.735,14.5,16.3,17.3,24.3,33.59831
927,-1.0,27.2,31.8,30.58,26.7,62.535,26.7,-1.0,33.3,58.3,56.229877
928,-1.0,41.6,52.5,67.07,53.5,73.615,64.7,-1.0,71.9,67.0,70.926605
929,30.65,21.33,11.09,-1.0,19.26,-1.0,18.81,25.41,17.82,18.02,14.072108
930,-1.0,54.4,74.8,56.08,38.9,91.23,75.8,-1.0,83.7,70.6,129.45465
931,-1.0,-1.0,31.71,-1.0,-1.0,64.74,-1.0,-1.0,-1.0,45.63,56.378834
932,-1.0,23.8,31.1,86.12,33.4,83.142,35.5,-1.0,20.0,63.9,98.365944
933,-1.0,29.4,43.2,40.1,22.4,52.447,35.6,-1.0,28.7,134.5,55.6397
934,23.5,25.9,-1.0,29.96,15.7,34.483,26.6,34.2,26.14,32.2,85.01212
935,-1.0,-1.0,-1.0,32.42,19.6,48.383,22.9,50.7,26.6,22.5,21.518164
936,-1.0,43.5,52.9,58.47,37.0,97.156,52.6,-1.0,60.6,98.3,108.11935
937,-1.0,30.6,35.2,55.34,42.2,121.19,47.7,-1.0,42.0,47.7,98.74353
938,-1.0,21.4,11.3,27.2,-1.0,45.744,-1.0,-1.0,-1.0,15.8,21.686152
939,-1.0,-1.0,16.98,-1.0,-1.0,76.32,-1.0,-1.0,-1.0,23.91,29.021544
940,-1.0,-1.0,-1.0,25.93,11.6,46.572,37.9,27.4,24.4,30.9,20.342604
941,-1.0,-1.0,31.61,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,168.48,68.679
942,47.7,-1.0,-1.0,94.78,24.1,58.398,44.4,20.4,30.92,84.4,53.699623
943,-1.0,33.5,41.1,59.95,33.8,85.883,63.9,-1.0,47.4,58.5,76.23036
944,-1.0,-1.0,13.6,14.35,10.8,40.36,6.8,15.7,12.8,16.5,18.276243
945,-1.0,31.8,12.9,46.68,21.4,64.624,28.6,-1.0,35.7,46.4,58.5341
946,-1.0,-1.0,179.4,150.11,77.1,240.71,60.2,80.3,95.5,402.6,487.1814
947,-1.0,-1.0,73.12,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,148.74,176.29599
948,-1.0,1.2,24.8,-1.0,-1.0,-1.0,25.53,-1.0,10.23,11.9,20.511627
949,-1.0,-1.0,70.0,100.6,34.1,231.15,84.7,-1.0,-1.0,129.7,166.08965
950,-1.0,-1.0,11.71,-1.0,-1.0,23.0,-1.0,-1.0,-1.0,18.75,14.966414
951,-1.0,76.1,94.3,-1.0,85.3,78.236,-1.0,110.0,74.2,205.5,102.82627
952,-1.0,-1.0,18.4,-1.0,21.9,56.83,24.1,30.8,15.2,21.8,20.505411
953,44.89,49.93,70.23,-1.0,56.65,103.53,43.07,31.68,38.42,119.0,98.92029
954,34.2,41.3,-1.0,40.04,26.4,65.584,-1.0,50.2,37.66,52.8,82.321144
955,-1.0,-1.0,42.3,54.9,-1.0,23.818,-1.0,-1.0,-1.0,30.7,124.79468
956,-1.0,24.8,34.5,-1.0,-1.0,-1.0,62.24,-1.0,23.2,68.4,32.365334
957,-1.0,50.2,55.9,-1.0,-1.0,-1.0,55.29,-1.0,12.15,21.2,31.73715
958,-1.0,32.4,55.0,-1.0,-1.0,-1.0,57.67,-1.0,35.14,35.3,45.726078
959,-1.0,33.0,57.7,-1.0,24.8,-1.0,56.04,22.8,30.68,76.1,90.141426
960,14.5,-1.0,-1.0,-1.0,18.7,-1.0,31.2,64.7,40.7,45.6,33.48345
961,21.1,10.7,29.1,18.09,17.2,55.697,18.8,13.5,15.13,33.0,40.73106
962,-1.0,25.6,36.9,72.81,36.9,98.38,39.5,-1.0,35.8,80.0,89.661934
963,-1.0,-1.0,47.2,-1.0,-1.0,-1.0,29.27,-1.0,20.88,33.6,45.819153
964,-1.0,-1.0,35.9,70.93,33.9,53.574,49.9,50.2,72.1,89.2,63.228413
965,-1.0,45.4,32.8,-1.0,25.5,-1.0,18.38,28.0,19.58,50.6,61.97263
966,-1.0,16.3,17.0,29.16,40.2,28.877,25.9,-1.0,6.0,19.9,22.905203
967,-1.0,-1.0,43.06,-1.0,-1.0,161.74,-1.0,-1.0,-1.0,51.46,62.34844
968,-1.0,54.8,136.4,105.05,40.7,211.95,110.4,-1.0,123.5,188.7,151.76968
969,-1.0,-1.0,-1.0,34.06,18.5,71.66,26.3,8.9,16.9,56.9,29.545715
970,-1.0,-1.0,14.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,111.97,24.335032
971,-1.0,31.2,66.1,-1.0,38.8,-1.0,38.13,39.2,32.52,77.8,72.90656
972,5.3,4.6,-1.0,4.3,-1.0,18.612,22.06,-1.0,8.28,6.1,7.80962
973,-1.0,60.0,67.1,71.01,49.7,110.5,57.8,-1.0,47.5,112.9,139.18413
974,-1.0,-1.0,55.9,-1.0,53.6,84.025,64.7,84.9,58.4,122.3,100.14808
975,-1.0,-1.0,46.96,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,101.34,111.42887
976,-1.0,-1.0,36.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,52.85,81.3015
977,-1.0,77.2,55.1,-1.0,78.9,-1.0,58.05,107.1,104.75,140.9,112.572945
978,-1.0,52.9,56.3,-1.0,30.1,76.301,31.8,38.1,32.5,35.9,84.0823
979,-1.0,13.3,24.3,-1.0,20.5,30.881,31.2,-1.0,13.4,29.0,27.580952
980,-1.0,6.2,22.9,-1.0,7.3,-1.0,-1.0,4.4,-1.0,14.3,62.042515
981,-1.0,53.6,131.6,75.09,38.1,112.97,67.5,71.7,60.01,211.9,185.64766
982,-1.0,67.3,46.4,205.53,65.1,175.3,38.1,-1.0,44.6,138.3,163.79782
983,-1.0,10.5,16.2,33.2,6.9,48.976,17.64,-1.0,-1.0,38.1,40.996403
984,-1.0,25.5,44.8,-1.0,30.1,-1.0,-1.0,60.1,46.92,52.2,52.21131
985,-1.0,35.4,48.4,56.42,24.1,79.424,51.0,-1.0,38.2,71.9,83.685005
986,-1.0,-1.0,-1.0,36.0,11.8,82.389,31.35,-1.0,-1.0,39.5,44.57475
987,-1.0,48.3,-1.0,74.15,47.1,94.095,52.9,-1.0,54.7,46.5,93.56266
988,-1.0,-1.0,-1.0,72.4,30.0,86.41,42.4,30.5,36.1,74.1,74.72767
989,11.0,15.0,-1.0,18.6,9.9,15.941,-1.0,-1.0,13.03,4.9,24.020987
990,-1.0,-1.0,13.84,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13.45,24.082354
991,-1.0,59.4,93.4,-1.0,49.3,-1.0,-1.0,58.9,50.44,147.7,110.44854
992,62.8,47.2,-1.0,65.06,49.3,87.019,61.6,61.6,51.08,104.3,90.537254
993,22.7,-1.0,-1.0,-1.0,13.5,39.178,23.1,20.2,18.5,31.6,30.621204
994,-1.0,12.8,15.4,-1.0,-1.0,-1.0,4.54,-1.0,8.48,11.5,13.749408
995,-1.0,35.5,13.1,-1.0,-1.0,-1.0,-1.0,-1.0,13.74,27.0,17.877777
996,-1.0,61.8,66.7,-1.0,26.4,-1.0,43.22,35.8,46.77,255.0,114.87966
997,-1.0,7.8,42.2,-1.0,-1.0,-1.0,27.68,-1.0,16.46,60.3,40.29065
998,-1.0,23.6,44.2,47.44,27.5,86.596,29.4,50.9,39.46,55.1,43.42622
999,-1.0,25.5,40.2,45.74,26.4,87.566,45.0,-1.0,37.3,67.2,72.07832
1000,57.6,-1.0,-1.0,88.68,63.4,101.62,-1.0,82.4,78.45,166.2,108.45948
1001,-1.0,5.6,-1.0,-1.0,-1.0,-1.0,24.02,-1.0,5.17,6.2,6.5341983
1002,-1.0,-1.0,22.69,-1.0,-1.0,114.19,-1.0,-1.0,-1.0,28.33,33.413002
1003,-1.0,-1.0,-1.0,49.36,40.1,77.278,41.0,42.2,31.3,51.7,58.686287
1004,-1.0,-1.0,9.37,-1.0,-1.0,65.35,-1.0,-1.0,-1.0,18.92,26.88816
1005,-1.0,6.1,12.2,-1.0,-1.0,-1.0,21.1,-1.0,13.94,28.2,15.300199
1006,-1.0,64.0,30.9,82.01,65.4,209.95,34.7,-1.0,68.6,116.4,123.953255
1007,43.14,39.71,24.52,-1.0,34.19,-1.0,33.39,28.16,31.05,40.63,58.54936
1008,22.8,13.7,-1.0,22.2,-1.0,24.423,37.99,-1.0,21.86,13.8,25.046757
1009,50.36,34.85,21.87,-1.0,30.13,-1.0,39.54,52.18,35.63,50.08,52.914223
1010,31.9,31.8,-1.0,42.81,23.2,62.381,29.2,24.2,31.67,69.2,63.755627
1011,-1.0,-1.0,71.7,107.22,25.3,253.32,42.5,49.8,25.2,111.9,96.63998
1012,-1.0,-1.0,14.73,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,26.78,25.787533
1013,28.2,22.2,-1.0,54.27,33.7,52.41,-1.0,28.4,33.35,49.9,54.711266
1014,-1.0,12.8,17.7,-1.0,-1.0,-1.0,13.81,-1.0,-1.0,16.8,17.143738
1015,-1.0,-1.0,-1.0,48.65,-1.0,75.72,-1.0,-1.0,-1.0,40.12,48.345436
1016,-1.0,33.0,43.8,55.49,70.8,124.3,33.6,-1.0,35.7,44.3,76.87863
1017,-1.0,23.3,41.3,-1.0,22.8,-1.0,25.1,14.5,15.88,41.5,57.44857
1018,-1.0,39.5,52.6,-1.0,62.5,-1.0,-1.0,50.0,56.73,67.2,151.8141
1019,-1.0,52.7,48.0,152.21,44.9,168.36,71.7,70.6,73.34,175.4,160.31189
1020,-1.0,29.4,35.2,-1.0,43.2,-1.0,-1.0,-1.0,45.78,39.9,98.63623
1021,-1.0,32.0,61.8,-1.0,26.1,-1.0,-1.0,27.8,26.64,52.4,71.532814
1022,-1.0,-1.0,-1.0,-1.0,-1.0,147.94,-1.0,-1.0,-1.0,77.46,35.1999
1023,-1.0,-1.0,-1.0,-1.0,12.0,83.967,17.9,16.8,13.9,37.1,25.837572
1024,17.74,22.08,26.97,-1.0,28.69,-1.0,32.55,12.94,22.04,50.23,40.596527
