,AGU,ATM,LDO,LPIN,MIR,OBL,SFE,VAL,CEN,TLA_med,TLA_pred
2216,-1.0,35.1,43.7,46.5,-1.0,-1.0,-1.0,41.8,32.3,93.27,48.334988
2217,8.45,5.4,7.94,12.72,-1.0,6.78,-1.0,11.84,10.04,1.57,12.334841
2218,-1.0,36.2,46.7,52.0,-1.0,16.9,-1.0,26.0,36.03,11.78,41.799343
2219,-1.0,-1.0,40.5,31.4,-1.0,26.5,-1.0,29.9,26.77,22.53,35.52307
2220,12.78,22.32,22.41,-1.0,-1.0,17.72,164.29,10.15,19.56,20.97,15.723668
2221,-1.0,-1.0,15.4,21.0,21.99,14.9,30.24,21.3,20.4,31.1,21.247913
2222,-1.0,-1.0,15.1,34.8,24.62,18.0,70.203,22.3,12.9,27.8,20.355156
2223,-1.0,10.8,35.0,68.3,76.74,28.7,50.141,-1.0,35.4,17.0,36.696564
2224,-1.0,40.84,17.74,31.68,-1.0,21.48,-1.0,23.65,27.84,24.58,29.45558
2225,-1.0,46.2,51.6,50.0,39.26,37.7,47.744,-1.0,39.7,42.3,43.59653
2226,28.4,-1.0,-1.0,104.3,106.14,23.0,122.35,31.2,29.68,43.8,45.00147
2227,-1.0,-1.0,-1.0,31.6,14.95,4.9,18.822,12.1,7.3,5.7,13.543204
2228,75.23,117.26,49.9,-1.0,25.7,118.93,98.8,75.28,156.78,106.01,113.38799
2229,11.4,15.6,-1.0,-1.0,12.5,-1.0,34.603,-1.0,8.37,14.53,21.238441
2230,-1.0,36.1,62.6,88.0,-1.0,43.3,-1.0,61.3,48.9,68.14,64.16709
2231,-1.0,66.8,54.4,50.5,45.29,45.4,59.622,-1.0,49.6,49.5,50.570316
2232,26.9,73.75,53.02,-1.0,-1.0,69.51,76.1,44.69,64.31,46.0,56.567364
2233,-1.0,74.4,23.9,114.1,87.23,57.6,136.91,-1.0,64.1,49.5,57.326496
2234,-1.0,18.7,16.3,22.1,-1.0,-1.0,-1.0,-1.0,14.59,48.45,24.467817
2235,-1.0,-1.0,-1.0,8.8,14.46,3.5,9.333,18.7,5.8,4.5,9.511723
2236,37.6,-1.0,-1.0,54.9,27.39,15.7,53.341,22.1,24.71,23.6,29.562212
2237,34.5,87.3,-1.0,56.9,63.5,42.5,53.581,-1.0,45.14,42.26,66.32615
2238,-1.0,10.1,27.0,26.7,23.06,13.2,70.306,-1.0,16.4,24.1,21.094915
2239,-1.0,-1.0,-1.0,72.6,51.71,32.7,117.34,22.7,32.6,41.2,31.74576
2240,28.7,46.65,56.22,-1.0,-1.0,33.67,62.24,33.59,26.22,42.55,34.31349
2241,-1.0,-1.0,-1.0,37.1,-1.0,12.0,83.967,16.8,13.9,17.9,20.463911
2242,-1.0,9.3,39.5,31.3,-1.0,-1.0,-1.0,-1.0,21.53,22.13,32.230503
2243,21.2,36.7,-1.0,-1.0,39.8,27.0,-1.0,-1.0,26.16,30.19,48.959034
2244,-1.0,32.5,39.2,70.4,-1.0,37.2,58.012,-1.0,27.0,37.2,36.005474
2245,14.92,23.42,-1.0,-1.0,-1.0,35.63,-1.0,18.72,23.04,23.05,23.047613
2246,-1.0,-1.0,28.9,74.4,64.28,24.6,74.349,80.9,18.4,19.4,34.436615
2247,15.8,-1.0,-1.0,13.6,-1.0,10.9,44.136,11.6,8.3,14.5,14.907328
2248,15.67,48.07,24.2,-1.0,-1.0,43.87,39.56,32.83,50.0,30.46,41.052242
2249,-1.0,19.1,66.5,119.5,-1.0,30.9,-1.0,23.3,51.24,65.28,65.68652
2250,-1.0,27.1,71.6,75.9,-1.0,-1.0,-1.0,-1.0,49.78,69.34,69.82168
2251,13.75,30.46,19.85,50.12,-1.0,29.2,25.59,19.03,20.07,16.47,24.43162
2252,-1.0,23.3,35.0,38.1,-1.0,21.4,-1.0,19.2,25.76,24.92,31.641474
2253,-1.0,-1.0,31.0,157.2,42.3,14.4,229.83,-1.0,-1.0,35.7,31.367157
2254,-1.0,51.1,45.3,88.7,-1.0,25.6,-1.0,24.5,24.07,56.46,42.684002
2255,33.52,32.23,27.11,-1.0,169.11,52.93,92.64,20.0,65.01,41.88,37.672146
2256,-1.0,-1.0,-1.0,-1.0,21.0,-1.0,18.163,-1.0,14.08,95.4,28.374777
2257,-1.0,-1.0,18.2,23.3,34.3,11.2,58.818,-1.0,-1.0,17.94,24.132692
2258,-1.0,30.1,13.4,-1.0,-1.0,-1.0,-1.0,-1.0,20.43,49.32,27.496641
2259,22.88,37.51,43.97,-1.0,-1.0,33.23,51.72,24.89,24.52,30.66,30.616098
2260,-1.0,17.4,39.1,46.7,-1.0,31.0,-1.0,34.4,-1.0,66.65,34.104267
2261,11.44,25.46,24.22,-1.0,85.75,15.92,38.91,14.47,13.7,14.46,15.802926
2262,-1.0,25.3,34.3,77.9,-1.0,30.9,65.928,-1.0,39.5,39.8,40.127113
2263,-1.0,13.9,13.0,19.7,-1.0,25.2,-1.0,40.4,18.26,6.66,16.616915
2264,-1.0,-1.0,14.6,42.9,19.68,30.8,26.786,49.9,38.2,46.2,40.563274
2265,-1.0,42.4,89.6,125.8,151.78,30.7,155.44,43.9,74.84,81.4,71.7984
2266,21.9,19.3,-1.0,38.9,30.89,38.3,37.574,24.1,29.16,32.3,36.897724
2267,-1.0,72.5,-1.0,-1.0,47.8,-1.0,69.132,-1.0,11.11,80.6,49.738544
2268,-1.0,36.0,29.3,199.9,233.82,26.7,161.65,61.6,136.91,110.4,104.92252
2269,-1.0,84.1,78.1,87.4,50.37,123.3,-1.0,-1.0,74.1,54.7,86.93246
2270,-1.0,2.5,25.2,6.8,-1.0,-1.0,-1.0,-1.0,10.44,16.17,21.504164
2271,23.1,7.5,-1.0,-1.0,19.4,9.2,33.903,-1.0,11.94,20.15,18.637785
2272,-1.0,32.1,65.8,41.7,69.86,36.7,80.253,-1.0,26.0,38.8,41.426754
2273,-1.0,13.0,34.3,47.3,-1.0,17.0,-1.0,9.7,17.3,50.5,25.887691
2274,37.5,46.7,-1.0,128.9,44.32,51.6,66.707,48.1,49.15,46.2,55.53462
2275,-1.0,34.3,36.1,62.6,55.79,19.1,137.3,-1.0,-1.0,29.4,38.440052
2276,-1.0,-1.0,47.0,25.8,29.55,25.4,66.13,20.8,25.2,30.7,27.043139
2277,-1.0,29.2,38.3,54.1,96.73,32.5,77.533,-1.0,26.4,28.9,39.36636
2278,48.16,36.44,39.81,-1.0,52.14,35.64,93.83,48.84,58.11,32.87,48.759026
2279,16.2,13.5,24.57,-1.0,135.5,19.82,68.27,13.13,15.49,13.17,14.72515
2280,-1.0,59.9,120.2,99.4,-1.0,73.3,-1.0,54.1,49.77,62.7,75.66627
2281,-1.0,51.2,119.3,342.9,164.61,41.5,315.33,40.3,50.5,50.1,79.66015
2282,7.41,15.12,27.89,-1.0,-1.0,9.75,-1.0,9.1,19.14,14.84,23.927956
2283,13.2,32.6,-1.0,-1.0,26.3,16.7,27.873,-1.0,18.92,16.32,42.255924
2284,-1.0,99.7,197.9,310.6,242.15,135.8,256.65,-1.0,100.4,199.3,147.04126
2285,47.7,-1.0,78.3,65.9,80.47,23.3,135.38,36.5,38.84,47.0,40.395092
2286,-1.0,43.6,57.8,44.0,113.97,37.2,148.8,-1.0,61.7,55.0,64.37095
2287,23.42,56.47,-1.0,-1.0,-1.0,59.0,110.12,50.75,97.09,61.64,71.48093
2288,28.0,36.9,32.84,-1.0,-1.0,47.34,29.88,35.89,60.99,48.27,46.609364
2289,-1.0,34.3,55.7,61.9,-1.0,-1.0,-1.0,-1.0,29.3,28.8,48.757305
2290,-1.0,-1.0,-1.0,18.8,20.31,17.7,40.284,14.6,9.9,17.2,17.29114
2291,23.2,14.4,-1.0,10.5,28.9,7.3,22.243,-1.0,5.27,13.35,14.810705
2292,-1.0,32.9,70.8,-1.0,43.9,-1.0,68.0,-1.0,-1.0,50.99,52.131252
2293,-1.0,5.9,18.7,20.6,-1.0,-1.0,-1.0,-1.0,6.51,10.9,16.971695
2294,-1.0,19.5,-1.0,-1.0,26.8,-1.0,42.279,-1.0,9.74,9.82,25.298536
2295,-1.0,-1.0,-1.0,-1.0,39.5,-1.0,29.736,-1.0,27.75,78.0,52.065147
2296,-1.0,-1.0,-1.0,10.3,41.0,9.4,62.084,27.9,13.4,0.6,16.636496
2297,-1.0,21.0,29.4,43.8,28.31,24.5,46.539,-1.0,26.0,19.8,29.630098
2298,-1.0,14.2,17.0,21.6,-1.0,-1.0,-1.0,-1.0,14.17,17.53,24.74444
2299,-1.0,14.2,27.5,27.1,-1.0,-1.0,-1.0,-1.0,9.23,25.79,22.866667
2300,-1.0,32.0,74.1,-1.0,-1.0,45.9,-1.0,60.1,58.64,153.96,67.60586
2301,-1.0,46.0,47.7,49.4,-1.0,-1.0,-1.0,-1.0,1.96,7.08,42.295406
2302,-1.0,30.0,38.6,60.8,-1.0,50.3,105.2,46.4,57.9,42.5,60.45885
2303,9.3,19.2,-1.0,-1.0,10.9,-1.0,22.148,-1.0,8.55,18.17,20.854237
2304,-1.0,41.3,46.8,72.9,-1.0,50.8,-1.0,32.9,59.63,57.88,53.701687
2305,-1.0,9.6,22.5,4.2,-1.0,-1.0,-1.0,-1.0,7.74,24.05,17.815742
2306,-1.0,-1.0,-1.0,15.6,10.46,1.5,22.834,22.5,10.6,21.7,17.2883
2307,-1.0,106.2,117.5,208.3,92.94,44.5,188.32,88.1,53.26,63.0,77.71797
2308,-1.0,22.5,25.2,49.7,-1.0,21.3,46.342,-1.0,21.2,23.2,26.29331
2309,15.0,54.3,-1.0,27.5,-1.0,8.5,25.905,-1.0,13.38,23.36,28.98876
2310,-1.0,-1.0,10.9,14.5,13.65,22.3,25.548,19.6,16.4,28.1,19.758736
2311,-1.0,12.4,-1.0,9.8,-1.0,-1.0,-1.0,-1.0,9.61,13.27,17.859138
2312,-1.0,-1.0,-1.0,38.7,39.06,29.1,50.465,39.2,38.0,73.8,41.304493
2313,-1.0,32.2,32.8,55.5,39.49,28.2,40.556,-1.0,29.8,32.0,34.538113
2314,32.2,22.2,-1.0,30.3,34.11,25.3,55.287,29.7,27.22,37.9,35.694244
2315,-1.0,29.9,73.9,193.0,-1.0,108.9,-1.0,46.9,42.1,68.1,63.159355
2316,16.82,25.73,32.59,-1.0,-1.0,28.54,91.57,25.4,22.37,19.88,22.382391
2317,-1.0,19.1,28.9,47.5,-1.0,-1.0,-1.0,-1.0,12.22,23.39,28.528046
2318,34.92,41.44,48.24,61.13,-1.0,48.7,64.5,46.73,45.57,43.66,46.67958
2319,34.0,-1.0,-1.0,38.9,67.39,24.9,91.64,29.3,29.27,15.4,35.212196
2320,-1.0,-1.0,-1.0,23.1,12.13,12.7,47.519,23.9,35.9,28.3,29.236197
2321,-1.0,62.8,109.2,64.9,61.4,-1.0,53.443,-1.0,-1.0,64.93,58.96448
2322,-1.0,40.8,29.1,34.9,-1.0,-1.0,-1.0,-1.0,28.4,19.98,40.000946
2323,6.7,-1.0,-1.0,25.7,-1.0,9.1,23.108,11.5,6.1,16.2,14.213555
2324,-1.0,67.7,77.9,241.6,-1.0,125.6,-1.0,84.8,116.48,89.44,125.242905
2325,-1.0,-1.0,51.8,88.0,80.5,33.1,93.688,-1.0,-1.0,11.73,56.21829
2326,30.7,24.2,-1.0,32.1,54.8,18.7,46.9,-1.0,26.67,15.16,37.04466
2327,-1.0,-1.0,18.7,-1.0,15.1,-1.0,36.999,-1.0,22.01,25.28,25.740992
2328,-1.0,16.5,61.6,54.6,-1.0,42.2,-1.0,48.6,47.01,50.39,57.131065
2329,-1.0,-1.0,-1.0,-1.0,19.8,-1.0,34.364,-1.0,15.38,1.57,26.682467
2330,-1.0,46.2,65.8,54.1,132.12,29.3,112.23,63.9,37.11,23.3,38.787174
2331,-1.0,1.4,21.6,26.9,-1.0,14.1,-1.0,-1.0,16.62,20.86,25.693172
2332,-1.0,65.1,106.4,152.5,-1.0,60.7,169.4,73.8,73.2,96.2,91.89083
2333,-1.0,60.0,32.9,46.4,67.42,48.8,143.31,-1.0,33.5,35.7,46.151382
2334,7.4,14.6,-1.0,-1.0,11.0,6.1,18.813,-1.0,7.78,36.75,23.093756
2335,10.81,15.76,-1.0,-1.0,57.67,24.91,74.39,11.35,34.42,10.8,20.10657
2336,28.1,23.4,31.6,107.6,37.58,33.2,92.008,26.0,19.91,25.9,33.018578
2337,-1.0,23.0,-1.0,-1.0,31.7,-1.0,26.227,-1.0,14.74,62.41,29.53027
2338,24.5,23.9,29.7,67.3,85.94,30.3,49.105,37.7,67.82,39.8,53.157032
2339,20.61,30.84,24.04,-1.0,-1.0,29.58,70.56,26.05,22.33,27.76,23.489292
2340,-1.0,-1.0,-1.0,17.2,21.42,27.0,39.106,32.9,22.3,23.5,26.58515
2341,14.9,17.4,-1.0,21.0,30.9,7.1,17.785,-1.0,8.56,18.57,22.083643
2342,-1.0,22.2,-1.0,-1.0,45.5,-1.0,27.26,-1.0,21.16,32.44,35.22966
2343,-1.0,22.0,32.9,9.1,-1.0,-1.0,-1.0,-1.0,18.78,21.11,28.934177
2344,15.44,17.89,26.24,-1.0,-1.0,9.25,62.41,12.31,28.24,20.29,26.602777
2345,-1.0,54.0,105.3,159.7,-1.0,68.8,-1.0,87.9,80.83,184.48,102.3184
2346,16.4,29.6,-1.0,-1.0,26.4,15.1,53.436,-1.0,15.45,42.67,29.964985
2347,6.85,10.42,-1.0,-1.0,220.55,9.38,46.06,9.16,16.67,18.4,16.165545
2348,17.0,73.9,-1.0,12.1,24.1,15.0,-1.0,-1.0,2.02,9.17,32.05307
2349,-1.0,18.6,39.8,30.3,-1.0,-1.0,-1.0,-1.0,27.55,38.51,41.160862
2350,44.34,86.42,70.19,140.44,-1.0,61.54,-1.0,48.53,69.87,58.53,74.91895
2351,-1.0,-1.0,-1.0,46.8,34.92,27.8,30.778,35.1,51.7,61.2,46.16437
2352,-1.0,5.0,-1.0,-1.0,28.1,-1.0,28.458,-1.0,16.33,12.9,16.6482
2353,26.29,35.41,25.96,-1.0,-1.0,45.75,53.73,33.4,53.69,27.62,41.9627
2354,9.7,-1.0,-1.0,22.0,-1.0,19.9,32.949,29.8,19.5,20.78,26.414976
2355,26.17,-1.0,35.73,-1.0,28.74,23.48,32.84,25.33,26.31,30.33,29.293604
2356,37.4,-1.0,-1.0,-1.0,52.7,29.0,50.35,31.0,51.9,51.2,47.90988
2357,-1.0,-1.0,-1.0,-1.0,22.46,5.4,21.278,12.9,24.3,12.3,19.80166
2358,-1.0,33.4,0.7,32.1,-1.0,-1.0,-1.0,-1.0,38.83,30.78,43.998592
2359,-1.0,-1.0,-1.0,79.4,74.81,86.3,87.09,38.2,59.1,55.0,57.525246
2360,60.05,83.09,82.13,-1.0,45.26,67.1,18.07,49.32,174.04,125.02,125.275246
2361,-1.0,66.5,116.2,167.1,-1.0,110.8,-1.0,80.3,90.95,91.61,109.98326
2362,9.63,13.58,21.16,-1.0,50.17,12.87,77.61,9.52,8.88,9.79,11.1045065
2363,30.08,23.71,20.93,-1.0,124.59,19.29,76.1,28.11,32.93,21.24,28.982555
2364,-1.0,2.5,19.9,-1.0,25.1,-1.0,18.636,-1.0,16.0,37.82,20.792776
2365,-1.0,22.0,1.6,5.0,-1.0,-1.0,-1.0,-1.0,15.77,14.77,24.529488
2366,46.8,-1.0,-1.0,-1.0,54.23,45.2,67.413,59.7,54.56,63.2,53.332127
2367,24.9,-1.0,-1.0,28.3,22.45,18.2,62.807,10.8,11.77,19.8,20.649872
2368,-1.0,37.3,47.0,75.0,-1.0,27.4,-1.0,32.8,34.47,58.61,44.7904
2369,-1.0,19.7,22.4,31.6,44.95,27.2,160.01,21.9,16.38,5.2,23.86695
2370,-1.0,7.3,14.9,20.2,19.18,16.9,25.038,-1.0,26.0,14.0,20.859774
2371,-1.0,-1.0,-1.0,12.0,14.72,10.0,18.862,26.2,48.8,13.0,16.464148
2372,-1.0,-1.0,-1.0,10.6,27.82,13.5,32.516,32.4,17.4,22.7,24.626583
2373,-1.0,36.4,52.6,92.9,-1.0,34.5,-1.0,62.3,44.61,56.35,66.1892
2374,-1.0,24.4,42.8,72.0,73.4,21.0,84.23,-1.0,-1.0,49.44,44.52741
2375,-1.0,-1.0,-1.0,79.8,77.35,37.7,70.381,18.0,51.5,41.6,47.56033
2376,28.1,8.5,-1.0,-1.0,36.6,9.0,56.956,-1.0,9.71,18.62,16.920765
2377,-1.0,50.0,45.1,58.4,-1.0,39.4,-1.0,28.6,33.56,30.77,41.953213
2378,-1.0,-1.0,13.4,63.2,16.45,28.8,24.837,12.4,20.5,23.0,25.639822
2379,-1.0,-1.0,-1.0,19.4,49.44,28.2,32.628,11.3,11.9,47.2,19.90149
2380,-1.0,6.1,10.6,10.2,-1.0,32.7,-1.0,22.7,11.34,6.85,14.05799
2381,12.6,-1.0,-1.0,9.2,15.75,7.8,24.172,16.4,7.81,0.8,16.457561
2382,-1.0,49.6,-1.0,150.9,67.78,41.5,94.447,-1.0,41.2,69.3,49.66626
2383,-1.0,42.5,71.1,78.4,-1.0,39.0,142.71,67.7,57.7,60.1,65.76289
2384,-1.0,27.4,45.3,148.4,-1.0,51.7,52.583,-1.0,36.0,42.9,43.46754
2385,28.8,22.3,-1.0,120.9,47.89,32.3,83.901,25.9,35.92,47.6,41.328754
2386,-1.0,61.6,49.3,97.0,137.32,73.7,130.23,-1.0,51.4,56.5,66.19377
2387,-1.0,31.9,87.9,70.2,93.02,46.6,75.975,-1.0,54.0,34.7,72.73153
2388,-1.0,-1.0,42.1,29.2,-1.0,-1.0,-1.0,-1.0,22.98,45.52,32.927193
2389,-1.0,-1.0,-1.0,29.2,21.67,11.1,37.354,19.1,19.6,14.3,21.247974
2390,-1.0,-1.0,-1.0,22.9,38.9,17.4,50.866,22.0,21.0,22.9,24.644487
2391,-1.0,28.0,76.9,109.5,50.92,13.4,120.18,-1.0,14.3,60.7,47.653545
2392,-1.0,42.5,22.8,28.3,-1.0,-1.0,-1.0,-1.0,19.5,28.21,30.83357
2393,-1.0,25.4,34.6,37.2,-1.0,19.0,50.981,33.3,32.4,37.1,39.195606
2394,20.14,20.63,19.25,49.76,-1.0,27.4,-1.0,30.97,44.82,29.49,38.01589
2395,27.1,20.0,-1.0,28.5,75.97,10.4,25.517,21.8,20.1,45.6,34.576267
2396,-1.0,32.5,56.6,57.7,38.4,24.4,90.654,36.8,27.66,25.5,34.610424
2397,26.8,32.2,-1.0,101.0,24.92,17.5,45.717,25.7,20.81,20.8,29.674446
2398,-1.0,-1.0,92.8,223.1,248.2,33.1,150.4,111.7,61.4,86.8,70.34374
2399,-1.0,37.0,28.0,21.0,-1.0,-1.0,-1.0,-1.0,6.48,23.09,24.282837
2400,-1.0,59.3,41.9,49.9,-1.0,-1.0,-1.0,-1.0,16.05,46.47,36.60569
2401,18.8,-1.0,-1.0,64.2,37.4,-1.0,49.751,-1.0,28.42,24.01,36.987347
2402,-1.0,-1.0,-1.0,39.5,51.51,32.4,58.149,31.9,31.9,32.5,36.73117
2403,-1.0,34.8,45.4,65.4,-1.0,33.4,-1.0,11.5,19.94,42.4,34.219784
2404,71.3,17.0,22.7,44.6,50.64,25.5,78.545,-1.0,37.11,31.5,33.86858
2405,-1.0,74.8,137.9,-1.0,214.3,-1.0,126.53,-1.0,-1.0,86.12,113.42444
2406,-1.0,22.2,34.3,122.0,-1.0,30.4,-1.0,38.2,-1.0,37.92,40.57157
2407,-1.0,29.3,41.7,46.0,-1.0,29.1,-1.0,29.0,34.34,36.82,38.70054
2408,16.13,16.61,25.03,-1.0,58.3,9.77,34.46,19.88,14.45,24.38,18.85008
2409,-1.0,22.8,35.2,63.9,56.09,21.1,169.36,32.6,20.07,55.0,30.95133
2410,-1.0,41.4,55.1,52.5,-1.0,-1.0,-1.0,41.5,46.84,72.57,68.10318
2411,30.54,27.5,8.52,19.0,-1.0,12.53,-1.0,25.0,12.08,34.21,17.288599
2412,-1.0,107.4,71.1,302.9,259.72,86.6,264.98,-1.0,116.1,101.0,116.43664
2413,60.23,106.26,-1.0,-1.0,-1.0,49.48,153.43,86.12,57.19,44.77,66.15102
2414,-1.0,44.1,51.7,64.5,58.17,34.6,74.989,-1.0,43.4,52.3,47.91529
2415,-1.0,-1.0,-1.0,23.7,47.78,21.7,64.705,34.3,25.7,14.0,26.6909
2416,-1.0,43.4,63.3,70.1,-1.0,45.2,92.217,54.3,53.9,53.6,65.88668
2417,18.6,-1.0,85.4,108.0,33.64,33.6,114.67,26.8,22.65,31.3,39.541447
2418,-1.0,29.7,39.3,85.8,-1.0,51.1,-1.0,27.0,49.55,46.38,49.101116
2419,-1.0,-1.0,-1.0,8.4,19.21,10.8,42.524,2.5,2.2,18.5,12.60298
2420,40.4,35.5,-1.0,49.1,-1.0,24.7,35.642,-1.0,32.44,45.17,39.944393
2421,20.1,21.4,-1.0,-1.0,31.0,12.3,28.079,-1.0,18.05,31.52,30.952799
2422,-1.0,-1.0,134.2,172.0,-1.0,-1.0,99.78,123.9,107.5,111.3,112.50155
2423,-1.0,9.2,-1.0,-1.0,12.7,-1.0,19.294,-1.0,13.39,21.25,22.02147
2424,106.91,-1.0,53.71,-1.0,33.0,59.27,27.76,74.66,82.16,74.81,65.83953
2425,16.01,20.68,13.16,-1.0,-1.0,-1.0,36.72,18.15,21.47,20.68,14.144263
2426,-1.0,9.1,28.0,23.1,-1.0,-1.0,-1.0,-1.0,18.01,22.99,27.786839
2427,21.47,-1.0,30.51,-1.0,100.92,42.71,26.56,28.59,35.25,27.41,26.646511
2428,-1.0,31.4,50.9,247.3,-1.0,-1.0,-1.0,14.6,79.35,58.15,90.38511
2429,-1.0,22.1,63.2,-1.0,-1.0,60.6,-1.0,79.9,72.97,7.49,71.54293
2430,-1.0,49.2,68.0,88.9,-1.0,43.4,77.413,70.6,51.0,51.9,62.34843
2431,-1.0,19.7,10.0,18.1,29.2,14.3,20.822,11.8,-1.0,11.5,14.173872
2432,-1.0,47.0,50.5,53.2,45.03,58.5,63.943,-1.0,31.7,63.8,46.220356
2433,-1.0,20.2,14.3,35.8,-1.0,0.0,-1.0,-1.0,20.77,32.95,28.06575
2434,-1.0,-1.0,-1.0,72.2,41.59,22.9,43.555,44.7,30.7,41.6,40.233055
2435,-1.0,-1.0,-1.0,126.0,56.99,24.3,47.037,25.5,42.4,25.7,39.399483
2436,9.11,26.35,49.24,-1.0,-1.0,25.5,23.14,26.94,24.88,38.1,29.214346
2437,-1.0,-1.0,17.1,-1.0,10.3,-1.0,19.303,-1.0,17.83,30.23,23.600012
2438,-1.0,-1.0,31.2,250.8,123.5,37.1,120.66,-1.0,-1.0,78.84,80.50022
2439,-1.0,-1.0,68.7,40.9,37.6,31.1,69.351,51.4,46.0,36.8,44.443176
2440,-1.0,-1.0,28.0,44.5,43.85,18.6,82.082,38.0,23.6,22.9,27.777945
2441,-1.0,43.2,37.8,20.6,-1.0,-1.0,-1.0,-1.0,30.91,27.1,45.482353
2442,-1.0,23.6,29.2,34.3,42.1,31.9,79.623,-1.0,25.8,27.3,31.568193
2443,31.7,76.9,-1.0,39.5,36.9,19.4,54.757,-1.0,18.05,59.2,39.172375
2444,-1.0,125.7,135.4,339.6,118.08,93.5,141.57,111.4,159.79,134.2,142.59898
2445,-1.0,-1.0,-1.0,17.0,21.64,10.9,29.11,43.7,18.8,8.7,27.961664
2446,12.9,1.8,-1.0,-1.0,28.5,-1.0,35.418,-1.0,3.89,16.7,15.862177
2447,11.3,-1.0,-1.0,43.3,16.29,9.9,39.678,16.2,19.63,27.3,23.15227
2448,-1.0,21.7,35.7,48.2,39.46,24.8,92.112,-1.0,27.6,29.5,31.642324
2449,-1.0,-1.0,35.1,75.9,49.53,29.8,96.77,36.6,36.4,30.5,37.17222
2450,-1.0,53.0,68.0,419.7,-1.0,-1.0,-1.0,46.7,99.39,167.51,150.8683
2451,26.14,44.64,56.58,-1.0,53.85,26.6,29.39,25.97,26.79,36.57,32.57482
2452,-1.0,28.5,22.2,41.9,31.15,20.3,43.953,-1.0,29.7,22.0,29.037468
2453,90.56,59.87,36.85,58.04,-1.0,35.09,-1.0,46.21,48.18,75.46,48.7123
2454,-1.0,40.8,30.1,64.5,-1.0,33.2,87.83,-1.0,36.0,35.2,40.843716
2455,-1.0,25.1,51.0,148.1,161.74,46.1,118.07,29.4,85.91,53.1,69.75054
2456,-1.0,21.2,42.7,30.0,-1.0,29.3,-1.0,27.2,-1.0,45.5,31.899202
2457,20.9,19.3,-1.0,20.0,23.4,14.5,-1.0,-1.0,21.02,41.36,25.458845
2458,-1.0,26.5,28.9,48.9,-1.0,18.0,-1.0,20.7,35.74,10.61,34.766552
2459,-1.0,-1.0,13.6,16.5,14.35,10.8,40.36,15.7,12.8,6.8,17.276133
2460,-1.0,-1.0,-1.0,52.4,35.82,23.7,86.9,29.5,34.0,32.4,34.919533
2461,-1.0,99.3,53.5,349.6,117.14,59.9,293.16,56.1,122.34,137.6,119.46638
2462,-1.0,39.6,43.8,58.9,-1.0,-1.0,-1.0,-1.0,50.23,67.83,62.365982
2463,-1.0,39.1,75.9,128.3,-1.0,28.7,138.3,-1.0,29.6,54.3,55.56748
2464,-1.0,29.0,46.6,60.8,-1.0,32.6,-1.0,53.5,40.41,49.5,51.442696
2465,-1.0,-1.0,11.9,17.8,-1.0,23.0,61.047,11.5,16.0,28.1,18.414888
2466,-1.0,34.0,35.6,69.8,79.79,35.3,151.36,-1.0,35.4,49.5,46.84864
2467,39.7,18.5,-1.0,34.2,30.68,17.4,80.392,26.2,18.92,22.6,26.461084
2468,-1.0,25.2,40.4,55.5,-1.0,7.6,-1.0,16.2,14.64,4.08,25.637163
2469,-1.0,-1.0,28.5,92.0,118.8,-1.0,111.66,-1.0,-1.0,58.23,49.16566
2470,9.93,16.24,30.42,-1.0,59.56,21.93,58.77,12.49,16.93,28.41,17.562204
2471,-1.0,12.2,33.7,40.7,-1.0,31.8,-1.0,42.7,25.49,35.44,35.7721
2472,44.41,30.69,-1.0,-1.0,-1.0,12.58,79.56,32.2,18.19,25.83,23.883656
2473,17.07,27.82,-1.0,-1.0,33.45,24.56,334.64,21.63,21.92,20.66,14.658018
2474,-1.0,64.7,42.8,173.6,87.08,31.5,132.61,-1.0,49.7,51.8,57.083237
2475,9.8,-1.0,-1.0,51.0,-1.0,18.3,39.252,26.5,16.0,27.4,26.823812
2476,-1.0,-1.0,-1.0,63.7,51.67,25.7,33.052,40.9,31.5,54.5,41.03375
2477,28.34,65.59,28.63,-1.0,24.29,40.31,15.65,50.39,39.54,38.54,37.754395
2478,-1.0,-1.0,-1.0,104.8,24.0,19.4,52.515,33.9,29.6,44.9,36.644543
2479,-1.0,16.5,46.6,32.8,-1.0,8.1,-1.0,23.2,-1.0,53.22,33.75948
2480,-1.0,-1.0,-1.0,18.6,9.83,17.7,14.358,17.6,20.4,17.9,21.714136
2481,8.27,12.96,2.25,4.23,-1.0,15.92,-1.0,11.23,10.14,9.59,14.634246
2482,18.25,37.93,47.96,-1.0,47.2,27.09,63.62,36.89,38.92,32.94,37.35191
2483,26.6,35.07,-1.0,-1.0,-1.0,40.3,70.26,24.64,44.43,39.54,35.454403
2484,-1.0,-1.0,-1.0,32.4,59.72,21.7,77.724,7.3,18.8,17.9,27.517199
2485,24.0,29.2,-1.0,-1.0,27.8,30.3,64.518,-1.0,47.25,46.01,40.620956
2486,54.3,52.8,-1.0,108.5,99.76,60.7,69.498,49.7,82.33,91.0,78.37201
2487,44.29,37.15,33.89,-1.0,-1.0,29.44,68.24,57.41,47.09,30.26,41.226086
2488,-1.0,9.1,44.0,65.8,-1.0,-1.0,-1.0,-1.0,-1.0,46.79,32.408512
2489,-1.0,13.9,8.8,9.0,-1.0,-1.0,-1.0,-1.0,14.65,15.13,20.755955
