,ATM,LDO,LPIN,MIR,OBL,SFE,TLA,VAL,CEN,AGU_med,AGU_pred
282,16.24,107.89,-1.0,-1.0,19.26,37.64,29.3,15.86,17.14,16.65,12.400018
283,51.8,66.6,64.2,47.88,31.7,154.38,40.3,24.1,31.14,50.4,46.998417
284,56.77,67.97,-1.0,-1.0,48.99,40.04,35.95,56.67,32.97,23.02,46.575665
285,48.41,156.08,-1.0,27.23,54.79,37.17,120.0,61.53,100.43,35.67,52.01558
286,19.6,-1.0,22.9,14.71,17.4,23.809,-1.0,17.9,15.63,41.0,17.04865
287,27.83,35.79,-1.0,-1.0,31.88,115.54,36.87,23.42,38.16,13.97,21.067461
288,21.4,-1.0,50.9,56.92,30.1,61.008,-1.0,25.7,30.61,23.6,34.712696
289,10.8,-1.0,34.0,38.5,-1.0,63.29,23.94,-1.0,11.72,26.1,21.219543
290,13.15,23.92,-1.0,-1.0,16.4,50.88,11.34,5.51,15.61,6.99,7.8827467
291,77.8,-1.0,91.6,97.43,55.8,113.79,-1.0,58.9,64.15,43.9,59.449795
292,43.4,36.82,-1.0,113.3,39.79,73.96,49.0,31.56,63.63,32.66,30.636477
293,-1.0,-1.0,54.2,-1.0,15.5,30.137,36.05,50.3,20.05,10.7,12.568025
294,47.2,-1.0,-1.0,33.1,14.8,61.248,28.65,-1.0,26.21,20.0,26.004864
295,24.1,-1.0,56.2,16.26,13.4,26.334,-1.0,18.3,12.45,8.4,15.639639
296,-1.0,-1.0,32.4,57.1,14.7,19.196,45.48,-1.0,25.39,16.6,19.777363
297,78.02,58.15,-1.0,-1.0,28.83,129.1,37.81,47.25,42.73,49.37,46.731808
298,-1.0,-1.0,3.4,21.92,8.7,19.872,7.6,24.8,3.66,7.5,14.421748
299,4.13,-1.0,-1.0,33.38,7.56,11.98,-1.0,6.84,3.93,2.07,4.8803687
300,26.8,-1.0,24.9,39.5,20.1,58.454,22.2,-1.0,24.34,40.4,31.620268
301,41.93,53.0,-1.0,-1.0,40.17,111.88,43.8,58.54,50.67,70.96,50.360588
302,9.59,17.55,-1.0,77.11,17.02,28.53,14.92,19.48,17.0,16.99,14.879475
303,33.0,-1.0,27.7,38.2,16.1,33.204,26.28,-1.0,22.89,20.2,25.371984
304,27.7,-1.0,31.5,32.2,-1.0,32.998,29.81,-1.0,-1.0,15.9,11.937206
305,49.84,18.66,20.11,-1.0,35.77,-1.0,36.86,15.64,39.66,13.49,26.770947
306,68.93,127.92,-1.0,-1.0,75.97,203.83,74.32,71.96,124.36,47.12,61.99933
307,19.0,34.5,40.3,33.52,16.8,41.298,31.7,30.1,21.47,31.9,36.202705
308,37.7,-1.0,48.3,38.59,29.4,-1.0,-1.0,44.6,40.1,39.7,29.901669
309,-1.0,-1.0,-1.0,63.76,29.2,47.923,37.0,25.3,27.1,49.6,27.754465
310,57.6,-1.0,129.0,103.6,34.1,116.41,-1.0,42.0,47.44,43.4,53.629894
311,42.8,-1.0,127.1,67.65,44.7,109.83,58.6,42.9,51.29,55.8,44.264893
312,-1.0,-1.0,26.4,-1.0,15.0,24.658,19.5,28.1,14.6,10.1,9.569545
313,101.97,99.09,134.11,-1.0,94.2,-1.0,158.03,37.86,135.47,29.4,52.472317
314,-1.0,-1.0,38.0,39.22,5.7,37.779,21.5,15.4,10.79,25.1,19.050869
315,-1.0,-1.0,73.9,124.37,55.1,159.46,39.4,49.9,54.83,44.5,62.790062
316,-1.0,-1.0,67.0,47.88,47.8,89.112,47.2,42.2,44.74,53.3,42.929546
317,72.15,71.25,232.02,-1.0,42.88,-1.0,90.66,10.69,43.11,34.9,23.91226
318,83.7,-1.0,38.4,55.6,18.7,54.336,32.29,-1.0,15.04,24.2,28.305796
319,36.53,33.34,-1.0,41.33,40.23,10.62,48.47,24.84,64.91,26.62,22.478523
320,68.08,30.89,-1.0,-1.0,39.76,79.64,31.74,62.71,62.35,48.45,47.90293
321,20.5,-1.0,15.9,27.2,-1.0,27.331,-1.0,-1.0,9.17,17.2,16.144161
322,18.6,57.4,26.5,16.08,13.5,40.21,38.0,21.0,33.41,31.3,24.00549
323,26.23,31.02,-1.0,-1.0,30.06,87.09,29.84,38.38,30.67,32.89,34.080864
324,-1.0,-1.0,17.1,-1.0,6.2,33.208,12.9,5.4,9.8,19.2,10.571336
325,31.3,-1.0,53.5,32.83,37.7,82.402,37.9,25.9,38.22,25.9,28.908329
326,87.37,37.81,-1.0,-1.0,47.81,80.27,56.05,58.01,52.22,62.37,57.342285
327,34.5,-1.0,55.3,68.22,35.8,67.192,-1.0,51.0,62.88,57.4,49.87147
328,34.1,65.74,88.68,-1.0,33.67,30.44,70.47,42.81,37.75,55.22,50.97826
329,50.12,36.31,-1.0,60.02,35.99,61.66,37.97,16.05,47.84,44.24,22.467676
330,27.89,34.77,-1.0,61.23,49.65,41.27,66.33,26.15,78.5,25.75,22.388708
331,18.0,-1.0,52.8,36.03,25.6,73.142,34.8,32.9,23.68,37.1,38.680893
332,39.51,35.13,-1.0,-1.0,36.6,38.38,29.56,32.82,36.06,35.72,29.4032
333,3.0,-1.0,23.1,25.3,7.7,40.097,24.65,-1.0,12.36,14.3,15.513978
334,36.75,19.15,-1.0,-1.0,32.7,52.34,29.5,30.74,36.14,20.69,27.940187
335,-1.0,-1.0,36.8,45.95,17.5,63.801,28.6,40.6,22.11,31.5,36.752163
336,76.68,87.7,-1.0,21.26,53.77,120.4,52.2,79.74,84.4,45.98,65.3369
337,1.12,6.23,14.41,-1.0,5.79,-1.0,8.73,25.36,4.58,1.37,8.515852
338,39.9,-1.0,17.8,-1.0,20.6,20.628,24.25,8.4,20.96,19.1,17.73536
339,37.4,79.4,90.8,64.2,35.0,70.954,62.3,27.9,57.62,31.7,41.3689
340,19.6,-1.0,45.0,-1.0,18.4,47.674,28.08,-1.0,23.85,39.3,29.680742
341,28.3,-1.0,49.0,31.38,21.4,59.307,-1.0,29.4,20.23,28.0,24.907377
342,6.6,-1.0,-1.0,19.0,3.6,17.999,-1.0,-1.0,21.37,6.4,12.79626
343,17.8,-1.0,36.8,40.02,38.9,50.307,-1.0,26.6,23.49,37.0,33.88524
344,58.5,54.67,-1.0,-1.0,58.48,174.5,51.05,50.27,87.22,38.07,45.380337
345,14.89,24.76,-1.0,46.76,8.9,63.6,32.58,11.22,16.08,7.93,7.871042
346,105.93,72.5,-1.0,29.6,107.84,69.66,102.2,89.09,100.25,68.39,86.569534
347,-1.0,45.0,59.2,39.17,41.0,57.938,51.9,27.1,40.99,34.2,44.68915
348,-1.0,-1.0,31.5,82.37,38.1,100.74,-1.0,26.7,37.68,46.7,35.637592
349,26.7,-1.0,65.5,31.4,19.4,23.254,42.03,-1.0,34.97,14.0,23.177576
350,84.83,80.3,-1.0,40.77,49.72,57.53,58.86,78.29,81.96,81.88,66.48054
351,33.23,101.17,-1.0,-1.0,34.14,45.44,43.64,23.07,35.48,24.03,27.13321
352,35.58,30.43,-1.0,32.56,36.8,21.33,31.74,32.92,30.16,26.98,30.373493
353,14.54,26.74,-1.0,266.51,31.21,88.11,13.97,13.31,19.52,15.28,15.375433
354,45.8,51.8,108.3,81.78,53.6,111.21,53.9,-1.0,54.25,49.7,69.85746
355,82.1,70.3,202.0,230.47,63.2,-1.0,81.3,54.1,131.93,88.5,60.83214
356,-1.0,-1.0,120.1,84.18,49.6,161.65,-1.0,98.3,48.15,34.7,58.664146
357,-1.0,-1.0,26.3,41.75,22.4,52.228,-1.0,0.9,14.32,38.1,26.297794
358,142.02,46.47,-1.0,-1.0,47.04,120.53,62.11,60.59,53.42,75.75,53.71348
359,15.25,13.03,24.04,-1.0,13.5,-1.0,15.31,13.09,17.82,20.37,17.508087
360,19.5,-1.0,19.2,26.5,-1.0,16.595,26.63,-1.0,5.68,5.6,13.78871
361,70.86,28.06,-1.0,-1.0,35.46,184.27,44.6,60.95,47.18,66.13,52.602707
362,30.0,-1.0,24.5,17.9,12.6,26.98,40.62,-1.0,11.23,18.3,12.752404
363,24.0,-1.0,-1.0,31.5,15.7,35.546,21.62,-1.0,14.04,22.8,17.881004
364,-1.0,32.21,-1.0,68.94,30.25,-1.0,28.65,42.3,31.2,31.25,20.566618
365,45.5,-1.0,54.0,66.98,41.0,70.582,-1.0,60.2,48.7,45.6,47.849422
366,-1.0,-1.0,207.2,46.56,34.5,54.844,-1.0,48.3,42.22,44.0,30.770706
367,-1.0,-1.0,70.7,29.06,33.9,90.539,37.7,22.9,26.38,32.3,31.752285
368,14.6,23.1,31.7,36.37,15.9,91.387,23.8,24.8,21.62,31.7,39.351997
369,64.1,53.6,65.9,83.01,59.6,101.38,66.1,61.5,82.69,71.3,52.2294
370,12.2,-1.0,-1.0,55.4,9.8,53.79,23.51,-1.0,19.83,43.7,30.59921
371,73.3,83.65,-1.0,160.3,97.94,117.6,114.74,38.74,60.75,51.24,43.28192
372,23.9,-1.0,40.2,-1.0,24.2,63.22,30.11,-1.0,27.54,30.2,26.703169
373,32.59,27.77,-1.0,39.4,28.76,18.9,28.97,23.97,46.23,16.51,22.412535
374,29.96,51.8,-1.0,66.45,37.7,25.87,29.75,40.57,35.11,39.08,30.001106
375,30.24,18.95,-1.0,-1.0,20.12,115.63,18.69,16.44,19.81,20.67,10.511235
376,-1.0,-1.0,93.1,93.91,47.8,95.863,65.2,60.2,-1.0,75.2,67.712776
377,-1.0,-1.0,57.3,36.87,25.6,169.39,33.6,35.8,32.96,41.5,38.054924
378,30.95,17.55,31.51,-1.0,34.92,-1.0,18.87,31.5,29.89,29.6,25.281399
379,35.94,33.62,-1.0,-1.0,33.77,50.6,28.34,12.86,25.47,23.47,18.451057
380,34.6,-1.0,43.4,50.2,36.6,44.201,-1.0,42.5,44.9,36.6,37.804127
381,37.9,-1.0,38.2,-1.0,31.2,47.71,51.11,-1.0,34.66,25.0,25.689425
382,-1.0,-1.0,138.1,161.28,58.9,97.139,81.4,34.1,76.35,28.1,43.548183
383,-1.0,-1.0,38.1,-1.0,14.0,31.969,27.3,6.0,10.5,19.5,11.984417
384,-1.0,-1.0,108.6,-1.0,43.6,111.71,78.5,54.0,-1.0,27.7,67.403656
385,27.7,-1.0,-1.0,39.5,-1.0,72.491,40.05,-1.0,32.95,31.0,39.499634
386,26.7,-1.0,70.6,75.4,27.8,73.53,-1.0,-1.0,38.46,36.1,44.312714
387,13.5,-1.0,-1.0,24.6,12.5,38.613,13.12,-1.0,17.61,17.7,20.384367
388,-1.0,61.5,19.2,22.32,14.3,65.76,11.2,25.4,8.14,25.7,20.233418
389,37.1,40.37,-1.0,-1.0,35.08,72.98,45.06,43.77,47.21,17.07,39.351917
390,42.33,51.28,-1.0,42.97,31.47,89.68,42.18,19.11,29.31,29.18,29.013193
391,21.6,-1.0,36.5,44.9,-1.0,35.547,36.06,-1.0,17.49,24.9,22.363619
392,23.5,-1.0,50.5,32.6,-1.0,36.098,46.12,-1.0,23.65,17.4,21.322914
393,18.3,26.2,52.0,33.84,27.6,82.589,31.3,27.2,31.45,41.5,36.038906
394,29.2,-1.0,-1.0,30.8,14.2,41.725,25.69,-1.0,13.15,16.0,19.051113
395,24.17,77.19,-1.0,56.36,22.75,47.51,38.26,24.09,53.59,14.13,25.060724
396,97.45,66.51,-1.0,88.74,69.27,46.96,70.6,94.24,81.72,85.19,80.60589
397,64.63,71.95,-1.0,47.58,50.55,91.58,64.94,58.14,48.13,28.0,52.28308
398,21.02,46.7,26.17,-1.0,17.22,-1.0,27.87,21.28,23.97,28.2,24.336296
399,-1.0,-1.0,29.9,29.01,18.8,40.07,28.2,13.5,43.54,15.1,21.058256
400,15.74,16.96,-1.0,-1.0,20.59,71.54,14.83,9.36,17.11,8.0,6.361941
401,33.5,-1.0,63.3,65.96,40.3,96.989,-1.0,71.4,48.81,65.2,54.829144
402,29.9,102.4,88.8,79.18,20.5,41.425,66.7,36.9,58.87,21.3,38.52083
403,81.52,120.07,-1.0,43.72,74.17,78.32,58.12,59.16,82.51,40.21,60.929596
404,-1.0,53.38,-1.0,31.02,29.53,35.56,37.69,34.54,24.35,20.01,22.487896
405,-1.0,43.34,-1.0,49.39,19.52,55.98,34.96,23.6,25.9,19.23,16.340588
406,34.98,53.65,-1.0,56.37,34.83,82.65,35.77,33.97,36.41,34.97,28.843645
407,22.0,-1.0,48.9,62.44,23.2,72.216,31.4,20.8,23.22,28.5,27.189295
408,89.6,-1.0,65.2,69.1,38.5,70.137,88.82,-1.0,43.93,41.1,38.61191
409,20.9,-1.0,45.2,39.89,27.2,62.236,-1.0,19.9,28.87,23.2,27.359123
410,-1.0,-1.0,-1.0,27.0,-1.0,21.356,-1.0,-1.0,23.14,20.6,17.92707
411,16.5,-1.0,23.5,27.2,-1.0,34.55,36.72,-1.0,25.43,30.9,26.418224
412,23.2,-1.0,43.7,37.36,28.5,68.225,-1.0,31.3,36.29,27.3,33.15622
413,-1.0,-1.0,38.9,67.39,24.9,91.64,15.4,29.3,29.27,34.0,36.62732
414,25.3,50.1,77.1,60.19,33.8,107.95,40.4,-1.0,38.85,54.3,73.17549
415,8.8,-1.0,28.2,36.6,13.6,-1.0,27.69,-1.0,12.99,29.6,16.85598
416,61.77,79.97,-1.0,143.4,39.14,150.95,103.62,85.11,80.9,63.23,95.153984
417,81.73,-1.0,-1.0,-1.0,46.35,85.46,65.49,39.07,65.25,40.01,41.77794
418,23.5,-1.0,48.5,27.3,31.8,83.982,-1.0,25.6,46.9,34.5,23.238846
419,27.22,34.58,-1.0,-1.0,23.53,253.31,23.54,17.07,34.97,20.35,12.70962
420,37.5,102.0,147.3,147.5,53.8,89.4,67.2,48.7,68.9,50.6,54.757137
421,21.3,-1.0,26.1,27.99,14.7,31.35,-1.0,23.3,14.77,17.7,20.273918
422,46.2,-1.0,33.2,77.66,37.3,70.741,-1.0,70.2,50.85,65.3,59.0986
423,-1.0,-1.0,38.8,37.18,27.3,-1.0,23.5,27.1,24.81,40.6,24.96032
424,-1.0,34.78,-1.0,81.62,35.72,10.75,24.58,30.5,31.69,26.58,22.200089
425,47.2,81.7,44.4,101.48,58.9,108.84,78.9,120.9,66.11,90.1,85.08046
426,-1.0,50.98,-1.0,-1.0,-1.0,32.01,40.22,31.54,41.16,26.12,27.498188
427,4.6,-1.0,-1.0,32.7,9.0,37.126,21.24,-1.0,16.97,28.6,19.15575
428,52.8,-1.0,49.0,88.04,48.9,69.762,-1.0,85.7,73.61,50.9,64.68667
429,36.41,23.1,-1.0,-1.0,71.21,65.36,59.02,44.82,118.72,26.33,25.528244
430,24.99,30.31,37.73,-1.0,25.93,-1.0,25.8,8.38,16.75,13.19,12.512812
431,3.08,10.31,11.66,-1.0,7.21,-1.0,7.6,6.08,7.59,8.94,9.754507
432,7.9,-1.0,-1.0,20.8,15.6,34.532,25.6,-1.0,16.92,22.6,19.077
433,-1.0,-1.0,56.1,54.78,31.4,105.26,33.6,44.5,-1.0,49.7,51.6309
434,57.6,-1.0,86.2,88.23,37.7,103.3,-1.0,59.1,66.73,49.3,53.69356
435,26.5,-1.0,23.1,12.5,10.4,17.269,38.0,-1.0,10.74,10.6,11.224557
436,22.6,-1.0,19.1,16.86,12.1,94.307,-1.0,23.4,17.2,25.2,17.323805
437,33.97,20.76,-1.0,59.14,34.68,105.52,9.61,29.01,24.19,14.93,19.736324
438,70.2,-1.0,92.1,105.46,44.0,108.56,-1.0,47.6,52.29,48.9,53.342766
439,16.49,41.87,-1.0,-1.0,18.17,73.67,23.35,42.15,34.22,34.88,34.761032
440,-1.0,44.33,22.02,-1.0,43.88,28.67,32.4,31.4,25.29,17.15,29.179014
441,13.9,-1.0,45.6,82.19,21.4,43.785,34.5,18.9,18.88,31.9,28.049393
442,48.83,38.03,58.81,-1.0,28.1,70.92,27.22,33.23,-1.0,33.53,31.161715
443,33.5,-1.0,47.7,47.43,31.5,72.415,-1.0,29.9,21.25,29.6,29.644804
444,-1.0,-1.0,26.5,38.68,15.5,44.24,30.4,35.4,16.99,34.9,28.818226
445,13.3,-1.0,21.7,29.4,12.8,-1.0,23.55,-1.0,11.26,20.7,16.335258
446,47.6,33.06,-1.0,-1.0,40.84,45.74,30.47,26.81,38.48,32.36,30.946373
447,57.65,147.63,-1.0,15.44,120.34,88.49,126.48,84.29,108.65,36.43,78.20299
448,23.2,-1.0,61.0,94.51,23.2,65.119,36.4,27.3,35.57,22.0,31.98578
449,17.24,20.37,19.08,-1.0,17.67,-1.0,14.92,21.24,16.56,11.67,19.891407
450,17.56,21.83,-1.0,-1.0,17.17,24.88,18.01,20.53,20.45,20.47,16.11728
451,-1.0,44.5,62.4,38.9,30.0,75.86,64.8,47.4,47.65,59.6,58.51823
452,54.2,57.0,49.2,81.31,47.2,77.835,43.7,61.7,50.99,45.3,68.10634
453,18.2,-1.0,34.9,40.3,12.3,40.558,25.71,-1.0,18.87,28.3,24.274546
454,-1.0,-1.0,91.9,49.22,39.6,99.559,72.1,51.9,67.39,42.7,51.29699
455,-1.0,-1.0,31.3,-1.0,28.5,49.968,21.4,25.4,16.3,8.4,18.454054
456,20.72,31.53,-1.0,-1.0,26.37,61.07,22.74,28.27,25.75,11.01,24.287138
457,-1.0,-1.0,159.9,67.87,35.5,88.822,57.2,35.3,44.58,49.2,48.521282
458,37.8,-1.0,106.5,89.87,44.8,67.843,44.9,43.6,41.95,50.7,45.96737
459,20.5,45.2,54.1,51.5,32.8,55.572,40.9,-1.0,35.82,68.2,49.629543
460,91.55,54.34,-1.0,35.03,57.03,64.7,66.75,42.09,58.97,58.14,54.605537
461,85.6,-1.0,42.3,61.3,24.3,84.849,15.02,-1.0,31.91,37.9,33.750427
462,9.5,-1.0,19.1,31.2,10.7,39.181,20.77,-1.0,14.35,23.7,22.124737
463,-1.0,-1.0,17.5,-1.0,12.0,45.22,7.6,0.9,14.9,7.2,11.98722
464,22.73,27.96,-1.0,-1.0,22.62,102.24,26.1,30.04,25.34,20.26,26.860361
465,-1.0,-1.0,23.5,23.4,11.4,37.231,19.15,-1.0,15.21,23.7,18.141623
466,35.6,-1.0,102.2,55.59,39.9,120.72,-1.0,36.7,35.47,45.0,44.487274
467,118.06,95.15,-1.0,-1.0,77.3,93.97,77.31,48.16,120.25,44.84,60.263233
468,-1.0,-1.0,65.8,53.04,34.0,49.922,26.6,26.4,25.91,38.5,34.51057
469,67.31,60.74,-1.0,-1.0,52.48,133.55,54.55,57.82,60.2,51.61,46.89598
470,32.5,48.79,-1.0,-1.0,30.1,81.08,30.79,33.06,23.74,18.57,26.048422
471,69.57,-1.0,-1.0,-1.0,34.55,68.88,71.58,57.04,132.79,33.31,30.130766
472,58.67,55.04,-1.0,-1.0,-1.0,93.41,73.59,38.75,74.16,39.79,38.09704
473,27.09,27.25,-1.0,61.51,29.39,74.96,23.75,35.04,31.12,38.91,38.250275
474,19.17,28.53,-1.0,-1.0,19.31,90.5,22.02,0.05,21.08,20.52,11.85992
475,33.8,-1.0,55.4,45.82,43.0,83.601,-1.0,38.6,43.18,36.2,41.499607
476,35.25,32.12,-1.0,43.21,25.98,-1.0,43.93,20.55,36.34,23.73,22.328377
477,38.5,-1.0,71.3,36.81,21.9,-1.0,-1.0,37.6,36.48,28.7,26.64365
478,-1.0,-1.0,139.9,92.92,81.1,123.68,-1.0,70.7,71.66,46.0,70.63518
479,25.01,36.69,-1.0,-1.0,37.59,64.74,35.6,34.76,41.85,28.45,32.81828
480,34.5,43.4,62.9,58.54,26.8,103.45,43.0,-1.0,35.82,64.8,67.39111
481,35.9,71.1,122.7,277.95,76.6,253.19,71.0,55.8,108.37,67.5,52.216335
482,-1.0,21.41,-1.0,-1.0,23.48,42.31,18.07,16.07,23.11,15.33,16.676102
483,42.3,48.0,96.9,87.76,42.2,95.69,49.7,37.3,47.72,35.2,47.492943
484,12.0,-1.0,-1.0,18.3,13.3,31.1,19.56,-1.0,13.78,14.8,16.726562
485,31.4,49.88,-1.0,95.2,50.08,56.37,65.44,29.96,98.77,12.7,22.80123
486,4.8,-1.0,49.6,41.8,13.5,40.788,30.71,-1.0,20.87,34.3,30.891203
487,-1.0,-1.0,17.8,19.85,9.3,-1.0,-1.0,29.4,20.9,12.5,17.367981
488,-1.0,-1.0,56.7,-1.0,30.0,51.879,28.3,29.4,23.7,16.1,24.555435
489,0.4,-1.0,5.9,11.9,5.2,17.928,-1.0,-1.0,4.62,11.2,8.489577
490,29.9,-1.0,38.1,60.58,25.9,42.437,-1.0,30.5,33.85,22.2,34.026196
491,15.5,31.3,44.3,26.49,28.6,37.9,39.1,26.5,35.31,31.1,29.804407
492,36.13,67.95,-1.0,63.24,34.5,-1.0,22.87,40.63,31.01,35.76,27.548645
493,18.9,-1.0,34.6,9.93,18.3,57.922,-1.0,12.0,26.71,10.9,16.069155
494,54.3,-1.0,44.9,56.5,18.7,-1.0,44.96,-1.0,23.55,28.5,25.409872
495,19.3,19.2,63.6,126.19,14.5,99.975,25.3,15.8,19.09,19.2,24.491888
496,44.3,-1.0,163.6,193.81,31.2,138.48,51.5,33.6,36.29,52.3,60.676464
497,-1.0,-1.0,101.7,42.21,31.9,82.856,33.7,40.7,31.44,40.8,41.283325
498,67.7,-1.0,50.9,81.12,68.0,77.408,-1.0,84.3,75.49,60.5,61.014202
499,-1.0,-1.0,89.4,-1.0,59.6,185.97,86.5,125.6,-1.0,80.9,84.85494
500,96.9,134.0,-1.0,147.73,74.8,191.99,140.9,50.3,141.63,87.2,75.51932
501,23.66,24.88,-1.0,-1.0,25.87,37.73,23.84,26.33,23.67,20.97,21.420303
502,-1.0,-1.0,59.6,33.73,9.9,54.363,15.6,9.7,26.14,35.4,26.935179
503,25.26,8.47,-1.0,-1.0,9.98,61.94,7.28,13.34,7.93,3.48,9.503931
504,23.39,44.28,-1.0,-1.0,19.74,-1.0,28.88,10.51,33.0,14.6,12.923549
505,28.92,19.64,-1.0,87.8,17.95,101.17,13.82,20.06,23.05,14.43,14.127597
506,64.42,83.26,210.48,-1.0,64.02,-1.0,66.11,39.48,66.11,64.68,34.245132
507,20.5,24.3,62.6,41.34,26.4,45.645,26.2,19.9,26.96,16.1,27.256742
508,21.7,-1.0,39.0,34.46,26.3,50.057,-1.0,32.8,51.76,24.5,30.538643
509,29.73,27.11,-1.0,-1.0,31.21,32.32,22.65,31.2,31.35,18.07,25.190502
510,45.0,-1.0,52.5,43.84,30.7,65.011,-1.0,45.8,48.56,27.0,38.575176
511,22.11,33.07,48.2,-1.0,27.37,66.48,25.53,19.09,-1.0,21.75,21.45176
512,99.92,37.78,-1.0,86.92,69.21,37.23,46.08,62.57,63.52,79.47,58.276318
513,-1.0,-1.0,24.7,34.0,-1.0,31.716,32.64,-1.0,25.18,24.0,23.449324
514,11.6,-1.0,57.9,92.14,40.7,113.69,48.8,40.2,42.63,51.3,50.507725
515,44.8,-1.0,24.7,30.1,40.2,-1.0,43.13,-1.0,42.1,15.7,20.941906
516,-1.0,24.13,18.19,35.39,-1.0,41.03,-1.0,33.02,19.88,22.0,12.570687
517,31.6,-1.0,38.3,29.6,12.2,28.562,35.11,-1.0,27.87,22.7,17.35908
518,162.99,43.51,-1.0,42.34,119.36,25.53,143.02,96.99,157.48,85.57,84.55241
519,-1.0,-1.0,63.9,51.31,28.5,66.663,33.7,42.3,38.99,41.3,38.12654
520,41.7,41.7,78.8,108.01,36.9,140.65,45.1,53.1,49.83,61.2,70.43323
521,-1.0,-1.0,59.4,73.96,24.8,81.757,40.6,30.5,27.87,52.0,37.783962
522,32.9,29.37,99.58,-1.0,-1.0,-1.0,48.47,20.86,41.28,17.31,15.313963
523,62.88,38.21,-1.0,-1.0,59.03,38.09,61.0,38.05,78.52,33.63,44.416267
524,19.2,-1.0,57.3,24.9,-1.0,26.633,17.43,-1.0,8.45,15.5,14.533968
525,15.8,-1.0,78.8,77.04,41.5,93.735,60.2,46.3,51.74,44.9,47.534843
526,74.6,-1.0,40.4,51.5,26.9,93.07,19.06,-1.0,20.67,35.0,32.733093
527,-1.0,-1.0,61.6,32.07,47.4,43.247,40.2,28.3,36.74,25.6,32.91323
528,21.0,-1.0,28.0,29.86,14.2,-1.0,18.6,13.6,19.7,13.4,16.801435
529,-1.0,-1.0,-1.0,16.9,-1.0,7.136,19.61,-1.0,8.54,9.5,6.422608
530,56.0,-1.0,117.4,38.37,50.6,78.455,34.2,43.4,41.13,33.9,51.40369
531,40.4,-1.0,47.7,46.42,32.2,62.591,-1.0,62.4,36.58,33.2,38.283283
532,29.2,-1.0,76.6,78.02,30.6,71.434,-1.0,16.3,43.49,23.9,35.94031
533,35.3,57.7,74.8,70.47,43.7,102.85,36.2,66.2,45.28,74.6,78.807945
534,70.1,-1.0,269.3,138.8,57.3,120.81,71.7,50.0,65.21,90.3,65.36002
535,-1.0,-1.0,50.4,-1.0,24.4,78.226,42.42,22.3,32.84,29.0,29.133795
536,23.41,24.27,-1.0,-1.0,21.06,36.65,22.91,12.18,31.53,9.72,14.474079
537,43.21,58.47,-1.0,-1.0,35.37,10.47,35.0,32.83,40.25,22.44,30.93457
538,-1.0,67.35,-1.0,33.89,59.85,115.77,70.06,41.75,88.44,41.73,59.07093
539,53.6,-1.0,156.6,123.56,26.6,159.47,-1.0,39.3,45.33,75.4,55.32144
540,20.8,-1.0,46.2,51.17,3.2,48.593,-1.0,34.6,8.53,37.0,30.1156
541,38.3,-1.0,63.5,60.9,33.0,75.738,52.7,40.8,37.97,40.9,41.102077
542,55.9,68.2,62.2,110.33,60.6,161.75,81.6,113.9,72.15,90.9,113.32879
543,53.4,-1.0,-1.0,38.0,12.4,37.057,50.35,-1.0,17.88,19.1,21.389338
544,19.5,-1.0,42.9,38.34,34.1,70.041,-1.0,26.3,30.24,36.9,33.79523
545,25.9,-1.0,57.4,38.97,29.2,54.933,40.9,25.6,49.83,38.1,33.049995
546,46.3,49.7,99.7,122.36,48.2,128.5,68.0,91.1,44.47,73.1,98.66981
547,23.3,-1.0,90.0,40.02,24.8,67.147,40.9,29.0,33.81,33.1,33.873104
548,-1.0,-1.0,9.4,-1.0,12.7,18.803,19.9,33.6,17.5,9.6,10.093317
549,-1.0,-1.0,35.0,-1.0,18.8,43.459,20.3,27.3,9.7,10.7,14.00961
550,28.8,-1.0,-1.0,16.3,14.1,-1.0,43.84,-1.0,7.26,13.4,10.2759
551,1.6,-1.0,28.5,30.2,14.9,24.492,17.14,-1.0,10.72,29.4,20.79841
552,14.85,12.95,-1.0,-1.0,4.43,48.91,22.85,16.18,46.82,20.58,17.277113
553,10.1,-1.0,-1.0,23.7,-1.0,19.567,34.15,-1.0,17.79,19.8,12.506543
554,210.9,-1.0,35.1,54.4,30.6,61.158,66.55,-1.0,37.19,29.9,35.47959
555,10.7,-1.0,10.4,18.4,5.9,19.667,20.87,-1.0,7.52,7.3,12.282322
556,43.7,52.7,54.1,33.88,36.9,109.63,31.9,24.5,23.32,47.3,38.458736
557,72.7,-1.0,61.7,41.53,27.9,72.782,-1.0,72.4,30.86,26.5,31.710028
558,14.8,-1.0,31.9,38.6,14.3,35.256,28.79,-1.0,18.09,19.1,23.704958
559,14.8,-1.0,-1.0,43.5,16.7,55.789,25.43,-1.0,18.58,25.0,26.080322
560,23.5,-1.0,49.7,67.92,19.2,55.604,32.9,38.5,25.27,39.3,39.589825
561,-1.0,-1.0,66.4,59.29,15.8,28.166,23.1,24.3,21.12,21.6,26.468117
562,21.9,-1.0,51.7,34.82,19.1,37.988,27.4,26.1,20.3,13.2,25.460344
563,51.67,48.71,-1.0,30.23,31.05,99.2,60.72,82.19,60.79,52.72,55.48341
564,-1.0,-1.0,51.9,46.67,68.4,102.08,-1.0,-1.0,64.3,60.1,42.140842
565,32.1,-1.0,-1.0,10.3,8.3,13.632,37.7,-1.0,5.27,11.7,9.02233
