,AGU,ATM,LDO,MIR,OBL,SFE,TLA,VAL,CEN,LPIN_med,LPIN_pred
1137,-1.0,26.1,-1.0,-1.0,-1.0,-1.0,11.03,-1.0,12.82,3.6,16.24342
1138,-1.0,-1.0,38.1,104.88,20.2,84.163,39.3,23.1,22.7,105.2,77.76587
1139,-1.0,-1.0,6.35,42.64,-1.0,-1.0,-1.0,-1.0,-1.0,16.63,18.267376
1140,-1.0,19.2,26.2,-1.0,15.9,-1.0,-1.0,28.6,20.71,25.3,31.208239
1141,-1.0,12.0,15.3,-1.0,-1.0,-1.0,14.85,-1.0,8.25,14.1,16.087334
1142,-1.0,33.5,31.5,37.57,28.2,46.142,29.2,-1.0,23.8,75.2,47.40137
1143,-1.0,-1.0,29.92,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,76.1,59.73962
1144,-1.0,-1.0,-1.0,109.88,14.1,54.176,24.5,14.8,11.6,21.6,46.168835
1145,-1.0,62.4,57.4,148.54,55.8,137.64,79.5,-1.0,68.8,244.2,136.09915
1146,-1.0,33.2,39.9,77.8,33.7,63.72,44.8,45.5,-1.0,67.5,64.51652
1147,-1.0,17.4,26.5,-1.0,0.0,-1.0,23.91,-1.0,18.23,37.3,29.584764
1148,-1.0,-1.0,-1.0,48.66,-1.0,78.75,-1.0,-1.0,-1.0,83.15,43.8138
1149,-1.0,55.2,37.6,94.05,64.3,253.24,63.3,-1.0,46.5,86.9,98.66447
1150,-1.0,-1.0,14.45,-1.0,-1.0,90.53,-1.0,-1.0,-1.0,28.18,19.671429
1151,-1.0,34.1,45.8,-1.0,73.5,80.229,44.8,35.8,-1.0,64.4,63.80016
1152,-1.0,22.6,80.3,-1.0,-1.0,-1.0,17.93,9.9,25.02,15.6,91.991455
1153,36.14,50.23,49.69,-1.0,41.92,82.86,51.39,30.51,-1.0,103.94,101.94658
1154,-1.0,5.8,11.7,-1.0,-1.0,-1.0,15.86,-1.0,21.69,51.3,22.854511
1155,-1.0,14.4,16.2,-1.0,-1.0,-1.0,26.53,-1.0,11.19,24.0,20.470287
1156,-1.0,-1.0,66.23,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,146.06,140.21823
1157,-1.0,6.7,55.1,-1.0,30.1,-1.0,-1.0,-1.0,18.92,35.9,60.219887
1158,-1.0,3.7,27.6,-1.0,-1.0,-1.0,8.27,-1.0,-1.0,7.8,24.867367
1159,-1.0,41.7,63.8,112.45,49.4,108.07,54.6,72.1,-1.0,89.0,111.4578
1160,-1.0,17.8,-1.0,-1.0,15.7,-1.0,-1.0,15.7,17.28,68.6,29.405926
1161,-1.0,52.5,45.3,36.42,36.8,67.545,45.7,39.8,47.15,76.0,88.07106
1162,-1.0,-1.0,-1.0,26.0,29.3,89.119,26.4,48.0,50.6,55.8,46.058933
1163,-1.0,26.2,28.2,56.57,29.9,92.861,39.2,59.8,36.1,59.6,62.503128
1164,-1.0,32.9,35.0,-1.0,22.1,-1.0,37.53,27.45,12.23,23.7,78.62602
1165,34.5,87.3,-1.0,63.5,42.5,53.581,42.26,-1.0,45.14,56.9,54.40311
1166,-1.0,26.3,37.9,-1.0,-1.0,-1.0,34.32,-1.0,22.61,50.9,41.550625
1167,-1.0,7.0,32.6,-1.0,36.3,-1.0,-1.0,26.3,23.48,87.9,42.503574
1168,7.6,29.8,-1.0,22.1,-1.0,12.662,30.64,-1.0,26.73,18.1,18.496712
1169,-1.0,-1.0,-1.0,8.93,10.0,15.692,10.5,18.7,9.0,6.3,13.940352
1170,-1.0,62.9,24.2,68.51,30.0,164.33,54.7,55.3,44.96,120.9,118.42394
1171,-1.0,-1.0,37.9,49.0,34.5,160.0,29.84,-1.0,-1.0,61.3,80.51636
1172,-1.0,-1.0,17.33,-1.0,-1.0,50.25,-1.0,-1.0,-1.0,50.1,26.720894
1173,-1.0,-1.0,-1.0,51.26,16.5,14.716,42.5,34.9,13.2,33.7,20.878536
1174,-1.0,-1.0,18.95,-1.0,-1.0,199.39,-1.0,-1.0,-1.0,30.05,17.991804
1175,-1.0,-1.0,-1.0,-1.0,-1.0,92.77,-1.0,-1.0,-1.0,155.73,47.082317
1176,28.22,19.23,17.8,-1.0,15.59,-1.0,21.32,19.05,20.83,37.05,27.75985
1177,-1.0,-1.0,-1.0,-1.0,-1.0,53.43,-1.0,-1.0,-1.0,28.18,58.62981
1178,-1.0,-1.0,7.81,-1.0,-1.0,58.72,-1.0,-1.0,-1.0,20.84,16.1457
1179,-1.0,33.4,33.2,-1.0,-1.0,-1.0,22.72,19.4,44.51,149.0,98.52488
1180,-1.0,26.2,58.9,-1.0,-1.0,-1.0,43.48,-1.0,33.79,53.2,53.78321
1181,-1.0,45.5,51.7,-1.0,30.7,73.515,39.2,63.9,48.0,196.6,89.84306
1182,-1.0,-1.0,94.86,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,253.93,199.73752
1183,-1.0,49.4,60.8,47.25,32.7,77.79,42.1,-1.0,52.4,131.0,85.59626
1184,-1.0,62.5,48.3,-1.0,-1.0,-1.0,-1.0,24.5,37.25,109.4,110.64377
1185,61.1,-1.0,-1.0,156.33,62.1,225.88,105.4,44.0,102.13,194.1,213.44235
1186,-1.0,-1.0,20.11,-1.0,-1.0,82.26,-1.0,-1.0,-1.0,67.07,26.130768
1187,-1.0,20.6,55.9,-1.0,-1.0,-1.0,38.2,-1.0,32.44,40.3,48.350826
1188,-1.0,-1.0,-1.0,29.49,-1.0,46.962,23.4,39.0,24.2,22.3,20.24752
1189,-1.0,-1.0,-1.0,3.57,7.0,29.713,10.6,8.0,12.2,30.3,16.535671
1190,31.0,24.1,-1.0,-1.0,23.2,32.616,38.3,39.6,29.27,44.2,40.99039
1191,-1.0,-1.0,19.76,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.27,38.29881
1192,-1.0,7.9,53.7,-1.0,-1.0,-1.0,28.87,-1.0,30.17,32.4,45.987427
1193,-1.0,57.1,19.9,79.61,62.0,86.033,74.5,78.8,85.26,76.8,113.058426
1194,54.5,-1.0,70.6,159.96,52.0,176.32,59.6,78.2,57.9,213.0,119.1301
1195,-1.0,50.3,60.1,53.55,43.7,88.037,48.3,-1.0,77.0,62.5,72.86748
1196,-1.0,24.9,55.3,15.5,16.5,89.179,-1.0,-1.0,-1.0,103.6,64.96955
1197,-1.0,30.0,43.9,77.08,45.6,145.9,53.1,55.4,46.81,99.9,101.75015
1198,-1.0,-1.0,23.1,25.88,22.0,20.797,46.7,28.8,30.3,15.0,16.997803
1199,-1.0,-1.0,45.4,-1.0,-1.0,-1.0,-1.0,-1.0,44.4,63.3,43.68441
1200,-1.0,4.9,6.3,-1.0,-1.0,-1.0,-1.0,9.2,6.17,11.4,8.740112
1201,12.27,17.01,21.82,-1.0,19.46,-1.0,7.65,9.79,9.12,44.46,37.105736
1202,-1.0,93.2,98.1,-1.0,63.7,-1.0,159.19,83.6,-1.0,283.0,230.01225
1203,-1.0,22.4,24.5,45.51,20.1,54.929,25.7,-1.0,23.4,28.3,45.429333
1204,55.2,61.4,-1.0,109.37,50.2,104.09,-1.0,62.5,60.1,100.4,98.60741
1205,63.6,-1.0,-1.0,97.02,42.2,109.31,-1.0,14.6,38.26,58.4,93.99036
1206,-1.0,14.1,36.3,-1.0,-1.0,-1.0,-1.0,-1.0,16.89,8.0,25.654587
1207,1.37,1.12,6.23,-1.0,5.79,-1.0,8.73,25.36,4.58,14.41,10.329841
1208,-1.0,7.3,8.5,-1.0,-1.0,-1.0,0.68,-1.0,4.89,4.5,11.212506
1209,-1.0,-1.0,24.51,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.93,50.88756
1210,-1.0,-1.0,28.54,-1.0,-1.0,161.85,-1.0,-1.0,-1.0,27.54,28.007252
1211,-1.0,-1.0,-1.0,13.92,4.4,37.02,8.9,12.7,8.3,12.5,18.297201
1212,-1.0,-1.0,-1.0,11.39,10.8,26.349,26.3,18.0,14.8,12.5,16.55212
1213,-1.0,-1.0,-1.0,-1.0,-1.0,87.38,-1.0,-1.0,-1.0,8.16,49.812374
1214,-1.0,17.1,35.4,-1.0,17.6,38.705,29.9,21.2,24.5,37.2,45.789135
1215,-1.0,50.5,23.1,35.5,-1.0,40.84,-1.0,-1.0,-1.0,36.0,34.47491
1216,-1.0,66.2,74.5,57.6,32.7,168.88,31.5,45.6,45.9,228.0,136.92929
1217,-1.0,26.7,25.4,56.21,31.1,130.97,33.7,-1.0,18.1,31.2,66.497574
1218,63.0,66.9,68.8,48.63,32.7,87.917,45.7,37.0,35.48,107.8,136.8407
1219,-1.0,24.7,38.5,43.88,33.5,49.935,29.7,-1.0,39.6,30.9,43.578476
1220,-1.0,-1.0,20.2,58.41,31.1,48.068,41.4,46.5,32.8,49.6,47.511887
1221,-1.0,-1.0,22.39,117.37,-1.0,-1.0,-1.0,-1.0,-1.0,33.69,23.761902
1222,-1.0,8.7,34.5,25.14,7.9,18.83,16.3,14.2,16.53,24.0,21.641386
1223,-1.0,44.0,42.1,34.94,115.1,59.166,36.2,-1.0,27.4,80.4,51.41707
1224,-1.0,55.0,35.1,-1.0,47.9,-1.0,58.1,51.8,-1.0,40.5,110.9706
1225,-1.0,-1.0,-1.0,-1.0,-1.0,29.39,-1.0,-1.0,-1.0,38.9,44.142384
1226,-1.0,-1.0,-1.0,-1.0,1.8,50.272,5.9,10.4,6.1,8.6,11.973221
1227,-1.0,-1.0,18.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21.55,32.469185
1228,34.3,4.8,-1.0,41.8,13.5,40.788,30.71,-1.0,20.87,49.6,39.231247
1229,-1.0,34.4,50.8,47.79,40.7,107.36,47.0,-1.0,47.5,73.4,81.62724
1230,-1.0,28.6,31.4,20.25,36.9,43.972,30.2,-1.0,25.9,42.3,46.599712
1231,-1.0,-1.0,-1.0,31.51,14.8,35.365,18.5,31.5,21.5,15.1,24.14434
1232,-1.0,-1.0,-1.0,46.04,28.9,74.225,26.3,45.6,34.4,187.1,47.772335
1233,-1.0,-1.0,42.3,72.0,-1.0,62.529,-1.0,-1.0,-1.0,82.0,57.093407
1234,-1.0,36.1,23.1,28.5,-1.0,34.974,-1.0,-1.0,-1.0,20.2,29.61348
1235,-1.0,31.6,-1.0,50.03,48.0,83.981,46.1,38.1,43.04,114.3,77.69778
1236,-1.0,21.5,45.8,-1.0,15.9,-1.0,26.12,18.6,16.89,52.7,57.956543
1237,30.4,-1.0,-1.0,43.9,14.9,39.938,31.15,-1.0,23.08,35.1,40.814415
1238,-1.0,74.7,73.4,126.77,55.9,184.37,78.2,-1.0,65.8,137.7,162.57637
1239,-1.0,-1.0,41.64,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71.24,82.27716
1240,88.1,49.6,-1.0,142.65,64.0,101.65,-1.0,67.7,65.42,95.4,124.54872
1241,-1.0,-1.0,25.6,43.72,29.0,75.406,36.8,44.5,20.6,43.5,38.666634
1242,-1.0,36.6,61.3,-1.0,-1.0,-1.0,62.84,-1.0,29.64,64.4,54.94391
1243,-1.0,-1.0,69.8,-1.0,-1.0,-1.0,52.19,-1.0,33.7,53.6,72.840355
1244,-1.0,1.9,17.4,-1.0,-1.0,-1.0,-1.0,-1.0,32.66,69.8,29.349562
1245,-1.0,43.0,42.3,-1.0,-1.0,-1.0,-1.0,10.7,20.21,85.2,71.35111
1246,-1.0,83.3,111.5,-1.0,73.6,196.92,71.3,112.7,71.9,217.9,201.70518
1247,-1.0,61.3,90.6,-1.0,55.2,-1.0,74.34,80.7,87.5,152.4,143.26505
1248,-1.0,41.6,34.8,28.36,51.4,92.518,24.4,-1.0,21.6,133.7,76.708496
1249,-1.0,-1.0,3.49,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.9,11.8070965
1250,-1.0,-1.0,25.56,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,40.77,52.603745
1251,-1.0,-1.0,18.3,33.8,17.2,41.859,15.0,65.5,21.8,30.5,20.034126
1252,-1.0,81.1,61.5,62.17,98.5,129.0,63.3,58.6,116.93,55.1,144.04602
1253,14.6,30.7,-1.0,88.29,23.2,41.57,38.0,26.0,25.08,71.2,46.910885
1254,-1.0,-1.0,5.1,-1.0,-1.0,-1.0,55.0,-1.0,46.61,28.3,31.101648
1255,-1.0,59.7,85.6,265.61,73.4,214.76,91.3,171.7,94.9,185.0,201.9536
1256,-1.0,2.4,9.1,17.81,9.9,29.043,12.1,10.1,12.24,9.4,15.477365
1257,-1.0,-1.0,23.3,-1.0,-1.0,-1.0,42.07,-1.0,47.07,38.4,53.755516
1258,-1.0,-1.0,39.78,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.05,77.8364
1259,-1.0,-1.0,-1.0,36.68,32.3,27.551,26.6,45.3,28.8,30.4,33.718777
1260,-1.0,-1.0,18.39,-1.0,-1.0,95.26,-1.0,-1.0,-1.0,25.36,22.739304
1261,-1.0,18.8,59.5,-1.0,-1.0,-1.0,26.69,-1.0,26.54,67.8,42.71464
1262,-1.0,-1.0,20.09,-1.0,-1.0,104.88,-1.0,-1.0,-1.0,39.24,23.43134
1263,-1.0,77.4,58.8,201.92,61.6,341.9,129.6,108.6,195.2,361.5,291.50012
1264,-1.0,-1.0,25.42,-1.0,-1.0,109.13,-1.0,-1.0,-1.0,43.64,27.89933
1265,-1.0,44.9,57.5,-1.0,-1.0,-1.0,46.39,-1.0,19.7,41.7,48.07201
1266,20.7,-1.0,-1.0,28.0,12.5,31.398,33.97,-1.0,12.56,24.5,26.190235
1267,-1.0,36.6,58.7,-1.0,43.7,-1.0,84.76,43.7,38.86,41.4,86.4904
1268,-1.0,57.7,74.8,263.52,29.1,249.46,109.9,83.1,100.2,401.1,270.58307
1269,-1.0,23.2,23.0,-1.0,-1.0,-1.0,26.54,-1.0,16.48,26.0,27.697857
1270,-1.0,-1.0,14.82,18.58,-1.0,39.77,-1.0,-1.0,-1.0,23.6,25.814028
1271,-1.0,-1.0,-1.0,46.64,17.3,38.23,24.2,22.5,18.2,46.4,31.893364
1272,35.1,31.6,-1.0,45.05,24.4,60.135,-1.0,40.2,32.41,55.5,55.947323
1273,44.4,40.9,-1.0,47.35,37.5,67.381,-1.0,40.3,39.73,80.4,65.35001
1274,-1.0,-1.0,47.66,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,156.58,96.93965
1275,-1.0,27.2,18.8,-1.0,-1.0,-1.0,2.2,-1.0,18.17,22.7,20.731419
1276,-1.0,-1.0,-1.0,30.78,19.4,38.524,31.7,33.8,23.5,46.8,30.124275
1277,-1.0,41.2,65.3,-1.0,37.2,133.42,48.4,-1.0,27.6,91.1,129.25648
1278,-1.0,7.9,16.6,-1.0,-1.0,-1.0,2.36,-1.0,5.36,12.1,16.824852
1279,-1.0,-1.0,54.2,37.6,31.9,48.811,-1.0,-1.0,-1.0,89.3,63.491898
1280,-1.0,-1.0,25.6,45.9,-1.0,63.356,10.77,-1.0,-1.0,36.8,46.18573
1281,37.4,46.8,60.2,50.06,35.6,141.19,44.5,36.9,48.49,130.4,105.64676
1282,31.78,15.51,10.17,-1.0,13.09,-1.0,22.72,14.32,14.55,35.53,19.031487
1283,-1.0,-1.0,20.32,-1.0,-1.0,247.29,-1.0,-1.0,-1.0,11.95,19.710232
1284,29.09,23.34,27.81,-1.0,17.02,-1.0,50.02,17.54,10.83,33.55,53.134106
1285,-1.0,-1.0,16.5,29.42,17.4,46.738,20.3,32.3,16.2,20.8,23.752758
1286,-1.0,-1.0,-1.0,13.04,12.9,19.917,3.6,2.9,5.2,19.9,12.435114
1287,-1.0,-1.0,28.37,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,61.56,57.198376
1288,6.8,19.3,-1.0,38.0,-1.0,19.488,23.57,-1.0,8.35,21.7,28.33323
1289,-1.0,-1.0,29.4,-1.0,-1.0,-1.0,-1.0,-1.0,24.57,22.9,28.142698
1290,-1.0,61.3,49.3,-1.0,-1.0,-1.0,61.62,58.7,48.59,32.9,110.91293
1291,-1.0,-1.0,20.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.78,40.535442
1292,-1.0,26.2,14.8,-1.0,-1.0,-1.0,28.58,-1.0,24.29,35.1,25.12274
1293,-1.0,29.5,13.6,-1.0,-1.0,-1.0,48.99,-1.0,17.79,28.2,39.005146
1294,-1.0,26.0,86.0,-1.0,-1.0,-1.0,-1.0,12.4,11.69,131.8,57.643654
1295,-1.0,54.5,86.6,165.69,76.6,205.36,103.2,77.8,90.95,84.4,181.41507
1296,21.8,19.1,-1.0,-1.0,16.5,33.209,31.14,-1.0,26.08,59.4,30.778137
1297,-1.0,6.75,30.2,-1.0,-1.0,-1.0,-1.0,-1.0,9.03,16.4,18.145979
1298,-1.0,-1.0,-1.0,35.14,18.0,79.31,25.0,37.8,-1.0,30.6,43.81973
1299,-1.0,5.5,8.4,-1.0,-1.0,-1.0,-1.0,-1.0,19.06,16.1,14.488579
1300,-1.0,-1.0,26.97,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,28.12,54.904682
1301,-1.0,38.2,38.0,40.09,26.2,77.812,57.7,-1.0,34.8,58.0,68.76034
1302,-1.0,20.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,54.5,20.321465
1303,-1.0,26.7,22.4,-1.0,-1.0,-1.0,15.91,-1.0,12.74,22.9,24.651943
1304,23.4,21.1,-1.0,34.18,8.9,34.398,25.9,21.7,20.75,35.8,35.00553
1305,-1.0,-1.0,17.6,-1.0,-1.0,-1.0,4.32,-1.0,4.97,32.3,15.330326
1306,86.0,58.1,105.9,299.76,75.1,220.55,128.0,-1.0,184.41,384.9,312.33115
1307,8.4,40.7,-1.0,20.7,8.1,27.75,13.41,-1.0,9.57,25.0,15.99107
1308,-1.0,1.6,16.7,-1.0,-1.0,-1.0,-1.0,-1.0,12.51,15.8,17.656868
1309,-1.0,-1.0,30.45,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,76.37,60.60786
1310,-1.0,40.9,42.9,-1.0,51.7,-1.0,79.7,56.5,59.99,226.1,93.26099
1311,-1.0,10.0,11.7,-1.0,-1.0,-1.0,79.26,-1.0,5.07,30.3,19.755894
1312,-1.0,44.3,25.7,-1.0,-1.0,-1.0,46.03,-1.0,33.06,40.6,42.942394
1313,-1.0,-1.0,42.1,-1.0,-1.0,-1.0,38.52,-1.0,31.73,45.0,47.058025
1314,-1.0,8.6,14.0,-1.0,-1.0,-1.0,2.64,-1.0,7.36,16.7,14.460677
1315,53.5,23.5,31.7,48.47,29.2,64.718,31.6,32.9,40.49,58.5,50.551018
1316,-1.0,36.3,58.7,-1.0,47.3,-1.0,144.15,48.8,45.4,63.6,84.89795
1317,-1.0,28.3,43.1,-1.0,-1.0,-1.0,91.82,17.6,30.53,24.0,115.59277
1318,40.7,28.9,-1.0,49.93,41.9,50.858,48.7,28.9,50.06,68.4,73.25704
1319,-1.0,-1.0,29.53,-1.0,-1.0,49.19,-1.0,-1.0,-1.0,41.36,48.29551
1320,-1.0,-1.0,21.8,-1.0,-1.0,-1.0,-1.0,-1.0,12.24,27.3,27.270502
1321,33.51,7.2,12.59,-1.0,9.7,-1.0,13.55,12.41,18.74,9.97,12.770073
1322,-1.0,9.6,17.9,-1.0,0.0,-1.0,11.18,-1.0,8.17,8.1,17.885124
1323,-1.0,-1.0,-1.0,75.53,17.0,51.684,47.2,22.2,16.4,70.7,40.360394
1324,-1.0,-1.0,54.9,86.2,36.4,88.183,91.14,-1.0,-1.0,59.3,90.028564
1325,-1.0,49.7,103.0,460.41,136.3,189.45,151.6,-1.0,158.3,350.6,316.29172
1326,-1.0,5.9,29.7,-1.0,-1.0,-1.0,1.9,-1.0,12.25,36.2,21.479702
1327,-1.0,28.6,59.9,57.88,65.0,62.457,62.4,-1.0,39.0,61.2,64.71098
1328,-1.0,2.9,1.4,-1.0,-1.0,-1.0,-1.0,-1.0,4.14,7.7,12.358642
1329,-1.0,-1.0,38.75,43.02,-1.0,6.61,-1.0,-1.0,-1.0,40.97,52.78098
1330,-1.0,60.9,75.5,-1.0,65.6,-1.0,11.65,65.1,46.11,301.2,116.73352
1331,-1.0,-1.0,-1.0,47.3,-1.0,29.11,-1.0,-1.0,-1.0,26.13,21.892542
1332,-1.0,-1.0,38.03,-1.0,-1.0,55.34,-1.0,-1.0,-1.0,52.82,57.649517
1333,-1.0,72.8,71.6,180.89,37.0,-1.0,45.9,-1.0,75.7,82.3,158.52924
1334,-1.0,11.7,14.4,-1.0,-1.0,-1.0,15.6,-1.0,5.31,11.4,14.74151
1335,-1.0,-1.0,27.0,44.37,24.2,73.596,14.6,62.9,15.9,26.2,24.207228
1336,11.9,20.5,-1.0,76.69,13.1,30.586,-1.0,18.4,20.77,72.0,56.710705
1337,-1.0,11.2,37.8,-1.0,-1.0,-1.0,28.6,-1.0,10.54,5.5,31.87945
1338,-1.0,26.8,41.2,-1.0,32.7,-1.0,46.81,63.4,36.62,98.2,60.551273
1339,-1.0,18.7,34.2,77.48,20.0,70.898,40.3,-1.0,14.9,100.2,67.23977
1340,39.3,23.5,-1.0,67.92,19.2,55.604,32.9,38.5,25.27,49.7,58.65044
1341,-1.0,18.3,41.3,34.47,24.4,52.089,22.2,-1.0,25.9,57.6,47.763863
1342,-1.0,49.0,80.3,52.51,37.9,64.287,75.6,-1.0,63.9,309.3,90.622116
1343,-1.0,-1.0,11.22,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.99,20.605824
1344,-1.0,-1.0,21.81,-1.0,-1.0,53.84,-1.0,-1.0,-1.0,30.55,32.276672
1345,-1.0,29.4,29.8,-1.0,46.4,-1.0,61.69,21.1,72.36,149.2,151.96228
1346,15.3,30.4,-1.0,47.2,9.5,40.193,50.87,-1.0,17.93,20.6,48.78349
1347,-1.0,33.5,50.2,52.46,37.0,60.57,43.0,-1.0,35.5,53.3,61.735184
1348,-1.0,12.4,19.5,-1.0,-1.0,-1.0,107.26,-1.0,11.0,22.1,21.411057
1349,-1.0,62.2,39.9,99.0,45.8,246.25,46.8,-1.0,55.3,75.8,111.59001
1350,-1.0,-1.0,18.8,-1.0,0.0,-1.0,1.49,-1.0,-1.0,10.0,32.321854
1351,-1.0,63.7,33.7,81.78,65.0,141.65,78.3,-1.0,67.4,124.3,157.37433
1352,-1.0,33.9,52.5,-1.0,30.6,-1.0,25.81,18.8,18.07,74.2,80.02287
1353,-1.0,62.6,33.3,-1.0,89.3,160.89,44.6,-1.0,29.7,61.2,101.82199
1354,35.7,-1.0,-1.0,47.24,36.8,105.55,33.9,33.0,43.8,68.2,80.89113
1355,-1.0,-1.0,15.28,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,19.14,24.287645
1356,-1.0,61.3,79.9,130.68,67.2,161.08,58.4,-1.0,59.2,125.8,140.84435
1357,-1.0,86.7,109.1,-1.0,79.5,-1.0,92.37,68.6,78.34,215.9,175.28903
1358,52.8,-1.0,-1.0,-1.0,17.3,91.67,27.2,36.3,-1.0,42.4,46.482815
1359,25.9,3.2,-1.0,35.8,14.2,47.47,28.15,-1.0,18.71,38.3,40.625355
1360,-1.0,38.7,52.8,-1.0,36.3,-1.0,-1.0,41.5,32.71,81.0,68.26275
1361,-1.0,-1.0,35.95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,29.77,69.558815
1362,-1.0,34.0,63.8,100.1,55.9,177.87,75.8,-1.0,96.7,107.9,181.48901
1363,-1.0,20.8,59.3,-1.0,36.8,-1.0,-1.0,48.4,41.9,71.2,72.446365
1364,51.5,46.7,-1.0,47.08,39.6,51.762,44.0,46.6,41.98,153.1,70.76259
1365,-1.0,46.3,72.0,-1.0,-1.0,-1.0,95.99,-1.0,63.51,156.3,111.13613
1366,-1.0,26.5,48.5,68.77,35.1,98.378,56.7,-1.0,43.5,44.2,82.4451
1367,-1.0,24.8,35.7,56.5,26.0,48.236,49.49,-1.0,-1.0,29.1,61.13697
1368,-1.0,62.6,77.6,140.32,102.8,263.45,104.4,111.4,140.8,210.5,264.69946
1369,-1.0,45.9,64.2,-1.0,61.7,86.377,73.3,40.7,75.5,126.2,105.12908
1370,-1.0,-1.0,-1.0,29.05,20.8,58.904,18.6,33.9,16.6,18.7,30.05011
1371,-1.0,42.7,49.1,-1.0,14.1,-1.0,36.24,16.1,-1.0,30.0,67.24115
1372,-1.0,22.7,27.9,-1.0,-1.0,-1.0,39.94,-1.0,22.11,17.8,37.224693
1373,-1.0,44.7,44.7,70.59,45.9,92.825,70.1,-1.0,47.8,76.2,74.59866
1374,-1.0,37.4,54.4,-1.0,37.9,-1.0,-1.0,32.4,39.87,46.1,73.37529
1375,38.2,-1.0,-1.0,69.89,23.9,67.31,27.0,24.3,20.98,113.4,58.73772
1376,25.5,72.5,-1.0,50.4,26.3,71.714,54.39,-1.0,31.93,47.5,53.188946
1377,-1.0,34.4,53.5,44.39,15.8,45.762,50.4,-1.0,31.1,48.8,63.263615
1378,-1.0,-1.0,35.6,51.46,37.9,135.92,43.2,58.7,54.1,63.7,53.768238
1379,70.5,78.2,81.6,163.55,56.3,214.26,58.5,72.0,66.11,102.6,148.18315
1380,-1.0,-1.0,162.2,150.47,66.7,101.83,68.5,112.9,72.9,241.3,178.81667
1381,-1.0,45.5,-1.0,56.17,61.8,64.731,70.2,-1.0,65.9,46.7,87.06273
1382,-1.0,6.9,53.8,-1.0,-1.0,-1.0,39.36,-1.0,18.96,15.7,40.784084
1383,31.7,12.0,-1.0,38.2,22.3,59.626,31.21,-1.0,20.69,64.7,51.170395
1384,-1.0,64.9,36.2,130.53,31.6,259.53,61.0,53.2,164.95,370.9,177.38956
1385,-1.0,54.5,59.7,68.89,42.5,180.87,36.2,-1.0,37.5,249.3,115.67529
1386,-1.0,-1.0,58.0,-1.0,-1.0,-1.0,36.05,-1.0,21.84,45.7,53.133747
1387,-1.0,30.8,45.3,-1.0,33.5,55.417,-1.0,41.6,36.6,50.5,57.385586
1388,-1.0,57.3,52.9,-1.0,-1.0,-1.0,83.76,23.3,56.24,196.3,169.9141
1389,-1.0,57.0,62.2,-1.0,70.4,-1.0,-1.0,129.8,72.13,187.3,117.10227
1390,-1.0,-1.0,15.74,-1.0,-1.0,126.58,-1.0,-1.0,-1.0,13.73,20.75584
1391,-1.0,17.1,18.0,-1.0,-1.0,-1.0,17.45,-1.0,19.1,37.6,24.56103
1392,-1.0,38.6,-1.0,47.38,37.9,85.308,47.3,39.9,47.76,145.2,80.26367
1393,-1.0,-1.0,-1.0,-1.0,-1.0,40.43,-1.0,-1.0,-1.0,99.46,49.747063
1394,-1.0,-1.0,-1.0,13.89,10.9,19.689,4.6,11.6,10.3,18.2,15.696821
1395,-1.0,83.2,80.3,93.43,53.3,167.56,61.2,-1.0,53.9,147.6,179.47397
1396,17.5,-1.0,-1.0,25.38,11.7,-1.0,-1.0,31.8,13.0,27.7,25.624584
1397,-1.0,21.3,44.8,-1.0,-1.0,-1.0,28.46,7.3,18.34,32.7,54.2617
1398,-1.0,19.1,50.0,-1.0,18.5,-1.0,24.7,22.0,25.28,62.8,58.19864
1399,-1.0,-1.0,-1.0,30.74,21.1,39.413,19.3,24.9,16.3,30.0,27.758904
1400,-1.0,38.5,61.6,-1.0,27.6,-1.0,-1.0,28.6,28.41,79.9,72.92644
1401,46.1,61.7,-1.0,63.98,35.8,74.369,-1.0,46.1,44.95,72.0,80.93321
1402,-1.0,20.9,50.7,60.13,30.9,54.933,55.6,-1.0,31.1,32.5,54.541466
1403,34.5,-1.0,-1.0,30.05,31.9,62.632,27.4,30.0,35.62,54.6,55.586052
1404,-1.0,29.7,16.3,-1.0,-1.0,-1.0,14.12,-1.0,13.42,29.3,18.440834
