,AGU,ATM,LDO,LPIN,MIR,SFE,TLA,VAL,CEN,OBL_med,OBL_pred
2200,41.27,85.01,106.6,-1.0,38.08,41.32,58.01,42.98,61.52,58.01,68.44018
2201,69.3,45.6,59.9,74.6,74.73,124.37,40.0,67.4,47.26,33.8,44.229774
2202,-1.0,-1.0,49.2,101.9,115.3,101.17,77.2,142.4,-1.0,30.4,70.17927
2203,34.66,44.04,33.76,-1.0,45.19,34.33,39.64,27.38,57.31,47.02,43.72921
2204,-1.0,17.9,42.8,39.0,-1.0,-1.0,-1.0,23.7,16.82,17.7,21.960043
2205,-1.0,54.1,47.2,129.6,92.58,104.35,59.1,-1.0,45.0,47.4,49.635693
2206,89.6,58.0,-1.0,131.5,130.93,160.14,-1.0,44.3,61.31,61.4,58.306282
2207,-1.0,111.2,-1.0,313.2,162.59,269.57,132.6,112.2,161.95,81.9,67.72677
2208,-1.0,50.1,38.9,41.1,-1.0,-1.0,-1.0,43.2,32.96,35.2,40.35457
2209,-1.0,25.0,33.5,73.8,33.84,72.865,30.4,37.4,28.04,22.3,28.697762
2210,-1.0,-1.0,-1.0,14.7,20.3,12.373,20.1,14.1,12.7,23.5,10.708479
2211,32.66,38.08,28.03,-1.0,49.23,195.51,19.83,24.19,39.16,31.38,31.537971
2212,-1.0,70.5,27.2,44.6,70.99,61.334,42.1,69.5,34.98,34.7,39.327934
2213,29.6,-1.0,-1.0,103.9,47.17,72.676,37.9,28.5,33.81,64.1,31.344376
2214,-1.0,35.5,33.1,-1.0,-1.0,141.78,29.3,24.5,32.5,30.0,30.071281
2215,-1.0,-1.0,-1.0,29.9,31.18,52.454,34.4,42.6,-1.0,22.8,22.355762
2216,24.3,21.4,-1.0,-1.0,34.9,38.981,33.9,-1.0,13.96,11.9,16.569489
2217,-1.0,-1.0,16.9,27.8,41.88,48.095,27.0,21.1,16.3,15.9,17.241425
2218,-1.0,-1.0,-1.0,31.0,33.78,34.748,30.7,43.2,33.6,30.1,27.764767
2219,107.8,-1.0,-1.0,205.3,86.09,-1.0,79.8,64.4,76.81,42.2,54.03752
2220,34.4,39.1,-1.0,64.2,36.82,79.58,39.5,36.3,32.92,31.1,32.58557
2221,39.3,59.95,-1.0,-1.0,-1.0,183.73,28.15,61.04,61.97,40.2,46.792267
2222,24.18,28.16,45.4,-1.0,69.96,54.51,31.43,29.08,24.7,42.36,33.879368
2223,-1.0,-1.0,51.2,-1.0,-1.0,-1.0,-1.0,32.5,31.15,25.5,34.815773
2224,-1.0,15.7,53.0,67.8,51.8,65.908,30.0,-1.0,24.1,19.5,29.544353
2225,-1.0,17.8,50.3,39.7,-1.0,-1.0,-1.0,11.8,14.94,14.5,18.39066
2226,-1.0,-1.0,-1.0,45.2,65.81,73.563,12.5,13.5,17.2,24.5,19.205872
2227,-1.0,39.1,63.6,51.0,69.47,78.68,81.5,-1.0,81.5,73.3,52.526516
2228,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.6,22.87,38.1,26.690277
2229,-1.0,10.3,21.5,34.9,28.73,59.048,22.3,-1.0,23.0,17.2,18.54235
2230,-1.0,49.88,22.06,25.62,-1.0,134.08,29.53,25.99,28.7,38.11,33.131046
2231,38.7,63.8,-1.0,65.4,85.48,-1.0,-1.0,35.5,64.01,60.4,48.903053
2232,75.8,71.89,33.27,-1.0,-1.0,83.92,57.78,54.28,48.02,62.41,55.811676
2233,-1.0,18.1,53.1,77.7,-1.0,-1.0,-1.0,25.0,18.99,24.4,25.065681
2234,52.2,45.2,-1.0,106.5,51.39,138.89,-1.0,42.2,46.4,44.3,45.393753
2235,-1.0,-1.0,-1.0,16.3,14.86,12.874,2.7,14.0,18.1,17.1,14.601261
2236,-1.0,-1.0,-1.0,45.8,27.07,71.023,26.9,44.4,49.4,39.1,33.693176
2237,38.2,66.7,-1.0,62.4,40.63,85.928,-1.0,50.0,51.42,37.0,45.906906
2238,39.8,-1.0,-1.0,59.3,59.15,80.197,-1.0,-1.0,35.16,41.3,31.765736
2239,51.69,80.7,56.7,260.21,-1.0,-1.0,138.87,60.63,103.53,86.91,90.281685
2240,38.61,44.17,49.07,73.0,-1.0,18.5,42.36,40.34,-1.0,53.87,51.73186
2241,-1.0,85.2,43.1,109.1,117.6,198.41,46.0,-1.0,74.3,57.1,66.2
2242,-1.0,63.7,-1.0,85.2,-1.0,-1.0,95.25,34.6,38.91,36.2,43.396206
2243,22.9,26.6,-1.0,-1.0,30.8,-1.0,29.68,-1.0,22.26,18.1,18.529957
2244,-1.0,9.5,63.4,135.3,-1.0,-1.0,57.68,44.8,40.84,35.4,35.055008
2245,-1.0,42.7,48.7,55.7,69.02,83.352,52.1,-1.0,36.7,45.6,47.659668
2246,-1.0,39.8,56.7,59.9,51.97,60.556,53.3,-1.0,45.9,26.2,42.14672
2247,22.15,18.02,14.49,32.29,-1.0,-1.0,19.65,17.77,19.35,20.38,23.797533
2248,-1.0,43.6,73.9,203.7,-1.0,-1.0,-1.0,47.1,34.18,59.9,40.613083
2249,29.58,37.78,36.03,-1.0,-1.0,68.0,46.43,45.16,36.64,40.49,38.955055
2250,11.5,139.2,-1.0,32.8,32.5,24.107,129.74,-1.0,30.64,19.6,33.15929
2251,-1.0,69.6,119.6,98.8,-1.0,-1.0,75.28,55.0,-1.0,56.2,58.77662
2252,-1.0,-1.0,-1.0,39.1,43.83,73.032,24.8,20.8,22.8,23.6,21.328636
2253,33.92,26.05,-1.0,-1.0,40.01,53.0,24.26,22.94,30.03,23.0,24.883411
2254,-1.0,-1.0,-1.0,51.4,34.83,45.221,31.1,45.4,37.4,23.1,31.931547
2255,15.8,13.32,31.64,60.1,-1.0,-1.0,35.9,29.83,33.1,11.78,32.978653
2256,-1.0,-1.0,-1.0,41.4,40.98,79.751,24.8,37.0,32.8,40.3,26.710186
2257,-1.0,31.0,30.8,57.0,-1.0,-1.0,24.56,-1.0,-1.0,0.0,19.481249
2258,-1.0,73.4,35.3,206.5,145.16,174.97,51.2,-1.0,53.4,47.3,50.805717
2259,27.0,166.4,-1.0,-1.0,32.5,-1.0,43.81,-1.0,17.92,22.7,25.2403
2260,-1.0,33.3,44.2,57.1,-1.0,-1.0,23.19,32.8,35.54,30.7,36.01689
2261,-1.0,42.0,89.4,143.0,-1.0,-1.0,60.55,30.1,46.46,22.3,42.59722
2262,-1.0,-1.0,-1.0,12.9,-1.0,35.212,6.9,12.6,7.6,3.7,8.0727625
2263,-1.0,17.0,36.6,54.0,-1.0,-1.0,-1.0,21.3,20.47,20.1,22.762444
2264,-1.0,-1.0,-1.0,22.0,35.04,60.482,20.3,16.5,18.8,17.7,17.327972
2265,-1.0,28.2,63.2,120.8,-1.0,-1.0,113.89,90.1,-1.0,25.9,43.539394
2266,-1.0,44.3,70.5,81.5,56.15,73.362,52.3,-1.0,45.7,42.2,46.07634
2267,-1.0,73.0,93.0,185.0,-1.0,-1.0,92.88,49.4,61.88,50.4,62.824703
2268,44.3,47.7,-1.0,61.5,60.32,85.994,-1.0,54.7,56.8,39.7,44.575714
2269,-1.0,-1.0,-1.0,51.7,51.55,71.864,30.5,46.3,23.5,22.3,25.378876
2270,-1.0,-1.0,34.4,38.4,23.94,32.083,28.2,37.6,24.0,32.7,26.565914
2271,3.7,-1.0,-1.0,12.2,-1.0,66.075,1.6,1.2,6.7,4.0,10.364264
2272,21.33,32.72,27.2,-1.0,-1.0,22.93,24.95,26.5,24.24,41.57,30.999298
2273,5.6,26.0,-1.0,0.8,2.0,6.514,11.29,-1.0,6.04,2.3,7.028985
2274,28.32,39.58,37.13,-1.0,-1.0,59.52,18.27,19.25,19.63,28.9,30.510103
2275,-1.0,25.1,98.4,41.8,-1.0,-1.0,-1.0,-1.0,25.42,17.1,42.263184
2276,-1.0,4.4,49.1,56.7,-1.0,-1.0,34.49,24.0,22.31,30.1,23.178555
2277,20.34,28.62,-1.0,-1.0,-1.0,72.87,21.45,30.13,34.17,33.43,26.23067
2278,97.6,88.9,65.5,104.6,114.35,198.14,61.8,79.5,70.08,53.9,59.82345
2279,-1.0,26.9,37.6,61.2,-1.0,69.541,39.2,-1.0,25.2,29.7,33.021767
2280,-1.0,-1.0,-1.0,48.6,30.84,52.409,34.2,36.3,28.0,31.2,28.447517
2281,-1.0,-1.0,32.9,157.0,57.4,67.383,42.05,-1.0,-1.0,24.9,25.558064
2282,-1.0,167.6,228.7,-1.0,-1.0,-1.0,65.49,-1.0,61.07,47.8,129.6975
2283,-1.0,32.7,46.8,37.1,-1.0,-1.0,39.94,-1.0,17.37,16.8,27.715261
2284,39.4,37.0,54.2,128.7,53.67,73.547,46.2,20.9,27.63,34.5,28.22549
2285,11.72,12.25,16.68,-1.0,34.02,83.17,15.92,9.67,15.23,15.48,14.325739
2286,-1.0,67.1,91.3,162.4,-1.0,-1.0,-1.0,70.8,93.98,74.8,73.4715
2287,-1.0,-1.0,-1.0,32.8,21.13,38.442,18.7,32.6,16.5,17.5,17.8823
2288,-1.0,-1.0,-1.0,27.3,21.07,28.68,16.1,9.6,22.3,20.5,18.27587
2289,-1.0,-1.0,-1.0,61.7,30.36,40.773,71.9,68.3,65.7,32.4,38.521664
2290,-1.0,33.9,67.6,-1.0,-1.0,-1.0,74.77,74.8,57.98,53.6,59.7518
2291,46.7,-1.0,-1.0,31.5,82.37,100.74,-1.0,26.7,37.68,38.1,34.42778
2292,9.3,7.5,-1.0,-1.0,19.3,21.567,-1.0,-1.0,2.52,6.1,9.734791
2293,-1.0,-1.0,-1.0,23.4,33.48,62.865,24.6,33.6,20.3,21.8,19.99633
2294,-1.0,22.0,54.9,55.5,-1.0,-1.0,78.44,56.6,57.29,40.5,50.6438
2295,-1.0,66.6,98.8,-1.0,64.04,148.8,70.1,-1.0,62.4,57.1,55.38604
2296,27.98,18.31,18.62,-1.0,-1.0,67.34,21.01,30.3,27.36,21.7,22.138317
2297,-1.0,-1.0,-1.0,141.8,-1.0,70.415,43.9,35.3,65.1,39.1,30.45253
2298,6.8,-1.0,-1.0,29.3,-1.0,26.89,34.2,24.6,13.95,17.8,14.5651455
2299,-1.0,147.6,76.4,253.7,-1.0,151.86,94.5,-1.0,113.9,111.7,80.355385
2300,10.48,32.95,57.43,-1.0,-1.0,115.81,24.27,27.97,30.79,26.22,29.860905
2301,18.6,20.3,-1.0,58.3,30.19,57.036,21.5,8.7,20.0,29.1,17.058985
2302,-1.0,-1.0,-1.0,34.1,37.79,34.104,31.6,39.9,15.6,10.2,17.345024
2303,-1.0,47.7,29.6,151.4,261.21,185.79,46.1,137.5,41.7,36.1,41.846645
2304,-1.0,-1.0,12.4,23.1,19.88,31.153,23.1,14.9,16.0,10.1,16.73225
2305,-1.0,-1.0,-1.0,12.3,18.37,32.25,16.0,16.9,10.6,4.8,11.035984
2306,48.1,-1.0,-1.0,60.6,52.59,110.08,41.6,42.9,40.93,30.8,39.395752
2307,34.9,72.15,71.25,232.02,-1.0,-1.0,90.66,10.69,43.11,42.88,48.485416
2308,-1.0,-1.0,-1.0,22.3,11.58,15.182,12.4,8.1,7.8,12.7,9.316856
2309,-1.0,67.2,84.2,-1.0,-1.0,-1.0,-1.0,48.2,52.27,65.7,63.43848
2310,-1.0,34.1,73.4,104.9,-1.0,-1.0,46.76,64.5,53.87,44.8,54.89305
2311,-1.0,28.7,34.0,122.9,-1.0,-1.0,32.31,23.5,-1.0,19.8,26.36135
2312,-1.0,26.9,69.3,106.1,51.66,84.042,51.7,-1.0,54.0,36.9,38.497154
2313,17.5,-1.0,-1.0,9.2,22.26,29.329,14.4,31.5,13.76,8.1,16.410831
2314,24.1,46.9,-1.0,32.7,37.06,39.657,33.6,42.0,63.44,49.4,44.785698
2315,18.2,-1.0,-1.0,-1.0,29.4,35.65,33.2,15.4,40.43,22.4,21.230309
2316,17.6,6.3,-1.0,29.0,31.0,33.966,14.35,-1.0,3.84,12.7,9.709829
2317,45.7,22.4,41.0,53.4,59.31,101.34,43.9,21.9,33.27,32.7,29.401228
2318,-1.0,40.0,46.3,51.6,79.8,62.042,53.5,-1.0,43.4,40.4,46.753624
2319,-1.0,61.3,79.9,125.8,130.68,161.08,58.4,-1.0,59.2,67.2,62.06517
2320,25.8,12.0,-1.0,-1.0,35.0,54.169,19.5,-1.0,19.96,17.7,17.494251
2321,-1.0,-1.0,-1.0,27.7,34.75,51.148,28.4,30.2,27.4,30.6,24.274834
2322,-1.0,-1.0,-1.0,42.6,29.04,67.223,26.9,28.2,31.0,32.9,24.954414
2323,-1.0,65.6,53.9,163.4,-1.0,106.36,55.6,46.0,52.6,55.5,50.100574
2324,-1.0,39.2,39.1,48.8,64.97,77.828,60.0,-1.0,61.4,54.5,44.795185
2325,-1.0,35.4,41.7,59.5,-1.0,-1.0,30.84,16.9,26.09,20.5,25.372227
2326,-1.0,-1.0,-1.0,14.0,24.39,21.798,14.8,28.9,22.4,13.4,18.381243
2327,-1.0,13.5,15.6,8.1,-1.0,-1.0,-1.0,-1.0,14.37,0.0,14.2925415
2328,-1.0,22.7,47.2,139.5,89.79,135.47,55.6,41.7,53.21,20.8,40.464256
2329,-1.0,51.8,48.7,33.6,46.45,41.844,61.8,-1.0,66.59,38.3,54.608665
2330,-1.0,20.6,56.7,39.3,37.13,59.236,46.5,-1.0,32.8,49.4,29.66555
2331,-1.0,44.3,44.5,86.5,-1.0,-1.0,54.51,73.5,49.37,43.5,54.869614
2332,40.07,22.2,20.99,-1.0,-1.0,22.29,42.84,17.35,23.73,28.16,26.282843
2333,-1.0,-1.0,10.1,7.8,11.83,18.688,14.6,12.1,18.3,19.7,14.451584
2334,-1.0,61.1,64.3,119.2,74.53,156.61,72.6,-1.0,73.4,52.6,56.969757
2335,15.4,34.6,-1.0,44.3,57.06,62.313,-1.0,34.3,34.23,37.0,29.414375
2336,-1.0,14.7,62.3,53.8,-1.0,-1.0,20.64,72.6,61.46,32.8,54.806854
2337,46.81,72.15,47.83,-1.0,31.76,65.91,47.52,54.95,54.58,62.4,54.61413
2338,-1.0,63.0,70.8,133.4,66.32,91.954,68.8,-1.0,63.0,62.5,65.13126
2339,-1.0,41.9,93.0,212.0,-1.0,-1.0,-1.0,71.4,75.86,66.6,64.23426
2340,-1.0,71.4,163.1,278.6,245.8,-1.0,227.67,-1.0,-1.0,90.5,97.6695
2341,23.9,31.35,32.2,-1.0,-1.0,41.2,23.32,44.19,27.87,62.87,31.13591
2342,67.36,107.73,159.89,-1.0,-1.0,107.42,88.44,92.64,128.83,64.39,102.8484
2343,-1.0,27.9,44.6,57.5,-1.0,58.056,54.5,55.5,39.9,34.1,35.147923
2344,-1.0,15.38,12.78,18.8,47.79,34.77,15.89,17.75,12.89,10.2,15.3958645
2345,15.9,3.7,-1.0,-1.0,28.5,31.659,0.97,-1.0,18.42,16.1,13.787363
2346,-1.0,117.4,14.2,-1.0,-1.0,-1.0,-1.0,-1.0,25.28,56.7,40.170864
2347,-1.0,-1.0,17.4,107.1,66.14,70.374,33.7,45.5,26.9,38.8,29.126879
2348,-1.0,36.5,46.5,149.6,94.18,123.56,41.8,-1.0,63.8,64.3,50.951084
2349,34.18,43.36,90.0,-1.0,17.62,53.09,121.94,108.42,86.09,83.87,63.1996
2350,15.02,14.37,37.46,-1.0,56.66,74.19,23.73,23.67,23.55,22.44,23.534912
2351,24.05,14.45,38.77,18.06,-1.0,-1.0,31.28,15.35,11.12,12.8,22.755661
2352,19.53,58.65,36.23,-1.0,64.14,100.63,59.71,24.76,61.04,54.71,44.43168
2353,-1.0,28.9,42.8,144.1,138.43,72.562,-1.0,-1.0,66.1,45.0,42.488586
2354,34.15,40.84,68.06,-1.0,26.23,199.52,52.62,35.18,70.39,49.64,48.219925
2355,-1.0,-1.0,29.9,47.1,36.84,80.327,30.9,33.7,26.9,20.1,26.748104
2356,-1.0,36.4,29.4,52.6,-1.0,83.248,40.2,-1.0,27.3,28.0,30.400265
2357,38.59,64.97,65.95,241.97,-1.0,-1.0,67.63,24.81,63.0,35.57,57.263325
2358,-1.0,48.8,75.2,128.5,-1.0,-1.0,71.38,36.6,49.14,37.2,44.295364
2359,-1.0,-1.0,-1.0,36.1,17.38,48.788,22.9,16.8,12.8,11.2,14.417828
2360,-1.0,107.5,107.1,289.8,96.76,221.16,54.3,112.4,48.6,43.4,50.836517
2361,23.05,28.3,43.52,-1.0,-1.0,38.06,26.25,29.12,21.81,23.35,27.704838
2362,-1.0,30.6,55.1,54.9,-1.0,-1.0,45.7,28.9,41.01,27.5,33.93796
2363,-1.0,46.7,37.9,66.8,66.53,85.572,43.9,-1.0,37.0,39.8,43.2346
2364,-1.0,35.5,44.3,34.8,52.61,55.078,50.4,-1.0,45.3,35.7,41.885376
2365,-1.0,30.4,39.6,81.7,-1.0,-1.0,-1.0,21.3,25.03,24.6,26.500683
2366,-1.0,29.1,25.4,39.3,-1.0,-1.0,-1.0,22.5,14.02,17.5,21.512527
2367,-1.0,7.2,21.8,18.7,17.06,34.418,8.6,9.7,8.6,4.6,9.343832
2368,24.1,-1.0,-1.0,57.1,45.58,28.121,14.4,20.8,22.65,15.5,21.42672
2369,-1.0,-1.0,5.4,11.5,15.27,20.228,15.5,15.4,9.8,6.3,10.859537
2370,27.6,27.9,-1.0,60.6,31.01,75.736,36.6,26.0,29.88,27.6,29.811462
2371,-1.0,33.5,78.7,116.8,175.8,127.75,91.5,47.4,101.02,56.4,52.067596
2372,-1.0,29.5,48.6,39.7,40.23,61.501,31.2,-1.0,35.8,24.6,32.891502
2373,-1.0,44.1,56.3,78.3,-1.0,-1.0,-1.0,23.6,41.8,39.6,39.27255
2374,-1.0,19.5,22.8,22.1,26.64,56.556,30.3,-1.0,18.5,28.1,22.729511
2375,-1.0,16.9,29.9,23.5,-1.0,-1.0,-1.0,-1.0,20.01,32.4,24.629711
2376,-1.0,30.0,49.2,61.1,47.62,59.176,48.0,-1.0,29.3,32.4,33.541756
2377,-1.0,33.8,45.3,56.0,-1.0,-1.0,-1.0,31.8,30.66,43.0,33.80694
2378,11.88,19.7,25.66,-1.0,-1.0,39.7,19.9,21.36,13.23,18.89,19.670185
2379,-1.0,27.2,39.9,43.9,-1.0,-1.0,22.5,17.7,28.13,32.5,25.545662
2380,-1.0,5.1,29.8,31.6,28.5,44.281,24.1,-1.0,27.8,23.4,19.875626
2381,-1.0,-1.0,-1.0,23.3,30.45,29.546,25.8,39.2,21.1,6.7,20.077162
2382,-1.0,42.3,2.1,101.6,-1.0,-1.0,-1.0,38.9,23.4,28.2,32.517376
2383,39.3,17.7,-1.0,-1.0,38.62,50.74,49.9,36.1,44.57,35.3,30.801527
2384,-1.0,65.0,51.6,66.0,67.5,72.142,81.2,-1.0,66.9,64.4,62.923805
2385,29.7,12.3,-1.0,-1.0,46.1,53.621,30.14,-1.0,21.88,19.2,18.978996
2386,-1.0,20.17,18.22,57.82,-1.0,56.2,22.5,21.65,30.6,14.68,25.300468
2387,28.4,37.0,-1.0,12.4,22.9,-1.0,11.75,-1.0,9.11,7.0,8.78735
2388,-1.0,37.7,60.1,84.3,47.52,69.098,43.1,-1.0,22.7,35.5,37.79859
2389,-1.0,31.7,40.4,47.9,58.54,51.389,49.5,-1.0,38.1,36.8,38.266193
2390,-1.0,14.4,25.7,59.1,86.03,62.458,24.2,23.5,-1.0,15.6,18.218664
2391,62.1,73.8,110.5,277.9,65.45,160.19,61.2,67.7,63.9,65.0,57.234077
2392,58.83,39.55,62.21,-1.0,-1.0,80.05,38.57,36.68,35.82,22.55,40.192142
2393,91.68,-1.0,111.3,-1.0,39.53,103.6,89.12,96.11,92.42,87.07,95.32321
2394,-1.0,44.7,44.7,186.6,106.54,134.29,49.2,71.3,96.27,22.5,43.689392
2395,-1.0,48.8,51.0,70.6,-1.0,-1.0,17.34,35.4,34.52,35.3,39.965836
2396,-1.0,-1.0,32.2,37.4,39.27,91.96,29.1,54.1,35.6,32.6,34.05921
2397,-1.0,20.2,25.1,32.6,-1.0,-1.0,10.28,28.8,-1.0,20.6,19.743553
2398,-1.0,67.5,71.1,148.7,70.46,104.22,34.7,-1.0,73.1,111.7,64.45065
2399,-1.0,24.7,36.7,67.5,33.77,67.737,33.3,-1.0,25.09,24.3,28.512146
2400,24.3,34.1,-1.0,17.2,33.48,90.735,-1.0,4.5,19.31,3.4,21.882551
2401,-1.0,111.3,94.9,107.1,110.26,280.82,89.3,49.5,119.32,104.4,86.37649
2402,12.7,31.4,49.88,-1.0,95.2,56.37,65.44,29.96,98.77,50.08,49.7592
2403,42.0,41.5,-1.0,67.5,61.54,80.639,52.0,40.9,56.97,45.0,41.038292
2404,51.9,62.0,-1.0,143.5,114.89,87.605,23.5,37.6,-1.0,23.2,28.20546
2405,41.17,55.87,-1.0,-1.0,-1.0,76.78,47.04,39.18,81.74,61.96,51.57724
2406,49.83,60.57,49.62,-1.0,78.79,27.58,45.87,53.69,59.2,49.96,50.76485
2407,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,44.7,61.34,94.1,51.89795
2408,-1.0,39.0,66.0,43.8,56.78,111.22,53.5,-1.0,45.3,57.6,39.39081
2409,-1.0,36.3,65.6,65.3,59.96,212.33,44.3,-1.0,32.5,38.8,31.583027
2410,37.5,76.9,-1.0,46.0,109.1,76.888,42.26,-1.0,30.71,20.1,31.07386
2411,-1.0,27.5,52.9,49.2,-1.0,54.036,19.8,36.2,34.0,30.3,32.44085
2412,-1.0,85.2,98.7,131.1,196.59,146.25,121.4,185.0,111.44,83.0,82.86556
2413,5.2,28.5,-1.0,-1.0,19.4,29.48,62.58,-1.0,1.82,19.9,19.329117
2414,-1.0,-1.0,25.1,49.5,39.31,48.751,21.6,7.6,18.5,16.3,18.339577
2415,64.63,107.42,93.57,189.14,-1.0,64.01,69.78,65.44,-1.0,73.5,100.45254
2416,-1.0,-1.0,-1.0,27.0,27.97,31.878,15.7,11.2,12.4,13.2,14.938843
2417,-1.0,30.7,100.5,141.8,-1.0,-1.0,155.07,101.9,64.11,69.7,64.4385
2418,11.1,5.6,-1.0,-1.0,33.4,33.188,16.92,-1.0,9.76,19.9,10.200161
2419,-1.0,25.9,38.5,51.6,-1.0,-1.0,32.32,34.1,30.15,33.3,30.66232
2420,31.13,30.26,39.41,-1.0,-1.0,33.02,23.35,17.48,20.44,27.21,28.638918
2421,40.2,32.3,-1.0,51.2,33.55,63.113,46.1,47.0,44.76,51.2,33.258465
2422,24.29,32.43,23.05,-1.0,74.35,101.28,21.06,27.7,22.36,17.17,26.880974
2423,12.6,24.5,-1.0,23.8,24.8,37.885,33.26,-1.0,15.04,8.8,12.703423
2424,53.62,76.13,38.75,-1.0,21.19,142.05,49.68,53.74,69.84,80.03,59.681847
2425,-1.0,46.8,32.2,91.6,46.68,39.349,51.7,-1.0,61.9,48.0,48.100685
2426,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.1,48.62,28.9,27.370214
2427,-1.0,-1.0,46.2,20.8,28.5,37.671,17.1,49.6,21.3,22.6,26.043324
2428,-1.0,-1.0,44.9,91.4,24.81,40.573,19.9,31.6,20.1,24.5,24.402153
2429,20.8,-1.0,-1.0,46.8,76.44,144.23,-1.0,114.7,49.63,64.3,43.102425
2430,-1.0,20.3,47.9,61.4,43.73,68.692,52.1,-1.0,27.2,18.1,29.901672
2431,18.07,29.73,27.11,-1.0,-1.0,32.32,22.65,31.2,31.35,31.21,31.380213
2432,18.54,-1.0,30.63,-1.0,271.34,27.05,25.18,26.09,27.22,25.3,49.821487
2433,-1.0,29.5,34.4,31.4,31.43,38.943,34.5,-1.0,39.7,26.1,33.01999
2434,-1.0,1.9,17.4,21.1,21.42,19.218,16.6,21.4,15.95,0.8,15.006351
2435,40.7,-1.0,-1.0,-1.0,45.07,101.38,32.7,39.7,30.64,36.4,27.469551
2436,47.6,-1.0,-1.0,62.5,40.86,54.679,56.1,48.5,43.43,31.4,43.491165
2437,-1.0,24.29,20.06,38.27,31.56,200.64,24.7,26.89,14.33,23.61,20.958057
2438,30.7,16.8,-1.0,44.9,31.57,54.233,40.6,38.8,31.52,36.2,24.34531
2439,-1.0,30.4,35.9,59.9,52.63,81.284,39.0,-1.0,22.9,36.2,35.082916
2440,-1.0,32.1,70.4,78.1,-1.0,117.51,66.8,82.6,53.2,40.9,45.976986
2441,-1.0,38.7,49.3,106.1,-1.0,73.604,35.6,-1.0,34.8,50.7,42.360752
2442,36.6,24.4,43.9,139.1,96.49,115.96,51.3,33.8,47.34,22.9,33.163254
2443,22.0,36.6,22.94,-1.0,44.53,109.31,18.79,15.44,37.89,27.45,32.2755
2444,-1.0,-1.0,12.5,9.4,32.17,51.729,23.2,19.3,12.9,14.5,13.106991
2445,-1.0,-1.0,-1.0,39.8,34.07,55.045,29.1,49.8,32.1,25.5,27.682384
2446,-1.0,23.5,32.1,45.3,28.8,42.374,9.1,-1.0,-1.0,20.1,23.637505
2447,29.93,20.77,21.5,26.58,-1.0,-1.0,20.86,21.18,18.62,17.32,24.657104
2448,-1.0,-1.0,-1.0,28.5,25.3,31.435,22.1,31.9,18.4,17.7,18.4646
2449,0.37,9.39,-1.0,-1.0,37.15,-1.0,-1.0,1.81,5.02,6.24,11.047754
2450,-1.0,64.3,112.4,149.5,72.21,115.39,57.8,-1.0,-1.0,79.6,38.887936
2451,-1.0,21.9,28.3,48.6,28.23,56.137,22.2,-1.0,33.2,22.3,26.510584
2452,24.9,-1.0,-1.0,28.3,22.45,62.807,19.8,10.8,11.77,18.2,15.094809
2453,-1.0,78.1,64.9,148.0,119.98,117.77,92.5,50.0,49.79,24.0,51.801636
2454,44.41,30.69,-1.0,-1.0,-1.0,79.56,25.83,32.2,18.19,12.58,24.364561
2455,-1.0,68.4,104.3,149.4,-1.0,-1.0,56.81,52.7,59.24,51.3,64.79287
2456,6.7,-1.0,-1.0,25.7,-1.0,23.108,16.2,11.5,6.1,9.1,8.46596
2457,22.8,32.4,-1.0,73.4,33.1,57.25,-1.0,33.6,16.17,19.4,20.308905
2458,-1.0,64.9,77.0,180.8,-1.0,100.6,91.7,-1.0,47.0,59.1,64.55132
2459,48.26,69.29,92.78,110.1,-1.0,-1.0,53.6,38.27,39.41,46.12,52.882454
2460,36.6,48.26,41.99,-1.0,34.53,40.04,30.64,33.2,36.14,49.86,41.616272
2461,38.06,41.78,72.71,-1.0,43.65,65.22,47.52,40.21,56.74,43.08,45.906174
2462,-1.0,1.3,45.3,51.0,-1.0,-1.0,59.27,32.6,22.89,29.4,25.09805
2463,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,26.2,25.64,35.2,29.269077
2464,-1.0,28.6,29.2,38.4,42.83,68.114,35.2,-1.0,23.5,14.3,32.307545
2465,-1.0,-1.0,6.1,25.6,40.12,63.396,31.5,40.5,25.4,36.9,24.061531
2466,39.08,-1.0,40.17,39.55,70.65,21.59,43.39,35.43,20.06,53.41,33.59466
2467,-1.0,47.4,53.2,79.2,58.06,142.55,67.1,-1.0,60.7,54.8,45.930824
2468,-1.0,29.8,79.1,35.8,31.28,59.617,41.2,53.6,39.0,22.0,36.111343
2469,-1.0,-1.0,-1.0,34.5,35.32,66.387,90.2,64.7,37.4,26.8,32.21831
2470,-1.0,-1.0,29.7,36.4,37.36,42.519,42.6,38.4,32.2,27.3,29.926022
2471,41.3,20.2,-1.0,49.0,53.16,55.994,45.0,42.4,28.87,30.2,26.072205
2472,-1.0,-1.0,-1.0,37.6,27.75,28.569,28.3,44.4,25.8,21.4,24.507328
2473,88.38,97.19,76.07,-1.0,74.16,80.72,94.05,79.41,101.45,103.59,83.03011
2474,4.9,32.1,-1.0,-1.0,25.6,17.844,40.75,-1.0,12.99,13.0,15.551086
2475,14.2,19.0,-1.0,19.1,17.8,14.082,20.7,-1.0,35.88,18.1,20.364054
