,AGU,ATM,LDO,LPIN,MIR,SFE,TLA,VAL,CEN,OBL_med,OBL_pred
2186,-1.0,58.3,78.4,85.0,-1.0,-1.0,-1.0,45.6,43.78,41.3,53.365646
2187,14.0,-1.0,-1.0,32.0,-1.0,37.158,26.7,21.4,6.7,15.6,13.00883
2188,75.2,57.6,162.0,-1.0,224.8,132.18,130.4,30.0,113.21,128.1,105.9153
2189,-1.0,-1.0,54.2,44.9,63.18,57.807,42.6,41.6,35.9,29.7,32.212864
2190,-1.0,53.6,67.1,68.7,-1.0,-1.0,115.29,46.5,62.74,72.1,53.80625
2191,34.23,-1.0,51.52,-1.0,-1.0,38.47,41.48,44.83,42.54,67.82,45.76954
2192,-1.0,44.8,100.2,124.5,124.91,183.25,84.1,-1.0,45.9,35.3,58.533432
2193,-1.0,14.9,21.6,14.3,15.89,37.271,31.3,12.2,21.7,7.9,17.854752
2194,-1.0,60.6,54.1,95.8,-1.0,-1.0,15.19,43.4,44.32,46.6,52.191578
2195,-1.0,55.1,52.1,76.9,69.82,82.275,49.1,-1.0,63.0,43.2,56.114605
2196,-1.0,63.0,97.9,67.9,38.7,47.627,133.05,-1.0,-1.0,39.9,54.726112
2197,-1.0,35.4,-1.0,41.9,44.05,60.076,40.9,31.5,43.41,43.9,40.172585
2198,29.14,6.25,34.04,-1.0,127.77,-1.0,25.85,34.29,31.9,26.9,36.81994
2199,-1.0,-1.0,-1.0,20.7,16.92,56.917,27.8,29.8,27.2,16.5,21.658096
2200,-1.0,25.1,51.0,148.1,161.74,118.07,53.1,29.4,85.91,46.1,36.865196
2201,26.7,41.3,-1.0,60.1,31.54,48.937,-1.0,38.1,37.0,25.3,33.4765
2202,-1.0,-1.0,-1.0,48.0,83.28,64.573,29.5,41.9,18.8,15.6,26.866175
2203,-1.0,21.2,30.2,132.8,-1.0,133.29,38.5,-1.0,19.3,24.4,23.981089
2204,98.3,62.0,68.2,-1.0,300.32,258.84,79.8,72.0,104.86,94.4,88.53564
2205,-1.0,14.8,23.2,19.6,-1.0,-1.0,10.85,14.9,22.78,19.7,19.692234
2206,-1.0,57.3,22.7,19.5,-1.0,-1.0,-1.0,-1.0,28.23,33.2,36.46547
2207,-1.0,74.1,69.8,86.9,87.52,110.25,75.0,-1.0,89.9,66.0,74.88414
2208,-1.0,26.1,51.3,51.8,-1.0,-1.0,39.14,29.2,41.42,40.3,37.071304
2209,-1.0,84.1,78.1,87.4,50.37,-1.0,54.7,-1.0,74.1,123.3,78.4235
2210,-1.0,27.4,39.1,63.7,-1.0,-1.0,-1.0,22.6,25.24,19.2,30.768465
2211,0.1,-1.0,-1.0,11.4,-1.0,-1.0,65.78,16.7,7.75,5.0,15.950707
2212,-1.0,-1.0,-1.0,57.9,54.68,53.929,35.8,8.0,26.9,30.8,28.413216
2213,-1.0,4.4,61.4,68.5,-1.0,-1.0,48.47,24.2,36.85,25.6,27.978647
2214,-1.0,47.7,102.9,147.9,-1.0,-1.0,-1.0,109.3,96.18,80.8,71.985695
2215,-1.0,17.7,39.9,32.8,24.01,26.274,10.5,16.7,13.61,3.0,18.554226
2216,56.71,74.17,114.36,-1.0,-1.0,-1.0,81.62,81.93,128.89,94.3,108.9324
2217,-1.0,34.9,74.5,94.4,-1.0,-1.0,-1.0,33.0,31.46,36.9,37.7812
2218,-1.0,12.0,17.2,27.4,16.63,23.346,16.9,-1.0,11.2,11.0,13.53567
2219,-1.0,87.5,143.8,450.7,151.24,247.07,109.7,120.2,132.5,52.0,78.31765
2220,-1.0,43.7,54.5,190.1,54.76,121.65,34.0,-1.0,30.7,36.0,36.831726
2221,-1.0,-1.0,25.1,22.3,22.33,41.898,20.6,13.7,14.3,16.9,16.872915
2222,-1.0,16.2,52.5,57.4,-1.0,-1.0,-1.0,22.8,32.91,35.2,29.273426
2223,-1.0,22.8,42.3,104.6,-1.0,-1.0,17.38,21.2,40.01,26.8,27.425419
2224,75.23,117.26,49.9,-1.0,25.7,98.8,106.01,75.28,156.78,118.93,135.9254
2225,-1.0,78.9,-1.0,182.8,121.86,133.33,57.0,44.4,73.71,49.6,53.269608
2226,35.93,81.59,38.29,103.21,-1.0,-1.0,62.6,38.92,83.46,131.4,83.23404
2227,27.7,21.4,-1.0,40.1,30.87,61.652,-1.0,25.4,25.46,27.0,28.00256
2228,54.2,44.1,66.5,62.9,64.65,137.41,44.3,50.3,43.58,34.2,42.40403
2229,-1.0,74.6,57.0,34.8,101.82,110.36,42.3,-1.0,53.4,74.0,75.00686
2230,-1.0,41.3,41.7,63.5,-1.0,63.626,38.2,-1.0,26.3,39.4,41.25348
2231,-1.0,-1.0,-1.0,21.4,-1.0,17.489,16.1,23.6,11.7,25.3,12.573734
2232,13.9,4.0,-1.0,-1.0,30.0,20.162,36.47,-1.0,14.26,6.8,13.046714
2233,-1.0,22.3,34.4,94.1,-1.0,-1.0,6.96,13.6,16.06,16.6,18.902527
2234,32.7,8.8,-1.0,-1.0,35.7,52.551,33.29,-1.0,21.58,13.9,15.041612
2235,77.4,30.2,33.1,49.2,64.1,117.21,30.5,-1.0,51.56,33.8,44.096855
2236,-1.0,10.7,23.9,18.7,19.63,31.586,17.6,12.0,10.82,2.8,13.682183
2237,-1.0,18.3,20.5,98.0,40.04,64.182,20.3,-1.0,23.5,12.2,25.453264
2238,-1.0,40.9,34.3,70.7,46.51,72.917,38.5,-1.0,32.9,37.1,40.702076
2239,49.3,-1.0,-1.0,143.4,76.71,116.58,55.4,55.0,54.39,37.9,57.33816
2240,23.2,42.7,-1.0,-1.0,47.8,74.893,77.92,-1.0,34.6,30.6,25.86758
2241,-1.0,17.2,16.1,46.0,27.75,-1.0,25.0,-1.0,27.5,16.3,13.681059
2242,17.5,19.8,40.3,45.2,12.52,47.904,35.5,20.1,19.03,13.8,23.175339
2243,39.1,8.4,-1.0,-1.0,35.3,45.804,26.9,-1.0,27.4,18.7,18.502296
2244,-1.0,56.1,78.8,92.8,-1.0,-1.0,-1.0,49.1,40.55,44.0,50.833984
2245,-1.0,35.3,48.2,52.6,60.22,107.49,43.0,-1.0,29.3,45.0,36.66526
2246,90.1,47.2,81.7,44.4,101.48,108.84,78.9,120.9,66.11,58.9,65.970146
2247,-1.0,-1.0,-1.0,17.8,31.8,56.667,20.6,41.3,31.2,24.3,25.883257
2248,-1.0,13.7,54.6,32.4,37.68,89.316,36.8,27.1,27.73,16.3,24.4973
2249,-1.0,90.8,60.9,299.9,-1.0,133.71,118.9,-1.0,89.7,79.7,90.47622
2250,17.5,35.9,-1.0,48.0,-1.0,49.546,21.9,-1.0,14.47,5.4,13.689108
2251,-1.0,-1.0,5.0,19.7,26.43,50.088,15.0,26.1,15.1,19.5,15.230558
2252,-1.0,71.8,92.7,108.9,61.7,59.809,36.11,-1.0,-1.0,40.0,57.916965
2253,21.7,55.39,57.88,-1.0,70.49,45.46,29.19,23.61,40.08,33.47,54.066135
2254,-1.0,32.6,54.2,68.3,-1.0,-1.0,-1.0,24.1,24.88,35.6,33.430923
2255,-1.0,4.94,6.04,40.8,-1.0,62.18,6.68,17.98,14.37,1.19,8.391895
2256,-1.0,-1.0,43.2,26.9,-1.0,-1.0,-1.0,37.7,-1.0,39.7,26.227207
2257,-1.0,42.5,50.8,149.1,-1.0,129.86,64.4,35.1,52.1,57.9,48.80209
2258,-1.0,-1.0,30.3,105.9,92.96,114.4,59.6,41.1,43.5,25.9,38.50515
2259,-1.0,88.5,70.5,231.3,157.69,185.89,111.2,133.1,-1.0,78.2,100.279564
2260,-1.0,26.08,43.85,32.66,-1.0,101.95,29.0,22.27,13.67,21.7,27.626995
2261,-1.0,41.2,43.3,159.4,-1.0,72.069,62.0,62.3,-1.0,44.1,56.574104
2262,-1.0,48.9,35.5,-1.0,-1.0,-1.0,-1.0,-1.0,28.15,41.3,37.407597
2263,40.8,36.2,-1.0,-1.0,67.51,64.119,57.0,43.9,57.48,64.1,42.386833
2264,-1.0,-1.0,-1.0,40.0,41.39,98.71,32.9,28.4,23.7,18.4,21.629639
2265,-1.0,23.2,39.5,40.4,-1.0,-1.0,15.59,19.7,19.27,19.8,26.343424
2266,-1.0,55.0,46.0,107.7,-1.0,-1.0,48.62,26.3,25.2,29.8,38.32545
2267,34.3,4.8,-1.0,49.6,41.8,40.788,30.71,-1.0,20.87,13.5,17.250015
2268,53.9,38.2,-1.0,48.5,79.36,68.269,-1.0,52.0,43.47,27.0,41.205917
2269,-1.0,31.7,53.7,92.1,103.2,64.977,46.4,57.7,-1.0,35.2,40.509487
2270,-1.0,12.2,28.7,-1.0,-1.0,-1.0,-1.0,16.2,20.74,27.7,21.613127
2271,22.86,32.74,30.71,-1.0,188.91,35.76,27.01,34.14,30.24,33.07,33.258064
2272,36.0,22.9,-1.0,66.9,25.59,56.821,-1.0,19.5,25.88,24.5,31.584438
2273,20.55,-1.0,14.05,21.93,-1.0,75.16,4.17,13.25,26.86,20.65,23.0374
2274,-1.0,37.0,51.9,33.3,46.62,105.03,38.9,-1.0,39.2,58.4,41.22776
2275,-1.0,-1.0,-1.0,7.2,-1.0,24.079,17.4,33.0,12.2,11.7,11.823206
2276,22.3,14.3,-1.0,24.6,27.09,38.269,-1.0,17.7,30.54,27.3,23.430635
2277,51.0,59.0,-1.0,107.3,71.33,78.073,59.5,48.6,50.54,52.9,51.51968
2278,-1.0,110.2,54.9,325.2,200.79,249.56,111.3,-1.0,-1.0,87.8,79.63832
2279,-1.0,11.6,19.7,16.8,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,3.7634654
2280,-1.0,-1.0,-1.0,24.3,31.95,39.644,43.7,30.7,46.3,47.0,27.258062
2281,23.99,36.95,67.83,-1.0,10.01,34.79,100.22,40.94,58.12,35.74,49.17343
2282,32.9,28.8,-1.0,87.6,-1.0,64.433,35.5,25.1,27.79,23.2,26.02864
2283,-1.0,31.5,75.3,165.4,161.09,101.97,73.4,32.9,63.54,26.9,44.126213
2284,-1.0,-1.0,14.3,22.4,15.0,24.24,14.4,14.3,-1.0,22.0,12.046765
2285,-1.0,-1.0,-1.0,20.5,13.75,31.93,12.9,8.6,10.4,15.3,12.505574
2286,26.2,44.8,-1.0,93.7,59.57,68.946,-1.0,37.8,32.47,24.6,33.5754
2287,17.29,30.53,32.15,-1.0,121.76,109.76,34.35,6.43,26.41,21.96,35.771423
2288,11.02,33.63,28.11,-1.0,161.02,44.29,12.97,22.99,22.58,29.14,27.244246
2289,24.1,-1.0,-1.0,57.1,45.58,28.121,14.4,20.8,22.65,15.5,20.716719
2290,-1.0,-1.0,10.8,9.8,12.79,16.703,7.4,14.7,4.4,7.2,10.277506
2291,-1.0,22.0,52.2,47.9,-1.0,-1.0,23.67,39.7,30.23,28.5,33.532276
2292,-1.0,23.5,33.7,36.4,-1.0,132.82,28.2,-1.0,17.8,33.6,29.719421
2293,-1.0,14.9,28.5,37.4,-1.0,-1.0,-1.0,11.4,13.74,12.3,17.581465
2294,-1.0,0.5,11.0,28.9,-1.0,-1.0,-1.0,12.0,-1.0,10.1,7.9511647
2295,-1.0,22.3,30.6,29.3,-1.0,-1.0,-1.0,22.4,24.16,23.5,26.470015
2296,-1.0,-1.0,-1.0,26.3,41.0,51.222,29.1,21.8,19.9,7.2,21.478827
2297,-1.0,35.6,48.8,42.3,53.08,41.238,46.0,45.2,-1.0,41.7,43.817318
2298,-1.0,44.7,69.7,226.4,-1.0,-1.0,89.52,55.1,72.35,68.9,71.19479
2299,-1.0,29.9,63.6,54.8,88.91,47.132,35.8,-1.0,59.2,23.9,45.30661
2300,-1.0,30.0,40.2,-1.0,-1.0,-1.0,-1.0,19.0,29.39,26.2,31.345453
2301,-1.0,85.8,52.5,-1.0,-1.0,-1.0,-1.0,-1.0,53.89,77.3,64.53724
2302,-1.0,76.9,30.0,204.0,123.9,230.92,60.2,-1.0,69.6,44.3,63.376812
2303,-1.0,17.4,47.5,57.6,-1.0,-1.0,32.35,13.9,26.77,34.6,23.468811
2304,-1.0,44.7,54.9,51.8,46.1,84.242,15.4,-1.0,56.2,35.8,54.627415
2305,-1.0,68.4,110.7,76.2,180.79,164.21,66.0,-1.0,56.3,43.5,63.789364
2306,61.4,30.8,-1.0,62.5,185.13,99.924,80.7,31.4,82.69,62.1,45.248566
2307,47.4,-1.0,-1.0,41.1,38.79,153.69,25.0,37.1,28.52,32.1,24.734243
2308,25.3,27.0,-1.0,33.8,25.81,39.482,-1.0,34.7,35.37,24.7,28.540411
2309,-1.0,24.3,31.9,44.3,24.93,46.334,24.8,-1.0,36.3,26.6,30.304396
2310,61.7,39.6,-1.0,93.1,77.14,76.472,97.3,40.4,46.96,23.2,42.147194
2311,-1.0,-1.0,-1.0,72.7,44.37,49.347,64.1,47.9,53.3,68.1,41.94056
2312,-1.0,-1.0,-1.0,30.7,12.13,49.949,43.0,51.8,24.4,17.3,20.191683
2313,-1.0,20.7,56.2,48.5,-1.0,-1.0,76.11,34.9,37.01,27.6,35.052464
2314,-1.0,24.1,33.7,64.8,-1.0,-1.0,-1.0,25.5,23.26,20.9,27.60549
2315,23.1,26.3,-1.0,48.9,29.27,59.794,-1.0,21.2,19.2,32.3,23.595343
2316,-1.0,83.5,118.5,197.0,189.95,222.65,112.5,-1.0,107.0,106.3,90.176956
2317,-1.0,-1.0,-1.0,38.5,32.51,38.252,43.6,30.1,48.1,24.3,24.157337
2318,-1.0,12.96,13.53,32.72,24.78,73.53,22.97,20.3,25.03,12.1,20.454601
2319,-1.0,-1.0,-1.0,36.6,42.3,39.642,32.2,22.4,16.9,19.7,19.86538
2320,-1.0,61.9,67.6,156.0,101.36,137.69,74.5,107.2,-1.0,71.3,74.26485
2321,36.2,-1.0,-1.0,-1.0,62.8,89.002,93.83,-1.0,47.87,29.4,31.117132
2322,-1.0,-1.0,10.9,14.5,13.65,25.548,28.1,19.6,16.4,22.3,15.381341
2323,20.4,1.2,-1.0,18.1,16.78,39.889,-1.0,5.0,9.24,8.8,11.078076
2324,-1.0,23.1,35.0,45.3,-1.0,-1.0,-1.0,13.7,-1.0,22.8,19.67238
2325,-1.0,-1.0,-1.0,29.0,22.75,37.993,18.6,28.9,20.4,16.6,18.999014
2326,58.3,-1.0,-1.0,56.7,70.05,87.842,-1.0,51.4,49.88,50.0,55.49158
2327,-1.0,36.0,96.9,86.1,146.77,187.06,110.9,62.7,59.5,30.6,53.601097
2328,-1.0,-1.0,-1.0,64.5,93.11,115.2,52.2,45.6,61.6,40.5,48.67788
2329,-1.0,21.1,44.8,27.1,24.77,55.57,-1.0,-1.0,33.5,25.7,35.496246
2330,-1.0,48.3,47.8,125.4,39.38,76.166,53.2,47.1,40.54,30.0,37.03621
2331,51.69,80.7,56.7,260.21,-1.0,-1.0,138.87,60.63,103.53,86.91,100.99962
2332,24.9,-1.0,-1.0,94.1,46.39,-1.0,-1.0,36.7,21.2,16.0,28.674767
2333,-1.0,77.3,68.8,75.7,-1.0,112.45,98.2,66.5,76.3,75.1,70.73464
2334,-1.0,-1.0,27.4,27.0,85.4,26.331,10.9,51.8,12.7,11.5,12.660899
2335,-1.0,55.05,50.9,73.5,-1.0,-1.0,59.29,82.6,63.64,55.4,63.57247
2336,25.75,27.89,34.77,-1.0,61.23,41.27,66.33,26.15,78.5,49.65,48.286404
2337,18.73,-1.0,34.68,-1.0,101.22,71.34,34.29,27.21,22.8,51.44,27.297876
2338,51.2,-1.0,-1.0,34.9,41.01,66.477,-1.0,43.0,14.99,37.5,20.072271
2339,37.9,-1.0,-1.0,80.6,65.94,45.523,12.8,22.1,21.79,20.7,25.624907
2340,14.8,-1.0,-1.0,35.3,28.33,59.604,52.5,-1.0,16.2,15.3,18.547445
2341,17.14,36.67,39.87,63.75,-1.0,-1.0,31.96,18.81,24.79,28.13,31.767448
2342,-1.0,38.5,68.2,55.9,-1.0,-1.0,-1.0,-1.0,26.18,22.1,33.61131
2343,38.5,-1.0,-1.0,65.8,53.04,49.922,26.6,26.4,25.91,34.0,29.494324
2344,-1.0,-1.0,-1.0,16.8,-1.0,39.922,16.0,22.8,10.0,12.8,14.9524145
2345,27.2,-1.0,21.9,32.7,19.03,50.282,20.2,21.1,19.24,29.9,23.510815
2346,-1.0,48.2,73.5,-1.0,-1.0,-1.0,-1.0,49.9,44.18,38.4,52.619556
2347,8.33,31.39,36.17,-1.0,-1.0,51.77,22.24,24.15,25.53,23.62,30.519821
2348,3.4,-1.0,-1.0,11.4,-1.0,22.905,8.5,0.8,32.61,12.9,15.073993
2349,-1.0,-1.0,29.9,155.8,173.36,195.65,67.8,-1.0,79.4,47.0,56.46492
2350,-1.0,-1.0,-1.0,6.3,8.94,15.189,10.2,6.3,0.4,19.5,5.04383
2351,-1.0,23.1,33.0,103.9,196.83,108.75,36.2,-1.0,15.0,25.1,32.26227
2352,-1.0,30.7,27.4,35.0,34.86,49.752,36.0,-1.0,28.9,31.8,33.447617
2353,18.95,30.44,35.22,-1.0,173.03,54.09,21.67,21.18,23.05,26.31,27.018297
2354,10.23,10.08,6.23,19.02,-1.0,-1.0,7.73,8.95,16.06,17.28,14.974463
2355,14.5,-1.0,-1.0,45.6,-1.0,-1.0,31.2,64.7,40.7,18.7,34.272247
2356,-1.0,31.7,32.7,79.0,127.63,87.889,35.8,-1.0,-1.0,27.9,31.37848
2357,-1.0,38.9,40.2,84.9,-1.0,101.28,36.8,23.8,40.8,37.0,41.9992
2358,10.12,37.08,35.11,-1.0,79.52,36.05,40.96,33.58,73.75,45.15,47.17649
2359,-1.0,22.8,22.3,29.5,29.16,74.715,20.4,-1.0,17.1,28.4,26.215729
2360,-1.0,31.2,58.2,-1.0,-1.0,-1.0,53.25,51.8,45.72,41.4,40.947224
2361,-1.0,23.3,70.8,169.3,-1.0,-1.0,102.71,90.3,-1.0,33.4,46.410496
2362,-1.0,-1.0,42.6,95.8,117.57,103.91,59.9,127.1,60.9,46.2,50.176872
2363,27.6,29.5,-1.0,25.9,-1.0,33.768,31.2,38.0,37.44,25.1,32.043655
2364,-1.0,81.6,88.8,135.1,206.69,292.79,132.7,96.1,116.1,50.8,81.89507
2365,-1.0,64.3,36.9,53.6,-1.0,145.1,44.7,-1.0,41.5,50.0,57.31193
2366,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,24.22,19.6,28.594406
2367,-1.0,108.1,145.8,187.4,-1.0,-1.0,99.49,46.8,-1.0,56.1,73.57844
2368,-1.0,49.0,-1.0,65.1,71.43,85.411,71.9,46.2,78.13,56.2,56.51267
2369,-1.0,37.1,28.7,45.0,42.98,38.942,44.1,-1.0,37.9,37.2,37.110867
2370,-1.0,11.6,17.1,106.3,48.15,70.357,17.5,-1.0,16.3,13.0,18.382984
2371,-1.0,-1.0,90.8,277.8,-1.0,-1.0,110.66,61.4,77.01,67.1,35.406452
2372,-1.0,-1.0,-1.0,15.5,-1.0,42.591,20.9,7.2,7.3,7.0,7.779601
2373,86.9,67.6,116.2,258.3,136.86,136.7,91.8,72.3,136.06,57.4,75.22795
2374,10.81,33.99,18.92,-1.0,-1.0,74.52,37.79,18.71,50.31,35.21,42.187183
2375,-1.0,27.9,27.5,38.7,58.21,65.107,43.1,98.7,37.1,47.2,33.05701
2376,-1.0,34.4,34.8,381.8,-1.0,-1.0,86.87,53.6,116.51,61.9,46.932816
2377,-1.0,15.8,31.2,28.9,-1.0,-1.0,22.59,19.2,19.07,24.5,22.208168
2378,-1.0,-1.0,-1.0,12.3,19.96,23.011,16.1,25.3,12.8,13.8,13.354731
2379,75.6,74.4,43.3,95.9,113.1,163.55,71.5,98.5,67.92,62.4,63.38031
2380,-1.0,16.9,25.2,49.9,33.0,44.309,24.3,-1.0,20.4,22.0,22.17034
2381,-1.0,22.5,27.3,65.9,-1.0,105.51,32.5,19.3,24.8,24.3,29.496067
2382,-1.0,43.2,70.8,66.2,-1.0,-1.0,34.43,24.2,28.82,27.1,35.64286
2383,-1.0,22.6,24.5,33.5,-1.0,-1.0,-1.0,42.3,36.0,25.9,28.439695
2384,-1.0,17.5,33.2,44.5,-1.0,-1.0,43.17,14.1,19.14,15.5,19.833252
2385,-1.0,-1.0,-1.0,55.1,47.14,55.714,27.3,24.2,21.3,22.1,22.530571
2386,37.45,35.8,30.21,-1.0,69.89,101.91,26.15,39.23,23.27,28.63,30.794676
2387,-1.0,48.3,37.1,-1.0,-1.0,-1.0,-1.0,-1.0,34.77,37.8,40.26951
2388,-1.0,38.3,56.2,83.4,-1.0,-1.0,108.97,94.5,-1.0,47.0,42.327423
2389,-1.0,30.3,54.1,52.3,-1.0,-1.0,58.64,24.4,24.9,35.7,29.097658
2390,-1.0,40.5,61.4,86.3,-1.0,-1.0,-1.0,56.9,26.98,119.5,41.116547
2391,-1.0,38.2,38.0,58.0,40.09,77.812,57.7,-1.0,34.8,26.2,37.98515
2392,-1.0,42.0,57.9,194.2,-1.0,-1.0,177.32,48.7,79.01,72.6,60.675556
2393,-1.0,36.7,40.7,96.3,-1.0,-1.0,-1.0,29.3,33.97,21.6,37.98165
2394,-1.0,31.9,37.1,37.7,43.78,32.084,47.4,-1.0,47.0,89.5,34.590565
2395,-1.0,51.6,72.7,160.2,-1.0,-1.0,-1.0,46.6,58.4,48.3,58.56946
2396,14.56,31.13,-1.0,-1.0,-1.0,72.23,16.67,26.1,29.74,23.97,27.209198
2397,35.66,42.29,39.6,-1.0,190.53,23.95,31.36,40.08,34.09,32.19,35.495506
2398,32.6,15.3,-1.0,44.7,62.1,-1.0,20.85,-1.0,21.17,15.9,18.97135
2399,38.9,-1.0,-1.0,-1.0,50.35,80.971,51.9,54.0,45.4,39.6,36.805973
2400,33.6,30.7,-1.0,52.1,43.54,60.732,-1.0,35.2,34.05,27.3,33.135254
2401,-1.0,-1.0,-1.0,18.4,14.41,15.525,4.3,26.4,12.8,12.1,13.909818
2402,24.3,-1.0,-1.0,-1.0,20.35,34.064,27.6,21.2,19.0,19.4,19.765509
2403,35.17,23.92,23.0,28.27,-1.0,-1.0,22.3,24.11,33.18,29.07,38.275906
2404,-1.0,70.0,107.7,72.4,95.64,95.122,59.5,210.5,56.7,55.7,66.0644
2405,7.94,16.72,11.92,-1.0,247.39,94.26,8.72,7.01,9.48,12.51,16.841087
2406,-1.0,10.5,22.3,-1.0,-1.0,-1.0,-1.0,-1.0,21.67,25.7,21.091482
2407,31.3,38.1,-1.0,64.2,-1.0,46.768,46.5,24.5,37.81,23.1,42.075706
2408,-1.0,89.8,41.8,201.8,122.28,292.24,73.0,-1.0,80.5,50.1,71.33629
2409,-1.0,30.4,20.1,60.8,53.54,80.821,22.1,-1.0,18.2,19.2,31.28885
2410,-1.0,-1.0,-1.0,20.9,-1.0,67.745,9.9,33.4,10.0,12.7,12.254577
2411,-1.0,47.9,76.7,68.3,-1.0,-1.0,99.26,52.3,40.52,52.6,47.690815
2412,5.01,12.35,16.41,-1.0,-1.0,38.63,13.36,5.38,16.01,12.56,16.344912
2413,-1.0,-1.0,-1.0,13.1,11.59,26.085,7.1,24.3,8.6,6.2,11.750677
2414,-1.0,-1.0,-1.0,15.6,23.3,24.019,26.6,24.4,31.3,21.4,18.481588
2415,-1.0,16.1,48.3,179.7,-1.0,-1.0,-1.0,25.4,23.41,19.5,26.296444
2416,35.3,43.92,44.26,-1.0,-1.0,44.27,39.38,26.56,36.4,28.12,50.064335
2417,37.4,93.5,-1.0,60.1,74.22,137.96,-1.0,85.0,34.09,33.9,37.134995
2418,-1.0,-1.0,51.9,79.5,96.6,99.97,112.16,-1.0,-1.0,35.6,56.546436
2419,-1.0,22.0,46.1,92.2,105.42,83.044,70.7,39.1,82.47,49.3,46.454975
2420,-1.0,21.0,29.4,43.8,28.31,46.539,19.8,-1.0,26.0,24.5,26.088516
2421,-1.0,15.4,59.6,48.9,-1.0,-1.0,-1.0,23.8,22.2,19.9,23.910673
2422,-1.0,12.1,18.6,33.7,-1.0,-1.0,15.62,-1.0,12.88,18.3,6.0373974
2423,-1.0,22.4,33.8,39.1,-1.0,-1.0,10.6,12.2,17.19,11.7,21.34216
2424,-1.0,67.8,48.2,74.5,-1.0,52.367,51.3,-1.0,35.3,25.0,42.886562
2425,-1.0,20.7,25.2,74.4,35.17,49.028,12.1,-1.0,12.6,10.9,24.804909
2426,-1.0,28.1,31.0,53.3,31.78,74.346,28.8,-1.0,40.5,26.1,33.773964
2427,49.3,49.5,-1.0,38.8,41.74,43.971,56.0,51.7,74.46,49.1,57.46553
2428,40.41,31.66,23.53,-1.0,-1.0,65.61,21.94,28.74,32.4,29.51,33.403385
2429,8.3,-1.0,-1.0,-1.0,-1.0,21.177,6.3,-1.0,7.43,11.5,6.948367
2430,-1.0,78.5,54.4,72.9,94.58,117.19,67.8,-1.0,63.8,62.0,71.742134
2431,26.2,-1.0,-1.0,42.0,42.03,78.565,37.7,31.6,38.99,28.8,32.672245
2432,-1.0,25.4,29.0,115.6,-1.0,-1.0,56.49,14.1,21.51,28.6,22.836372
2433,-1.0,-1.0,65.0,106.6,64.4,85.957,18.87,-1.0,-1.0,30.9,32.711365
2434,-1.0,29.5,101.3,-1.0,-1.0,-1.0,-1.0,52.9,61.4,32.4,53.407192
2435,-1.0,20.3,47.9,61.4,43.73,68.692,52.1,-1.0,27.2,18.1,31.402168
2436,11.62,18.28,26.34,-1.0,130.28,81.17,16.92,12.36,18.02,22.3,20.529287
2437,-1.0,73.88,33.42,45.65,-1.0,44.2,49.04,31.98,24.79,86.12,54.344738
2438,-1.0,68.5,76.3,249.7,-1.0,-1.0,-1.0,63.1,69.19,60.7,70.76676
2439,-1.0,31.1,107.6,86.3,83.8,77.855,51.6,-1.0,51.2,53.6,47.646004
2440,20.31,26.89,21.36,-1.0,-1.0,67.63,21.99,23.02,24.33,26.44,27.458052
2441,-1.0,-1.0,-1.0,32.9,38.43,46.555,21.1,11.3,18.4,10.8,20.11586
2442,-1.0,29.8,39.3,36.2,67.96,38.875,41.7,-1.0,22.1,30.6,33.334293
2443,-1.0,-1.0,-1.0,18.2,13.89,19.689,4.6,11.6,10.3,10.9,11.582258
2444,-1.0,64.8,57.1,117.8,50.51,82.269,52.2,41.7,33.06,21.0,39.68908
2445,-1.0,47.4,29.2,-1.0,-1.0,-1.0,-1.0,-1.0,26.27,26.0,34.595238
2446,-1.0,-1.0,55.6,70.7,22.4,50.259,17.88,-1.0,-1.0,24.4,32.08299
2447,32.4,50.6,-1.0,58.2,46.5,55.938,79.95,-1.0,35.62,29.3,28.319971
2448,-1.0,-1.0,-1.0,27.5,39.77,59.644,15.4,7.3,18.9,16.6,19.206514
2449,-1.0,32.6,47.5,68.7,41.06,71.641,34.1,-1.0,34.2,22.6,36.850456
2450,-1.0,79.0,43.3,73.1,75.13,67.427,45.4,-1.0,51.6,44.6,72.90642
2451,-1.0,71.7,109.7,184.6,172.0,161.35,100.7,-1.0,73.2,89.4,74.73738
2452,-1.0,13.5,42.0,58.0,-1.0,-1.0,24.03,29.8,23.71,17.5,27.594784
2453,19.47,31.63,26.72,-1.0,-1.0,52.96,17.04,23.81,27.47,22.48,32.091934
2454,16.74,-1.0,24.28,-1.0,-1.0,42.8,32.81,24.32,47.22,15.64,34.925175
2455,-1.0,41.8,57.1,-1.0,-1.0,-1.0,-1.0,-1.0,31.47,29.8,43.451756
2456,-1.0,50.6,50.3,59.5,-1.0,73.832,51.2,-1.0,49.9,67.5,50.88478
2457,-1.0,24.0,23.0,28.4,-1.0,-1.0,30.11,-1.0,19.77,16.6,13.044836
2458,-1.0,123.8,171.5,172.1,145.34,279.84,80.7,120.4,144.11,88.6,92.36091
2459,-1.0,55.3,48.2,77.7,98.63,164.11,60.3,-1.0,57.9,49.8,54.52855
2460,42.6,-1.0,-1.0,114.5,93.11,146.04,68.7,55.5,42.03,38.7,35.69311
