,AGU,ATM,LPIN,MIR,OBL,SFE,TLA,VAL,CEN,LDO_med,LDO_pred
2269,-1.0,24.9,53.1,52.75,23.6,39.904,36.7,-1.0,16.8,41.5,37.19871
2270,-1.0,20.1,51.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,25.2,39.850056
2271,-1.0,32.3,41.9,-1.0,20.8,-1.0,-1.0,22.9,17.09,28.7,34.00372
2272,-1.0,87.8,-1.0,210.4,-1.0,104.15,28.26,-1.0,-1.0,114.9,68.66627
2273,-1.0,31.8,62.0,-1.0,24.3,-1.0,46.53,51.3,49.11,52.8,47.582443
2274,-1.0,21.7,48.2,39.46,24.8,92.112,29.5,-1.0,27.6,35.7,32.064438
2275,-1.0,-1.0,273.24,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66.0,83.59913
2276,13.49,49.84,20.11,-1.0,35.77,-1.0,36.86,15.64,39.66,18.66,29.633297
2277,-1.0,78.6,187.9,74.9,-1.0,150.48,-1.0,-1.0,-1.0,100.0,149.1761
2278,-1.0,-1.0,155.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21.95,61.017216
2279,-1.0,25.8,58.0,-1.0,-1.0,-1.0,26.68,-1.0,15.98,39.8,33.033012
2280,-1.0,24.6,105.7,-1.0,40.4,-1.0,29.47,24.2,23.55,50.8,52.705574
2281,-1.0,-1.0,112.24,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.2,52.69868
2282,-1.0,36.0,75.9,69.33,63.8,66.866,78.6,-1.0,79.5,62.1,60.630806
2283,-1.0,-1.0,36.23,-1.0,27.18,98.12,27.8,-1.0,30.3,32.02,19.345526
2284,-1.0,15.6,52.0,-1.0,-1.0,-1.0,18.78,-1.0,30.92,20.2,35.688435
2285,-1.0,11.2,53.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,25.5,36.795963
2286,-1.0,98.9,55.0,-1.0,-1.0,-1.0,79.94,55.0,65.05,69.3,64.04958
2287,-1.0,47.7,81.0,27.55,31.1,123.7,42.2,-1.0,26.9,54.5,46.95527
2288,-1.0,-1.0,46.3,-1.0,53.6,-1.0,161.9,72.6,20.98,33.8,80.8507
2289,82.57,102.17,-1.0,61.82,54.22,93.95,63.61,68.85,73.78,44.21,71.50241
2290,-1.0,-1.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.37,12.717132
2291,50.52,42.49,-1.0,85.32,19.44,187.17,14.06,50.24,27.03,13.48,14.638546
2292,-1.0,17.5,50.1,-1.0,29.2,-1.0,29.59,35.6,32.42,39.2,37.921684
2293,-1.0,47.5,100.8,-1.0,42.7,-1.0,-1.0,36.6,46.43,88.5,66.60419
2294,-1.0,8.8,9.1,-1.0,-1.0,-1.0,8.2,-1.0,4.94,5.6,7.8347454
2295,-1.0,-1.0,72.8,-1.0,-1.0,-1.0,23.95,-1.0,49.88,73.5,59.852192
2296,-1.0,40.0,67.8,69.56,43.9,81.809,37.5,-1.0,35.2,38.8,42.025776
2297,-1.0,9.2,-1.0,13.6,-1.0,38.413,20.59,-1.0,18.9,62.1,15.441764
2298,-1.0,-1.0,22.2,-1.0,-1.0,19.3,-1.0,-1.0,-1.0,28.28,23.08313
2299,-1.0,33.5,61.6,38.37,32.4,51.807,33.3,-1.0,30.7,37.9,35.033714
2300,-1.0,41.6,49.7,54.66,17.5,105.34,34.8,61.1,39.1,26.7,35.282917
2301,31.9,23.56,-1.0,53.38,28.35,93.47,33.83,33.92,31.73,51.41,36.44015
2302,-1.0,-1.0,32.8,-1.0,-1.0,-1.0,-1.0,-1.0,21.41,35.8,30.846228
2303,59.96,106.08,-1.0,-1.0,69.45,99.04,92.26,112.62,150.95,101.17,67.66933
2304,-1.0,-1.0,28.5,-1.0,-1.0,60.79,-1.0,-1.0,-1.0,44.59,28.601807
2305,-1.0,69.3,142.5,143.93,80.1,102.05,93.0,-1.0,32.6,68.0,90.703186
2306,-1.0,-1.0,42.73,-1.0,-1.0,63.7,-1.0,-1.0,-1.0,41.53,36.68254
2307,-1.0,87.7,240.6,91.53,71.7,152.55,95.2,85.0,66.92,126.7,108.817345
2308,68.07,67.0,137.46,-1.0,80.74,75.32,87.29,53.02,-1.0,108.93,88.918655
2309,-1.0,6.7,40.9,51.13,6.1,37.716,16.9,-1.0,4.5,11.3,18.906033
2310,-1.0,-1.0,44.73,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,53.63,29.977203
2311,-1.0,67.1,116.1,190.61,45.6,208.47,83.3,96.9,87.8,60.1,81.60605
2312,-1.0,45.6,49.0,-1.0,33.4,-1.0,35.81,45.0,31.76,42.0,38.10729
2313,-1.0,27.2,42.9,-1.0,-1.0,-1.0,28.68,-1.0,10.7,23.4,32.078648
2314,-1.0,55.8,250.3,-1.0,-1.0,-1.0,70.25,19.3,66.32,52.8,77.42589
2315,-1.0,59.1,208.0,79.07,37.2,180.41,67.5,-1.0,43.1,66.6,85.163124
2316,-1.0,-1.0,34.87,-1.0,-1.0,16.92,-1.0,-1.0,-1.0,41.43,29.021687
2317,-1.0,9.0,9.8,-1.0,-1.0,-1.0,-1.0,-1.0,31.32,15.9,35.371002
2318,28.65,34.57,-1.0,71.1,33.38,42.09,28.45,30.65,39.91,25.73,33.599735
2319,-1.0,-1.0,74.16,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.51,41.972553
2320,-1.0,4.6,20.9,-1.0,36.9,-1.0,9.15,-1.0,21.3,21.7,24.967417
2321,-1.0,20.9,28.5,-1.0,26.7,-1.0,-1.0,41.9,30.28,27.5,30.11286
2322,-1.0,98.9,150.0,93.21,57.7,172.75,64.8,-1.0,59.1,76.3,74.161835
2323,-1.0,-1.0,17.63,20.31,-1.0,-1.0,-1.0,-1.0,-1.0,9.35,17.59108
2324,-1.0,-1.0,7.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.2,8.47313
2325,-1.0,25.7,103.0,51.9,24.4,50.71,34.2,-1.0,27.2,23.5,42.265957
2326,-1.0,26.2,150.8,-1.0,48.8,-1.0,67.11,41.3,57.3,87.2,65.00337
2327,-1.0,19.9,53.0,-1.0,-1.0,-1.0,50.06,-1.0,14.91,36.8,44.514366
2328,-1.0,-1.0,39.91,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,46.61,27.941597
2329,-1.0,-1.0,141.37,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56.45,58.592064
2330,-1.0,-1.0,55.8,-1.0,-1.0,-1.0,47.23,-1.0,32.72,48.6,43.11973
2331,7.8,34.99,53.07,50.37,30.93,-1.0,27.0,15.92,25.88,23.81,29.361614
2332,-1.0,45.5,52.6,-1.0,26.4,-1.0,34.55,31.0,24.13,36.1,38.816673
2333,-1.0,-1.0,74.33,-1.0,-1.0,91.99,-1.0,-1.0,-1.0,44.44,48.761677
2334,-1.0,-1.0,55.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.42,34.725212
2335,-1.0,-1.0,73.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.83,41.824936
2336,-1.0,80.9,-1.0,-1.0,43.9,-1.0,-1.0,-1.0,36.38,37.5,43.11676
2337,40.12,30.83,-1.0,-1.0,25.39,123.43,30.02,30.9,38.52,28.87,40.853413
2338,-1.0,-1.0,63.83,-1.0,-1.0,34.43,-1.0,-1.0,-1.0,39.67,43.10257
2339,-1.0,89.3,201.4,-1.0,80.1,-1.0,112.06,79.6,79.58,112.0,111.4087
2340,-1.0,-1.0,121.82,31.95,-1.0,-1.0,-1.0,-1.0,-1.0,27.74,53.59696
2341,-1.0,28.3,25.9,-1.0,-1.0,-1.0,26.84,-1.0,19.65,29.3,23.219385
2342,-1.0,84.2,228.0,279.41,102.3,238.18,76.5,85.8,-1.0,85.7,127.35391
2343,-1.0,-1.0,21.55,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.25,19.677755
2344,-1.0,25.3,61.0,55.38,22.3,65.625,46.2,-1.0,28.7,46.5,37.52744
2345,-1.0,-1.0,140.07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,95.26,58.36821
2346,-1.0,0.7,29.9,-1.0,-1.0,-1.0,26.36,-1.0,20.14,17.7,29.701956
2347,15.94,23.51,-1.0,-1.0,26.9,27.62,36.56,32.82,28.63,33.0,36.151455
2348,-1.0,47.2,57.6,92.53,35.3,51.816,44.0,-1.0,51.1,43.8,42.44901
2349,-1.0,-1.0,16.31,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.11,15.418049
2350,-1.0,-1.0,-1.0,-1.0,25.4,-1.0,-1.0,-1.0,39.1,58.1,51.23515
2351,-1.0,-1.0,220.07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,93.7,73.06214
2352,-1.0,3.4,5.9,-1.0,-1.0,-1.0,9.56,-1.0,-1.0,5.5,10.596804
2353,-1.0,65.5,78.7,44.09,49.6,102.68,46.6,-1.0,46.8,54.2,48.56318
2354,-1.0,24.0,25.4,-1.0,0.0,-1.0,24.59,-1.0,-1.0,33.5,34.01296
2355,-1.0,24.8,55.5,-1.0,28.8,-1.0,-1.0,-1.0,20.15,30.9,41.78488
2356,-1.0,45.6,78.2,-1.0,27.7,-1.0,60.83,30.1,32.07,43.6,50.780067
2357,-1.0,44.0,14.7,-1.0,43.0,-1.0,-1.0,-1.0,39.43,40.3,38.055313
2358,-1.0,30.5,34.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.38,18.4,28.2883
2359,-1.0,58.2,195.2,161.72,-1.0,116.98,86.2,-1.0,77.4,97.9,53.13912
2360,-1.0,76.1,-1.0,-1.0,-1.0,-1.0,115.34,39.7,-1.0,54.3,53.704506
2361,-1.0,-1.0,140.38,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11.26,58.42159
2362,-1.0,-1.0,39.12,-1.0,-1.0,22.41,-1.0,-1.0,-1.0,20.63,31.865162
2363,-1.0,-1.0,26.48,-1.0,-1.0,87.18,-1.0,-1.0,-1.0,4.83,24.465813
2364,-1.0,93.0,155.2,119.69,39.7,272.58,85.4,-1.0,66.9,76.3,66.15779
2365,-1.0,-1.0,166.5,158.5,35.8,358.78,-1.0,-1.0,-1.0,56.3,116.02913
2366,20.84,24.39,33.2,-1.0,21.84,-1.0,27.71,22.01,21.3,30.24,26.172121
2367,9.94,16.85,-1.0,-1.0,15.15,50.73,22.17,13.15,26.35,25.47,26.756647
2368,59.27,65.78,-1.0,33.99,76.65,62.37,94.1,53.64,81.37,70.15,70.77636
2369,-1.0,17.8,53.3,-1.0,-1.0,-1.0,57.21,-1.0,48.75,62.8,43.201733
2370,-1.0,31.0,106.9,-1.0,61.5,-1.0,43.81,50.4,53.34,61.1,51.920307
2371,-1.0,35.2,143.4,-1.0,-1.0,-1.0,-1.0,19.6,32.2,72.0,69.37129
2372,-1.0,-1.0,37.99,29.54,-1.0,69.96,-1.0,-1.0,-1.0,84.7,38.456417
2373,-1.0,-1.0,57.97,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.04,35.590233
2374,-1.0,36.4,52.6,-1.0,28.0,83.248,40.2,-1.0,27.3,29.4,41.5473
2375,-1.0,41.9,96.1,-1.0,47.8,-1.0,-1.0,27.9,72.64,46.7,75.92754
2376,35.95,-1.0,-1.0,215.95,34.48,28.44,31.36,40.72,41.44,35.13,30.020681
2377,-1.0,34.8,200.6,-1.0,-1.0,-1.0,-1.0,58.3,66.66,99.1,67.25705
2378,-1.0,32.8,23.4,-1.0,-1.0,-1.0,22.66,-1.0,14.84,16.0,20.149351
2379,28.33,63.96,-1.0,-1.0,35.88,89.6,39.69,62.8,142.04,20.77,45.594425
2380,-1.0,4.4,26.1,41.5,-1.0,51.947,-1.0,-1.0,-1.0,10.2,20.729134
2381,-1.0,-1.0,13.2,15.2,7.6,12.853,28.0,25.0,13.6,12.5,15.826046
2382,-1.0,8.9,17.8,16.89,1.6,55.328,4.7,13.9,9.99,14.2,10.906583
2383,-1.0,-1.0,15.3,13.56,12.6,20.89,5.7,9.2,10.0,10.9,10.665636
2384,-1.0,29.6,25.1,-1.0,-1.0,-1.0,-1.0,-1.0,15.8,12.0,25.814938
2385,-1.0,60.4,144.9,53.48,25.9,75.765,51.2,52.0,44.51,82.2,61.715862
2386,-1.0,36.67,16.25,33.76,38.25,49.47,27.88,27.24,11.68,23.39,21.866348
2387,-1.0,16.5,11.3,-1.0,-1.0,-1.0,11.35,-1.0,15.18,20.7,15.669134
2388,-1.0,41.3,93.6,-1.0,44.2,-1.0,-1.0,59.3,27.21,53.9,42.48141
2389,-1.0,30.0,46.5,-1.0,43.3,50.781,46.1,64.8,51.8,53.7,41.86231
2390,-1.0,-1.0,30.03,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,29.99,24.606003
2391,-1.0,32.8,56.4,55.28,22.9,78.182,24.9,-1.0,47.1,35.0,40.33503
2392,-1.0,-1.0,41.6,24.06,31.2,67.218,50.6,29.5,52.6,40.6,38.34049
2393,-1.0,37.4,48.6,42.9,70.7,77.346,55.1,-1.0,44.5,48.9,49.77149
2394,-1.0,31.9,107.9,-1.0,-1.0,-1.0,127.19,-1.0,16.76,54.6,74.04953
2395,27.57,-1.0,24.67,-1.0,46.69,39.14,36.66,31.6,27.63,26.97,33.22999
2396,-1.0,59.3,88.4,10.71,64.2,109.22,53.1,-1.0,62.5,65.9,50.51135
2397,-1.0,15.5,34.1,-1.0,21.9,-1.0,-1.0,20.0,22.5,26.3,33.348003
2398,-1.0,33.7,52.6,58.65,28.4,55.847,41.6,86.6,43.3,48.5,37.757153
2399,-1.0,38.0,71.2,-1.0,33.4,-1.0,-1.0,26.7,41.9,73.5,51.803658
2400,-1.0,28.0,58.9,38.19,19.5,37.304,25.6,-1.0,22.4,34.3,29.551773
2401,-1.0,2.3,43.0,-1.0,24.1,-1.0,18.37,11.8,-1.0,25.8,23.915659
2402,-1.0,58.4,192.0,-1.0,61.7,122.92,72.2,47.7,57.4,59.9,67.11362
2403,68.18,38.73,-1.0,60.07,43.47,49.49,37.87,43.95,41.99,78.88,41.713562
2404,-1.0,41.3,120.0,-1.0,31.9,-1.0,57.87,34.6,29.68,71.0,63.11785
2405,-1.0,-1.0,171.8,149.03,53.2,110.28,43.2,56.9,34.8,57.7,57.21179
2406,-1.0,-1.0,19.0,20.56,11.9,49.932,13.7,14.0,8.8,12.3,13.798043
2407,32.2,-1.0,264.5,102.7,38.4,130.65,72.7,66.0,82.48,56.5,172.48027
2408,36.01,40.78,-1.0,126.71,35.05,61.26,32.75,38.3,47.55,51.05,30.606222
2409,-1.0,-1.0,174.64,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,106.24,64.212654
2410,60.06,-1.0,-1.0,-1.0,50.88,54.48,62.58,34.94,43.19,73.67,53.361385
2411,-1.0,38.3,68.2,73.07,31.9,122.44,33.9,-1.0,71.1,46.4,51.826756
2412,-1.0,29.7,52.7,-1.0,30.1,70.061,12.5,29.3,33.8,77.5,27.234388
2413,-1.0,47.0,48.0,-1.0,43.8,-1.0,35.61,52.1,48.98,46.1,45.087936
2414,-1.0,5.7,9.1,-1.0,-1.0,-1.0,5.53,-1.0,4.93,8.5,7.0298934
2415,-1.0,38.4,48.9,-1.0,41.8,-1.0,-1.0,37.7,26.49,36.4,42.07102
2416,19.83,28.57,-1.0,-1.0,31.53,100.23,24.29,22.41,27.06,39.45,34.160934
2417,-1.0,43.7,67.4,105.96,18.9,83.161,-1.0,-1.0,32.3,54.4,76.666405
2418,-1.0,-1.0,34.7,33.46,16.2,107.67,34.8,29.7,21.9,20.8,28.794262
2419,-1.0,26.1,19.4,-1.0,-1.0,-1.0,13.7,-1.0,16.28,10.4,17.866117
2420,-1.0,15.1,-1.0,-1.0,32.7,-1.0,-1.0,33.2,30.45,40.0,45.06692
2421,29.12,40.23,-1.0,-1.0,39.39,33.15,43.95,25.81,44.6,36.25,39.310776
2422,-1.0,15.8,18.2,-1.0,20.7,-1.0,6.68,11.7,-1.0,20.0,16.005402
2423,-1.0,13.7,-1.0,-1.0,23.6,-1.0,-1.0,27.8,26.56,25.4,35.114613
2424,17.24,46.37,-1.0,82.1,44.32,17.55,28.2,14.55,36.19,33.26,45.7887
2425,18.87,48.06,-1.0,165.46,39.74,-1.0,26.87,32.39,32.17,32.46,24.2594
2426,-1.0,77.0,81.2,-1.0,31.7,-1.0,63.32,21.4,26.73,50.1,68.823364
2427,-1.0,-1.0,92.3,25.41,48.8,128.18,55.4,74.1,36.4,98.0,61.28102
2428,38.9,28.8,87.8,129.21,21.1,71.954,61.9,34.1,45.14,66.5,61.69371
2429,-1.0,42.0,42.4,66.16,47.8,50.596,64.2,-1.0,31.7,45.0,45.70195
2430,-1.0,22.0,32.0,-1.0,21.2,-1.0,33.85,21.1,21.8,40.2,30.380123
2431,-1.0,20.7,57.3,-1.0,31.1,-1.0,44.75,58.0,34.68,42.1,41.8053
2432,104.8,68.1,298.5,236.15,100.7,331.7,116.7,-1.0,131.31,115.1,140.4876
2433,49.21,23.73,-1.0,55.46,30.56,-1.0,26.14,37.26,34.56,31.97,27.879688
2434,25.66,-1.0,-1.0,47.51,32.7,41.24,26.38,25.87,24.75,25.69,34.133793
2435,-1.0,25.7,25.6,-1.0,17.6,-1.0,-1.0,47.2,25.07,45.0,28.698954
2436,43.27,90.73,-1.0,-1.0,94.08,164.45,191.4,96.0,185.23,83.29,79.698235
2437,-1.0,-1.0,103.88,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.91,50.996456
2438,-1.0,77.3,163.3,124.63,40.0,285.45,63.8,126.1,78.1,44.1,52.57104
2439,-1.0,20.5,33.0,-1.0,28.2,-1.0,-1.0,19.3,26.69,47.2,33.435223
2440,-1.0,-1.0,31.33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,19.28,25.033916
2441,8.01,13.18,-1.0,156.83,12.02,66.77,3.16,5.47,11.89,12.58,13.42067
2442,-1.0,12.2,99.4,-1.0,36.1,-1.0,32.26,47.2,30.18,51.6,45.565197
2443,-1.0,20.9,85.0,-1.0,36.3,-1.0,-1.0,36.2,34.54,71.5,56.98651
2444,-1.0,42.7,162.7,-1.0,60.3,-1.0,163.14,27.5,69.34,92.5,97.67503
2445,-1.0,44.7,76.2,70.59,45.9,92.825,70.1,-1.0,47.8,44.7,56.651287
2446,-1.0,12.1,15.1,25.34,13.4,32.607,18.4,-1.0,31.7,11.1,15.0915575
2447,-1.0,37.6,92.2,48.86,28.6,76.597,47.2,-1.0,37.4,46.5,48.01715
2448,-1.0,28.57,31.68,-1.0,15.9,-1.0,20.64,21.62,23.37,15.81,27.90879
2449,-1.0,35.0,72.6,69.87,36.6,53.687,49.7,38.2,-1.0,34.9,52.579033
2450,-1.0,42.6,95.4,-1.0,38.2,-1.0,-1.0,31.5,34.06,63.8,60.114513
2451,-1.0,90.87,49.87,-1.0,-1.0,35.58,92.28,53.62,60.79,72.03,71.191
2452,-1.0,-1.0,29.3,49.38,14.8,32.906,33.5,43.5,33.0,19.8,33.771255
2453,-1.0,-1.0,48.36,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,35.22,31.56157
2454,-1.0,31.6,70.4,58.36,41.8,59.922,50.3,-1.0,38.5,40.9,46.715008
2455,77.78,115.73,-1.0,45.02,78.58,62.09,109.56,98.43,114.42,109.22,86.6249
2456,-1.0,-1.0,23.95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,30.62,21.644981
2457,-1.0,5.5,107.5,-1.0,29.1,-1.0,62.33,30.5,-1.0,58.3,39.512245
2458,-1.0,-1.0,24.67,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.54,22.167233
2459,-1.0,32.8,32.9,28.09,31.1,53.745,39.1,-1.0,38.2,36.5,33.374477
2460,-1.0,44.1,87.1,86.39,63.6,142.77,54.6,54.9,44.51,53.2,55.230965
2461,-1.0,5.5,8.9,-1.0,-1.0,-1.0,18.18,-1.0,8.78,45.7,16.665356
2462,-1.0,39.6,30.1,-1.0,-1.0,-1.0,37.55,-1.0,-1.0,47.2,48.64333
2463,27.64,47.32,160.21,-1.0,63.92,-1.0,48.54,29.65,54.18,72.67,56.234722
2464,-1.0,-1.0,97.89,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,32.36,49.74351
2465,-1.0,-1.0,65.27,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,27.19,38.232964
2466,54.8,29.7,72.6,68.38,50.7,154.7,34.8,42.3,41.77,44.8,60.607594
2467,13.24,20.49,11.77,-1.0,20.44,-1.0,15.2,-1.0,19.39,20.04,17.88744
2468,-1.0,47.8,215.7,61.26,48.7,81.71,58.0,-1.0,-1.0,82.8,69.86021
2469,-1.0,-1.0,24.91,71.21,-1.0,33.84,-1.0,-1.0,-1.0,6.66,22.597656
2470,-1.0,4.94,40.8,-1.0,1.19,62.18,6.68,17.98,14.37,6.04,14.155421
2471,-1.0,23.8,70.0,-1.0,-1.0,-1.0,76.18,-1.0,88.26,42.2,48.09627
2472,-1.0,-1.0,16.44,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.03,15.511515
2473,-1.0,-1.0,35.74,42.99,-1.0,-1.0,-1.0,-1.0,-1.0,24.75,22.324963
2474,25.05,25.72,34.41,41.95,26.64,-1.0,19.06,18.6,23.03,20.51,24.640112
2475,-1.0,58.9,157.5,-1.0,45.7,-1.0,89.59,92.9,75.84,84.4,84.02553
2476,-1.0,47.7,76.2,-1.0,38.5,199.69,36.5,-1.0,42.0,47.7,40.222095
2477,-1.0,30.6,42.2,-1.0,-1.0,-1.0,-1.0,20.9,40.48,34.6,36.002327
2478,55.9,35.06,-1.0,41.43,32.72,-1.0,32.25,35.53,35.77,31.99,32.10396
2479,-1.0,12.6,43.8,-1.0,-1.0,-1.0,29.22,-1.0,30.33,33.6,37.078373
2480,-1.0,99.2,-1.0,-1.0,29.0,-1.0,-1.0,50.3,36.77,41.1,39.22838
2481,-1.0,23.8,124.6,-1.0,-1.0,-1.0,32.15,19.1,27.19,77.5,45.774303
2482,-1.0,-1.0,64.88,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,35.66,38.08821
2483,-1.0,6.6,21.2,5.7,-1.0,35.125,5.83,-1.0,-1.0,19.3,16.38358
2484,-1.0,32.0,55.1,55.64,32.8,93.889,37.5,-1.0,28.2,37.5,35.975193
2485,-1.0,-1.0,46.57,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,27.4,30.7803
2486,-1.0,-1.0,82.7,82.73,72.9,148.79,33.8,112.1,67.1,54.3,50.256184
2487,-1.0,24.8,26.8,-1.0,26.6,-1.0,25.22,40.4,29.14,47.1,27.8306
2488,-1.0,68.6,155.3,-1.0,62.5,-1.0,67.83,58.2,57.52,104.4,85.74915
2489,-1.0,16.7,181.4,65.33,41.3,164.47,27.8,-1.0,34.5,56.1,47.12111
2490,28.9,25.37,-1.0,-1.0,20.35,34.15,30.66,30.07,19.53,20.09,33.065224
2491,15.76,23.37,-1.0,-1.0,16.7,28.56,12.57,10.24,15.18,18.54,21.299908
2492,-1.0,28.2,149.9,-1.0,52.4,69.969,62.5,34.9,53.1,36.1,49.879078
2493,-1.0,14.7,52.2,-1.0,-1.0,-1.0,45.19,-1.0,21.61,52.1,38.306923
2494,-1.0,-1.0,16.1,-1.0,-1.0,-1.0,25.8,-1.0,5.96,12.6,21.307337
2495,31.02,60.52,133.03,-1.0,29.89,-1.0,56.58,18.21,44.32,81.45,59.231964
2496,-1.0,23.8,36.5,37.58,25.5,54.565,33.0,-1.0,25.5,109.8,30.827017
2497,58.33,65.5,-1.0,-1.0,-1.0,24.5,43.42,54.76,58.3,49.89,41.717606
2498,-1.0,28.7,6.6,-1.0,-1.0,-1.0,22.1,-1.0,33.01,29.7,25.57428
2499,-1.0,42.4,78.6,55.76,44.8,73.805,-1.0,-1.0,24.7,35.0,96.22609
2500,-1.0,-1.0,45.0,61.49,38.1,93.571,35.4,134.5,44.7,24.9,25.972424
2501,25.8,-1.0,34.0,50.11,16.8,79.579,15.8,24.6,17.81,27.2,19.333876
2502,-1.0,-1.0,105.84,-1.0,-1.0,87.03,-1.0,-1.0,-1.0,69.25,58.468834
2503,-1.0,10.5,31.2,18.9,-1.0,48.006,-1.0,-1.0,-1.0,41.7,33.586792
2504,-1.0,75.8,121.2,40.93,38.4,130.07,46.4,65.7,40.71,91.2,73.74166
2505,-1.0,-1.0,14.11,-1.0,-1.0,93.03,-1.0,-1.0,-1.0,19.3,17.007694
2506,-1.0,-1.0,-1.0,-1.0,4.3,-1.0,-1.0,-1.0,17.95,15.9,25.433884
2507,-1.0,29.8,68.5,76.7,16.8,58.441,50.9,49.0,47.2,49.7,43.637424
2508,-1.0,17.7,54.8,-1.0,23.8,-1.0,-1.0,38.6,29.09,53.2,39.854805
2509,8.87,30.53,-1.0,32.43,35.68,60.09,30.49,11.47,41.64,32.64,31.648256
2510,68.2,70.38,292.0,-1.0,-1.0,-1.0,88.02,105.73,92.35,109.35,70.43529
2511,-1.0,-1.0,228.48,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,76.32,74.7265
2512,16.59,28.39,23.16,-1.0,-1.0,-1.0,17.95,27.42,25.04,10.16,21.940908
2513,-1.0,53.7,281.2,-1.0,-1.0,-1.0,107.08,15.7,73.89,56.6,85.47379
2514,-1.0,37.1,-1.0,-1.0,32.9,-1.0,51.69,39.3,32.75,65.5,50.093884
2515,-1.0,27.1,79.8,74.46,46.8,126.61,48.4,58.4,48.63,41.4,52.39689
2516,-1.0,-1.0,98.61,-1.0,-1.0,69.59,-1.0,-1.0,-1.0,49.85,54.337227
2517,-1.0,-1.0,18.81,-1.0,-1.0,61.75,-1.0,-1.0,-1.0,21.71,17.831127
2518,-1.0,21.1,101.4,-1.0,31.7,-1.0,-1.0,7.2,27.66,43.7,55.952618
2519,-1.0,-1.0,28.62,-1.0,-1.0,74.57,-1.0,-1.0,-1.0,19.44,28.309614
2520,-1.0,-1.0,38.88,24.57,-1.0,115.32,-1.0,-1.0,-1.0,85.77,36.428917
2521,107.5,84.5,-1.0,155.94,65.7,72.557,98.0,87.7,77.12,98.8,99.01863
2522,-1.0,43.3,-1.0,-1.0,31.3,-1.0,41.72,30.5,32.52,40.9,44.17569
2523,-1.0,-1.0,15.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.37,14.464732
2524,11.55,12.15,-1.0,51.39,9.11,45.06,30.15,12.05,24.34,29.16,31.75539
2525,-1.0,13.9,33.1,54.32,20.8,45.159,22.8,-1.0,18.98,33.0,27.172705
2526,-1.0,35.4,71.9,56.42,24.1,79.424,51.0,-1.0,38.2,48.4,40.69374
2527,-1.0,43.5,192.8,-1.0,114.2,-1.0,103.59,49.8,80.74,99.7,73.696465
2528,-1.0,48.7,69.4,-1.0,37.4,-1.0,98.31,32.5,31.01,59.3,49.262516
2529,-1.0,34.2,59.7,-1.0,-1.0,-1.0,41.6,-1.0,-1.0,41.1,46.536205
2530,-1.0,-1.0,12.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.83,12.13127
2531,-1.0,68.4,85.5,120.38,57.5,83.387,54.0,-1.0,43.2,79.0,65.08679
2532,-1.0,23.0,15.9,-1.0,-1.0,-1.0,30.17,-1.0,27.23,29.0,25.131598
2533,-1.0,53.7,51.3,84.25,55.7,80.751,17.1,-1.0,66.5,30.3,83.819405
2534,-1.0,39.7,136.4,98.65,33.7,62.524,118.5,-1.0,44.3,76.7,73.39665
2535,-1.0,31.4,26.8,-1.0,5.2,-1.0,-1.0,-1.0,17.45,24.1,26.798546
2536,-1.0,4.5,7.1,11.48,7.0,29.433,4.1,-1.0,9.8,8.0,8.48859
