,AGU,ATM,LDO,LPIN,OBL,SFE,TLA,VAL,CEN,MIR_med,MIR_pred
1718,-1.0,93.1,98.8,81.3,51.1,131.91,96.0,-1.0,85.8,94.0,122.2328
1719,21.6,22.5,-1.0,48.4,-1.0,54.781,41.22,-1.0,31.96,32.6,38.976597
1720,23.2,31.8,-1.0,40.9,19.3,61.749,-1.0,32.5,22.8,35.82,35.156025
1721,-1.0,23.7,32.8,45.6,31.0,46.424,33.3,-1.0,22.4,49.98,35.7063
1722,-1.0,-1.0,10.8,9.8,7.2,16.703,7.4,14.7,4.4,12.79,17.16595
1723,-1.0,20.1,36.6,36.0,-1.0,31.132,4.43,-1.0,-1.0,21.9,26.023405
1724,-1.0,20.5,50.0,96.6,17.3,151.05,48.3,-1.0,8.2,40.32,62.28034
1725,31.4,38.3,23.9,30.4,31.8,53.862,38.6,36.2,29.18,21.99,39.026604
1726,-1.0,23.6,39.5,31.2,30.7,51.142,35.2,-1.0,21.5,41.81,37.61239
1727,-1.0,43.0,62.8,85.1,60.1,109.03,47.7,-1.0,56.4,58.95,78.796684
1728,-1.0,-1.0,34.2,35.9,28.0,116.8,17.5,76.9,36.8,53.77,66.59658
1729,11.2,0.4,-1.0,5.9,5.2,17.928,-1.0,-1.0,4.62,11.9,9.69499
1730,-1.0,-1.0,48.0,80.9,49.6,113.36,57.0,108.6,59.1,105.81,98.28899
1731,27.7,10.8,-1.0,34.0,20.9,44.03,30.4,15.7,22.73,23.46,36.82158
1732,-1.0,78.6,56.1,119.5,82.7,201.91,88.0,88.8,78.68,174.4,136.12471
1733,-1.0,14.1,35.0,44.0,15.9,34.071,30.5,-1.0,-1.0,41.79,27.923632
1734,-1.0,60.0,71.9,137.8,53.8,178.07,71.4,-1.0,65.2,126.02,120.48767
1735,-1.0,-1.0,-1.0,14.9,17.0,29.067,21.3,30.7,19.1,10.33,18.645834
1736,29.9,19.5,-1.0,26.2,23.0,79.883,34.5,28.0,26.49,28.17,43.737267
1737,-1.0,30.2,58.3,37.4,53.7,55.259,55.9,-1.0,69.6,37.88,53.50188
1738,20.3,141.0,-1.0,40.9,22.6,29.534,45.35,-1.0,26.8,35.5,45.422527
1739,-1.0,-1.0,-1.0,46.9,12.9,38.407,21.5,1.1,14.9,19.5,30.563807
1740,41.73,-1.0,67.35,-1.0,59.85,115.77,70.06,41.75,88.44,33.89,77.72776
1741,130.5,94.9,56.8,82.0,54.4,211.94,44.4,-1.0,73.82,117.6,120.19005
1742,-1.0,10.69,2.88,29.44,4.28,90.13,6.91,10.85,11.41,42.86,22.985525
1743,28.7,-1.0,-1.0,91.0,26.8,62.735,37.0,33.6,56.73,83.99,82.116615
1744,-1.0,19.7,20.2,22.2,-1.0,25.887,-1.0,-1.0,-1.0,10.8,18.676065
1745,-1.0,39.6,40.1,-1.0,-1.0,45.899,58.14,-1.0,-1.0,24.8,61.835308
1746,-1.0,-1.0,-1.0,15.1,11.1,26.733,37.4,28.6,13.4,16.34,18.444277
1747,45.0,30.0,29.1,188.1,57.4,97.272,50.7,49.7,72.17,127.63,114.59561
1748,32.4,-1.0,-1.0,-1.0,-1.0,37.161,-1.0,-1.0,24.74,40.8,35.53778
1749,49.6,-1.0,-1.0,53.0,11.6,52.705,31.1,48.2,15.93,43.9,40.00138
1750,21.27,26.81,30.76,-1.0,24.3,67.82,20.1,21.8,25.95,143.19,89.29327
1751,-1.0,44.6,93.2,119.6,35.3,59.194,59.9,74.7,48.61,95.07,70.22402
1752,15.1,-1.0,-1.0,29.9,18.8,40.07,28.2,13.5,43.54,29.01,33.175068
1753,-1.0,22.5,-1.0,-1.0,-1.0,36.209,49.82,-1.0,38.82,30.0,44.700775
1754,-1.0,-1.0,11.28,34.28,-1.0,-1.0,-1.0,-1.0,-1.0,20.65,67.52483
1755,51.3,34.04,51.0,-1.0,36.18,130.1,47.49,72.67,43.31,26.13,98.40331
1756,-1.0,89.2,31.6,183.2,33.9,193.67,61.6,100.8,70.23,110.62,136.76573
1757,27.8,29.0,-1.0,38.9,26.0,-1.0,-1.0,39.4,22.91,58.41,32.084015
1758,52.6,34.5,-1.0,42.0,28.3,-1.0,45.2,-1.0,34.31,53.4,59.4037
1759,-1.0,9.3,33.8,24.9,-1.0,22.444,39.39,-1.0,-1.0,20.2,23.28944
1760,-1.0,33.6,43.6,63.8,44.7,83.415,34.7,-1.0,46.4,59.24,59.44137
1761,-1.0,-1.0,-1.0,-1.0,-1.0,28.242,-1.0,-1.0,19.1,32.2,19.305359
1762,-1.0,36.6,62.9,70.5,24.0,93.599,41.8,60.5,28.1,45.08,48.533257
1763,-1.0,-1.0,-1.0,24.4,15.8,48.802,26.0,39.8,21.1,29.6,29.756943
1764,-1.0,-1.0,-1.0,37.4,14.5,51.753,10.3,33.7,24.1,36.02,35.05679
1765,-1.0,44.7,46.6,-1.0,-1.0,120.45,43.26,-1.0,19.99,51.0,98.86443
1766,27.3,24.5,-1.0,-1.0,16.4,34.002,27.48,-1.0,20.11,43.9,28.256985
1767,-1.0,-1.0,-1.0,36.4,22.8,60.197,29.7,14.2,20.4,25.24,41.08113
1768,-1.0,-1.0,-1.0,73.7,27.5,92.376,40.6,29.3,39.2,33.6,55.908104
1769,-1.0,23.1,57.4,53.6,30.7,39.292,28.7,-1.0,-1.0,38.52,34.310715
1770,30.0,15.9,-1.0,-1.0,23.5,50.485,22.09,-1.0,25.69,32.1,40.35035
1771,-1.0,31.1,16.4,208.3,35.3,131.55,39.9,-1.0,90.3,139.04,132.29118
1772,44.2,23.9,-1.0,30.2,32.5,69.057,42.2,37.6,29.73,44.73,44.06846
1773,26.4,8.0,-1.0,42.5,14.8,65.58,28.9,-1.0,18.71,25.6,43.65331
1774,-1.0,23.7,25.4,33.9,18.7,77.257,31.0,-1.0,25.9,32.31,41.929783
1775,37.4,59.61,41.17,-1.0,33.76,41.79,47.02,26.6,43.09,72.13,32.70701
1776,5.3,4.6,-1.0,6.1,-1.0,18.612,22.06,-1.0,8.28,4.3,12.700636
1777,-1.0,-1.0,50.58,62.51,-1.0,67.21,-1.0,-1.0,-1.0,41.82,52.14924
1778,71.5,37.7,-1.0,76.8,71.4,86.621,-1.0,66.6,59.6,96.07,76.50908
1779,23.6,-1.0,-1.0,57.0,24.1,50.077,25.7,26.9,46.76,39.84,55.708824
1780,-1.0,85.1,101.2,155.8,65.1,165.12,64.7,60.5,102.05,240.32,135.63828
1781,-1.0,44.6,72.0,141.8,38.1,108.8,52.6,59.0,-1.0,63.04,91.081436
1782,-1.0,33.1,24.3,28.4,33.6,60.341,33.3,-1.0,26.3,46.15,44.96769
1783,-1.0,16.9,20.0,-1.0,-1.0,40.449,-1.0,-1.0,18.06,30.2,18.826485
1784,39.8,41.4,-1.0,41.8,41.2,44.552,47.36,-1.0,44.09,70.0,49.78193
1785,21.77,-1.0,34.3,-1.0,35.4,38.52,26.72,23.42,33.39,47.22,86.0262
1786,-1.0,-1.0,59.03,81.5,-1.0,31.82,-1.0,-1.0,-1.0,46.98,48.33212
1787,-1.0,-1.0,-1.0,12.45,-1.0,-1.0,-1.0,-1.0,-1.0,223.77,20.104782
1788,-1.0,-1.0,28.75,97.95,-1.0,-1.0,-1.0,-1.0,-1.0,40.55,45.304855
1789,-1.0,4.3,-1.0,-1.0,-1.0,18.175,20.79,-1.0,12.16,21.6,21.580893
1790,14.2,13.1,-1.0,-1.0,12.5,43.422,23.06,-1.0,14.92,26.5,31.197906
1791,-1.0,23.5,40.9,105.8,22.3,59.218,27.62,-1.0,-1.0,129.2,51.46513
1792,-1.0,-1.0,-1.0,-1.0,7.5,30.125,21.8,10.9,13.1,12.76,21.71807
1793,-1.0,-1.0,-1.0,-1.0,-1.0,32.935,3.39,-1.0,15.88,26.2,20.990274
1794,17.7,23.0,37.5,53.6,18.2,49.669,42.1,14.0,31.53,88.59,43.770725
1795,-1.0,63.5,23.3,36.5,-1.0,31.594,-1.0,-1.0,-1.0,15.6,37.730602
1796,-1.0,28.6,50.0,68.7,32.5,53.654,41.2,52.5,51.77,42.72,57.72726
1797,-1.0,-1.0,74.5,36.8,19.2,45.562,34.0,51.8,37.5,50.84,52.85465
1798,18.7,26.6,-1.0,75.0,16.2,37.043,16.5,16.3,20.74,31.13,40.711277
1799,24.8,36.09,27.92,-1.0,45.68,285.03,28.37,27.53,50.33,192.46,290.60715
1800,70.2,-1.0,-1.0,174.7,49.8,85.93,60.4,76.7,-1.0,128.41,84.83938
1801,-1.0,49.4,50.9,67.8,30.6,64.255,40.5,-1.0,47.2,110.02,51.914707
1802,-1.0,38.7,36.2,50.0,37.6,63.644,45.1,42.1,47.7,61.66,45.27663
1803,-1.0,9.1,32.4,-1.0,-1.0,49.047,33.83,-1.0,31.88,27.8,66.09226
1804,-1.0,29.4,-1.0,-1.0,-1.0,13.598,49.07,-1.0,12.13,26.9,19.986698
1805,-1.0,9.7,9.1,-1.0,-1.0,22.286,26.52,-1.0,9.3,11.6,15.381829
1806,-1.0,11.4,24.6,122.9,14.3,58.809,15.64,-1.0,-1.0,84.3,55.825996
1807,-1.0,-1.0,64.61,81.67,-1.0,38.44,-1.0,-1.0,-1.0,91.78,53.942947
1808,-1.0,39.9,33.1,56.2,35.8,109.33,45.1,-1.0,40.5,49.94,71.27957
1809,-1.0,31.2,-1.0,-1.0,-1.0,21.816,56.33,-1.0,22.49,41.0,35.979782
1810,20.6,14.9,-1.0,-1.0,13.2,38.318,22.97,-1.0,18.99,25.3,37.32951
1811,-1.0,-1.0,-1.0,20.4,14.0,34.743,25.7,14.7,15.8,188.05,29.305336
1812,-1.0,26.7,18.2,26.5,-1.0,51.982,-1.0,-1.0,-1.0,33.9,30.268448
1813,-1.0,-1.0,40.2,42.6,28.4,67.496,28.0,39.8,32.0,43.64,58.952126
1814,-1.0,154.5,110.9,-1.0,100.3,97.992,137.6,65.8,102.36,98.24,71.23723
1815,-1.0,-1.0,-1.0,12.5,10.8,26.349,26.3,18.0,14.8,11.39,18.69043
1816,-1.0,-1.0,28.56,49.94,-1.0,72.21,-1.0,-1.0,-1.0,29.15,40.58307
1817,-1.0,21.4,38.8,53.5,20.5,70.686,35.4,-1.0,21.9,55.43,44.079163
1818,80.6,76.6,-1.0,130.6,55.5,-1.0,-1.0,68.3,56.6,135.5,94.71463
1819,20.2,19.5,-1.0,-1.0,18.7,24.894,48.64,-1.0,20.85,26.3,33.123016
1820,-1.0,30.4,30.29,21.38,24.18,146.87,30.66,26.35,20.67,29.9,45.782265
1821,-1.0,-1.0,-1.0,22.2,19.7,41.202,16.5,21.7,11.5,28.48,24.733171
1822,-1.0,13.2,-1.0,-1.0,-1.0,35.403,30.03,-1.0,12.35,22.5,31.02484
1823,67.8,28.7,-1.0,98.2,-1.0,142.53,64.7,59.8,59.13,152.39,118.830574
1824,73.6,39.1,63.2,136.6,38.6,194.33,82.9,77.9,78.27,134.16,142.1756
1825,31.9,46.8,-1.0,-1.0,36.8,47.509,61.86,-1.0,38.21,59.3,43.02137
1826,-1.0,46.2,38.6,98.1,58.1,163.15,55.5,-1.0,24.3,84.82,112.10407
1827,19.5,19.2,-1.0,33.6,23.2,38.634,40.2,18.9,25.88,78.32,39.260914
1828,25.9,12.0,-1.0,-1.0,22.2,71.041,-1.0,-1.0,27.27,47.3,49.837063
1829,35.61,76.43,56.92,-1.0,57.09,70.14,56.21,59.98,46.32,53.42,75.6604
1830,-1.0,33.7,42.5,110.3,58.0,108.38,61.5,-1.0,-1.0,92.18,104.80551
1831,17.3,24.9,-1.0,74.6,12.8,49.89,34.57,-1.0,16.67,40.0,51.782284
1832,-1.0,-1.0,-1.0,21.8,13.8,44.056,14.7,21.4,17.5,25.87,25.85086
1833,-1.0,18.52,14.62,21.28,20.78,116.99,24.65,18.06,13.59,14.28,29.857403
1834,-1.0,66.0,42.9,83.0,47.0,165.97,45.4,53.8,52.7,82.86,86.70659
1835,-1.0,-1.0,-1.0,12.7,4.2,47.435,8.0,14.3,9.1,14.4,18.435972
1836,-1.0,34.0,34.6,61.1,40.5,69.145,26.0,-1.0,54.6,32.54,55.45659
1837,-1.0,34.4,73.5,150.1,51.6,104.51,80.3,50.1,74.85,122.46,115.29493
1838,-1.0,-1.0,-1.0,8.5,13.4,47.674,16.1,11.4,9.1,12.51,21.426554
1839,27.8,-1.0,-1.0,69.7,24.4,83.702,54.96,-1.0,38.49,102.1,68.43106
1840,9.2,-1.0,-1.0,-1.0,25.7,-1.0,33.8,80.6,19.2,27.65,22.19492
1841,14.2,24.6,-1.0,19.0,10.3,23.401,53.63,-1.0,14.17,21.3,26.074682
1842,34.6,15.5,-1.0,-1.0,16.8,39.016,28.92,-1.0,18.72,40.0,37.427017
1843,-1.0,77.8,43.7,114.0,63.5,315.89,56.5,-1.0,49.8,94.83,98.23424
1844,-1.0,43.2,58.6,41.5,-1.0,68.331,-1.0,-1.0,-1.0,44.2,41.72139
1845,20.2,8.5,-1.0,23.2,13.1,37.449,22.83,-1.0,14.76,33.9,30.19273
1846,27.2,30.0,-1.0,77.9,44.4,88.394,-1.0,22.1,45.52,90.6,61.549355
1847,21.8,23.7,-1.0,80.9,23.2,88.112,19.6,24.2,23.76,28.94,46.3707
1848,-1.0,-1.0,41.1,103.1,49.8,123.71,55.2,-1.0,56.7,168.91,105.03782
1849,-1.0,14.0,54.1,-1.0,-1.0,105.3,86.56,-1.0,-1.0,136.8,170.01526
1850,13.2,9.4,-1.0,-1.0,7.6,20.235,43.86,-1.0,12.72,18.9,26.977053
1851,-1.0,-1.0,-1.0,6.0,11.4,10.279,6.8,8.6,-1.0,-4.46,7.7189035
1852,13.2,9.6,-1.0,15.5,10.4,31.637,24.54,-1.0,12.46,15.2,22.137869
1853,76.8,50.4,29.8,203.5,41.9,142.59,67.5,-1.0,119.88,148.54,174.23483
1854,43.0,19.6,-1.0,35.0,28.4,89.75,39.0,31.9,28.43,48.7,48.73521
1855,7.93,14.89,24.76,-1.0,8.9,63.6,32.58,11.22,16.08,46.76,48.83716
1856,17.1,-1.0,-1.0,-1.0,14.3,33.484,24.8,26.2,17.0,37.58,25.891293
1857,-1.0,46.5,46.8,47.8,35.1,54.366,46.2,-1.0,47.8,48.97,53.712082
1858,-1.0,-1.0,-1.0,23.4,20.1,37.748,22.9,48.5,30.1,30.02,32.56296
1859,107.5,84.5,98.8,-1.0,65.7,72.557,98.0,87.7,77.12,155.94,49.491955
1860,-1.0,90.3,110.4,294.3,137.3,255.82,145.7,85.0,198.32,311.78,227.67699
1861,-1.0,39.4,43.8,43.5,35.7,47.618,39.1,-1.0,33.6,30.8,44.672306
1862,59.9,61.6,-1.0,50.3,74.1,106.64,-1.0,57.0,56.47,110.43,75.50566
1863,30.5,35.7,37.2,33.5,35.7,55.929,34.2,25.3,29.59,17.06,37.29013
1864,-1.0,25.9,25.6,59.1,34.8,54.907,49.6,-1.0,25.1,43.88,54.1555
1865,33.7,-1.0,-1.0,69.6,30.9,96.018,61.6,26.6,72.15,37.05,92.4814
1866,-1.0,-1.0,105.7,141.2,51.6,95.38,105.5,91.1,94.5,150.84,144.0172
1867,32.7,37.5,-1.0,114.9,-1.0,86.753,43.6,37.8,55.27,156.98,92.145004
1868,-1.0,42.6,49.8,-1.0,-1.0,78.747,-1.0,-1.0,-1.0,93.4,61.81173
1869,40.24,58.38,35.52,-1.0,64.5,22.13,57.75,27.36,49.91,30.03,44.555176
1870,17.4,-1.0,-1.0,24.1,19.1,42.073,21.4,18.5,21.52,21.96,31.302515
1871,47.4,73.5,-1.0,159.7,50.1,97.401,59.7,47.0,66.53,120.88,103.3396
1872,-1.0,30.3,26.7,35.1,33.6,36.967,42.4,-1.0,37.9,44.43,39.257122
1873,-1.0,9.4,-1.0,-1.0,-1.0,29.548,19.48,-1.0,18.3,29.1,29.953978
1874,-1.0,26.5,45.7,34.6,27.1,61.098,27.7,-1.0,20.1,38.0,39.401077
1875,46.4,-1.0,-1.0,72.9,35.4,85.005,25.3,39.1,36.66,47.24,58.04635
1876,-1.0,26.7,27.3,56.8,33.5,97.516,30.9,-1.0,23.6,47.79,55.86659
1877,-1.0,7.9,-1.0,-1.0,-1.0,52.545,-1.0,-1.0,11.29,33.6,31.319302
1878,22.6,37.4,56.3,101.9,16.1,174.52,89.9,31.8,45.95,108.6,100.39273
1879,-1.0,17.5,-1.0,-1.0,-1.0,8.745,29.92,-1.0,16.66,27.4,24.126608
1880,28.6,38.2,-1.0,55.9,21.6,34.57,49.54,-1.0,29.0,45.7,47.022655
1881,-1.0,66.8,71.0,61.4,39.8,63.221,74.1,129.2,73.24,67.86,71.39536
1882,-1.0,44.3,37.6,73.6,23.2,239.64,49.4,-1.0,27.1,83.18,59.973003
1883,-1.0,-1.0,72.54,183.9,-1.0,-1.0,-1.0,-1.0,-1.0,60.09,46.75189
1884,12.8,13.9,-1.0,40.9,-1.0,30.111,41.74,-1.0,16.04,14.9,27.36204
1885,22.1,39.2,-1.0,62.3,30.9,58.738,-1.0,47.6,28.8,78.13,44.784935
1886,3.0,12.9,-1.0,13.3,5.5,13.64,18.6,-1.0,1.23,2.8,13.077327
1887,47.2,28.3,-1.0,47.8,32.8,52.421,55.28,-1.0,33.46,58.2,69.55011
1888,26.7,24.2,-1.0,66.1,19.7,-1.0,36.61,-1.0,26.61,57.6,52.33339
1889,-1.0,-1.0,-1.0,19.3,17.8,24.233,47.2,8.2,9.8,39.44,21.436943
1890,48.8,37.0,55.2,79.6,-1.0,121.33,48.3,57.1,32.65,65.74,58.810844
1891,90.9,64.5,-1.0,135.8,71.2,125.46,101.0,56.5,95.86,101.51,188.02881
1892,-1.0,36.2,62.5,97.4,42.0,137.45,52.3,-1.0,37.6,49.89,77.58208
1893,-1.0,53.0,79.9,100.0,-1.0,64.731,-1.0,-1.0,-1.0,66.7,71.27352
1894,78.7,75.2,126.9,286.8,75.3,178.21,83.9,75.8,85.4,83.67,124.54594
1895,-1.0,-1.0,21.22,22.91,-1.0,40.26,-1.0,-1.0,-1.0,31.89,29.168268
1896,-1.0,-1.0,-1.0,8.0,14.4,22.16,31.4,12.6,20.1,5.91,16.793324
1897,-1.0,28.2,45.6,-1.0,-1.0,54.858,14.91,-1.0,-1.0,28.1,39.076992
1898,-1.0,-1.0,-1.0,27.8,15.0,19.184,7.7,22.6,20.2,19.34,23.36458
1899,30.3,11.9,-1.0,30.1,18.1,27.022,37.14,-1.0,24.9,35.3,42.20952
1900,19.3,5.7,-1.0,10.1,13.9,36.993,11.52,-1.0,7.94,18.9,22.23631
1901,-1.0,20.7,47.0,-1.0,-1.0,36.763,-1.0,-1.0,29.87,76.3,34.928795
1902,-1.0,42.2,45.8,84.9,54.8,83.621,53.3,37.5,43.88,64.07,69.28178
1903,-1.0,-1.0,-1.0,27.1,23.2,68.377,18.1,40.5,26.1,38.27,41.15739
1904,-1.0,74.4,23.9,114.1,57.6,136.91,49.5,-1.0,64.1,87.23,100.29633
1905,-1.0,24.4,34.4,63.7,20.1,75.332,43.6,-1.0,31.5,73.96,47.954796
1906,-1.0,85.2,43.1,109.1,57.1,198.41,46.0,-1.0,74.3,117.6,116.40241
1907,-1.0,-1.0,28.14,12.45,-1.0,-1.0,-1.0,-1.0,-1.0,70.29,40.844658
1908,-1.0,70.2,128.2,85.8,59.8,114.67,63.5,30.7,56.43,93.41,72.76657
1909,47.8,67.98,79.57,-1.0,63.35,64.79,96.41,63.77,109.16,47.92,38.674553
1910,98.3,-1.0,67.9,156.0,75.8,131.81,85.6,109.0,85.69,102.38,146.14046
1911,-1.0,13.0,43.6,-1.0,-1.0,105.75,49.01,-1.0,-1.0,87.2,92.51938
1912,72.0,-1.0,-1.0,104.1,-1.0,120.27,-1.0,40.9,49.94,79.26,84.346176
1913,83.3,70.8,-1.0,279.4,71.3,161.74,-1.0,68.2,85.89,218.09,155.30019
1914,-1.0,-1.0,-1.0,79.4,86.3,87.09,55.0,38.2,59.1,74.81,55.179443
1915,-1.0,64.6,115.5,102.6,57.6,105.53,60.7,-1.0,62.9,76.01,105.252174
1916,17.1,23.0,-1.0,81.1,38.6,72.041,-1.0,29.6,31.51,30.57,51.557846
1917,-1.0,36.0,8.3,33.0,30.5,70.817,20.5,-1.0,49.0,42.15,33.860218
1918,-1.0,20.0,22.0,20.8,12.5,59.402,24.6,-1.0,13.6,19.99,29.863327
1919,-1.0,-1.0,-1.0,5.0,4.2,13.384,4.0,6.8,2.7,4.63,8.490374
1920,41.26,-1.0,28.65,-1.0,23.73,33.62,35.77,25.67,30.62,77.42,56.28118
1921,-1.0,-1.0,-1.0,17.6,14.0,40.209,28.5,31.5,16.5,26.38,27.279922
1922,-1.0,24.3,29.0,-1.0,-1.0,40.696,-1.0,-1.0,-1.0,18.8,33.22407
1923,-1.0,54.2,62.4,69.4,8.9,119.36,50.6,-1.0,106.2,49.58,107.97533
1924,-1.0,35.8,61.5,65.4,35.4,67.844,58.5,-1.0,52.2,54.89,54.826527
1925,25.4,-1.0,-1.0,-1.0,33.2,52.769,92.57,-1.0,47.84,52.6,62.934547
1926,-1.0,-1.0,-1.0,28.6,14.5,66.338,16.9,16.7,15.9,29.93,26.731419
1927,27.8,30.3,-1.0,57.3,28.6,68.681,-1.0,31.7,26.52,39.48,43.71627
1928,-1.0,-1.0,78.2,137.1,33.9,52.106,53.4,59.1,51.7,63.15,79.46279
1929,4.97,15.36,16.03,-1.0,6.82,54.95,27.27,9.74,10.35,79.76,97.28116
1930,-1.0,-1.0,-1.0,40.12,-1.0,75.72,-1.0,-1.0,-1.0,48.65,40.540882
1931,-1.0,45.4,39.2,92.8,45.0,132.16,50.0,46.4,64.5,90.81,92.1092
1932,-1.0,79.0,43.3,73.1,44.6,67.427,45.4,-1.0,51.6,75.13,75.13244
1933,-1.0,82.9,53.2,55.1,61.4,111.17,77.3,91.2,80.3,181.36,76.36469
1934,-1.0,-1.0,25.3,19.8,36.5,30.666,36.6,21.2,26.0,21.65,33.176525
1935,-1.0,-1.0,18.54,20.73,-1.0,-1.0,-1.0,-1.0,-1.0,14.07,68.14169
1936,-1.0,-1.0,-1.0,16.7,14.6,38.075,12.2,34.0,14.7,40.65,25.423885
1937,-1.0,34.4,34.5,47.3,66.6,53.209,43.1,38.2,42.99,40.84,39.462902
1938,-1.0,-1.0,22.8,14.2,33.2,44.436,15.4,15.9,18.7,16.68,30.68216
1939,99.82,130.24,63.43,-1.0,58.1,163.49,90.55,86.5,116.63,63.65,54.966564
1940,29.0,30.5,-1.0,28.4,24.1,36.073,-1.0,29.7,27.94,21.5,36.323692
1941,-1.0,45.2,29.5,132.5,36.5,125.46,52.9,-1.0,37.6,83.69,90.403915
1942,-1.0,21.0,50.7,-1.0,-1.0,41.808,32.59,-1.0,23.69,35.8,38.861507
1943,-1.0,24.7,20.4,91.1,12.1,92.599,18.0,-1.0,11.3,34.48,44.113453
1944,-1.0,52.8,36.2,41.0,17.8,118.04,-1.0,-1.0,57.4,48.16,74.52855
1945,34.33,38.06,31.44,-1.0,52.48,46.86,28.24,44.7,41.58,106.65,124.166534
1946,-1.0,-1.0,-1.0,41.4,40.3,79.751,24.8,37.0,32.8,40.98,51.477802
1947,17.8,-1.0,-1.0,30.8,33.7,66.695,46.8,16.0,26.16,30.76,58.946293
1948,23.0,-1.0,-1.0,16.4,-1.0,27.842,24.49,-1.0,19.0,31.2,25.037846
1949,-1.0,54.2,74.5,75.2,54.7,85.858,49.5,-1.0,76.8,87.31,78.7282
1950,45.9,-1.0,-1.0,40.9,31.4,35.035,27.0,32.6,39.06,35.87,51.283886
1951,-1.0,28.3,40.6,42.9,23.7,94.962,20.3,37.2,22.02,47.03,39.933456
1952,39.26,31.43,32.37,-1.0,30.58,14.99,33.56,39.29,39.16,34.84,67.9192
1953,-1.0,28.7,54.5,103.2,24.4,65.656,42.6,-1.0,39.79,42.11,47.442024
1954,18.6,-1.0,-1.0,-1.0,16.0,61.093,35.1,27.6,33.63,78.5,44.680237
1955,-1.0,34.8,19.9,78.8,18.8,54.545,38.4,-1.0,37.3,125.62,41.772945
1956,78.6,-1.0,-1.0,276.6,62.5,152.68,79.9,53.4,69.36,92.04,112.62722
1957,41.6,50.5,-1.0,112.1,53.4,100.65,-1.0,54.3,44.22,43.77,79.886246
1958,33.0,38.5,-1.0,47.8,17.6,108.7,-1.0,31.7,25.56,52.58,50.899952
1959,-1.0,-1.0,21.73,21.71,-1.0,-1.0,-1.0,-1.0,-1.0,140.97,72.27876
1960,-1.0,48.3,-1.0,46.5,47.1,94.095,52.9,-1.0,54.7,74.15,67.26068
1961,-1.0,-1.0,52.33,105.21,-1.0,102.75,-1.0,-1.0,-1.0,90.8,73.45905
1962,5.3,14.6,-1.0,11.9,-1.0,20.954,28.18,-1.0,11.75,22.5,14.228914
1963,24.0,-1.0,-1.0,24.7,-1.0,31.716,32.64,-1.0,25.18,34.0,29.87312
1964,-1.0,72.2,68.2,55.3,66.7,58.748,72.2,89.1,-1.0,97.37,76.071945
1965,-1.0,14.3,17.9,66.5,18.6,52.707,13.3,-1.0,10.4,28.99,31.675472
1966,-1.0,43.6,56.5,-1.0,-1.0,45.004,37.13,-1.0,-1.0,53.6,43.888214
1967,16.63,30.76,19.47,33.79,26.69,-1.0,28.08,19.32,22.29,48.57,37.557316
1968,-1.0,25.9,40.6,47.7,33.2,57.792,42.2,35.7,-1.0,68.76,63.240738
1969,-1.0,59.1,51.6,318.7,71.0,252.75,53.9,80.8,81.19,216.75,170.73395
1970,-1.0,47.4,72.5,-1.0,34.4,123.67,63.1,-1.0,32.2,73.97,105.53768
1971,-1.0,11.2,-1.0,-1.0,-1.0,23.329,1.6,-1.0,13.59,25.8,18.137098
1972,-1.0,29.6,45.9,63.8,9.4,66.41,49.5,-1.0,37.7,47.41,47.894478
1973,17.7,76.2,-1.0,56.9,19.2,58.65,69.72,-1.0,23.22,43.2,55.595387
1974,-1.0,14.5,34.6,86.7,20.3,132.7,42.6,-1.0,16.3,100.88,57.871483
1975,-1.0,49.4,52.7,125.1,40.3,123.15,43.5,39.5,36.5,75.46,62.001675
1976,-1.0,36.07,46.99,65.83,32.78,307.28,32.11,25.33,25.31,56.56,33.872887
1977,63.4,53.2,62.1,61.2,52.2,105.42,76.5,63.3,63.45,78.16,96.9918
1978,2.25,8.89,9.32,-1.0,10.9,45.88,9.0,5.42,13.17,108.7,98.27346
1979,-1.0,14.7,-1.0,-1.0,-1.0,21.065,16.46,-1.0,9.03,10.5,19.260149
1980,14.0,15.6,-1.0,41.4,20.2,48.95,15.7,8.0,12.51,30.43,30.58437
1981,-1.0,41.5,70.1,62.9,59.0,118.99,63.3,-1.0,46.8,57.75,90.13007
1982,-1.0,-1.0,-1.0,13.0,14.4,37.338,10.4,4.7,8.9,18.35,16.390432
1983,-1.0,124.0,79.7,125.2,111.2,122.8,130.5,-1.0,99.9,88.64,143.84874
1984,13.7,14.0,-1.0,64.5,12.9,29.59,33.0,13.6,11.83,23.13,41.849377
1985,-1.0,14.4,42.2,72.7,-1.0,101.48,-1.0,-1.0,-1.0,51.2,51.55937
1986,-1.0,52.2,55.7,140.4,64.2,69.759,56.3,-1.0,73.0,143.3,76.44367
1987,-1.0,34.9,-1.0,-1.0,-1.0,19.964,37.33,-1.0,17.62,44.2,29.492157
1988,-1.0,16.6,4.6,31.1,26.1,66.078,16.4,23.6,12.34,29.97,31.814035
1989,-1.0,23.8,32.0,59.5,35.6,73.662,38.9,-1.0,20.7,73.68,56.371376
1990,-1.0,-1.0,-1.0,99.7,32.0,45.288,56.0,52.9,43.3,49.12,60.51539
1991,-1.0,31.7,40.4,47.9,36.8,51.389,49.5,-1.0,38.1,58.54,48.15993
1992,-1.0,-1.0,-1.0,-1.0,-1.0,73.305,42.75,-1.0,21.33,72.2,45.491707
