,AGU,ATM,LPIN,MIR,OBL,SFE,TLA,VAL,CEN,LDO_med,LDO_pred
2205,-1.0,-1.0,36.6,45.53,41.6,126.93,19.9,65.9,32.6,32.4,39.715034
2206,82.1,62.27,106.06,-1.0,48.2,74.7,58.53,39.64,-1.0,59.22,62.457657
2207,-1.0,27.9,21.3,24.46,23.8,47.612,25.9,-1.0,18.4,4.9,24.251059
2208,-1.0,41.5,70.3,68.55,66.0,84.072,62.7,-1.0,55.4,34.8,62.20462
2209,-1.0,38.8,121.7,-1.0,30.6,-1.0,-1.0,31.8,-1.0,49.7,45.207764
2210,-1.0,-1.0,32.96,294.59,-1.0,-1.0,-1.0,-1.0,-1.0,12.31,17.106256
2211,54.26,-1.0,-1.0,-1.0,19.42,43.49,12.0,21.0,16.68,28.82,18.543793
2212,-1.0,51.0,164.0,169.56,49.6,145.52,84.2,-1.0,79.3,64.1,69.45755
2213,-1.0,19.7,51.7,25.12,20.9,31.595,26.3,-1.0,15.8,28.3,32.07203
2214,-1.0,30.3,23.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.51,43.8,30.871283
2215,-1.0,42.8,145.4,123.46,36.6,115.67,56.9,25.6,46.27,33.6,60.09172
2216,-1.0,43.2,66.2,-1.0,27.1,-1.0,34.43,24.2,28.82,70.8,50.45082
2217,-1.0,19.0,41.0,38.81,28.0,35.136,36.0,-1.0,36.6,37.5,35.810474
2218,-1.0,-1.0,77.4,-1.0,-1.0,-1.0,-1.0,-1.0,63.95,40.9,49.832623
2219,-1.0,39.3,-1.0,31.2,-1.0,41.446,15.95,-1.0,-1.0,46.8,54.265373
2220,-1.0,57.4,181.8,116.98,92.9,164.06,115.0,92.8,149.41,95.8,89.439545
2221,-1.0,-1.0,-1.0,-1.0,-1.0,95.53,-1.0,-1.0,-1.0,62.3,18.569628
2222,-1.0,16.1,21.4,-1.0,-1.0,-1.0,14.76,-1.0,11.31,14.2,16.796774
2223,-1.0,30.6,40.5,-1.0,-1.0,-1.0,25.54,-1.0,18.77,34.5,26.302715
2224,-1.0,24.1,7.4,-1.0,-1.0,-1.0,47.78,-1.0,26.83,71.7,40.04488
2225,-1.0,-1.0,146.28,-1.0,-1.0,34.94,-1.0,-1.0,-1.0,46.8,49.4564
2226,-1.0,34.8,-1.0,-1.0,28.1,-1.0,30.08,23.6,20.8,39.8,32.65987
2227,-1.0,-1.0,-1.0,-1.0,-1.0,67.97,-1.0,-1.0,-1.0,28.6,17.757427
2228,-1.0,72.9,-1.0,88.36,73.0,129.35,49.5,-1.0,57.0,75.2,58.732616
2229,-1.0,15.4,15.3,-1.0,-1.0,-1.0,16.63,-1.0,11.77,17.5,15.391879
2230,-1.0,-1.0,20.4,-1.0,-1.0,-1.0,26.57,-1.0,14.9,27.2,21.887056
2231,-1.0,-1.0,151.23,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,41.44,47.24639
2232,-1.0,16.4,-1.0,-1.0,-1.0,-1.0,60.08,-1.0,32.52,32.1,48.078266
2233,-1.0,-1.0,169.86,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.4,50.415363
2234,-1.0,-1.0,20.38,-1.0,-1.0,159.63,-1.0,-1.0,-1.0,48.91,22.264893
2235,-1.0,82.3,288.4,190.96,95.3,301.71,151.0,75.6,183.29,56.5,122.51517
2236,-1.0,-1.0,26.57,-1.0,-1.0,153.28,-1.0,-1.0,-1.0,35.0,23.576601
2237,-1.0,26.5,119.9,-1.0,44.7,-1.0,55.76,75.2,45.54,46.3,65.72426
2238,26.33,25.03,33.51,-1.0,20.65,-1.0,29.94,10.47,15.04,18.68,25.85289
2239,-1.0,19.2,46.9,-1.0,-1.0,-1.0,25.88,-1.0,21.98,33.3,36.05904
2240,-1.0,40.4,179.4,53.9,30.4,62.488,52.3,43.5,-1.0,64.7,64.307144
2241,-1.0,38.1,79.7,-1.0,39.4,-1.0,-1.0,72.3,62.64,68.7,51.901592
2242,-1.0,19.3,20.9,-1.0,-1.0,-1.0,26.73,-1.0,9.39,27.6,20.535461
2243,22.74,38.01,-1.0,42.3,28.71,25.66,29.73,22.28,47.26,26.47,34.275116
2244,-1.0,22.5,65.9,-1.0,24.3,105.51,32.5,19.3,24.8,27.3,33.346138
2245,-1.0,8.1,45.6,-1.0,-1.0,-1.0,27.12,-1.0,19.16,17.7,31.37701
2246,30.43,82.83,-1.0,-1.0,97.26,170.01,134.83,53.57,135.85,56.51,88.7046
2247,-1.0,46.9,44.8,-1.0,-1.0,-1.0,41.23,-1.0,13.52,111.4,35.494335
2248,-1.0,93.0,279.2,246.74,39.8,234.31,106.8,57.3,98.6,121.6,83.94516
2249,-1.0,49.7,116.3,85.28,47.5,101.86,67.5,-1.0,58.2,85.4,66.98286
2250,-1.0,36.7,34.8,-1.0,26.7,-1.0,-1.0,19.4,14.05,20.7,39.093143
2251,-1.0,13.1,-1.0,-1.0,40.5,-1.0,76.86,36.2,45.88,57.6,69.84824
2252,-1.0,46.8,96.4,145.2,36.9,109.75,59.1,-1.0,-1.0,60.5,54.597076
2253,-1.0,58.5,82.5,98.86,47.6,291.69,59.0,-1.0,46.0,37.1,47.434742
2254,-1.0,-1.0,22.2,-1.0,-1.0,19.3,-1.0,-1.0,-1.0,28.28,19.480097
2255,-1.0,-1.0,12.57,-1.0,-1.0,85.92,-1.0,-1.0,-1.0,6.74,16.72785
2256,-1.0,33.0,44.2,54.35,43.6,58.819,28.3,-1.0,44.6,34.6,36.85227
2257,23.86,18.78,-1.0,30.37,16.73,234.96,10.76,11.01,20.68,22.94,29.386784
2258,-1.0,35.9,156.6,-1.0,45.2,-1.0,-1.0,18.9,49.25,104.4,89.96469
2259,-1.0,-1.0,46.87,-1.0,-1.0,175.02,-1.0,-1.0,-1.0,53.02,33.479015
2260,42.4,-1.0,200.8,220.61,40.4,95.418,136.8,48.1,117.89,98.3,117.92869
2261,-1.0,36.2,109.8,-1.0,50.5,-1.0,170.79,82.3,-1.0,77.1,63.71429
2262,11.03,11.95,5.24,-1.0,8.59,-1.0,5.08,7.03,3.3,6.05,10.023941
2263,-1.0,40.8,101.1,131.05,42.2,90.313,61.8,49.6,51.5,39.1,58.267273
2264,-1.0,55.6,67.5,25.4,-1.0,85.401,-1.0,-1.0,-1.0,73.2,62.12414
2265,64.6,71.5,223.2,244.17,115.0,104.96,174.1,34.6,137.62,215.0,142.33296
2266,-1.0,23.9,37.1,-1.0,-1.0,-1.0,27.2,-1.0,6.62,66.2,29.548903
2267,-1.0,-1.0,40.11,-1.0,-1.0,11.44,-1.0,-1.0,-1.0,44.42,30.918945
2268,-1.0,0.2,14.6,-1.0,-1.0,-1.0,20.71,-1.0,-1.0,18.5,18.473886
2269,-1.0,-1.0,60.3,73.31,29.7,82.405,43.2,84.5,41.1,22.0,39.199593
2270,12.44,19.01,-1.0,-1.0,16.68,66.89,14.51,22.72,23.38,20.02,26.215076
2271,-1.0,-1.0,14.5,18.47,26.2,40.92,19.9,12.1,-1.0,18.0,19.389536
2272,90.58,81.9,166.48,-1.0,102.98,76.68,59.55,54.05,-1.0,78.76,75.68487
2273,-1.0,23.9,-1.0,-1.0,28.7,-1.0,-1.0,-1.0,38.98,46.4,38.82573
2274,-1.0,-1.0,32.82,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.74,22.157097
2275,-1.0,13.1,46.2,-1.0,-1.0,-1.0,18.06,-1.0,25.03,21.0,30.330557
2276,-1.0,45.7,4.5,89.3,22.5,231.07,27.2,22.4,36.07,22.7,31.656607
2277,36.44,38.48,-1.0,-1.0,38.34,60.66,30.01,0.05,32.74,42.16,36.936985
2278,-1.0,37.0,33.3,46.62,58.4,105.03,38.9,-1.0,39.2,51.9,44.021152
2279,-1.0,22.5,49.7,-1.0,21.3,46.342,23.2,-1.0,21.2,25.2,34.222958
2280,-1.0,-1.0,33.07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.93,22.27289
2281,-1.0,38.2,44.4,-1.0,30.8,-1.0,-1.0,36.4,30.0,53.6,46.048683
2282,-1.0,14.3,9.5,-1.0,-1.0,-1.0,-1.0,-1.0,4.29,9.9,17.921549
2283,41.29,111.76,241.68,-1.0,58.22,-1.0,85.15,55.85,71.3,79.7,89.68635
2284,103.05,143.27,-1.0,41.36,74.54,188.61,148.46,69.92,160.23,63.6,124.94555
2285,-1.0,29.3,46.0,-1.0,29.1,-1.0,36.82,29.0,34.34,41.7,46.696842
2286,20.78,31.13,-1.0,-1.0,27.34,17.86,14.95,-1.0,21.16,21.77,19.041489
2287,-1.0,46.4,151.8,145.14,36.3,137.26,69.2,92.1,100.35,57.9,53.20796
2288,-1.0,42.0,61.9,-1.0,46.3,-1.0,45.89,40.1,40.61,44.8,60.56461
2289,-1.0,41.5,207.7,161.87,35.7,166.82,39.4,-1.0,80.3,22.5,44.611744
2290,-1.0,19.9,51.9,-1.0,-1.0,-1.0,-1.0,15.1,16.27,32.7,32.420918
2291,-1.0,5.5,-1.0,-1.0,-1.0,-1.0,17.98,-1.0,17.27,20.0,25.031853
2292,-1.0,5.6,7.4,-1.0,-1.0,-1.0,19.36,-1.0,11.48,4.2,20.22492
2293,-1.0,-1.0,304.5,-1.0,-1.0,-1.0,198.06,39.2,74.0,171.1,126.929184
2294,49.73,48.39,-1.0,-1.0,39.01,34.51,32.56,0.05,27.11,42.44,33.434387
2295,-1.0,20.4,47.1,-1.0,21.1,-1.0,-1.0,15.8,13.92,53.0,34.538116
2296,-1.0,-1.0,15.33,-1.0,-1.0,102.54,-1.0,-1.0,-1.0,18.98,18.15571
2297,-1.0,26.6,157.2,171.46,41.0,112.03,47.4,39.2,100.92,52.9,57.849293
2298,18.95,22.26,-1.0,-1.0,24.81,38.42,33.69,21.07,26.09,36.46,37.570435
2299,-1.0,90.3,229.6,120.8,97.8,176.67,113.1,87.4,101.5,135.5,116.09599
2300,-1.0,36.5,68.2,-1.0,42.5,61.033,35.5,-1.0,26.1,63.7,46.55686
2301,-1.0,-1.0,32.34,-1.0,-1.0,110.04,-1.0,-1.0,-1.0,22.65,26.517658
2302,-1.0,20.2,24.8,-1.0,-1.0,-1.0,1.47,-1.0,7.25,16.7,25.151793
2303,-1.0,-1.0,16.4,19.91,35.7,29.383,15.8,20.8,21.1,20.1,17.361042
2304,-1.0,30.7,54.6,65.7,-1.0,64.979,-1.0,-1.0,-1.0,51.8,41.136475
2305,-1.0,-1.0,35.7,54.27,20.2,95.625,19.7,1.3,17.0,3.5,24.952929
2306,-1.0,-1.0,60.6,13.89,14.8,50.737,9.1,14.1,9.0,19.3,35.6816
2307,-1.0,30.4,-1.0,-1.0,47.2,-1.0,42.35,63.4,54.39,51.0,67.040375
2308,-1.0,-1.0,146.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.64,46.36205
2309,-1.0,33.9,-1.0,-1.0,53.6,-1.0,74.77,74.8,57.98,67.6,109.95452
2310,-1.0,31.2,76.3,-1.0,37.8,-1.0,67.64,42.9,79.17,62.8,48.01557
2311,-1.0,60.9,93.5,174.05,42.0,128.46,69.2,-1.0,-1.0,49.0,62.75847
2312,-1.0,-1.0,82.11,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.02,37.363113
2313,-1.0,42.0,213.5,43.23,35.3,42.492,50.0,-1.0,50.1,62.9,56.277283
2314,-1.0,23.2,58.3,-1.0,31.7,-1.0,28.61,19.8,17.23,40.4,43.8115
2315,-1.0,50.5,112.9,-1.0,42.4,-1.0,70.66,57.2,51.35,56.2,80.091896
2316,-1.0,35.3,48.2,85.26,38.6,80.999,46.3,-1.0,44.2,42.4,45.935013
2317,-1.0,98.0,-1.0,-1.0,-1.0,-1.0,145.83,37.4,107.27,88.4,86.67189
2318,-1.0,39.9,114.1,-1.0,40.9,-1.0,-1.0,41.9,37.84,81.7,77.30782
2319,-1.0,-1.0,195.88,-1.0,-1.0,129.36,-1.0,-1.0,-1.0,106.93,55.404274
2320,-1.0,24.6,27.0,-1.0,-1.0,-1.0,43.68,11.6,19.9,26.6,32.290257
2321,28.0,30.5,39.5,20.2,41.8,60.39,39.0,37.9,28.72,35.0,42.87021
2322,-1.0,42.9,79.4,83.06,35.8,117.41,58.5,-1.0,67.3,59.7,58.589565
2323,12.78,22.32,-1.0,-1.0,17.72,164.29,20.97,10.15,19.56,22.41,25.919144
2324,-1.0,18.5,94.1,98.89,28.5,77.223,29.2,-1.0,24.8,17.7,33.67245
2325,-1.0,11.9,46.2,-1.0,-1.0,-1.0,32.629999999999995,-1.0,15.96,36.8,33.21596
2326,-1.0,34.9,53.5,64.02,37.4,72.824,40.1,-1.0,30.2,40.3,42.889694
2327,-1.0,-1.0,127.1,-1.0,-1.0,-1.0,20.65,-1.0,41.73,36.2,68.39688
2328,-1.0,27.6,36.9,25.01,27.1,37.999,28.0,-1.0,24.8,27.2,29.543972
2329,19.04,22.41,-1.0,39.0,22.19,26.44,24.32,26.92,25.46,29.69,28.759745
2330,-1.0,50.4,37.2,57.9,45.8,73.583,58.3,50.5,56.57,53.4,56.7092
2331,58.83,39.55,-1.0,-1.0,22.55,80.05,38.57,36.68,35.82,62.21,42.50232
2332,38.6,41.08,-1.0,35.76,34.76,22.73,31.84,29.91,37.84,27.4,38.670486
2333,-1.0,-1.0,88.43,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.76,38.079372
2334,36.3,-1.0,88.6,65.89,27.5,76.238,46.2,62.4,37.26,63.7,41.243713
2335,-1.0,-1.0,26.2,69.18,14.2,38.664,54.2,40.1,22.8,67.1,40.714333
2336,-1.0,11.4,40.2,-1.0,-1.0,-1.0,-1.0,-1.0,13.12,26.4,21.672495
2337,-1.0,85.2,109.1,117.6,57.1,198.41,46.0,-1.0,74.3,43.1,54.181076
2338,-1.0,-1.0,54.98,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.2,29.578505
2339,-1.0,51.8,38.5,-1.0,-1.0,-1.0,34.02,-1.0,28.18,34.7,33.766983
2340,-1.0,58.97,41.53,-1.0,51.61,158.62,32.26,65.15,19.54,42.44,38.82792
2341,-1.0,25.3,35.5,58.21,24.2,141.68,38.9,52.3,37.88,33.9,35.347557
2342,-1.0,24.6,16.2,30.16,18.2,55.975,17.9,20.4,13.52,19.1,25.304365
2343,-1.0,18.2,64.9,-1.0,36.4,-1.0,30.09,41.8,-1.0,37.2,42.706802
2344,-1.0,60.2,111.5,-1.0,-1.0,-1.0,-1.0,11.4,40.2,131.1,60.168762
2345,-1.0,27.1,5.8,-1.0,-1.0,-1.0,115.44,-1.0,16.74,53.8,24.323092
2346,-1.0,-1.0,7.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.49,9.514945
2347,-1.0,-1.0,60.52,-1.0,-1.0,74.65,-1.0,-1.0,-1.0,73.97,36.099606
2348,38.05,29.52,-1.0,34.5,56.37,55.86,26.51,35.42,29.91,29.37,36.268337
2349,-1.0,-1.0,43.27,-1.0,-1.0,30.69,-1.0,-1.0,-1.0,20.12,28.223425
2350,-1.0,13.3,14.9,-1.0,-1.0,-1.0,11.83,-1.0,8.3,18.6,12.026357
2351,-1.0,80.3,114.0,141.05,66.0,159.86,-1.0,-1.0,73.1,65.8,84.716225
2352,-1.0,48.5,107.1,-1.0,29.7,-1.0,-1.0,31.0,30.09,52.8,62.152653
2353,-1.0,66.1,69.3,55.82,54.0,84.193,65.5,88.0,52.94,41.3,60.84777
2354,-1.0,31.3,157.4,-1.0,53.0,-1.0,-1.0,34.0,-1.0,65.0,49.912304
2355,-1.0,-1.0,34.41,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.22,22.893555
2356,19.4,18.4,16.8,6.78,-1.0,50.681,22.0,18.5,12.36,17.2,22.486012
2357,-1.0,-1.0,88.21,32.87,-1.0,21.17,-1.0,-1.0,-1.0,51.14,48.18507
2358,-1.0,-1.0,18.9,-1.0,-1.0,-1.0,29.9,-1.0,16.99,43.4,24.732632
2359,-1.0,16.99,47.35,-1.0,16.17,-1.0,15.34,17.25,12.77,15.17,28.97032
2360,-1.0,13.2,33.3,-1.0,-1.0,-1.0,38.07,-1.0,24.7,36.9,35.19801
2361,-1.0,98.6,113.7,50.57,119.7,-1.0,60.4,-1.0,72.6,92.7,93.49708
2362,18.95,30.44,-1.0,173.03,26.31,54.09,21.67,21.18,23.05,35.22,27.15529
2363,-1.0,17.4,32.3,-1.0,13.4,-1.0,-1.0,10.0,-1.0,40.7,25.204107
2364,-1.0,25.8,48.6,-1.0,35.8,-1.0,20.09,36.9,33.21,62.4,43.585815
2365,-1.0,11.6,16.8,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,19.7,28.099617
2366,-1.0,20.7,41.3,18.6,28.0,79.725,43.5,-1.0,32.4,44.4,43.53739
2367,-1.0,-1.0,27.28,-1.0,-1.0,66.3,7.68,21.34,22.24,24.61,16.45889
2368,21.7,55.39,-1.0,70.49,33.47,45.46,29.19,23.61,40.08,57.88,36.01084
2369,-1.0,-1.0,68.52,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,35.92,33.44306
2370,-1.0,25.7,36.6,46.36,29.3,40.041,34.1,-1.0,13.7,12.0,33.563835
2371,-1.0,-1.0,8.76,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.57,9.206299
2372,-1.0,22.0,42.5,-1.0,41.3,-1.0,44.18,-1.0,30.96,37.7,46.485558
2373,-1.0,11.2,23.4,-1.0,-1.0,-1.0,18.86,-1.0,17.6,17.6,23.589212
2374,-1.0,57.6,53.9,118.84,71.8,122.76,66.9,-1.0,56.1,52.6,65.4427
2375,-1.0,25.6,60.7,-1.0,-1.0,-1.0,50.58,-1.0,10.56,67.8,39.50051
2376,-1.0,22.3,54.6,-1.0,18.9,-1.0,32.56,22.7,55.74,68.1,33.786156
2377,-1.0,-1.0,23.05,70.63,-1.0,-1.0,-1.0,-1.0,-1.0,22.81,16.227219
2378,-1.0,19.3,43.2,-1.0,20.0,-1.0,29.99,24.6,18.13,28.4,40.245056
2379,-1.0,-1.0,90.83,-1.0,-1.0,30.54,-1.0,-1.0,-1.0,38.02,42.63881
2380,-1.0,-1.0,54.91,-1.0,-1.0,177.13,-1.0,-1.0,-1.0,51.19,35.125397
2381,-1.0,20.3,17.2,-1.0,-1.0,-1.0,55.89,-1.0,23.84,42.3,37.648293
2382,6.65,7.67,7.5,-1.0,6.38,-1.0,6.89,9.12,9.57,5.88,6.5687394
2383,-1.0,-1.0,157.9,161.15,51.2,148.8,110.4,-1.0,77.8,76.2,86.41111
2384,-1.0,14.6,7.3,-1.0,-1.0,-1.0,25.2,-1.0,9.71,17.5,14.871126
2385,18.69,31.48,-1.0,130.69,36.98,53.96,30.54,20.98,28.65,40.01,30.486536
2386,-1.0,-1.0,77.56,-1.0,-1.0,82.25,-1.0,-1.0,-1.0,58.67,39.25724
2387,42.04,19.23,57.33,-1.0,20.94,-1.0,30.62,36.2,-1.0,23.43,31.246447
2388,30.63,59.07,-1.0,41.26,34.33,43.71,34.28,26.82,28.28,59.25,34.90706
2389,16.2,13.5,-1.0,135.5,19.82,68.27,13.17,13.13,15.49,24.57,11.626869
2390,-1.0,61.5,-1.0,262.6,-1.0,134.76,127.62,-1.0,-1.0,89.8,89.745895
2391,-1.0,-1.0,31.7,36.46,17.6,34.804,44.3,34.1,22.3,59.7,37.984245
2392,-1.0,-1.0,23.46,56.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.71,16.621387
2393,-1.0,9.0,33.9,-1.0,0.0,-1.0,10.56,-1.0,-1.0,16.2,21.59381
2394,-1.0,19.1,8.9,-1.0,-1.0,-1.0,-1.0,-1.0,11.2,16.6,17.415813
2395,-1.0,-1.0,38.4,-1.0,-1.0,74.49,-1.0,-1.0,-1.0,8.65,26.582296
2396,-1.0,122.1,492.9,331.3,115.5,369.04,259.45,-1.0,-1.0,285.4,249.67433
2397,-1.0,-1.0,26.6,37.13,16.5,66.905,12.0,-1.0,26.2,21.4,15.204331
2398,85.69,132.55,-1.0,-1.0,87.81,-1.0,61.49,115.37,85.23,79.32,71.49696
2399,28.0,36.9,-1.0,-1.0,47.34,29.88,48.27,35.89,60.99,32.84,39.34603
2400,-1.0,23.6,18.8,-1.0,-1.0,-1.0,14.43,-1.0,8.48,7.6,14.544121
2401,-1.0,-1.0,41.9,45.99,24.3,69.881,37.0,85.6,58.5,32.1,41.798126
2402,28.65,25.12,-1.0,-1.0,21.23,33.38,20.08,21.73,22.27,30.43,26.130499
2403,-1.0,10.3,39.9,-1.0,-1.0,-1.0,42.83,-1.0,52.11,32.7,50.298367
2404,-1.0,27.3,-1.0,64.3,-1.0,56.254,37.69,-1.0,-1.0,35.9,44.168137
2405,-1.0,22.3,108.4,-1.0,26.9,-1.0,-1.0,24.2,36.0,60.7,66.80402
2406,-1.0,29.7,114.4,-1.0,-1.0,-1.0,-1.0,21.2,30.08,25.2,60.607872
2407,13.24,20.49,11.77,-1.0,20.44,-1.0,15.2,-1.0,19.39,20.04,15.974862
2408,-1.0,-1.0,273.24,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66.0,65.65428
2409,-1.0,18.5,77.1,-1.0,-1.0,-1.0,41.76,-1.0,2.41,21.0,30.893871
2410,-1.0,36.9,24.3,57.32,26.2,82.026,32.5,-1.0,22.9,26.0,33.404537
2411,27.73,37.22,-1.0,38.83,35.25,25.01,31.81,23.71,37.52,27.43,37.509785
2412,-1.0,19.2,90.0,-1.0,-1.0,-1.0,-1.0,20.1,-1.0,51.6,35.197197
2413,-1.0,66.0,172.0,226.45,76.6,163.29,93.1,-1.0,17.9,97.3,91.16729
2414,-1.0,49.3,246.0,134.24,62.5,231.6,92.9,-1.0,87.6,56.0,96.73913
2415,-1.0,5.5,13.7,-1.0,0.0,-1.0,5.38,-1.0,8.76,19.1,12.188466
2416,-1.0,41.8,128.1,-1.0,34.6,175.24,96.4,45.0,95.6,79.2,66.35381
2417,-1.0,44.3,46.8,-1.0,-1.0,-1.0,59.6,-1.0,50.92,63.3,50.214397
2418,-1.0,29.8,-1.0,89.2,-1.0,90.546,-1.0,-1.0,44.95,45.4,39.753983
2419,-1.0,7.9,23.1,5.8,-1.0,26.844,0.24,-1.0,-1.0,13.4,25.60987
2420,70.88,64.5,154.73,-1.0,90.03,35.09,59.57,69.47,-1.0,89.05,73.35104
2421,-1.0,26.0,68.6,-1.0,29.8,-1.0,68.14,57.7,39.89,52.8,60.351036
2422,-1.0,12.5,14.1,10.8,-1.0,30.349,-1.0,-1.0,-1.0,42.1,28.82372
2423,-1.0,-1.0,27.97,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,23.09,20.350637
2424,-1.0,-1.0,5.47,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.6,9.260504
2425,-1.0,70.6,128.7,-1.0,71.0,187.8,83.0,-1.0,47.1,107.3,90.3217
2426,-1.0,-1.0,73.44,-1.0,-1.0,187.45,-1.0,-1.0,-1.0,54.67,38.76124
2427,-1.0,-1.0,106.21,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,39.71,39.403217
2428,-1.0,-1.0,7.67,-1.0,-1.0,208.65,-1.0,-1.0,-1.0,9.4,23.295069
2429,-1.0,7.9,17.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.2,22.17588
2430,-1.0,30.5,94.7,-1.0,41.6,-1.0,53.1,33.6,50.11,77.4,59.51797
2431,-1.0,44.6,59.5,-1.0,21.9,-1.0,-1.0,26.9,28.98,60.3,44.027306
2432,-1.0,43.9,-1.0,146.6,-1.0,77.27,88.56,-1.0,35.27,66.0,68.524445
2433,-1.0,7.9,43.7,-1.0,17.0,-1.0,-1.0,25.6,18.06,37.1,30.068073
2434,-1.0,28.5,141.1,96.4,-1.0,89.224,-1.0,-1.0,-1.0,48.1,34.72531
2435,-1.0,45.5,-1.0,-1.0,79.4,-1.0,-1.0,67.0,77.53,98.9,85.4407
2436,9.97,-1.0,30.41,-1.0,23.97,101.48,27.3,17.78,10.51,18.88,26.440344
2437,-1.0,28.5,67.4,-1.0,24.0,-1.0,22.8,24.1,24.71,35.1,49.673206
2438,-1.0,-1.0,63.97,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,38.2,32.1266
2439,-1.0,50.2,-1.0,71.9,-1.0,123.23,89.13,-1.0,-1.0,102.0,82.687775
2440,-1.0,16.9,9.2,-1.0,0.0,-1.0,21.73,-1.0,20.44,21.5,25.827854
2441,-1.0,34.1,82.2,-1.0,32.3,-1.0,110.78,29.1,34.85,39.6,54.510056
2442,-1.0,28.7,36.6,-1.0,-1.0,-1.0,45.12,-1.0,-1.0,31.6,41.980164
2443,-1.0,27.4,67.9,-1.0,-1.0,-1.0,61.47,-1.0,32.68,53.0,57.4756
2444,14.34,34.84,69.91,-1.0,-1.0,-1.0,85.02,17.13,49.56,51.57,53.86182
2445,-1.0,-1.0,40.45,-1.0,-1.0,55.87,-1.0,-1.0,-1.0,27.01,28.073738
2446,-1.0,14.8,33.2,-1.0,-1.0,-1.0,-1.0,-1.0,10.89,29.8,20.604326
2447,-1.0,47.5,39.0,-1.0,-1.0,-1.0,14.45,-1.0,27.71,25.8,30.785566
2448,-1.0,36.5,63.1,-1.0,37.0,-1.0,67.95,48.8,45.08,47.6,61.319416
2449,-1.0,46.6,46.4,-1.0,-1.0,-1.0,-1.0,-1.0,24.84,61.8,39.477043
2450,-1.0,39.5,-1.0,246.8,-1.0,172.51,65.28,-1.0,-1.0,52.4,78.84832
2451,49.61,69.71,-1.0,-1.0,61.09,53.17,48.98,72.7,72.26,52.72,58.862457
2452,-1.0,-1.0,100.0,28.89,33.8,54.213,24.3,31.3,20.0,49.6,43.61862
2453,-1.0,-1.0,49.64,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,41.74,28.134283
2454,-1.0,-1.0,46.4,33.7,17.0,65.683,15.1,44.0,20.6,34.2,21.659878
2455,41.3,-1.0,-1.0,62.47,26.03,55.93,65.97,19.31,37.75,36.76,53.410683
2456,-1.0,27.5,14.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.51,40.0,27.145683
2457,-1.0,35.6,150.0,-1.0,32.5,-1.0,71.13,15.8,33.9,75.0,75.08981
2458,-1.0,69.5,105.0,-1.0,73.0,-1.0,75.96,47.6,59.79,108.5,93.59706
2459,-1.0,54.4,179.4,63.05,44.8,83.687,60.9,48.9,46.92,73.6,75.69536
2460,15.44,17.89,-1.0,-1.0,9.25,62.41,20.29,12.31,28.24,26.24,27.139174
2461,-1.0,39.7,64.7,53.19,24.8,109.97,79.9,44.8,108.57,103.5,64.66986
2462,-1.0,27.1,76.1,-1.0,37.7,-1.0,131.41,39.3,38.59,61.9,55.31112
2463,24.64,28.28,-1.0,-1.0,31.28,59.55,48.7,31.14,26.5,41.89,46.532654
2464,-1.0,16.7,-1.0,29.8,-1.0,38.846,-1.0,-1.0,16.12,6.6,27.925358
2465,-1.0,27.6,32.4,-1.0,-1.0,-1.0,24.38,-1.0,20.57,15.7,27.630901
2466,-1.0,-1.0,15.29,-1.0,-1.0,217.16,-1.0,-1.0,-1.0,21.56,24.394798
2467,-1.0,36.5,150.0,76.71,28.9,169.35,48.1,-1.0,40.4,54.9,59.82853
2468,-1.0,-1.0,53.2,42.25,26.3,44.481,32.4,-1.0,25.7,24.0,29.797749
2469,26.29,35.41,-1.0,-1.0,45.75,53.73,27.62,33.4,53.69,25.96,41.45509
2470,-1.0,41.2,65.3,-1.0,55.6,-1.0,41.06,59.6,49.31,54.2,56.86501
2471,23.12,21.88,-1.0,39.05,23.04,25.58,19.66,26.19,24.37,23.34,26.332272
2472,-1.0,107.2,187.0,139.91,78.9,98.666,90.2,84.4,86.24,103.0,103.635925
