,AGU,ATM,LDO,LPIN,OBL,SFE,TLA,VAL,CEN,MIR_med,MIR_pred
852,-1.0,62.4,36.3,84.3,48.9,104.29,56.2,-1.0,51.4,77.27,81.89014
853,16.13,16.83,39.25,-1.0,28.18,39.96,34.1,18.57,24.94,49.24,118.37697
854,22.8,15.7,-1.0,41.4,28.4,58.442,-1.0,12.5,19.15,29.41,33.694748
855,29.3,17.3,-1.0,39.3,8.4,28.944,37.1,17.1,16.98,70.66,49.104664
856,-1.0,37.1,50.4,34.7,40.5,61.517,48.6,41.2,59.5,51.85,35.91547
857,-1.0,-1.0,-1.0,8.0,14.4,22.16,31.4,12.6,20.1,5.91,28.92803
858,-1.0,43.9,60.7,86.5,58.7,76.711,52.4,-1.0,69.3,57.8,79.9073
859,11.35,7.51,15.68,-1.0,10.27,98.19,4.95,8.91,12.73,123.36,67.3061
860,-1.0,-1.0,20.9,28.2,46.5,41.227,28.4,34.3,50.0,15.94,37.055008
861,-1.0,32.1,36.3,56.1,43.0,94.273,35.6,50.2,38.63,48.12,55.279747
862,-1.0,25.1,33.0,83.7,26.2,48.125,29.5,-1.0,39.8,33.51,54.05586
863,-1.0,-1.0,14.14,33.82,-1.0,-1.0,-1.0,-1.0,-1.0,45.98,80.4513
864,-1.0,14.2,12.0,-1.0,-1.0,13.743,34.1,-1.0,11.23,13.9,28.004564
865,20.45,36.77,33.66,-1.0,25.52,14.84,28.61,21.31,36.38,50.06,44.346203
866,-1.0,35.6,20.9,42.2,28.1,105.21,30.3,95.8,25.5,56.68,59.27739
867,-1.0,125.9,92.8,288.4,97.9,200.89,94.5,-1.0,98.2,211.61,198.26596
868,30.2,16.8,-1.0,-1.0,21.0,45.675,27.42,-1.0,24.59,28.5,36.931072
869,24.6,-1.0,-1.0,58.8,20.1,53.238,18.3,21.3,20.35,26.08,38.44928
870,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.95,-1.0,19.25,23.3,32.726543
871,27.7,34.6,-1.0,82.3,31.9,55.995,43.5,30.2,36.45,45.44,50.99026
872,-1.0,21.5,20.9,95.3,23.9,80.741,20.7,-1.0,64.2,47.86,75.23343
873,-1.0,-1.0,-1.0,36.43,-1.0,72.46,-1.0,-1.0,-1.0,88.83,42.29035
874,-1.0,-1.0,-1.0,-1.0,-1.0,38.804,29.46,-1.0,22.23,80.0,30.09467
875,17.7,13.5,-1.0,-1.0,12.5,38.613,13.12,-1.0,17.61,24.6,26.459019
876,-1.0,-1.0,90.8,100.5,68.6,111.73,67.0,54.4,38.7,66.12,83.654205
877,36.49,57.48,41.6,-1.0,38.98,48.77,28.49,29.31,39.36,79.33,48.6421
878,60.97,55.48,71.83,-1.0,48.29,55.65,59.97,68.19,50.82,65.23,86.99393
879,-1.0,-1.0,-1.0,34.2,17.3,61.813,22.6,29.4,-1.0,31.21,32.946007
880,-1.0,19.0,44.1,65.1,28.0,29.004,36.3,-1.0,-1.0,62.52,33.893204
881,-1.0,-1.0,-1.0,24.0,19.3,99.07,25.8,33.5,18.3,43.51,48.31629
882,-1.0,25.9,37.9,-1.0,-1.0,89.832,31.11,-1.0,15.68,93.8,52.98993
883,-1.0,55.8,64.0,305.1,42.6,212.08,110.1,-1.0,78.7,168.79,212.65521
884,64.9,64.6,118.9,251.5,-1.0,217.68,138.6,62.8,121.29,275.02,161.74771
885,-1.0,-1.0,132.5,66.8,28.9,150.1,64.8,51.5,29.7,34.24,48.01645
886,23.7,5.1,-1.0,-1.0,13.1,24.236,22.67,-1.0,12.41,27.1,29.137472
887,37.3,37.1,-1.0,85.8,23.2,88.767,35.5,31.6,28.5,48.38,43.174625
888,38.41,34.71,33.14,-1.0,33.02,80.38,42.2,38.07,33.77,34.24,53.183445
889,57.18,-1.0,39.32,-1.0,46.2,127.28,44.65,-1.0,52.42,92.25,79.35357
890,-1.0,48.0,67.7,61.5,47.7,79.467,53.1,-1.0,55.5,55.85,72.61691
891,49.0,-1.0,70.2,64.7,23.4,101.58,66.2,57.5,56.1,80.58,81.76491
892,19.2,34.4,-1.0,52.5,29.8,47.461,-1.0,16.7,45.06,76.94,58.86069
893,79.0,70.2,-1.0,170.5,65.6,101.69,-1.0,56.5,53.1,69.46,111.21391
894,-1.0,28.0,52.8,53.9,25.0,50.56,43.0,-1.0,31.4,36.38,50.46247
895,19.7,21.1,-1.0,41.6,9.7,31.3,17.8,23.6,10.4,47.12,29.72103
896,19.1,48.8,-1.0,11.7,11.2,-1.0,18.03,-1.0,8.2,24.3,21.99315
897,26.4,20.9,-1.0,90.1,10.2,46.124,21.4,15.8,16.4,20.14,39.78941
898,61.4,30.8,-1.0,62.5,62.1,99.924,80.7,31.4,82.69,185.13,103.24715
899,-1.0,28.3,53.4,59.1,31.1,54.151,31.5,-1.0,28.9,49.05,43.724766
900,-1.0,30.6,33.5,67.4,15.2,93.925,23.7,-1.0,27.6,54.71,41.933975
901,-1.0,-1.0,60.7,292.5,33.1,210.06,37.7,54.9,35.7,105.95,91.46899
902,-1.0,47.9,92.1,-1.0,-1.0,97.14,108.4,-1.0,-1.0,213.3,146.68231
903,-1.0,31.4,25.8,48.8,58.7,62.344,32.1,-1.0,28.9,29.98,42.842945
904,-1.0,31.9,-1.0,104.1,34.4,105.56,51.9,34.8,45.92,56.19,84.7896
905,34.7,-1.0,-1.0,224.0,31.7,81.087,29.0,26.7,27.97,150.68,116.586044
906,-1.0,56.8,86.9,80.9,67.5,101.99,92.9,-1.0,89.1,144.86,91.60013
907,22.3,20.5,-1.0,58.6,18.0,41.493,-1.0,23.4,25.41,35.96,60.768257
908,-1.0,39.6,55.9,32.3,58.7,72.564,49.2,39.0,-1.0,55.65,40.45607
909,-1.0,43.2,51.2,50.6,32.4,69.369,42.4,-1.0,48.5,64.75,62.073814
910,20.8,50.7,-1.0,28.8,23.4,37.041,-1.0,38.5,18.02,43.66,48.351387
911,-1.0,17.4,-1.0,-1.0,-1.0,37.703,21.64,-1.0,14.37,15.7,35.09117
912,-1.0,-1.0,80.7,120.9,26.5,71.611,29.03,-1.0,-1.0,43.6,50.602863
913,-1.0,32.2,38.1,37.7,24.0,65.32,32.5,-1.0,27.9,47.94,48.91548
914,-1.0,11.8,46.8,-1.0,-1.0,34.855,29.05,-1.0,22.87,29.5,34.690918
915,-1.0,-1.0,-1.0,-1.0,-1.0,37.001,19.92,-1.0,16.68,24.3,27.665602
916,-1.0,42.7,47.1,58.2,42.1,53.165,-1.0,-1.0,42.4,45.31,71.00827
917,-1.0,-1.0,13.0,3.0,10.2,35.9,19.1,21.6,9.5,14.17,22.566853
918,26.8,62.6,-1.0,56.4,27.2,60.514,-1.0,57.6,42.34,38.6,54.673485
919,123.0,-1.0,-1.0,200.3,95.6,150.08,-1.0,150.1,97.13,189.53,181.16891
920,-1.0,10.7,23.9,18.7,2.8,31.586,17.6,12.0,10.82,19.63,29.7262
921,-1.0,-1.0,85.5,46.8,-1.0,184.82,-1.0,-1.0,-1.0,87.7,51.628418
922,-1.0,-1.0,-1.0,17.3,10.3,16.123,17.5,28.5,12.7,15.68,21.264656
923,12.6,24.5,-1.0,23.8,8.8,37.885,33.26,-1.0,15.04,24.8,25.793816
924,-1.0,16.6,14.7,9.2,-1.0,24.475,-1.0,-1.0,-1.0,20.8,23.882683
925,62.3,30.6,-1.0,36.4,30.4,55.5,-1.0,34.6,30.57,46.37,45.187313
926,-1.0,-1.0,-1.0,23.4,23.1,47.695,15.4,16.1,23.6,37.62,33.131588
927,34.0,19.1,-1.0,54.5,25.8,54.615,36.59,-1.0,34.39,47.9,42.721367
928,43.8,31.8,-1.0,65.4,51.8,84.593,-1.0,43.1,36.22,42.47,53.223526
929,-1.0,18.5,17.7,94.1,28.5,77.223,29.2,-1.0,24.8,98.89,78.1854
930,-1.0,-1.0,-1.0,40.0,13.7,43.033,27.3,27.2,26.9,39.26,38.579884
931,69.4,27.2,-1.0,77.3,55.7,58.347,-1.0,52.3,58.42,125.17,88.7778
932,-1.0,32.6,40.6,67.2,35.1,63.791,44.6,-1.0,37.5,44.17,57.70765
933,-1.0,12.4,14.4,55.1,9.8,25.852,15.4,-1.0,9.8,25.38,34.032413
934,-1.0,-1.0,-1.0,7.1,8.1,18.751,3.9,15.4,3.6,9.92,10.633888
935,-1.0,58.6,69.7,50.6,-1.0,47.94,-1.0,-1.0,-1.0,52.8,75.76157
936,32.67,42.77,27.94,-1.0,41.35,26.4,36.73,40.68,46.67,129.66,34.731544
937,3.91,18.76,11.83,-1.0,12.84,29.27,10.73,11.12,12.48,43.49,37.52222
938,-1.0,31.2,-1.0,54.4,23.8,44.268,30.5,34.1,38.12,28.39,38.84971
939,-1.0,42.1,37.3,63.9,-1.0,46.041,36.7,-1.0,44.0,55.67,58.500984
940,-1.0,-1.0,12.3,18.24,-1.0,95.0,-1.0,-1.0,-1.0,18.08,30.232391
941,-1.0,8.4,-1.0,-1.0,-1.0,13.461,15.45,-1.0,10.43,6.7,18.879034
942,-1.0,-1.0,-1.0,5.9,8.7,10.511,13.8,7.1,9.6,12.51,10.4308605
943,-1.0,-1.0,53.4,125.4,30.3,89.964,51.8,28.4,46.3,145.39,106.75069
944,20.4,26.7,-1.0,26.8,23.2,34.516,22.9,20.9,19.27,26.01,24.086542
945,-1.0,39.8,37.6,81.8,33.1,64.048,36.5,-1.0,26.3,33.02,59.390965
946,-1.0,94.2,71.5,161.4,80.0,271.38,95.8,90.0,96.6,134.8,147.78398
947,-1.0,-1.0,-1.0,10.2,9.1,21.076,12.5,4.4,2.6,11.37,13.646662
948,-1.0,-1.0,15.0,27.5,17.8,69.94,16.6,30.9,17.1,33.67,40.018852
949,-1.0,-1.0,28.3,34.4,20.4,79.919,28.81,-1.0,-1.0,37.9,41.127388
950,40.0,34.9,-1.0,76.9,40.5,76.456,-1.0,36.9,26.44,40.42,48.92315
951,-1.0,-1.0,48.76,26.62,-1.0,-1.0,-1.0,-1.0,-1.0,38.71,128.68555
952,22.55,-1.0,26.19,28.07,12.96,36.89,28.17,21.51,20.59,32.32,34.755642
953,28.0,38.2,-1.0,117.7,45.1,85.782,89.7,34.9,80.54,157.38,140.2299
954,12.72,19.64,29.5,-1.0,24.39,78.47,23.27,13.34,24.58,216.26,70.094215
955,-1.0,39.1,63.6,51.0,73.3,78.68,81.5,-1.0,81.5,69.47,49.368107
956,-1.0,-1.0,-1.0,11.2,15.5,20.288,13.1,17.3,11.0,15.39,17.723433
957,-1.0,42.6,120.4,217.5,77.8,221.88,75.4,-1.0,38.4,234.66,91.89727
958,100.42,82.46,67.47,-1.0,83.32,139.6,82.31,133.47,70.92,47.07,63.146362
959,-1.0,2.6,14.5,11.1,7.0,22.108,9.1,-1.0,10.5,11.16,13.934177
960,10.9,7.5,-1.0,23.6,17.8,58.061,-1.0,-1.0,13.93,38.5,22.469204
961,-1.0,42.6,46.6,43.7,33.1,198.71,37.0,-1.0,44.3,63.83,76.46684
962,22.8,39.26,33.63,-1.0,44.23,107.61,34.69,34.67,43.2,38.35,68.887794
963,10.4,2.5,-1.0,17.1,9.9,19.237,-1.0,15.6,13.77,29.42,20.289476
964,-1.0,76.5,62.1,68.9,69.5,113.8,51.3,-1.0,70.2,59.82,100.29124
965,-1.0,-1.0,-1.0,-1.0,-1.0,26.339,29.64,-1.0,22.41,23.2,24.740707
966,-1.0,22.8,74.5,186.8,35.2,82.279,62.2,-1.0,23.3,67.03,68.04694
967,-1.0,22.3,42.8,71.6,40.5,81.407,33.0,-1.0,-1.0,42.0,72.19168
968,49.8,44.4,-1.0,109.4,37.3,104.09,-1.0,49.3,36.18,73.8,66.55266
969,-1.0,-1.0,-1.0,16.6,17.3,27.279,24.0,20.5,33.3,30.08,22.43148
970,53.2,72.9,-1.0,83.5,43.1,-1.0,-1.0,75.2,42.33,85.85,74.54344
971,73.1,74.6,-1.0,82.8,66.6,167.22,75.2,63.1,63.6,200.64,106.451
972,33.48,25.4,30.09,-1.0,18.41,105.79,30.46,27.92,32.44,80.82,110.284225
973,32.3,46.4,-1.0,-1.0,22.0,47.905,42.34,-1.0,22.27,38.0,50.961018
974,11.5,0.7,-1.0,-1.0,18.5,-1.0,23.14,-1.0,8.96,45.4,26.617107
975,16.8,-1.0,-1.0,34.3,16.1,69.499,20.7,14.6,21.04,18.6,41.713516
976,-1.0,-1.0,-1.0,-1.0,-1.0,39.511,21.43,-1.0,20.59,65.7,28.328493
977,-1.0,50.4,29.2,36.4,29.8,-1.0,36.4,-1.0,28.6,49.02,44.92301
978,-1.0,-1.0,64.62,83.23,-1.0,75.73,-1.0,-1.0,-1.0,45.51,66.83521
979,-1.0,-1.0,-1.0,49.0,20.7,86.776,42.4,37.6,26.7,32.31,57.641247
980,-1.0,-1.0,28.73,24.66,-1.0,43.96,-1.0,-1.0,-1.0,33.92,36.898968
981,-1.0,60.7,57.4,142.9,54.9,150.29,65.2,-1.0,48.7,62.02,119.78812
982,18.5,80.2,-1.0,-1.0,22.8,65.479,48.2,-1.0,28.01,37.6,58.242283
983,65.04,103.56,101.29,-1.0,58.17,348.29,91.19,70.11,101.56,146.83,46.487698
984,40.6,-1.0,-1.0,29.6,39.4,48.108,49.0,45.4,39.18,40.31,48.23779
985,-1.0,-1.0,-1.0,41.4,40.3,79.751,24.8,37.0,32.8,40.98,46.44581
986,-1.0,50.4,53.4,37.2,45.8,73.583,58.3,50.5,56.57,57.9,45.707256
987,-1.0,33.5,78.7,116.8,56.4,127.75,91.5,47.4,101.02,175.8,158.76805
988,105.15,99.61,98.06,-1.0,94.51,33.16,113.23,132.11,91.17,35.26,78.747055
989,-1.0,15.7,53.0,67.8,19.5,65.908,30.0,-1.0,24.1,51.8,41.315872
990,-1.0,64.1,53.7,422.6,56.5,287.77,93.6,127.9,218.1,261.14,402.9507
991,-1.0,-1.0,-1.0,23.4,21.8,62.865,24.6,33.6,20.3,33.48,47.069996
992,-1.0,-1.0,-1.0,16.7,14.6,38.075,12.2,34.0,14.7,40.65,30.656902
993,42.3,33.4,-1.0,42.3,32.3,66.755,40.5,37.8,38.48,39.85,49.473278
994,-1.0,35.5,82.5,148.5,29.5,148.48,54.9,-1.0,-1.0,82.05,103.53927
995,31.9,32.9,-1.0,103.9,36.4,-1.0,51.4,18.3,43.79,88.32,72.957825
996,35.2,44.9,55.4,18.0,32.2,47.179,49.9,72.1,54.08,46.23,44.579624
997,23.2,35.3,-1.0,52.1,32.9,48.283,-1.0,39.2,40.39,34.26,42.693497
998,-1.0,-1.0,58.6,105.2,37.0,87.517,41.8,41.5,36.1,40.07,72.780975
999,-1.0,22.1,30.7,54.3,22.4,47.453,23.3,-1.0,31.7,27.0,35.18303
1000,-1.0,57.3,30.4,104.8,28.3,228.66,36.8,81.8,31.1,75.08,94.179306
1001,23.4,10.2,37.1,37.8,19.8,64.224,28.3,18.6,11.38,25.87,26.118748
1002,-1.0,-1.0,-1.0,-1.0,-1.0,18.075,16.1,9.4,11.1,10.94,14.611254
1003,18.4,-1.0,-1.0,43.2,41.5,69.035,65.9,6.1,56.36,27.84,48.788086
1004,12.97,12.94,20.26,-1.0,17.28,100.55,30.2,13.01,15.14,97.55,98.43719
1005,-1.0,11.6,18.9,32.0,13.1,33.93,7.9,-1.0,-1.0,13.13,18.772362
1006,-1.0,21.0,16.8,16.6,17.2,36.141,11.0,25.3,14.49,16.34,32.91044
1007,-1.0,36.1,3.3,126.3,-1.0,87.192,83.8,-1.0,-1.0,112.2,104.88023
1008,15.45,39.01,22.89,-1.0,19.97,-1.0,18.29,30.77,29.03,55.99,69.433975
1009,-1.0,111.0,88.7,403.1,85.3,266.69,101.4,-1.0,79.8,207.65,166.67215
1010,22.7,-1.0,49.4,86.3,29.6,65.134,48.6,33.6,41.71,89.4,75.5241
1011,32.4,-1.0,-1.0,67.5,33.3,67.476,25.8,29.3,25.07,29.71,48.487995
1012,-1.0,135.5,81.6,181.5,48.3,221.42,141.4,49.0,104.12,117.05,201.37526
1013,13.5,3.8,-1.0,-1.0,10.2,40.268,14.41,-1.0,15.22,25.6,19.327177
1014,35.5,-1.0,-1.0,50.5,31.2,64.518,-1.0,61.2,47.11,37.11,66.60498
1015,56.08,-1.0,84.6,-1.0,43.05,68.89,71.41,69.47,55.9,40.2,46.638947
1016,-1.0,-1.0,-1.0,39.3,19.3,48.652,23.6,12.9,20.2,30.18,37.453197
1017,26.6,-1.0,-1.0,91.5,24.2,-1.0,-1.0,9.9,18.8,45.83,43.627544
1018,-1.0,55.8,84.9,106.1,52.9,76.255,54.8,57.3,45.63,61.59,83.68303
1019,-1.0,23.5,17.7,-1.0,-1.0,52.165,24.55,-1.0,24.99,37.3,38.200905
1020,73.8,44.5,-1.0,41.2,33.3,77.843,41.78,-1.0,37.41,70.5,56.097923
1021,-1.0,42.7,48.7,55.7,45.6,83.352,52.1,-1.0,36.7,69.02,58.502914
1022,43.15,91.92,49.6,-1.0,73.36,137.59,49.49,32.1,92.24,33.1,105.867424
1023,15.8,6.5,-1.0,46.3,14.8,66.936,-1.0,-1.0,10.57,20.36,33.86848
1024,-1.0,46.1,49.9,94.9,68.8,78.731,35.0,-1.0,31.4,44.9,49.39846
1025,-1.0,54.1,47.2,129.6,47.4,104.35,59.1,-1.0,45.0,92.58,90.43118
1026,-1.0,46.8,32.2,91.6,48.0,39.349,51.7,-1.0,61.9,46.68,75.11584
1027,-1.0,62.7,51.9,230.0,40.5,157.38,41.2,52.2,-1.0,98.17,93.94849
1028,-1.0,-1.0,-1.0,-1.0,-1.0,35.17,53.39,-1.0,23.84,49.9,42.562695
1029,76.26,119.63,148.8,-1.0,52.35,68.25,79.79,74.73,127.09,44.01,121.47625
1030,27.89,24.32,-1.0,-1.0,25.0,38.53,53.56,27.72,55.23,44.98,39.62762
1031,29.0,36.8,-1.0,48.2,29.7,68.806,38.5,39.4,26.69,35.1,48.404533
1032,-1.0,49.5,51.2,143.8,38.3,100.13,51.6,-1.0,82.4,66.01,131.19078
1033,-1.0,-1.0,-1.0,36.3,28.9,18.646,19.4,24.8,34.8,40.01,33.99089
1034,-1.0,26.7,30.5,39.0,40.1,50.635,28.9,65.7,37.41,19.89,45.710155
1035,-1.0,47.0,40.5,46.6,44.6,91.857,45.1,-1.0,41.2,61.86,67.83059
1036,35.4,40.9,-1.0,-1.0,25.7,36.521,38.63,-1.0,31.27,35.1,38.467728
1037,27.8,37.3,-1.0,55.4,36.4,44.396,56.6,37.3,38.09,65.22,50.57896
1038,-1.0,22.0,-1.0,-1.0,-1.0,28.431,74.6,-1.0,18.2,0.6,34.348057
1039,-1.0,36.3,48.0,47.0,48.7,56.955,49.5,-1.0,43.9,47.6,62.82782
1040,-1.0,-1.0,-1.0,-1.0,18.5,55.091,9.9,16.7,20.8,27.75,30.902811
1041,-1.0,7.9,-1.0,-1.0,-1.0,19.578,12.2,-1.0,10.54,30.2,16.211523
1042,15.43,23.82,18.43,-1.0,29.64,11.91,16.73,18.88,26.98,49.25,37.412388
1043,46.3,28.8,-1.0,66.9,42.2,-1.0,-1.0,39.3,43.83,55.97,70.4411
1044,-1.0,-1.0,140.9,212.1,71.4,313.39,99.0,-1.0,144.4,362.1,263.4441
1045,-1.0,-1.0,-1.0,27.7,30.6,51.148,28.4,30.2,27.4,34.75,37.32261
1046,-1.0,71.2,95.9,197.0,69.2,108.66,71.9,-1.0,66.5,106.75,125.21788
1047,-1.0,28.1,65.3,71.5,44.8,60.083,50.9,-1.0,-1.0,64.03,63.4615
1048,34.3,28.5,-1.0,50.1,22.8,63.715,-1.0,27.0,16.28,71.8,42.49007
1049,52.8,59.5,83.5,102.2,30.7,165.13,61.6,98.5,87.18,141.7,117.11288
1050,-1.0,3.0,-1.0,-1.0,-1.0,52.888,15.43,-1.0,9.52,23.8,32.347466
1051,35.0,32.8,-1.0,77.2,40.6,93.738,-1.0,36.6,58.6,105.35,74.79528
1052,52.9,37.4,-1.0,44.4,42.6,57.867,-1.0,42.9,42.44,45.24,63.71355
1053,18.4,21.4,31.9,105.7,16.3,124.23,20.9,15.0,19.65,67.16,56.956707
1054,-1.0,9.4,8.0,-1.0,-1.0,16.144,14.0,-1.0,11.09,22.4,13.409441
1055,-1.0,63.0,70.8,133.4,62.5,91.954,68.8,-1.0,63.0,66.32,80.60065
1056,-1.0,19.4,-1.0,-1.0,-1.0,34.563,44.91,-1.0,43.95,37.8,46.35122
1057,-1.0,-1.0,-1.0,13.7,28.9,27.001,22.8,27.7,22.7,26.33,18.851044
1058,-1.0,-1.0,-1.0,16.5,10.6,20.898,4.6,17.8,21.8,24.01,16.623508
1059,-1.0,-1.0,-1.0,6.3,11.1,14.596,11.9,15.6,11.1,13.14,14.435009
1060,-1.0,-1.0,-1.0,14.5,19.3,39.469,16.3,19.9,23.4,23.33,29.18651
1061,20.8,65.9,-1.0,-1.0,27.5,58.949,103.24,-1.0,52.11,35.1,76.151924
1062,-1.0,48.1,47.6,91.0,62.5,112.55,46.1,-1.0,34.8,135.51,81.37446
1063,-1.0,31.9,-1.0,-1.0,-1.0,-1.0,71.83,-1.0,48.06,55.6,97.606964
1064,-1.0,60.0,98.0,221.4,47.9,231.59,93.9,-1.0,53.3,74.31,107.30091
1065,30.65,27.49,26.84,-1.0,25.37,48.92,26.16,31.76,25.52,44.23,156.81216
1066,-1.0,57.4,58.2,63.8,44.9,76.484,50.6,80.3,54.36,62.15,63.36681
1067,-1.0,-1.0,-1.0,37.6,25.8,114.51,13.2,31.2,14.9,59.63,37.628456
1068,-1.0,48.7,51.3,64.5,64.4,95.293,59.6,66.4,62.4,75.69,67.80779
1069,-1.0,-1.0,-1.0,63.2,22.9,25.903,24.3,21.3,16.6,35.21,33.143444
1070,-1.0,-1.0,27.6,33.2,19.4,39.305,34.0,34.9,31.6,30.52,36.298496
1071,-1.0,20.5,28.5,36.0,27.5,86.463,27.3,39.9,34.02,39.62,42.654774
1072,-1.0,-1.0,17.7,-1.0,-1.0,37.253,25.92,-1.0,15.36,15.3,16.603567
1073,-1.0,-1.0,-1.0,31.9,29.1,62.743,30.9,18.8,24.9,21.19,37.378006
1074,11.89,16.82,24.64,-1.0,18.8,125.63,14.23,14.84,16.72,205.37,145.3718
1075,-1.0,-1.0,30.2,90.0,30.3,83.196,52.2,51.8,43.3,102.12,69.53651
1076,44.3,69.6,-1.0,127.0,58.2,93.423,54.0,51.6,55.86,59.45,66.86599
1077,-1.0,97.1,78.1,133.5,79.4,185.84,71.4,103.5,135.56,188.03,169.83104
1078,-1.0,-1.0,47.8,32.9,23.7,35.579,36.6,42.9,20.1,30.89,39.09737
1079,-1.0,-1.0,27.8,125.7,4.1,59.059,26.3,39.4,35.1,66.98,84.7784
1080,-1.0,20.6,22.7,-1.0,-1.0,37.392,-1.0,-1.0,-1.0,48.5,40.002693
1081,53.3,53.1,-1.0,72.2,45.9,91.419,-1.0,56.7,50.65,95.89,71.89812
1082,13.1,10.3,-1.0,-1.0,11.0,36.347,24.49,-1.0,18.67,23.4,26.907701
1083,52.6,-1.0,-1.0,91.9,60.0,75.179,-1.0,47.1,49.38,89.64,68.46901
1084,-1.0,-1.0,-1.0,42.5,43.0,107.97,46.4,45.4,31.2,15.74,81.375015
1085,-1.0,92.8,126.6,250.2,60.4,254.01,161.8,-1.0,132.7,396.13,314.00073
1086,-1.0,-1.0,25.15,45.8,-1.0,-1.0,-1.0,-1.0,-1.0,71.38,79.03432
1087,-1.0,-1.0,-1.0,29.6,12.7,24.743,19.6,28.4,13.0,17.44,28.830833
1088,-1.0,-1.0,-1.0,26.3,17.2,58.446,19.4,28.7,25.2,25.89,37.85305
1089,-1.0,39.5,60.1,89.2,32.5,81.144,45.9,-1.0,22.2,54.65,70.970245
1090,-1.0,42.5,59.6,141.4,-1.0,64.144,57.5,-1.0,45.5,54.0,87.584885
1091,12.43,20.62,27.3,-1.0,15.56,42.81,20.9,16.24,17.57,134.76,37.33357
1092,-1.0,38.0,33.5,43.3,21.2,102.16,15.12,-1.0,-1.0,28.0,33.66665
1093,-1.0,17.7,39.9,32.8,3.0,26.274,10.5,16.7,13.61,24.01,27.656822
1094,-1.0,-1.0,-1.0,-1.0,-1.0,41.809,68.8,-1.0,27.91,36.5,52.62183
1095,10.7,37.1,-1.0,19.0,-1.0,24.23,38.25,-1.0,24.03,26.3,39.666725
1096,95.7,95.7,110.3,68.5,88.3,140.28,77.8,14.0,111.96,146.58,187.3674
1097,-1.0,-1.0,55.8,252.5,44.0,160.51,175.41,-1.0,-1.0,112.7,182.78479
1098,-1.0,-1.0,7.69,21.21,-1.0,-1.0,-1.0,-1.0,-1.0,21.02,77.4919
1099,-1.0,-1.0,28.56,49.94,-1.0,72.21,-1.0,-1.0,-1.0,29.15,40.137836
1100,-1.0,24.9,70.6,37.2,27.3,38.092,31.4,-1.0,20.45,50.07,65.93671
1101,-1.0,23.8,26.0,35.8,27.5,66.802,30.3,50.9,25.8,78.51,40.617367
1102,25.7,26.6,-1.0,29.5,24.5,48.735,33.0,36.1,31.05,55.19,37.366413
1103,-1.0,22.1,24.8,43.9,22.3,58.654,39.7,-1.0,22.2,35.19,41.279945
1104,-1.0,12.0,23.1,8.1,0.09,44.91,13.6,15.8,-1.0,33.96,39.95484
1105,-1.0,39.3,46.8,-1.0,-1.0,41.446,15.95,-1.0,-1.0,31.2,38.702274
1106,-1.0,-1.0,-1.0,-1.0,-1.0,19.324,23.49,-1.0,5.85,7.1,21.241335
1107,38.2,-1.0,-1.0,125.0,26.6,40.01,35.3,30.0,21.67,35.81,51.39598
1108,-1.0,119.7,84.3,372.6,91.0,209.49,106.8,-1.0,131.2,177.5,242.21056
1109,-1.0,53.6,39.9,83.6,32.2,135.07,61.7,120.1,61.4,157.83,104.00619
1110,5.3,4.6,-1.0,6.1,-1.0,18.612,22.06,-1.0,8.28,4.3,16.500107
1111,-1.0,37.3,45.2,56.7,23.8,31.85,25.95,-1.0,-1.0,41.6,27.99236
1112,-1.0,-1.0,39.95,25.57,-1.0,-1.0,-1.0,-1.0,-1.0,54.18,146.99922
1113,-1.0,17.7,36.9,96.4,24.1,72.089,30.9,-1.0,43.0,39.83,65.3468
1114,-1.0,-1.0,-1.0,13.3,-1.0,22.693,8.7,15.1,12.4,17.68,14.858587
1115,-1.0,24.3,61.0,-1.0,-1.0,48.431,24.21,-1.0,-1.0,34.8,25.179476
1116,54.9,-1.0,-1.0,40.8,73.6,60.87,50.8,31.5,37.92,44.75,84.1263
1117,-1.0,-1.0,13.3,37.7,24.6,72.317,31.1,51.9,31.4,45.35,47.257973
1118,50.5,-1.0,-1.0,31.0,14.9,63.854,-1.0,13.0,11.85,27.09,43.01589
1119,-1.0,46.2,65.8,54.1,29.3,112.23,23.3,63.9,37.11,132.12,68.392845
1120,63.3,-1.0,-1.0,51.5,32.1,74.003,53.5,47.2,35.32,55.18,70.85186
1121,-1.0,8.0,26.1,29.0,25.4,59.106,18.0,40.2,20.6,37.27,29.623203
1122,30.0,32.6,-1.0,100.5,23.2,98.519,32.4,31.2,42.72,40.13,70.62206
1123,-1.0,-1.0,-1.0,45.9,30.9,48.88,52.2,63.7,35.0,49.82,43.169075
1124,-1.0,79.5,64.6,87.8,54.1,125.92,104.3,-1.0,68.0,140.0,131.42459
1125,31.7,14.6,23.1,31.7,15.9,91.387,23.8,24.8,21.62,36.37,33.45897
1126,-1.0,-1.0,24.14,118.94,-1.0,-1.0,-1.0,-1.0,-1.0,42.3,56.216965
1127,-1.0,46.5,40.5,50.8,57.2,54.848,48.6,-1.0,44.9,45.9,70.35033
1128,31.6,35.1,-1.0,95.6,23.2,84.697,42.0,28.6,29.26,46.26,57.691628
1129,-1.0,8.6,10.0,17.1,7.6,44.266,10.9,17.0,17.49,26.03,29.712927
