,AGU,ATM,LDO,LPIN,OBL,SFE,TLA,VAL,CEN,MIR_med,MIR_pred
1642,29.6,33.5,-1.0,47.7,31.5,72.415,-1.0,29.9,21.25,47.43,34.687344
1643,-1.0,83.0,97.8,174.8,93.8,70.024,89.0,-1.0,85.1,89.54,73.47534
1644,91.68,-1.0,111.3,-1.0,87.07,103.6,89.12,96.11,92.42,39.53,58.611877
1645,-1.0,19.0,38.8,69.3,37.7,61.188,36.1,-1.0,-1.0,39.54,49.13309
1646,53.3,57.8,-1.0,66.2,59.6,59.689,-1.0,69.7,80.17,50.96,85.62521
1647,-1.0,74.1,67.1,111.9,58.1,86.011,70.4,-1.0,23.8,105.53,76.26418
1648,20.1,-1.0,-1.0,24.4,14.7,60.682,26.1,23.1,18.6,40.16,29.877924
1649,-1.0,34.5,-1.0,53.8,26.5,42.334,45.0,-1.0,22.8,53.42,32.130478
1650,75.2,57.6,162.0,-1.0,128.1,132.18,130.4,30.0,113.21,224.8,38.088326
1651,-1.0,-1.0,70.0,85.8,42.9,217.21,58.2,101.2,62.2,131.07,142.82352
1652,47.2,44.2,-1.0,-1.0,30.3,68.303,60.62,-1.0,43.72,75.3,54.310745
1653,-1.0,57.9,52.0,45.1,36.6,56.66,39.8,-1.0,34.1,57.74,73.55266
1654,23.0,-1.0,-1.0,-1.0,18.9,46.417,46.36,-1.0,33.62,24.7,36.946278
1655,-1.0,44.8,52.3,77.7,44.6,156.44,42.0,-1.0,33.4,57.02,75.62503
1656,-1.0,-1.0,-1.0,26.9,2.7,66.227,5.0,28.0,14.6,31.76,26.25928
1657,-1.0,12.8,33.5,13.6,80.7,27.548,-1.0,-1.0,29.4,31.54,37.574497
1658,-1.0,56.6,46.7,50.5,45.8,87.349,56.5,42.3,-1.0,104.06,82.23127
1659,-1.0,26.9,-1.0,32.7,21.8,39.168,40.3,26.7,37.79,33.84,23.989035
1660,32.93,59.51,42.36,-1.0,64.87,79.89,45.42,63.31,70.46,46.65,48.651554
1661,-1.0,-1.0,54.4,76.9,21.7,103.87,-1.0,-1.0,-1.0,42.9,78.78706
1662,-1.0,-1.0,66.7,100.3,29.8,60.349,22.5,38.5,26.2,33.16,25.487085
1663,40.5,28.2,-1.0,42.7,28.7,70.875,-1.0,33.8,33.7,54.37,53.833313
1664,45.06,69.59,44.44,-1.0,56.61,13.36,68.48,64.63,100.67,21.31,49.202682
1665,3.1,5.8,-1.0,11.5,-1.0,9.753,10.97,-1.0,3.69,5.1,3.1291003
1666,21.1,-1.0,-1.0,30.1,17.6,37.566,36.4,24.5,29.12,26.2,40.23727
1667,20.73,27.06,23.05,-1.0,28.95,17.98,27.22,18.95,32.99,38.92,56.7274
1668,-1.0,-1.0,6.1,25.6,36.9,63.396,31.5,40.5,25.4,40.12,39.27194
1669,21.9,3.5,-1.0,21.4,-1.0,38.737,31.68,-1.0,18.84,33.9,26.96668
1670,-1.0,21.9,29.7,85.2,18.3,39.709,48.5,-1.0,41.5,57.51,61.689423
1671,-1.0,10.8,21.3,-1.0,-1.0,42.822,-1.0,-1.0,-1.0,37.9,26.30877
1672,25.24,28.19,43.18,-1.0,31.38,25.14,36.43,32.04,38.75,40.21,59.61836
1673,-1.0,-1.0,-1.0,18.8,17.7,40.284,17.2,14.6,9.9,20.31,21.76034
1674,-1.0,-1.0,-1.0,10.8,13.9,14.659,13.6,29.2,11.9,28.75,15.885776
1675,-1.0,-1.0,44.2,43.3,-1.0,-1.0,-1.0,-1.0,-1.0,39.75,88.526886
1676,6.5,15.6,-1.0,13.2,4.9,19.13,14.41,-1.0,6.31,14.2,2.8025541
1677,26.6,-1.0,-1.0,28.4,10.6,27.604,33.95,-1.0,19.08,24.8,40.827656
1678,-1.0,49.7,103.0,350.6,136.3,189.45,151.6,-1.0,158.3,460.41,460.27527
1679,-1.0,-1.0,16.1,17.5,10.4,44.324,16.5,14.3,11.8,48.67,25.694624
1680,-1.0,27.7,44.5,57.1,28.3,48.005,-1.0,-1.0,30.4,63.06,16.393764
1681,-1.0,46.9,59.2,46.2,45.5,77.07,62.7,45.0,66.24,46.85,68.683846
1682,-1.0,68.4,70.2,204.2,83.6,248.38,119.5,-1.0,117.7,182.66,191.65295
1683,-1.0,55.2,37.6,86.9,64.3,253.24,63.3,-1.0,46.5,94.05,129.69682
1684,-1.0,-1.0,24.1,78.4,54.0,107.84,48.1,70.3,49.1,94.47,70.08732
1685,-1.0,30.7,34.5,48.5,29.8,61.23,37.7,-1.0,29.9,34.17,44.83761
1686,-1.0,38.9,41.5,85.3,34.0,58.45,60.7,-1.0,47.0,31.26,67.94475
1687,-1.0,39.2,129.6,95.6,32.0,169.49,87.2,41.3,96.42,54.91,155.03362
1688,16.1,16.2,-1.0,28.3,5.8,25.035,-1.0,10.0,10.91,7.86,19.751423
1689,-1.0,-1.0,28.5,47.4,29.3,65.965,20.5,36.2,37.5,57.15,38.551895
1690,-1.0,-1.0,-1.0,27.42,-1.0,51.14,-1.0,-1.0,-1.0,37.29,35.65353
1691,-1.0,17.6,37.8,64.1,14.3,70.274,30.2,-1.0,-1.0,50.48,53.720734
1692,27.8,1.5,-1.0,20.5,11.9,-1.0,11.03,-1.0,18.83,23.7,24.053555
1693,36.72,29.6,45.39,-1.0,58.94,-1.0,67.2,26.47,95.09,39.59,41.507412
1694,-1.0,87.0,76.6,122.8,109.5,115.45,-1.0,-1.0,76.1,58.21,113.11201
1695,-1.0,33.8,41.8,79.6,45.7,82.099,40.6,-1.0,32.3,58.86,66.72659
1696,42.6,34.5,-1.0,43.8,30.5,-1.0,49.5,-1.0,33.67,53.1,54.230274
1697,47.1,-1.0,-1.0,51.6,65.3,121.16,-1.0,-1.0,57.89,10.6,94.5376
1698,29.6,45.0,-1.0,50.1,35.7,68.905,52.0,55.7,39.56,37.33,49.60416
1699,50.0,42.8,-1.0,86.5,33.2,83.999,-1.0,58.3,36.95,68.46,67.62614
1700,44.8,13.1,-1.0,-1.0,18.7,78.095,9.39,-1.0,23.11,43.5,58.46284
1701,-1.0,72.8,71.6,82.3,37.0,-1.0,45.9,-1.0,75.7,180.89,84.597015
1702,-1.0,21.0,21.5,38.7,26.2,66.846,30.1,27.0,29.34,34.18,36.74848
1703,17.1,17.8,-1.0,-1.0,11.4,45.445,18.55,-1.0,20.4,34.0,25.563791
1704,-1.0,23.8,1.9,19.7,-1.0,35.395,-1.0,-1.0,-1.0,18.8,20.095753
1705,-1.0,-1.0,-1.0,17.7,19.9,60.196,23.8,17.5,14.0,45.67,69.45695
1706,-1.0,29.3,30.7,59.8,21.9,73.992,21.21,-1.0,-1.0,66.8,46.01653
1707,17.2,10.5,-1.0,42.5,21.8,51.38,-1.0,12.2,13.17,17.32,22.488668
1708,-1.0,-1.0,38.4,39.5,-1.0,69.413,-1.0,-1.0,-1.0,19.0,27.589676
1709,35.6,-1.0,-1.0,45.7,30.3,59.419,34.6,24.0,30.51,28.82,33.25891
1710,3.9,32.2,-1.0,57.2,20.3,97.28,-1.0,17.7,21.45,26.06,43.80129
1711,-1.0,-1.0,-1.0,18.0,14.1,25.169,18.1,19.8,14.0,14.86,24.348497
1712,-1.0,-1.0,-1.0,13.3,31.4,53.562,47.2,13.4,9.7,30.73,51.25596
1713,-1.0,-1.0,-1.0,7.6,8.4,36.758,24.6,26.1,10.6,23.97,25.400076
1714,50.55,92.25,128.58,-1.0,64.59,59.31,75.59,44.47,70.45,48.03,46.740326
1715,-1.0,27.8,67.3,83.4,28.4,60.468,34.5,-1.0,-1.0,45.24,56.709583
1716,-1.0,28.5,-1.0,49.8,27.4,61.519,32.1,-1.0,32.0,37.09,41.74182
1717,-1.0,-1.0,22.5,40.7,19.7,73.52,34.0,52.9,21.2,65.7,43.104168
1718,-1.0,79.1,147.4,-1.0,82.4,202.73,96.2,71.3,94.7,107.19,94.43741
1719,38.4,51.8,-1.0,101.0,35.5,106.95,31.4,34.3,30.39,37.25,47.077496
1720,21.1,-1.0,-1.0,37.6,21.3,56.129,37.5,22.4,25.2,35.29,40.77608
1721,-1.0,164.1,194.3,749.1,111.9,554.19,392.5,-1.0,-1.0,620.9,574.2439
1722,-1.0,-1.0,36.2,60.2,10.8,37.434,17.35,-1.0,-1.0,49.9,46.696438
1723,-1.0,87.4,114.1,272.8,76.2,173.1,102.3,89.0,88.66,125.65,114.84043
1724,41.8,37.5,-1.0,61.5,44.6,99.702,-1.0,40.2,68.56,88.21,61.262566
1725,17.48,18.7,18.64,-1.0,29.57,-1.0,14.19,26.23,18.3,49.93,41.502125
1726,-1.0,115.9,65.5,130.2,115.6,129.69,93.4,-1.0,112.9,84.28,221.86638
1727,-1.0,16.2,27.2,-1.0,-1.0,86.178,-1.0,-1.0,-1.0,29.5,52.236343
1728,28.4,25.1,-1.0,46.6,31.0,67.773,-1.0,36.4,31.07,32.09,40.684757
1729,-1.0,34.3,29.2,120.3,38.4,73.756,59.6,-1.0,51.7,77.5,89.188354
1730,-1.0,45.1,69.3,165.5,37.4,126.21,56.8,67.2,65.01,51.44,119.53512
1731,-1.0,54.5,50.0,57.7,46.9,83.493,54.7,-1.0,83.4,62.01,61.352463
1732,-1.0,49.5,65.4,123.1,41.4,59.891,69.1,-1.0,28.2,66.47,63.488804
1733,-1.0,-1.0,-1.0,10.2,4.6,11.847,1.3,-1.0,6.6,8.72,6.333769
1734,103.35,150.33,114.71,-1.0,109.52,74.46,112.4,126.33,89.86,32.12,47.51409
1735,11.6,16.5,-1.0,-1.0,18.6,30.924,35.35,-1.0,13.78,34.9,40.6193
1736,-1.0,93.0,133.1,83.7,59.8,163.3,111.6,55.0,88.04,101.08,125.27381
1737,-1.0,-1.0,8.7,10.8,8.7,24.455,10.3,13.1,17.2,13.88,15.915591
1738,40.0,10.1,-1.0,26.8,20.4,-1.0,23.46,-1.0,31.52,44.6,39.908596
1739,-1.0,16.9,21.2,20.1,15.0,65.093,26.6,-1.0,16.4,24.61,32.91844
1740,-1.0,35.2,42.4,91.8,24.3,70.077,30.9,-1.0,47.0,40.12,66.39874
1741,-1.0,52.4,-1.0,170.1,61.2,157.97,63.8,-1.0,40.4,230.91,125.82045
1742,-1.0,22.8,42.7,85.3,38.8,67.882,47.2,-1.0,31.0,45.23,65.0271
1743,14.5,-1.0,-1.0,36.9,-1.0,45.913,29.5,-1.0,20.26,16.2,35.528652
1744,27.52,35.77,50.56,-1.0,38.76,127.79,35.12,32.26,45.07,270.14,59.361504
1745,-1.0,29.9,34.4,47.5,31.5,79.381,33.9,-1.0,30.4,44.3,47.011566
1746,-1.0,34.2,49.0,54.4,42.2,77.832,52.9,-1.0,51.9,66.74,58.25888
1747,71.0,72.6,50.1,90.3,38.6,134.68,52.2,75.6,55.12,75.43,100.74386
1748,-1.0,-1.0,168.9,336.9,61.4,221.25,88.4,-1.0,98.1,127.98,167.7032
1749,32.3,-1.0,-1.0,91.2,23.2,86.855,26.8,37.5,29.12,57.28,51.2525
1750,32.8,31.0,-1.0,47.4,41.6,76.58,-1.0,41.0,45.14,54.39,52.02708
1751,27.1,17.3,-1.0,25.2,18.2,29.028,-1.0,21.6,17.83,20.6,30.32421
1752,-1.0,25.7,18.5,19.8,28.7,38.005,24.5,-1.0,-1.0,25.98,28.234976
1753,-1.0,76.3,99.5,110.0,67.0,117.92,95.6,-1.0,54.9,136.07,106.59793
1754,-1.0,19.5,20.6,22.6,25.7,39.029,27.1,-1.0,-1.0,34.39,30.056166
1755,-1.0,37.0,51.8,85.0,47.2,169.72,51.2,-1.0,59.6,80.3,115.33118
1756,-1.0,-1.0,-1.0,59.6,22.5,67.598,41.8,28.0,27.8,83.42,41.86273
1757,13.8,20.9,-1.0,24.1,-1.0,57.267,21.14,-1.0,8.34,27.5,32.746315
1758,-1.0,-1.0,-1.0,25.4,13.1,55.651,36.7,47.4,28.2,26.08,39.360428
1759,18.7,18.4,27.4,55.3,24.4,52.016,18.2,12.5,18.87,23.97,25.352186
1760,34.0,42.1,-1.0,80.3,50.1,-1.0,-1.0,48.2,24.54,46.37,34.372368
1761,-1.0,36.6,62.9,70.5,24.0,93.599,41.8,60.5,28.1,45.08,49.234154
1762,-1.0,26.2,28.2,59.6,29.9,92.861,39.2,59.8,36.1,56.57,56.77277
1763,-1.0,25.3,-1.0,35.9,-1.0,48.003,10.96,-1.0,-1.0,20.5,30.312185
1764,-1.0,-1.0,-1.0,-1.0,-1.0,33.513,19.37,-1.0,-1.0,27.3,22.52696
1765,-1.0,30.0,8.0,44.3,-1.0,94.655,-1.0,-1.0,-1.0,34.4,39.69971
1766,25.6,56.4,-1.0,-1.0,24.2,41.138,73.55,-1.0,34.62,21.6,66.72668
1767,-1.0,17.85,58.38,37.99,17.55,250.06,22.99,15.62,13.58,24.92,36.77196
1768,32.2,22.5,43.1,57.2,21.5,56.738,43.5,28.9,65.96,69.7,43.592796
1769,-1.0,-1.0,-1.0,40.2,15.6,78.549,22.4,27.9,17.7,16.38,33.720562
1770,-1.0,54.3,40.5,117.6,55.4,81.968,-1.0,-1.0,38.1,47.93,63.225792
1771,-1.0,248.4,85.1,82.4,-1.0,89.592,-1.0,-1.0,-1.0,95.3,87.87775
1772,46.8,-1.0,-1.0,162.2,58.3,103.87,90.5,47.5,90.38,154.28,154.72241
1773,-1.0,29.1,79.9,48.6,-1.0,40.922,41.7,-1.0,-1.0,51.2,33.20371
1774,-1.0,-1.0,21.31,33.12,-1.0,-1.0,-1.0,-1.0,-1.0,34.04,81.97606
1775,82.5,-1.0,-1.0,260.0,85.4,187.13,106.1,54.3,108.57,50.06,184.31038
1776,31.7,-1.0,-1.0,171.0,30.3,71.723,42.8,31.9,39.24,44.82,71.04463
1777,28.8,20.6,-1.0,55.6,27.6,72.247,-1.0,27.1,23.37,33.65,38.822716
1778,22.01,-1.0,26.95,-1.0,17.14,28.87,26.28,17.3,21.07,114.73,59.519005
1779,26.91,29.1,39.83,-1.0,15.1,45.54,51.87,21.48,48.72,52.33,28.060377
1780,-1.0,18.7,31.3,-1.0,-1.0,25.451,30.31,-1.0,17.12,22.3,24.516218
1781,-1.0,43.1,37.5,61.9,43.0,74.043,63.9,-1.0,50.8,58.9,57.36937
1782,-1.0,90.0,185.2,270.2,64.7,300.95,71.3,-1.0,80.6,168.33,158.19983
1783,-1.0,36.5,46.5,149.6,64.3,123.56,41.8,-1.0,63.8,94.18,80.86944
1784,-1.0,75.4,114.7,186.6,50.4,191.73,69.6,194.4,90.4,145.96,243.97185
1785,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,239.78,122.49527
1786,-1.0,-1.0,-1.0,14.2,3.7,23.512,7.3,11.8,10.4,17.16,11.715869
1787,-1.0,22.5,39.9,55.3,22.9,64.897,32.7,23.9,20.5,88.17,38.644833
1788,-1.0,21.5,43.6,24.7,-1.0,42.398,-1.0,-1.0,-1.0,23.0,20.534166
1789,-1.0,21.5,34.2,-1.0,-1.0,40.536,39.05,-1.0,-1.0,9.4,45.327583
1790,20.1,25.1,-1.0,23.9,14.9,37.712,-1.0,41.1,21.2,23.79,38.819515
1791,-1.0,26.2,-1.0,34.2,30.4,53.108,54.1,37.1,36.69,36.96,54.15795
1792,-1.0,78.6,75.6,61.8,89.6,84.683,85.5,-1.0,63.3,125.59,92.38532
1793,-1.0,53.7,56.6,-1.0,-1.0,76.646,44.39,-1.0,32.54,41.7,35.22661
1794,-1.0,32.4,46.4,50.2,33.7,69.788,35.6,-1.0,42.6,31.75,48.165894
1795,35.74,60.11,71.78,-1.0,59.62,150.44,60.5,64.82,50.95,55.46,47.451935
1796,28.5,54.3,-1.0,44.9,18.7,-1.0,44.96,-1.0,23.55,56.5,46.178226
1797,-1.0,84.1,61.4,258.5,95.5,201.25,126.2,-1.0,136.3,233.72,233.69867
1798,22.59,35.19,28.7,-1.0,27.22,24.27,23.25,29.91,26.08,172.58,69.76984
1799,-1.0,52.8,36.2,41.0,17.8,118.04,-1.0,-1.0,57.4,48.16,68.230484
1800,-1.0,49.3,86.1,-1.0,-1.0,57.395,56.46,-1.0,33.59,46.0,57.776062
1801,-1.0,43.6,67.3,94.5,40.0,56.492,61.6,109.9,60.54,83.07,97.799194
1802,-1.0,33.1,40.2,61.6,35.5,64.461,34.9,-1.0,-1.0,53.37,43.905205
1803,80.4,41.2,66.1,108.7,-1.0,77.578,69.0,57.9,40.48,111.17,104.86415
1804,-1.0,-1.0,37.1,48.3,22.8,42.957,22.0,39.0,28.0,42.26,36.726334
1805,-1.0,-1.0,102.7,206.3,41.7,144.0,39.1,44.4,57.6,60.6,81.60636
1806,10.9,-1.0,-1.0,83.3,19.7,63.767,40.0,17.4,46.16,84.52,51.18733
1807,-1.0,51.0,64.1,164.0,49.6,145.52,84.2,-1.0,79.3,169.56,142.35901
1808,19.5,17.0,-1.0,-1.0,20.6,83.937,26.75,-1.0,31.48,71.4,52.012405
1809,-1.0,-1.0,88.49,129.81,-1.0,23.02,-1.0,-1.0,-1.0,28.39,55.46467
1810,-1.0,20.0,22.0,20.8,12.5,59.402,24.6,-1.0,13.6,19.99,34.871418
1811,-1.0,-1.0,13.0,27.8,15.8,54.076,18.0,38.9,15.0,17.41,33.959877
1812,24.4,24.8,-1.0,39.5,26.3,45.405,36.0,30.6,32.09,29.95,31.439796
1813,11.5,-1.0,-1.0,12.3,10.8,60.052,39.4,26.5,17.6,21.42,35.004864
1814,43.1,53.4,-1.0,132.3,23.2,157.61,55.1,25.2,46.51,157.64,132.16637
1815,-1.0,1.7,7.1,26.0,3.4,52.971,20.6,-1.0,-1.0,62.3,34.783672
1816,39.8,28.4,-1.0,108.0,26.0,-1.0,-1.0,39.2,40.16,80.65,79.78686
1817,-1.0,13.0,43.6,-1.0,-1.0,105.75,49.01,-1.0,-1.0,87.2,130.8582
1818,-1.0,29.5,43.6,72.7,41.6,68.389,44.3,53.3,43.49,59.52,69.97568
1819,-1.0,75.5,107.4,-1.0,-1.0,177.72,141.27,-1.0,-1.0,252.7,355.94617
1820,27.49,44.05,61.87,-1.0,34.58,109.33,48.22,31.91,35.91,57.91,29.035683
1821,33.1,23.3,-1.0,90.0,24.8,67.147,40.9,29.0,33.81,40.02,56.256298
1822,-1.0,-1.0,170.3,363.8,52.2,226.37,187.53,-1.0,-1.0,155.8,253.19186
1823,30.9,22.9,-1.0,52.8,24.0,98.282,-1.0,34.1,23.93,60.85,46.138557
1824,54.5,46.2,-1.0,132.5,57.4,72.349,-1.0,60.8,42.36,60.15,68.889534
1825,-1.0,36.6,57.9,66.5,40.9,99.473,58.7,-1.0,35.5,53.87,73.88312
1826,-1.0,-1.0,35.79,52.39,-1.0,47.04,-1.0,-1.0,-1.0,19.87,43.046997
1827,-1.0,13.3,25.6,-1.0,-1.0,48.329,-1.0,-1.0,-1.0,32.8,37.94063
1828,-1.0,24.6,23.6,56.7,24.3,33.92,27.7,-1.0,22.6,27.16,34.896595
1829,23.8,-1.0,-1.0,59.6,16.3,57.552,36.6,52.4,24.2,42.93,50.182396
1830,79.3,58.7,46.5,94.7,53.3,146.05,46.5,83.7,53.08,118.54,95.24753
1831,32.7,-1.0,-1.0,40.9,-1.0,27.379,25.72,-1.0,14.28,35.4,38.637264
1832,16.5,26.8,-1.0,23.6,14.6,31.972,8.4,-1.0,20.77,36.1,24.453121
1833,-1.0,1.1,6.5,6.5,4.4,10.669,5.0,-1.0,16.2,11.24,21.45038
1834,-1.0,-1.0,78.8,114.3,42.1,114.31,62.6,108.6,56.8,110.36,96.16383
1835,8.7,31.5,-1.0,-1.0,-1.0,25.602,41.27,-1.0,21.01,26.8,18.597044
1836,-1.0,-1.0,-1.0,29.1,19.9,29.755,15.9,26.6,12.4,22.0,29.697012
1837,-1.0,11.8,31.3,17.9,14.2,54.46,13.4,76.7,15.4,15.08,64.87699
1838,-1.0,-1.0,21.1,32.3,16.8,39.047,26.4,27.2,16.7,24.88,31.684294
1839,45.3,27.8,-1.0,69.5,17.7,68.59,-1.0,29.5,25.63,29.43,42.13491
1840,23.7,-1.0,-1.0,38.0,22.5,49.782,-1.0,20.9,20.35,30.35,33.571777
1841,-1.0,-1.0,10.23,29.33,-1.0,-1.0,-1.0,-1.0,-1.0,50.1,40.16936
1842,31.3,-1.0,-1.0,83.5,35.3,43.588,43.8,37.0,33.1,36.86,58.854443
1843,42.7,-1.0,-1.0,21.3,16.7,42.331,35.39,-1.0,21.01,41.9,46.645145
1844,-1.0,33.0,84.9,112.8,85.5,86.359,-1.0,-1.0,69.1,74.61,80.45445
1845,37.3,47.7,36.7,64.3,43.2,91.387,41.7,60.0,50.06,51.19,63.675354
1846,28.3,25.7,-1.0,-1.0,18.9,76.361,30.33,-1.0,29.28,32.2,64.90027
1847,26.6,-1.0,-1.0,34.9,22.3,56.631,20.9,30.5,27.65,28.31,29.056618
1848,-1.0,-1.0,-1.0,19.3,0.1,27.47,18.2,25.5,19.1,24.02,20.930937
1849,-1.0,36.8,34.0,41.6,33.2,58.445,37.8,44.5,-1.0,46.93,62.981388
1850,63.61,87.94,102.99,-1.0,95.18,220.01,208.27,113.06,220.53,76.41,207.94861
1851,79.6,60.0,-1.0,111.3,23.2,164.66,52.8,44.2,-1.0,202.84,70.4672
1852,-1.0,-1.0,-1.0,27.3,10.7,38.589,18.0,12.5,13.1,20.09,17.999151
1853,-1.0,-1.0,81.3,110.4,63.1,140.45,76.0,69.9,89.3,63.14,121.1394
1854,-1.0,-1.0,64.53,63.03,-1.0,27.33,-1.0,-1.0,-1.0,34.15,58.85187
1855,46.3,47.3,-1.0,79.7,40.8,96.365,-1.0,44.1,64.62,82.5,79.42748
1856,-1.0,-1.0,-1.0,7.2,4.6,28.265,7.2,0.9,8.5,4.49,9.730134
1857,-1.0,-1.0,-1.0,30.1,16.7,49.481,62.0,46.3,30.6,26.89,38.330112
1858,62.3,-1.0,-1.0,110.6,48.1,120.19,39.2,21.6,41.62,58.62,90.55641
1859,98.26,-1.0,-1.0,-1.0,94.61,15.1,112.28,85.73,76.44,75.21,124.581505
1860,-1.0,-1.0,-1.0,-1.0,-1.0,22.271,-1.0,-1.0,14.34,19.8,12.911321
1861,11.5,7.7,-1.0,43.4,9.5,58.241,45.86,-1.0,18.3,36.9,23.526089
1862,-1.0,-1.0,-1.0,20.1,21.5,28.045,29.2,13.0,12.8,26.55,27.384958
1863,40.3,55.5,-1.0,177.1,29.4,133.38,95.7,40.9,45.89,194.98,137.8849
1864,-1.0,34.6,36.5,-1.0,-1.0,74.541,64.65,-1.0,-1.0,76.6,127.761406
1865,-1.0,-1.0,29.33,34.96,-1.0,29.1,-1.0,-1.0,-1.0,53.86,42.86609
1866,-1.0,24.0,27.9,69.6,22.7,86.839,28.7,-1.0,37.5,39.18,58.572956
1867,-1.0,-1.0,-1.0,69.9,29.1,59.475,35.7,41.6,28.1,56.01,48.90371
1868,-1.0,-1.0,-1.0,-1.0,-1.0,42.566,37.83,-1.0,27.16,39.3,42.674923
1869,-1.0,-1.0,-1.0,29.6,12.7,19.536,37.4,12.1,19.3,40.03,17.900461
1870,40.8,-1.0,-1.0,61.2,49.7,80.358,-1.0,39.3,47.59,56.49,69.66731
1871,-1.0,-1.0,-1.0,15.4,22.8,12.154,21.5,8.6,16.5,22.27,16.972067
1872,15.0,30.0,-1.0,42.9,10.9,22.124,36.95,-1.0,12.82,31.5,55.46049
1873,30.63,59.07,59.25,-1.0,34.33,43.71,34.28,26.82,28.28,41.26,68.33256
1874,118.5,100.7,114.8,347.1,57.1,150.86,72.3,73.8,87.12,123.32,75.091576
1875,15.4,-1.0,-1.0,36.5,10.8,37.431,10.1,22.7,25.05,35.38,57.979244
1876,-1.0,-1.0,-1.0,35.9,19.2,29.198,47.2,6.6,7.0,54.52,30.644075
1877,-1.0,36.7,22.1,20.4,32.7,39.066,46.1,19.4,44.9,16.4,21.064741
1878,21.29,32.48,27.28,-1.0,27.26,30.42,22.26,31.7,27.76,221.99,109.79548
1879,11.8,28.7,-1.0,44.3,17.3,27.194,-1.0,47.4,19.41,37.94,29.24082
1880,-1.0,-1.0,-1.0,13.8,18.1,45.235,27.9,30.7,21.5,25.57,29.2759
1881,-1.0,11.5,36.6,-1.0,-1.0,41.941,-1.0,-1.0,12.26,22.5,18.12563
1882,-1.0,-1.0,-1.0,4.2,5.2,13.398,14.9,4.7,12.5,17.88,6.752043
1883,-1.0,8.9,-1.0,-1.0,-1.0,41.272,16.28,-1.0,17.93,20.7,24.42456
1884,-1.0,-1.0,7.03,31.3,-1.0,-1.0,-1.0,-1.0,-1.0,54.92,42.090847
1885,-1.0,132.5,51.6,157.9,73.5,322.29,56.9,-1.0,95.9,194.47,190.02203
1886,-1.0,88.5,70.5,231.3,78.2,185.89,111.2,133.1,-1.0,157.69,258.0341
1887,43.6,45.4,-1.0,98.4,27.5,56.719,-1.0,52.1,34.07,45.36,53.087387
1888,-1.0,41.5,31.4,36.6,40.1,121.14,39.6,-1.0,43.7,110.34,77.95658
1889,-1.0,-1.0,-1.0,28.8,33.8,74.182,35.0,38.0,22.2,51.14,44.35496
1890,-1.0,56.0,47.8,79.2,78.3,135.35,73.3,-1.0,57.3,106.09,119.35672
1891,-1.0,14.7,-1.0,-1.0,-1.0,62.358,17.74,-1.0,16.56,37.7,37.60072
1892,-1.0,-1.0,21.4,23.2,25.6,125.23,40.1,59.5,28.7,53.39,53.034065
1893,26.8,-1.0,-1.0,77.2,25.7,49.849,30.2,51.8,38.23,28.56,51.848324
1894,-1.0,-1.0,-1.0,-1.0,-1.0,34.364,1.57,-1.0,15.38,19.8,23.051615
1895,-1.0,-1.0,-1.0,11.7,5.2,50.403,8.2,-1.0,9.6,25.43,22.736565
1896,-1.0,-1.0,-1.0,6.8,12.7,14.496,9.1,13.6,9.6,10.88,8.860903
1897,5.14,12.86,10.21,-1.0,16.09,71.43,7.23,11.53,14.22,175.2,170.09145
1898,25.66,-1.0,25.69,-1.0,32.7,41.24,26.38,25.87,24.75,47.51,48.28864
1899,-1.0,-1.0,62.8,63.3,-1.0,-1.0,36.66,-1.0,-1.0,54.6,39.943256
1900,-1.0,-1.0,-1.0,50.4,10.5,40.4,13.5,25.5,15.4,30.25,29.9816
1901,43.0,14.8,-1.0,94.1,29.7,53.608,29.4,33.1,25.17,53.52,54.06584
1902,31.7,-1.0,-1.0,24.3,21.8,65.293,21.8,18.9,38.76,28.52,7.7618713
1903,32.98,30.0,-1.0,-1.0,28.09,61.76,21.01,24.03,29.36,51.52,39.202198
1904,25.6,37.2,-1.0,-1.0,22.7,77.182,72.68,-1.0,35.39,32.0,43.132088
1905,36.5,30.1,-1.0,-1.0,24.0,58.677,37.45,-1.0,26.35,65.2,44.84388
1906,45.6,-1.0,-1.0,93.1,32.8,-1.0,31.4,31.8,30.29,78.68,34.167282
1907,-1.0,-1.0,-1.0,31.9,22.7,64.775,25.0,27.2,16.7,23.83,38.47408
1908,-1.0,65.2,77.9,100.0,66.8,152.15,62.0,87.1,95.6,177.75,109.07705
1909,-1.0,15.7,49.3,34.8,18.5,64.25,33.4,-1.0,20.2,57.74,41.90031
1910,-1.0,43.1,49.5,67.9,44.6,136.1,61.0,70.9,53.7,86.15,97.33176
1911,-1.0,73.8,155.9,280.8,84.8,265.02,156.2,73.7,170.89,306.36,197.01785
1912,28.7,24.9,-1.0,84.4,33.1,64.527,-1.0,24.5,24.04,32.6,48.033115
1913,-1.0,36.7,61.2,69.1,-1.0,70.661,-1.0,-1.0,-1.0,47.5,40.466805
1914,30.3,15.8,-1.0,60.8,25.8,58.932,33.3,24.1,23.44,49.91,40.73676
1915,-1.0,18.3,-1.0,-1.0,-1.0,53.025,21.12,-1.0,7.55,20.8,32.360004
1916,19.8,189.6,-1.0,16.9,-1.0,23.062,-1.0,-1.0,13.96,37.6,63.862118
