,AGU,ATM,LDO,LPIN,MIR,OBL,SFE,TLA,VAL,CEN_med,CEN_pred
2309,29.5,71.1,-1.0,40.4,40.7,6.3,45.573,60.41,-1.0,18.68,32.04438
2310,17.98,24.49,26.84,-1.0,-1.0,27.35,29.52,26.69,24.39,24.19,28.133373
2311,-1.0,32.1,50.1,85.8,54.96,45.3,66.82,46.0,-1.0,28.4,41.662502
2312,14.29,23.09,24.19,-1.0,-1.0,19.85,37.82,23.36,15.05,25.78,20.827766
2313,-1.0,15.8,11.5,3.1,-1.0,-1.0,-1.0,17.96,-1.0,4.45,11.681909
2314,3.6,16.5,-1.0,-1.0,10.6,-1.0,22.029,16.0,-1.0,5.95,9.824572
2315,-1.0,27.7,28.9,48.6,27.38,31.6,50.112,19.8,-1.0,13.8,26.035112
2316,28.9,15.9,-1.0,23.7,27.2,-1.0,35.999,19.04,-1.0,15.6,18.306082
2317,-1.0,25.6,32.4,122.6,70.2,39.4,96.894,40.3,-1.0,29.0,32.09021
2318,-1.0,-1.0,-1.0,24.2,57.52,21.2,59.478,27.1,20.5,17.0,24.5682
2319,12.0,52.0,-1.0,12.1,32.3,-1.0,27.36,53.42,-1.0,25.29,21.278376
2320,41.13,32.46,28.96,44.59,-1.0,30.79,-1.0,46.78,47.38,40.73,34.77581
2321,20.0,47.2,-1.0,-1.0,33.1,14.8,61.248,28.65,-1.0,26.21,19.513186
2322,-1.0,36.5,41.7,33.9,-1.0,25.1,-1.0,-1.0,25.8,21.96,26.1361
2323,-1.0,13.8,12.0,21.9,-1.0,-1.0,-1.0,13.83,-1.0,11.0,12.111413
2324,8.2,40.4,-1.0,-1.0,19.9,7.0,14.662,22.66,-1.0,10.42,12.9186125
2325,-1.0,-1.0,-1.0,27.0,31.34,21.0,46.094,16.1,33.7,25.2,21.405746
2326,90.4,-1.0,54.5,80.9,115.89,33.0,105.81,37.8,59.3,52.68,49.018856
2327,34.43,-1.0,27.01,29.32,-1.0,26.38,60.16,26.04,15.45,28.1,24.051765
2328,-1.0,48.5,96.3,115.3,96.33,42.2,-1.0,65.0,-1.0,31.4,60.916283
2329,37.95,19.93,36.93,33.6,-1.0,44.31,-1.0,34.17,33.45,40.36,37.28333
2330,-1.0,43.4,34.3,79.4,72.69,35.1,66.338,41.7,-1.0,44.8,36.872612
2331,22.05,26.51,58.81,-1.0,-1.0,30.28,34.12,35.19,29.92,34.48,31.868504
2332,-1.0,29.4,65.0,126.5,37.82,58.1,98.487,50.3,-1.0,27.2,44.05031
2333,-1.0,-1.0,71.1,85.3,89.04,28.5,42.71,62.2,34.3,51.4,42.919605
2334,-1.0,30.5,62.6,-1.0,-1.0,31.2,-1.0,-1.0,-1.0,35.76,37.67989
2335,-1.0,31.9,67.1,106.2,-1.0,22.4,-1.0,51.06,26.8,28.61,32.03525
2336,-1.0,-1.0,-1.0,28.2,45.15,23.2,73.081,22.4,41.7,25.6,27.753231
2337,2.3,13.0,-1.0,8.5,9.9,9.8,7.899,-1.0,-1.0,5.84,11.770433
2338,-1.0,32.7,42.8,-1.0,36.2,-1.0,38.207,31.26,-1.0,18.68,20.968946
2339,21.22,41.76,31.67,34.99,-1.0,-1.0,-1.0,42.86,30.97,25.73,33.847946
2340,-1.0,-1.0,-1.0,26.3,21.34,12.9,32.621,25.1,19.9,12.3,16.148466
2341,-1.0,41.7,56.0,74.2,71.61,66.4,72.051,34.7,-1.0,65.2,42.566956
2342,-1.0,33.0,-1.0,59.1,32.72,40.4,44.164,35.4,28.0,33.33,35.27034
2343,-1.0,-1.0,-1.0,15.2,18.46,16.2,20.873,13.1,11.7,13.2,14.505238
2344,-1.0,-1.0,17.9,17.0,18.84,16.6,53.171,22.1,11.4,12.2,17.050697
2345,28.2,26.2,96.9,67.4,64.01,20.8,83.341,58.2,40.5,54.29,43.150208
2346,-1.0,75.1,55.9,140.3,-1.0,93.0,242.01,88.6,99.0,127.7,97.89301
2347,-1.0,30.2,38.9,32.2,32.45,40.2,78.265,95.3,43.5,33.0,34.57764
2348,20.51,-1.0,29.6,-1.0,47.78,13.66,28.64,35.21,27.01,36.87,27.44377
2349,-1.0,36.9,51.4,72.2,102.99,42.0,142.15,47.1,65.4,60.2,49.45351
2350,-1.0,10.7,22.7,24.6,-1.0,-1.0,-1.0,-1.0,-1.0,17.62,15.304527
2351,27.8,19.4,-1.0,58.5,53.5,8.7,32.261,27.2,19.9,24.19,21.74833
2352,-1.0,12.0,25.4,63.3,-1.0,-1.0,-1.0,42.89,-1.0,29.92,22.355093
2353,50.5,56.7,37.4,108.8,65.23,32.4,93.069,61.7,54.5,64.89,50.32788
2354,-1.0,-1.0,-1.0,13.4,27.12,12.6,15.181,9.7,35.4,25.4,14.859737
2355,-1.0,5.2,-1.0,-1.0,35.3,-1.0,27.832,35.55,-1.0,19.12,18.31435
2356,21.2,40.62,55.45,133.51,-1.0,63.27,-1.0,71.93,34.47,68.0,63.72186
2357,-1.0,33.3,34.9,58.4,54.12,35.1,53.791,28.1,-1.0,37.0,32.92842
2358,7.34,19.33,28.46,-1.0,38.1,20.24,101.11,11.52,10.42,16.5,20.49533
2359,-1.0,-1.0,-1.0,7.4,0.46,4.7,14.739,9.7,12.1,4.1,7.8996677
2360,20.2,115.5,-1.0,33.2,36.0,10.2,-1.0,60.01,-1.0,11.8,29.59559
2361,-1.0,-1.0,-1.0,-1.0,24.6,-1.0,-1.0,-1.0,-1.0,15.51,17.47918
2362,-1.0,23.9,23.6,6.2,-1.0,-1.0,-1.0,30.76,-1.0,13.16,16.650196
2363,7.68,18.48,-1.0,-1.0,40.6,18.32,26.98,-1.0,9.23,22.45,20.15311
2364,24.3,21.4,-1.0,-1.0,34.9,11.9,38.981,33.9,-1.0,13.96,20.838259
2365,-1.0,-1.0,-1.0,-1.0,-1.0,19.6,-1.0,-1.0,19.7,21.82,25.783792
2366,-1.0,46.5,65.5,64.1,56.3,45.7,66.339,71.5,-1.0,46.7,54.334927
2367,-1.0,-1.0,-1.0,24.5,29.41,17.6,61.901,14.5,31.4,20.1,19.122192
2368,29.3,13.0,-1.0,17.0,17.8,11.7,23.898,49.83,-1.0,8.49,22.96141
2369,28.6,55.7,-1.0,-1.0,86.4,48.9,74.17,112.14,-1.0,65.51,54.305294
2370,22.36,-1.0,6.36,18.33,-1.0,10.52,37.16,10.7,21.67,21.66,12.813403
2371,-1.0,22.5,37.5,66.0,-1.0,53.5,-1.0,-1.0,53.3,41.78,34.29557
2372,100.42,82.46,67.47,-1.0,47.07,83.32,139.6,82.31,133.47,70.92,91.4406
2373,-1.0,22.5,38.8,51.1,-1.0,22.4,56.047,28.8,28.6,36.5,24.32801
2374,8.3,43.6,-1.0,17.2,8.2,15.2,32.752,27.44,-1.0,11.55,14.81925
2375,-1.0,7.0,6.5,16.5,19.35,3.3,23.685,13.2,-1.0,9.3,9.749498
2376,27.69,26.54,26.5,43.48,-1.0,18.85,-1.0,20.46,9.55,24.0,19.046356
2377,-1.0,7.3,6.5,18.3,-1.0,-1.0,-1.0,-1.0,-1.0,2.86,9.924492
2378,-1.0,15.2,45.4,34.4,-1.0,22.9,-1.0,39.37,22.0,19.83,26.807604
2379,-1.0,-1.0,-1.0,-1.0,50.7,-1.0,53.478,32.9,-1.0,19.06,22.934736
2380,7.36,16.0,23.07,-1.0,41.27,15.47,44.59,17.33,12.12,17.27,17.382305
2381,16.68,40.54,73.59,-1.0,60.58,37.64,147.79,39.56,33.99,26.88,42.54126
2382,-1.0,64.1,88.7,152.4,162.24,67.7,157.18,57.3,-1.0,53.7,64.56972
2383,-1.0,10.6,56.0,132.3,-1.0,57.6,-1.0,88.81,39.9,55.47,70.730225
2384,-1.0,32.8,-1.0,29.1,64.82,36.6,69.571,47.4,33.5,37.86,39.009045
2385,8.87,30.53,32.64,-1.0,32.43,35.68,60.09,30.49,11.47,41.64,32.795074
2386,-1.0,28.6,23.4,33.3,32.94,27.5,85.206,30.2,-1.0,27.7,28.137835
2387,-1.0,61.9,102.6,-1.0,-1.0,52.6,-1.0,79.87,53.2,61.46,57.37071
2388,11.55,12.15,29.16,-1.0,51.39,9.11,45.06,30.15,12.05,24.34,19.559309
2389,80.0,68.5,-1.0,-1.0,103.65,46.7,129.53,-1.0,71.1,76.19,63.75661
2390,13.5,-1.0,-1.0,19.7,20.52,20.4,36.751,-1.0,24.8,22.35,19.0056
2391,-1.0,-1.0,26.1,57.8,-1.0,-1.0,-1.0,-1.0,-1.0,33.08,22.970377
2392,29.05,22.72,32.02,-1.0,-1.0,19.47,93.74,16.5,36.01,30.79,25.705784
2393,17.7,23.5,-1.0,27.1,17.6,8.5,10.046,35.06,-1.0,5.99,16.50652
2394,-1.0,42.7,47.6,-1.0,-1.0,35.5,-1.0,-1.0,39.0,35.95,30.63857
2395,31.0,47.0,-1.0,79.3,70.39,38.9,85.761,-1.0,62.4,43.59,44.56331
2396,-1.0,10.4,3.2,13.0,-1.0,-1.0,-1.0,13.42,-1.0,11.57,9.724617
2397,51.2,61.32,-1.0,-1.0,-1.0,49.65,121.32,73.69,58.8,124.35,76.09635
2398,-1.0,21.8,-1.0,-1.0,38.5,-1.0,52.609,43.0,-1.0,35.08,26.777424
2399,33.6,-1.0,30.31,-1.0,-1.0,30.57,70.06,32.93,23.27,25.16,31.727325
2400,55.91,72.29,51.55,-1.0,-1.0,54.72,30.96,51.89,54.42,61.67,55.05914
2401,28.79,23.89,38.49,-1.0,108.93,25.27,63.88,36.55,35.63,29.12,34.523045
2402,-1.0,20.6,75.9,54.7,46.39,26.5,82.541,43.2,-1.0,21.6,35.598415
2403,-1.0,-1.0,-1.0,7.7,5.38,9.7,19.55,24.1,13.0,9.5,11.604384
2404,51.6,74.3,-1.0,166.0,120.39,54.8,182.26,44.5,55.0,74.62,61.80557
2405,-1.0,31.9,-1.0,-1.0,55.6,-1.0,-1.0,71.83,-1.0,48.06,19.621021
2406,-1.0,30.0,43.9,99.9,77.08,45.6,145.9,53.1,55.4,46.81,52.458553
2407,32.52,74.65,-1.0,-1.0,-1.0,84.04,35.9,125.19,76.35,194.32,192.2209
2408,69.4,27.2,-1.0,77.3,125.17,55.7,58.347,-1.0,52.3,58.42,65.03494
2409,-1.0,99.4,62.5,87.1,112.68,77.1,112.1,84.5,67.8,89.43,84.76526
2410,-1.0,60.2,57.9,146.7,-1.0,48.2,109.86,63.4,38.3,58.0,53.21865
2411,-1.0,41.8,46.7,-1.0,-1.0,40.8,-1.0,-1.0,-1.0,38.02,37.13023
2412,-1.0,48.9,33.9,44.1,-1.0,-1.0,-1.0,-1.0,-1.0,29.68,30.772295
2413,25.0,14.8,-1.0,-1.0,43.5,16.7,55.789,25.43,-1.0,18.58,25.027859
2414,9.72,23.41,24.27,-1.0,-1.0,21.06,36.65,22.91,12.18,31.53,19.597145
2415,-1.0,10.8,15.6,22.7,-1.0,20.8,-1.0,29.74,32.8,14.41,20.748466
2416,-1.0,46.5,67.9,90.9,-1.0,43.9,59.563,34.0,-1.0,22.7,35.617283
2417,11.05,35.08,18.5,-1.0,55.08,24.22,144.67,12.84,20.76,17.88,24.129684
2418,-1.0,15.2,40.1,39.6,-1.0,16.1,-1.0,18.16,9.1,24.59,19.000515
2419,32.4,31.1,-1.0,61.7,36.91,34.5,60.404,32.0,-1.0,30.76,30.81942
2420,-1.0,3.0,-1.0,-1.0,23.8,-1.0,52.888,15.43,-1.0,9.52,15.035218
2421,-1.0,25.5,61.5,53.2,-1.0,58.4,-1.0,-1.0,60.1,60.03,43.29254
2422,-1.0,48.8,35.3,111.7,39.97,29.9,73.527,44.9,41.1,40.0,39.887817
2423,-1.0,20.9,76.3,71.2,92.32,28.2,46.073,35.2,-1.0,21.5,34.8444
2424,-1.0,7.5,23.2,11.9,-1.0,-1.0,-1.0,8.31,-1.0,5.56,11.185953
2425,38.37,71.25,34.84,-1.0,39.84,32.99,-1.0,38.71,25.48,38.31,40.612705
2426,-1.0,26.4,35.9,52.9,-1.0,19.4,-1.0,-1.0,17.6,22.77,20.662008
2427,-1.0,45.1,94.7,152.9,-1.0,33.6,-1.0,26.09,31.2,28.74,40.330578
2428,-1.0,6.2,4.8,-1.0,-1.0,6.9,-1.0,-1.0,-1.0,17.73,13.611908
2429,-1.0,-1.0,-1.0,-1.0,16.71,19.4,42.972,26.9,17.2,34.3,17.226482
2430,-1.0,9.1,28.0,23.1,-1.0,-1.0,-1.0,22.99,-1.0,18.01,16.067896
2431,-1.0,-1.0,-1.0,-1.0,-1.0,21.7,60.961,24.3,13.8,24.2,19.173563
2432,-1.0,-1.0,-1.0,31.7,35.23,18.2,45.235,21.6,35.9,25.6,23.618065
2433,-1.0,40.6,54.5,58.1,-1.0,41.7,-1.0,-1.0,27.7,30.9,32.85146
2434,-1.0,-1.0,-1.0,65.0,79.79,16.7,47.398,34.5,42.0,24.8,28.841959
2435,33.7,19.5,-1.0,39.8,38.09,33.5,119.15,-1.0,25.8,31.18,34.081356
2436,-1.0,18.8,3.9,19.9,-1.0,-1.0,-1.0,33.95,-1.0,17.15,10.877165
2437,-1.0,25.3,23.4,41.2,-1.0,-1.0,-1.0,-1.0,-1.0,23.55,20.111477
2438,-1.0,22.1,16.0,18.2,9.54,25.2,27.915,19.0,-1.0,45.6,17.871513
2439,-1.0,15.3,-1.0,-1.0,55.6,-1.0,68.372,21.82,-1.0,29.32,25.832506
2440,48.8,60.1,-1.0,62.5,53.2,-1.0,41.295,66.04,-1.0,36.94,42.814304
2441,23.75,41.93,32.32,-1.0,-1.0,42.97,25.73,27.63,32.53,34.1,38.33365
2442,-1.0,-1.0,49.0,84.4,-1.0,-1.0,-1.0,-1.0,-1.0,37.77,50.026615
2443,-1.0,11.4,16.5,24.6,-1.0,13.7,-1.0,20.92,-1.0,18.29,14.276188
2444,-1.0,-1.0,-1.0,35.8,46.88,30.8,54.173,27.9,34.2,35.4,29.06216
2445,-1.0,111.0,88.7,403.1,207.65,85.3,266.69,101.4,-1.0,79.8,109.77005
2446,14.61,23.62,27.37,-1.0,-1.0,17.4,53.23,21.04,20.96,21.96,19.543093
2447,50.7,37.8,-1.0,106.5,89.87,44.8,67.843,44.9,43.6,41.95,46.90338
2448,-1.0,32.0,32.3,58.8,58.52,43.4,95.603,43.6,-1.0,40.2,43.238102
2449,-1.0,54.8,98.6,163.6,-1.0,-1.0,-1.0,55.25,40.7,50.14,40.23903
2450,-1.0,30.0,34.7,58.5,41.88,41.0,60.375,23.5,-1.0,31.3,31.44287
2451,-1.0,13.4,19.7,24.5,-1.0,-1.0,-1.0,-1.0,-1.0,12.71,15.4668045
2452,-1.0,36.8,-1.0,-1.0,31.6,-1.0,32.703,51.65,-1.0,11.97,23.682327
2453,-1.0,24.1,56.3,55.1,51.05,20.2,86.152,26.5,-1.0,17.2,28.883318
2454,24.1,-1.0,-1.0,38.5,55.04,33.0,67.893,41.2,20.1,42.89,38.35283
2455,16.8,21.1,-1.0,-1.0,32.5,13.7,27.878,32.07,-1.0,15.36,18.99079
2456,12.9,36.2,-1.0,29.4,34.5,-1.0,42.446,62.9,-1.0,23.68,26.896275
2457,-1.0,85.6,98.9,111.6,202.78,98.1,87.182,145.0,-1.0,100.2,110.296875
2458,50.2,-1.0,-1.0,60.8,60.63,27.3,92.799,41.4,32.3,33.36,34.39888
2459,36.81,74.46,66.54,-1.0,-1.0,80.41,121.8,67.57,50.26,51.33,83.78438
2460,20.49,30.22,30.96,-1.0,-1.0,37.41,48.23,36.97,14.69,41.6,35.368786
2461,-1.0,25.83,23.71,21.69,-1.0,-1.0,310.91,30.91,18.7,18.1,29.880287
2462,-1.0,-1.0,-1.0,-1.0,30.9,-1.0,29.376,23.37,-1.0,19.1,14.467176
2463,-1.0,-1.0,-1.0,22.3,15.91,12.7,14.189,10.7,5.2,3.2,13.031403
2464,-1.0,8.4,28.9,52.7,80.43,15.8,64.959,38.7,-1.0,21.94,27.453169
2465,-1.0,18.7,35.9,100.9,-1.0,20.5,93.682,28.0,-1.0,20.7,24.360622
2466,14.4,27.3,-1.0,28.6,-1.0,20.3,33.754,34.42,-1.0,24.4,20.662334
2467,-1.0,28.9,42.8,144.1,138.43,45.0,72.562,-1.0,-1.0,66.1,53.842186
2468,57.48,35.64,-1.0,-1.0,78.12,31.02,56.58,42.08,58.74,44.57,41.180584
2469,22.1,27.5,-1.0,30.5,33.26,12.7,33.505,31.0,33.5,23.7,22.508114
2470,-1.0,56.4,47.6,250.5,314.19,37.7,213.26,65.4,141.8,79.8,81.1819
2471,27.0,16.4,-1.0,44.9,46.62,22.6,61.368,-1.0,24.3,32.76,27.719707
2472,-1.0,54.0,27.9,-1.0,26.3,-1.0,50.054,-1.0,-1.0,26.81,20.63148
2473,39.7,47.8,-1.0,56.7,45.85,34.5,88.463,-1.0,34.2,53.6,37.896816
2474,-1.0,59.9,-1.0,116.8,-1.0,49.5,-1.0,76.27,67.0,56.59,70.260994
2475,1.93,18.02,13.01,-1.0,51.18,4.58,35.47,8.54,3.81,8.92,13.431362
2476,-1.0,46.2,68.4,75.7,-1.0,59.2,-1.0,-1.0,43.2,50.08,44.295628
2477,29.2,-1.0,-1.0,67.0,71.38,37.2,78.688,-1.0,34.1,51.04,37.832596
2478,18.9,14.7,-1.0,-1.0,15.1,6.7,24.694,39.76,-1.0,13.58,15.286782
2479,-1.0,27.6,43.8,66.6,-1.0,23.4,-1.0,23.13,19.0,42.16,23.554571
2480,-1.0,-1.0,-1.0,27.6,6.77,13.1,41.616,0.8,19.1,8.2,12.912226
2481,-1.0,64.4,49.4,132.9,48.0,67.4,73.025,45.0,-1.0,37.7,44.445942
2482,-1.0,48.6,28.4,26.6,52.16,45.3,70.137,49.5,-1.0,35.6,44.53657
2483,12.09,16.77,42.0,-1.0,-1.0,20.06,-1.0,38.85,14.23,26.57,24.326914
2484,15.11,22.04,22.0,-1.0,-1.0,19.32,63.07,15.72,15.46,17.53,18.674274
2485,-1.0,44.0,103.8,-1.0,40.6,-1.0,60.384,-1.0,-1.0,31.1,38.981052
2486,-1.0,41.3,53.9,93.6,-1.0,44.2,-1.0,-1.0,59.3,27.21,47.169594
2487,21.6,54.4,-1.0,13.8,30.9,11.8,37.098,-1.0,-1.0,13.64,19.1283
2488,-1.0,46.1,41.6,56.6,58.68,49.6,63.614,80.3,-1.0,55.5,51.38897
2489,-1.0,18.3,49.2,54.4,-1.0,29.3,-1.0,6.65,31.3,27.35,25.2504
2490,20.8,20.8,-1.0,90.2,19.72,20.9,54.377,34.5,17.6,26.27,25.082907
2491,-1.0,-1.0,16.1,19.3,34.66,13.4,52.475,15.1,22.2,17.2,14.975601
2492,21.9,11.3,-1.0,15.8,17.37,16.0,37.445,-1.0,8.4,15.04,18.234741
2493,-1.0,11.9,5.6,10.3,-1.0,-1.0,-1.0,-1.0,-1.0,7.81,9.303093
2494,48.45,68.08,30.89,-1.0,-1.0,39.76,79.64,31.74,62.71,62.35,42.28254
2495,23.8,37.0,-1.0,30.9,26.5,16.8,38.102,-1.0,38.9,24.95,26.708326
2496,-1.0,-1.0,15.6,18.3,30.56,14.4,46.816,26.1,55.1,16.1,18.317772
2497,24.1,-1.0,-1.0,14.5,-1.0,16.3,28.369,25.5,27.5,21.53,18.315517
2498,-1.0,-1.0,-1.0,43.5,57.27,11.7,44.893,21.7,32.2,14.5,20.838423
2499,13.9,19.3,-1.0,33.1,32.51,13.1,29.214,19.1,19.6,16.37,15.61098
2500,-1.0,-1.0,-1.0,31.0,8.2,13.2,35.489,10.2,26.6,16.0,16.597986
2501,40.9,36.9,-1.0,64.9,85.41,48.6,115.69,71.3,49.3,51.17,66.38631
2502,35.41,25.34,58.77,-1.0,103.62,26.83,46.75,31.17,27.82,25.51,33.230686
2503,56.7,33.6,36.5,58.5,75.74,55.2,166.33,34.6,48.5,44.98,44.11234
2504,-1.0,25.6,26.9,19.1,-1.0,-1.0,-1.0,-1.0,-1.0,6.86,20.867304
2505,-1.0,-1.0,51.5,48.2,34.44,33.2,52.092,47.0,51.0,45.5,38.925423
2506,-1.0,86.2,78.9,95.6,-1.0,62.5,-1.0,79.09,50.0,45.72,58.882122
2507,14.87,34.21,20.66,-1.0,-1.0,18.48,31.54,-1.0,6.68,30.18,33.861416
2508,-1.0,-1.0,-1.0,-1.0,26.2,-1.0,18.637,21.12,-1.0,17.0,12.608969
2509,16.79,20.02,23.92,-1.0,-1.0,-1.0,45.78,25.52,22.17,21.82,23.619493
2510,-1.0,60.4,36.7,161.7,-1.0,-1.0,-1.0,-1.0,52.2,46.73,47.072968
2511,30.6,-1.0,-1.0,-1.0,89.2,41.7,109.24,55.2,43.0,68.29,60.655357
2512,40.8,57.3,92.6,113.7,60.39,83.0,138.53,75.3,36.6,115.39,79.60641
2513,22.7,-1.0,-1.0,29.8,43.0,20.2,19.145,89.33,-1.0,21.42,34.581264
2514,-1.0,82.4,83.9,143.8,193.91,76.0,163.88,87.8,-1.0,134.2,72.89604
2515,27.97,40.01,18.77,47.16,-1.0,31.82,-1.0,22.65,29.13,32.21,26.893274
2516,-1.0,26.8,47.7,151.2,99.74,75.9,157.4,58.4,-1.0,45.6,50.66929
2517,83.9,75.0,-1.0,113.4,111.01,71.7,140.44,-1.0,85.0,78.16,79.19944
2518,-1.0,51.7,110.0,166.7,-1.0,83.1,-1.0,114.39,51.4,80.44,85.562065
2519,13.34,26.54,41.36,-1.0,124.49,25.52,77.37,23.59,20.66,31.51,24.243032
2520,-1.0,-1.0,37.0,82.8,123.08,44.9,144.91,24.7,92.5,43.0,36.251102
2521,-1.0,12.7,24.8,25.5,-1.0,-1.0,-1.0,25.08,-1.0,22.29,16.42506
2522,-1.0,25.3,20.4,47.1,-1.0,-1.0,-1.0,21.32,-1.0,16.36,17.046125
2523,11.3,84.1,-1.0,23.1,-1.0,15.8,55.561,85.09,33.9,12.48,26.052837
2524,-1.0,40.0,46.6,61.7,-1.0,29.5,-1.0,20.77,25.3,28.39,26.493996
2525,33.6,88.86,-1.0,-1.0,36.58,57.31,49.24,78.59,64.73,88.88,89.71803
2526,-1.0,-1.0,-1.0,25.4,57.97,25.3,67.586,27.5,19.9,20.0,26.481527
2527,62.07,84.25,29.87,-1.0,26.84,49.04,14.24,41.43,75.94,49.36,53.492348
2528,15.52,18.93,17.43,31.71,-1.0,-1.0,-1.0,22.26,12.76,16.68,21.572351
2529,19.2,-1.0,-1.0,32.3,33.77,17.6,63.514,8.8,28.9,24.06,18.7037
2530,-1.0,42.4,43.2,73.2,35.17,54.6,114.14,50.6,-1.0,48.8,50.17411
2531,-1.0,12.3,66.2,-1.0,-1.0,36.0,-1.0,52.31,48.0,40.16,40.508507
2532,-1.0,-1.0,-1.0,-1.0,27.1,-1.0,39.906,21.81,-1.0,6.4,14.742928
2533,-1.0,24.7,32.5,56.7,-1.0,-1.0,-1.0,28.54,-1.0,16.41,21.022415
2534,15.23,43.56,27.8,-1.0,43.06,24.93,-1.0,23.35,22.48,32.26,29.001244
2535,11.77,16.85,23.34,-1.0,-1.0,28.51,50.71,15.37,15.61,12.97,23.123732
2536,30.1,-1.0,-1.0,56.4,56.77,27.2,51.825,32.5,29.9,20.23,30.364773
2537,54.85,52.23,78.11,150.03,-1.0,-1.0,-1.0,73.97,107.78,15.07,110.17303
2538,-1.0,16.8,13.13,29.62,66.13,6.52,107.62,8.01,12.72,16.47,16.18954
2539,-1.0,5.9,18.7,20.6,-1.0,-1.0,-1.0,10.9,-1.0,6.51,12.099307
2540,-1.0,-1.0,-1.0,51.1,45.29,25.6,44.628,33.8,43.9,31.0,34.16117
2541,-1.0,21.8,41.1,49.3,-1.0,24.6,-1.0,-1.0,21.2,19.81,23.191532
2542,-1.0,-1.0,13.2,12.1,-1.0,29.8,54.349,31.6,27.8,17.6,25.510185
2543,7.82,9.83,14.61,-1.0,-1.0,6.56,-1.0,10.81,10.68,8.66,14.322535
2544,-1.0,28.6,50.5,41.1,-1.0,31.9,-1.0,-1.0,28.9,30.4,28.361822
2545,-1.0,23.4,20.0,23.4,-1.0,-1.0,-1.0,31.2,-1.0,7.76,20.025162
2546,-1.0,50.5,39.1,98.8,-1.0,33.6,-1.0,41.34,28.7,27.52,34.09402
2547,17.74,22.08,26.97,50.23,-1.0,28.69,-1.0,32.55,12.94,22.04,27.501566
2548,-1.0,-1.0,-1.0,-1.0,34.8,-1.0,48.981,-1.0,-1.0,20.25,22.425398
2549,-1.0,28.8,59.1,101.3,-1.0,41.0,-1.0,-1.0,43.4,42.72,40.84395
2550,77.78,115.73,109.22,-1.0,45.02,78.58,62.09,109.56,98.43,114.42,128.34904
2551,-1.0,48.8,41.5,49.5,-1.0,-1.0,-1.0,28.17,-1.0,47.48,27.119797
2552,-1.0,22.8,49.3,50.3,-1.0,20.9,-1.0,-1.0,-1.0,27.51,30.219254
2553,24.6,66.6,-1.0,124.9,48.84,43.8,50.842,-1.0,43.5,34.09,41.699734
2554,-1.0,23.8,32.4,-1.0,-1.0,34.9,-1.0,-1.0,-1.0,47.58,31.655516
2555,-1.0,-1.0,11.6,19.3,19.09,26.9,22.911,10.3,28.6,16.7,15.222357
2556,-1.0,-1.0,70.1,150.9,134.99,76.3,106.78,52.3,77.8,81.7,56.241432
2557,-1.0,11.8,17.6,15.2,14.04,13.2,34.467,15.5,-1.0,13.4,14.437505
2558,18.7,26.6,-1.0,75.0,31.13,16.2,37.043,16.5,16.3,20.74,17.734371
2559,-1.0,-1.0,49.1,29.8,-1.0,-1.0,-1.0,-1.0,-1.0,18.52,29.480112
2560,-1.0,-1.0,52.5,51.6,106.71,61.9,86.859,69.5,81.7,58.1,66.64922
2561,-1.0,25.7,26.9,9.1,-1.0,-1.0,-1.0,26.14,-1.0,25.31,17.666208
2562,37.5,31.1,-1.0,42.4,37.86,28.2,63.821,35.8,30.7,28.93,30.196632
2563,-1.0,46.2,99.8,68.1,-1.0,58.7,-1.0,80.15,101.7,68.85,84.57035
2564,-1.0,40.1,-1.0,99.7,28.9,27.5,66.365,39.6,27.4,37.41,33.02808
2565,-1.0,21.7,46.2,53.9,-1.0,32.8,-1.0,-1.0,42.9,37.08,33.890385
2566,-1.0,34.5,26.8,19.4,-1.0,-1.0,-1.0,17.14,-1.0,14.89,17.926992
2567,-1.0,52.1,67.6,74.2,-1.0,68.5,-1.0,7.43,82.5,69.52,65.20254
2568,-1.0,48.1,46.2,68.5,42.25,152.4,107.84,30.1,-1.0,31.6,22.45916
2569,-1.0,29.5,54.0,22.2,-1.0,28.6,-1.0,-1.0,29.5,27.4,29.176846
2570,72.0,71.3,-1.0,126.7,80.62,50.8,132.01,57.1,72.0,53.52,58.39817
2571,38.5,-1.0,-1.0,-1.0,69.8,37.0,86.915,88.18,-1.0,47.55,51.00286
2572,-1.0,19.6,20.9,53.3,-1.0,-1.0,-1.0,-1.0,-1.0,11.25,15.63153
2573,-1.0,25.8,33.9,63.0,-1.0,28.9,60.435,39.1,51.7,40.1,34.45473
2574,49.5,19.6,-1.0,70.4,57.33,26.2,66.355,-1.0,25.2,38.02,34.392796
2575,14.97,29.35,52.62,81.63,-1.0,38.49,-1.0,47.05,-1.0,36.36,36.400486
2576,-1.0,-1.0,48.3,23.4,-1.0,-1.0,-1.0,-1.0,-1.0,47.41,25.784033
2577,-1.0,22.6,72.8,60.8,-1.0,26.8,-1.0,1.56,27.9,21.29,28.014349
2578,28.05,23.63,29.56,30.88,-1.0,22.71,-1.0,38.51,20.76,19.17,27.51469
2579,16.07,23.83,23.45,41.64,-1.0,21.23,49.68,21.29,15.98,17.97,21.49899
2580,-1.0,28.0,35.8,235.8,56.31,22.4,158.35,44.9,-1.0,23.8,42.259193
2581,15.7,13.3,-1.0,5.6,12.22,1.9,22.159,-1.0,6.8,2.61,8.012805
