,AGU,LDO,LPIN,MIR,OBL,SFE,TLA,VAL,CEN,ATM_med,ATM_pred
2133,-1.0,-1.0,-1.0,12.5,-1.0,24.387,38.44,-1.0,15.52,65.7,25.793734
2134,-1.0,-1.0,5.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,26.6,22.715427
2135,32.98,45.39,-1.0,74.38,33.36,50.75,30.64,28.83,36.76,38.27,38.69359
2136,20.78,21.77,-1.0,-1.0,27.34,17.86,14.95,-1.0,21.16,31.13,26.765228
2137,33.4,-1.0,65.2,41.98,23.9,35.995,33.4,18.5,19.07,23.8,27.474518
2138,-1.0,49.8,47.3,-1.0,-1.0,-1.0,90.7,50.7,52.7,75.6,72.39565
2139,-1.0,39.3,-1.0,-1.0,18.1,-1.0,-1.0,-1.0,16.24,13.9,24.655466
2140,-1.0,64.6,84.5,-1.0,60.1,-1.0,-1.0,36.3,28.14,35.7,37.536858
2141,-1.0,16.5,48.6,-1.0,-1.0,-1.0,-1.0,-1.0,22.62,21.4,19.395504
2142,-1.0,42.8,50.2,41.39,27.2,59.334,49.5,-1.0,37.5,26.4,30.05721
2143,69.4,-1.0,77.3,125.17,55.7,58.347,-1.0,52.3,58.42,27.2,50.755856
2144,43.2,-1.0,44.5,46.04,31.5,42.783,35.5,34.9,30.62,23.6,28.089596
2145,-1.0,24.6,27.6,-1.0,-1.0,-1.0,25.99,-1.0,19.58,34.9,21.87921
2146,26.2,-1.0,43.1,24.22,29.3,39.65,-1.0,31.1,41.72,25.0,29.646156
2147,7.4,-1.0,7.7,7.1,-1.0,9.036,28.69,-1.0,20.64,7.8,22.699543
2148,-1.0,36.0,31.8,25.6,-1.0,40.995,-1.0,-1.0,-1.0,37.5,41.58806
2149,66.47,78.82,-1.0,45.91,70.1,26.26,114.96,44.88,139.83,58.78,76.49678
2150,32.6,46.15,-1.0,-1.0,51.48,19.86,44.94,48.03,40.6,58.88,47.005123
2151,9.4,-1.0,-1.0,39.3,17.5,29.496,56.34,-1.0,27.1,27.0,30.17044
2152,-1.0,29.3,76.9,-1.0,43.1,-1.0,34.46,36.4,43.67,48.6,33.538654
2153,27.3,-1.0,-1.0,24.0,-1.0,22.153,8.72,-1.0,14.0,7.8,11.1200075
2154,-1.0,-1.0,-1.0,48.9,-1.0,48.642,54.03,-1.0,8.77,34.3,41.32116
2155,-1.0,13.1,24.6,-1.0,-1.0,-1.0,-1.0,-1.0,13.02,13.2,16.384274
2156,-1.0,60.7,47.5,-1.0,36.1,-1.0,-1.0,35.9,33.53,44.6,31.712502
2157,20.5,-1.0,30.2,19.09,13.3,38.611,-1.0,15.7,16.31,11.5,17.60991
2158,-1.0,50.9,58.7,61.67,16.0,59.802,39.0,-1.0,-1.0,31.6,30.78313
2159,25.7,-1.0,66.6,44.93,22.0,-1.0,-1.0,20.0,32.29,30.9,24.92797
2160,-1.0,58.2,94.5,49.74,39.9,75.151,39.0,43.0,40.68,38.2,39.863792
2161,-1.0,51.6,82.8,71.4,66.1,114.05,60.0,79.1,63.79,41.9,46.55059
2162,64.73,73.96,-1.0,40.24,51.94,87.44,52.97,49.19,84.4,87.72,70.69152
2163,-1.0,-1.0,29.3,-1.0,36.9,-1.0,-1.0,-1.0,35.6,1.0,18.229599
2164,62.1,110.5,277.9,65.45,65.0,160.19,61.2,67.7,63.9,73.8,90.079506
2165,-1.0,104.8,258.4,158.44,79.5,229.13,86.4,-1.0,72.6,90.0,91.225945
2166,-1.0,103.1,162.2,-1.0,55.5,136.17,-1.0,71.4,75.9,72.4,61.213207
2167,-1.0,66.1,41.3,-1.0,32.2,-1.0,32.2,39.8,-1.0,33.5,49.430363
2168,-1.0,38.4,41.9,-1.0,38.0,-1.0,38.51,39.6,33.01,19.0,29.598745
2169,-1.0,113.5,132.2,-1.0,35.6,-1.0,79.27,63.4,-1.0,52.7,47.278664
2170,7.1,31.55,-1.0,-1.0,31.39,16.98,46.49,9.65,38.72,34.14,28.783562
2171,-1.0,56.7,-1.0,-1.0,39.0,-1.0,-1.0,35.5,38.74,37.6,38.916416
2172,-1.0,16.6,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,5.93,1.1,11.952991
2173,8.0,-1.0,-1.0,17.6,8.1,11.572,15.08,-1.0,18.0,12.2,12.814059
2174,-1.0,34.6,29.5,-1.0,21.4,31.826,29.1,-1.0,21.5,22.2,20.533678
2175,-1.0,88.5,295.9,149.16,101.0,132.04,93.1,-1.0,64.2,101.8,74.11636
2176,-1.0,58.5,185.0,108.64,51.5,100.19,78.5,-1.0,33.4,99.8,48.812626
2177,24.55,31.89,-1.0,62.82,33.1,52.91,28.79,31.97,29.89,25.75,34.245083
2178,32.0,-1.0,62.4,46.0,13.9,49.638,25.81,-1.0,18.73,38.0,24.259203
2179,-1.0,58.1,-1.0,-1.0,51.4,-1.0,53.59,47.1,-1.0,58.0,63.255444
2180,25.3,-1.0,-1.0,33.2,18.9,28.468,51.12,-1.0,25.24,35.1,33.470436
2181,-1.0,-1.0,24.3,-1.0,7.8,-1.0,7.8,10.8,11.08,7.0,9.497056
2182,-1.0,34.7,-1.0,-1.0,-1.0,-1.0,39.93,-1.0,19.4,15.0,17.489836
2183,37.9,-1.0,43.7,51.96,24.8,55.016,-1.0,32.1,34.39,32.7,29.085865
2184,27.24,41.45,-1.0,27.01,51.16,74.95,40.45,52.07,69.71,52.94,54.26039
2185,-1.0,32.5,17.0,23.06,24.1,62.95,28.0,-1.0,25.9,1.3,25.694101
2186,21.43,46.72,-1.0,42.33,25.47,27.22,27.07,21.52,25.09,29.4,30.689108
2187,18.48,-1.0,-1.0,-1.0,29.46,-1.0,15.37,20.89,24.93,25.07,34.241993
2188,-1.0,35.9,58.7,-1.0,24.1,63.125,53.5,18.0,27.6,21.1,26.068481
2189,-1.0,29.8,-1.0,-1.0,29.2,-1.0,-1.0,-1.0,35.71,36.9,24.76297
2190,24.7,-1.0,26.3,19.93,16.1,44.398,-1.0,26.4,24.26,21.4,25.35228
2191,-1.0,32.4,-1.0,-1.0,34.9,-1.0,-1.0,-1.0,47.58,23.8,27.830338
2192,-1.0,24.4,39.2,-1.0,-1.0,-1.0,29.42,-1.0,19.47,30.3,22.549618
2193,-1.0,22.2,21.3,-1.0,-1.0,-1.0,-1.0,-1.0,18.29,33.9,18.883965
2194,58.6,-1.0,72.2,65.1,43.9,119.6,-1.0,55.9,51.71,54.3,44.058872
2195,-1.0,30.1,39.0,-1.0,-1.0,-1.0,5.62,9.5,38.45,39.1,34.299286
2196,34.2,-1.0,71.5,52.98,23.2,73.014,24.9,32.7,30.33,36.6,28.749678
2197,7.8,-1.0,-1.0,16.3,10.7,31.555,83.17,-1.0,15.27,95.0,36.305523
2198,-1.0,24.3,41.1,-1.0,-1.0,-1.0,20.68,-1.0,15.62,17.7,19.603868
2199,-1.0,17.7,94.1,98.89,28.5,77.223,29.2,-1.0,24.8,18.5,30.00782
2200,-1.0,22.5,26.7,31.02,6.9,35.421,28.9,21.6,17.4,11.2,16.57373
2201,-1.0,34.5,7.1,-1.0,-1.0,-1.0,39.83,-1.0,-1.0,25.3,28.96492
2202,-1.0,44.6,-1.0,129.1,-1.0,118.39,48.98,-1.0,41.93,50.2,31.630249
2203,18.0,-1.0,38.4,35.4,11.8,39.159,39.24,-1.0,12.7,20.0,34.255856
2204,85.93,40.25,-1.0,13.27,50.71,69.2,50.18,82.98,51.11,47.96,65.08472
2205,-1.0,44.9,83.0,148.84,52.0,204.9,67.5,77.8,66.47,42.5,50.210987
2206,-1.0,27.3,62.0,37.08,105.1,65.085,36.7,-1.0,34.3,42.7,38.17214
2207,-1.0,43.8,23.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.51,30.3,19.5332
2208,-1.0,84.9,80.6,82.74,35.9,95.809,56.8,-1.0,27.5,48.0,40.826397
2209,-1.0,40.3,65.2,-1.0,-1.0,-1.0,32.11,-1.0,-1.0,20.0,24.157085
2210,-1.0,-1.0,-1.0,5.8,-1.0,10.033,-1.0,-1.0,7.36,12.3,5.1314354
2211,-1.0,78.7,-1.0,236.3,-1.0,127.15,104.25,-1.0,-1.0,50.2,47.22505
2212,-1.0,50.0,55.9,41.41,53.1,63.567,44.6,41.2,44.3,37.5,38.385784
2213,16.5,-1.0,44.6,19.25,11.4,43.419,-1.0,13.1,14.58,18.3,17.167248
2214,-1.0,26.0,35.5,57.92,32.6,118.62,30.8,-1.0,28.1,22.8,35.573933
2215,47.86,44.17,-1.0,-1.0,59.74,113.09,60.3,45.28,14.09,42.52,54.093517
2216,-1.0,20.6,8.2,-1.0,-1.0,-1.0,-1.0,-1.0,7.93,4.3,13.945386
2217,-1.0,5.1,13.9,-1.0,-1.0,-1.0,5.14,-1.0,8.73,11.6,8.480427
2218,94.3,128.7,446.7,273.18,61.6,388.28,163.6,51.5,183.85,80.7,110.204834
2219,-1.0,50.5,44.2,-1.0,42.3,51.976,37.8,-1.0,29.4,26.1,30.18106
2220,-1.0,41.7,31.2,18.9,-1.0,48.006,-1.0,-1.0,-1.0,10.5,36.727016
2221,16.4,-1.0,41.1,40.3,-1.0,66.322,25.86,-1.0,26.76,49.8,33.642876
2222,-1.0,46.4,-1.0,-1.0,28.7,-1.0,-1.0,-1.0,38.98,23.9,25.916199
2223,-1.0,33.2,39.3,-1.0,33.5,79.884,-1.0,40.2,35.5,45.6,34.10385
2224,-1.0,36.7,101.3,49.45,22.5,185.44,29.7,-1.0,22.7,20.6,30.052097
2225,-1.0,49.9,87.1,-1.0,52.3,103.71,44.2,49.3,59.7,40.5,43.37447
2226,-1.0,80.7,-1.0,72.6,-1.0,94.317,75.92,-1.0,-1.0,69.1,51.50549
2227,-1.0,21.3,41.7,-1.0,0.0,-1.0,25.77,-1.0,-1.0,19.9,20.362667
2228,-1.0,16.5,-1.0,31.4,-1.0,25.278,10.1,-1.0,-1.0,16.4,23.926508
2229,-1.0,46.3,56.8,32.0,25.3,27.053,25.1,-1.0,-1.0,20.8,26.667744
2230,95.99,46.81,-1.0,46.97,88.42,140.32,81.39,200.48,95.29,100.16,117.49286
2231,42.7,-1.0,288.2,211.54,23.2,142.56,106.0,25.3,-1.0,84.5,60.859234
2232,-1.0,31.5,75.2,37.57,28.2,46.142,29.2,-1.0,23.8,33.5,27.070944
2233,-1.0,39.5,53.7,-1.0,-1.0,-1.0,30.49,-1.0,30.14,48.4,24.910458
2234,-1.0,37.9,97.9,-1.0,-1.0,-1.0,2.78,26.6,29.45,37.9,30.890087
2235,-1.0,65.8,60.0,-1.0,35.4,-1.0,58.72,36.4,36.73,40.7,29.562435
2236,19.4,-1.0,34.1,37.9,14.5,-1.0,23.64,-1.0,18.22,20.8,25.156385
2237,24.6,-1.0,42.0,41.36,15.9,35.374,-1.0,23.0,22.94,23.3,23.56904
2238,-1.0,29.1,100.6,65.7,26.0,59.754,28.77,-1.0,-1.0,8.2,22.869051
2239,-1.0,62.6,71.9,119.39,66.9,102.83,71.8,-1.0,100.2,60.3,67.02159
2240,-1.0,25.3,51.4,-1.0,18.2,-1.0,-1.0,17.9,23.88,20.1,18.354843
2241,32.91,35.97,-1.0,-1.0,42.31,99.81,31.57,94.25,34.32,40.06,50.34541
2242,9.33,38.12,-1.0,-1.0,21.1,55.06,31.89,39.73,15.66,19.08,26.808617
2243,2.47,15.22,-1.0,-1.0,13.26,35.84,16.79,0.04,8.48,17.63,16.453056
2244,37.1,-1.0,52.8,36.03,25.6,73.142,34.8,32.9,23.68,18.0,28.309507
2245,-1.0,28.7,35.9,59.89,17.2,77.075,33.4,-1.0,24.8,23.1,24.147053
2246,26.84,17.88,-1.0,34.24,22.71,318.68,13.73,15.48,22.99,22.76,32.032425
2247,-1.0,-1.0,6.17,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,19.1,25.447037
2248,-1.0,21.5,35.5,-1.0,-1.0,-1.0,12.94,-1.0,18.85,22.2,19.983847
2249,-1.0,44.5,15.8,-1.0,-1.0,-1.0,34.9,-1.0,21.89,14.9,18.438488
2250,-1.0,8.2,8.0,12.7,-1.0,19.673,-1.0,-1.0,-1.0,26.6,10.653699
2251,-1.0,43.9,71.8,-1.0,32.3,-1.0,-1.0,35.6,27.73,17.2,29.815407
2252,19.2,-1.0,39.7,28.27,15.3,33.914,-1.0,22.6,22.05,21.1,20.909271
2253,-1.0,5.6,6.7,18.3,6.9,41.101,3.7,-1.0,4.1,11.3,10.173091
2254,-1.0,101.2,253.8,234.84,67.3,237.61,87.7,173.5,94.9,70.1,77.341576
2255,-1.0,45.5,-1.0,-1.0,26.4,-1.0,52.51,37.8,33.42,19.7,21.873484
2256,-1.0,47.2,43.0,-1.0,46.9,-1.0,42.68,36.6,41.99,37.7,35.102783
2257,-1.0,59.8,122.5,83.07,24.5,165.44,49.5,-1.0,35.1,45.6,45.721584
2258,-1.0,50.2,75.8,-1.0,26.9,-1.0,-1.0,39.1,40.5,24.2,29.003103
2259,-1.0,40.6,41.5,58.65,31.7,122.28,32.7,-1.0,32.3,27.4,37.441586
2260,-1.0,-1.0,-1.0,28.8,-1.0,48.47,20.84,-1.0,19.13,12.8,17.151186
2261,108.53,147.06,-1.0,-1.0,86.83,39.81,70.74,89.93,90.44,108.47,110.31885
2262,-1.0,-1.0,30.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.4,23.811733
2263,-1.0,49.4,-1.0,143.6,-1.0,58.785,28.55,-1.0,24.83,12.1,21.507162
2264,-1.0,62.1,143.5,41.93,36.2,61.523,49.4,40.4,52.93,47.4,42.163326
2265,-1.0,74.7,148.2,124.82,49.8,154.58,110.6,103.0,73.2,42.8,71.03252
2266,60.05,82.13,-1.0,45.26,67.1,18.07,125.02,49.32,174.04,83.09,66.6982
2267,35.32,-1.0,-1.0,45.02,30.8,-1.0,42.66,42.23,49.58,48.86,57.0362
2268,-1.0,72.6,-1.0,88.5,-1.0,45.42,72.59,-1.0,-1.0,35.1,39.883575
2269,15.7,-1.0,23.4,24.8,9.1,-1.0,9.62,-1.0,16.79,1.5,13.094764
2270,-1.0,48.0,52.8,55.73,41.9,49.297,41.4,53.5,-1.0,55.0,35.867188
2271,12.25,44.72,-1.0,165.18,24.98,116.88,33.25,17.56,28.76,29.76,30.022617
2272,65.4,-1.0,69.5,87.11,34.2,62.105,-1.0,52.5,43.22,33.1,45.818188
2273,-1.0,43.7,69.1,-1.0,46.5,-1.0,107.63,47.6,49.98,36.0,33.98557
2274,26.1,-1.0,49.1,62.89,-1.0,42.152,35.1,18.7,33.99,15.3,25.995684
2275,-1.0,56.2,56.0,-1.0,27.2,-1.0,-1.0,37.4,27.21,34.8,27.78688
2276,-1.0,-1.0,71.9,-1.0,32.8,-1.0,-1.0,29.2,25.38,39.1,28.446339
2277,-1.0,15.8,25.8,-1.0,-1.0,-1.0,16.14,-1.0,18.13,8.9,19.934258
2278,49.0,-1.0,-1.0,153.0,21.1,72.494,111.53,-1.0,42.65,81.0,51.259754
2279,-1.0,89.4,148.4,90.23,79.7,65.027,76.4,-1.0,28.6,76.7,62.42884
2280,-1.0,49.1,30.0,-1.0,14.1,-1.0,36.24,16.1,-1.0,42.7,25.241734
2281,-1.0,25.2,20.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.43,29.3,17.155504
2282,53.4,-1.0,159.1,126.78,23.2,125.56,95.8,48.0,82.44,59.3,52.71339
2283,-1.0,18.1,20.1,-1.0,-1.0,-1.0,-1.0,-1.0,7.08,7.8,10.835823
2284,22.44,63.04,-1.0,161.35,56.97,115.71,31.99,41.57,45.22,68.85,55.003986
2285,21.1,-1.0,15.9,31.0,14.4,22.566,26.01,-1.0,17.58,12.1,15.011083
2286,-1.0,3.2,14.67,-1.0,2.41,44.92,5.09,4.52,8.44,9.54,10.596721
2287,11.3,-1.0,39.6,-1.0,24.9,-1.0,14.95,-1.0,13.52,32.2,25.047625
2288,10.5,30.4,-1.0,113.03,28.59,90.38,14.37,17.41,28.09,21.91,29.342663
2289,13.2,-1.0,-1.0,19.9,11.7,45.63,13.79,-1.0,19.14,2.2,12.146223
2290,-1.0,18.9,43.1,34.02,1.5,56.812,30.3,21.3,21.4,20.4,20.763435
2291,-1.0,42.5,91.9,131.17,60.8,209.36,63.1,-1.0,36.6,78.3,52.807724
2292,-1.0,33.8,53.7,68.87,30.1,78.972,30.4,-1.0,36.3,40.8,33.839382
2293,-1.0,40.7,116.3,-1.0,56.4,-1.0,90.41,82.5,76.41,50.8,41.77302
2294,-1.0,13.0,14.3,-1.0,-1.0,-1.0,17.16,-1.0,12.73,6.8,15.912066
2295,-1.0,16.3,23.3,-1.0,-1.0,-1.0,23.41,-1.0,19.9,23.1,22.570965
2296,-1.0,-1.0,-1.0,33.8,-1.0,19.56,21.99,-1.0,14.81,15.7,17.207022
2297,-1.0,30.3,82.4,57.38,41.0,73.812,52.7,-1.0,29.5,33.0,33.18468
2298,-1.0,47.0,86.9,3.94,44.0,113.1,41.3,-1.0,52.3,50.0,39.535618
2299,-1.0,46.4,95.2,-1.0,40.5,85.625,52.1,-1.0,21.3,15.7,38.139603
2300,-1.0,38.9,65.8,-1.0,26.8,50.748,55.5,39.9,31.9,28.7,30.881985
2301,65.51,70.04,129.15,-1.0,53.74,50.01,61.22,56.58,47.73,24.15,66.6158
2302,-1.0,47.5,57.6,-1.0,34.6,-1.0,32.35,13.9,26.77,17.4,26.029016
2303,-1.0,74.0,110.1,107.76,61.2,142.12,85.9,74.4,133.12,78.9,56.87909
2304,-1.0,10.1,15.0,20.85,24.4,75.63,19.2,34.4,23.34,16.0,26.150217
2305,-1.0,31.1,41.0,-1.0,-1.0,-1.0,43.18,-1.0,52.74,19.3,37.4818
2306,-1.0,112.8,-1.0,244.6,-1.0,157.92,67.65,-1.0,-1.0,54.2,86.99855
2307,-1.0,20.0,35.4,-1.0,-1.0,-1.0,24.92,-1.0,17.23,25.2,20.718754
2308,-1.0,49.0,-1.0,100.8,-1.0,81.816,79.01,-1.0,-1.0,29.0,38.561832
2309,-1.0,56.0,91.7,54.73,37.4,88.366,44.1,-1.0,44.6,27.0,38.731483
2310,-1.0,118.5,197.0,189.95,106.3,222.65,112.5,-1.0,107.0,83.5,97.615
2311,-1.0,54.0,22.2,-1.0,28.6,-1.0,-1.0,29.5,27.4,29.5,23.852707
2312,-1.0,23.3,31.7,-1.0,-1.0,-1.0,2.84,-1.0,-1.0,22.0,16.929632
2313,46.8,74.2,282.2,205.04,55.2,117.26,63.0,45.3,85.53,38.3,59.303837
2314,18.59,29.17,-1.0,-1.0,24.92,76.88,7.51,25.17,33.7,42.37,29.245914
2315,18.4,26.92,-1.0,-1.0,24.79,32.49,28.66,21.43,26.93,25.95,24.70132
2316,-1.0,126.5,219.9,62.46,50.3,-1.0,55.3,-1.0,46.7,38.7,53.925854
2317,-1.0,22.0,40.9,-1.0,25.9,-1.0,-1.0,29.8,-1.0,3.3,19.694632
2318,-1.0,36.5,47.6,-1.0,27.5,-1.0,35.73,21.6,16.87,28.8,25.636368
2319,7.02,27.55,-1.0,-1.0,24.19,44.64,17.88,21.19,15.68,35.15,24.117245
2320,-1.0,53.4,135.5,-1.0,20.6,-1.0,54.3,26.2,-1.0,19.1,23.196472
2321,-1.0,57.6,74.8,55.69,36.4,69.25,57.4,-1.0,39.7,34.2,35.790344
2322,-1.0,85.9,28.0,111.97,54.7,127.2,61.7,-1.0,68.1,55.7,55.847416
2323,-1.0,39.6,81.1,44.43,26.3,59.89,37.7,-1.0,36.9,22.9,30.078941
2324,-1.0,56.5,-1.0,53.6,-1.0,45.004,37.13,-1.0,-1.0,43.6,34.32636
2325,-1.0,44.6,57.5,-1.0,34.1,58.056,54.5,55.5,39.9,27.9,39.6226
2326,-1.0,70.1,62.9,57.75,59.0,118.99,63.3,-1.0,46.8,41.5,48.869633
2327,-1.0,90.9,33.9,-1.0,-1.0,-1.0,-1.0,-1.0,15.52,60.9,24.479767
2328,-1.0,72.5,42.7,-1.0,31.9,-1.0,76.05,27.8,44.02,27.7,28.276539
2329,-1.0,48.2,120.0,-1.0,-1.0,-1.0,-1.0,31.9,34.42,49.6,33.62896
2330,-1.0,47.0,-1.0,-1.0,38.7,-1.0,40.73,42.6,42.6,45.4,32.072506
2331,32.5,-1.0,39.7,45.7,26.5,92.775,26.87,-1.0,31.64,10.7,39.464188
2332,62.24,79.76,-1.0,40.8,100.04,151.37,96.47,164.82,121.28,108.17,108.99049
2333,-1.0,21.2,20.1,24.61,15.0,65.093,26.6,-1.0,16.4,16.9,18.745588
2334,-1.0,49.8,-1.0,-1.0,22.4,-1.0,-1.0,-1.0,33.16,26.5,21.236214
2335,-1.0,68.5,-1.0,43.0,-1.0,82.409,73.27,-1.0,21.53,34.1,28.63101
2336,57.6,55.1,53.6,56.42,44.9,98.995,38.2,56.8,47.23,39.6,42.65385
2337,-1.0,42.2,48.2,37.18,28.6,47.089,46.7,-1.0,30.4,28.1,27.746218
2338,37.0,-1.0,55.4,76.61,44.4,71.866,-1.0,28.2,49.3,29.8,33.66196
2339,-1.0,45.1,52.0,66.31,56.5,109.34,55.7,-1.0,75.6,86.7,58.026592
2340,49.8,-1.0,128.2,69.59,42.6,91.382,-1.0,43.4,59.43,52.4,46.77248
2341,20.86,30.58,-1.0,-1.0,39.78,69.91,53.43,50.43,80.33,36.85,35.405598
2342,21.69,9.72,8.3,-1.0,7.52,-1.0,9.54,-1.0,9.36,2.79,13.869866
2343,-1.0,52.3,40.3,-1.0,46.3,92.45,46.0,49.7,50.8,38.6,40.53544
2344,17.1,-1.0,33.2,21.96,14.3,39.484,-1.0,12.8,23.78,33.9,17.152111
2345,-1.0,78.4,85.0,-1.0,41.3,-1.0,-1.0,45.6,43.78,58.3,43.095448
2346,-1.0,53.1,49.0,34.14,29.5,58.205,43.1,-1.0,33.7,39.6,29.529842
2347,-1.0,60.0,127.3,121.21,64.9,139.12,92.2,-1.0,36.0,70.4,50.251255
2348,-1.0,34.2,-1.0,-1.0,-1.0,-1.0,21.65,35.0,-1.0,44.4,44.65537
2349,-1.0,65.3,133.4,-1.0,44.1,-1.0,44.36,31.8,40.99,50.5,37.530155
2350,-1.0,91.9,91.4,59.4,-1.0,76.132,-1.0,-1.0,-1.0,58.2,64.22079
2351,-1.0,38.4,50.5,-1.0,40.6,-1.0,44.52,60.2,32.02,25.3,30.45898
2352,-1.0,70.2,221.9,232.66,85.3,152.97,114.8,-1.0,85.9,55.4,53.66098
2353,-1.0,77.1,62.3,-1.0,27.4,-1.0,-1.0,35.9,33.68,14.0,29.927353
2354,-1.0,19.1,76.2,32.98,18.0,55.639,30.0,-1.0,15.1,23.0,21.966413
2355,-1.0,17.9,35.4,31.78,15.2,59.058,32.4,35.0,15.1,22.5,24.445917
2356,-1.0,60.8,72.0,-1.0,32.6,-1.0,28.27,27.0,44.51,40.4,31.101505
2357,-1.0,11.0,41.6,45.2,11.7,55.447,15.87,-1.0,-1.0,7.7,14.737165
2358,46.6,68.0,123.3,48.08,48.7,40.911,56.1,47.3,46.58,65.6,52.025257
2359,-1.0,45.8,116.4,19.1,20.5,99.026,94.34,-1.0,-1.0,31.8,27.583775
2360,-1.0,17.1,31.6,-1.0,-1.0,-1.0,31.28,-1.0,18.1,19.5,22.666548
2361,19.38,32.19,-1.0,-1.0,30.45,45.61,30.94,17.4,26.69,11.28,27.413872
2362,42.7,-1.0,46.3,69.04,32.2,60.175,-1.0,31.4,42.99,21.6,31.900322
2363,-1.0,43.1,41.0,40.66,22.1,62.175,38.0,-1.0,32.0,58.4,26.815338
2364,-1.0,35.8,8.1,-1.0,-1.0,-1.0,-1.0,-1.0,10.51,5.0,16.15829
2365,-1.0,164.5,161.2,-1.0,52.4,-1.0,153.04,80.0,67.0,49.1,58.7987
2366,-1.0,85.9,-1.0,205.3,-1.0,109.31,161.67,-1.0,-1.0,42.0,52.051907
2367,30.22,-1.0,-1.0,-1.0,30.73,14.89,27.41,24.01,26.11,27.11,35.82594
2368,-1.0,25.4,36.4,-1.0,-1.0,-1.0,-1.0,-1.0,15.63,30.8,20.78514
2369,-1.0,16.3,9.5,-1.0,-1.0,-1.0,15.83,-1.0,19.19,14.3,17.901016
2370,34.8,-1.0,49.1,53.82,35.1,73.011,46.4,38.9,39.36,39.4,34.002342
2371,-1.0,68.4,155.3,193.15,55.4,140.87,61.6,-1.0,43.9,73.9,58.095913
2372,14.6,-1.0,25.8,39.2,19.1,-1.0,24.84,-1.0,21.3,34.4,27.883694
2373,-1.0,25.1,-1.0,41.7,-1.0,28.335,25.56,-1.0,14.34,24.8,16.114971
2374,8.45,7.94,12.72,-1.0,6.78,-1.0,1.57,11.84,10.04,5.4,8.348027
2375,-1.0,90.8,-1.0,-1.0,43.4,-1.0,-1.0,31.7,50.81,1.1,52.42143
2376,-1.0,35.9,36.7,29.43,20.7,35.873,30.0,-1.0,22.5,34.6,21.627697
2377,64.83,45.86,-1.0,33.06,69.46,-1.0,49.0,52.8,72.39,71.87,75.08466
2378,-1.0,20.7,60.1,30.44,18.9,83.531,18.0,28.7,-1.0,18.3,27.367573
2379,-1.0,59.9,80.3,61.7,52.4,82.2,34.7,-1.0,52.7,43.8,45.60557
2380,64.09,83.4,-1.0,117.83,102.38,59.43,110.18,97.99,118.57,105.49,101.01445
2381,-1.0,47.6,-1.0,-1.0,35.5,-1.0,-1.0,39.0,35.95,42.7,35.30603
2382,-1.0,82.2,88.4,-1.0,69.8,106.16,55.9,-1.0,31.4,56.9,50.833202
2383,-1.0,30.3,-1.0,-1.0,21.7,-1.0,-1.0,-1.0,25.05,16.3,20.153784
2384,-1.0,34.64,19.1,-1.0,-1.0,249.04,29.61,27.2,17.66,24.47,20.406662
2385,12.16,14.05,18.27,-1.0,11.2,-1.0,16.57,9.31,14.73,19.08,13.27155
2386,-1.0,70.4,129.6,137.37,97.2,190.2,75.6,96.1,-1.0,88.2,84.850174
2387,-1.0,-1.0,-1.0,16.3,-1.0,13.415,14.79,-1.0,8.31,6.5,8.889804
2388,23.55,30.69,-1.0,43.74,25.11,245.6,18.02,28.04,41.88,50.88,37.896362
2389,46.4,-1.0,76.1,39.2,39.9,79.497,-1.0,38.5,34.73,29.8,35.649166
2390,35.0,-1.0,40.4,51.5,26.9,93.07,19.06,-1.0,20.67,74.6,41.945435
2391,-1.0,53.4,59.1,49.05,31.1,54.151,31.5,-1.0,28.9,28.3,29.769547
2392,-1.0,28.0,-1.0,-1.0,27.3,-1.0,-1.0,-1.0,25.27,17.5,24.357727
2393,-1.0,40.3,178.6,154.53,32.9,102.95,58.5,25.7,83.69,36.1,35.874435
2394,-1.0,54.5,53.2,-1.0,-1.0,-1.0,128.08,-1.0,15.47,9.8,21.794397
2395,-1.0,-1.0,39.3,52.05,45.0,73.708,41.9,-1.0,35.3,78.0,40.87533
2396,-1.0,35.6,34.2,-1.0,25.8,-1.0,-1.0,31.9,24.96,27.1,22.31462
2397,39.2,-1.0,97.1,98.06,24.1,-1.0,-1.0,32.0,34.5,39.5,32.622948
2398,39.36,-1.0,-1.0,-1.0,41.61,236.65,26.57,54.13,46.63,47.84,46.460194
2399,77.6,57.4,52.7,70.79,47.7,88.463,60.0,63.0,64.42,52.6,47.379833
2400,11.05,18.5,-1.0,55.08,24.22,144.67,12.84,20.76,17.88,35.08,25.436033
2401,-1.0,38.8,20.6,-1.0,20.5,92.063,20.3,15.4,26.3,21.5,24.469193
2402,-1.0,37.2,24.7,-1.0,-1.0,-1.0,-1.0,16.3,16.27,34.8,23.508377
2403,-1.0,43.1,50.1,54.19,35.0,50.18,44.8,-1.0,37.6,28.8,32.83972
2404,-1.0,49.2,46.6,-1.0,39.8,-1.0,34.66,33.0,23.08,30.4,35.33755
2405,-1.0,-1.0,14.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,41.6,27.75211
