,ATM,LDO,LPIN,MIR,OBL,SFE,TLA,VAL,CEN,AGU_med,AGU_pred
1253,25.9,-1.0,41.4,38.75,23.2,48.422,10.0,38.9,23.71,36.0,30.993668
1254,82.51,114.08,-1.0,-1.0,47.77,96.18,65.26,62.35,87.59,51.77,60.475388
1255,42.8,33.96,-1.0,-1.0,39.2,85.31,26.71,30.4,37.92,15.34,28.437021
1256,21.1,-1.0,59.8,32.07,27.7,73.949,-1.0,27.6,25.0,36.4,29.802544
1257,-1.0,-1.0,36.6,90.97,19.5,141.61,25.6,33.6,31.74,52.1,21.36722
1258,9.5,-1.0,53.7,38.1,-1.0,42.453,15.15,-1.0,19.54,2.2,17.929949
1259,34.13,34.33,-1.0,-1.0,77.79,41.8,35.2,-1.0,37.24,18.31,22.49809
1260,12.9,24.7,6.8,19.43,0.2,37.932,12.5,14.6,15.87,13.4,17.761562
1261,51.45,50.56,-1.0,-1.0,67.94,73.74,37.39,31.74,52.58,24.74,26.203768
1262,-1.0,-1.0,34.7,33.42,23.7,114.22,37.8,30.1,31.4,35.0,35.9813
1263,16.8,-1.0,49.8,44.66,17.4,62.914,-1.0,28.2,32.48,41.7,30.941172
1264,75.0,87.2,344.5,230.37,42.4,206.0,94.7,76.6,94.34,52.6,91.40326
1265,-1.0,-1.0,151.6,103.71,48.6,154.48,77.3,33.4,73.74,54.5,36.979984
1266,69.04,-1.0,-1.0,50.37,66.99,92.6,37.16,67.62,61.71,64.9,40.267532
1267,-1.0,-1.0,24.5,-1.0,12.6,42.814,31.9,17.1,17.97,15.6,14.643013
1268,-1.0,-1.0,127.1,87.59,39.7,88.167,52.0,21.6,63.41,36.4,31.216516
1269,11.2,-1.0,80.9,39.9,-1.0,44.72,2.54,-1.0,10.62,4.2,22.015757
1270,36.6,-1.0,15.6,14.9,-1.0,26.419,30.95,-1.0,11.09,9.6,2.9867089
1271,38.3,-1.0,101.9,169.43,22.7,115.47,70.9,17.6,29.83,29.2,33.606895
1272,-1.0,-1.0,74.0,87.61,40.9,80.136,55.5,107.8,49.91,90.3,75.06621
1273,15.6,-1.0,59.7,18.82,18.8,37.602,15.1,12.6,15.44,15.2,12.201532
1274,29.4,-1.0,35.5,30.11,23.2,37.667,9.1,34.3,20.51,25.4,24.977526
1275,57.07,29.33,-1.0,-1.0,78.05,73.2,28.73,27.76,34.87,18.28,14.762716
1276,-1.0,-1.0,60.1,44.3,30.7,45.631,-1.0,13.2,29.63,29.2,19.833866
1277,21.5,-1.0,25.8,24.1,12.4,41.474,28.03,-1.0,14.48,18.0,8.981184
1278,-1.0,-1.0,-1.0,28.3,14.4,30.047,9.72,-1.0,16.88,30.9,20.678167
1279,18.54,13.45,22.4,52.95,17.36,-1.0,13.57,19.41,14.98,21.73,16.947355
1280,49.0,60.0,323.2,236.82,48.6,156.57,102.7,-1.0,170.92,70.8,90.52153
1281,10.98,8.0,-1.0,33.82,10.03,40.27,6.04,6.95,7.33,6.07,6.0057573
1282,40.06,35.97,-1.0,-1.0,42.31,99.81,31.57,94.25,34.32,32.91,38.68908
1283,30.7,-1.0,83.1,82.45,71.2,91.247,-1.0,53.6,78.74,60.7,64.3188
1284,19.8,47.3,45.3,29.9,16.3,70.376,25.8,32.8,30.82,51.8,46.15132
1285,58.3,139.2,359.2,161.67,72.0,393.3,137.1,47.7,181.6,71.9,82.718376
1286,59.49,53.7,66.4,-1.0,-1.0,-1.0,87.49,56.55,27.82,61.02,91.13328
1287,26.3,-1.0,46.7,58.72,23.2,71.78,56.7,27.7,43.95,61.4,34.337414
1288,44.3,-1.0,45.0,27.0,40.2,80.206,-1.0,30.0,32.91,27.3,25.299725
1289,-1.0,-1.0,63.0,80.92,39.4,99.153,55.6,37.5,45.0,37.3,41.819336
1290,-1.0,30.33,-1.0,-1.0,23.69,21.71,21.06,22.02,22.11,12.96,21.280195
1291,47.2,-1.0,104.3,65.06,49.3,87.019,61.6,61.6,51.08,62.8,56.151215
1292,13.9,-1.0,-1.0,35.1,17.7,26.156,33.06,-1.0,23.52,25.4,27.304087
1293,38.24,56.67,-1.0,-1.0,40.39,99.76,59.89,36.94,55.34,31.62,31.116213
1294,-1.0,-1.0,30.8,52.6,20.2,34.232,53.59,-1.0,29.83,33.0,24.046947
1295,54.6,-1.0,101.5,51.27,51.4,87.845,-1.0,47.5,38.0,39.3,44.5844
1296,7.82,12.52,-1.0,-1.0,14.25,32.89,4.16,7.51,13.89,8.91,4.4079976
1297,70.58,64.05,183.53,-1.0,43.09,-1.0,81.74,19.56,53.62,36.89,42.139927
1298,45.6,-1.0,23.5,31.3,25.5,36.004,-1.0,-1.0,31.51,21.8,30.081358
1299,-1.0,-1.0,124.1,22.18,65.5,98.392,42.9,35.7,68.28,42.5,42.639366
1300,51.6,44.0,270.8,138.64,53.8,211.87,46.0,72.5,61.9,81.0,74.34272
1301,9.7,-1.0,40.9,18.6,-1.0,26.057,-1.0,-1.0,9.4,16.4,12.992645
1302,45.9,-1.0,71.0,37.88,23.2,77.699,34.6,33.0,32.94,35.8,41.060623
1303,-1.0,-1.0,92.4,38.43,30.2,70.277,24.2,36.0,30.34,35.3,32.32118
1304,39.2,-1.0,79.3,42.37,23.2,62.122,-1.0,25.0,20.87,34.9,28.143114
1305,26.3,-1.0,60.8,41.4,12.4,54.451,18.2,17.9,18.38,13.6,20.020441
1306,20.65,14.66,-1.0,-1.0,18.81,47.09,13.74,22.24,21.33,11.63,13.889758
1307,16.82,24.64,-1.0,205.37,18.8,125.63,14.23,14.84,16.72,11.89,13.030895
1308,22.7,-1.0,48.7,61.98,23.2,69.355,40.8,19.5,17.15,20.3,31.63517
1309,41.96,28.22,-1.0,-1.0,45.71,53.57,32.47,33.4,71.27,15.91,18.739908
1310,58.7,-1.0,69.6,67.92,22.4,102.23,-1.0,39.9,33.42,55.0,36.8114
1311,58.2,-1.0,90.9,57.74,55.9,78.897,-1.0,57.9,72.91,46.3,43.262997
1312,45.3,-1.0,108.3,54.69,42.0,78.05,-1.0,47.3,51.78,43.8,39.6168
1313,-1.0,-1.0,-1.0,51.88,34.1,73.104,57.2,64.0,47.5,44.4,22.239628
1314,34.4,19.56,-1.0,-1.0,20.09,76.25,23.2,26.44,23.95,17.87,21.539988
1315,32.5,48.79,-1.0,-1.0,30.1,81.08,30.79,33.06,23.74,18.57,23.99951
1316,-1.0,-1.0,66.9,84.65,60.1,90.081,-1.0,53.6,74.67,44.4,58.322426
1317,22.8,-1.0,-1.0,11.0,8.4,19.324,26.0,-1.0,5.25,6.5,7.4539948
1318,53.3,95.9,180.1,79.46,34.4,95.258,50.1,33.3,40.34,39.4,56.55492
1319,92.38,67.55,167.94,-1.0,72.1,79.96,66.52,57.86,52.75,68.88,56.92327
1320,50.07,37.77,-1.0,-1.0,38.65,103.52,28.04,37.08,47.28,17.58,29.153387
1321,28.9,-1.0,68.4,49.93,41.9,50.858,48.7,28.9,50.06,40.7,38.503426
1322,49.4,-1.0,51.9,47.24,23.2,62.186,40.5,42.2,-1.0,51.2,38.465973
1323,43.33,30.32,-1.0,-1.0,42.2,32.04,30.99,63.34,39.47,34.94,40.084103
1324,31.0,-1.0,22.3,26.6,14.5,-1.0,23.87,-1.0,20.21,19.7,10.864676
1325,52.64,26.86,-1.0,-1.0,39.09,93.31,47.57,58.83,61.12,40.79,32.200893
1326,21.33,17.05,-1.0,-1.0,-1.0,41.42,12.01,13.68,25.67,22.22,14.262765
1327,-1.0,-1.0,39.4,39.0,10.1,27.94,36.26,-1.0,28.03,36.0,28.202028
1328,18.6,-1.0,-1.0,36.6,18.1,39.371,27.56,-1.0,26.88,30.9,27.227467
1329,30.7,71.0,176.4,211.5,52.8,220.28,112.8,59.4,88.09,25.9,39.995132
1330,23.9,-1.0,16.7,-1.0,6.3,25.762,27.83,25.2,12.09,10.0,8.139709
1331,-1.0,1.67,14.81,-1.0,11.04,57.27,9.53,22.51,18.62,18.44,14.89473
1332,-1.0,-1.0,61.6,32.07,47.4,43.247,40.2,28.3,36.74,25.6,31.9405
1333,77.1,-1.0,80.6,153.75,79.5,-1.0,-1.0,69.4,66.51,58.3,48.118332
1334,55.2,-1.0,50.3,70.81,55.0,81.977,52.5,86.4,69.65,56.3,80.43831
1335,3.1,-1.0,47.0,77.4,-1.0,42.78,35.12,-1.0,22.37,30.3,24.21345
1336,25.12,26.58,-1.0,-1.0,18.71,94.87,30.02,23.41,18.75,27.06,29.555399
1337,38.88,29.45,-1.0,-1.0,21.17,92.29,26.47,26.17,35.72,28.38,24.3355
1338,-1.0,-1.0,111.0,-1.0,52.3,66.619,42.4,22.8,41.61,47.0,26.13059
1339,35.9,71.1,122.7,277.95,76.6,253.19,71.0,55.8,108.37,67.5,72.49199
1340,54.4,-1.0,13.8,30.9,11.8,37.098,-1.0,-1.0,13.64,21.6,17.013046
1341,69.1,-1.0,176.3,163.3,52.7,147.02,73.3,74.2,81.06,109.6,71.72617
1342,85.6,-1.0,8.2,10.9,-1.0,12.122,-1.0,-1.0,29.62,8.8,14.478144
1343,76.4,-1.0,206.4,198.55,69.9,152.97,79.1,41.2,85.88,81.0,43.04013
1344,22.7,-1.0,63.9,44.81,19.8,67.009,-1.0,27.0,29.32,30.6,31.251043
1345,100.75,107.51,-1.0,42.18,113.61,168.74,120.06,103.42,126.5,52.31,105.46902
1346,43.0,-1.0,-1.0,16.3,-1.0,23.56,36.45,-1.0,8.38,7.8,3.167164
1347,-1.0,-1.0,41.7,25.04,24.9,41.759,36.2,23.9,26.57,37.5,16.260695
1348,64.0,-1.0,114.6,81.7,38.5,120.99,-1.0,47.5,68.03,69.3,52.144554
1349,31.9,-1.0,85.8,91.48,31.2,35.628,46.5,32.5,30.05,27.4,31.550627
1350,47.2,-1.0,63.2,44.27,44.2,79.969,-1.0,48.8,48.0,39.9,37.04184
1351,34.7,-1.0,30.0,47.99,30.0,56.875,-1.0,10.3,34.72,34.5,29.274813
1352,35.93,-1.0,-1.0,40.02,37.82,-1.0,45.67,32.56,47.21,34.5,30.402288
1353,-1.0,-1.0,37.2,51.77,21.2,68.901,46.0,27.8,34.0,20.1,16.975788
1354,-1.0,-1.0,103.7,88.62,28.1,60.54,40.4,21.0,44.25,26.2,21.234491
1355,29.78,30.81,-1.0,32.88,29.57,70.23,23.23,18.16,27.86,21.17,26.421526
1356,54.5,-1.0,140.0,144.24,55.4,149.6,65.9,33.6,80.82,39.7,30.979336
1357,-1.0,25.69,-1.0,47.51,32.7,41.24,26.38,25.87,24.75,25.66,31.411135
1358,-1.0,-1.0,24.0,32.42,22.9,82.781,-1.0,22.5,22.25,46.2,28.658712
1359,76.06,66.74,-1.0,-1.0,93.75,72.07,153.59,37.46,167.8,26.02,44.387703
1360,62.03,32.32,212.7,-1.0,-1.0,-1.0,49.55,30.33,99.81,43.33,35.687958
1361,78.3,-1.0,124.0,186.91,98.5,126.89,124.2,102.3,120.04,68.0,99.201805
1362,51.2,-1.0,63.0,54.1,28.6,69.872,67.56,-1.0,37.44,32.2,21.082697
1363,-1.0,-1.0,30.1,25.5,-1.0,18.226,38.09,-1.0,24.57,24.1,17.868755
1364,-1.0,-1.0,18.1,-1.0,13.9,17.161,16.2,11.5,12.9,31.6,10.285022
1365,29.08,38.09,-1.0,-1.0,16.13,54.62,25.76,31.58,29.53,18.71,30.988718
1366,34.72,23.05,-1.0,100.8,22.52,89.85,27.38,26.62,30.23,34.09,24.223558
1367,43.6,34.44,-1.0,-1.0,24.99,117.48,18.44,28.34,32.44,20.94,21.440073
1368,44.3,-1.0,163.6,193.81,31.2,138.48,51.5,33.6,36.29,52.3,41.704247
1369,36.6,-1.0,71.5,52.98,23.2,73.014,24.9,32.7,30.33,34.2,41.812717
1370,57.22,51.69,-1.0,-1.0,56.78,104.81,53.09,23.32,54.85,32.35,22.354574
1371,72.6,-1.0,163.5,180.18,55.0,119.69,-1.0,75.9,73.64,103.5,59.281418
1372,31.7,-1.0,77.5,58.38,23.7,59.384,-1.0,34.9,33.32,31.8,31.75348
1373,27.11,-1.0,-1.0,-1.0,30.73,14.89,27.41,24.01,26.11,30.22,12.5354805
1374,74.73,32.02,-1.0,-1.0,57.0,87.95,72.02,39.97,69.49,31.78,47.55004
1375,-1.0,-1.0,24.8,30.4,21.3,46.756,23.9,15.5,27.21,21.2,25.254549
1376,-1.0,-1.0,40.9,77.42,12.2,34.85,19.3,13.0,17.41,18.4,17.409182
1377,-1.0,-1.0,33.3,-1.0,10.2,28.107,38.03,29.5,20.37,20.4,13.775997
1378,29.19,38.53,23.1,-1.0,22.59,-1.0,36.74,16.87,22.09,12.8,17.355234
1379,35.77,50.56,-1.0,270.14,38.76,127.79,35.12,32.26,45.07,27.52,25.677298
1380,1.0,-1.0,20.8,30.8,26.1,43.549,25.2,-1.0,16.46,19.7,14.080371
1381,26.6,-1.0,23.9,38.18,29.2,50.935,-1.0,41.6,33.96,29.4,35.15571
1382,32.27,34.74,-1.0,120.31,25.61,25.53,23.66,22.24,21.19,14.39,18.417753
1383,-1.0,24.0,-1.0,19.02,27.4,80.7,21.2,18.9,28.69,20.9,27.175505
1384,65.3,55.4,235.6,155.86,90.6,229.38,105.3,82.5,117.49,49.3,50.546333
1385,12.74,15.17,20.48,-1.0,6.78,-1.0,9.31,8.26,9.46,14.49,16.290976
1386,-1.0,23.33,-1.0,-1.0,24.73,39.1,20.26,20.26,23.54,18.19,18.004976
1387,8.0,-1.0,-1.0,25.2,11.1,49.403,16.45,-1.0,13.31,18.3,18.965832
1388,25.47,31.71,-1.0,152.38,22.31,43.28,22.6,26.32,25.29,22.99,17.054987
1389,27.8,-1.0,-1.0,44.9,25.2,70.122,50.3,-1.0,30.71,27.8,35.404198
1390,110.88,139.41,-1.0,131.78,77.42,157.23,108.86,73.52,114.68,55.75,76.11638
1391,-1.0,18.15,37.55,28.34,16.74,47.86,13.6,13.04,17.52,21.08,10.904055
1392,-1.0,-1.0,5.2,-1.0,4.9,21.629,18.5,15.8,2.6,7.4,5.8446684
1393,32.7,-1.0,50.5,22.33,23.2,57.551,29.5,19.9,28.34,16.9,26.890432
1394,10.7,-1.0,39.7,45.7,26.5,92.775,26.87,-1.0,31.64,32.5,28.71924
1395,27.7,-1.0,-1.0,39.5,-1.0,72.491,40.05,-1.0,32.95,31.0,44.530647
1396,96.7,-1.0,101.4,72.6,51.8,116.2,-1.0,76.5,60.08,52.8,58.353485
1397,-1.0,-1.0,29.8,-1.0,8.4,25.829,20.8,11.4,20.23,11.5,14.856404
1398,55.83,-1.0,63.99,-1.0,64.43,63.53,74.13,47.08,49.13,76.07,29.417538
1399,27.6,-1.0,-1.0,41.2,14.3,41.511,29.76,-1.0,12.79,17.7,23.350195
1400,21.06,9.53,29.64,-1.0,19.97,-1.0,19.05,18.81,26.07,14.97,22.062916
1401,25.1,-1.0,40.9,63.91,60.1,61.913,75.7,36.8,85.76,48.6,24.6499
1402,25.45,13.7,-1.0,41.97,10.91,54.73,12.37,10.57,19.78,9.91,12.254725
1403,-1.0,-1.0,56.1,54.55,35.5,82.774,-1.0,40.5,29.47,42.0,34.474346
1404,83.09,82.13,-1.0,45.26,67.1,18.07,125.02,49.32,174.04,60.05,54.683044
1405,20.8,-1.0,34.1,37.9,14.5,-1.0,23.64,-1.0,18.22,19.4,17.443945
1406,-1.0,-1.0,59.4,73.96,24.8,81.757,40.6,30.5,27.87,52.0,36.121223
1407,27.45,14.82,-1.0,-1.0,23.37,32.66,13.2,17.69,17.87,18.58,15.092321
1408,38.3,-1.0,48.8,60.7,-1.0,52.012,75.82,-1.0,33.83,1.0,32.833492
1409,-1.0,-1.0,1.6,-1.0,6.7,14.684,10.6,22.2,11.0,2.4,7.8580484
1410,-1.0,-1.0,14.1,13.08,5.4,24.553,13.1,8.6,12.95,10.6,21.084906
1411,-1.0,22.86,52.08,-1.0,31.09,108.51,35.27,40.88,12.49,49.22,58.212013
1412,29.3,-1.0,127.0,39.6,18.5,25.321,44.73,-1.0,20.62,11.8,28.847754
1413,37.82,43.44,-1.0,-1.0,40.86,56.16,37.08,-1.0,41.79,39.26,30.416885
1414,-1.0,38.12,-1.0,-1.0,38.37,69.26,32.77,22.81,37.11,26.24,28.765429
1415,23.75,33.03,-1.0,70.2,25.84,31.04,24.49,30.15,28.99,56.26,35.69065
1416,54.61,42.48,-1.0,-1.0,51.05,166.97,36.33,55.4,67.45,52.0,37.19188
1417,3.1,-1.0,-1.0,18.8,15.3,28.068,8.39,-1.0,17.34,18.5,22.4657
1418,33.8,-1.0,55.4,45.82,43.0,83.601,-1.0,38.6,43.18,36.2,38.282974
1419,74.19,122.85,-1.0,120.05,60.09,56.25,70.27,53.86,48.84,61.23,44.37383
1420,27.87,20.16,-1.0,-1.0,12.75,-1.0,22.34,7.3,24.44,12.92,8.784006
1421,36.83,50.86,-1.0,-1.0,35.43,60.21,42.18,33.59,34.73,28.87,30.181189
1422,8.2,-1.0,-1.0,29.2,11.0,25.816,22.93,-1.0,19.56,11.7,28.545788
1423,16.7,-1.0,34.8,27.73,16.5,61.622,25.7,18.9,19.82,32.0,18.473433
1424,24.3,-1.0,41.1,29.14,27.4,47.568,37.3,23.9,22.98,25.1,23.950937
1425,52.2,-1.0,87.0,30.93,23.2,64.314,23.8,44.7,30.84,38.6,43.206696
1426,94.34,85.62,138.45,-1.0,37.78,-1.0,54.61,41.65,80.57,69.11,57.689552
1427,75.9,80.1,243.8,81.49,-1.0,171.55,59.7,64.7,65.21,93.1,60.3267
1428,28.67,32.84,-1.0,-1.0,22.46,33.2,40.85,30.65,34.07,25.87,22.097166
1429,73.3,43.47,-1.0,-1.0,71.2,83.66,76.34,44.64,50.6,72.79,41.054337
1430,35.37,24.31,-1.0,96.98,42.63,71.29,13.11,26.5,30.86,16.2,13.870559
1431,31.63,26.72,-1.0,-1.0,22.48,52.96,17.04,23.81,27.47,19.47,20.171034
1432,105.09,89.65,-1.0,42.59,60.95,177.73,48.37,28.78,86.23,57.33,59.479424
1433,43.1,-1.0,74.8,66.31,33.7,56.602,53.0,44.3,38.72,39.7,33.571304
1434,-1.0,-1.0,174.8,127.78,46.7,197.02,61.6,76.4,57.17,70.5,65.56481
1435,28.0,-1.0,67.9,71.1,18.4,43.71,-1.0,29.1,26.72,25.6,21.16139
1436,37.73,49.62,-1.0,-1.0,34.45,59.95,33.57,29.8,29.82,31.22,22.12415
1437,82.9,-1.0,53.0,-1.0,22.1,37.184,64.65,-1.0,41.99,30.8,22.571123
1438,74.5,144.5,296.5,87.32,57.1,132.24,69.4,67.8,82.65,85.4,61.758682
1439,69.6,-1.0,12.1,-1.0,21.2,34.311,116.57,-1.0,1.74,27.7,6.9663534
1440,71.1,-1.0,13.6,-1.0,9.8,19.013,7.67,-1.0,13.3,13.8,8.943027
1441,-1.0,-1.0,31.3,12.9,14.4,40.517,18.5,15.3,12.8,12.3,13.790346
1442,12.1,-1.0,19.5,21.44,23.2,28.308,12.4,11.5,-1.0,10.2,14.339789
1443,36.3,-1.0,59.0,63.1,21.2,-1.0,59.7,-1.0,27.58,35.1,48.025368
1444,10.8,-1.0,16.8,31.4,10.2,28.354,25.13,-1.0,17.26,27.0,21.647951
1445,38.0,-1.0,25.1,28.9,24.2,33.525,40.53,-1.0,29.3,14.3,9.834578
1446,28.69,28.82,-1.0,-1.0,27.45,50.3,25.92,32.82,29.48,18.56,28.38261
1447,24.8,-1.0,45.5,31.89,24.3,38.558,39.3,25.3,23.99,28.8,27.981867
1448,99.61,98.06,-1.0,35.26,94.51,33.16,113.23,132.11,91.17,105.15,76.025375
1449,118.4,-1.0,53.3,-1.0,34.0,69.346,68.05,-1.0,43.59,30.2,46.751457
1450,-1.0,-1.0,54.8,-1.0,11.9,55.09,46.2,50.9,21.1,11.1,16.325806
1451,23.7,-1.0,80.9,28.94,23.2,88.112,19.6,24.2,23.76,21.8,21.812586
1452,27.7,-1.0,54.3,29.39,33.5,54.031,-1.0,27.8,22.25,19.9,25.755718
1453,-1.0,-1.0,-1.0,51.8,15.1,44.778,44.32,-1.0,30.43,21.6,46.77063
1454,-1.0,-1.0,91.9,89.64,60.0,75.179,-1.0,47.1,49.38,52.6,37.195145
1455,25.62,30.63,-1.0,-1.0,19.25,42.56,20.07,31.84,14.07,13.47,10.067338
1456,-1.0,69.7,41.9,137.21,34.4,139.1,38.0,55.0,47.33,98.2,54.183765
1457,0.6,-1.0,-1.0,24.0,-1.0,28.555,2.05,-1.0,13.52,20.0,23.133604
1458,30.2,33.1,49.2,64.1,33.8,117.21,30.5,-1.0,51.56,77.4,70.90326
1459,42.9,-1.0,80.5,45.5,34.7,65.154,49.13,-1.0,44.77,28.6,28.137463
1460,13.6,-1.0,23.7,14.2,7.6,26.218,25.64,-1.0,6.31,8.0,9.421843
1461,49.3,-1.0,97.0,135.89,47.2,119.64,80.1,66.6,67.35,100.0,58.56241
1462,-1.0,-1.0,40.9,27.3,-1.0,29.138,42.5,-1.0,18.75,12.2,16.8232
1463,14.7,-1.0,-1.0,3.3,-1.0,24.547,11.54,-1.0,8.4,2.8,3.6122303
1464,21.1,-1.0,55.1,40.62,21.3,53.682,-1.0,32.9,35.35,34.4,27.64737
1465,-1.0,46.59,-1.0,39.01,45.76,89.21,53.58,34.83,94.53,24.56,18.2483
1466,71.3,-1.0,126.7,80.62,50.8,132.01,57.1,72.0,53.52,72.0,71.9455
1467,55.7,-1.0,-1.0,86.4,48.9,74.17,112.14,-1.0,65.51,28.6,39.970192
1468,35.6,-1.0,42.7,26.63,41.7,60.229,-1.0,35.7,51.15,13.6,32.115307
1469,-1.0,-1.0,13.9,-1.0,1.7,32.568,2.9,-1.0,21.81,3.2,3.7218816
1470,-1.0,-1.0,37.1,62.65,16.0,61.053,20.7,22.9,22.47,41.7,22.44229
1471,29.43,28.28,-1.0,49.05,23.71,64.3,27.29,43.0,36.8,37.09,35.75177
1472,-1.0,-1.0,111.2,59.58,34.6,128.17,31.4,44.2,37.22,49.7,41.91098
1473,-1.0,100.1,88.7,81.07,60.0,156.11,59.8,86.4,69.15,81.1,68.25001
1474,-1.0,-1.0,0.0,37.49,32.7,59.215,54.1,49.2,40.23,43.2,21.12977
1475,39.9,-1.0,12.7,21.7,6.8,30.802,24.09,-1.0,5.19,14.0,17.41908
1476,58.81,69.48,-1.0,37.37,63.07,122.47,60.74,99.3,59.3,65.32,59.764374
1477,46.7,-1.0,153.1,47.08,39.6,51.762,44.0,46.6,41.98,51.5,46.370117
1478,-1.0,-1.0,26.5,38.68,15.5,44.24,30.4,35.4,16.99,34.9,18.908888
1479,-1.0,-1.0,15.2,-1.0,10.0,21.0,17.3,29.9,11.2,11.0,9.207969
1480,57.7,-1.0,125.9,147.75,25.3,157.24,-1.0,42.2,45.42,55.3,54.411858
1481,26.8,-1.0,-1.0,30.7,12.3,23.23,32.52,-1.0,13.89,20.8,10.505014
1482,41.3,-1.0,22.6,41.6,19.1,40.125,-1.0,-1.0,17.99,42.3,24.473936
1483,4.9,-1.0,36.5,32.85,6.5,70.302,-1.0,14.6,10.95,22.4,13.046667
1484,23.41,28.7,-1.0,-1.0,29.92,66.48,32.95,30.32,36.13,33.1,36.499752
1485,19.97,-1.0,-1.0,-1.0,28.85,45.21,33.52,12.89,40.37,5.67,13.45392
1486,21.33,21.51,-1.0,-1.0,28.01,61.62,19.85,7.25,33.34,14.92,24.545982
1487,17.5,-1.0,40.4,33.4,-1.0,37.598,40.13,-1.0,20.61,24.6,27.38917
1488,28.9,-1.0,66.6,76.03,-1.0,63.008,28.5,26.6,56.79,25.6,28.012047
1489,11.0,-1.0,14.7,23.1,-1.0,31.901,29.32,-1.0,21.84,26.7,34.758945
1490,34.04,51.0,-1.0,26.13,36.18,130.1,47.49,72.67,43.31,51.3,41.011818
1491,87.3,-1.0,56.9,63.5,42.5,53.581,42.26,-1.0,45.14,34.5,37.708076
1492,23.8,-1.0,44.2,51.47,23.2,73.076,30.8,22.2,35.32,21.1,35.150543
1493,22.82,24.43,56.59,-1.0,22.79,-1.0,20.49,19.39,20.59,21.61,24.400331
1494,-1.0,40.1,-1.0,45.48,42.21,65.99,47.86,48.58,37.67,53.34,29.238974
1495,35.3,57.7,74.8,70.47,43.7,102.85,36.2,66.2,45.28,74.6,46.425076
1496,16.5,-1.0,-1.0,10.6,-1.0,22.029,16.0,-1.0,5.95,3.6,5.914674
1497,42.35,89.51,-1.0,59.41,41.65,66.27,49.32,42.73,26.93,21.82,32.687027
1498,-1.0,-1.0,62.9,-1.0,21.4,97.733,48.84,44.5,19.22,21.9,23.963293
1499,30.4,-1.0,61.3,22.45,15.9,39.297,-1.0,19.3,19.57,22.8,14.09984
1500,43.92,44.46,-1.0,-1.0,37.18,65.69,48.14,42.72,54.14,39.53,43.448822
1501,36.47,65.95,-1.0,-1.0,35.23,23.66,59.18,26.2,31.46,27.0,39.152077
1502,47.5,-1.0,36.8,75.97,35.6,103.18,-1.0,53.4,72.37,48.8,61.350403
1503,-1.0,-1.0,30.8,-1.0,16.6,53.288,13.3,18.0,11.0,23.4,12.432714
1504,-1.0,35.96,-1.0,-1.0,29.06,110.64,34.42,37.15,28.17,22.8,17.276096
1505,32.76,52.78,52.97,-1.0,32.92,28.91,46.54,37.15,-1.0,33.37,33.087143
1506,-1.0,-1.0,10.7,39.23,38.4,62.106,47.3,37.3,37.4,41.9,35.123352
1507,24.99,82.7,-1.0,-1.0,39.54,43.12,40.06,34.1,35.89,22.78,19.942636
1508,58.46,67.35,-1.0,-1.0,83.61,162.95,68.38,41.77,61.69,54.7,34.374207
1509,56.6,-1.0,113.4,114.23,47.4,112.29,52.4,57.0,48.49,70.1,61.179726
1510,19.8,-1.0,32.4,70.2,-1.0,43.768,35.0,-1.0,22.55,49.2,28.236794
1511,71.7,-1.0,158.5,105.4,59.5,164.8,-1.0,43.1,67.06,43.4,56.825058
1512,41.0,-1.0,-1.0,23.4,20.9,33.544,59.89,-1.0,20.62,10.2,15.250304
1513,-1.0,-1.0,46.8,76.44,64.3,144.23,-1.0,114.7,49.63,20.8,97.02906
1514,10.3,-1.0,-1.0,57.0,16.4,85.773,25.16,-1.0,33.96,34.2,25.634079
1515,-1.0,-1.0,130.9,111.21,43.7,123.8,-1.0,56.1,50.9,66.2,44.813877
1516,8.1,-1.0,26.0,41.8,12.3,31.923,25.84,-1.0,11.23,39.9,24.373266
1517,26.6,-1.0,15.7,20.9,13.8,42.054,35.06,-1.0,13.6,20.8,2.436948
1518,50.05,89.62,-1.0,-1.0,71.02,68.42,49.08,37.58,39.2,34.53,25.689104
1519,27.4,-1.0,42.4,47.98,24.6,33.06,37.3,27.3,35.53,25.9,32.33175
1520,-1.0,-1.0,23.1,17.36,17.2,36.964,-1.0,19.3,31.66,21.7,21.681646
1521,29.2,-1.0,76.6,78.02,30.6,71.434,-1.0,16.3,43.49,23.9,30.057707
1522,16.3,-1.0,53.6,56.7,28.0,58.931,39.11,-1.0,26.61,41.9,29.723059
1523,22.5,-1.0,-1.0,24.5,13.4,28.603,20.32,-1.0,21.34,24.1,17.698542
1524,38.4,-1.0,43.2,43.26,19.4,41.663,-1.0,30.3,27.37,22.8,22.799765
1525,50.07,56.22,-1.0,-1.0,39.9,44.01,65.17,42.88,132.94,35.83,27.491491
1526,-1.0,-1.0,27.7,25.38,11.7,-1.0,-1.0,31.8,13.0,17.5,12.588234
1527,68.6,154.3,273.2,321.88,99.1,167.2,160.2,67.3,150.77,61.5,63.30718
1528,33.8,-1.0,75.7,47.92,22.0,95.839,30.9,31.1,30.54,35.6,35.52551
1529,1.5,-1.0,20.5,23.7,11.9,-1.0,11.03,-1.0,18.83,27.8,21.362852
1530,-1.0,31.63,-1.0,-1.0,34.24,33.85,28.69,29.83,29.62,25.12,25.076982
