,AGU,LDO,LPIN,MIR,OBL,SFE,TLA,VAL,CEN,ATM_med,ATM_pred
2406,-1.0,76.2,103.4,-1.0,55.6,-1.0,-1.0,36.3,48.81,35.9,40.962013
2407,-1.0,56.2,56.0,-1.0,27.2,-1.0,-1.0,37.4,27.21,34.8,24.485662
2408,-1.0,78.7,-1.0,-1.0,50.2,-1.0,64.19,71.5,62.59,26.8,31.356806
2409,-1.0,17.3,33.6,24.7,55.3,25.39,13.5,-1.0,6.2,18.7,19.185982
2410,24.1,-1.0,-1.0,43.2,21.8,24.316,44.85,-1.0,15.89,30.4,23.663805
2411,-1.0,79.0,91.5,-1.0,48.4,-1.0,103.23,49.8,48.44,31.0,33.097343
2412,-1.0,56.0,121.3,-1.0,46.9,88.714,38.9,-1.0,40.3,33.8,42.42078
2413,33.55,85.28,-1.0,-1.0,81.85,158.16,60.11,46.52,118.02,60.76,55.762264
2414,-1.0,29.2,34.3,42.1,31.9,79.623,27.3,-1.0,25.8,23.6,27.504232
2415,55.91,51.55,-1.0,-1.0,54.72,30.96,51.89,54.42,61.67,72.29,61.112083
2416,18.1,-1.0,-1.0,10.0,4.0,13.525,11.4,-1.0,5.96,7.5,5.0406094
2417,-1.0,43.4,89.4,-1.0,35.0,103.36,42.9,-1.0,32.1,38.2,38.609856
2418,-1.0,37.1,-1.0,-1.0,24.5,-1.0,-1.0,24.5,20.58,28.5,24.746868
2419,-1.0,86.3,152.5,-1.0,47.7,-1.0,71.8,60.1,69.38,62.0,48.69886
2420,-1.0,42.7,77.8,117.05,41.9,171.07,46.3,-1.0,3.0,69.4,44.568287
2421,17.96,19.3,-1.0,-1.0,19.42,55.31,14.98,-1.0,17.7,19.67,17.318516
2422,42.6,-1.0,43.8,53.1,30.5,-1.0,49.5,-1.0,33.67,34.5,43.16389
2423,-1.0,38.5,83.7,-1.0,57.3,-1.0,-1.0,80.5,102.19,72.5,36.04635
2424,-1.0,-1.0,71.2,118.1,46.9,141.3,51.3,-1.0,39.8,44.6,43.918495
2425,9.2,-1.0,15.6,21.0,-1.0,22.466,22.46,-1.0,26.93,22.1,18.4151
2426,-1.0,92.7,143.6,84.66,51.4,169.37,65.8,-1.0,55.8,66.3,55.28045
2427,-1.0,-1.0,-1.0,17.5,-1.0,17.195,27.61,-1.0,15.77,20.0,16.750235
2428,-1.0,47.3,73.7,33.86,25.9,72.517,32.4,47.4,29.9,39.4,35.445534
2429,-1.0,37.5,33.0,-1.0,43.4,-1.0,-1.0,47.0,37.3,21.7,34.290173
2430,-1.0,81.1,54.1,59.65,40.5,99.635,65.5,-1.0,83.9,63.3,54.203964
2431,-1.0,29.7,23.6,-1.0,39.4,-1.0,-1.0,-1.0,24.2,7.5,23.916077
2432,37.4,-1.0,41.2,41.6,33.0,48.831,-1.0,-1.0,28.12,22.0,32.299347
2433,-1.0,10.8,18.7,-1.0,-1.0,-1.0,-1.0,-1.0,11.23,20.6,13.364199
2434,-1.0,62.7,264.4,315.79,4.8,186.1,93.4,-1.0,72.7,46.2,35.5102
2435,-1.0,31.4,30.1,44.78,30.6,51.549,30.8,-1.0,-1.0,27.9,35.647526
2436,7.31,15.15,15.93,-1.0,13.23,-1.0,9.75,10.04,10.09,13.18,9.696063
2437,-1.0,104.4,156.6,-1.0,45.2,-1.0,-1.0,18.9,49.25,35.9,47.944828
2438,-1.0,103.2,228.8,-1.0,88.2,-1.0,138.42,62.6,121.53,89.0,44.19334
2439,48.34,47.45,-1.0,61.99,36.62,40.58,42.37,29.73,49.19,44.9,49.769745
2440,-1.0,37.3,37.7,42.09,25.9,45.339,46.8,-1.0,32.9,36.1,26.806004
2441,-1.0,55.5,55.4,-1.0,57.1,-1.0,-1.0,68.9,57.27,34.9,36.104805
2442,-1.0,27.8,17.7,-1.0,-1.0,-1.0,-1.0,-1.0,12.16,10.0,12.96225
2443,-1.0,60.0,38.1,-1.0,-1.0,-1.0,26.12,14.1,43.41,39.6,22.41345
2444,-1.0,-1.0,113.9,83.61,36.4,87.218,32.6,-1.0,34.6,42.6,36.46629
2445,-1.0,-1.0,22.2,-1.0,-1.0,-1.0,18.51,-1.0,11.46,1.6,11.8276
2446,12.8,-1.0,40.9,14.9,-1.0,30.111,41.74,-1.0,16.04,13.9,37.917107
2447,-1.0,58.4,82.1,-1.0,40.8,-1.0,68.0,48.9,48.57,46.6,36.643997
2448,39.8,-1.0,43.9,54.5,18.7,45.412,-1.0,-1.0,33.93,5.4,28.984297
2449,-1.0,32.0,30.3,-1.0,-1.0,-1.0,25.84,-1.0,17.29,19.1,14.143044
2450,-1.0,78.6,67.5,91.72,47.2,75.436,49.5,-1.0,63.5,47.5,37.81385
2451,27.7,-1.0,40.1,30.87,27.0,61.652,-1.0,25.4,25.46,21.4,26.456144
2452,-1.0,42.2,-1.0,-1.0,25.9,-1.0,32.56,31.8,30.08,34.0,16.829535
2453,-1.0,26.4,58.6,-1.0,23.4,-1.0,-1.0,31.7,15.74,40.9,21.984589
2454,-1.0,-1.0,154.3,178.08,60.5,353.9,81.1,-1.0,44.7,72.1,72.45163
2455,-1.0,61.1,85.8,136.38,72.6,101.83,82.3,-1.0,91.2,87.2,62.646206
2456,-1.0,39.8,58.6,-1.0,-1.0,-1.0,39.23,-1.0,-1.0,33.8,22.787712
2457,16.01,-1.0,-1.0,51.03,34.06,86.65,24.22,23.86,36.34,23.85,36.383114
2458,43.29,39.04,-1.0,-1.0,37.34,75.84,44.47,36.04,39.3,42.61,43.307743
2459,42.3,-1.0,52.1,55.52,18.6,66.718,38.7,34.2,39.4,32.1,25.326447
2460,-1.0,43.4,42.2,64.98,54.2,143.28,42.0,48.0,52.26,40.2,56.24369
2461,26.02,66.74,-1.0,-1.0,93.75,72.07,153.59,37.46,167.8,76.06,59.843018
2462,-1.0,53.7,165.6,46.27,31.9,108.33,39.4,-1.0,36.1,40.6,42.575768
2463,-1.0,-1.0,35.9,20.5,-1.0,48.003,10.96,-1.0,-1.0,25.3,9.530129
2464,-1.0,-1.0,-1.0,46.7,-1.0,82.599,36.12,-1.0,34.17,39.2,30.605446
2465,23.0,-1.0,40.2,55.82,21.8,71.885,-1.0,59.2,46.5,25.9,40.606926
2466,35.61,47.07,-1.0,21.07,46.08,98.8,41.18,54.3,69.34,38.61,42.957165
2467,-1.0,28.8,27.2,-1.0,31.6,-1.0,-1.0,-1.0,26.86,22.2,24.81681
2468,31.3,57.4,26.5,16.08,13.5,40.21,38.0,21.0,33.41,18.6,20.694109
2469,-1.0,84.2,-1.0,147.4,-1.0,107.66,58.99,-1.0,-1.0,40.4,51.81705
2470,16.71,33.68,-1.0,24.05,22.16,46.14,17.33,23.87,23.2,21.21,25.694695
2471,-1.0,20.2,18.1,25.59,9.0,28.228,14.0,29.1,15.65,4.5,16.893227
2472,-1.0,39.5,31.3,-1.0,-1.0,-1.0,22.13,-1.0,21.53,9.3,17.120525
2473,26.0,43.59,76.74,-1.0,27.65,68.49,21.23,25.38,33.59,33.35,28.837368
2474,8.17,17.07,-1.0,270.65,20.71,60.55,21.28,10.08,15.76,20.2,18.706602
2475,-1.0,51.3,68.1,-1.0,32.4,60.223,54.9,41.7,45.2,35.1,26.985567
2476,-1.0,75.0,32.3,-1.0,-1.0,-1.0,119.67,-1.0,-1.0,22.9,26.31452
2477,36.33,35.55,-1.0,-1.0,26.61,65.27,27.05,29.98,29.93,34.26,29.329887
2478,36.81,66.54,-1.0,-1.0,80.41,121.8,67.57,50.26,51.33,74.46,52.14645
2479,34.4,-1.0,49.6,44.79,35.8,-1.0,-1.0,51.1,64.6,43.5,35.308437
2480,17.98,21.61,-1.0,-1.0,21.08,27.63,24.92,21.05,24.35,22.66,21.922033
2481,-1.0,127.7,179.6,245.82,59.4,143.16,78.7,-1.0,74.5,43.0,104.004776
2482,43.4,-1.0,106.7,62.66,37.4,91.008,-1.0,68.7,46.8,78.4,51.51493
2483,44.27,21.64,24.48,-1.0,21.53,-1.0,30.42,22.56,32.02,28.1,22.052998
2484,-1.0,18.1,8.2,-1.0,-1.0,-1.0,-1.0,-1.0,13.76,17.9,15.4706545
2485,-1.0,21.0,22.8,-1.0,6.6,-1.0,-1.0,-1.0,20.44,25.8,24.459688
2486,-1.0,60.6,207.3,-1.0,80.0,-1.0,135.25,75.4,91.51,35.7,52.71757
2487,-1.0,18.5,35.1,-1.0,-1.0,-1.0,17.83,-1.0,18.635,12.6,21.089989
2488,-1.0,22.8,33.5,-1.0,-1.0,-1.0,16.04,-1.0,4.12,12.4,10.323818
2489,79.4,-1.0,187.5,112.17,74.3,-1.0,94.0,75.6,65.61,84.2,58.280212
2490,15.72,19.27,-1.0,-1.0,18.49,56.36,16.2,17.56,15.81,20.26,19.976439
2491,-1.0,-1.0,-1.0,16.1,-1.0,24.698,10.02,-1.0,9.48,16.1,9.274267
2492,-1.0,47.0,57.0,-1.0,37.1,-1.0,-1.0,53.5,-1.0,44.0,30.406296
2493,-1.0,54.4,148.7,-1.0,-1.0,-1.0,-1.0,17.1,63.07,33.8,37.29495
2494,-1.0,48.9,50.8,65.86,41.8,82.742,50.5,65.7,47.44,34.7,39.225094
2495,17.9,-1.0,-1.0,36.9,15.9,20.628,15.95,-1.0,13.26,7.5,15.213294
2496,20.65,38.2,64.49,-1.0,25.95,71.71,31.79,25.76,28.34,21.92,25.668518
2497,-1.0,54.0,55.4,-1.0,-1.0,-1.0,-1.0,36.1,34.58,26.8,39.741585
2498,-1.0,-1.0,-1.0,38.3,-1.0,52.656,23.68,-1.0,21.4,21.8,20.935575
2499,-1.0,50.4,38.0,-1.0,-1.0,-1.0,21.88,-1.0,-1.0,26.1,20.891376
2500,-1.0,13.5,10.8,-1.0,-1.0,-1.0,7.14,-1.0,10.61,9.8,7.624717
2501,-1.0,11.0,14.2,-1.0,-1.0,-1.0,20.89,-1.0,14.66,31.9,16.340288
2502,26.84,-1.0,-1.0,-1.0,25.67,167.31,27.16,26.2,34.54,34.96,37.574547
2503,-1.0,-1.0,-1.0,47.6,-1.0,36.575,39.12,-1.0,16.41,20.9,27.95577
2504,-1.0,11.5,24.8,-1.0,16.9,-1.0,-1.0,12.1,19.25,19.1,15.770848
2505,-1.0,105.6,165.2,166.2,-1.0,142.75,102.5,-1.0,-1.0,31.6,59.542282
2506,34.05,37.83,-1.0,235.52,33.47,26.4,35.24,32.69,33.48,30.61,39.605595
2507,-1.0,51.2,143.8,66.01,38.3,100.13,51.6,-1.0,82.4,49.5,39.88656
2508,-1.0,51.2,-1.0,179.9,-1.0,96.313,64.42,-1.0,-1.0,34.8,27.462751
2509,-1.0,67.7,113.3,-1.0,65.1,-1.0,74.23,74.5,73.39,65.77,60.65817
2510,-1.0,55.9,40.3,-1.0,-1.0,-1.0,38.2,-1.0,32.44,20.6,17.20991
2511,111.7,103.4,104.0,69.21,100.3,275.53,116.3,81.2,119.03,79.0,96.64482
2512,25.63,24.47,-1.0,46.96,25.31,7.67,22.69,23.38,24.35,29.76,26.49841
2513,-1.0,60.7,200.3,-1.0,51.6,-1.0,59.74,39.1,67.54,32.4,41.1399
2514,35.1,-1.0,-1.0,36.0,27.8,58.367,37.3,-1.0,27.41,29.0,24.805786
2515,-1.0,29.9,31.5,25.62,18.1,29.34,10.1,-1.0,21.0,8.9,17.959955
2516,-1.0,35.9,-1.0,64.3,-1.0,85.065,-1.0,-1.0,-1.0,39.2,21.238941
2517,-1.0,69.2,94.2,-1.0,56.9,119.51,58.2,53.9,19.6,47.2,52.130497
2518,23.9,-1.0,50.9,65.3,18.8,38.116,-1.0,19.5,22.47,26.0,24.007353
2519,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.2,34.826744
2520,-1.0,55.0,52.9,49.97,70.9,67.93,34.7,-1.0,63.5,44.7,47.317657
2521,-1.0,72.4,289.2,181.65,74.1,153.05,82.3,-1.0,37.7,101.7,79.88991
2522,-1.0,-1.0,-1.0,46.3,-1.0,32.429,62.95,-1.0,18.06,19.6,32.212578
2523,-1.0,18.7,15.1,-1.0,-1.0,-1.0,-1.0,-1.0,3.46,5.7,12.967229
2524,19.04,41.17,-1.0,-1.0,13.99,58.76,22.56,16.32,16.81,40.21,22.05808
2525,-1.0,56.0,225.1,-1.0,-1.0,-1.0,-1.0,23.3,64.29,55.2,41.393154
2526,62.8,-1.0,112.2,49.08,27.3,111.47,-1.0,38.0,34.69,44.2,37.319454
2527,8.58,44.93,-1.0,-1.0,21.66,37.87,39.43,21.41,36.08,25.65,25.305616
2528,-1.0,42.8,24.0,-1.0,-1.0,-1.0,39.08,-1.0,29.93,50.6,25.686815
2529,-1.0,26.3,76.8,31.95,31.4,60.626,25.4,52.5,-1.0,36.5,30.648354
2530,94.1,165.6,431.5,370.09,62.2,199.31,117.8,-1.0,177.29,59.8,72.24202
2531,-1.0,86.0,153.5,-1.0,69.7,-1.0,87.02,32.7,93.59,45.0,40.417114
2532,-1.0,99.0,-1.0,-1.0,65.9,-1.0,149.54,43.1,40.6,41.6,46.70595
2533,-1.0,71.2,258.5,87.41,38.7,144.22,67.1,-1.0,64.5,70.7,56.79544
2534,34.4,-1.0,64.9,55.38,31.2,55.167,-1.0,38.1,30.09,33.2,33.06812
2535,-1.0,15.1,5.5,-1.0,-1.0,-1.0,17.08,-1.0,11.29,11.7,16.814627
2536,14.31,25.03,-1.0,-1.0,21.5,77.9,24.24,18.02,16.84,21.84,21.547436
2537,-1.0,35.8,-1.0,56.4,-1.0,96.703,38.31,-1.0,-1.0,25.6,29.43616
2538,-1.0,65.0,153.2,-1.0,53.3,-1.0,20.6,33.8,36.53,55.3,32.839794
2539,-1.0,27.5,193.4,138.33,27.1,169.62,67.9,143.1,66.6,59.4,84.21657
2540,-1.0,69.7,210.2,152.55,30.1,156.46,79.1,-1.0,65.3,41.1,64.8542
2541,-1.0,-1.0,30.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.4,31.50848
2542,51.3,51.0,-1.0,26.13,36.18,130.1,47.49,72.67,43.31,34.04,49.68816
2543,-1.0,27.6,49.0,27.52,20.0,67.075,24.3,124.0,27.9,30.3,32.58759
2544,-1.0,67.8,158.4,-1.0,-1.0,-1.0,98.16,36.9,45.83,32.6,56.178886
2545,25.77,45.98,-1.0,-1.0,34.9,304.67,59.09,42.41,31.42,40.78,31.750341
2546,-1.0,64.9,198.5,95.32,56.9,114.17,70.9,-1.0,64.2,57.9,58.1371
2547,-1.0,33.3,10.9,-1.0,-1.0,-1.0,18.6,-1.0,17.87,7.2,16.773062
2548,-1.0,52.8,41.2,-1.0,32.8,-1.0,28.28,28.0,22.28,20.7,24.610752
2549,30.6,19.4,127.9,100.26,33.2,78.72,42.3,29.6,40.36,23.0,29.36465
2550,-1.0,13.1,26.9,-1.0,-1.0,-1.0,6.55,-1.0,3.75,3.2,10.42769
2551,-1.0,40.6,100.9,-1.0,12.6,-1.0,-1.0,22.6,21.85,29.7,20.785664
2552,-1.0,51.1,69.0,-1.0,-1.0,-1.0,-1.0,26.7,39.29,39.1,35.316708
2553,-1.0,61.5,-1.0,-1.0,75.6,-1.0,-1.0,-1.0,43.71,25.7,79.74764
2554,-1.0,63.6,100.4,-1.0,26.8,-1.0,78.66,19.5,35.71,44.2,35.885963
2555,27.2,-1.0,38.1,58.0,24.8,-1.0,38.84,-1.0,25.93,26.2,37.491413
2556,19.67,36.57,-1.0,42.82,54.97,28.92,91.36,56.33,102.11,46.65,46.48493
2557,-1.0,-1.0,49.7,51.51,43.3,76.276,53.2,36.7,49.27,41.4,40.549465
2558,17.0,-1.0,30.1,22.9,-1.0,39.408,28.09,-1.0,24.39,19.9,36.877228
2559,32.2,-1.0,53.0,44.59,32.1,54.836,-1.0,31.2,41.52,21.0,31.969627
2560,-1.0,22.2,14.2,-1.0,-1.0,-1.0,13.28,-1.0,14.53,16.0,9.915958
2561,-1.0,114.1,272.8,125.65,76.2,173.1,102.3,89.0,88.66,87.4,103.12743
2562,-1.0,137.9,-1.0,214.3,-1.0,126.53,86.12,-1.0,-1.0,74.8,64.89766
2563,10.0,-1.0,24.9,20.7,-1.0,24.946,32.36,-1.0,14.43,20.0,30.623652
2564,-1.0,34.3,20.8,-1.0,28.7,-1.0,73.15,32.9,21.95,6.8,22.153112
2565,-1.0,42.5,59.9,-1.0,-1.0,-1.0,-1.0,19.5,42.03,43.3,28.156155
2566,-1.0,82.5,79.8,78.4,57.2,70.209,71.5,52.0,76.15,51.3,61.66139
2567,58.1,-1.0,114.5,-1.0,23.2,157.0,81.2,42.7,108.29,76.3,49.538685
2568,-1.0,77.0,325.0,-1.0,-1.0,-1.0,100.89,38.0,70.72,91.5,63.874622
2569,-1.0,31.7,45.5,-1.0,-1.0,-1.0,29.0,-1.0,20.92,26.4,18.175308
2570,-1.0,23.66,27.46,-1.0,25.42,128.45,22.66,15.5,10.58,30.81,29.807312
2571,82.1,144.3,293.4,121.04,61.2,187.86,103.5,69.7,168.5,66.2,62.87187
2572,27.5,-1.0,-1.0,23.6,13.3,42.132,30.07,-1.0,18.24,14.5,14.393921
2573,-1.0,101.8,45.3,58.57,20.1,90.213,24.7,-1.0,26.3,24.3,15.101786
2574,-1.0,41.3,51.5,-1.0,-1.0,-1.0,27.44,-1.0,21.34,10.6,19.192814
2575,9.5,-1.0,-1.0,8.5,-1.0,33.124,20.85,-1.0,9.69,14.3,19.413311
2576,-1.0,24.1,53.8,49.52,29.3,31.859,25.2,-1.0,31.8,17.7,29.681042
2577,-1.0,34.53,65.66,63.26,40.86,72.47,45.62,50.49,40.35,51.26,29.103107
2578,-1.0,69.8,58.1,83.67,46.3,58.105,62.3,90.6,61.1,55.0,51.737034
2579,-1.0,-1.0,-1.0,16.3,-1.0,13.179,16.16,-1.0,9.39,12.9,10.469313
2580,-1.0,40.0,49.1,-1.0,36.4,-1.0,-1.0,47.0,36.78,20.0,29.269882
2581,9.72,24.27,-1.0,-1.0,21.06,36.65,22.91,12.18,31.53,23.41,21.57227
2582,-1.0,50.4,28.1,-1.0,32.2,-1.0,48.34,41.0,37.0,18.6,17.397694
2583,67.62,75.06,-1.0,-1.0,54.17,132.28,40.13,76.85,61.87,58.18,72.16674
2584,12.68,1.45,3.07,-1.0,1.63,-1.0,3.3,4.02,3.61,0.2,4.2999644
2585,-1.0,56.8,-1.0,115.9,-1.0,102.66,101.63,-1.0,-1.0,63.2,40.698734
2586,-1.0,14.7,68.2,-1.0,-1.0,-1.0,30.42,-1.0,21.2,22.6,22.935678
2587,-1.0,39.8,45.5,40.77,26.1,66.888,43.2,-1.0,29.6,33.3,26.882238
2588,-1.0,-1.0,31.6,-1.0,21.3,-1.0,30.67,16.7,33.34,18.6,19.762274
2589,-1.0,-1.0,-1.0,23.6,-1.0,20.038,8.39,-1.0,14.17,12.2,5.40019
2590,-1.0,-1.0,-1.0,21.8,-1.0,35.647,45.03,-1.0,14.78,31.1,41.714626
2591,24.6,-1.0,64.7,27.95,23.2,69.473,30.4,28.8,24.5,38.6,28.222227
2592,-1.0,23.9,23.9,41.44,17.9,84.855,20.6,23.9,24.87,15.9,19.101448
2593,21.8,-1.0,23.5,31.3,25.5,36.004,-1.0,-1.0,31.51,45.6,32.888657
2594,-1.0,39.7,84.2,130.72,32.9,108.13,39.6,-1.0,27.6,50.7,32.316696
2595,-1.0,12.0,13.7,-1.0,-1.0,-1.0,22.76,-1.0,11.47,19.1,13.21471
2596,-1.0,50.0,69.8,-1.0,22.4,-1.0,70.38,16.4,26.67,27.1,28.311483
2597,-1.0,23.7,29.5,-1.0,-1.0,-1.0,23.52,-1.0,16.560000000000002,6.9,18.11814
2598,31.2,-1.0,62.5,39.64,23.2,83.395,54.1,27.0,33.46,22.4,29.24215
2599,20.1,-1.0,62.5,24.8,12.6,67.222,-1.0,18.4,17.79,18.1,22.273447
2600,-1.0,60.5,195.5,-1.0,70.1,-1.0,62.88,45.8,102.5,68.9,37.00594
2601,77.3,154.1,179.3,244.63,52.8,298.61,113.2,-1.0,118.63,71.4,46.06775
2602,34.0,-1.0,32.7,39.89,23.8,58.954,33.7,31.3,29.79,15.6,23.24685
2603,19.26,-1.0,-1.0,-1.0,30.01,44.29,40.67,11.62,23.63,29.95,32.450855
2604,-1.0,37.3,37.0,-1.0,-1.0,-1.0,-1.0,-1.0,27.9,20.4,31.310503
2605,-1.0,37.3,43.6,46.74,27.0,48.706,34.4,-1.0,43.4,29.2,26.421293
2606,-1.0,63.1,134.5,136.4,90.6,150.07,72.7,-1.0,78.7,91.5,39.117687
2607,-1.0,16.4,23.8,-1.0,-1.0,-1.0,34.85,-1.0,18.67,21.0,19.315702
2608,-1.0,41.0,23.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13.2,15.892086
2609,-1.0,47.9,83.3,55.78,43.9,108.89,62.9,-1.0,65.5,45.1,43.13308
2610,32.6,-1.0,66.8,41.0,23.0,55.171,55.31,-1.0,39.9,74.6,55.026947
2611,10.3,-1.0,10.9,15.2,-1.0,22.967,-1.0,-1.0,7.64,8.8,11.994768
2612,-1.0,84.0,46.2,-1.0,-1.0,-1.0,12.68,16.2,22.27,18.1,27.539288
2613,41.15,22.14,-1.0,42.19,26.27,54.07,28.68,34.98,32.52,26.56,28.511421
2614,23.2,-1.0,-1.0,68.2,17.8,48.78,39.48,-1.0,27.42,18.5,27.343983
2615,-1.0,19.8,33.5,66.6,-1.0,87.512,-1.0,-1.0,-1.0,124.6,175.80733
2616,36.1,-1.0,79.3,64.34,37.5,83.256,-1.0,35.0,56.25,30.4,41.55174
2617,-1.0,66.6,96.8,64.48,44.8,124.84,59.6,-1.0,31.2,42.5,42.453255
2618,-1.0,-1.0,225.2,-1.0,86.6,-1.0,-1.0,71.0,114.47,52.0,76.67272
2619,-1.0,136.6,359.4,186.03,76.3,192.44,131.8,-1.0,113.9,100.7,92.660065
2620,-1.0,153.5,209.7,-1.0,60.1,-1.0,148.73,35.1,103.76,45.9,55.47025
2621,-1.0,41.4,89.6,101.11,36.4,57.085,40.7,29.3,45.89,40.9,27.424257
2622,11.7,-1.0,-1.0,29.2,11.0,25.816,22.93,-1.0,19.56,8.2,18.842539
2623,-1.0,30.9,116.4,82.01,65.4,209.95,34.7,-1.0,68.6,64.0,36.828854
2624,47.33,-1.0,-1.0,-1.0,58.14,206.0,81.89,148.52,70.04,99.65,106.14488
2625,-1.0,59.9,67.7,-1.0,30.9,-1.0,-1.0,29.8,37.32,42.2,31.707544
2626,17.98,26.84,-1.0,-1.0,27.35,29.52,26.69,24.39,24.19,24.49,25.7363
2627,42.5,50.14,-1.0,68.77,45.97,57.18,44.91,67.42,49.07,50.09,59.3439
2628,-1.0,36.0,150.1,86.97,72.2,143.62,44.2,-1.0,18.9,51.1,33.109463
2629,28.4,-1.0,37.9,35.31,32.5,52.32,-1.0,37.9,38.67,33.5,31.792742
2630,-1.0,53.1,135.1,181.91,39.0,159.89,84.6,41.4,67.59,39.0,45.246834
2631,-1.0,-1.0,-1.0,27.1,-1.0,17.142,21.49,-1.0,13.24,11.6,21.145853
2632,45.0,63.82,-1.0,-1.0,73.76,118.11,66.41,70.39,60.56,75.26,66.54098
2633,-1.0,35.9,30.8,29.63,26.3,42.085,33.3,-1.0,45.5,31.7,27.456184
2634,-1.0,12.1,-1.0,-1.0,19.4,-1.0,-1.0,23.4,20.17,18.8,13.848562
2635,-1.0,74.7,403.3,310.04,68.3,272.72,151.7,78.7,118.1,106.8,72.305244
2636,37.4,-1.0,29.5,41.26,22.1,50.758,-1.0,30.3,40.56,33.5,25.334988
2637,-1.0,36.7,99.9,69.19,35.1,51.146,36.8,34.1,51.05,29.9,28.101269
2638,-1.0,26.8,39.2,34.27,24.4,48.048,29.4,-1.0,30.8,24.7,23.621569
2639,-1.0,18.9,18.6,-1.0,-1.0,-1.0,-1.0,-1.0,21.5,15.0,17.570902
2640,28.8,-1.0,70.5,95.5,20.8,61.649,61.22,-1.0,39.78,51.5,23.782537
2641,-1.0,25.9,25.7,-1.0,15.9,-1.0,-1.0,10.5,11.88,18.3,15.628424
2642,-1.0,34.4,89.6,52.75,15.9,66.342,33.3,-1.0,49.6,66.4,30.901134
2643,-1.0,10.5,8.8,-1.0,-1.0,-1.0,-1.0,-1.0,13.54,19.2,15.134209
2644,-1.0,34.4,130.5,37.99,28.3,152.93,65.2,-1.0,66.0,23.1,46.90449
2645,-1.0,53.8,168.2,126.03,78.4,266.11,94.1,-1.0,109.7,46.3,80.08163
2646,-1.0,42.1,64.9,91.95,46.6,85.938,59.0,-1.0,57.5,53.9,43.380657
2647,-1.0,52.5,46.9,-1.0,-1.0,-1.0,17.55,-1.0,12.75,14.5,13.42403
2648,-1.0,43.8,82.4,-1.0,40.7,-1.0,51.38,36.9,43.99,9.6,25.312857
2649,-1.0,20.4,57.6,42.63,23.4,98.817,25.6,-1.0,27.6,30.6,25.267168
2650,-1.0,43.2,242.6,116.88,57.2,190.12,58.1,98.3,67.1,58.3,65.16586
2651,-1.0,71.2,59.8,64.12,32.3,58.933,57.8,-1.0,55.6,35.7,37.601395
2652,14.9,-1.0,26.2,29.6,13.7,38.172,23.43,-1.0,13.36,6.9,13.120633
2653,-1.0,47.6,219.1,221.8,63.3,188.06,89.4,-1.0,81.9,57.8,59.555904
2654,44.6,-1.0,84.4,50.2,41.3,113.86,-1.0,49.9,51.21,58.4,49.881805
2655,14.6,-1.0,44.6,28.0,-1.0,42.992,47.04,-1.0,21.62,47.2,37.429993
2656,22.1,-1.0,23.4,19.1,8.5,22.815,11.67,-1.0,8.32,12.0,14.521337
2657,49.98,31.67,-1.0,-1.0,46.44,-1.0,38.62,57.25,50.41,58.23,51.051582
2658,14.82,14.44,23.33,-1.0,18.95,-1.0,14.87,13.71,11.72,20.96,14.279893
2659,5.01,6.3,-1.0,100.94,24.31,66.98,9.22,7.19,13.05,16.3,17.366478
2660,21.37,21.87,36.38,-1.0,22.0,-1.0,23.38,16.08,24.78,22.99,20.560577
2661,29.9,-1.0,52.5,37.27,37.3,76.435,-1.0,36.2,27.76,24.0,33.69947
2662,27.2,-1.0,106.9,157.23,12.9,97.563,-1.0,30.0,52.14,30.0,49.70162
2663,24.29,36.88,-1.0,91.77,18.31,91.62,24.03,30.88,19.72,33.81,27.305128
2664,20.5,-1.0,-1.0,29.8,17.5,29.762,27.36,-1.0,19.55,13.3,17.225607
2665,51.5,-1.0,235.8,70.49,-1.0,68.65,67.9,48.3,47.18,56.3,43.53003
2666,-1.0,31.0,15.3,-1.0,-1.0,-1.0,69.8,-1.0,8.93,20.5,29.10151
2667,25.3,-1.0,-1.0,33.2,18.9,28.468,51.12,-1.0,25.24,35.1,28.361553
2668,26.77,41.45,53.83,-1.0,34.1,32.73,25.23,31.28,-1.0,39.04,28.121067
2669,-1.0,-1.0,-1.0,17.5,-1.0,16.562,15.72,-1.0,8.76,9.3,10.838919
2670,-1.0,17.5,20.1,-1.0,-1.0,-1.0,19.02,-1.0,16.15,44.6,17.648094
2671,28.05,-1.0,-1.0,-1.0,18.86,74.77,22.19,50.23,58.7,50.31,44.142498
2672,-1.0,28.9,49.9,-1.0,31.7,-1.0,-1.0,17.1,20.91,25.7,24.035545
2673,-1.0,21.5,68.5,-1.0,13.5,-1.0,38.95,10.6,13.83,7.6,21.045254
2674,-1.0,42.6,74.2,55.15,37.9,60.795,33.4,65.2,-1.0,36.0,40.1702
2675,-1.0,47.0,-1.0,-1.0,38.7,-1.0,40.73,42.6,42.6,45.4,22.980522
2676,-1.0,40.6,79.1,-1.0,-1.0,-1.0,-1.0,-1.0,31.58,39.7,30.073374
2677,34.12,81.43,295.91,-1.0,111.36,-1.0,126.58,43.16,107.28,74.96,61.29398
2678,48.9,30.1,58.2,43.82,30.9,96.517,35.1,51.8,40.23,38.7,35.687355
