,AGU,ATM,LPIN,MIR,OBL,SFE,TLA,VAL,CEN,LDO_med,LDO_pred
2761,-1.0,27.9,-1.0,-1.0,42.8,-1.0,-1.0,-1.0,47.88,36.2,43.767975
2762,-1.0,10.7,63.3,60.7,10.9,113.33,42.24,-1.0,-1.0,35.1,41.45898
2763,34.6,44.9,105.0,26.95,33.2,94.936,23.1,20.7,19.4,46.9,35.795815
2764,-1.0,91.8,140.6,-1.0,-1.0,-1.0,-1.0,33.4,64.66,69.0,90.85873
2765,-1.0,89.2,183.2,110.62,33.9,193.67,61.6,100.8,70.23,31.6,49.450165
2766,-1.0,8.4,54.2,-1.0,27.2,-1.0,71.92,35.2,26.22,51.8,21.63777
2767,32.99,53.71,-1.0,-1.0,30.06,-1.0,52.1,22.91,47.15,32.43,51.01456
2768,-1.0,-1.0,119.6,98.0,35.7,178.97,22.27,-1.0,-1.0,109.5,66.49614
2769,-1.0,32.0,-1.0,-1.0,45.9,-1.0,153.96,60.1,58.64,74.1,93.78618
2770,25.27,32.82,-1.0,-1.0,28.98,63.79,18.02,25.4,30.28,32.87,30.48246
2771,-1.0,2.4,4.7,-1.0,-1.0,-1.0,10.0,-1.0,-1.0,11.0,5.324836
2772,-1.0,-1.0,31.7,36.46,17.6,34.804,44.3,34.1,22.3,59.7,19.968164
2773,-1.0,-1.0,66.36,-1.0,-1.0,42.05,-1.0,-1.0,-1.0,37.18,38.810772
2774,-1.0,28.7,122.9,-1.0,19.8,-1.0,32.31,23.5,-1.0,34.0,38.370613
2775,-1.0,-1.0,15.54,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,23.45,17.344448
2776,-1.0,41.2,-1.0,-1.0,42.8,-1.0,106.53,40.7,28.53,76.0,61.447853
2777,-1.0,8.2,11.9,-1.0,-1.0,-1.0,19.56,-1.0,7.99,4.6,8.587635
2778,-1.0,7.9,18.8,-1.0,-1.0,-1.0,21.16,-1.0,12.64,14.7,23.448517
2779,-1.0,61.1,313.0,125.2,74.8,-1.0,34.7,-1.0,83.6,115.1,79.013626
2780,-1.0,47.7,76.2,-1.0,38.5,199.69,36.5,-1.0,42.0,47.7,63.37043
2781,-1.0,73.3,165.1,82.99,46.0,179.57,82.3,65.2,84.85,84.8,82.99761
2782,-1.0,44.6,58.0,-1.0,52.1,-1.0,-1.0,70.1,52.9,53.3,53.312138
2783,-1.0,11.6,16.8,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,19.7,42.38382
2784,-1.0,-1.0,17.17,17.11,-1.0,-1.0,-1.0,-1.0,-1.0,15.23,17.804106
2785,-1.0,21.7,16.0,-1.0,-1.0,-1.0,13.18,-1.0,10.66,9.9,11.484388
2786,-1.0,47.1,29.8,-1.0,33.9,-1.0,60.28,39.8,-1.0,18.8,61.438694
2787,-1.0,19.3,29.0,-1.0,-1.0,-1.0,16.51,-1.0,25.51,50.2,34.366932
2788,-1.0,49.6,230.7,103.34,109.0,156.85,89.6,52.1,92.01,72.4,69.05121
2789,46.99,69.76,-1.0,-1.0,53.17,104.84,42.04,41.34,38.79,30.05,50.89125
2790,33.64,41.08,-1.0,179.52,38.26,80.34,33.88,42.93,45.46,34.14,31.200558
2791,-1.0,-1.0,105.15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,32.05,49.30731
2792,15.86,41.36,-1.0,-1.0,24.9,91.91,26.76,30.35,23.06,30.1,33.56706
2793,-1.0,37.7,51.4,-1.0,53.9,-1.0,-1.0,63.9,58.76,66.0,50.69214
2794,-1.0,-1.0,30.57,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,35.83,26.289608
2795,-1.0,15.8,-1.0,165.3,-1.0,107.74,97.22,-1.0,-1.0,79.3,73.28365
2796,-1.0,-1.0,173.95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56.29,58.685905
2797,14.82,30.78,-1.0,88.55,46.11,57.76,55.08,18.5,96.79,54.73,45.565083
2798,-1.0,7.8,67.4,-1.0,-1.0,-1.0,28.45,-1.0,15.59,47.7,58.363297
2799,-1.0,25.1,29.4,-1.0,30.6,-1.0,16.48,15.7,36.89,51.6,25.865818
2800,-1.0,-1.0,34.97,-1.0,-1.0,80.93,-1.0,-1.0,-1.0,20.73,25.705688
2801,-1.0,33.8,107.6,-1.0,24.6,-1.0,-1.0,44.2,85.28,52.2,63.08701
2802,-1.0,-1.0,195.97,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,97.07,62.73929
2803,-1.0,72.3,142.7,60.2,38.8,68.564,58.31,-1.0,-1.0,114.3,87.13818
2804,-1.0,34.1,64.4,-1.0,73.5,80.229,44.8,35.8,-1.0,45.8,38.115654
2805,-1.0,89.3,89.9,96.45,71.5,119.62,101.2,-1.0,84.3,81.6,80.08068
2806,-1.0,28.1,108.5,-1.0,29.4,-1.0,-1.0,26.2,22.14,39.4,43.60943
2807,-1.0,19.0,43.9,46.62,21.6,53.489,34.8,-1.0,-1.0,40.2,39.664722
2808,-1.0,22.2,29.5,-1.0,21.4,31.826,29.1,-1.0,21.5,34.6,22.514221
2809,-1.0,41.3,25.4,-1.0,-1.0,-1.0,43.37,-1.0,45.32,34.0,46.96913
2810,-1.0,104.25,7.55,-1.0,65.62,232.47,57.61,66.04,15.84,39.55,29.341047
2811,-1.0,37.9,44.1,-1.0,36.2,-1.0,34.86,27.5,-1.0,71.5,38.52175
2812,-1.0,-1.0,10.38,-1.0,-1.0,81.29,-1.0,-1.0,-1.0,12.67,12.872201
2813,-1.0,-1.0,64.28,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,29.81,36.635418
2814,-1.0,70.0,63.9,85.95,73.4,131.88,73.1,98.3,68.03,38.0,53.01825
2815,-1.0,21.5,24.7,23.0,-1.0,42.398,-1.0,-1.0,-1.0,43.6,19.325882
2816,-1.0,-1.0,37.19,-1.0,-1.0,162.21,-1.0,-1.0,-1.0,32.49,31.919193
2817,-1.0,33.0,105.7,98.76,30.3,88.299,44.2,54.8,-1.0,44.2,33.4811
2818,-1.0,37.3,59.2,57.54,40.2,91.959,36.9,-1.0,28.6,54.6,35.68303
2819,-1.0,49.5,123.1,66.47,41.4,59.891,69.1,-1.0,28.2,65.4,61.050594
2820,-1.0,56.1,71.3,103.02,78.2,112.73,95.2,-1.0,95.6,49.9,73.25798
2821,14.35,17.81,16.26,-1.0,27.51,-1.0,17.66,21.01,-1.0,7.47,16.736687
2822,-1.0,17.7,43.1,-1.0,31.2,-1.0,39.11,43.3,45.35,43.0,49.213654
2823,-1.0,81.8,209.6,-1.0,59.3,203.81,86.7,78.2,78.6,108.3,74.35991
2824,-1.0,47.4,177.3,154.1,28.6,132.85,52.71,-1.0,-1.0,69.1,69.60351
2825,-1.0,-1.0,70.77,-1.0,-1.0,57.02,-1.0,-1.0,-1.0,32.59,41.86162
2826,-1.0,64.0,116.4,82.01,65.4,209.95,34.7,-1.0,68.6,30.9,61.40122
2827,-1.0,-1.0,44.35,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,42.59,32.192524
2828,-1.0,139.7,399.2,132.58,85.1,357.43,212.0,143.7,226.48,100.8,154.93944
2829,-1.0,-1.0,8.6,5.88,30.3,18.588,21.1,42.9,18.7,25.3,8.8915205
2830,11.59,19.89,-1.0,-1.0,16.28,34.59,22.11,13.89,18.89,30.42,18.905851
2831,-1.0,25.2,18.3,-1.0,6.2,-1.0,20.19,-1.0,20.86,14.0,19.120075
2832,40.29,60.14,-1.0,-1.0,45.58,81.35,30.94,55.27,60.53,39.84,40.130836
2833,28.35,35.58,-1.0,-1.0,25.54,90.95,29.8,26.58,22.14,24.78,39.233185
2834,-1.0,49.9,115.9,-1.0,38.6,125.48,43.4,-1.0,28.3,54.0,55.27116
2835,-1.0,-1.0,15.33,-1.0,-1.0,102.54,-1.0,-1.0,-1.0,18.98,15.112204
2836,-1.0,55.0,52.8,55.73,41.9,49.297,41.4,53.5,-1.0,48.0,42.695522
2837,20.68,22.83,-1.0,-1.0,25.9,33.74,28.39,22.01,24.01,21.74,32.661556
2838,-1.0,7.5,11.4,-1.0,-1.0,-1.0,11.69,-1.0,19.96,20.8,20.10921
2839,-1.0,53.0,83.0,-1.0,60.0,-1.0,125.46,61.2,64.25,37.4,63.92851
2840,-1.0,70.4,-1.0,-1.0,55.5,-1.0,-1.0,-1.0,33.79,76.7,47.885612
2841,-1.0,-1.0,223.1,248.2,33.1,150.4,86.8,111.7,61.4,92.8,65.96802
2842,50.1,34.2,69.5,125.53,32.2,102.38,43.8,22.3,51.18,76.9,44.72382
2843,-1.0,50.3,18.9,11.5,-1.0,38.739,-1.0,-1.0,-1.0,32.0,23.714909
2844,-1.0,21.3,27.1,38.28,23.1,180.9,32.8,41.0,36.32,17.9,24.858803
2845,-1.0,46.9,128.4,-1.0,53.6,-1.0,-1.0,61.3,49.66,84.0,70.72136
2846,-1.0,17.3,46.2,-1.0,-1.0,-1.0,43.25,-1.0,35.1,45.6,41.05796
2847,-1.0,56.7,57.9,57.49,67.1,91.44,39.0,-1.0,-1.0,51.6,29.839602
2848,-1.0,31.4,51.5,-1.0,29.0,-1.0,-1.0,16.0,21.91,40.4,38.393967
2849,-1.0,29.6,44.8,56.93,32.5,157.18,35.6,43.3,47.97,40.3,33.600163
2850,-1.0,-1.0,21.84,-1.0,-1.0,89.76,-1.0,-1.0,-1.0,20.25,20.696249
2851,-1.0,38.9,98.4,-1.0,30.3,-1.0,-1.0,10.0,29.33,48.8,57.593094
2852,-1.0,-1.0,72.2,-1.0,-1.0,104.0,-1.0,-1.0,-1.0,39.16,47.27917
2853,-1.0,22.8,45.0,-1.0,-1.0,-1.0,-1.0,5.4,13.22,60.0,27.24117
2854,-1.0,44.4,38.1,40.19,34.0,100.12,33.9,-1.0,62.4,34.1,29.674057
2855,-1.0,-1.0,216.4,115.7,39.6,124.36,59.54,-1.0,-1.0,84.6,45.0352
2856,-1.0,35.0,218.6,-1.0,-1.0,-1.0,86.38,17.1,69.86,33.3,73.70325
2857,-1.0,-1.0,23.28,-1.0,-1.0,112.34,-1.0,-1.0,-1.0,15.03,23.96676
2858,-1.0,-1.0,24.75,13.09,-1.0,106.61,-1.0,-1.0,-1.0,20.68,20.543604
2859,-1.0,19.2,24.2,-1.0,-1.0,-1.0,-1.0,-1.0,23.17,23.1,36.480778
2860,-1.0,56.5,72.0,82.89,40.1,127.09,39.8,70.6,42.0,35.2,49.127888
2861,-1.0,56.7,-1.0,207.9,-1.0,124.68,95.62,-1.0,-1.0,81.7,86.56495
2862,-1.0,26.2,65.8,-1.0,-1.0,-1.0,65.48,-1.0,29.34,43.1,68.33256
2863,-1.0,55.4,35.6,-1.0,-1.0,-1.0,-1.0,-1.0,35.16,28.1,40.533733
2864,-1.0,52.0,77.1,-1.0,-1.0,-1.0,-1.0,42.7,58.94,71.5,58.96142
2865,-1.0,63.6,67.7,232.07,71.7,142.19,82.3,-1.0,64.3,62.0,66.91477
2866,-1.0,-1.0,13.56,-1.0,-1.0,110.34,-1.0,-1.0,-1.0,4.34,14.438946
2867,49.03,-1.0,79.16,19.46,60.69,175.33,54.21,82.74,37.34,57.5,47.17965
2868,-1.0,9.3,24.9,20.2,-1.0,22.444,39.39,-1.0,-1.0,33.8,32.350815
2869,-1.0,-1.0,22.1,-1.0,-1.0,94.96,-1.0,-1.0,-1.0,9.66,20.629978
2870,-1.0,23.1,48.0,-1.0,11.4,-1.0,59.97,20.9,-1.0,63.4,53.466084
2871,-1.0,-1.0,47.61,-1.0,-1.0,126.87,-1.0,-1.0,-1.0,17.8,33.9611
2872,-1.0,36.3,54.1,66.01,38.6,51.719,33.0,-1.0,33.8,40.1,34.72056
2873,-1.0,54.9,-1.0,-1.0,53.5,-1.0,20.04,58.2,58.02,64.9,89.92213
2874,-1.0,50.8,90.5,53.67,30.9,102.83,46.3,-1.0,40.7,65.4,46.57933
2875,28.2,-1.0,76.4,67.9,28.0,46.918,37.2,27.6,27.8,46.6,30.552006
2876,37.66,36.54,-1.0,147.88,29.03,53.54,38.59,43.47,46.26,23.93,33.325134
2877,-1.0,-1.0,81.67,-1.0,-1.0,46.15,-1.0,-1.0,-1.0,24.57,44.409595
2878,51.77,82.51,-1.0,-1.0,47.77,96.18,65.26,62.35,87.59,114.08,69.74613
2879,-1.0,26.6,36.8,34.8,-1.0,58.447,-1.0,-1.0,-1.0,22.8,25.023958
2880,48.45,68.08,-1.0,-1.0,39.76,79.64,31.74,62.71,62.35,30.89,40.8288
2881,-1.0,4.1,75.1,-1.0,32.2,-1.0,1.97,46.3,22.22,62.2,46.96476
2882,-1.0,-1.0,40.77,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,27.32,29.70821
2883,-1.0,42.7,-1.0,-1.0,24.6,-1.0,-1.0,-1.0,29.84,48.9,38.97062
2884,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.2,55.009693
2885,-1.0,-1.0,52.65,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,52.91,34.5027
2886,-1.0,-1.0,61.45,80.43,-1.0,45.9,-1.0,-1.0,-1.0,54.66,39.36593
2887,28.6,24.1,63.0,73.2,27.4,47.696,47.5,23.0,36.29,81.3,51.634914
2888,-1.0,9.3,87.8,-1.0,44.5,-1.0,49.23,-1.0,36.63,56.5,47.404507
2889,-1.0,22.8,30.8,-1.0,-1.0,-1.0,20.03,-1.0,19.55,12.8,23.698092
2890,-1.0,88.3,329.2,206.53,84.2,239.21,102.0,-1.0,137.2,54.0,62.698906
2891,-1.0,78.5,-1.0,-1.0,-1.0,-1.0,98.75,51.6,46.59,64.8,37.037357
2892,-1.0,55.7,125.5,-1.0,49.9,-1.0,-1.0,87.5,46.64,44.9,68.51696
2893,-1.0,-1.0,36.6,36.18,33.3,44.64,24.1,51.1,40.3,59.1,17.391914
2894,-1.0,35.1,81.9,55.07,54.4,81.305,54.8,-1.0,47.2,52.4,55.30763
2895,-1.0,1.5,5.6,-1.0,-1.0,-1.0,9.53,-1.0,-1.0,6.6,5.473342
2896,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.34,48.5,10.758429
2897,-1.0,15.1,58.9,30.24,28.3,60.504,26.0,-1.0,21.1,19.8,28.110514
2898,-1.0,36.6,41.4,-1.0,43.7,-1.0,84.76,43.7,38.86,58.7,43.601593
2899,-1.0,28.3,60.9,-1.0,44.6,-1.0,-1.0,46.4,35.25,62.5,46.441097
2900,-1.0,-1.0,13.95,-1.0,-1.0,248.38,-1.0,-1.0,-1.0,17.85,24.458738
2901,28.0,36.9,-1.0,-1.0,47.34,29.88,48.27,35.89,60.99,32.84,33.97092
2902,-1.0,-1.0,124.34,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,63.44,51.212284
2903,-1.0,25.8,73.2,-1.0,23.1,-1.0,-1.0,17.5,38.36,33.9,53.3251
2904,-1.0,78.6,187.9,74.9,-1.0,150.48,-1.0,-1.0,-1.0,100.0,142.13194
2905,-1.0,30.6,14.8,-1.0,-1.0,-1.0,329.73,-1.0,14.4,25.7,25.749378
2906,-1.0,-1.0,16.2,19.79,10.0,64.032,31.3,18.5,16.2,22.4,10.704
2907,-1.0,30.9,-1.0,17.6,-1.0,31.725,-1.0,-1.0,19.84,25.2,36.429527
2908,-1.0,55.3,77.7,98.63,49.8,164.11,60.3,-1.0,57.9,48.2,59.42864
2909,-1.0,37.6,-1.0,-1.0,37.5,-1.0,-1.0,41.4,-1.0,52.5,17.938957
2910,-1.0,69.7,170.3,-1.0,42.9,-1.0,102.49,62.6,74.47,80.2,96.72432
2911,20.12,21.41,-1.0,-1.0,26.97,22.56,26.35,25.29,22.98,36.34,23.626001
2912,-1.0,11.6,16.7,16.62,14.2,44.189,20.9,-1.0,11.1,15.9,18.99955
2913,-1.0,58.1,57.8,-1.0,83.5,90.588,89.9,-1.0,57.4,107.9,111.58567
2914,-1.0,23.0,15.5,32.73,30.7,61.812,28.6,-1.0,14.3,23.6,26.505692
2915,-1.0,-1.0,211.6,210.4,108.7,-1.0,145.69,-1.0,-1.0,115.0,128.34001
2916,-1.0,62.0,46.3,60.41,60.2,-1.0,49.5,-1.0,62.3,50.0,69.37274
2917,-1.0,27.2,49.8,-1.0,19.3,-1.0,28.29,19.8,27.01,47.3,35.601704
2918,-1.0,22.8,54.5,-1.0,21.2,-1.0,48.19,23.4,43.95,58.6,46.113213
2919,-1.0,22.8,30.3,-1.0,21.3,35.804,34.9,-1.0,27.4,43.4,34.48212
2920,-1.0,30.9,99.3,-1.0,45.2,-1.0,38.83,44.4,-1.0,54.8,61.85888
2921,65.2,37.8,61.0,67.42,-1.0,145.57,45.1,44.8,41.5,44.4,42.306683
2922,-1.0,41.2,66.7,55.45,41.8,87.355,29.0,-1.0,27.0,31.8,35.153942
2923,-1.0,24.5,131.9,-1.0,46.9,83.828,72.1,-1.0,47.4,94.8,49.656258
2924,-1.0,-1.0,-1.0,-1.0,-1.0,34.25,-1.0,-1.0,-1.0,42.2,41.742744
2925,-1.0,-1.0,25.04,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,40.23,21.237652
2926,-1.0,-1.0,74.63,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.3,40.486652
2927,53.15,86.82,-1.0,-1.0,106.43,167.44,126.25,138.98,188.36,77.29,104.78043
2928,-1.0,70.6,118.0,-1.0,52.8,-1.0,35.57,49.1,67.41,92.3,78.875885
2929,-1.0,32.3,55.7,-1.0,32.3,-1.0,34.92,40.4,36.51,50.2,44.590187
2930,-1.0,-1.0,64.88,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,35.66,36.90214
2931,-1.0,36.0,86.1,146.77,30.6,187.06,110.9,62.7,59.5,96.9,97.28877
2932,-1.0,43.9,153.1,-1.0,69.8,-1.0,56.24,53.6,61.74,89.9,62.182625
2933,-1.0,66.6,110.5,219.34,97.2,183.33,88.2,-1.0,133.6,103.2,76.08469
2934,-1.0,50.5,88.5,58.31,95.5,94.307,74.0,57.2,86.42,107.1,74.84599
2935,-1.0,55.8,-1.0,-1.0,55.4,-1.0,-1.0,-1.0,38.22,38.2,47.902958
2936,-1.0,-1.0,102.3,101.69,60.0,112.03,86.5,-1.0,78.3,77.5,55.68838
2937,-1.0,24.3,47.8,-1.0,27.0,71.888,29.9,40.9,28.3,30.3,32.336338
2938,-1.0,29.0,55.6,-1.0,-1.0,-1.0,24.41,-1.0,20.37,36.1,36.160133
2939,61.47,95.95,-1.0,48.87,105.66,53.65,122.62,90.19,120.12,77.51,114.43308
2940,-1.0,-1.0,26.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,28.67,23.183573
2941,-1.0,-1.0,82.9,115.48,42.1,108.6,73.8,127.1,70.3,73.3,73.12858
2942,-1.0,35.3,61.7,-1.0,29.2,53.432,-1.0,42.7,32.8,32.3,32.84116
2943,-1.0,36.5,63.1,-1.0,37.0,-1.0,67.95,48.8,45.08,47.6,60.254047
2944,2.76,0.99,4.96,-1.0,3.34,-1.0,4.75,3.98,7.09,1.87,4.494323
2945,-1.0,7.3,5.3,-1.0,-1.0,-1.0,21.29,-1.0,8.46,21.7,8.508192
2946,-1.0,85.4,181.8,188.92,106.6,238.39,130.2,134.9,115.4,112.0,88.59282
2947,-1.0,21.7,81.5,27.56,26.0,63.795,48.4,-1.0,59.0,44.3,37.592716
2948,-1.0,-1.0,28.03,42.88,-1.0,48.74,-1.0,-1.0,-1.0,16.99,45.89928
2949,-1.0,81.4,199.6,254.3,67.5,281.09,55.7,-1.0,-1.0,91.0,53.515423
2950,-1.0,28.4,42.2,-1.0,26.5,-1.0,38.53,31.4,-1.0,34.0,38.925484
2951,-1.0,-1.0,22.76,-1.0,-1.0,77.95,-1.0,-1.0,-1.0,24.45,22.734215
2952,-1.0,72.7,83.6,130.43,80.3,169.23,61.6,-1.0,58.7,74.6,65.54766
2953,-1.0,58.3,158.6,-1.0,49.6,99.913,57.6,-1.0,50.7,49.4,58.87226
2954,-1.0,-1.0,33.34,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.05,26.832624
2955,-1.0,-1.0,75.86,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.75,40.898094
2956,-1.0,38.8,121.7,-1.0,30.6,-1.0,-1.0,31.8,-1.0,49.7,56.958305
2957,-1.0,12.3,55.3,-1.0,23.9,-1.0,37.65,81.2,54.97,63.3,68.93717
2958,-1.0,-1.0,101.5,49.2,29.9,87.926,-1.0,-1.0,-1.0,48.5,64.35582
2959,-1.0,17.4,88.1,95.4,-1.0,67.655,55.93,-1.0,-1.0,24.1,40.971436
2960,18.56,31.7,-1.0,41.69,25.46,201.93,23.73,24.31,20.32,39.7,31.758911
2961,-1.0,22.7,18.4,-1.0,-1.0,-1.0,-1.0,-1.0,14.07,23.8,19.436253
2962,-1.0,45.6,56.8,-1.0,43.9,-1.0,-1.0,37.8,29.54,62.2,49.954075
2963,-1.0,32.5,56.4,64.45,24.4,125.55,34.4,-1.0,30.3,41.1,30.093464
2964,-1.0,37.6,54.2,-1.0,46.5,-1.0,53.73,20.3,42.09,67.7,49.976223
2965,-1.0,75.0,151.2,-1.0,73.4,147.26,53.7,-1.0,54.2,71.3,73.37536
2966,-1.0,-1.0,24.24,-1.0,-1.0,56.18,-1.0,-1.0,-1.0,5.49,23.702614
2967,-1.0,-1.0,18.3,17.31,23.5,42.093,25.8,24.4,17.5,9.1,14.981483
2968,-1.0,33.3,71.2,81.87,43.8,84.164,72.3,76.1,53.4,68.8,54.157085
2969,-1.0,18.4,-1.0,-1.0,27.2,-1.0,-1.0,-1.0,38.53,69.9,37.91466
2970,-1.0,57.1,56.8,-1.0,64.6,-1.0,62.71,104.8,86.69,73.2,49.029514
2971,-1.0,-1.0,95.39,-1.0,-1.0,187.1,-1.0,-1.0,-1.0,38.29,46.46238
2972,-1.0,-1.0,81.08,-1.0,-1.0,164.74,-1.0,-1.0,-1.0,53.14,44.024254
2973,-1.0,30.1,60.3,-1.0,-1.0,-1.0,102.81,-1.0,43.28,50.4,83.30923
2974,-1.0,5.0,11.4,-1.0,-1.0,-1.0,63.25,-1.0,-1.0,28.0,23.777193
2975,-1.0,16.0,37.6,36.36,18.0,115.95,22.6,44.6,21.7,9.9,23.373423
2976,-1.0,-1.0,20.5,25.88,17.4,42.885,17.5,28.1,14.1,13.2,14.953111
2977,-1.0,-1.0,29.8,40.46,18.8,95.738,32.8,40.8,20.6,28.4,18.017197
2978,-1.0,42.2,85.2,41.92,23.9,90.026,31.5,45.9,37.1,45.2,39.4664
2979,-1.0,25.8,89.3,-1.0,31.4,69.211,49.7,46.0,42.6,23.3,48.326412
2980,-1.0,17.9,16.2,-1.0,-1.0,-1.0,9.54,-1.0,15.6,23.6,17.889614
2981,-1.0,-1.0,48.38,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.7,34.611267
2982,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.6,-1.0,20.71,30.8,29.377365
2983,-1.0,37.7,96.4,-1.0,39.9,-1.0,47.77,36.4,50.41,57.6,64.010796
2984,-1.0,26.3,50.3,-1.0,27.4,-1.0,-1.0,16.9,18.75,32.0,36.591408
2985,-1.0,-1.0,22.18,-1.0,-1.0,68.46,-1.0,-1.0,-1.0,20.84,21.204002
2986,-1.0,38.5,64.5,-1.0,32.8,-1.0,-1.0,24.3,26.13,51.5,44.45781
2987,-1.0,-1.0,57.4,-1.0,-1.0,-1.0,50.31,14.0,27.51,84.4,57.163876
2988,-1.0,30.3,49.6,36.42,43.8,50.668,50.8,-1.0,44.1,48.8,41.786377
2989,64.06,76.41,157.33,-1.0,87.41,82.94,67.96,49.52,-1.0,76.54,76.46056
2990,-1.0,57.3,102.7,94.08,57.9,61.895,75.4,-1.0,58.5,63.1,62.24649
2991,9.72,23.41,-1.0,-1.0,21.06,36.65,22.91,12.18,31.53,24.27,29.020866
2992,-1.0,41.6,121.3,83.85,30.8,50.938,37.7,-1.0,29.6,37.6,36.65274
2993,-1.0,-1.0,273.5,157.3,33.5,126.3,54.24,-1.0,-1.0,38.9,39.020638
2994,-1.0,73.7,149.0,75.96,42.1,116.57,68.2,72.3,64.25,87.9,82.34041
2995,-1.0,37.2,56.5,-1.0,40.8,-1.0,4.69,59.2,52.39,59.1,51.113415
2996,25.84,32.87,-1.0,-1.0,40.54,50.94,48.59,31.91,37.43,68.96,46.227844
2997,-1.0,-1.0,77.47,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,102.32,41.447063
2998,-1.0,-1.0,-1.0,-1.0,-1.0,88.87,-1.0,-1.0,-1.0,7.0,29.634783
2999,-1.0,12.5,-1.0,-1.0,22.8,-1.0,-1.0,-1.0,22.64,28.8,29.17992
3000,-1.0,25.1,30.7,25.3,-1.0,44.613,33.88,-1.0,-1.0,32.3,67.13379
3001,-1.0,25.5,63.8,-1.0,26.5,-1.0,-1.0,-1.0,35.83,54.3,50.81123
3002,-1.0,-1.0,30.94,54.92,-1.0,-1.0,-1.0,-1.0,-1.0,19.58,14.892835
3003,-1.0,39.8,186.8,-1.0,46.0,-1.0,-1.0,-1.0,40.57,51.7,87.447525
3004,-1.0,-1.0,24.34,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.5,20.702913
3005,-1.0,57.7,48.9,-1.0,18.8,-1.0,-1.0,-1.0,20.99,35.7,42.107735
3006,-1.0,-1.0,22.84,-1.0,-1.0,93.13,-1.0,-1.0,-1.0,16.45,20.850458
3007,73.93,104.57,-1.0,-1.0,75.26,104.65,85.58,147.1,173.94,161.42,84.27582
3008,19.46,20.64,20.93,-1.0,13.1,-1.0,18.0,21.84,12.52,16.16,16.68943
3009,61.9,-1.0,159.9,86.6,96.0,121.52,50.5,128.9,91.82,44.2,66.10608
3010,63.5,36.1,230.6,157.83,94.9,181.79,96.1,72.9,119.43,112.6,98.474236
3011,-1.0,59.4,90.7,-1.0,55.0,-1.0,40.71,39.8,-1.0,66.0,74.64512
3012,-1.0,55.1,76.9,69.82,43.2,82.275,49.1,-1.0,63.0,52.1,54.038246
3013,-1.0,-1.0,27.5,33.67,17.8,69.94,16.6,30.9,17.1,15.0,15.703573
3014,-1.0,57.4,132.6,69.48,50.3,122.12,32.0,-1.0,50.6,71.6,53.327625
3015,-1.0,24.4,55.5,-1.0,19.6,-1.0,-1.0,24.7,26.38,31.9,40.69564
3016,-1.0,37.2,22.5,-1.0,-1.0,-1.0,26.98,-1.0,16.43,9.4,26.503887
3017,-1.0,36.0,39.1,45.14,37.8,71.34,34.7,-1.0,34.6,33.4,32.315342
3018,-1.0,42.0,-1.0,148.6,-1.0,66.443,80.34,-1.0,-1.0,123.2,78.631935
3019,30.35,25.24,26.77,-1.0,21.56,-1.0,26.39,26.15,29.52,23.77,18.585995
3020,-1.0,25.65,13.1,-1.0,-1.0,-1.0,37.25,-1.0,20.04,21.5,22.389404
3021,-1.0,-1.0,124.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,67.28,51.266747
3022,-1.0,41.6,67.0,67.07,53.5,73.615,64.7,-1.0,71.9,52.5,50.996765
3023,21.43,34.35,-1.0,41.49,53.39,71.52,75.43,27.65,90.77,51.63,49.16796
3024,-1.0,-1.0,65.68,-1.0,-1.0,87.99,-1.0,-1.0,-1.0,25.78,40.58911
3025,-1.0,-1.0,41.2,30.95,15.4,81.666,26.7,24.8,7.6,6.6,15.089258
3026,-1.0,13.9,25.7,-1.0,-1.0,-1.0,32.74,-1.0,-1.0,41.7,18.528723
3027,-1.0,72.0,106.3,-1.0,82.8,134.84,52.1,-1.0,54.6,40.3,91.4658
3028,-1.0,24.3,45.3,58.57,20.1,90.213,24.7,-1.0,26.3,101.8,23.50282
