,AGU,LDO,LPIN,MIR,OBL,SFE,TLA,VAL,CEN,ATM_med,ATM_pred
2481,-1.0,66.0,146.0,-1.0,40.4,-1.0,70.78,41.0,65.15,25.4,49.55478
2482,11.11,9.37,13.4,-1.0,12.13,-1.0,9.49,10.15,14.57,13.57,13.601691
2483,-1.0,66.1,53.3,48.11,32.6,61.28,55.5,-1.0,39.1,32.2,35.974545
2484,32.67,27.94,-1.0,129.66,41.35,26.4,36.73,40.68,46.67,42.77,53.093784
2485,-1.0,21.1,92.4,126.26,41.9,168.26,48.3,-1.0,42.8,51.2,52.090855
2486,-1.0,33.1,41.9,-1.0,19.4,-1.0,-1.0,16.0,15.35,26.4,20.732832
2487,-1.0,30.6,37.6,-1.0,20.5,77.319,33.4,35.4,31.6,27.8,25.829727
2488,14.2,-1.0,-1.0,38.3,38.8,55.581,61.36,-1.0,40.31,54.8,88.62283
2489,-1.0,37.1,31.4,-1.0,-1.0,-1.0,55.68,-1.0,16.02,18.9,21.593626
2490,-1.0,55.8,-1.0,19.1,-1.0,41.927,30.31,-1.0,-1.0,26.5,30.568735
2491,-1.0,34.2,51.7,-1.0,37.0,96.296,42.7,35.2,34.0,37.8,35.588017
2492,-1.0,31.0,77.7,67.76,27.8,89.302,33.0,-1.0,42.4,26.0,34.27758
2493,-1.0,20.7,-1.0,-1.0,20.6,-1.0,-1.0,-1.0,13.08,26.5,21.41801
2494,-1.0,-1.0,5.6,19.7,-1.0,40.875,-1.0,-1.0,-1.0,12.0,31.836143
2495,-1.0,50.5,44.2,-1.0,42.3,51.976,37.8,-1.0,29.4,26.1,31.675945
2496,-1.0,110.4,294.3,311.78,137.3,255.82,145.7,85.0,198.32,90.3,88.4155
2497,-1.0,67.8,70.2,-1.0,18.5,-1.0,-1.0,-1.0,27.1,30.5,31.634912
2498,-1.0,29.9,20.4,-1.0,-1.0,-1.0,19.98,-1.0,22.28,26.6,22.531225
2499,-1.0,59.8,189.0,121.31,54.6,259.75,93.6,143.5,57.9,69.3,85.66729
2500,22.95,17.17,-1.0,-1.0,31.98,-1.0,18.12,26.84,40.65,24.48,45.17181
2501,19.7,-1.0,23.8,39.4,11.5,50.762,29.38,-1.0,9.9,3.9,63.029694
2502,-1.0,44.9,-1.0,-1.0,45.0,-1.0,-1.0,-1.0,27.96,55.2,73.33853
2503,-1.0,100.8,71.4,153.61,56.1,138.22,76.6,-1.0,93.9,75.9,69.83932
2504,-1.0,60.6,71.5,-1.0,31.3,-1.0,49.94,71.5,85.46,40.3,57.200382
2505,54.3,50.1,77.1,60.19,33.8,107.95,40.4,-1.0,38.85,25.3,37.39678
2506,-1.0,57.6,66.6,-1.0,28.4,-1.0,27.97,39.8,41.78,26.6,31.306374
2507,46.0,-1.0,54.2,57.85,46.0,-1.0,-1.0,55.5,48.09,38.3,43.06568
2508,-1.0,-1.0,-1.0,40.8,-1.0,48.675,21.75,-1.0,17.43,26.7,21.615349
2509,-1.0,121.7,145.5,178.86,43.3,211.29,100.1,53.9,126.94,79.0,62.673435
2510,-1.0,18.2,11.6,-1.0,-1.0,-1.0,24.58,-1.0,21.95,24.2,24.691038
2511,34.5,34.3,78.1,89.16,29.4,73.255,47.3,36.0,42.96,41.2,32.97897
2512,24.29,36.88,-1.0,91.77,18.31,91.62,24.03,30.88,19.72,33.81,28.20144
2513,-1.0,20.06,38.27,31.56,23.61,200.64,24.7,26.89,14.33,24.29,28.886345
2514,-1.0,34.5,53.1,64.71,36.3,252.33,43.1,50.6,52.73,38.2,51.914627
2515,59.9,-1.0,81.1,115.09,49.6,129.5,-1.0,54.5,49.0,50.6,56.309937
2516,-1.0,24.1,6.7,-1.0,-1.0,-1.0,-1.0,-1.0,12.77,19.5,11.14106
2517,-1.0,44.7,121.5,-1.0,18.6,-1.0,31.55,30.1,37.26,6.2,28.881323
2518,-1.0,33.4,80.2,-1.0,16.7,-1.0,45.65,43.4,36.69,5.9,21.81653
2519,-1.0,42.6,15.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.1,14.3,14.358701
2520,-1.0,88.2,177.9,130.94,62.5,216.77,123.9,60.1,92.6,62.8,63.249657
2521,38.9,-1.0,33.3,50.4,28.1,45.72,-1.0,-1.0,37.78,2.1,19.112186
2522,-1.0,106.5,174.2,214.68,52.4,219.38,102.6,-1.0,68.4,76.6,78.46327
2523,17.11,-1.0,-1.0,-1.0,21.61,66.89,15.66,27.86,23.84,27.05,27.80446
2524,39.85,27.95,-1.0,204.72,43.4,18.44,38.77,58.32,41.22,52.7,45.057316
2525,49.0,70.3,71.0,82.97,42.6,95.412,56.9,98.5,49.94,58.8,69.43315
2526,-1.0,16.1,19.4,-1.0,-1.0,-1.0,-1.0,-1.0,4.69,5.7,12.862286
2527,-1.0,51.8,246.9,130.32,65.4,182.7,83.9,-1.0,81.1,50.4,72.58357
2528,-1.0,33.5,-1.0,33.5,-1.0,46.509,14.92,-1.0,14.89,8.9,16.533617
2529,33.23,33.87,167.16,-1.0,-1.0,-1.0,56.9,19.42,53.34,58.56,63.717976
2530,-1.0,44.6,-1.0,129.1,-1.0,118.39,48.98,-1.0,41.93,50.2,35.899982
2531,-1.0,48.8,42.3,53.08,41.7,41.238,46.0,45.2,-1.0,35.6,44.302456
2532,14.35,21.66,-1.0,161.51,17.55,111.48,15.49,11.01,14.21,24.57,17.350975
2533,-1.0,0.8,-1.0,4.7,-1.0,17.21,6.53,-1.0,6.47,5.3,3.5006588
2534,-1.0,35.8,-1.0,56.4,-1.0,96.703,38.31,-1.0,-1.0,25.6,34.628616
2535,-1.0,67.8,-1.0,-1.0,36.6,-1.0,38.39,53.1,52.77,21.2,39.201294
2536,-1.0,43.0,44.4,-1.0,34.9,-1.0,-1.0,35.2,28.93,17.3,29.33213
2537,9.08,36.41,90.35,-1.0,-1.0,-1.0,68.19,15.37,36.63,34.54,32.690094
2538,0.9,-1.0,27.3,22.8,21.2,39.525,42.48,-1.0,31.6,36.5,31.933983
2539,-1.0,21.5,9.2,-1.0,0.0,-1.0,21.73,-1.0,20.44,16.9,21.720198
2540,46.06,53.75,-1.0,-1.0,56.25,55.36,46.67,58.04,52.3,58.73,60.770718
2541,-1.0,18.2,15.7,-1.0,-1.0,-1.0,17.19,-1.0,16.73,5.3,20.91955
2542,-1.0,31.3,36.0,-1.0,-1.0,-1.0,18.31,-1.0,10.69,13.2,13.610277
2543,-1.0,26.3,57.3,40.5,10.1,76.735,30.82,-1.0,-1.0,9.0,25.416027
2544,-1.0,157.7,126.8,54.74,41.7,160.39,91.8,40.6,48.64,64.1,67.326195
2545,-1.0,58.6,115.0,58.05,65.6,121.57,52.0,-1.0,59.4,51.8,58.53789
2546,-1.0,51.8,56.0,-1.0,37.0,-1.0,7.96,28.7,32.79,6.9,35.12321
2547,-1.0,21.5,15.5,-1.0,-1.0,-1.0,-1.0,-1.0,6.4,12.1,14.268682
2548,-1.0,25.4,35.3,-1.0,-1.0,-1.0,36.52,-1.0,16.31,1.9,19.669722
2549,-1.0,35.0,40.5,-1.0,-1.0,-1.0,31.17,-1.0,31.93,20.3,29.063917
2550,76.7,-1.0,81.1,98.4,-1.0,109.28,59.7,51.6,44.76,23.2,43.957848
2551,-1.0,29.3,38.9,35.86,25.8,45.517,31.7,27.4,20.3,13.1,25.334154
2552,-1.0,33.5,45.8,51.66,53.5,57.726,49.5,-1.0,40.7,12.5,37.097233
2553,-1.0,33.1,93.0,-1.0,27.9,-1.0,35.14,19.9,-1.0,20.5,24.22922
2554,-1.0,21.9,44.7,40.12,29.6,109.58,25.8,-1.0,26.1,18.5,30.863634
2555,-1.0,-1.0,45.4,48.87,32.5,68.828,41.9,31.3,37.29,43.2,34.120125
2556,49.51,30.8,-1.0,-1.0,33.69,116.19,32.1,37.52,32.04,29.52,39.759937
2557,-1.0,38.9,34.2,-1.0,28.8,41.874,44.5,-1.0,29.8,21.8,30.297682
2558,-1.0,35.0,89.5,64.2,54.1,78.093,39.7,60.9,53.02,34.2,46.496582
2559,-1.0,16.6,20.7,-1.0,-1.0,-1.0,16.64,-1.0,-1.0,19.9,14.888278
2560,30.0,-1.0,-1.0,32.1,23.5,50.485,22.09,-1.0,25.69,15.9,14.775668
2561,-1.0,48.1,63.4,57.42,29.0,76.985,42.6,-1.0,52.6,37.8,37.993004
2562,19.2,-1.0,32.9,29.06,23.2,59.876,27.0,25.6,28.83,21.8,26.574919
2563,-1.0,26.6,78.7,-1.0,21.5,-1.0,-1.0,6.8,18.43,21.0,20.320726
2564,-1.0,37.6,102.8,155.9,-1.0,92.105,88.24,-1.0,-1.0,46.5,34.530586
2565,15.28,26.74,-1.0,266.51,31.21,88.11,13.97,13.31,19.52,14.54,15.359313
2566,5.3,-1.0,6.1,4.3,-1.0,18.612,22.06,-1.0,8.28,4.6,12.030097
2567,-1.0,63.4,164.3,228.99,58.8,158.29,62.0,-1.0,46.4,55.9,56.898796
2568,-1.0,22.5,29.0,-1.0,-1.0,-1.0,23.46,-1.0,-1.0,21.7,21.320805
2569,19.02,50.57,-1.0,-1.0,24.46,71.3,28.72,22.76,20.97,33.86,29.468493
2570,-1.0,73.3,46.3,-1.0,27.2,-1.0,45.5,31.5,32.16,23.7,27.467207
2571,25.4,-1.0,46.3,73.79,18.6,162.32,36.6,11.4,23.16,19.6,28.090649
2572,38.6,-1.0,-1.0,38.1,32.0,52.053,41.6,29.2,40.11,26.5,39.093327
2573,44.7,-1.0,77.9,47.13,27.5,102.72,29.8,35.0,34.0,40.8,40.059994
2574,-1.0,45.6,159.0,-1.0,30.3,-1.0,80.97,25.7,-1.0,15.3,36.58718
2575,-1.0,170.2,232.6,-1.0,-1.0,-1.0,-1.0,42.1,123.72,66.8,102.55221
2576,-1.0,63.6,100.0,68.87,47.0,70.652,82.4,-1.0,58.9,66.0,53.90476
2577,-1.0,57.1,57.0,-1.0,46.0,-1.0,19.0,56.3,45.65,13.6,38.96084
2578,-1.0,45.9,63.8,107.6,24.7,59.578,43.67,-1.0,-1.0,12.6,28.501137
2579,-1.0,70.4,120.9,85.51,43.6,118.67,52.4,-1.0,33.9,32.8,51.055397
2580,-1.0,81.5,92.6,39.16,31.3,163.98,63.0,-1.0,31.0,41.7,47.954243
2581,-1.0,28.4,22.1,-1.0,-1.0,-1.0,-1.0,-1.0,21.21,13.4,26.50288
2582,-1.0,38.2,69.8,38.81,8.4,44.971,19.7,-1.0,15.32,9.2,22.240429
2583,-1.0,107.1,286.4,155.67,79.3,278.99,113.9,74.7,162.8,76.6,72.27751
2584,53.41,40.28,-1.0,-1.0,22.1,93.82,35.57,42.29,43.03,34.14,41.67514
2585,26.0,43.86,-1.0,-1.0,35.57,98.61,35.1,33.83,30.73,37.18,40.197277
2586,-1.0,67.9,90.9,-1.0,43.9,59.563,34.0,-1.0,22.7,46.5,37.605034
2587,-1.0,73.4,139.7,-1.0,44.3,-1.0,48.49,40.2,39.18,20.6,48.06932
2588,26.57,17.86,28.52,34.92,25.05,-1.0,22.94,22.43,19.72,26.1,20.335468
2589,-1.0,38.6,73.3,81.59,58.4,105.97,53.0,-1.0,67.5,41.3,51.813538
2590,-1.0,36.6,41.5,45.53,50.1,46.036,40.2,-1.0,44.6,37.1,37.345787
2591,-1.0,27.7,-1.0,130.6,-1.0,113.63,75.85,-1.0,-1.0,20.4,31.050478
2592,27.7,-1.0,82.3,45.44,31.9,55.995,43.5,30.2,36.45,34.6,33.918682
2593,-1.0,67.4,160.3,-1.0,33.7,-1.0,68.66,30.9,-1.0,32.2,38.20021
2594,20.73,-1.0,-1.0,-1.0,24.42,87.39,15.8,23.11,34.76,34.91,31.372517
2595,26.3,-1.0,54.3,58.9,-1.0,24.719,13.64,-1.0,36.39,12.6,31.460703
2596,-1.0,48.0,50.9,-1.0,-1.0,-1.0,-1.0,20.7,-1.0,25.7,34.894474
2597,24.59,51.51,-1.0,-1.0,66.87,41.75,41.44,42.34,43.41,41.33,52.28325
2598,-1.0,50.5,-1.0,104.3,-1.0,93.274,-1.0,-1.0,-1.0,27.7,32.363384
2599,-1.0,39.0,43.3,70.65,61.0,196.08,54.0,-1.0,44.7,63.5,57.164986
2600,18.8,36.92,-1.0,-1.0,24.91,36.23,24.81,27.39,22.02,23.32,28.32857
2601,-1.0,68.1,341.2,126.72,34.8,302.32,87.7,137.9,68.7,101.3,93.63656
2602,-1.0,132.5,161.2,101.62,70.7,159.61,-1.0,-1.0,59.5,108.4,68.52668
2603,-1.0,24.2,-1.0,32.1,-1.0,34.327,-1.0,-1.0,-1.0,3.3,19.42802
2604,50.54,47.5,-1.0,99.41,37.4,95.7,40.34,52.45,37.29,76.86,41.04929
2605,25.1,-1.0,-1.0,24.9,28.3,41.364,38.61,-1.0,37.91,41.7,41.483852
2606,-1.0,27.0,43.1,-1.0,13.0,-1.0,4.3,11.6,25.44,16.0,20.384228
2607,-1.0,109.5,191.5,-1.0,-1.0,-1.0,-1.0,28.9,65.45,109.2,71.83897
2608,27.8,-1.0,64.5,26.04,21.5,81.783,27.4,25.0,20.92,15.8,32.842834
2609,-1.0,36.5,38.1,-1.0,17.1,-1.0,-1.0,20.3,20.61,12.5,19.702293
2610,-1.0,24.2,39.0,31.94,16.1,51.589,20.7,-1.0,13.9,19.3,18.71088
2611,20.47,21.83,-1.0,-1.0,17.17,24.88,18.01,20.53,20.45,17.56,22.807354
2612,-1.0,29.3,199.9,233.82,26.7,161.65,110.4,61.6,136.91,36.0,37.836884
2613,-1.0,49.0,40.5,-1.0,-1.0,-1.0,30.99,-1.0,16.91,17.1,18.025099
2614,-1.0,22.8,24.1,-1.0,20.9,-1.0,28.16,-1.0,19.06,23.5,28.798393
2615,-1.0,12.1,18.9,-1.0,-1.0,-1.0,-1.0,-1.0,18.33,12.5,20.779224
2616,-1.0,78.2,48.4,-1.0,81.8,-1.0,91.38,50.5,55.16,57.0,38.385292
2617,-1.0,52.3,-1.0,-1.0,27.4,-1.0,16.93,29.4,-1.0,21.5,34.95727
2618,-1.0,37.8,116.9,60.71,65.2,152.82,-1.0,-1.0,66.8,33.9,48.433556
2619,-1.0,32.1,24.4,20.87,19.9,70.064,39.9,-1.0,31.5,29.5,24.470495
2620,-1.0,52.3,70.5,-1.0,22.4,86.25,45.0,37.6,30.3,33.8,32.12075
2621,-1.0,29.9,56.1,-1.0,25.2,47.589,35.7,-1.0,22.8,25.4,25.327925
2622,-1.0,18.3,48.3,-1.0,-1.0,-1.0,30.09,-1.0,21.51,23.6,23.687973
2623,-1.0,37.8,64.1,50.48,14.3,70.274,30.2,-1.0,-1.0,17.6,24.212843
2624,26.2,-1.0,6.3,14.8,0.0,25.417,21.91,-1.0,7.09,32.0,41.637466
2625,65.9,-1.0,66.8,108.08,61.8,111.94,-1.0,69.0,62.81,57.3,57.27371
2626,-1.0,63.2,120.8,-1.0,25.9,-1.0,113.89,90.1,-1.0,28.2,33.483624
2627,-1.0,82.6,52.6,-1.0,-1.0,-1.0,54.44,-1.0,40.03,46.7,29.362118
2628,-1.0,57.4,62.2,29.24,40.5,49.318,-1.0,-1.0,32.9,33.2,30.403934
2629,22.89,25.16,-1.0,44.86,33.75,79.43,37.4,23.28,31.5,37.61,34.83225
2630,-1.0,48.1,86.3,62.39,42.0,70.312,60.3,-1.0,32.8,32.9,41.759056
2631,6.3,-1.0,18.0,18.3,15.9,-1.0,38.67,-1.0,18.01,31.7,25.194353
2632,-1.0,17.8,8.6,-1.0,-1.0,-1.0,20.91,-1.0,16.52,20.1,19.691528
2633,33.2,-1.0,74.2,-1.0,18.9,58.543,49.13,-1.0,44.35,29.4,51.94463
2634,-1.0,43.6,24.7,23.0,-1.0,42.398,-1.0,-1.0,-1.0,21.5,40.446903
2635,-1.0,60.5,67.5,-1.0,27.6,49.569,44.1,-1.0,31.7,30.0,31.650116
2636,17.48,18.64,-1.0,49.93,29.57,-1.0,14.19,26.23,18.3,18.7,30.912262
2637,10.3,-1.0,22.9,21.8,5.7,44.514,23.08,-1.0,7.24,36.8,23.697458
2638,49.43,107.89,231.78,-1.0,87.59,-1.0,136.81,26.99,84.45,38.83,89.950775
2639,-1.0,25.1,46.3,34.71,77.7,58.841,24.9,-1.0,26.5,32.7,29.337805
2640,-1.0,37.2,35.3,-1.0,-1.0,-1.0,70.52,-1.0,21.32,19.8,22.841957
2641,-1.0,34.6,42.2,-1.0,-1.0,-1.0,-1.0,20.9,40.48,30.6,42.49078
2642,6.02,14.02,-1.0,-1.0,12.52,38.03,13.0,6.14,20.99,11.52,17.030993
2643,20.1,-1.0,36.0,32.15,12.4,43.37,-1.0,31.0,18.95,27.1,27.686848
2644,-1.0,41.4,17.3,-1.0,-1.0,-1.0,-1.0,7.0,16.08,7.8,19.070099
2645,49.83,49.62,-1.0,78.79,49.96,27.58,45.87,53.69,59.2,60.57,75.16541
2646,-1.0,-1.0,-1.0,36.7,-1.0,26.688,20.94,-1.0,18.64,14.1,20.18165
2647,13.5,13.16,20.92,-1.0,22.25,-1.0,16.51,14.32,16.74,16.29,18.758945
2648,42.3,-1.0,22.6,41.6,19.1,40.125,-1.0,-1.0,17.99,41.3,21.932215
2649,-1.0,34.8,57.3,37.83,12.2,63.633,49.5,-1.0,35.6,27.9,28.739813
2650,85.6,-1.0,74.9,101.11,54.1,115.42,-1.0,74.8,70.92,48.4,58.6955
2651,56.5,71.74,-1.0,-1.0,51.54,81.49,56.39,49.94,57.76,63.37,67.942444
2652,-1.0,28.6,37.4,-1.0,-1.0,-1.0,36.91,-1.0,17.65,18.6,19.28813
2653,-1.0,31.6,42.6,31.37,39.0,64.489,38.4,-1.0,6.4,30.1,33.041275
2654,-1.0,75.2,128.5,-1.0,37.2,-1.0,71.38,36.6,49.14,48.8,46.600243
2655,76.86,71.2,-1.0,-1.0,60.41,134.18,41.33,62.8,90.17,107.49,93.54895
2656,25.4,-1.0,65.9,27.82,31.2,61.028,-1.0,30.4,30.83,26.2,33.48477
2657,-1.0,17.5,5.1,-1.0,-1.0,-1.0,2.54,-1.0,2.77,8.3,16.509441
2658,-1.0,77.7,100.9,66.47,38.0,118.75,65.9,-1.0,85.8,63.5,56.53681
2659,57.6,-1.0,77.1,85.01,48.0,117.81,54.2,45.4,40.88,29.5,44.619534
2660,-1.0,60.8,131.0,47.25,32.7,77.79,42.1,-1.0,52.4,49.4,47.045887
2661,-1.0,29.5,65.6,33.07,23.5,76.602,35.5,-1.0,26.4,20.9,27.970284
2662,-1.0,28.2,71.3,149.32,31.4,165.21,28.0,88.5,47.3,42.5,41.924007
2663,53.9,-1.0,48.5,79.36,27.0,68.269,-1.0,52.0,43.47,38.2,41.852333
2664,-1.0,59.4,63.1,76.86,35.7,95.684,69.0,-1.0,50.5,42.5,41.67428
2665,67.5,-1.0,59.8,63.34,23.2,81.888,58.8,51.7,61.32,48.4,45.437824
2666,-1.0,52.2,128.4,111.52,51.5,225.26,71.7,-1.0,59.7,63.0,62.68072
2667,-1.0,50.3,110.6,-1.0,17.0,-1.0,45.87,16.8,27.73,39.0,26.725931
2668,22.5,-1.0,24.5,25.8,17.2,33.087,13.73,-1.0,15.06,16.2,14.882836
2669,51.5,-1.0,153.1,47.08,39.6,51.762,44.0,46.6,41.98,46.7,50.86444
2670,-1.0,47.2,105.3,-1.0,28.8,70.342,54.3,83.1,50.0,48.0,38.797886
2671,20.9,-1.0,-1.0,31.1,-1.0,31.442,37.03,-1.0,26.33,15.8,26.451157
2672,-1.0,61.8,74.2,-1.0,38.0,-1.0,51.39,46.9,42.25,37.1,35.591873
2673,-1.0,63.7,188.3,-1.0,118.9,247.14,93.2,-1.0,154.1,117.1,97.9526
2674,30.14,23.65,167.61,-1.0,-1.0,-1.0,45.47,43.24,154.28,55.71,66.47709
2675,-1.0,55.1,66.4,54.92,44.5,82.439,48.0,61.5,51.4,39.4,45.000977
2676,33.55,85.28,-1.0,-1.0,81.85,158.16,60.11,46.52,118.02,60.76,95.14602
2677,-1.0,32.4,42.1,-1.0,-1.0,-1.0,32.7,-1.0,15.59,12.8,16.683626
2678,38.8,39.5,44.5,46.19,40.4,71.072,43.1,47.9,36.44,30.9,36.18613
2679,37.4,-1.0,62.1,30.05,28.5,61.078,-1.0,30.6,26.88,32.6,31.907396
2680,22.0,-1.0,-1.0,23.4,19.7,51.617,52.98,-1.0,23.55,27.0,45.01041
2681,-1.0,39.3,85.8,-1.0,51.1,-1.0,46.38,27.0,49.55,29.7,33.480793
2682,-1.0,77.3,77.4,-1.0,40.5,-1.0,-1.0,39.3,48.77,32.5,41.82433
2683,-1.0,23.1,24.2,-1.0,-1.0,-1.0,-1.0,-1.0,23.17,19.2,25.798292
2684,13.6,-1.0,26.7,33.95,12.5,33.621,-1.0,17.2,11.95,28.2,18.298544
2685,-1.0,37.7,62.4,39.73,28.5,73.531,37.5,-1.0,40.6,26.2,33.52254
2686,-1.0,93.6,81.7,-1.0,48.1,-1.0,83.5,29.7,56.54,31.6,48.659172
2687,88.33,64.7,-1.0,90.16,89.98,37.99,89.91,114.74,78.58,103.87,113.19722
2688,-1.0,55.6,101.7,54.95,56.6,110.88,49.1,-1.0,42.3,35.9,49.9785
2689,-1.0,10.9,18.5,-1.0,-1.0,-1.0,9.17,-1.0,9.87,10.5,9.905417
2690,-1.0,128.9,370.0,113.83,75.4,181.17,132.6,72.7,127.99,125.0,109.48406
2691,14.39,34.74,-1.0,120.31,25.61,25.53,23.66,22.24,21.19,32.27,29.412848
2692,12.39,24.34,-1.0,-1.0,14.18,67.0,14.22,14.44,22.96,14.82,21.111597
2693,31.9,-1.0,96.3,90.19,23.7,69.338,38.6,30.4,38.08,28.5,35.67976
2694,-1.0,24.1,26.8,-1.0,5.2,-1.0,-1.0,-1.0,17.45,31.4,22.966469
2695,-1.0,61.8,93.1,-1.0,35.0,-1.0,38.64,43.0,45.98,43.9,41.096153
2696,-1.0,30.4,27.0,23.86,19.4,45.441,23.9,-1.0,33.3,26.6,22.696516
2697,-1.0,40.0,27.5,35.3,-1.0,46.466,-1.0,-1.0,-1.0,23.5,49.73468
2698,-1.0,40.0,43.9,34.68,44.0,50.804,57.0,-1.0,53.0,28.7,44.1248
2699,14.1,-1.0,-1.0,23.6,14.0,56.097,17.31,-1.0,12.42,8.0,18.69906
2700,38.91,27.25,-1.0,61.51,29.39,74.96,23.75,35.04,31.12,27.09,30.465261
2701,-1.0,7.6,22.5,-1.0,-1.0,-1.0,21.83,-1.0,13.83,3.7,14.863199
2702,-1.0,35.5,81.7,-1.0,-1.0,-1.0,13.78,-1.0,5.09,25.4,22.630117
2703,-1.0,33.3,21.9,-1.0,27.6,-1.0,-1.0,32.4,40.9,23.1,23.06065
2704,18.48,-1.0,-1.0,-1.0,29.46,-1.0,15.37,20.89,24.93,25.07,31.833132
2705,-1.0,74.5,64.8,-1.0,44.9,-1.0,32.89,28.8,29.54,38.1,41.885197
2706,-1.0,49.0,64.9,-1.0,43.6,-1.0,47.54,45.0,42.78,34.5,42.163483
2707,28.5,-1.0,48.9,62.44,23.2,72.216,31.4,20.8,23.22,22.0,28.26306
2708,22.3,-1.0,23.4,22.1,9.6,36.796,31.53,-1.0,10.92,39.7,12.510389
2709,41.9,-1.0,36.9,-1.0,28.2,52.641,40.29,-1.0,30.27,31.4,39.834972
2710,-1.0,18.67,24.64,75.43,7.63,66.76,12.7,13.23,17.57,10.03,13.706441
2711,42.15,-1.0,40.01,-1.0,30.05,-1.0,41.45,40.6,21.08,39.9,43.29168
2712,-1.0,-1.0,23.5,-1.0,-1.0,-1.0,23.83,-1.0,19.98,19.3,19.680061
2713,-1.0,27.5,-1.0,147.6,-1.0,163.52,67.73,-1.0,-1.0,22.4,49.429386
2714,75.91,86.29,221.77,-1.0,112.67,63.44,82.32,95.59,-1.0,152.26,123.57326
2715,-1.0,35.8,60.9,-1.0,-1.0,-1.0,32.2,-1.0,32.71,14.4,29.164719
2716,-1.0,34.1,76.5,47.67,30.2,63.469,44.8,-1.0,22.7,36.3,30.891056
2717,13.0,-1.0,-1.0,18.0,9.9,35.741,14.25,-1.0,14.74,7.4,10.805803
2718,-1.0,37.3,43.6,46.74,27.0,48.706,34.4,-1.0,43.4,29.2,30.945671
2719,-1.0,87.1,162.4,-1.0,61.3,-1.0,131.34,36.9,-1.0,54.5,65.70268
2720,-1.0,50.2,29.0,-1.0,-1.0,-1.0,16.51,-1.0,25.51,19.3,18.758198
2721,-1.0,36.6,71.6,-1.0,16.6,83.892,51.4,31.2,33.2,42.2,30.110636
2722,-1.0,57.2,123.9,-1.0,25.1,-1.0,49.63,26.0,32.23,42.1,33.11426
2723,33.08,31.93,-1.0,-1.0,35.31,48.57,28.46,45.79,35.14,31.92,42.410572
2724,36.4,-1.0,40.1,66.29,23.2,-1.0,21.7,22.8,18.29,29.6,15.628746
2725,16.29,-1.0,-1.0,46.74,58.75,47.05,52.44,35.39,87.09,48.8,58.284332
2726,-1.0,36.5,-1.0,76.6,-1.0,74.541,64.65,-1.0,-1.0,34.6,35.177128
2727,-1.0,8.3,33.0,42.15,30.5,70.817,20.5,-1.0,49.0,36.0,33.542004
2728,-1.0,26.9,32.5,-1.0,-1.0,-1.0,23.48,-1.0,5.43,9.4,15.5286045
2729,-1.0,-1.0,-1.0,14.4,-1.0,19.484,11.48,-1.0,10.33,7.7,12.624979
2730,-1.0,57.2,396.9,136.79,73.1,329.09,45.1,93.3,56.87,51.1,104.0464
2731,14.55,37.35,-1.0,135.96,16.64,94.14,13.11,20.56,19.14,19.49,24.4153
2732,-1.0,41.0,58.8,-1.0,-1.0,-1.0,-1.0,23.0,29.34,33.7,33.12466
2733,-1.0,-1.0,-1.0,17.7,-1.0,30.077,7.25,-1.0,12.13,3.4,9.307258
2734,35.0,-1.0,77.2,105.35,40.6,93.738,-1.0,36.6,58.6,32.8,40.26497
2735,-1.0,61.4,71.0,-1.0,28.6,-1.0,39.67,46.9,22.91,3.4,20.28588
2736,-1.0,37.4,248.1,-1.0,-1.0,-1.0,102.84,17.6,77.88,32.4,39.468327
2737,-1.0,66.1,-1.0,184.0,-1.0,70.278,-1.0,-1.0,-1.0,16.8,38.641308
2738,-1.0,57.9,-1.0,-1.0,34.6,-1.0,48.77,30.8,35.66,25.8,34.40411
2739,-1.0,105.4,151.4,77.29,56.9,157.8,81.9,-1.0,75.1,57.9,68.406624
2740,-1.0,40.2,43.2,-1.0,23.5,-1.0,13.43,22.1,-1.0,22.0,29.728783
2741,99.8,44.8,54.6,106.44,42.0,184.56,33.9,-1.0,52.74,51.3,53.76941
2742,-1.0,73.8,204.8,-1.0,-1.0,-1.0,-1.0,32.2,83.17,80.2,61.159176
2743,-1.0,33.1,72.9,-1.0,28.6,-1.0,44.22,23.5,19.74,43.0,27.673298
2744,-1.0,69.0,88.9,68.22,45.2,84.376,50.5,-1.0,36.5,49.0,45.25734
2745,17.0,-1.0,-1.0,40.9,26.79,83.33,27.59,27.02,34.81,20.97,37.162785
2746,-1.0,40.6,43.9,-1.0,-1.0,-1.0,-1.0,39.3,48.16,25.5,48.607574
2747,-1.0,14.9,20.7,-1.0,-1.0,-1.0,22.85,-1.0,13.74,1.1,18.689922
2748,-1.0,49.6,55.3,-1.0,26.4,-1.0,240.27,20.1,38.65,54.1,24.701075
2749,15.04,25.13,-1.0,122.79,30.54,57.52,11.4,21.89,27.63,31.64,26.01217
2750,-1.0,56.5,122.5,346.73,131.6,233.66,104.5,-1.0,128.1,91.0,92.20232
2751,-1.0,33.5,199.8,138.04,53.5,179.28,64.0,-1.0,49.0,72.4,56.461414
2752,-1.0,151.2,399.0,148.83,98.6,155.74,173.8,157.2,184.98,126.4,132.13928
2753,40.9,-1.0,64.9,85.41,48.6,115.69,71.3,49.3,51.17,36.9,52.252174
2754,145.0,50.6,336.3,121.04,71.5,206.03,51.1,-1.0,64.72,116.1,102.643135
