,AGU,LDO,LPIN,MIR,OBL,SFE,TLA,VAL,CEN,ATM_med,ATM_pred
2260,-1.0,35.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,22.67,19.4,29.36939
2261,-1.0,17.4,5.9,-1.0,-1.0,-1.0,16.6,-1.0,13.63,19.6,20.979044
2262,-1.0,18.3,11.4,-1.0,-1.0,-1.0,17.65,-1.0,7.95,17.4,9.90388
2263,-1.0,47.1,76.9,-1.0,55.1,145.23,55.3,67.5,51.8,46.6,46.668064
2264,-1.0,32.3,32.3,-1.0,-1.0,-1.0,39.07,-1.0,18.51,11.2,17.241825
2265,-1.0,40.8,64.7,-1.0,28.0,-1.0,-1.0,29.4,35.69,48.0,25.596157
2266,-1.0,-1.0,56.9,31.79,33.7,48.098,33.2,28.7,42.11,34.6,25.015505
2267,8.08,-1.0,-1.0,47.84,6.01,99.06,17.58,14.69,19.0,13.22,16.788572
2268,20.29,15.18,20.34,-1.0,13.51,-1.0,10.49,11.41,16.33,14.2,14.282262
2269,-1.0,27.2,28.9,-1.0,32.9,-1.0,-1.0,13.4,19.73,11.7,19.76226
2270,-1.0,54.7,18.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,35.5,16.259436
2271,-1.0,41.7,-1.0,-1.0,37.1,-1.0,-1.0,-1.0,33.95,39.7,41.48092
2272,-1.0,55.8,65.7,-1.0,39.0,-1.0,-1.0,34.3,35.96,44.6,38.905693
2273,-1.0,49.8,-1.0,93.4,-1.0,78.747,-1.0,-1.0,-1.0,42.6,21.318449
2274,-1.0,55.9,44.6,-1.0,63.7,80.383,71.1,-1.0,58.9,69.4,57.869915
2275,-1.0,23.6,35.6,-1.0,-1.0,-1.0,27.46,-1.0,15.36,26.4,14.865451
2276,-1.0,120.5,310.6,59.86,46.1,148.8,84.9,31.3,55.81,69.9,89.13029
2277,-1.0,64.9,-1.0,40.0,-1.0,62.715,-1.0,-1.0,25.3,41.2,32.376144
2278,30.2,-1.0,-1.0,60.6,22.4,57.442,44.78,-1.0,30.75,18.9,26.733654
2279,-1.0,20.2,26.1,-1.0,-1.0,-1.0,29.89,-1.0,14.5,20.5,16.115255
2280,-1.0,14.2,16.1,20.9,6.1,61.427,10.7,39.7,14.34,8.3,13.803612
2281,-1.0,72.0,135.8,80.11,78.5,-1.0,59.2,-1.0,68.9,57.3,51.6056
2282,14.24,24.68,-1.0,-1.0,19.1,25.88,28.03,21.06,22.85,21.8,22.39814
2283,-1.0,59.0,59.0,-1.0,33.3,-1.0,-1.0,23.3,23.3,26.1,33.308678
2284,52.71,33.1,-1.0,-1.0,58.54,80.44,51.39,41.13,51.84,51.35,59.691135
2285,-1.0,30.7,51.6,-1.0,-1.0,-1.0,79.5,15.1,15.99,24.9,17.264315
2286,-1.0,27.5,37.0,-1.0,-1.0,-1.0,74.69,-1.0,28.66,26.0,24.043694
2287,14.2,-1.0,-1.0,38.3,38.8,55.581,61.36,-1.0,40.31,54.8,44.70896
2288,-1.0,79.9,140.1,69.82,41.2,95.977,72.0,-1.0,44.0,42.3,51.661835
2289,-1.0,36.0,39.9,35.63,17.7,48.758,32.9,-1.0,28.4,34.1,25.084198
2290,-1.0,29.4,-1.0,-1.0,29.0,-1.0,-1.0,-1.0,35.09,34.4,24.003687
2291,71.62,51.43,-1.0,58.8,61.18,38.32,56.73,69.27,64.49,52.87,82.5117
2292,-1.0,-1.0,-1.0,8.5,-1.0,20.482,6.72,-1.0,10.46,6.7,5.966829
2293,-1.0,34.5,144.5,-1.0,30.8,-1.0,-1.0,44.1,34.67,21.7,34.89681
2294,45.6,-1.0,54.0,66.98,41.0,70.582,-1.0,60.2,48.7,45.5,42.00255
2295,-1.0,66.8,190.2,154.57,62.5,237.99,78.6,-1.0,51.9,93.2,79.6291
2296,-1.0,118.8,132.9,-1.0,40.5,-1.0,43.78,34.9,36.46,47.9,43.967026
2297,-1.0,12.4,24.6,-1.0,-1.0,-1.0,-1.0,-1.0,23.66,30.2,20.57376
2298,-1.0,58.1,30.7,-1.0,-1.0,-1.0,50.11,-1.0,19.52,38.6,25.431898
2299,54.0,88.92,138.94,-1.0,84.88,108.93,49.75,53.85,-1.0,78.47,76.1033
2300,-1.0,-1.0,-1.0,69.7,-1.0,66.07,44.24,-1.0,24.35,100.0,40.044716
2301,-1.0,55.5,54.1,-1.0,29.7,-1.0,7.13,26.0,20.05,22.6,27.683943
2302,-1.0,34.9,45.7,32.04,31.3,61.999,32.1,-1.0,26.8,23.6,27.601416
2303,22.72,29.5,-1.0,35.3,39.01,42.74,28.5,29.77,41.01,41.75,40.63912
2304,82.8,32.2,197.9,290.36,40.6,156.15,42.0,-1.0,66.08,61.6,47.843616
2305,20.7,-1.0,21.7,29.4,12.8,-1.0,23.55,-1.0,11.26,13.3,15.503281
2306,-1.0,33.0,18.6,-1.0,-1.0,-1.0,14.68,-1.0,16.36,7.3,16.36409
2307,-1.0,55.4,73.4,57.96,38.9,50.079,48.3,-1.0,-1.0,51.8,28.868113
2308,-1.0,24.1,10.6,-1.0,-1.0,-1.0,-1.0,-1.0,19.14,28.9,24.652887
2309,-1.0,15.0,12.8,15.88,11.0,30.39,10.7,1.6,15.06,3.3,13.590038
2310,-1.0,35.3,33.9,-1.0,-1.0,-1.0,10.16,9.1,17.78,23.1,25.660513
2311,-1.0,30.2,23.1,-1.0,15.2,-1.0,-1.0,17.5,15.42,11.1,15.000926
2312,-1.0,88.9,308.0,-1.0,73.7,-1.0,105.86,85.9,88.01,76.7,75.79942
2313,-1.0,22.5,-1.0,19.1,-1.0,36.801,16.42,-1.0,-1.0,15.0,21.486467
2314,-1.0,63.4,61.9,40.82,14.1,56.194,26.3,31.6,24.15,13.5,26.433125
2315,-1.0,22.2,24.9,-1.0,-1.0,-1.0,21.03,-1.0,16.82,10.9,17.885807
2316,39.76,25.33,-1.0,26.28,46.99,12.0,47.96,50.88,58.6,67.71,62.919376
2317,31.49,23.06,34.25,-1.0,15.47,-1.0,14.81,17.65,34.02,10.56,19.923578
2318,-1.0,67.2,120.9,-1.0,72.1,122.27,55.1,68.4,68.5,50.0,62.242756
2319,-1.0,50.0,167.1,-1.0,-1.0,-1.0,-1.0,41.3,68.61,80.1,41.375904
2320,-1.0,20.3,5.5,-1.0,-1.0,-1.0,27.1,-1.0,18.13,15.0,18.40428
2321,-1.0,9.8,10.0,-1.0,-1.0,-1.0,2.6,-1.0,6.44,1.3,5.0244317
2322,13.7,-1.0,23.2,18.8,8.5,26.424,30.27,-1.0,17.5,17.9,30.120514
2323,37.6,-1.0,64.8,64.52,34.4,79.532,-1.0,49.7,38.73,48.7,45.00358
2324,60.2,80.18,-1.0,43.41,87.05,21.83,108.24,58.91,90.67,49.76,103.639656
2325,-1.0,43.0,43.6,31.8,21.4,60.985,32.0,-1.0,37.3,20.5,28.852173
2326,-1.0,-1.0,57.4,-1.0,-1.0,-1.0,39.15,-1.0,7.03,25.5,33.909325
2327,13.2,-1.0,15.5,15.2,10.4,31.637,24.54,-1.0,12.46,9.6,25.778046
2328,30.85,46.27,-1.0,210.58,35.75,73.3,30.04,41.11,41.61,42.67,34.43047
2329,11.1,-1.0,12.8,21.98,7.4,18.555,-1.0,16.2,9.26,17.7,20.139032
2330,-1.0,66.1,57.2,-1.0,-1.0,-1.0,13.59,-1.0,5.18,40.4,27.70764
2331,-1.0,185.2,270.2,168.33,64.7,300.95,71.3,-1.0,80.6,90.0,94.28647
2332,30.31,23.31,-1.0,-1.0,28.74,50.8,31.2,29.63,31.94,29.13,35.752758
2333,-1.0,-1.0,-1.0,18.9,-1.0,76.786,16.81,-1.0,13.45,25.7,17.90065
2334,-1.0,38.4,9.8,-1.0,-1.0,-1.0,-1.0,-1.0,30.55,39.2,32.991383
2335,-1.0,55.0,75.5,-1.0,37.7,-1.0,31.5,33.2,34.48,44.1,39.327896
2336,-1.0,61.1,61.1,-1.0,37.8,-1.0,44.23,24.7,40.14,36.2,31.247942
2337,-1.0,64.4,229.2,-1.0,40.8,-1.0,131.79,40.9,107.99,23.0,38.309128
2338,-1.0,92.2,133.9,157.71,57.2,99.793,93.2,-1.0,56.6,70.7,63.691868
2339,-1.0,30.3,21.7,-1.0,18.2,-1.0,-1.0,-1.0,13.51,6.6,17.777363
2340,-1.0,80.5,122.8,131.56,59.4,115.95,88.5,-1.0,77.2,65.5,72.32581
2341,-1.0,59.3,149.0,78.56,58.7,178.36,88.6,50.3,-1.0,98.4,65.37198
2342,-1.0,20.0,63.6,-1.0,-1.0,-1.0,-1.0,-1.0,12.47,10.5,13.906045
2343,-1.0,41.1,33.4,97.14,33.8,147.97,40.6,-1.0,38.9,48.8,38.697536
2344,-1.0,0.9,15.4,-1.0,0.0,-1.0,9.5,-1.0,9.67,12.1,11.587953
2345,-1.0,37.5,61.9,58.9,43.0,74.043,63.9,-1.0,50.8,43.1,43.145382
2346,35.4,39.9,48.7,35.08,26.6,77.784,33.5,-1.0,25.79,16.2,19.469936
2347,31.9,-1.0,139.5,106.01,23.2,64.103,28.4,33.8,62.15,50.7,32.43165
2348,-1.0,88.8,135.7,66.89,50.2,234.7,67.1,-1.0,41.7,69.8,64.84424
2349,36.15,62.27,-1.0,41.76,45.28,47.46,33.99,35.17,32.69,46.71,53.331757
2350,-1.0,104.1,112.1,110.11,65.6,140.72,70.7,-1.0,55.5,41.8,62.56499
2351,-1.0,45.6,159.0,-1.0,30.3,-1.0,80.97,25.7,-1.0,15.3,51.68992
2352,40.9,-1.0,63.5,60.9,33.0,75.738,52.7,40.8,37.97,38.3,31.507038
2353,-1.0,85.0,315.6,-1.0,68.7,-1.0,91.1,36.0,90.74,57.8,78.10941
2354,-1.0,-1.0,-1.0,47.8,-1.0,69.132,80.6,-1.0,11.11,72.5,32.439915
2355,-1.0,14.7,43.7,-1.0,-1.0,-1.0,12.98,-1.0,18.97,15.1,19.962128
2356,-1.0,29.0,76.6,53.52,27.9,190.85,38.4,-1.0,54.9,30.1,47.581356
2357,-1.0,67.7,65.3,88.63,65.7,148.48,49.5,-1.0,61.5,62.8,66.88522
2358,7.2,-1.0,30.0,26.4,20.9,44.76,41.55,-1.0,22.27,57.9,46.31946
2359,23.73,32.12,-1.0,43.21,25.98,-1.0,43.93,20.55,36.34,35.25,29.81379
2360,-1.0,31.6,18.8,-1.0,-1.0,-1.0,20.6,-1.0,14.02,11.5,15.29451
2361,39.8,-1.0,108.0,80.65,26.0,-1.0,-1.0,39.2,40.16,28.4,49.32915
2362,38.54,45.93,63.62,-1.0,38.61,36.66,35.67,30.08,-1.0,54.63,36.628544
2363,113.2,142.4,186.6,165.54,78.0,262.28,111.2,-1.0,105.79,114.7,83.45191
2364,-1.0,42.3,62.4,-1.0,-1.0,-1.0,27.46,-1.0,25.2,27.4,24.239767
2365,34.2,-1.0,68.8,65.32,15.6,59.556,42.8,15.7,15.63,17.3,25.015696
2366,-1.0,54.2,69.6,-1.0,26.3,-1.0,22.82,27.5,50.81,20.6,31.29706
2367,-1.0,31.3,17.9,15.08,14.2,54.46,13.4,76.7,15.4,11.8,31.6181
2368,-1.0,25.4,44.0,44.98,29.6,60.478,37.0,-1.0,35.6,33.2,29.088093
2369,-1.0,56.3,29.7,-1.0,-1.0,-1.0,44.51,-1.0,11.03,28.0,20.18333
2370,-1.0,88.4,106.2,-1.0,55.3,-1.0,-1.0,31.3,38.22,41.5,49.976063
2371,-1.0,31.2,27.5,-1.0,-1.0,-1.0,23.35,-1.0,16.72,17.9,17.151037
2372,24.0,-1.0,35.3,26.52,41.5,47.865,-1.0,27.1,11.38,20.7,21.263487
2373,-1.0,49.6,23.9,50.09,39.7,36.591,51.5,49.9,-1.0,37.5,55.609264
2374,-1.0,88.3,230.9,-1.0,44.9,-1.0,120.97,56.9,67.31,48.9,55.0442
2375,-1.0,60.9,299.9,-1.0,79.7,133.71,118.9,-1.0,89.7,90.8,43.073067
2376,-1.0,61.6,146.7,206.8,-1.0,104.79,-1.0,-1.0,-1.0,2.1,39.86121
2377,35.2,55.4,18.0,46.23,32.2,47.179,49.9,72.1,54.08,44.9,56.815998
2378,8.07,23.47,-1.0,72.87,23.81,94.04,27.74,7.17,15.61,17.35,21.72137
2379,-1.0,49.7,68.5,76.7,16.8,58.441,50.9,49.0,47.2,29.8,33.936653
2380,-1.0,-1.0,143.3,-1.0,61.3,-1.0,-1.0,62.4,58.53,51.9,58.1217
2381,102.4,93.2,277.9,146.65,62.4,101.94,75.8,68.2,81.87,88.3,56.272057
2382,-1.0,28.7,34.0,-1.0,-1.0,-1.0,53.25,13.0,23.87,27.6,21.45976
2383,-1.0,-1.0,-1.0,63.1,-1.0,77.543,65.76,-1.0,7.48,52.3,23.317072
2384,-1.0,64.9,65.2,-1.0,49.2,80.501,61.4,52.3,44.8,47.0,44.46228
2385,-1.0,23.2,33.0,-1.0,15.9,-1.0,-1.0,14.8,18.47,20.9,14.746074
2386,-1.0,49.7,142.0,-1.0,19.4,-1.0,-1.0,21.9,14.73,36.3,21.289078
2387,80.6,-1.0,130.6,135.5,55.5,-1.0,-1.0,68.3,56.6,76.6,49.605797
2388,-1.0,69.4,104.5,90.6,-1.0,89.613,-1.0,-1.0,-1.0,46.5,60.81141
2389,-1.0,15.0,27.4,-1.0,-1.0,-1.0,12.3,-1.0,14.74,19.9,19.563297
2390,-1.0,51.3,58.5,-1.0,-1.0,-1.0,51.86,-1.0,31.0,19.2,25.338903
2391,35.76,67.95,-1.0,63.24,34.5,-1.0,22.87,40.63,31.01,36.13,52.727192
2392,-1.0,78.5,132.2,-1.0,57.1,-1.0,69.36,34.6,59.57,52.7,47.66056
2393,-1.0,16.19,38.64,17.78,11.96,81.62,11.96,20.62,19.61,16.91,16.421833
2394,-1.0,29.6,79.9,-1.0,17.0,-1.0,-1.0,22.8,26.36,19.7,19.155827
2395,-1.0,8.7,8.3,-1.0,-1.0,-1.0,-1.0,-1.0,4.36,13.4,13.18705
2396,-1.0,35.0,52.1,-1.0,20.0,-1.0,20.66,20.3,20.64,30.6,20.375004
2397,-1.0,63.8,41.6,-1.0,30.9,-1.0,-1.0,36.7,29.42,37.2,28.821615
2398,-1.0,42.0,50.1,39.47,23.7,44.715,41.0,-1.0,35.5,30.8,28.274025
2399,-1.0,113.2,294.0,-1.0,76.2,163.03,96.3,98.5,115.06,112.6,87.28758
2400,-1.0,50.8,80.8,-1.0,37.2,-1.0,43.91,33.1,33.06,45.1,36.72828
2401,36.5,-1.0,29.4,22.4,-1.0,26.951,34.51,-1.0,31.31,12.5,26.866852
2402,-1.0,37.7,43.4,-1.0,25.8,68.299,36.6,-1.0,24.3,24.0,27.932728
2403,34.9,-1.0,36.6,45.1,32.4,50.401,48.45,-1.0,52.56,25.4,48.348892
2404,34.6,-1.0,31.4,-1.0,40.6,49.014,39.36,-1.0,34.64,30.9,34.424046
2405,14.82,54.73,-1.0,88.55,46.11,57.76,55.08,18.5,96.79,30.78,29.123585
2406,-1.0,76.2,103.4,-1.0,55.6,-1.0,-1.0,36.3,48.81,35.9,52.276886
2407,-1.0,56.2,56.0,-1.0,27.2,-1.0,-1.0,37.4,27.21,34.8,27.054754
2408,-1.0,78.7,-1.0,-1.0,50.2,-1.0,64.19,71.5,62.59,26.8,36.649933
2409,-1.0,17.3,33.6,24.7,55.3,25.39,13.5,-1.0,6.2,18.7,21.933413
2410,24.1,-1.0,-1.0,43.2,21.8,24.316,44.85,-1.0,15.89,30.4,36.02091
2411,-1.0,79.0,91.5,-1.0,48.4,-1.0,103.23,49.8,48.44,31.0,35.631847
2412,-1.0,56.0,121.3,-1.0,46.9,88.714,38.9,-1.0,40.3,33.8,42.116814
2413,33.55,85.28,-1.0,-1.0,81.85,158.16,60.11,46.52,118.02,60.76,87.847664
2414,-1.0,29.2,34.3,42.1,31.9,79.623,27.3,-1.0,25.8,23.6,28.886494
2415,55.91,51.55,-1.0,-1.0,54.72,30.96,51.89,54.42,61.67,72.29,68.148125
2416,18.1,-1.0,-1.0,10.0,4.0,13.525,11.4,-1.0,5.96,7.5,8.234362
2417,-1.0,43.4,89.4,-1.0,35.0,103.36,42.9,-1.0,32.1,38.2,39.197887
2418,-1.0,37.1,-1.0,-1.0,24.5,-1.0,-1.0,24.5,20.58,28.5,28.695229
2419,-1.0,86.3,152.5,-1.0,47.7,-1.0,71.8,60.1,69.38,62.0,55.33091
2420,-1.0,42.7,77.8,117.05,41.9,171.07,46.3,-1.0,3.0,69.4,51.698505
2421,17.96,19.3,-1.0,-1.0,19.42,55.31,14.98,-1.0,17.7,19.67,26.028727
2422,42.6,-1.0,43.8,53.1,30.5,-1.0,49.5,-1.0,33.67,34.5,45.25864
2423,-1.0,38.5,83.7,-1.0,57.3,-1.0,-1.0,80.5,102.19,72.5,47.47541
2424,-1.0,-1.0,71.2,118.1,46.9,141.3,51.3,-1.0,39.8,44.6,37.542732
2425,9.2,-1.0,15.6,21.0,-1.0,22.466,22.46,-1.0,26.93,22.1,17.073378
2426,-1.0,92.7,143.6,84.66,51.4,169.37,65.8,-1.0,55.8,66.3,64.79515
2427,-1.0,-1.0,-1.0,17.5,-1.0,17.195,27.61,-1.0,15.77,20.0,17.178806
2428,-1.0,47.3,73.7,33.86,25.9,72.517,32.4,47.4,29.9,39.4,38.10491
2429,-1.0,37.5,33.0,-1.0,43.4,-1.0,-1.0,47.0,37.3,21.7,29.065735
2430,-1.0,81.1,54.1,59.65,40.5,99.635,65.5,-1.0,83.9,63.3,49.32244
2431,-1.0,29.7,23.6,-1.0,39.4,-1.0,-1.0,-1.0,24.2,7.5,34.336857
2432,37.4,-1.0,41.2,41.6,33.0,48.831,-1.0,-1.0,28.12,22.0,30.917263
2433,-1.0,10.8,18.7,-1.0,-1.0,-1.0,-1.0,-1.0,11.23,20.6,13.29435
2434,-1.0,62.7,264.4,315.79,4.8,186.1,93.4,-1.0,72.7,46.2,38.407658
2435,-1.0,31.4,30.1,44.78,30.6,51.549,30.8,-1.0,-1.0,27.9,26.811121
2436,7.31,15.15,15.93,-1.0,13.23,-1.0,9.75,10.04,10.09,13.18,8.865429
2437,-1.0,104.4,156.6,-1.0,45.2,-1.0,-1.0,18.9,49.25,35.9,51.60511
2438,-1.0,103.2,228.8,-1.0,88.2,-1.0,138.42,62.6,121.53,89.0,49.473125
2439,48.34,47.45,-1.0,61.99,36.62,40.58,42.37,29.73,49.19,44.9,52.050957
2440,-1.0,37.3,37.7,42.09,25.9,45.339,46.8,-1.0,32.9,36.1,26.533665
2441,-1.0,55.5,55.4,-1.0,57.1,-1.0,-1.0,68.9,57.27,34.9,37.12785
2442,-1.0,27.8,17.7,-1.0,-1.0,-1.0,-1.0,-1.0,12.16,10.0,17.618109
2443,-1.0,60.0,38.1,-1.0,-1.0,-1.0,26.12,14.1,43.41,39.6,42.025784
2444,-1.0,-1.0,113.9,83.61,36.4,87.218,32.6,-1.0,34.6,42.6,41.65491
2445,-1.0,-1.0,22.2,-1.0,-1.0,-1.0,18.51,-1.0,11.46,1.6,10.448309
2446,12.8,-1.0,40.9,14.9,-1.0,30.111,41.74,-1.0,16.04,13.9,18.860662
2447,-1.0,58.4,82.1,-1.0,40.8,-1.0,68.0,48.9,48.57,46.6,39.555145
2448,39.8,-1.0,43.9,54.5,18.7,45.412,-1.0,-1.0,33.93,5.4,25.455574
2449,-1.0,32.0,30.3,-1.0,-1.0,-1.0,25.84,-1.0,17.29,19.1,16.6192
2450,-1.0,78.6,67.5,91.72,47.2,75.436,49.5,-1.0,63.5,47.5,58.171894
2451,27.7,-1.0,40.1,30.87,27.0,61.652,-1.0,25.4,25.46,21.4,25.344692
2452,-1.0,42.2,-1.0,-1.0,25.9,-1.0,32.56,31.8,30.08,34.0,22.35458
2453,-1.0,26.4,58.6,-1.0,23.4,-1.0,-1.0,31.7,15.74,40.9,30.086617
2454,-1.0,-1.0,154.3,178.08,60.5,353.9,81.1,-1.0,44.7,72.1,95.05384
2455,-1.0,61.1,85.8,136.38,72.6,101.83,82.3,-1.0,91.2,87.2,71.55937
2456,-1.0,39.8,58.6,-1.0,-1.0,-1.0,39.23,-1.0,-1.0,33.8,28.646389
2457,16.01,-1.0,-1.0,51.03,34.06,86.65,24.22,23.86,36.34,23.85,31.044247
2458,43.29,39.04,-1.0,-1.0,37.34,75.84,44.47,36.04,39.3,42.61,46.24649
2459,42.3,-1.0,52.1,55.52,18.6,66.718,38.7,34.2,39.4,32.1,27.125107
2460,-1.0,43.4,42.2,64.98,54.2,143.28,42.0,48.0,52.26,40.2,47.237267
2461,26.02,66.74,-1.0,-1.0,93.75,72.07,153.59,37.46,167.8,76.06,68.470474
2462,-1.0,53.7,165.6,46.27,31.9,108.33,39.4,-1.0,36.1,40.6,46.24813
2463,-1.0,-1.0,35.9,20.5,-1.0,48.003,10.96,-1.0,-1.0,25.3,17.626905
2464,-1.0,-1.0,-1.0,46.7,-1.0,82.599,36.12,-1.0,34.17,39.2,29.244648
2465,23.0,-1.0,40.2,55.82,21.8,71.885,-1.0,59.2,46.5,25.9,45.462746
2466,35.61,47.07,-1.0,21.07,46.08,98.8,41.18,54.3,69.34,38.61,66.07221
2467,-1.0,28.8,27.2,-1.0,31.6,-1.0,-1.0,-1.0,26.86,22.2,30.965065
2468,31.3,57.4,26.5,16.08,13.5,40.21,38.0,21.0,33.41,18.6,30.259386
2469,-1.0,84.2,-1.0,147.4,-1.0,107.66,58.99,-1.0,-1.0,40.4,51.018436
2470,16.71,33.68,-1.0,24.05,22.16,46.14,17.33,23.87,23.2,21.21,30.250933
2471,-1.0,20.2,18.1,25.59,9.0,28.228,14.0,29.1,15.65,4.5,14.664803
2472,-1.0,39.5,31.3,-1.0,-1.0,-1.0,22.13,-1.0,21.53,9.3,21.007488
2473,26.0,43.59,76.74,-1.0,27.65,68.49,21.23,25.38,33.59,33.35,34.420704
2474,8.17,17.07,-1.0,270.65,20.71,60.55,21.28,10.08,15.76,20.2,13.599951
2475,-1.0,51.3,68.1,-1.0,32.4,60.223,54.9,41.7,45.2,35.1,29.468632
2476,-1.0,75.0,32.3,-1.0,-1.0,-1.0,119.67,-1.0,-1.0,22.9,19.052624
2477,36.33,35.55,-1.0,-1.0,26.61,65.27,27.05,29.98,29.93,34.26,33.842957
2478,36.81,66.54,-1.0,-1.0,80.41,121.8,67.57,50.26,51.33,74.46,62.32141
2479,34.4,-1.0,49.6,44.79,35.8,-1.0,-1.0,51.1,64.6,43.5,34.020588
2480,17.98,21.61,-1.0,-1.0,21.08,27.63,24.92,21.05,24.35,22.66,24.535421
2481,-1.0,127.7,179.6,245.82,59.4,143.16,78.7,-1.0,74.5,43.0,90.33009
2482,43.4,-1.0,106.7,62.66,37.4,91.008,-1.0,68.7,46.8,78.4,56.68026
2483,44.27,21.64,24.48,-1.0,21.53,-1.0,30.42,22.56,32.02,28.1,33.534203
2484,-1.0,18.1,8.2,-1.0,-1.0,-1.0,-1.0,-1.0,13.76,17.9,17.45553
2485,-1.0,21.0,22.8,-1.0,6.6,-1.0,-1.0,-1.0,20.44,25.8,26.232958
2486,-1.0,60.6,207.3,-1.0,80.0,-1.0,135.25,75.4,91.51,35.7,70.393524
2487,-1.0,18.5,35.1,-1.0,-1.0,-1.0,17.83,-1.0,18.635,12.6,20.772099
2488,-1.0,22.8,33.5,-1.0,-1.0,-1.0,16.04,-1.0,4.12,12.4,12.785392
2489,79.4,-1.0,187.5,112.17,74.3,-1.0,94.0,75.6,65.61,84.2,72.21246
2490,15.72,19.27,-1.0,-1.0,18.49,56.36,16.2,17.56,15.81,20.26,19.494204
2491,-1.0,-1.0,-1.0,16.1,-1.0,24.698,10.02,-1.0,9.48,16.1,6.6185336
2492,-1.0,47.0,57.0,-1.0,37.1,-1.0,-1.0,53.5,-1.0,44.0,31.134779
2493,-1.0,54.4,148.7,-1.0,-1.0,-1.0,-1.0,17.1,63.07,33.8,39.291264
2494,-1.0,48.9,50.8,65.86,41.8,82.742,50.5,65.7,47.44,34.7,40.010174
2495,17.9,-1.0,-1.0,36.9,15.9,20.628,15.95,-1.0,13.26,7.5,14.354673
2496,20.65,38.2,64.49,-1.0,25.95,71.71,31.79,25.76,28.34,21.92,28.363052
2497,-1.0,54.0,55.4,-1.0,-1.0,-1.0,-1.0,36.1,34.58,26.8,40.490788
2498,-1.0,-1.0,-1.0,38.3,-1.0,52.656,23.68,-1.0,21.4,21.8,17.053484
2499,-1.0,50.4,38.0,-1.0,-1.0,-1.0,21.88,-1.0,-1.0,26.1,24.19375
2500,-1.0,13.5,10.8,-1.0,-1.0,-1.0,7.14,-1.0,10.61,9.8,5.5665455
2501,-1.0,11.0,14.2,-1.0,-1.0,-1.0,20.89,-1.0,14.66,31.9,11.864425
2502,26.84,-1.0,-1.0,-1.0,25.67,167.31,27.16,26.2,34.54,34.96,29.399359
2503,-1.0,-1.0,-1.0,47.6,-1.0,36.575,39.12,-1.0,16.41,20.9,37.383255
2504,-1.0,11.5,24.8,-1.0,16.9,-1.0,-1.0,12.1,19.25,19.1,17.176876
2505,-1.0,105.6,165.2,166.2,-1.0,142.75,102.5,-1.0,-1.0,31.6,49.65582
2506,34.05,37.83,-1.0,235.52,33.47,26.4,35.24,32.69,33.48,30.61,42.662113
2507,-1.0,51.2,143.8,66.01,38.3,100.13,51.6,-1.0,82.4,49.5,44.402245
2508,-1.0,51.2,-1.0,179.9,-1.0,96.313,64.42,-1.0,-1.0,34.8,38.21712
2509,-1.0,67.7,113.3,-1.0,65.1,-1.0,74.23,74.5,73.39,65.77,58.326916
2510,-1.0,55.9,40.3,-1.0,-1.0,-1.0,38.2,-1.0,32.44,20.6,22.89706
2511,111.7,103.4,104.0,69.21,100.3,275.53,116.3,81.2,119.03,79.0,96.756966
2512,25.63,24.47,-1.0,46.96,25.31,7.67,22.69,23.38,24.35,29.76,29.810822
2513,-1.0,60.7,200.3,-1.0,51.6,-1.0,59.74,39.1,67.54,32.4,48.985813
2514,35.1,-1.0,-1.0,36.0,27.8,58.367,37.3,-1.0,27.41,29.0,20.780539
2515,-1.0,29.9,31.5,25.62,18.1,29.34,10.1,-1.0,21.0,8.9,19.000546
2516,-1.0,35.9,-1.0,64.3,-1.0,85.065,-1.0,-1.0,-1.0,39.2,19.52488
2517,-1.0,69.2,94.2,-1.0,56.9,119.51,58.2,53.9,19.6,47.2,55.223766
2518,23.9,-1.0,50.9,65.3,18.8,38.116,-1.0,19.5,22.47,26.0,21.910986
2519,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.2,27.27173
2520,-1.0,55.0,52.9,49.97,70.9,67.93,34.7,-1.0,63.5,44.7,49.742588
2521,-1.0,72.4,289.2,181.65,74.1,153.05,82.3,-1.0,37.7,101.7,65.79087
2522,-1.0,-1.0,-1.0,46.3,-1.0,32.429,62.95,-1.0,18.06,19.6,35.055695
2523,-1.0,18.7,15.1,-1.0,-1.0,-1.0,-1.0,-1.0,3.46,5.7,10.572927
2524,19.04,41.17,-1.0,-1.0,13.99,58.76,22.56,16.32,16.81,40.21,24.494001
2525,-1.0,56.0,225.1,-1.0,-1.0,-1.0,-1.0,23.3,64.29,55.2,57.73185
2526,62.8,-1.0,112.2,49.08,27.3,111.47,-1.0,38.0,34.69,44.2,43.1953
2527,8.58,44.93,-1.0,-1.0,21.66,37.87,39.43,21.41,36.08,25.65,34.263134
2528,-1.0,42.8,24.0,-1.0,-1.0,-1.0,39.08,-1.0,29.93,50.6,26.525944
2529,-1.0,26.3,76.8,31.95,31.4,60.626,25.4,52.5,-1.0,36.5,29.65486
2530,94.1,165.6,431.5,370.09,62.2,199.31,117.8,-1.0,177.29,59.8,57.640095
2531,-1.0,86.0,153.5,-1.0,69.7,-1.0,87.02,32.7,93.59,45.0,48.010387
