,AGU,ATM,LDO,LPIN,MIR,OBL,TLA,VAL,CEN,SFE_med,SFE_pred
2407,20.71,57.77,29.52,-1.0,-1.0,26.1,16.09,24.22,33.97,57.76,69.79118
2408,-1.0,31.9,39.9,45.9,36.6,12.4,35.9,-1.0,42.1,48.429,59.665466
2409,27.3,-1.0,44.0,57.4,21.33,31.7,33.3,15.3,26.75,80.083,62.38098
2410,49.9,-1.0,-1.0,68.1,61.48,39.8,48.1,47.1,41.42,149.64,85.80274
2411,-1.0,53.9,103.9,174.9,76.86,58.1,74.8,-1.0,67.8,162.26,142.66562
2412,-1.0,-1.0,12.2,34.53,-1.0,-1.0,-1.0,-1.0,-1.0,226.22,85.003334
2413,-1.0,44.7,68.1,208.4,80.88,50.8,57.2,-1.0,95.5,110.2,148.21184
2414,-1.0,-1.0,26.57,76.34,-1.0,-1.0,-1.0,-1.0,-1.0,205.79,88.51272
2415,-1.0,-1.0,-1.0,16.6,12.71,10.9,10.4,13.7,22.5,31.155,28.849682
2416,70.65,57.47,51.03,-1.0,62.38,77.89,46.4,71.82,52.28,25.41,45.715572
2417,13.0,25.8,-1.0,-1.0,23.4,20.6,87.89,-1.0,20.47,25.331,30.100256
2418,-1.0,-1.0,-1.0,32.5,31.26,13.3,19.7,23.8,13.3,31.729,47.852695
2419,-1.0,28.6,35.6,56.3,-1.0,34.5,50.7,56.7,29.0,85.582,114.65335
2420,39.04,74.37,42.91,-1.0,65.34,57.77,57.48,33.52,74.89,122.71,114.828094
2421,-1.0,24.4,28.4,89.3,44.67,23.4,33.6,-1.0,24.0,49.486,78.34737
2422,-1.0,-1.0,13.18,20.08,-1.0,-1.0,-1.0,-1.0,-1.0,86.61,85.84383
2423,-1.0,30.1,82.5,126.8,101.6,41.5,93.1,36.8,100.96,126.05,141.16492
2424,-1.0,22.8,32.4,45.5,-1.0,21.2,33.2,27.5,25.6,65.33,64.759895
2425,-1.0,24.6,30.6,-1.0,22.6,-1.0,12.67,-1.0,-1.0,48.281,38.608177
2426,56.9,-1.0,-1.0,98.9,111.28,63.2,54.6,61.6,66.13,90.812,111.96903
2427,-1.0,40.9,41.4,89.6,101.11,36.4,40.7,29.3,45.89,57.085,102.4115
2428,-1.0,51.5,49.2,74.1,63.48,42.9,47.8,-1.0,36.6,142.35,101.5405
2429,54.3,52.8,-1.0,108.5,99.76,60.7,91.0,49.7,82.33,69.498,114.00307
2430,16.88,19.87,18.51,-1.0,-1.0,27.19,22.1,12.52,52.63,54.24,35.977257
2431,-1.0,73.9,24.4,95.8,66.42,52.1,35.4,-1.0,65.28,106.71,116.39755
2432,-1.0,22.7,47.2,139.5,89.79,20.8,55.6,41.7,53.21,135.47,100.662384
2433,39.0,54.1,-1.0,47.5,53.27,44.0,-1.0,54.1,47.32,61.073,64.62829
2434,-1.0,-1.0,39.68,20.61,-1.0,-1.0,-1.0,-1.0,-1.0,117.91,128.38573
2435,-1.0,-1.0,69.7,32.9,65.66,10.6,30.9,51.8,32.8,51.005,82.46022
2436,-1.0,-1.0,41.09,70.66,-1.0,-1.0,-1.0,-1.0,-1.0,61.22,71.97394
2437,-1.0,14.1,-1.0,-1.0,36.7,-1.0,20.94,-1.0,18.64,26.688,40.480076
2438,-1.0,-1.0,-1.0,18.4,11.19,15.0,3.1,11.4,18.2,38.623,29.095423
2439,-1.0,-1.0,11.92,17.79,-1.0,-1.0,-1.0,-1.0,-1.0,262.82,83.328575
2440,105.15,99.61,98.06,-1.0,35.26,94.51,113.23,132.11,91.17,33.16,67.052444
2441,9.26,22.48,10.68,-1.0,56.09,13.97,12.2,23.56,19.46,132.16,113.737434
2442,-1.0,-1.0,29.6,31.5,47.5,40.5,25.3,43.5,22.4,65.406,65.513756
2443,36.15,38.1,-1.0,-1.0,-1.0,33.2,36.69,29.73,34.73,78.58,95.46367
2444,-1.0,6.7,13.5,31.0,30.71,11.7,7.5,-1.0,17.9,27.365,45.029106
2445,-1.0,64.1,53.8,57.0,72.07,68.1,64.1,-1.0,93.2,99.641,98.928734
2446,-1.0,-1.0,37.6,56.8,69.4,38.1,60.44,-1.0,-1.0,75.959,67.58827
2447,-1.0,-1.0,-1.0,8.3,12.48,5.4,5.3,14.8,5.2,12.889,21.026787
2448,-1.0,23.3,42.4,136.1,85.44,43.1,57.7,39.4,56.06,97.256,100.1362
2449,-1.0,-1.0,-1.0,14.7,-1.0,5.9,8.8,8.7,11.3,20.206,46.002396
2450,-1.0,-1.0,34.16,43.9,-1.0,-1.0,-1.0,-1.0,-1.0,120.34,75.6907
2451,-1.0,-1.0,-1.0,30.7,12.13,17.3,43.0,51.8,24.4,49.949,66.97107
2452,-1.0,38.8,-1.0,-1.0,23.2,-1.0,69.09,-1.0,19.02,17.438,31.902035
2453,9.4,8.8,-1.0,42.2,20.4,-1.0,-1.0,-1.0,9.99,28.871,30.165386
2454,-1.0,21.4,5.1,73.5,43.5,-1.0,21.2,-1.0,-1.0,69.043,58.658222
2455,17.7,34.8,-1.0,43.9,24.6,-1.0,50.41,-1.0,10.73,33.764,34.966198
2456,-1.0,-1.0,-1.0,65.5,28.56,19.1,41.4,28.6,20.1,105.65,56.081173
2457,-1.0,-1.0,9.67,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,79.94,97.962105
2458,81.8,77.5,173.2,425.9,190.7,55.8,118.2,-1.0,182.41,164.95,250.17015
2459,-1.0,-1.0,2.17,14.17,-1.0,-1.0,-1.0,-1.0,-1.0,154.66,80.065704
2460,-1.0,32.0,31.7,55.8,130.8,38.8,43.4,-1.0,30.6,154.49,88.03527
2461,-1.0,32.2,47.5,-1.0,35.1,-1.0,83.29,-1.0,-1.0,77.961,61.742874
2462,-1.0,5.9,-1.0,-1.0,54.4,-1.0,43.49,-1.0,16.29,22.682,40.24299
2463,-1.0,-1.0,46.73,42.05,-1.0,-1.0,-1.0,-1.0,-1.0,12.14,82.40237
2464,28.12,44.94,32.31,-1.0,201.5,62.05,34.72,40.95,42.56,32.82,93.70326
2465,-1.0,-1.0,-1.0,32.4,59.72,21.7,17.9,7.3,18.8,77.724,53.36445
2466,-1.0,-1.0,-1.0,25.5,36.78,22.5,19.5,19.9,22.4,49.748,45.426525
2467,-1.0,13.98,5.35,6.95,-1.0,15.79,6.52,9.34,13.72,51.4,83.02625
2468,-1.0,-1.0,44.5,77.9,110.34,64.2,38.0,108.6,72.3,93.186,128.54272
2469,-1.0,20.6,-1.0,-1.0,30.0,-1.0,30.45,-1.0,16.49,65.345,32.83865
2470,-1.0,37.0,109.2,293.6,309.7,60.1,94.72,-1.0,-1.0,178.87,178.48799
2471,-1.0,-1.0,49.2,140.8,76.52,31.2,43.6,39.4,41.1,70.546,88.958664
2472,-1.0,-1.0,36.35,29.21,-1.0,-1.0,-1.0,-1.0,-1.0,142.05,99.25667
2473,-1.0,39.0,53.1,135.1,181.91,39.0,84.6,41.4,67.59,159.89,139.33241
2474,-1.0,30.1,14.1,97.8,55.69,24.3,36.0,-1.0,33.2,42.107,93.94368
2475,17.86,18.74,-1.0,-1.0,-1.0,22.14,31.14,16.86,45.26,109.67,54.111633
2476,34.69,27.92,42.96,44.31,-1.0,38.58,54.65,34.19,-1.0,23.81,35.187515
2477,35.2,9.5,-1.0,20.9,45.1,-1.0,5.95,-1.0,42.97,20.428,50.39799
2478,-1.0,-1.0,-1.0,36.3,24.66,15.5,27.4,19.4,21.4,130.13,44.98382
2479,-1.0,55.0,69.8,58.1,83.67,46.3,62.3,90.6,61.1,58.105,82.68233
2480,40.79,52.64,26.86,-1.0,-1.0,39.09,47.57,58.83,61.12,93.31,63.51369
2481,29.78,31.91,55.28,-1.0,-1.0,20.06,29.56,32.43,30.71,48.2,69.02569
2482,15.72,17.35,19.72,-1.0,-1.0,6.21,27.96,13.55,28.92,62.34,43.07788
2483,-1.0,-1.0,45.3,24.0,48.9,8.2,30.4,31.2,12.1,31.383,60.944595
2484,28.8,-1.0,-1.0,56.3,40.08,-1.0,-1.0,30.6,36.77,71.139,65.96127
2485,-1.0,45.3,21.8,25.3,30.7,24.9,27.8,31.8,26.44,42.598,94.145256
2486,22.8,21.8,-1.0,30.1,24.2,23.0,55.76,-1.0,30.17,27.885,33.27796
2487,-1.0,4.97,4.04,21.06,-1.0,3.36,4.07,3.09,6.12,41.88,36.99467
2488,24.3,78.5,-1.0,14.9,42.0,-1.0,47.9,-1.0,27.18,23.618,27.838676
2489,14.9,10.2,-1.0,13.2,14.2,10.5,28.19,-1.0,8.51,28.799,21.311329
2490,31.0,50.4,-1.0,-1.0,57.6,11.9,37.45,-1.0,24.44,59.134,53.579594
2491,31.1,26.9,-1.0,37.5,44.9,11.8,52.97,-1.0,17.01,73.521,37.02433
2492,11.47,26.28,-1.0,-1.0,33.5,29.11,14.47,13.76,22.23,73.29,126.35516
2493,-1.0,46.7,37.9,66.8,66.53,39.8,43.9,-1.0,37.0,85.572,99.83642
2494,28.32,48.93,41.72,56.07,-1.0,40.23,31.29,36.83,-1.0,43.83,29.597857
2495,-1.0,-1.0,101.36,60.79,-1.0,-1.0,-1.0,-1.0,-1.0,102.15,99.96091
2496,59.9,60.6,77.0,204.9,135.64,-1.0,108.7,74.3,97.17,160.11,145.55157
2497,-1.0,-1.0,-1.0,23.7,26.86,17.5,24.7,37.3,21.0,49.107,45.640724
2498,16.8,16.7,-1.0,17.6,8.38,10.6,-1.0,14.5,14.61,20.238,48.822075
2499,-1.0,50.7,42.0,64.8,51.04,38.3,31.4,-1.0,38.9,214.14,84.09563
2500,15.3,53.1,-1.0,7.4,20.0,14.4,23.2,-1.0,17.98,18.617,32.02079
2501,32.94,54.56,53.32,-1.0,-1.0,41.91,45.79,67.28,114.39,109.87,87.209236
2502,49.51,29.52,30.8,-1.0,-1.0,33.69,32.1,37.52,32.04,116.19,53.54529
2503,-1.0,3.3,24.2,-1.0,32.1,-1.0,-1.0,-1.0,-1.0,34.327,51.728477
2504,-1.0,110.8,125.4,257.1,183.15,101.6,75.0,-1.0,124.9,241.32,220.15273
2505,-1.0,110.7,74.7,322.2,272.93,51.5,110.0,-1.0,124.6,242.79,275.14444
2506,-1.0,-1.0,-1.0,-1.0,39.4,-1.0,20.3,-1.0,14.8,37.37,37.00359
2507,-1.0,31.1,41.3,61.5,70.02,35.2,45.4,-1.0,46.1,59.627,88.305016
2508,-1.0,49.6,78.8,58.3,29.7,47.9,35.69,-1.0,-1.0,61.631,64.887634
2509,-1.0,52.7,92.5,92.4,93.59,87.1,80.5,-1.0,74.7,84.879,132.08965
2510,26.4,8.0,-1.0,42.5,25.6,14.8,28.9,-1.0,18.71,65.58,40.940594
2511,-1.0,31.6,28.1,42.4,57.89,33.3,32.0,-1.0,35.9,67.187,75.11627
2512,12.3,20.2,-1.0,-1.0,20.6,9.4,21.17,-1.0,15.6,36.017,32.150433
2513,-1.0,19.2,35.4,25.0,-1.0,20.1,31.3,-1.0,27.1,36.545,46.984238
2514,-1.0,-1.0,-1.0,88.4,60.12,27.7,54.5,46.3,32.2,79.264,82.783104
2515,15.28,14.54,26.74,-1.0,266.51,31.21,13.97,13.31,19.52,88.11,69.365295
2516,61.0,67.3,-1.0,184.5,235.29,53.5,-1.0,54.1,123.87,93.602,168.88272
2517,45.0,75.26,63.82,-1.0,-1.0,73.76,66.41,70.39,60.56,118.11,76.51925
2518,-1.0,-1.0,21.0,14.7,16.93,16.5,26.1,8.8,19.9,90.423,37.293793
2519,-1.0,-1.0,-1.0,23.3,30.45,6.7,25.8,39.2,21.1,29.546,48.700962
2520,95.5,-1.0,-1.0,155.7,178.04,67.4,82.3,68.2,97.72,149.18,159.11247
2521,-1.0,-1.0,30.27,56.94,-1.0,-1.0,-1.0,-1.0,-1.0,52.63,73.80814
2522,-1.0,-1.0,25.36,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,285.91,143.9525
2523,-1.0,44.9,62.8,145.4,-1.0,46.1,39.7,63.8,53.7,167.68,106.77393
2524,-1.0,-1.0,-1.0,30.0,35.17,27.4,36.8,28.5,36.2,71.827,50.1664
2525,26.24,-1.0,38.31,21.28,-1.0,29.04,25.13,39.79,18.7,23.56,47.448566
2526,-1.0,53.2,73.2,127.3,-1.0,57.2,48.5,-1.0,51.4,143.33,113.95882
2527,-1.0,56.8,86.9,80.9,144.86,67.5,92.9,-1.0,89.1,101.99,144.9007
2528,-1.0,16.9,18.2,34.4,-1.0,20.1,31.4,-1.0,16.6,67.507,56.318752
2529,-1.0,16.5,6.4,8.6,16.46,11.1,11.6,12.1,9.51,29.841,46.28499
2530,-1.0,-1.0,1.34,30.51,-1.0,-1.0,-1.0,-1.0,-1.0,57.38,63.497093
2531,-1.0,41.6,37.3,95.5,50.4,44.0,34.9,-1.0,-1.0,90.142,82.26008
2532,37.35,-1.0,35.54,60.68,54.58,45.23,38.26,37.57,51.3,74.62,89.18239
2533,17.6,21.4,-1.0,-1.0,29.1,26.1,37.76,-1.0,20.07,49.561,38.14825
2534,-1.0,39.7,-1.0,-1.0,55.4,-1.0,49.54,-1.0,17.92,29.041,51.36714
2535,-1.0,59.7,81.5,182.2,100.36,51.7,64.5,-1.0,46.8,110.87,136.68217
2536,20.73,76.33,45.51,-1.0,31.13,36.63,71.3,36.31,74.48,73.02,93.87163
2537,39.9,36.1,40.9,28.1,31.36,37.0,50.0,44.9,34.95,38.66,49.169685
2538,-1.0,55.1,40.5,54.9,17.6,26.5,51.46,-1.0,-1.0,64.054,68.25952
2539,47.9,59.8,-1.0,74.1,75.45,51.3,-1.0,78.4,74.71,98.69,94.97423
2540,-1.0,-1.0,10.1,16.8,16.38,14.2,21.3,22.9,24.2,51.188,39.26753
2541,-1.0,44.0,34.3,91.0,-1.0,40.2,48.7,71.4,65.5,82.425,106.96207
2542,-1.0,-1.0,37.6,108.5,125.12,29.5,33.6,24.2,35.2,95.271,93.5162
2543,-1.0,-1.0,-1.0,35.8,54.3,15.0,26.7,9.1,15.1,72.395,47.87646
2544,41.0,-1.0,-1.0,77.1,61.58,33.4,51.9,37.7,42.69,133.45,81.9314
2545,-1.0,62.2,39.9,75.8,99.0,45.8,46.8,-1.0,55.3,246.25,128.62839
2546,32.9,29.6,-1.0,88.6,41.87,23.2,40.5,19.9,23.91,78.967,62.9273
2547,53.5,23.5,31.7,58.5,48.47,29.2,31.6,32.9,40.49,64.718,85.73381
2548,19.7,26.8,-1.0,41.5,27.56,22.7,-1.0,30.9,27.41,56.394,53.142128
2549,-1.0,-1.0,-1.0,13.6,13.78,11.3,14.9,16.4,-1.0,19.857,25.103737
2550,-1.0,-1.0,-1.0,18.1,19.71,11.1,33.7,12.5,24.3,37.023,36.27226
2551,-1.0,33.39,31.14,14.35,-1.0,-1.0,39.96,27.96,20.89,241.19,243.30627
2552,14.9,21.4,-1.0,-1.0,26.2,18.1,16.43,-1.0,13.17,39.0,30.95216
2553,-1.0,63.3,81.1,54.1,59.65,40.5,65.5,-1.0,83.9,99.635,90.40667
2554,-1.0,9.8,20.5,16.5,13.31,4.8,9.8,9.7,10.98,21.879,48.934475
2555,31.6,47.8,-1.0,-1.0,39.7,29.0,59.17,-1.0,51.46,61.482,62.30128
2556,-1.0,-1.0,-1.0,-1.0,12.57,10.8,27.8,22.3,18.0,24.834,37.858814
2557,-1.0,35.0,32.7,49.9,57.89,39.7,44.9,-1.0,35.2,91.255,81.20218
2558,-1.0,-1.0,39.67,48.59,-1.0,-1.0,-1.0,-1.0,-1.0,36.05,77.146324
2559,-1.0,60.0,98.0,221.4,74.31,47.9,93.9,-1.0,53.3,231.59,152.53539
2560,-1.0,29.6,35.8,64.9,22.84,23.3,51.8,39.4,27.5,53.776,82.798706
2561,-1.0,-1.0,-1.0,36.1,17.38,11.2,22.9,16.8,12.8,48.788,39.864937
2562,-1.0,31.4,35.0,40.0,40.59,22.5,35.2,-1.0,32.4,63.641,61.861122
2563,1.1,-1.0,-1.0,13.4,-1.0,9.7,15.6,16.8,4.38,18.613,30.894732
2564,35.29,-1.0,38.99,-1.0,-1.0,23.58,37.77,29.15,30.87,44.94,51.140095
2565,22.4,4.8,-1.0,37.2,28.3,17.7,26.8,-1.0,26.15,60.948,41.65775
2566,-1.0,-1.0,-1.0,14.2,53.84,10.3,7.8,14.8,4.5,21.772,40.08636
2567,-1.0,-1.0,32.89,55.03,-1.0,-1.0,-1.0,-1.0,-1.0,58.75,72.02779
2568,52.26,-1.0,21.96,37.27,28.26,17.76,20.18,34.25,21.04,41.2,70.473816
2569,27.57,-1.0,26.97,24.67,-1.0,46.69,36.66,31.6,27.63,39.14,61.14072
2570,-1.0,-1.0,-1.0,-1.0,7.7,-1.0,-1.0,-1.0,13.19,23.697,22.664913
2571,36.33,34.26,35.55,-1.0,-1.0,26.61,27.05,29.98,29.93,65.27,59.38905
2572,-1.0,30.0,-1.0,79.9,43.08,34.8,56.9,33.9,45.27,74.29,81.29628
2573,-1.0,21.6,18.1,48.5,96.02,23.6,28.2,-1.0,14.0,59.699,64.48934
2574,34.39,42.74,36.4,-1.0,33.02,-1.0,38.13,39.72,40.34,92.7,46.9294
2575,-1.0,28.5,-1.0,-1.0,111.9,-1.0,22.12,-1.0,48.75,80.172,69.690735
2576,45.6,68.7,-1.0,92.9,142.22,46.4,67.2,43.2,56.39,147.38,100.73826
2577,37.0,17.8,-1.0,36.8,40.02,38.9,-1.0,26.6,23.49,50.307,70.06898
2578,-1.0,-1.0,25.5,48.2,40.98,52.6,33.9,29.2,57.8,96.165,68.19912
2579,-1.0,-1.0,-1.0,18.18,-1.0,-1.0,-1.0,-1.0,-1.0,45.28,72.15363
2580,-1.0,-1.0,39.9,52.3,66.13,51.0,60.3,125.9,59.6,80.276,87.15481
2581,34.9,68.0,-1.0,51.3,-1.0,37.1,42.5,-1.0,40.73,65.852,58.130714
2582,-1.0,-1.0,-1.0,85.2,20.53,57.1,71.8,50.8,60.9,126.96,89.90573
2583,38.4,50.0,94.4,128.8,161.4,87.1,77.4,-1.0,63.62,150.81,122.34615
2584,-1.0,18.8,26.2,26.2,28.46,20.4,14.0,0.1,17.14,66.764,50.21093
2585,18.95,30.44,35.22,-1.0,173.03,26.31,21.67,21.18,23.05,54.09,59.51607
2586,-1.0,62.6,51.4,171.4,110.93,58.7,75.1,-1.0,64.1,170.15,149.9576
2587,-1.0,-1.0,-1.0,-1.0,8.2,-1.0,30.19,-1.0,-1.0,14.548,16.514818
2588,-1.0,40.4,57.1,77.1,53.49,26.0,41.8,-1.0,37.7,83.354,89.77807
2589,12.94,33.51,-1.0,-1.0,-1.0,43.15,44.43,12.42,50.7,68.59,43.665257
2590,-1.0,-1.0,-1.0,-1.0,18.4,-1.0,23.44,-1.0,22.81,28.856,33.488144
2591,23.8,84.6,-1.0,21.6,44.9,-1.0,2.31,-1.0,14.41,69.361,33.012344
2592,-1.0,44.8,52.3,77.7,57.02,44.6,42.0,-1.0,33.4,156.44,93.34272
2593,111.7,79.0,103.4,104.0,69.21,100.3,116.3,81.2,119.03,275.53,162.90872
2594,-1.0,-1.0,28.9,64.9,20.7,-1.0,-1.0,-1.0,-1.0,35.814,60.96674
2595,59.6,-1.0,44.5,62.4,38.9,30.0,64.8,47.4,47.65,75.86,93.96898
2596,-1.0,15.6,70.9,105.4,51.1,-1.0,-1.0,-1.0,-1.0,103.67,56.552216
2597,25.2,31.5,-1.0,-1.0,32.4,17.3,29.03,-1.0,16.67,32.915,40.030975
2598,10.55,25.11,-1.0,-1.0,-1.0,19.88,35.99,20.46,37.31,43.72,35.25708
2599,28.1,-1.0,-1.0,130.8,159.89,35.0,53.2,22.0,51.39,129.01,94.776146
2600,-1.0,-1.0,-1.0,6.3,8.94,19.5,10.2,6.3,0.4,15.189,22.483727
2601,-1.0,-1.0,43.3,46.8,52.22,11.9,30.4,31.2,28.1,47.471,69.18148
2602,-1.0,48.8,29.8,32.7,54.65,55.7,32.0,-1.0,34.2,25.416,71.73048
2603,9.1,-1.0,-1.0,-1.0,19.5,15.4,57.99,-1.0,15.85,24.375,23.934143
2604,-1.0,-1.0,-1.0,20.0,31.32,-1.0,14.5,33.5,22.1,59.507,48.33639
2605,-1.0,-1.0,4.38,23.43,50.68,-1.0,-1.0,-1.0,-1.0,51.45,52.426277
2606,25.4,19.6,-1.0,46.3,73.79,18.6,36.6,11.4,23.16,162.32,52.8996
2607,59.93,55.84,63.31,-1.0,-1.0,54.75,72.59,43.65,57.02,56.61,93.190956
2608,44.0,46.1,-1.0,197.0,78.64,66.5,-1.0,47.9,48.05,75.921,117.53659
2609,22.37,32.15,44.97,-1.0,-1.0,43.23,27.92,23.22,32.89,53.25,61.829823
2610,40.01,81.73,-1.0,-1.0,-1.0,46.35,65.49,39.07,65.25,85.46,65.744354
2611,-1.0,-1.0,-1.0,127.1,-1.0,29.0,23.1,42.3,42.9,112.11,75.17966
2612,37.5,35.2,-1.0,158.2,123.8,28.8,26.23,-1.0,36.61,72.172,82.26323
2613,-1.0,-1.0,16.29,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,229.71,116.27074
2614,31.8,19.2,-1.0,37.3,54.19,25.1,52.0,22.8,31.1,46.901,57.120613
2615,-1.0,-1.0,110.36,403.24,46.13,-1.0,-1.0,-1.0,-1.0,40.16,101.755295
2616,7.2,-1.0,-1.0,17.5,-1.0,12.0,7.6,0.9,14.9,45.22,30.721493
2617,-1.0,-1.0,-1.0,31.8,28.11,18.4,25.6,26.7,24.8,54.231,47.688053
2618,31.9,27.5,-1.0,52.7,72.25,17.3,39.7,17.2,36.61,64.765,61.093384
2619,-1.0,-1.0,38.53,102.91,31.89,-1.0,-1.0,-1.0,-1.0,41.57,58.084213
2620,-1.0,70.4,81.8,295.2,98.71,27.1,89.1,194.4,62.0,216.07,188.18515
2621,14.38,46.73,34.86,-1.0,-1.0,43.77,19.14,29.31,39.46,84.24,59.271473
2622,38.2,-1.0,-1.0,125.0,35.81,26.6,35.3,30.0,21.67,40.01,77.905495
2623,-1.0,-1.0,-1.0,68.8,70.35,27.3,34.8,29.2,35.8,88.507,76.117714
2624,8.9,-1.0,-1.0,5.5,-1.0,7.2,4.1,0.2,1.7,30.264,25.179636
2625,17.86,23.51,27.19,-1.0,-1.0,31.29,17.83,15.97,15.39,46.5,52.334534
2626,-1.0,36.0,47.9,67.6,39.09,24.3,33.4,-1.0,32.1,72.916,76.97135
2627,-1.0,-1.0,-1.0,8.9,15.25,10.0,10.3,13.9,13.7,31.648,23.809689
2628,-1.0,27.0,-1.0,-1.0,59.9,-1.0,54.77,-1.0,23.84,42.559,48.878788
2629,41.3,-1.0,-1.0,63.9,51.31,28.5,33.7,42.3,38.99,66.663,78.11316
2630,-1.0,3.1,39.1,45.6,26.5,-1.0,8.79,-1.0,-1.0,53.709,43.2426
2631,-1.0,-1.0,28.4,69.9,-1.0,36.9,53.9,95.7,54.2,62.205,108.143745
2632,22.8,15.7,-1.0,41.4,29.41,28.4,-1.0,12.5,19.15,58.442,56.51321
2633,11.82,18.93,6.08,-1.0,-1.0,16.12,11.29,10.21,15.64,28.47,45.072372
2634,-1.0,34.4,36.4,151.1,64.52,23.3,59.3,-1.0,60.5,82.697,120.09572
2635,-1.0,-1.0,56.21,164.3,-1.0,-1.0,-1.0,-1.0,-1.0,108.44,82.84001
2636,42.7,125.6,-1.0,27.4,69.06,26.1,-1.0,25.7,32.0,85.466,70.5463
2637,51.99,-1.0,71.52,-1.0,58.48,50.41,61.74,48.26,45.28,13.1,59.07713
2638,10.81,15.76,-1.0,-1.0,57.67,24.91,10.8,11.35,34.42,74.39,59.4782
2639,-1.0,-1.0,-1.0,36.2,27.86,20.3,35.0,26.5,16.0,34.515,47.814377
2640,-1.0,34.2,40.4,36.8,47.97,41.0,41.1,-1.0,33.8,68.521,67.871
2641,-1.0,39.3,40.3,77.4,67.52,61.4,46.5,-1.0,52.1,92.72,99.08716
2642,18.6,-1.0,-1.0,22.8,-1.0,11.1,26.1,19.7,15.4,41.582,40.92739
2643,-1.0,90.1,78.0,191.5,190.76,102.8,104.2,104.7,171.1,266.18,194.20393
2644,-1.0,-1.0,-1.0,45.5,-1.0,14.7,22.9,21.3,22.4,85.439,73.48662
2645,-1.0,38.1,58.6,68.2,-1.0,38.6,43.9,48.6,49.6,77.75,86.09524
2646,-1.0,-1.0,-1.0,8.1,-1.0,3.3,11.7,13.5,11.6,41.805,43.665493
2647,-1.0,51.2,37.7,-1.0,84.0,-1.0,53.74,-1.0,-1.0,82.344,75.96754
2648,28.79,23.89,38.49,-1.0,108.93,25.27,36.55,35.63,29.12,63.88,45.28564
2649,-1.0,-1.0,68.5,24.8,27.65,20.5,39.4,80.9,24.0,60.871,50.964653
2650,51.9,40.3,-1.0,77.0,68.93,31.7,52.6,45.5,36.9,83.469,81.64622
2651,29.43,50.87,45.61,52.2,-1.0,57.84,43.12,54.82,51.36,79.31,50.846695
2652,19.04,22.41,29.69,-1.0,39.0,22.19,24.32,26.92,25.46,26.44,57.179554
2653,-1.0,18.4,-1.0,-1.0,50.8,-1.0,41.54,-1.0,19.17,33.146,43.02459
2654,23.99,36.95,67.83,-1.0,10.01,35.74,100.22,40.94,58.12,34.79,74.61607
2655,15.02,23.81,18.11,-1.0,84.5,23.98,12.33,13.7,16.76,213.08,56.69905
2656,-1.0,-1.0,2.75,42.68,-1.0,-1.0,-1.0,-1.0,-1.0,62.58,56.767315
2657,-1.0,70.8,120.6,144.5,170.93,57.1,84.7,95.6,72.11,138.78,181.09537
2658,-1.0,89.2,97.8,167.0,94.75,72.5,82.3,58.5,79.49,240.1,155.22525
2659,-1.0,22.7,21.4,31.1,26.93,20.6,19.1,-1.0,28.0,60.236,46.993565
2660,27.4,34.2,-1.0,51.7,70.22,25.4,-1.0,26.4,30.25,57.017,62.36347
2661,39.7,47.8,-1.0,56.7,45.85,34.5,-1.0,34.2,53.6,88.463,70.180885
2662,5.8,14.4,-1.0,-1.0,22.0,-1.0,33.54,-1.0,10.55,27.228,20.802244
2663,64.6,71.5,215.0,223.2,244.17,115.0,174.1,34.6,137.62,104.96,214.25218
2664,13.1,61.4,-1.0,17.2,23.2,-1.0,63.12,-1.0,26.01,21.543,21.748991
2665,23.51,46.16,28.14,-1.0,-1.0,36.25,28.63,38.07,33.64,72.55,57.39006
2666,-1.0,23.8,1.9,19.7,18.8,-1.0,-1.0,-1.0,-1.0,35.395,32.557907
2667,-1.0,-1.0,39.88,56.99,-1.0,-1.0,-1.0,-1.0,-1.0,130.79,74.41835
2668,-1.0,-1.0,5.6,15.0,-1.0,-1.0,-1.0,-1.0,-1.0,86.77,81.14772
2669,-1.0,77.2,115.3,426.7,187.22,125.1,182.7,218.3,243.8,272.13,312.8807
2670,-1.0,41.2,-1.0,51.5,80.09,37.6,29.1,-1.0,34.9,56.026,91.25474
2671,-1.0,31.2,34.2,61.6,57.0,28.9,42.9,-1.0,42.6,70.213,83.514725
2672,14.87,34.21,20.66,-1.0,-1.0,18.48,-1.0,6.68,30.18,31.54,42.680126
2673,-1.0,16.9,-1.0,-1.0,20.5,-1.0,23.27,-1.0,11.63,42.051,22.105444
2674,24.9,21.6,-1.0,36.5,44.9,-1.0,36.06,-1.0,17.49,35.547,37.702057
2675,10.49,24.82,34.85,-1.0,127.13,30.28,16.36,15.64,25.07,86.33,59.284416
2676,26.3,21.3,-1.0,26.8,33.9,12.4,11.99,-1.0,11.33,72.583,40.939873
2677,53.3,-1.0,-1.0,62.4,65.11,83.6,-1.0,63.2,77.92,82.806,114.02124
2678,-1.0,27.3,35.9,-1.0,64.3,-1.0,37.69,-1.0,-1.0,56.254,61.750053
2679,-1.0,-1.0,-1.0,27.5,41.59,26.2,39.2,24.0,34.2,73.822,48.437187
2680,-1.0,-1.0,13.55,29.57,-1.0,-1.0,-1.0,-1.0,-1.0,92.3,90.82058
