,AGU,ATM,LPIN,MIR,OBL,SFE,TLA,VAL,CEN,LDO_med,LDO_pred
2718,-1.0,3.4,72.3,-1.0,-1.0,-1.0,44.23,-1.0,11.55,34.0,53.773335
2719,-1.0,17.1,15.14,-1.0,16.17,82.54,17.17,12.21,8.56,13.34,24.43834
2720,-1.0,-1.0,49.47,-1.0,-1.0,65.0,-1.0,-1.0,-1.0,17.93,37.972736
2721,-1.0,9.1,65.8,-1.0,-1.0,-1.0,46.79,-1.0,-1.0,44.0,42.775246
2722,-1.0,-1.0,32.66,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.72,28.439938
2723,-1.0,-1.0,93.92,-1.0,-1.0,38.84,-1.0,-1.0,-1.0,52.32,53.474545
2724,-1.0,32.4,58.1,38.9,27.1,54.267,23.0,-1.0,23.5,31.5,36.165466
2725,-1.0,34.7,89.3,75.46,41.9,80.36,40.0,25.2,29.09,36.9,41.81927
2726,-1.0,8.1,36.1,-1.0,-1.0,-1.0,25.96,-1.0,13.81,29.5,36.823727
2727,-1.0,-1.0,43.35,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.63,32.833755
2728,85.8,93.9,272.0,363.94,108.9,279.07,79.5,72.7,144.28,64.2,85.4952
2729,-1.0,27.1,34.2,-1.0,25.8,-1.0,-1.0,31.9,24.96,35.6,37.02873
2730,43.4,55.4,52.0,74.42,34.8,138.35,47.9,40.5,41.38,38.5,45.603718
2731,-1.0,49.2,88.9,-1.0,43.4,77.413,51.9,70.6,51.0,68.0,56.17438
2732,-1.0,14.1,44.0,41.79,15.9,34.071,30.5,-1.0,-1.0,35.0,35.06276
2733,-1.0,-1.0,39.93,-1.0,-1.0,69.16,-1.0,-1.0,-1.0,47.38,32.316628
2734,18.44,-1.0,14.81,-1.0,11.04,57.27,9.53,22.51,18.62,1.67,15.389139
2735,27.48,53.36,-1.0,-1.0,58.72,39.38,25.27,80.86,41.4,40.96,46.613964
2736,47.07,49.13,195.27,-1.0,42.38,-1.0,42.48,39.06,52.29,68.77,37.919983
2737,-1.0,15.2,126.5,45.0,19.0,69.58,-1.0,-1.0,-1.0,62.9,65.51272
2738,-1.0,-1.0,263.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,26.44,84.2228
2739,-1.0,-1.0,26.94,-1.0,-1.0,165.54,-1.0,-1.0,-1.0,48.78,33.351665
2740,84.7,78.1,215.2,257.83,69.3,272.92,110.3,98.6,88.4,85.7,76.12147
2741,-1.0,29.5,58.6,60.3,34.4,52.933,71.1,-1.0,31.9,52.5,52.76149
2742,-1.0,-1.0,24.86,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.1,22.700068
2743,24.6,-1.0,-1.0,-1.0,29.57,82.33,21.87,29.65,30.54,27.59,28.61951
2744,-1.0,19.7,16.6,-1.0,-1.0,-1.0,23.48,-1.0,13.49,20.8,20.087551
2745,-1.0,21.6,22.6,-1.0,-1.0,-1.0,17.02,-1.0,17.23,18.4,31.462608
2746,-1.0,34.3,72.3,-1.0,-1.0,-1.0,39.36,-1.0,38.65,31.3,54.3604
2747,-1.0,73.0,-1.0,-1.0,39.1,-1.0,-1.0,-1.0,43.31,51.4,51.96095
2748,-1.0,-1.0,152.62,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,122.51,61.908443
2749,-1.0,-1.0,40.08,-1.0,-1.0,62.51,-1.0,-1.0,-1.0,16.2,32.356197
2750,14.25,26.08,-1.0,-1.0,29.28,50.78,11.23,16.36,21.38,24.95,25.9567
2751,-1.0,59.6,87.2,-1.0,41.1,-1.0,66.05,51.0,50.67,49.8,76.71621
2752,-1.0,113.5,198.8,339.36,99.6,231.03,127.5,-1.0,129.4,154.4,106.09222
2753,46.16,76.69,-1.0,-1.0,67.7,79.62,59.79,52.35,85.13,45.26,71.04595
2754,18.95,22.26,-1.0,-1.0,24.81,38.42,33.69,21.07,26.09,36.46,38.173042
2755,47.56,57.39,-1.0,-1.0,71.32,72.89,55.49,72.21,39.1,35.8,75.42739
2756,-1.0,42.66,25.99,25.76,31.84,116.16,48.62,33.1,18.89,52.95,45.787098
2757,-1.0,59.9,71.0,-1.0,76.2,-1.0,12.14,30.9,40.86,53.1,76.501205
2758,-1.0,15.1,26.5,-1.0,-1.0,-1.0,0.11,-1.0,9.81,21.0,23.128134
2759,-1.0,-1.0,-1.0,-1.0,80.9,-1.0,-1.0,-1.0,22.52,23.8,30.31094
2760,-1.0,-1.0,20.2,-1.0,-1.0,-1.0,-1.0,-1.0,17.37,21.2,19.129513
2761,-1.0,27.9,-1.0,-1.0,42.8,-1.0,-1.0,-1.0,47.88,36.2,48.172882
2762,-1.0,10.7,63.3,60.7,10.9,113.33,42.24,-1.0,-1.0,35.1,42.90751
2763,34.6,44.9,105.0,26.95,33.2,94.936,23.1,20.7,19.4,46.9,37.14069
2764,-1.0,91.8,140.6,-1.0,-1.0,-1.0,-1.0,33.4,64.66,69.0,75.89289
2765,-1.0,89.2,183.2,110.62,33.9,193.67,61.6,100.8,70.23,31.6,53.645145
2766,-1.0,8.4,54.2,-1.0,27.2,-1.0,71.92,35.2,26.22,51.8,45.933662
2767,32.99,53.71,-1.0,-1.0,30.06,-1.0,52.1,22.91,47.15,32.43,56.14156
2768,-1.0,-1.0,119.6,98.0,35.7,178.97,22.27,-1.0,-1.0,109.5,63.07042
2769,-1.0,32.0,-1.0,-1.0,45.9,-1.0,153.96,60.1,58.64,74.1,77.149956
2770,25.27,32.82,-1.0,-1.0,28.98,63.79,18.02,25.4,30.28,32.87,28.43156
2771,-1.0,2.4,4.7,-1.0,-1.0,-1.0,10.0,-1.0,-1.0,11.0,14.530525
2772,-1.0,-1.0,31.7,36.46,17.6,34.804,44.3,34.1,22.3,59.7,30.425137
2773,-1.0,-1.0,66.36,-1.0,-1.0,42.05,-1.0,-1.0,-1.0,37.18,44.472813
2774,-1.0,28.7,122.9,-1.0,19.8,-1.0,32.31,23.5,-1.0,34.0,37.50435
2775,-1.0,-1.0,15.54,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,23.45,18.16721
2776,-1.0,41.2,-1.0,-1.0,42.8,-1.0,106.53,40.7,28.53,76.0,62.788136
2777,-1.0,8.2,11.9,-1.0,-1.0,-1.0,19.56,-1.0,7.99,4.6,17.739103
2778,-1.0,7.9,18.8,-1.0,-1.0,-1.0,21.16,-1.0,12.64,14.7,19.77951
2779,-1.0,61.1,313.0,125.2,74.8,-1.0,34.7,-1.0,83.6,115.1,93.730644
2780,-1.0,47.7,76.2,-1.0,38.5,199.69,36.5,-1.0,42.0,47.7,36.843575
2781,-1.0,73.3,165.1,82.99,46.0,179.57,82.3,65.2,84.85,84.8,88.58941
2782,-1.0,44.6,58.0,-1.0,52.1,-1.0,-1.0,70.1,52.9,53.3,55.41408
2783,-1.0,11.6,16.8,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,19.7,26.914162
2784,-1.0,-1.0,17.17,17.11,-1.0,-1.0,-1.0,-1.0,-1.0,15.23,20.310595
2785,-1.0,21.7,16.0,-1.0,-1.0,-1.0,13.18,-1.0,10.66,9.9,15.521883
2786,-1.0,47.1,29.8,-1.0,33.9,-1.0,60.28,39.8,-1.0,18.8,75.000046
2787,-1.0,19.3,29.0,-1.0,-1.0,-1.0,16.51,-1.0,25.51,50.2,24.023481
2788,-1.0,49.6,230.7,103.34,109.0,156.85,89.6,52.1,92.01,72.4,78.0371
2789,46.99,69.76,-1.0,-1.0,53.17,104.84,42.04,41.34,38.79,30.05,53.090454
2790,33.64,41.08,-1.0,179.52,38.26,80.34,33.88,42.93,45.46,34.14,43.171547
2791,-1.0,-1.0,105.15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,32.05,52.973457
2792,15.86,41.36,-1.0,-1.0,24.9,91.91,26.76,30.35,23.06,30.1,38.675953
2793,-1.0,37.7,51.4,-1.0,53.9,-1.0,-1.0,63.9,58.76,66.0,57.203823
2794,-1.0,-1.0,30.57,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,35.83,27.533611
2795,-1.0,15.8,-1.0,165.3,-1.0,107.74,97.22,-1.0,-1.0,79.3,78.276535
2796,-1.0,-1.0,173.95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56.29,65.99912
2797,14.82,30.78,-1.0,88.55,46.11,57.76,55.08,18.5,96.79,54.73,66.64521
2798,-1.0,7.8,67.4,-1.0,-1.0,-1.0,28.45,-1.0,15.59,47.7,48.976917
2799,-1.0,25.1,29.4,-1.0,30.6,-1.0,16.48,15.7,36.89,51.6,29.346403
2800,-1.0,-1.0,34.97,-1.0,-1.0,80.93,-1.0,-1.0,-1.0,20.73,30.3744
2801,-1.0,33.8,107.6,-1.0,24.6,-1.0,-1.0,44.2,85.28,52.2,37.367485
2802,-1.0,-1.0,195.97,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,97.07,70.22213
2803,-1.0,72.3,142.7,60.2,38.8,68.564,58.31,-1.0,-1.0,114.3,92.013885
2804,-1.0,34.1,64.4,-1.0,73.5,80.229,44.8,35.8,-1.0,45.8,59.651276
2805,-1.0,89.3,89.9,96.45,71.5,119.62,101.2,-1.0,84.3,81.6,100.92501
2806,-1.0,28.1,108.5,-1.0,29.4,-1.0,-1.0,26.2,22.14,39.4,44.175007
2807,-1.0,19.0,43.9,46.62,21.6,53.489,34.8,-1.0,-1.0,40.2,40.736717
2808,-1.0,22.2,29.5,-1.0,21.4,31.826,29.1,-1.0,21.5,34.6,34.89275
2809,-1.0,41.3,25.4,-1.0,-1.0,-1.0,43.37,-1.0,45.32,34.0,45.60998
2810,-1.0,104.25,7.55,-1.0,65.62,232.47,57.61,66.04,15.84,39.55,81.85769
2811,-1.0,37.9,44.1,-1.0,36.2,-1.0,34.86,27.5,-1.0,71.5,44.046314
2812,-1.0,-1.0,10.38,-1.0,-1.0,81.29,-1.0,-1.0,-1.0,12.67,15.426418
2813,-1.0,-1.0,64.28,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,29.81,40.595596
2814,-1.0,70.0,63.9,85.95,73.4,131.88,73.1,98.3,68.03,38.0,68.719505
2815,-1.0,21.5,24.7,23.0,-1.0,42.398,-1.0,-1.0,-1.0,43.6,16.940512
2816,-1.0,-1.0,37.19,-1.0,-1.0,162.21,-1.0,-1.0,-1.0,32.49,37.026085
2817,-1.0,33.0,105.7,98.76,30.3,88.299,44.2,54.8,-1.0,44.2,28.374882
2818,-1.0,37.3,59.2,57.54,40.2,91.959,36.9,-1.0,28.6,54.6,39.476055
2819,-1.0,49.5,123.1,66.47,41.4,59.891,69.1,-1.0,28.2,65.4,62.987667
2820,-1.0,56.1,71.3,103.02,78.2,112.73,95.2,-1.0,95.6,49.9,83.00071
2821,14.35,17.81,16.26,-1.0,27.51,-1.0,17.66,21.01,-1.0,7.47,24.810463
2822,-1.0,17.7,43.1,-1.0,31.2,-1.0,39.11,43.3,45.35,43.0,51.3085
2823,-1.0,81.8,209.6,-1.0,59.3,203.81,86.7,78.2,78.6,108.3,51.68582
2824,-1.0,47.4,177.3,154.1,28.6,132.85,52.71,-1.0,-1.0,69.1,66.369225
2825,-1.0,-1.0,70.77,-1.0,-1.0,57.02,-1.0,-1.0,-1.0,32.59,46.224636
2826,-1.0,64.0,116.4,82.01,65.4,209.95,34.7,-1.0,68.6,30.9,55.179806
2827,-1.0,-1.0,44.35,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,42.59,33.214878
2828,-1.0,139.7,399.2,132.58,85.1,357.43,212.0,143.7,226.48,100.8,187.6944
2829,-1.0,-1.0,8.6,5.88,30.3,18.588,21.1,42.9,18.7,25.3,17.85038
2830,11.59,19.89,-1.0,-1.0,16.28,34.59,22.11,13.89,18.89,30.42,36.013767
2831,-1.0,25.2,18.3,-1.0,6.2,-1.0,20.19,-1.0,20.86,14.0,29.060915
2832,40.29,60.14,-1.0,-1.0,45.58,81.35,30.94,55.27,60.53,39.84,42.53004
2833,28.35,35.58,-1.0,-1.0,25.54,90.95,29.8,26.58,22.14,24.78,40.04084
2834,-1.0,49.9,115.9,-1.0,38.6,125.48,43.4,-1.0,28.3,54.0,68.975945
2835,-1.0,-1.0,15.33,-1.0,-1.0,102.54,-1.0,-1.0,-1.0,18.98,18.280403
2836,-1.0,55.0,52.8,55.73,41.9,49.297,41.4,53.5,-1.0,48.0,41.43906
2837,20.68,22.83,-1.0,-1.0,25.9,33.74,28.39,22.01,24.01,21.74,33.35184
2838,-1.0,7.5,11.4,-1.0,-1.0,-1.0,11.69,-1.0,19.96,20.8,31.530052
2839,-1.0,53.0,83.0,-1.0,60.0,-1.0,125.46,61.2,64.25,37.4,75.18662
2840,-1.0,70.4,-1.0,-1.0,55.5,-1.0,-1.0,-1.0,33.79,76.7,50.51737
2841,-1.0,-1.0,223.1,248.2,33.1,150.4,86.8,111.7,61.4,92.8,69.168495
2842,50.1,34.2,69.5,125.53,32.2,102.38,43.8,22.3,51.18,76.9,49.401093
2843,-1.0,50.3,18.9,11.5,-1.0,38.739,-1.0,-1.0,-1.0,32.0,27.043053
2844,-1.0,21.3,27.1,38.28,23.1,180.9,32.8,41.0,36.32,17.9,33.247997
2845,-1.0,46.9,128.4,-1.0,53.6,-1.0,-1.0,61.3,49.66,84.0,70.248566
2846,-1.0,17.3,46.2,-1.0,-1.0,-1.0,43.25,-1.0,35.1,45.6,46.231197
2847,-1.0,56.7,57.9,57.49,67.1,91.44,39.0,-1.0,-1.0,51.6,42.399746
2848,-1.0,31.4,51.5,-1.0,29.0,-1.0,-1.0,16.0,21.91,40.4,43.845615
2849,-1.0,29.6,44.8,56.93,32.5,157.18,35.6,43.3,47.97,40.3,36.747326
2850,-1.0,-1.0,21.84,-1.0,-1.0,89.76,-1.0,-1.0,-1.0,20.25,23.95171
2851,-1.0,38.9,98.4,-1.0,30.3,-1.0,-1.0,10.0,29.33,48.8,52.470867
2852,-1.0,-1.0,72.2,-1.0,-1.0,104.0,-1.0,-1.0,-1.0,39.16,52.338367
2853,-1.0,22.8,45.0,-1.0,-1.0,-1.0,-1.0,5.4,13.22,60.0,30.2824
2854,-1.0,44.4,38.1,40.19,34.0,100.12,33.9,-1.0,62.4,34.1,22.497078
2855,-1.0,-1.0,216.4,115.7,39.6,124.36,59.54,-1.0,-1.0,84.6,43.676098
2856,-1.0,35.0,218.6,-1.0,-1.0,-1.0,86.38,17.1,69.86,33.3,76.770134
2857,-1.0,-1.0,23.28,-1.0,-1.0,112.34,-1.0,-1.0,-1.0,15.03,27.498627
2858,-1.0,-1.0,24.75,13.09,-1.0,106.61,-1.0,-1.0,-1.0,20.68,27.314894
2859,-1.0,19.2,24.2,-1.0,-1.0,-1.0,-1.0,-1.0,23.17,23.1,29.671099
2860,-1.0,56.5,72.0,82.89,40.1,127.09,39.8,70.6,42.0,35.2,47.876644
2861,-1.0,56.7,-1.0,207.9,-1.0,124.68,95.62,-1.0,-1.0,81.7,98.43247
2862,-1.0,26.2,65.8,-1.0,-1.0,-1.0,65.48,-1.0,29.34,43.1,61.261097
2863,-1.0,55.4,35.6,-1.0,-1.0,-1.0,-1.0,-1.0,35.16,28.1,57.44964
2864,-1.0,52.0,77.1,-1.0,-1.0,-1.0,-1.0,42.7,58.94,71.5,53.998196
2865,-1.0,63.6,67.7,232.07,71.7,142.19,82.3,-1.0,64.3,62.0,74.49198
2866,-1.0,-1.0,13.56,-1.0,-1.0,110.34,-1.0,-1.0,-1.0,4.34,20.811474
2867,49.03,-1.0,79.16,19.46,60.69,175.33,54.21,82.74,37.34,57.5,65.45315
2868,-1.0,9.3,24.9,20.2,-1.0,22.444,39.39,-1.0,-1.0,33.8,36.838673
2869,-1.0,-1.0,22.1,-1.0,-1.0,94.96,-1.0,-1.0,-1.0,9.66,25.212523
2870,-1.0,23.1,48.0,-1.0,11.4,-1.0,59.97,20.9,-1.0,63.4,33.143166
2871,-1.0,-1.0,47.61,-1.0,-1.0,126.87,-1.0,-1.0,-1.0,17.8,38.189426
2872,-1.0,36.3,54.1,66.01,38.6,51.719,33.0,-1.0,33.8,40.1,31.792145
2873,-1.0,54.9,-1.0,-1.0,53.5,-1.0,20.04,58.2,58.02,64.9,76.66601
2874,-1.0,50.8,90.5,53.67,30.9,102.83,46.3,-1.0,40.7,65.4,52.62634
2875,28.2,-1.0,76.4,67.9,28.0,46.918,37.2,27.6,27.8,46.6,36.84802
2876,37.66,36.54,-1.0,147.88,29.03,53.54,38.59,43.47,46.26,23.93,45.949432
2877,-1.0,-1.0,81.67,-1.0,-1.0,46.15,-1.0,-1.0,-1.0,24.57,50.66263
2878,51.77,82.51,-1.0,-1.0,47.77,96.18,65.26,62.35,87.59,114.08,79.99708
2879,-1.0,26.6,36.8,34.8,-1.0,58.447,-1.0,-1.0,-1.0,22.8,30.720337
2880,48.45,68.08,-1.0,-1.0,39.76,79.64,31.74,62.71,62.35,30.89,42.68459
2881,-1.0,4.1,75.1,-1.0,32.2,-1.0,1.97,46.3,22.22,62.2,52.793457
2882,-1.0,-1.0,40.77,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,27.32,31.59031
2883,-1.0,42.7,-1.0,-1.0,24.6,-1.0,-1.0,-1.0,29.84,48.9,39.03352
2884,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.2,54.545036
2885,-1.0,-1.0,52.65,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,52.91,36.18883
2886,-1.0,-1.0,61.45,80.43,-1.0,45.9,-1.0,-1.0,-1.0,54.66,47.62409
2887,28.6,24.1,63.0,73.2,27.4,47.696,47.5,23.0,36.29,81.3,59.20651
2888,-1.0,9.3,87.8,-1.0,44.5,-1.0,49.23,-1.0,36.63,56.5,46.369
2889,-1.0,22.8,30.8,-1.0,-1.0,-1.0,20.03,-1.0,19.55,12.8,28.114105
2890,-1.0,88.3,329.2,206.53,84.2,239.21,102.0,-1.0,137.2,54.0,94.79322
2891,-1.0,78.5,-1.0,-1.0,-1.0,-1.0,98.75,51.6,46.59,64.8,22.882374
2892,-1.0,55.7,125.5,-1.0,49.9,-1.0,-1.0,87.5,46.64,44.9,57.432438
2893,-1.0,-1.0,36.6,36.18,33.3,44.64,24.1,51.1,40.3,59.1,30.76566
2894,-1.0,35.1,81.9,55.07,54.4,81.305,54.8,-1.0,47.2,52.4,57.866043
2895,-1.0,1.5,5.6,-1.0,-1.0,-1.0,9.53,-1.0,-1.0,6.6,14.911278
2896,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.34,48.5,6.0450187
2897,-1.0,15.1,58.9,30.24,28.3,60.504,26.0,-1.0,21.1,19.8,29.989721
2898,-1.0,36.6,41.4,-1.0,43.7,-1.0,84.76,43.7,38.86,58.7,57.368443
2899,-1.0,28.3,60.9,-1.0,44.6,-1.0,-1.0,46.4,35.25,62.5,50.930645
2900,-1.0,-1.0,13.95,-1.0,-1.0,248.38,-1.0,-1.0,-1.0,17.85,27.636967
2901,28.0,36.9,-1.0,-1.0,47.34,29.88,48.27,35.89,60.99,32.84,44.48597
2902,-1.0,-1.0,124.34,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,63.44,56.482193
2903,-1.0,25.8,73.2,-1.0,23.1,-1.0,-1.0,17.5,38.36,33.9,49.300472
2904,-1.0,78.6,187.9,74.9,-1.0,150.48,-1.0,-1.0,-1.0,100.0,146.98929
2905,-1.0,30.6,14.8,-1.0,-1.0,-1.0,329.73,-1.0,14.4,25.7,20.39764
2906,-1.0,-1.0,16.2,19.79,10.0,64.032,31.3,18.5,16.2,22.4,27.61916
2907,-1.0,30.9,-1.0,17.6,-1.0,31.725,-1.0,-1.0,19.84,25.2,60.51176
2908,-1.0,55.3,77.7,98.63,49.8,164.11,60.3,-1.0,57.9,48.2,58.483418
2909,-1.0,37.6,-1.0,-1.0,37.5,-1.0,-1.0,41.4,-1.0,52.5,43.737442
2910,-1.0,69.7,170.3,-1.0,42.9,-1.0,102.49,62.6,74.47,80.2,115.54606
2911,20.12,21.41,-1.0,-1.0,26.97,22.56,26.35,25.29,22.98,36.34,31.687935
2912,-1.0,11.6,16.7,16.62,14.2,44.189,20.9,-1.0,11.1,15.9,18.697792
2913,-1.0,58.1,57.8,-1.0,83.5,90.588,89.9,-1.0,57.4,107.9,78.37679
2914,-1.0,23.0,15.5,32.73,30.7,61.812,28.6,-1.0,14.3,23.6,24.643871
2915,-1.0,-1.0,211.6,210.4,108.7,-1.0,145.69,-1.0,-1.0,115.0,110.28794
2916,-1.0,62.0,46.3,60.41,60.2,-1.0,49.5,-1.0,62.3,50.0,33.9756
2917,-1.0,27.2,49.8,-1.0,19.3,-1.0,28.29,19.8,27.01,47.3,44.636417
2918,-1.0,22.8,54.5,-1.0,21.2,-1.0,48.19,23.4,43.95,58.6,48.482265
2919,-1.0,22.8,30.3,-1.0,21.3,35.804,34.9,-1.0,27.4,43.4,34.768856
2920,-1.0,30.9,99.3,-1.0,45.2,-1.0,38.83,44.4,-1.0,54.8,51.283207
2921,65.2,37.8,61.0,67.42,-1.0,145.57,45.1,44.8,41.5,44.4,41.971783
2922,-1.0,41.2,66.7,55.45,41.8,87.355,29.0,-1.0,27.0,31.8,46.2855
2923,-1.0,24.5,131.9,-1.0,46.9,83.828,72.1,-1.0,47.4,94.8,58.26594
2924,-1.0,-1.0,-1.0,-1.0,-1.0,34.25,-1.0,-1.0,-1.0,42.2,42.37067
2925,-1.0,-1.0,25.04,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,40.23,22.888924
2926,-1.0,-1.0,74.63,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.3,44.645218
2927,53.15,86.82,-1.0,-1.0,106.43,167.44,126.25,138.98,188.36,77.29,117.751595
2928,-1.0,70.6,118.0,-1.0,52.8,-1.0,35.57,49.1,67.41,92.3,65.97492
2929,-1.0,32.3,55.7,-1.0,32.3,-1.0,34.92,40.4,36.51,50.2,50.832043
2930,-1.0,-1.0,64.88,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,35.66,40.78634
2931,-1.0,36.0,86.1,146.77,30.6,187.06,110.9,62.7,59.5,96.9,95.77363
2932,-1.0,43.9,153.1,-1.0,69.8,-1.0,56.24,53.6,61.74,89.9,76.06408
2933,-1.0,66.6,110.5,219.34,97.2,183.33,88.2,-1.0,133.6,103.2,63.798054
2934,-1.0,50.5,88.5,58.31,95.5,94.307,74.0,57.2,86.42,107.1,54.456406
2935,-1.0,55.8,-1.0,-1.0,55.4,-1.0,-1.0,-1.0,38.22,38.2,50.924927
2936,-1.0,-1.0,102.3,101.69,60.0,112.03,86.5,-1.0,78.3,77.5,72.69897
2937,-1.0,24.3,47.8,-1.0,27.0,71.888,29.9,40.9,28.3,30.3,33.56838
2938,-1.0,29.0,55.6,-1.0,-1.0,-1.0,24.41,-1.0,20.37,36.1,41.390453
2939,61.47,95.95,-1.0,48.87,105.66,53.65,122.62,90.19,120.12,77.51,97.3912
2940,-1.0,-1.0,26.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,28.67,24.699623
2941,-1.0,-1.0,82.9,115.48,42.1,108.6,73.8,127.1,70.3,73.3,50.685513
2942,-1.0,35.3,61.7,-1.0,29.2,53.432,-1.0,42.7,32.8,32.3,45.11868
2943,-1.0,36.5,63.1,-1.0,37.0,-1.0,67.95,48.8,45.08,47.6,75.687096
2944,2.76,0.99,4.96,-1.0,3.34,-1.0,4.75,3.98,7.09,1.87,5.119045
2945,-1.0,7.3,5.3,-1.0,-1.0,-1.0,21.29,-1.0,8.46,21.7,17.887121
2946,-1.0,85.4,181.8,188.92,106.6,238.39,130.2,134.9,115.4,112.0,94.27514
2947,-1.0,21.7,81.5,27.56,26.0,63.795,48.4,-1.0,59.0,44.3,44.104458
2948,-1.0,-1.0,28.03,42.88,-1.0,48.74,-1.0,-1.0,-1.0,16.99,40.28295
2949,-1.0,81.4,199.6,254.3,67.5,281.09,55.7,-1.0,-1.0,91.0,94.70568
2950,-1.0,28.4,42.2,-1.0,26.5,-1.0,38.53,31.4,-1.0,34.0,35.268147
2951,-1.0,-1.0,22.76,-1.0,-1.0,77.95,-1.0,-1.0,-1.0,24.45,26.042484
2952,-1.0,72.7,83.6,130.43,80.3,169.23,61.6,-1.0,58.7,74.6,65.42518
2953,-1.0,58.3,158.6,-1.0,49.6,99.913,57.6,-1.0,50.7,49.4,64.06899
2954,-1.0,-1.0,33.34,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.05,28.736568
2955,-1.0,-1.0,75.86,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.75,45.15231
2956,-1.0,38.8,121.7,-1.0,30.6,-1.0,-1.0,31.8,-1.0,49.7,47.51717
2957,-1.0,12.3,55.3,-1.0,23.9,-1.0,37.65,81.2,54.97,63.3,28.276924
2958,-1.0,-1.0,101.5,49.2,29.9,87.926,-1.0,-1.0,-1.0,48.5,59.206776
2959,-1.0,17.4,88.1,95.4,-1.0,67.655,55.93,-1.0,-1.0,24.1,39.118042
2960,18.56,31.7,-1.0,41.69,25.46,201.93,23.73,24.31,20.32,39.7,42.293373
2961,-1.0,22.7,18.4,-1.0,-1.0,-1.0,-1.0,-1.0,14.07,23.8,31.874971
2962,-1.0,45.6,56.8,-1.0,43.9,-1.0,-1.0,37.8,29.54,62.2,58.081028
2963,-1.0,32.5,56.4,64.45,24.4,125.55,34.4,-1.0,30.3,41.1,36.98334
2964,-1.0,37.6,54.2,-1.0,46.5,-1.0,53.73,20.3,42.09,67.7,56.214626
2965,-1.0,75.0,151.2,-1.0,73.4,147.26,53.7,-1.0,54.2,71.3,84.12977
2966,-1.0,-1.0,24.24,-1.0,-1.0,56.18,-1.0,-1.0,-1.0,5.49,29.459305
2967,-1.0,-1.0,18.3,17.31,23.5,42.093,25.8,24.4,17.5,9.1,18.756985
2968,-1.0,33.3,71.2,81.87,43.8,84.164,72.3,76.1,53.4,68.8,64.26376
2969,-1.0,18.4,-1.0,-1.0,27.2,-1.0,-1.0,-1.0,38.53,69.9,44.724064
2970,-1.0,57.1,56.8,-1.0,64.6,-1.0,62.71,104.8,86.69,73.2,72.99264
2971,-1.0,-1.0,95.39,-1.0,-1.0,187.1,-1.0,-1.0,-1.0,38.29,49.392796
2972,-1.0,-1.0,81.08,-1.0,-1.0,164.74,-1.0,-1.0,-1.0,53.14,46.52294
2973,-1.0,30.1,60.3,-1.0,-1.0,-1.0,102.81,-1.0,43.28,50.4,82.04645
2974,-1.0,5.0,11.4,-1.0,-1.0,-1.0,63.25,-1.0,-1.0,28.0,26.220497
2975,-1.0,16.0,37.6,36.36,18.0,115.95,22.6,44.6,21.7,9.9,22.109787
2976,-1.0,-1.0,20.5,25.88,17.4,42.885,17.5,28.1,14.1,13.2,17.047016
2977,-1.0,-1.0,29.8,40.46,18.8,95.738,32.8,40.8,20.6,28.4,32.33975
2978,-1.0,42.2,85.2,41.92,23.9,90.026,31.5,45.9,37.1,45.2,43.382538
2979,-1.0,25.8,89.3,-1.0,31.4,69.211,49.7,46.0,42.6,23.3,45.852818
2980,-1.0,17.9,16.2,-1.0,-1.0,-1.0,9.54,-1.0,15.6,23.6,15.542873
2981,-1.0,-1.0,48.38,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.7,35.021732
2982,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.6,-1.0,20.71,30.8,15.696722
2983,-1.0,37.7,96.4,-1.0,39.9,-1.0,47.77,36.4,50.41,57.6,65.13483
2984,-1.0,26.3,50.3,-1.0,27.4,-1.0,-1.0,16.9,18.75,32.0,42.38132
2985,-1.0,-1.0,22.18,-1.0,-1.0,68.46,-1.0,-1.0,-1.0,20.84,25.139973
