,AGU,ATM,LDO,LPIN,MIR,OBL,SFE,VAL,CEN,TLA_med,TLA_pred
2423,-1.0,47.7,50.5,69.1,-1.0,36.1,72.93,47.3,44.2,50.5,43.929592
2424,17.2,-1.0,-1.0,36.9,42.5,19.6,57.735,-1.0,22.24,69.69,30.100576
2425,12.84,29.97,32.95,-1.0,-1.0,19.47,67.68,24.6,18.79,23.87,19.508959
2426,2.09,9.66,14.3,16.29,-1.0,8.65,-1.0,8.81,16.36,8.73,18.659468
2427,-1.0,-1.0,14.1,19.6,12.3,7.2,22.971,-1.0,-1.0,10.59,11.517835
2428,8.0,25.5,-1.0,40.1,10.6,-1.0,24.923,-1.0,4.36,27.5,9.219885
2429,-1.0,32.3,42.2,78.2,-1.0,34.6,52.089,54.0,39.6,46.8,39.206528
2430,10.4,21.7,-1.0,-1.0,38.9,9.8,45.351,-1.0,26.17,25.75,48.812534
2431,13.1,-1.0,-1.0,-1.0,31.35,19.1,45.174,31.0,29.2,35.4,25.045748
2432,28.7,30.7,-1.0,-1.0,47.2,14.3,-1.0,-1.0,23.06,41.25,30.91882
2433,13.24,20.49,20.04,11.77,-1.0,20.44,-1.0,-1.0,19.39,15.2,28.601768
2434,17.3,6.6,-1.0,-1.0,7.8,4.6,21.376,-1.0,8.78,14.46,12.807689
2435,-1.0,-1.0,47.7,-1.0,-1.0,33.6,-1.0,40.2,34.54,41.76,46.410732
2436,-1.0,25.6,41.7,91.8,30.9,23.7,72.691,-1.0,13.9,22.0,32.08097
2437,-1.0,20.7,-1.0,-1.0,16.0,-1.0,25.868,-1.0,-1.0,20.76,15.815476
2438,29.14,9.35,15.44,23.17,-1.0,19.47,-1.0,13.63,15.45,21.71,24.49619
2439,-1.0,-1.0,-1.0,43.5,13.26,7.7,36.728,5.3,8.3,12.7,14.33941
2440,37.85,-1.0,32.37,-1.0,-1.0,38.47,120.86,39.84,36.4,28.44,29.524656
2441,-1.0,64.3,103.4,259.7,263.32,86.1,249.68,72.7,170.6,96.8,136.70753
2442,59.7,58.6,72.7,105.4,71.96,53.1,231.01,32.5,45.81,52.5,53.779415
2443,-1.0,52.1,28.3,56.0,-1.0,48.3,87.719,63.7,69.8,43.7,50.91058
2444,-1.0,20.1,34.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.72,22.862558
2445,-1.0,19.6,23.5,31.7,-1.0,-1.0,-1.0,-1.0,18.48,23.69,34.16674
2446,15.39,41.87,22.62,144.58,-1.0,-1.0,-1.0,20.78,58.71,96.51,47.955738
2447,37.9,85.6,-1.0,42.3,61.3,24.3,84.849,-1.0,31.91,15.02,62.445198
2448,6.2,62.3,-1.0,38.0,-1.0,8.4,51.645,29.8,10.61,34.48,52.890335
2449,-1.0,9.01,8.97,18.17,32.88,4.25,91.8,12.32,15.38,10.37,11.038443
2450,-1.0,-1.0,-1.0,57.3,31.47,27.3,76.773,36.5,49.9,37.6,40.02045
2451,-1.0,33.3,30.2,42.8,-1.0,50.9,-1.0,32.5,31.15,31.46,45.376743
2452,-1.0,69.7,72.0,70.4,286.86,76.4,194.28,-1.0,63.7,82.9,86.73465
2453,-1.0,-1.0,115.0,113.8,71.75,26.7,175.18,34.8,23.5,41.1,42.74303
2454,18.07,18.42,5.52,13.08,-1.0,14.52,-1.0,22.5,14.52,9.27,16.469608
2455,-1.0,16.1,-1.0,-1.0,30.3,-1.0,22.177,-1.0,16.69,36.26,29.936945
2456,36.27,-1.0,38.87,-1.0,13.24,48.06,99.21,26.73,41.19,43.23,37.171837
2457,49.97,49.77,45.73,-1.0,-1.0,53.2,49.76,47.58,59.17,49.49,50.06984
2458,15.0,-1.0,-1.0,30.4,-1.0,19.2,30.022,18.0,13.4,19.5,20.735611
2459,-1.0,39.8,61.1,55.8,-1.0,44.2,49.479,-1.0,34.8,50.4,46.66322
2460,28.79,44.66,13.75,-1.0,-1.0,32.59,64.9,24.64,37.22,25.06,27.705492
2461,-1.0,31.4,46.9,169.9,49.74,27.7,61.038,-1.0,39.0,46.9,46.172688
2462,5.2,-1.0,-1.0,-1.0,33.1,14.2,-1.0,-1.0,23.62,45.76,29.607698
2463,-1.0,15.4,21.3,14.9,-1.0,-1.0,-1.0,-1.0,19.53,26.15,24.878288
2464,33.28,45.01,34.64,-1.0,87.03,32.43,-1.0,43.0,31.78,29.29,37.53524
2465,-1.0,13.3,43.8,33.8,-1.0,-1.0,-1.0,-1.0,21.1,42.85,32.234634
2466,-1.0,54.5,87.1,162.4,-1.0,61.3,-1.0,36.9,-1.0,131.34,94.994934
2467,-1.0,12.6,38.2,43.8,-1.0,23.1,-1.0,19.5,19.01,21.18,41.904545
2468,75.1,-1.0,-1.0,166.7,58.81,56.4,133.62,80.4,65.93,71.4,69.04109
2469,-1.0,-1.0,-1.0,-1.0,16.9,-1.0,32.73,-1.0,14.77,19.0,21.923738
2470,16.1,20.5,24.3,62.6,41.34,26.4,45.645,19.9,26.96,26.2,29.327309
2471,-1.0,33.0,36.8,61.9,-1.0,-1.0,-1.0,-1.0,26.53,42.15,40.03529
2472,-1.0,93.1,98.8,81.3,94.0,51.1,131.91,-1.0,85.8,96.0,79.035614
2473,-1.0,43.9,66.0,-1.0,146.6,-1.0,77.27,-1.0,35.27,88.56,110.00769
2474,10.6,-1.0,-1.0,22.3,-1.0,10.6,27.887,12.5,23.31,13.4,21.459665
2475,18.0,15.9,-1.0,-1.0,36.2,14.5,38.265,-1.0,17.16,25.58,27.082647
2476,-1.0,40.9,67.9,12.5,-1.0,-1.0,-1.0,-1.0,29.47,81.14,53.12125
2477,20.18,24.75,27.39,-1.0,-1.0,23.77,-1.0,19.66,24.13,21.79,26.231958
2478,-1.0,11.3,39.1,48.1,-1.0,23.3,-1.0,25.4,23.9,70.18,40.734863
2479,-1.0,22.3,28.3,84.1,-1.0,20.2,-1.0,20.2,23.66,3.3,47.4232
2480,52.3,-1.0,-1.0,184.8,-1.0,68.7,171.17,85.7,-1.0,92.1,95.11931
2481,23.65,28.16,48.62,35.19,-1.0,26.37,-1.0,20.35,24.11,23.59,35.49824
2482,-1.0,20.0,43.7,58.3,-1.0,-1.0,-1.0,-1.0,29.54,33.61,45.744793
2483,-1.0,19.9,22.7,27.4,28.4,23.0,54.825,30.7,32.34,26.7,27.570925
2484,-1.0,68.3,61.4,117.0,161.86,69.8,159.12,-1.0,0.8,65.8,69.70456
2485,-1.0,-1.0,99.3,173.4,33.89,49.2,188.02,68.0,52.7,70.3,65.30133
2486,22.2,-1.0,-1.0,26.4,-1.0,24.6,24.856,29.7,41.0,36.1,29.460098
2487,-1.0,68.1,96.3,223.9,72.99,65.4,103.43,-1.0,44.0,66.3,71.03712
2488,-1.0,18.3,33.7,9.1,-1.0,-1.0,-1.0,-1.0,16.3,29.97,24.285295
2489,42.2,-1.0,-1.0,112.3,31.4,36.2,103.77,27.9,29.94,52.1,39.05145
2490,20.86,22.04,16.93,23.26,41.72,20.4,-1.0,19.28,17.61,15.57,22.68548
2491,-1.0,27.5,52.9,49.2,-1.0,30.3,54.036,36.2,34.0,19.8,42.518612
2492,-1.0,-1.0,-1.0,-1.0,-1.0,14.7,37.176,23.5,15.9,14.2,17.71432
2493,-1.0,74.3,28.9,203.8,123.96,33.0,177.21,81.6,60.27,70.3,62.65718
2494,-1.0,142.6,149.7,367.3,117.96,78.2,160.13,121.8,101.92,133.6,125.66687
2495,27.7,-1.0,-1.0,66.8,58.88,21.5,71.743,4.6,32.6,33.6,53.40863
2496,28.4,22.59,20.33,36.09,-1.0,22.24,-1.0,16.65,17.52,24.09,24.784845
2497,25.97,35.07,37.16,-1.0,-1.0,50.73,46.14,32.7,41.25,30.05,37.036205
2498,44.9,48.4,-1.0,85.0,64.96,35.3,80.683,38.9,42.28,49.0,48.063145
2499,30.3,3.1,-1.0,47.0,77.4,-1.0,42.78,-1.0,22.37,35.12,32.362137
2500,14.8,28.8,-1.0,-1.0,38.8,9.9,-1.0,-1.0,14.73,53.17,29.65371
2501,24.7,-1.0,21.6,31.9,27.87,23.5,49.62,47.1,25.38,27.8,27.87201
2502,-1.0,-1.0,20.0,28.9,52.79,22.6,72.153,59.3,12.4,19.6,15.909137
2503,25.09,53.04,26.08,-1.0,34.5,64.6,48.74,37.13,39.75,41.54,35.425686
2504,-1.0,-1.0,-1.0,12.5,15.76,9.3,24.796,9.1,6.1,19.7,10.584235
2505,46.63,63.4,42.44,-1.0,114.73,32.82,21.85,47.66,38.48,34.03,43.60445
2506,-1.0,30.6,54.9,95.2,46.6,30.1,70.192,-1.0,33.4,38.6,43.62396
2507,-1.0,28.7,40.0,43.9,34.68,44.0,50.804,-1.0,53.0,57.0,43.658493
2508,-1.0,35.7,41.5,46.1,-1.0,46.0,-1.0,39.1,39.82,37.05,45.347324
2509,-1.0,104.0,108.3,104.5,177.18,113.2,148.18,-1.0,82.5,67.3,99.10306
2510,103.1,59.8,69.2,442.2,310.75,64.5,198.6,-1.0,145.4,144.4,104.70007
2511,-1.0,17.5,28.6,12.8,-1.0,0.0,-1.0,-1.0,-1.0,24.26,21.57004
2512,-1.0,17.8,70.5,48.6,68.65,28.9,70.866,-1.0,34.1,52.0,42.861736
2513,8.8,-1.0,-1.0,10.7,10.76,2.0,36.201,12.0,4.25,14.1,6.397995
2514,66.8,35.0,47.2,54.4,55.77,42.3,94.659,66.8,46.01,37.0,49.024326
2515,-1.0,28.7,21.0,18.2,-1.0,-1.0,-1.0,-1.0,6.98,45.27,25.85211
2516,33.7,24.8,-1.0,64.6,35.38,37.1,51.581,26.8,28.72,42.4,34.655693
2517,34.98,41.25,45.1,-1.0,58.68,25.77,96.53,32.03,25.27,25.14,34.425655
2518,-1.0,-1.0,-1.0,-1.0,35.2,-1.0,72.876,-1.0,27.38,46.72,34.58071
2519,-1.0,-1.0,-1.0,30.5,30.19,4.8,32.618,15.7,16.5,14.5,17.216232
2520,16.6,-1.0,-1.0,68.9,37.5,15.1,74.098,32.3,31.2,43.8,33.766808
2521,-1.0,20.7,61.0,135.7,-1.0,48.1,-1.0,76.6,-1.0,63.77,69.46439
2522,-1.0,43.0,50.2,97.9,-1.0,27.3,95.756,-1.0,32.1,56.2,42.752193
2523,-1.0,22.1,31.5,113.8,137.71,30.0,100.6,-1.0,54.6,67.3,47.370064
2524,-1.0,18.7,-1.0,-1.0,101.7,-1.0,40.632,-1.0,17.12,46.73,47.47559
2525,-1.0,-1.0,-1.0,-1.0,46.3,-1.0,33.189,-1.0,31.91,67.23,50.23093
2526,-1.0,36.0,58.0,54.4,40.86,8.4,95.555,-1.0,21.7,25.1,50.44522
2527,-1.0,54.6,-1.0,-1.0,28.3,-1.0,74.022,-1.0,10.83,58.01,33.838253
2528,-1.0,44.2,50.2,55.3,-1.0,-1.0,-1.0,-1.0,25.97,36.19,35.764606
2529,-1.0,-1.0,-1.0,33.5,53.24,16.3,93.176,38.2,15.8,36.7,23.797112
2530,-1.0,36.4,63.3,75.0,49.18,51.9,60.866,-1.0,31.5,53.8,48.969402
2531,-1.0,41.6,55.2,64.8,-1.0,33.6,-1.0,31.3,30.86,8.35,43.639797
2532,-1.0,-1.0,-1.0,-1.0,13.07,6.0,46.101,7.2,9.3,14.5,11.775695
2533,-1.0,-1.0,-1.0,17.2,16.18,8.0,21.787,17.4,12.6,32.3,16.71474
2534,-1.0,78.0,83.3,108.2,-1.0,-1.0,-1.0,-1.0,63.9,101.42,72.71465
2535,-1.0,49.5,65.4,123.1,66.47,41.4,59.891,-1.0,28.2,69.1,46.8623
2536,-1.0,-1.0,131.8,327.7,203.59,119.8,256.77,81.8,186.2,207.3,152.66931
2537,-1.0,39.5,49.8,95.8,46.33,50.5,93.903,38.4,44.1,46.1,46.246967
2538,44.3,69.6,-1.0,127.0,59.45,58.2,93.423,51.6,55.86,54.0,60.994183
2539,-1.0,73.2,77.6,156.8,81.8,79.5,148.87,-1.0,80.0,74.7,73.46887
2540,-1.0,60.0,67.1,112.9,71.01,49.7,110.5,-1.0,47.5,57.8,55.08513
2541,14.27,35.33,38.53,-1.0,-1.0,28.7,71.0,19.93,25.01,17.25,23.03632
2542,17.0,19.9,-1.0,30.1,22.9,-1.0,39.408,-1.0,24.39,28.09,32.415382
2543,67.74,74.76,60.31,80.33,-1.0,-1.0,-1.0,88.96,76.51,81.77,61.389454
2544,-1.0,12.9,9.6,13.5,-1.0,0.0,-1.0,-1.0,6.45,8.42,10.212012
2545,-1.0,-1.0,34.2,46.4,33.7,17.0,65.683,44.0,20.6,15.1,27.40323
2546,-1.0,56.3,27.1,129.3,112.52,26.7,116.88,116.3,30.4,51.2,37.376553
2547,124.6,-1.0,73.2,138.9,122.24,98.3,196.02,101.2,87.84,84.5,85.98888
2548,64.8,59.6,121.8,432.0,134.28,73.0,265.37,60.8,218.13,187.4,164.98663
2549,-1.0,52.5,45.3,76.0,36.42,36.8,67.545,39.8,47.15,45.7,44.7513
2550,-1.0,34.9,52.0,127.8,-1.0,-1.0,-1.0,-1.0,81.94,99.98,73.35803
2551,-1.0,26.9,-1.0,50.3,-1.0,-1.0,-1.0,-1.0,3.41,30.86,43.573933
2552,36.4,29.4,-1.0,13.6,-1.0,12.4,50.642,3.7,15.11,17.28,35.34193
2553,-1.0,23.1,26.6,26.5,20.32,16.8,38.315,-1.0,28.6,24.4,27.535072
2554,-1.0,24.2,1.0,28.6,-1.0,-1.0,-1.0,-1.0,10.06,17.98,20.505941
2555,-1.0,28.8,53.1,59.6,-1.0,58.4,76.299,46.6,58.6,50.4,53.70216
2556,18.0,8.1,-1.0,-1.0,63.8,19.1,30.299,-1.0,17.33,40.46,23.861017
2557,16.97,23.69,38.32,-1.0,-1.0,29.19,80.69,22.73,23.71,25.51,28.439177
2558,38.61,43.31,57.02,-1.0,-1.0,48.1,72.3,30.18,61.99,64.45,53.79046
2559,38.0,-1.0,-1.0,46.7,36.84,74.7,60.618,35.4,43.73,46.9,43.735783
2560,36.7,27.4,-1.0,108.0,40.7,33.5,65.362,119.0,40.63,41.1,62.98424
2561,-1.0,-1.0,-1.0,21.8,24.21,19.7,29.57,37.5,23.7,25.6,24.486404
2562,13.49,49.84,18.66,20.11,-1.0,35.77,-1.0,15.64,39.66,36.86,30.583456
2563,10.71,10.53,10.0,40.04,-1.0,17.89,64.34,7.07,-1.0,8.95,9.991984
2564,-1.0,26.3,24.4,21.4,-1.0,-1.0,-1.0,-1.0,23.87,30.26,30.961657
2565,18.1,29.1,-1.0,59.5,74.6,15.5,64.325,-1.0,18.79,26.27,31.1127
2566,-1.0,17.2,35.4,50.9,43.08,24.2,78.482,33.2,29.53,41.2,32.434856
2567,13.79,28.29,42.25,-1.0,-1.0,21.47,91.18,28.09,28.52,31.69,23.146053
2568,-1.0,-1.0,-1.0,54.1,34.29,30.1,69.983,5.1,21.1,28.5,28.59165
2569,-1.0,-1.0,-1.0,5.8,16.11,17.0,25.11,24.0,13.0,13.3,17.788565
2570,44.3,29.6,33.8,42.9,52.34,31.6,98.477,41.4,45.96,35.3,40.004078
2571,-1.0,118.6,175.4,445.7,110.43,88.9,255.21,-1.0,106.3,117.0,136.0922
2572,-1.0,16.9,19.5,19.7,-1.0,14.2,-1.0,35.5,26.36,37.34,26.654509
2573,-1.0,39.0,53.5,54.6,82.38,39.0,86.04,44.4,-1.0,59.5,49.651394
2574,22.3,31.28,39.78,-1.0,-1.0,33.52,55.84,36.18,33.53,30.58,31.286364
2575,-1.0,56.5,65.6,122.6,48.85,33.4,64.792,39.7,33.6,63.4,50.867603
2576,-1.0,67.8,48.2,74.5,-1.0,25.0,52.367,-1.0,35.3,51.3,46.513187
2577,17.7,27.6,-1.0,-1.0,41.2,14.3,41.511,-1.0,12.79,29.76,27.94021
2578,67.29,79.86,124.16,-1.0,-1.0,44.02,71.36,52.35,77.52,58.25,64.27653
2579,-1.0,42.1,122.8,129.1,97.55,37.6,240.01,-1.0,47.0,99.6,65.55804
2580,-1.0,-1.0,24.1,81.4,75.9,-1.0,-1.0,-1.0,-1.0,6.59,28.47098
2581,-1.0,54.1,73.1,-1.0,-1.0,81.4,-1.0,69.4,66.54,44.22,63.925663
2582,14.3,-1.0,-1.0,-1.0,27.45,30.1,102.41,19.7,23.55,19.3,24.083897
2583,-1.0,28.7,39.5,27.6,-1.0,-1.0,-1.0,-1.0,20.93,23.62,30.408463
2584,-1.0,-1.0,103.5,118.1,131.5,43.9,157.01,-1.0,-1.0,57.8,66.62602
2585,17.4,-1.0,-1.0,14.9,21.24,11.3,42.681,13.8,14.81,16.9,17.144312
2586,-1.0,46.5,62.0,65.2,64.82,55.6,105.3,27.4,0.0,21.2,53.100742
2587,-1.0,31.4,51.4,46.9,44.03,30.8,58.027,-1.0,36.5,47.6,45.154507
2588,23.4,3.2,-1.0,25.2,33.1,48.8,43.977,-1.0,16.53,15.82,21.676592
2589,-1.0,27.2,19.4,27.6,-1.0,-1.0,-1.0,-1.0,13.23,57.24,57.800465
2590,-1.0,49.1,96.8,211.2,-1.0,63.4,-1.0,62.2,74.08,133.22,100.47446
2591,21.6,19.7,-1.0,-1.0,46.5,16.8,37.913,-1.0,17.05,42.86,26.967962
2592,-1.0,47.0,49.8,74.3,-1.0,39.0,-1.0,40.4,47.47,47.56,48.512028
2593,-1.0,28.4,-1.0,103.4,51.35,45.8,68.348,35.4,48.22,65.5,47.229046
2594,-1.0,50.1,76.7,357.6,123.88,32.3,259.18,113.4,69.0,48.6,79.399216
2595,-1.0,29.1,25.5,11.5,-1.0,-1.0,-1.0,-1.0,15.93,7.56,22.337685
2596,-1.0,40.2,33.0,17.4,42.67,32.1,101.36,-1.0,4.0,36.8,23.519861
2597,51.47,45.13,70.67,115.02,-1.0,45.83,54.94,46.56,43.82,37.57,56.188465
2598,-1.0,13.2,52.6,111.2,-1.0,26.8,-1.0,37.6,21.33,31.18,39.817146
2599,-1.0,7.8,47.7,67.4,-1.0,-1.0,-1.0,-1.0,15.59,28.45,40.620834
2600,-1.0,47.0,90.5,79.5,-1.0,47.7,-1.0,39.4,44.57,33.08,61.123245
2601,-1.0,25.1,35.7,67.9,30.83,32.2,60.612,-1.0,44.2,25.7,38.842793
2602,33.08,31.92,31.93,-1.0,-1.0,35.31,48.57,45.79,35.14,28.46,30.447872
2603,-1.0,53.6,62.3,118.7,136.2,57.2,137.24,89.1,82.0,63.9,68.54112
2604,-1.0,28.6,48.8,61.8,-1.0,44.6,-1.0,56.8,47.36,46.82,51.77269
2605,31.25,22.91,-1.0,-1.0,-1.0,27.42,78.28,23.87,27.55,27.25,31.744343
2606,42.67,40.0,36.26,-1.0,45.0,43.55,61.75,65.73,40.69,38.54,39.10882
2607,-1.0,-1.0,40.3,34.7,25.5,28.1,36.354,-1.0,-1.0,16.04,31.1263
2608,20.1,26.8,-1.0,17.1,29.6,17.6,22.576,-1.0,24.83,14.11,34.88342
2609,-1.0,20.9,32.3,100.5,-1.0,-1.0,-1.0,-1.0,14.09,54.03,39.553173
2610,-1.0,24.0,-1.0,-1.0,42.7,-1.0,50.065,-1.0,23.23,32.02,33.92186
2611,-1.0,72.8,118.2,62.1,46.9,66.0,57.849,-1.0,-1.0,47.36,53.94351
2612,-1.0,34.3,42.5,58.9,57.46,42.9,113.34,-1.0,41.5,48.2,49.42263
2613,-1.0,-1.0,-1.0,36.1,23.29,13.0,58.607,13.6,26.6,19.6,21.481142
2614,-1.0,34.2,49.0,54.4,66.74,42.2,77.832,-1.0,51.9,52.9,50.295376
2615,48.7,41.4,-1.0,131.1,123.07,-1.0,118.86,54.0,67.57,77.3,61.029896
2616,-1.0,5.6,36.2,39.5,-1.0,-1.0,-1.0,-1.0,21.59,59.3,44.863697
2617,-1.0,38.9,56.4,33.5,-1.0,41.7,58.465,94.7,-1.0,71.4,43.136005
2618,-1.0,17.3,41.7,48.3,-1.0,-1.0,-1.0,-1.0,22.91,47.28,38.15534
2619,41.1,20.6,-1.0,45.7,56.7,28.7,59.559,-1.0,36.68,47.63,38.473675
2620,-1.0,-1.0,9.6,21.1,23.39,13.1,28.668,41.7,11.6,19.1,16.027678
2621,-1.0,7.7,23.5,1.9,-1.0,-1.0,-1.0,-1.0,11.87,18.58,20.64413
2622,-1.0,-1.0,-1.0,-1.0,44.8,-1.0,46.081,-1.0,15.06,21.79,31.553854
2623,-1.0,64.4,49.4,132.9,48.0,67.4,73.025,-1.0,37.7,45.0,48.11819
2624,48.09,67.58,54.26,111.92,-1.0,71.21,24.92,45.64,-1.0,55.73,52.274853
2625,-1.0,29.2,55.2,118.4,-1.0,115.0,-1.0,86.3,55.86,56.21,69.31816
2626,-1.0,28.8,30.2,-1.0,-1.0,18.7,-1.0,24.4,18.67,37.23,39.639305
2627,-1.0,21.2,46.5,-1.0,-1.0,15.0,-1.0,25.7,13.28,10.43,31.12367
2628,-1.0,-1.0,108.4,172.7,-1.0,34.8,-1.0,30.6,37.01,34.96,66.97615
2629,9.44,-1.0,40.45,25.69,-1.0,31.89,114.75,53.26,14.06,36.33,22.242767
2630,37.26,27.21,-1.0,-1.0,20.44,25.21,67.29,26.42,26.51,26.14,29.213408
2631,-1.0,22.3,13.3,19.4,-1.0,-1.0,-1.0,-1.0,-1.0,17.81,25.124353
2632,-1.0,31.3,52.4,195.9,-1.0,53.3,-1.0,46.0,-1.0,34.96,71.274475
2633,-1.0,21.7,38.3,114.9,43.8,38.0,193.07,-1.0,-1.0,18.04,53.366756
2634,-1.0,-1.0,36.6,41.1,-1.0,-1.0,-1.0,-1.0,27.17,32.99,40.556477
2635,-1.0,56.5,-1.0,88.3,87.31,49.6,91.283,56.8,59.76,66.8,57.26405
2636,-1.0,8.6,18.7,22.6,-1.0,-1.0,-1.0,-1.0,16.61,21.2,28.662569
2637,17.9,30.8,-1.0,35.7,84.07,26.4,50.343,32.3,40.85,56.6,41.471043
2638,32.22,58.07,45.96,-1.0,-1.0,45.18,45.98,46.86,43.76,37.03,36.51165
2639,33.5,-1.0,-1.0,-1.0,51.84,39.7,69.177,49.4,48.9,67.0,42.93928
2640,-1.0,-1.0,9.3,17.0,-1.0,-1.0,-1.0,-1.0,8.25,14.48,10.532529
2641,-1.0,34.2,41.1,59.7,-1.0,-1.0,-1.0,-1.0,-1.0,41.6,42.872234
2642,-1.0,66.1,41.3,69.3,55.82,54.0,84.193,88.0,52.94,65.5,47.931652
2643,-1.0,32.5,30.7,44.0,91.8,32.1,96.663,98.3,40.2,34.5,43.437267
2644,-1.0,-1.0,-1.0,-1.0,29.8,-1.0,47.165,-1.0,27.01,57.85,40.46918
2645,29.55,49.08,41.94,-1.0,-1.0,39.13,34.82,37.0,58.06,42.53,46.153824
2646,-1.0,18.3,29.2,34.9,-1.0,-1.0,-1.0,-1.0,23.29,25.17,38.12863
2647,-1.0,60.4,50.3,78.1,87.04,53.2,93.656,-1.0,53.5,73.6,59.070286
2648,28.76,57.56,-1.0,-1.0,82.76,38.39,68.22,42.15,61.86,33.72,50.6869
2649,17.59,33.77,25.41,-1.0,-1.0,23.25,85.58,23.51,23.34,21.83,20.02618
2650,9.92,28.81,35.67,-1.0,-1.0,19.59,105.49,26.17,14.05,25.34,18.89723
2651,40.1,10.5,-1.0,-1.0,33.2,9.7,41.147,-1.0,16.13,22.82,21.610855
2652,-1.0,20.8,25.3,25.2,33.94,14.2,37.019,-1.0,-1.0,28.0,30.670454
2653,-1.0,43.2,70.8,66.2,-1.0,27.1,-1.0,24.2,28.82,34.43,36.5428
2654,-1.0,35.3,22.5,8.7,-1.0,-1.0,-1.0,-1.0,25.12,31.14,30.555239
2655,-1.0,23.6,49.0,48.4,56.59,37.1,45.37,-1.0,33.0,38.0,41.520847
2656,-1.0,-1.0,-1.0,16.9,21.99,15.5,22.747,26.6,8.9,6.1,16.993681
2657,-1.0,0.4,11.0,4.5,-1.0,-1.0,-1.0,-1.0,4.52,7.07,9.388238
2658,-1.0,39.1,58.2,63.4,53.69,51.1,57.466,-1.0,43.5,57.9,48.272327
2659,-1.0,11.4,16.5,24.6,-1.0,13.7,-1.0,-1.0,18.29,20.92,17.58592
2660,-1.0,65.7,176.4,354.7,223.66,138.0,177.38,98.2,172.33,167.6,156.94447
2661,20.1,21.4,-1.0,-1.0,31.0,12.3,28.079,-1.0,18.05,31.52,32.00857
2662,35.28,25.37,38.88,-1.0,-1.0,-1.0,71.9,23.67,24.15,43.02,24.059553
2663,-1.0,44.2,32.7,26.9,89.74,47.6,81.147,-1.0,-1.0,44.9,44.635254
2664,-1.0,4.9,79.4,65.1,57.97,31.0,93.578,54.5,36.57,38.9,47.803753
2665,44.5,63.95,-1.0,-1.0,-1.0,39.98,111.3,56.12,48.71,26.44,38.665768
2666,-1.0,14.0,35.2,43.2,-1.0,25.8,-1.0,15.6,16.11,31.3,43.3015
2667,0.9,-1.0,-1.0,9.0,-1.0,8.3,33.297,35.9,11.3,17.5,16.07978
2668,-1.0,-1.0,-1.0,16.8,21.76,11.9,16.272,17.1,37.4,16.5,28.775906
2669,-1.0,14.3,27.9,32.7,-1.0,-1.0,-1.0,-1.0,13.44,25.2,28.931786
2670,-1.0,17.0,38.1,53.0,-1.0,17.9,-1.0,19.7,19.28,20.01,35.29119
2671,-1.0,17.7,33.6,37.1,-1.0,15.7,-1.0,40.0,17.67,40.18,31.606863
2672,-1.0,36.2,63.0,25.1,-1.0,-1.0,-1.0,-1.0,26.87,42.64,44.041615
2673,-1.0,37.2,74.9,76.9,-1.0,42.1,-1.0,32.2,39.07,61.08,58.58772
2674,61.4,-1.0,-1.0,66.3,79.4,63.4,72.726,73.4,71.84,70.4,63.669518
2675,22.9,-1.0,-1.0,170.5,99.01,41.6,116.52,53.7,72.75,63.3,64.51131
2676,28.8,17.7,-1.0,52.6,40.51,26.9,57.502,27.2,33.91,38.1,36.81103
2677,-1.0,10.7,38.8,81.1,-1.0,34.9,-1.0,-1.0,32.09,51.6,43.079853
2678,-1.0,14.4,25.7,59.1,86.03,15.6,62.458,23.5,-1.0,24.2,32.69882
2679,42.3,40.1,46.7,161.8,158.66,52.7,133.2,-1.0,94.71,72.6,62.336506
2680,-1.0,56.7,52.9,160.0,-1.0,29.2,-1.0,37.6,32.88,15.89,44.556904
2681,17.74,22.08,26.97,50.23,-1.0,28.69,-1.0,12.94,22.04,32.55,26.994436
2682,56.3,63.9,129.5,128.5,76.27,74.9,192.99,61.4,81.24,113.3,93.163246
2683,-1.0,27.8,30.9,2.1,-1.0,-1.0,-1.0,-1.0,10.35,34.79,28.419403
2684,34.15,40.84,68.06,-1.0,26.23,49.64,199.52,35.18,70.39,52.62,57.52061
2685,33.64,41.08,34.14,-1.0,179.52,38.26,80.34,42.93,45.46,33.88,41.92118
2686,-1.0,3.9,38.7,22.8,-1.0,-1.0,-1.0,-1.0,20.95,7.05,28.589888
2687,34.94,43.33,30.32,-1.0,-1.0,42.2,32.04,63.34,39.47,30.99,33.457554
2688,-1.0,17.9,35.4,69.4,31.39,10.4,52.321,-1.0,25.1,24.2,31.680393
2689,-1.0,24.9,23.4,21.1,-1.0,16.1,-1.0,12.9,-1.0,11.4,24.79968
2690,19.5,-1.0,-1.0,38.1,-1.0,14.0,31.969,6.0,10.5,27.3,23.9573
2691,-1.0,34.1,32.9,45.1,-1.0,25.2,-1.0,19.0,24.36,11.43,46.823364
2692,15.94,25.89,41.98,-1.0,-1.0,19.88,-1.0,21.5,29.92,31.03,33.72964
2693,-1.0,15.6,59.8,-1.0,208.7,-1.0,95.254,-1.0,-1.0,111.79,67.056625
2694,60.1,-1.0,11.6,17.8,42.97,25.7,85.353,51.2,33.49,31.7,33.22387
2695,-1.0,-1.0,-1.0,14.3,6.37,9.6,24.324,9.5,10.0,15.5,11.730699
2696,-1.0,22.8,74.5,186.8,67.03,35.2,82.279,-1.0,23.3,62.2,47.847305
