,AGU,ATM,LDO,LPIN,MIR,OBL,TLA,VAL,CEN,SFE_med,SFE_pred
2214,-1.0,35.6,60.1,72.9,101.8,52.5,-1.0,-1.0,70.2,102.52,143.81711
2215,-1.0,-1.0,-1.0,25.0,34.48,29.1,28.4,44.9,24.5,36.664,47.696037
2216,-1.0,-1.0,18.1,18.7,9.51,15.7,14.1,15.3,9.0,24.307,25.142153
2217,39.6,-1.0,-1.0,46.0,44.97,8.6,36.1,14.1,16.69,37.019,60.064148
2218,-1.0,-1.0,18.4,18.1,34.05,15.4,18.4,94.6,14.7,64.668,72.30021
2219,12.0,-1.0,-1.0,24.4,-1.0,8.0,21.8,19.9,15.3,60.623,33.402916
2220,-1.0,36.0,52.3,111.1,109.38,41.9,85.9,-1.0,30.6,87.358,102.219574
2221,19.79,26.35,27.19,-1.0,60.51,33.46,24.67,19.28,30.23,37.44,61.884792
2222,-1.0,49.4,55.8,96.0,-1.0,57.8,53.6,48.9,82.7,83.496,82.93873
2223,14.8,-1.0,-1.0,36.9,34.72,16.4,-1.0,23.9,21.77,46.742,47.652782
2224,22.55,-1.0,26.19,28.07,32.32,12.96,28.17,21.51,20.59,36.89,56.604374
2225,25.62,19.34,-1.0,-1.0,-1.0,16.88,25.55,22.2,24.82,149.74,64.880775
2226,-1.0,-1.0,81.19,48.58,-1.0,-1.0,-1.0,-1.0,-1.0,150.64,121.626595
2227,-1.0,32.0,-1.0,-1.0,28.1,-1.0,39.14,-1.0,9.45,26.071,37.064156
2228,-1.0,-1.0,-1.0,92.6,69.29,22.0,20.1,41.1,24.7,95.551,126.51302
2229,36.2,8.9,-1.0,22.5,35.6,11.8,26.45,-1.0,16.68,39.399,35.603172
2230,-1.0,16.2,-1.0,-1.0,15.3,-1.0,27.52,-1.0,27.76,26.324,30.462767
2231,-1.0,-1.0,-1.0,27.1,38.27,23.2,18.1,40.5,26.1,68.377,51.348297
2232,75.7,-1.0,-1.0,-1.0,181.65,54.0,101.8,50.0,103.02,190.66,169.63507
2233,18.4,25.6,37.6,127.2,124.78,49.2,64.4,28.2,68.74,96.304,120.28286
2234,-1.0,-1.0,-1.0,16.8,21.76,11.9,16.5,17.1,37.4,16.272,26.170872
2235,-1.0,51.9,58.4,62.5,49.52,62.1,71.4,-1.0,31.7,70.892,86.82877
2236,88.67,75.97,62.33,-1.0,47.28,73.5,66.08,110.06,67.64,38.0,120.849915
2237,44.6,25.1,-1.0,38.6,-1.0,33.1,42.84,-1.0,34.9,70.446,54.958916
2238,-1.0,5.9,-1.0,-1.0,11.2,-1.0,4.11,-1.0,9.41,29.635,31.071424
2239,36.04,78.94,101.34,-1.0,18.33,70.43,87.59,41.34,120.89,164.74,71.88198
2240,29.8,47.4,-1.0,49.3,60.6,29.0,-1.0,48.9,46.41,68.804,59.594864
2241,-1.0,25.3,32.8,37.7,-1.0,27.7,26.1,-1.0,23.3,54.583,62.021793
2242,36.4,61.5,-1.0,50.9,-1.0,22.8,39.32,-1.0,22.75,65.254,54.190384
2243,41.1,-1.0,-1.0,115.7,141.47,51.5,98.7,54.2,-1.0,152.58,68.31402
2244,-1.0,51.3,44.6,66.6,110.69,51.3,40.4,78.5,64.18,137.62,106.80556
2245,53.45,-1.0,36.32,-1.0,63.71,41.38,54.58,26.22,51.73,35.97,44.680077
2246,-1.0,35.1,72.6,-1.0,88.5,-1.0,72.59,-1.0,-1.0,45.42,65.73185
2247,23.99,36.95,67.83,-1.0,10.01,35.74,100.22,40.94,58.12,34.79,49.487152
2248,0.85,5.34,-1.0,-1.0,42.3,4.29,-1.0,3.26,2.72,142.58,29.809164
2249,-1.0,47.2,34.0,74.4,74.23,45.2,26.9,48.8,-1.0,163.02,80.167854
2250,26.53,-1.0,-1.0,-1.0,103.08,61.74,27.28,37.34,40.16,81.6,163.71887
2251,33.86,35.93,26.47,-1.0,-1.0,20.49,31.36,22.73,25.34,12.47,42.793736
2252,-1.0,-1.0,-1.0,20.0,48.02,12.3,34.0,19.4,20.5,43.041,25.549036
2253,27.34,-1.0,34.73,-1.0,-1.0,25.95,27.73,25.39,31.27,34.66,46.652702
2254,-1.0,-1.0,-1.0,127.5,70.77,34.8,55.3,42.5,38.6,92.364,67.77504
2255,49.6,27.1,-1.0,56.0,58.11,33.0,42.3,36.1,42.78,84.492,75.55688
2256,-1.0,60.6,70.7,179.8,141.0,68.5,70.3,-1.0,-1.0,121.67,153.50116
2257,14.0,7.6,-1.0,57.6,50.74,40.1,-1.0,5.4,35.15,101.07,68.04393
2258,-1.0,-1.0,-1.0,-1.0,19.8,-1.0,-1.0,-1.0,14.34,22.271,35.8701
2259,-1.0,41.2,46.5,122.2,41.48,44.0,47.3,-1.0,32.8,67.238,104.73551
2260,-1.0,35.1,29.5,130.8,72.69,52.6,74.7,-1.0,49.2,163.74,122.809364
2261,-1.0,-1.0,37.5,84.5,62.14,35.9,38.6,32.2,36.6,80.504,108.97259
2262,-1.0,-1.0,-1.0,32.2,35.99,16.4,26.4,29.8,22.6,55.723,44.620323
2263,-1.0,-1.0,16.26,28.87,-1.0,-1.0,-1.0,-1.0,-1.0,91.09,104.32049
2264,-1.0,22.7,-1.0,-1.0,46.0,-1.0,28.14,-1.0,23.09,46.033,49.005447
2265,44.13,53.1,77.99,-1.0,89.07,39.53,48.33,30.58,52.62,112.44,81.906715
2266,13.4,11.8,-1.0,43.6,29.93,16.3,19.7,15.2,14.93,48.786,61.902355
2267,-1.0,12.52,14.43,28.76,31.78,11.02,10.57,10.97,10.03,83.91,22.679197
2268,9.5,-1.0,-1.0,8.8,-1.0,15.2,13.5,5.5,18.2,25.752,29.524103
2269,-1.0,38.7,46.8,65.7,46.68,46.0,48.8,-1.0,39.6,77.4,78.198845
2270,-1.0,-1.0,-1.0,18.2,14.66,15.0,20.8,22.1,35.2,40.533,37.445175
2271,-1.0,-1.0,14.9,49.0,-1.0,17.7,37.6,33.6,26.5,55.186,220.2008
2272,-1.0,33.39,31.14,14.35,-1.0,-1.0,39.96,27.96,20.89,241.19,118.102005
2273,-1.0,-1.0,16.5,19.4,43.4,23.6,18.0,53.3,20.4,71.58,65.03973
2274,36.2,52.8,-1.0,-1.0,104.3,19.3,43.63,-1.0,23.04,64.279,46.675484
2275,20.42,30.03,48.49,-1.0,-1.0,33.65,28.31,33.45,31.61,53.61,115.813576
2276,62.3,-1.0,-1.0,64.7,70.71,34.3,40.2,39.1,39.4,99.287,84.482216
2277,63.5,23.9,-1.0,46.4,76.84,40.4,-1.0,69.9,56.69,80.664,88.2984
2278,53.3,-1.0,-1.0,62.4,65.11,83.6,-1.0,63.2,77.92,82.806,86.76647
2279,-1.0,-1.0,-1.0,187.27,-1.0,-1.0,-1.0,-1.0,-1.0,24.73,61.423306
2280,37.9,23.5,-1.0,31.7,65.81,23.2,42.1,32.3,29.23,43.997,70.79346
2281,-1.0,-1.0,-1.0,28.7,22.72,36.0,56.0,54.2,26.5,71.284,58.098797
2282,-1.0,-1.0,-1.0,23.2,26.59,18.0,20.4,19.8,12.4,51.365,39.03488
2283,45.19,77.74,51.48,-1.0,-1.0,71.62,66.05,84.88,57.86,96.5,57.65468
2284,25.7,-1.0,-1.0,33.0,38.07,25.1,45.8,24.4,24.95,39.715,53.377037
2285,-1.0,69.4,57.3,313.5,191.8,51.3,85.4,-1.0,100.2,198.32,275.78998
2286,-1.0,-1.0,10.14,14.14,-1.0,-1.0,-1.0,-1.0,-1.0,16.05,89.42872
2287,-1.0,3.562,14.46,19.54,-1.0,3.51,4.76,5.2,13.01,44.98,36.191757
2288,-1.0,41.9,104.1,229.5,317.33,113.5,110.6,118.1,91.5,173.24,190.22319
2289,-1.0,83.0,40.8,158.0,86.91,54.5,61.0,-1.0,37.3,175.25,145.58481
2290,-1.0,20.7,22.3,42.2,77.85,34.3,35.5,-1.0,39.0,38.358,79.38534
2291,-1.0,-1.0,26.4,21.8,40.72,26.3,30.5,58.8,23.0,57.676,73.7143
2292,55.5,-1.0,-1.0,72.5,48.35,47.3,35.5,38.6,55.1,131.3,104.20488
2293,-1.0,-1.0,3.44,75.11,-1.0,-1.0,-1.0,-1.0,-1.0,79.08,83.86842
2294,-1.0,22.8,9.2,26.2,40.24,20.7,32.7,29.6,24.7,53.376,59.259136
2295,66.2,46.0,-1.0,92.4,74.33,55.6,-1.0,52.9,39.76,122.26,93.58705
2296,-1.0,-1.0,57.7,171.8,149.03,53.2,43.2,56.9,34.8,110.28,140.90216
2297,36.5,68.5,-1.0,78.5,45.0,32.8,-1.0,-1.0,49.61,59.089,65.14486
2298,22.9,34.3,-1.0,45.4,32.69,16.2,-1.0,30.2,13.85,29.825,59.238194
2299,16.3,15.43,26.22,-1.0,294.73,19.92,17.86,18.07,20.3,30.16,109.56748
2300,-1.0,72.0,79.6,87.8,57.04,67.0,61.1,-1.0,57.9,123.82,106.93232
2301,33.2,29.4,-1.0,74.2,-1.0,18.9,49.13,-1.0,44.35,58.543,70.71049
2302,54.1,59.2,-1.0,93.7,73.33,42.5,-1.0,55.1,55.98,102.64,101.46668
2303,-1.0,24.2,26.8,58.6,53.01,70.7,26.9,-1.0,28.3,91.925,53.576614
2304,-1.0,29.3,60.6,58.8,37.79,-1.0,37.9,-1.0,31.8,69.021,54.34411
2305,69.6,111.78,54.15,-1.0,49.94,45.53,73.6,95.04,58.59,13.46,151.12299
2306,-1.0,-1.0,30.9,52.19,-1.0,-1.0,-1.0,-1.0,-1.0,53.37,76.82426
2307,-1.0,-1.0,19.5,25.0,34.75,46.3,11.9,49.0,21.5,47.313,75.11875
2308,-1.0,-1.0,-1.0,54.5,-1.0,10.3,19.7,22.6,16.9,149.09,82.84521
2309,-1.0,60.8,56.6,170.6,106.47,53.4,58.4,-1.0,-1.0,95.663,118.951065
2310,-1.0,11.0,15.7,4.8,10.8,-1.0,-1.0,-1.0,-1.0,23.967,17.990944
2311,33.1,100.3,-1.0,61.8,73.4,22.2,41.62,-1.0,19.34,77.144,57.405373
2312,-1.0,-1.0,39.72,58.1,-1.0,-1.0,-1.0,-1.0,-1.0,28.63,74.0207
2313,-1.0,34.6,43.4,70.8,-1.0,23.9,51.7,46.0,44.5,68.252,64.995415
2314,54.45,66.95,42.51,-1.0,-1.0,52.57,41.0,44.92,39.84,112.96,78.61643
2315,15.33,20.52,38.9,-1.0,-1.0,26.63,37.39,12.62,17.59,58.47,60.581512
2316,53.2,53.7,-1.0,88.5,67.87,56.1,-1.0,53.3,52.83,106.52,94.59675
2317,-1.0,55.4,36.5,39.1,101.8,45.0,38.1,49.1,41.56,259.5,119.917015
2318,-1.0,-1.0,-1.0,18.5,-1.0,13.5,13.4,35.1,14.6,88.474,36.81624
2319,66.3,60.6,81.8,214.0,280.95,79.3,98.2,-1.0,109.8,262.82,183.5668
2320,-1.0,-1.0,-1.0,36.1,41.85,20.5,56.5,44.1,34.7,55.218,44.07492
2321,-1.0,44.7,29.7,110.5,185.98,52.7,58.7,-1.0,50.5,106.69,144.53188
2322,-1.0,-1.0,41.35,47.96,-1.0,-1.0,-1.0,-1.0,-1.0,215.66,70.71604
2323,-1.0,-1.0,34.5,32.9,18.4,42.4,101.98,-1.0,-1.0,35.736,37.31357
2324,35.1,31.6,-1.0,55.5,45.05,24.4,-1.0,40.2,32.41,60.135,66.03566
2325,-1.0,-1.0,43.83,64.15,-1.0,-1.0,-1.0,-1.0,-1.0,85.26,79.56609
2326,10.0,-1.0,-1.0,16.3,-1.0,10.4,13.3,19.0,14.05,18.763,24.826784
2327,-1.0,-1.0,-1.0,16.9,36.27,30.5,9.8,15.3,24.2,57.468,40.4831
2328,-1.0,40.5,53.4,71.6,50.99,24.1,52.4,-1.0,36.4,73.529,78.04014
2329,6.2,62.3,-1.0,38.0,-1.0,8.4,34.48,29.8,10.61,51.645,44.39772
2330,-1.0,-1.0,61.58,47.46,-1.0,-1.0,-1.0,-1.0,-1.0,114.48,70.93427
2331,-1.0,70.7,20.5,99.4,42.36,30.0,32.6,46.9,35.56,148.63,71.91076
2332,-1.0,33.9,41.8,-1.0,26.7,-1.0,20.1,-1.0,19.23,48.062,45.829582
2333,40.3,61.99,41.95,-1.0,61.38,47.32,55.11,74.09,43.29,22.32,31.427145
2334,-1.0,-1.0,-1.0,17.7,45.67,19.9,23.8,17.5,14.0,60.196,41.495537
2335,-1.0,3.4,8.6,-1.0,15.3,-1.0,20.23,-1.0,12.72,14.529,22.478662
2336,-1.0,54.1,61.9,122.0,54.55,57.3,52.1,-1.0,49.9,77.906,97.631516
2337,26.7,11.2,-1.0,25.4,25.88,22.2,-1.0,30.7,25.04,35.987,44.000145
2338,-1.0,-1.0,-1.0,28.5,39.1,20.3,38.1,54.6,38.0,45.064,45.79428
2339,-1.0,-1.0,30.1,35.1,30.87,39.4,40.6,45.4,25.6,38.096,95.16973
2340,23.1,-1.0,-1.0,46.5,38.79,16.3,29.1,13.1,19.9,67.464,56.97558
2341,-1.0,4.0,-1.0,-1.0,36.9,-1.0,18.63,-1.0,17.04,78.121,30.638762
2342,119.6,78.5,84.4,157.4,133.45,65.4,115.4,92.3,83.09,298.04,190.90494
2343,21.0,61.0,-1.0,54.4,39.1,29.3,66.28,-1.0,29.06,44.288,60.34294
2344,-1.0,-1.0,-1.0,56.9,24.68,25.4,30.7,22.0,30.2,23.842,63.332603
2345,-1.0,-1.0,30.09,32.12,-1.0,-1.0,-1.0,-1.0,-1.0,21.28,78.28074
2346,-1.0,-1.0,31.12,75.57,-1.0,-1.0,-1.0,-1.0,-1.0,31.65,81.639435
2347,-1.0,16.1,24.9,26.0,39.15,18.5,17.2,-1.0,10.3,20.954,22.691092
2348,-1.0,94.1,93.7,186.6,193.3,102.6,97.6,153.5,-1.0,291.55,198.55167
2349,29.1,-1.0,-1.0,51.4,36.35,34.5,27.9,38.5,-1.0,84.667,51.20125
2350,-1.0,25.0,50.1,44.8,54.98,43.8,34.7,-1.0,46.4,84.445,75.72793
2351,-1.0,23.5,40.0,27.5,35.3,-1.0,-1.0,-1.0,-1.0,46.466,54.246193
2352,19.5,22.06,-1.0,-1.0,-1.0,19.63,24.65,75.98,21.39,85.65,73.58948
2353,-1.0,22.4,-1.0,-1.0,11.0,-1.0,40.99,-1.0,16.01,40.464,22.910349
2354,-1.0,-1.0,81.82,25.53,18.74,-1.0,-1.0,-1.0,-1.0,57.35,83.67347
2355,-1.0,10.3,47.5,21.7,-1.0,17.7,20.8,-1.0,14.6,39.815,99.91697
2356,-1.0,44.3,37.6,73.6,83.18,23.2,49.4,-1.0,27.1,239.64,105.60414
2357,23.3,15.1,31.6,83.7,46.62,36.7,30.3,18.5,16.75,68.561,131.69685
2358,10.1,7.2,-1.0,48.0,15.0,7.9,22.05,-1.0,21.52,28.085,30.726103
2359,-1.0,-1.0,53.02,46.87,-1.0,-1.0,-1.0,-1.0,-1.0,175.02,72.90497
2360,13.2,1.0,-1.0,-1.0,13.3,10.8,14.2,-1.0,15.83,22.664,33.28125
2361,-1.0,-1.0,-1.0,66.19,56.76,-1.0,-1.0,-1.0,-1.0,99.13,68.66422
2362,27.4,58.19,-1.0,-1.0,-1.0,24.33,36.07,62.78,74.89,75.71,53.412746
2363,56.09,32.4,-1.0,-1.0,79.46,34.24,35.42,37.98,45.14,75.77,77.69468
2364,-1.0,28.7,38.9,65.8,-1.0,26.8,55.5,39.9,31.9,50.748,69.712105
2365,21.3,-1.0,-1.0,14.7,20.14,23.0,-1.0,-1.0,17.2,24.238,56.36552
2366,-1.0,48.8,57.2,198.8,-1.0,37.0,59.0,-1.0,44.6,45.855,121.55222
2367,-1.0,29.7,49.2,84.7,51.56,32.4,35.9,-1.0,41.6,95.564,88.63657
2368,-1.0,47.2,66.2,112.1,50.05,43.2,62.0,-1.0,56.4,67.677,111.70428
2369,-1.0,-1.0,35.8,50.2,51.1,27.9,45.58,-1.0,-1.0,81.53,60.011166
2370,-1.0,22.1,31.5,113.8,137.71,30.0,67.3,-1.0,54.6,100.6,143.61588
2371,-1.0,-1.0,-1.0,13.2,14.45,18.6,18.2,14.0,12.8,37.995,37.654896
2372,14.59,22.59,20.93,-1.0,79.58,40.17,14.12,20.94,22.66,59.25,51.20729
2373,43.43,46.61,29.13,-1.0,91.91,44.15,34.53,53.77,37.69,55.92,63.978565
2374,-1.0,7.6,24.2,37.7,21.29,13.5,23.2,-1.0,16.3,28.078,31.572775
2375,-1.0,-1.0,-1.0,-1.0,-1.0,21.7,24.3,13.8,24.2,60.961,94.37821
2376,47.97,74.4,53.43,-1.0,32.86,79.29,96.67,67.21,110.02,95.12,47.128532
2377,19.3,13.4,-1.0,-1.0,19.3,13.9,17.45,-1.0,9.96,21.425,37.843803
2378,-1.0,-1.0,-1.0,36.4,38.96,13.3,35.7,14.4,11.2,39.885,35.05005
2379,-1.0,20.7,36.3,35.0,32.39,26.5,39.1,-1.0,24.5,52.425,53.25901
2380,-1.0,-1.0,24.9,25.6,46.85,22.6,30.6,34.5,33.6,48.726,83.31756
2381,-1.0,64.2,55.7,-1.0,78.1,-1.0,-1.0,-1.0,49.8,125.23,107.896225
2382,73.9,34.3,47.2,65.9,61.69,43.8,28.4,44.9,49.51,111.86,98.806206
2383,-1.0,-1.0,-1.0,-1.0,54.9,-1.0,59.38,-1.0,23.7,29.035,41.165115
2384,-1.0,20.4,62.4,-1.0,156.6,-1.0,58.45,-1.0,28.83,126.79,73.603615
2385,-1.0,31.4,25.8,48.8,29.98,58.7,32.1,-1.0,28.9,62.344,59.293644
2386,90.3,-1.0,-1.0,74.0,87.61,40.9,55.5,107.8,49.91,80.136,136.12671
2387,-1.0,-1.0,69.86,145.11,-1.0,-1.0,-1.0,-1.0,-1.0,124.77,68.03661
2388,-1.0,-1.0,13.5,21.3,22.29,9.5,10.9,14.0,12.8,59.885,68.894936
2389,-1.0,28.2,34.1,28.3,9.5,19.7,16.31,-1.0,-1.0,54.737,75.45321
2390,-1.0,9.6,-1.0,-1.0,13.4,-1.0,14.99,-1.0,7.23,9.573,17.246141
2391,90.9,54.4,51.6,339.7,133.91,-1.0,85.0,60.1,87.7,177.86,116.548904
2392,-1.0,39.9,33.1,56.2,49.94,35.8,45.1,-1.0,40.5,109.33,70.96304
2393,14.0,39.9,-1.0,12.7,21.7,6.8,24.09,-1.0,5.19,30.802,24.385897
2394,-1.0,-1.0,-1.0,-1.0,13.2,-1.0,15.26,-1.0,22.18,32.045,40.63962
2395,-1.0,-1.0,-1.0,6.8,10.88,12.7,9.1,13.6,9.6,14.496,26.058474
2396,-1.0,15.4,-1.0,-1.0,41.2,-1.0,33.79,-1.0,34.1,65.155,38.705902
2397,-1.0,23.6,34.9,45.7,32.04,31.3,32.1,-1.0,26.8,61.999,55.373215
2398,-1.0,-1.0,60.54,131.25,-1.0,-1.0,-1.0,-1.0,-1.0,14.86,72.617004
2399,-1.0,-1.0,-1.0,22.7,39.39,15.5,12.8,20.7,13.3,24.086,50.37775
2400,27.9,-1.0,-1.0,16.0,37.74,14.4,21.6,36.7,15.91,34.504,76.872444
2401,11.1,14.3,-1.0,25.7,15.95,10.7,-1.0,15.9,13.3,24.124,34.31518
2402,-1.0,23.1,41.5,71.7,87.11,27.5,38.8,-1.0,72.4,49.664,74.5209
2403,-1.0,33.5,31.5,75.2,37.57,28.2,29.2,-1.0,23.8,46.142,66.65151
2404,9.5,-1.0,-1.0,14.9,-1.0,9.0,28.6,41.1,13.0,26.945,26.058538
2405,60.8,40.4,89.7,193.7,91.02,47.8,96.5,-1.0,83.25,175.38,164.00745
2406,-1.0,37.6,45.7,66.4,109.35,62.1,40.2,121.8,57.7,246.82,133.63007
2407,-1.0,81.6,69.4,-1.0,88.04,59.3,74.4,-1.0,63.2,206.06,101.39463
2408,32.0,37.1,-1.0,101.6,153.0,42.6,31.5,41.2,54.87,109.91,96.72383
2409,25.59,44.89,37.03,-1.0,-1.0,29.6,22.73,19.25,23.08,74.5,60.494213
2410,55.2,47.3,-1.0,106.7,133.99,56.7,-1.0,82.0,65.17,97.173,121.62603
2411,54.1,62.6,74.4,108.6,60.8,65.7,74.6,-1.0,61.94,104.58,77.48043
2412,31.3,-1.0,-1.0,22.8,35.88,19.7,34.0,28.0,21.91,65.342,53.47393
2413,-1.0,24.6,27.8,61.5,-1.0,16.1,24.5,-1.0,19.1,41.765,43.11979
2414,20.31,37.74,38.6,-1.0,-1.0,54.69,26.65,32.82,43.21,79.68,44.660942
2415,-1.0,8.4,28.9,52.7,80.43,15.8,38.7,-1.0,21.94,64.959,59.599716
2416,-1.0,12.1,22.4,-1.0,19.9,-1.0,15.92,-1.0,11.43,12.378,17.180603
2417,-1.0,6.9,-1.0,-1.0,19.6,-1.0,24.58,-1.0,11.9,13.452,25.086216
2418,8.29,46.08,25.07,-1.0,-1.0,11.61,11.56,12.16,18.69,66.41,48.393547
2419,24.5,16.0,-1.0,50.9,14.78,19.3,24.0,19.6,14.92,67.176,71.943375
2420,-1.0,-1.0,9.67,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66.77,130.29488
2421,-1.0,-1.0,17.9,22.1,23.33,16.8,12.5,38.5,16.9,46.14,41.609074
2422,27.32,27.41,21.79,-1.0,123.31,28.78,27.96,33.5,31.22,27.08,64.312485
2423,-1.0,-1.0,7.7,10.4,21.52,10.7,11.2,5.7,6.2,21.669,51.67182
2424,28.8,24.8,-1.0,45.5,31.89,24.3,39.3,25.3,23.99,38.558,89.01234
2425,23.26,35.67,54.55,70.27,-1.0,25.51,26.84,12.84,28.25,52.09,57.857155
2426,-1.0,-1.0,37.8,32.36,-1.0,-1.0,-1.0,-1.0,-1.0,176.62,101.219444
2427,31.5,-1.0,-1.0,56.8,39.69,29.2,38.8,32.3,42.18,66.45,60.857056
2428,-1.0,-1.0,-1.0,24.4,25.15,13.4,34.9,18.5,15.3,54.694,38.115673
2429,-1.0,-1.0,11.0,17.9,30.64,10.0,13.7,41.1,12.2,39.803,43.28828
2430,-1.0,18.4,25.7,31.7,80.45,16.9,30.7,-1.0,10.0,49.025,46.513992
2431,-1.0,-1.0,13.16,35.37,-1.0,-1.0,-1.0,-1.0,-1.0,72.22,111.80931
2432,7.6,40.1,-1.0,45.0,32.7,-1.0,-1.0,-1.0,9.77,23.203,37.983242
2433,27.7,69.6,-1.0,12.1,-1.0,21.2,116.57,-1.0,1.74,34.311,53.22709
2434,-1.0,10.6,-1.0,-1.0,52.4,-1.0,47.05,-1.0,27.6,58.628,46.584602
2435,-1.0,-1.0,-1.0,36.12,-1.0,-1.0,-1.0,-1.0,-1.0,60.34,58.938656
2436,-1.0,32.1,-1.0,-1.0,42.0,-1.0,56.39,-1.0,37.46,102.58,37.480396
2437,-1.0,-1.0,40.97,95.11,-1.0,-1.0,-1.0,-1.0,-1.0,55.37,98.765205
2438,43.87,-1.0,35.48,40.81,17.06,45.2,83.87,20.58,29.76,50.72,76.49453
2439,12.81,16.44,31.34,-1.0,-1.0,14.91,18.28,19.58,21.24,27.95,60.839226
2440,-1.0,47.6,48.1,-1.0,117.7,-1.0,-1.0,-1.0,60.99,66.188,106.19906
2441,-1.0,-1.0,-1.0,17.8,21.45,18.6,27.5,23.1,16.0,34.82,35.54462
2442,-1.0,-1.0,11.39,18.08,-1.0,-1.0,-1.0,-1.0,-1.0,193.02,96.94473
2443,28.0,63.1,-1.0,31.2,46.9,33.8,67.03,-1.0,38.71,39.25,43.32296
2444,-1.0,-1.0,13.3,21.2,22.08,10.2,24.5,16.5,16.9,43.993,29.84672
2445,-1.0,-1.0,19.05,59.66,-1.0,-1.0,-1.0,-1.0,-1.0,41.13,105.34543
2446,-1.0,24.2,19.9,26.8,34.13,26.2,25.3,36.6,33.0,52.858,96.22545
2447,9.0,16.6,-1.0,17.1,24.4,9.3,10.34,-1.0,11.81,24.777,22.58796
2448,-1.0,-1.0,-1.0,16.3,26.38,3.8,33.1,23.8,11.7,27.663,54.664047
2449,45.1,-1.0,-1.0,105.6,117.9,57.5,70.1,58.5,76.1,123.77,97.22195
2450,27.2,-1.0,21.9,32.7,19.03,29.9,20.2,21.1,19.24,50.282,73.432365
2451,14.6,23.3,-1.0,22.0,23.54,13.4,-1.0,22.9,23.27,29.47,32.894024
2452,-1.0,22.8,22.3,29.5,29.16,28.4,20.4,-1.0,17.1,74.715,35.155785
2453,-1.0,40.2,41.6,52.6,79.58,50.1,42.1,50.6,45.42,141.16,98.937744
2454,41.1,27.2,-1.0,78.8,41.31,32.6,-1.0,30.5,30.31,70.627,79.43481
2455,-1.0,88.8,227.3,352.3,309.78,75.9,138.9,221.8,156.5,269.09,228.49518
2456,-1.0,-1.0,38.94,68.59,36.5,-1.0,-1.0,-1.0,-1.0,65.67,91.503334
2457,-1.0,35.8,47.6,-1.0,29.8,-1.0,-1.0,-1.0,23.96,33.53,74.69825
2458,21.61,30.63,-1.0,-1.0,59.66,42.65,43.21,28.1,54.39,56.12,91.76839
2459,61.1,-1.0,-1.0,152.9,144.03,51.2,90.2,50.5,91.76,177.47,122.944626
2460,-1.0,4.94,6.04,40.8,-1.0,1.19,6.68,17.98,14.37,62.18,98.98906
2461,-1.0,15.8,19.4,52.8,43.34,25.8,29.0,-1.0,25.5,29.093,68.00848
2462,29.96,41.0,-1.0,-1.0,75.48,37.64,37.81,34.77,32.98,61.83,80.1185
2463,-1.0,87.3,128.5,276.0,172.5,26.9,117.81,-1.0,-1.0,150.75,236.25296
2464,20.5,-1.0,-1.0,54.3,-1.0,17.3,22.4,22.5,17.7,47.75,56.85318
2465,-1.0,53.7,56.6,-1.0,41.7,-1.0,44.39,-1.0,32.54,76.646,49.915085
2466,31.34,52.41,-1.0,-1.0,71.93,25.55,22.65,26.17,25.61,132.15,50.50775
2467,-1.0,-1.0,-1.0,16.9,30.17,6.1,29.9,14.7,-1.0,18.495,28.237093
2468,45.07,42.47,52.16,56.96,-1.0,49.98,43.94,43.42,-1.0,43.56,50.766415
2469,8.93,20.05,22.88,-1.0,-1.0,19.39,12.25,0.05,17.85,49.02,61.329124
2470,28.0,36.9,32.84,-1.0,-1.0,47.34,48.27,35.89,60.99,29.88,58.593002
2471,-1.0,25.3,55.4,-1.0,61.0,-1.0,16.17,-1.0,40.97,58.468,68.14791
2472,-1.0,-1.0,-1.0,18.0,15.93,8.8,10.6,4.0,22.5,27.928,28.185268
2473,-1.0,15.3,-1.0,-1.0,55.6,-1.0,21.82,-1.0,29.32,68.372,36.575592
2474,-1.0,28.3,42.6,58.2,68.24,41.8,50.6,-1.0,43.87,101.6,72.02148
2475,29.27,42.72,40.77,-1.0,-1.0,36.69,42.73,28.95,33.68,117.37,141.45514
2476,46.8,-1.0,-1.0,-1.0,54.23,45.2,63.2,59.7,54.56,67.413,61.637604
2477,-1.0,-1.0,-1.0,7.6,15.44,15.8,16.0,24.1,9.6,35.005,27.449492
2478,-1.0,26.1,49.9,40.8,41.38,30.0,35.0,-1.0,-1.0,64.785,47.4041
2479,49.3,49.5,-1.0,38.8,41.74,49.1,56.0,51.7,74.46,43.971,68.705376
2480,-1.0,45.7,35.5,59.9,46.75,32.4,29.4,-1.0,40.3,79.766,80.01173
2481,-1.0,35.0,33.2,153.7,-1.0,37.1,38.4,-1.0,24.7,113.3,102.371506
2482,-1.0,-1.0,-1.0,23.6,30.3,13.8,21.0,19.7,14.0,27.227,36.26143
2483,13.2,21.98,20.56,-1.0,-1.0,18.47,20.4,27.53,38.67,47.38,49.918694
2484,-1.0,29.9,35.6,21.6,23.67,35.9,30.0,-1.0,35.1,34.359,55.782764
2485,-1.0,-1.0,-1.0,27.3,20.09,10.7,18.0,12.5,13.1,38.589,73.50083
2486,-1.0,70.8,65.1,243.3,53.88,39.3,42.5,54.8,35.3,106.79,141.87329
2487,-1.0,49.7,67.6,61.2,63.9,51.1,75.4,-1.0,82.6,94.546,83.50594
