,AGU,ATM,LDO,LPIN,OBL,SFE,TLA,VAL,CEN,MIR_med,MIR_pred
1757,23.8,-1.0,26.0,61.4,21.0,73.405,26.9,35.7,15.2,40.52,27.808668
1758,-1.0,22.1,30.7,54.3,22.4,47.453,23.3,-1.0,31.7,27.0,39.08728
1759,-1.0,-1.0,31.76,62.7,-1.0,-1.0,-1.0,-1.0,-1.0,91.89,73.34466
1760,13.84,38.01,34.0,-1.0,55.31,117.32,25.24,26.42,36.78,87.44,101.36479
1761,-1.0,26.3,35.7,81.7,21.1,252.9,37.2,36.0,38.28,51.46,51.82255
1762,33.93,74.74,46.56,-1.0,64.03,74.41,53.06,40.98,73.46,35.64,37.946426
1763,-1.0,-1.0,21.6,28.3,20.2,62.721,25.2,37.9,21.7,30.44,32.94902
1764,-1.0,-1.0,92.8,223.1,33.1,150.4,86.8,111.7,61.4,248.2,122.75434
1765,-1.0,30.1,48.7,174.9,-1.0,100.24,-1.0,-1.0,-1.0,95.8,87.00641
1766,27.3,25.6,-1.0,44.8,20.0,39.242,52.1,25.9,37.13,35.31,69.82037
1767,-1.0,-1.0,14.4,39.3,23.4,48.542,24.1,26.7,19.8,34.25,29.92587
1768,-1.0,62.0,50.7,94.4,68.2,89.526,92.4,-1.0,72.2,116.36,84.01135
1769,-1.0,40.3,69.6,87.7,39.5,67.003,54.3,-1.0,48.8,57.08,65.35545
1770,-1.0,2.5,19.9,-1.0,-1.0,18.636,37.82,-1.0,16.0,25.1,28.475325
1771,-1.0,16.2,18.8,33.0,25.7,49.735,36.1,28.5,22.8,38.52,32.254112
1772,-1.0,33.6,43.0,46.7,40.1,149.68,33.3,44.1,46.86,60.33,65.97614
1773,14.2,11.1,-1.0,41.7,10.3,24.44,23.09,-1.0,17.67,27.4,28.000366
1774,-1.0,11.3,30.9,13.7,23.6,50.212,14.1,-1.0,25.0,76.12,28.961266
1775,-1.0,-1.0,-1.0,34.1,10.2,34.104,31.6,39.9,15.6,37.79,30.288149
1776,-1.0,-1.0,-1.0,7.1,8.1,18.751,3.9,15.4,3.6,9.92,13.493776
1777,-1.0,39.3,50.3,54.2,47.8,69.136,62.8,-1.0,49.1,75.34,65.5257
1778,42.7,63.9,-1.0,112.1,49.2,85.973,-1.0,53.9,42.63,57.7,67.25992
1779,-1.0,42.9,59.7,79.4,35.8,117.41,58.5,-1.0,67.3,83.06,91.36917
1780,-1.0,-1.0,-1.0,47.3,18.3,61.34,28.8,34.4,25.1,31.7,37.75473
1781,-1.0,19.7,40.8,52.1,29.5,54.84,37.8,-1.0,37.0,44.41,44.120163
1782,-1.0,-1.0,-1.0,14.7,22.6,49.42,9.6,21.9,12.4,15.07,23.874872
1783,-1.0,6.4,28.0,-1.0,-1.0,34.854,26.39,-1.0,-1.0,16.0,152.5641
1784,61.47,95.95,77.51,-1.0,105.66,53.65,122.62,90.19,120.12,48.87,60.33061
1785,78.38,137.53,114.85,-1.0,88.51,99.16,83.43,107.11,105.1,33.28,76.38705
1786,-1.0,16.7,-1.0,-1.0,-1.0,22.993,24.05,-1.0,17.41,34.6,33.226673
1787,-1.0,-1.0,13.37,19.81,-1.0,-1.0,-1.0,-1.0,-1.0,23.2,61.311974
1788,31.58,-1.0,36.02,-1.0,37.7,27.82,29.96,38.25,31.54,98.66,98.36041
1789,-1.0,27.4,32.2,50.8,30.8,45.613,26.8,-1.0,29.0,30.31,38.029427
1790,52.6,75.0,87.2,344.5,42.4,206.0,94.7,76.6,94.34,230.37,195.75679
1791,-1.0,38.9,56.2,112.4,39.8,87.319,34.9,-1.0,48.6,55.15,66.09446
1792,33.6,30.7,-1.0,52.1,27.3,60.732,-1.0,35.2,34.05,43.54,50.84397
1793,62.4,30.8,-1.0,46.5,45.1,82.638,-1.0,37.9,39.02,42.55,64.8782
1794,20.0,-1.0,-1.0,72.0,42.7,60.207,-1.0,28.4,47.31,53.79,51.53176
1795,-1.0,24.6,19.1,16.2,18.2,55.975,17.9,20.4,13.52,30.16,32.095036
1796,-1.0,121.9,116.3,224.3,129.2,209.62,142.8,116.6,132.5,141.04,205.44557
1797,-1.0,30.57,32.44,27.25,32.1,146.49,32.27,20.82,18.14,38.39,43.12961
1798,-1.0,-1.0,50.9,51.1,40.5,57.513,38.9,66.5,38.2,34.34,51.172337
1799,42.9,-1.0,-1.0,273.0,62.3,122.92,-1.0,85.4,62.16,125.07,112.97064
1800,-1.0,64.3,57.0,221.3,54.6,163.8,94.4,72.7,94.5,288.41,120.84148
1801,-1.0,43.1,56.7,73.9,38.4,61.087,44.9,-1.0,-1.0,38.13,57.667004
1802,-1.0,-1.0,-1.0,8.1,11.7,15.239,8.0,10.5,17.6,14.83,11.915509
1803,-1.0,25.6,41.7,91.8,23.7,72.691,22.0,-1.0,13.9,30.9,44.83883
1804,-1.0,49.7,58.5,109.4,38.1,78.721,70.9,-1.0,53.2,104.21,81.786896
1805,-1.0,-1.0,8.0,22.5,14.5,67.599,15.4,73.1,11.2,39.63,29.65125
1806,18.3,58.7,-1.0,53.3,23.4,35.072,37.58,-1.0,25.24,36.6,40.145866
1807,-1.0,12.1,27.6,59.9,24.5,70.215,32.7,63.8,31.0,52.49,50.17375
1808,-1.0,87.0,76.6,122.8,109.5,115.45,-1.0,-1.0,76.1,58.21,71.63519
1809,-1.0,-1.0,-1.0,-1.0,22.5,46.347,43.0,20.9,21.1,71.15,41.907112
1810,-1.0,36.6,50.2,83.9,41.0,93.903,60.7,-1.0,61.7,65.9,82.312515
1811,11.2,8.0,13.4,14.5,8.1,46.081,36.6,23.3,11.93,28.82,27.131063
1812,32.8,-1.0,-1.0,53.5,31.0,84.414,34.7,55.7,-1.0,59.63,54.29551
1813,-1.0,89.0,143.4,248.7,135.5,250.87,145.9,-1.0,116.3,258.55,217.85478
1814,-1.0,-1.0,-1.0,62.7,35.0,69.268,39.3,39.2,31.5,28.35,47.361153
1815,-1.0,-1.0,-1.0,28.6,25.4,34.871,26.7,20.2,15.0,35.17,30.718006
1816,-1.0,-1.0,63.2,196.1,55.1,130.77,59.2,88.1,57.0,86.69,160.27545
1817,17.1,-1.0,-1.0,40.3,20.4,-1.0,-1.0,19.1,24.6,42.68,28.854235
1818,27.3,41.7,-1.0,87.0,27.9,84.434,37.2,22.2,45.55,96.91,80.41
1819,9.2,42.6,-1.0,30.1,-1.0,35.583,13.96,-1.0,8.41,11.9,27.674753
1820,-1.0,17.4,27.0,-1.0,-1.0,37.156,7.0,-1.0,-1.0,14.8,28.486862
1821,14.82,30.78,54.73,-1.0,46.11,57.76,55.08,18.5,96.79,88.55,61.43585
1822,-1.0,-1.0,-1.0,38.9,19.6,43.936,28.7,32.2,22.6,29.76,37.0114
1823,-1.0,38.0,33.5,43.3,21.2,102.16,15.12,-1.0,-1.0,28.0,42.8547
1824,-1.0,45.5,-1.0,46.7,61.8,64.731,70.2,-1.0,65.9,56.17,53.20003
1825,24.47,31.85,32.95,-1.0,31.2,99.62,19.28,30.7,23.74,59.3,118.94577
1826,9.6,21.0,-1.0,-1.0,8.7,17.277,41.55,-1.0,8.77,28.6,21.21305
1827,-1.0,35.7,-1.0,45.4,50.0,49.042,60.2,-1.0,55.7,42.93,44.31235
1828,62.0,-1.0,-1.0,92.7,49.9,83.954,-1.0,56.7,53.01,61.03,78.158394
1829,44.1,-1.0,-1.0,154.9,49.0,79.642,60.6,45.5,74.48,122.2,101.97769
1830,10.7,37.1,-1.0,19.0,-1.0,24.23,38.25,-1.0,24.03,26.3,32.11458
1831,-1.0,-1.0,52.2,72.7,21.4,90.415,19.3,32.6,28.8,55.71,43.706783
1832,66.8,65.1,-1.0,187.0,79.0,125.85,-1.0,59.2,72.43,155.23,105.39274
1833,35.6,33.8,-1.0,75.7,22.0,95.839,30.9,31.1,30.54,47.92,48.438004
1834,-1.0,-1.0,-1.0,-1.0,-1.0,30.981,42.39,-1.0,26.0,41.8,48.6313
1835,30.34,53.91,88.08,-1.0,59.93,78.36,86.89,31.44,105.52,45.39,65.48044
1836,8.87,30.53,32.64,-1.0,35.68,60.09,30.49,11.47,41.64,32.43,33.702934
1837,22.2,11.4,-1.0,-1.0,15.5,30.059,23.97,-1.0,17.52,29.9,27.875313
1838,-1.0,-1.0,22.8,14.2,33.2,44.436,15.4,15.9,18.7,16.68,30.318628
1839,11.4,15.6,-1.0,-1.0,-1.0,34.603,14.53,-1.0,8.37,12.5,21.920563
1840,22.1,33.6,-1.0,38.6,27.3,71.778,30.3,28.0,22.74,24.77,43.909424
1841,-1.0,52.6,49.7,58.2,38.1,58.181,57.1,-1.0,37.4,45.04,63.014717
1842,55.8,73.1,36.6,91.4,36.9,119.7,45.3,55.9,52.93,51.51,47.634438
1843,24.4,-1.0,31.12,-1.0,34.13,69.44,29.17,21.8,23.83,64.85,73.134964
1844,12.89,-1.0,54.04,-1.0,40.58,49.39,33.43,14.99,19.85,28.79,46.64691
1845,19.74,-1.0,29.17,-1.0,35.03,48.18,31.17,30.67,29.13,162.99,72.7083
1846,-1.0,74.2,-1.0,140.0,69.9,154.38,65.1,56.8,83.88,167.62,84.70487
1847,-1.0,108.8,127.5,414.8,141.5,412.73,183.4,157.8,246.09,191.49,242.43887
1848,-1.0,29.1,59.9,77.7,53.6,106.51,42.1,-1.0,30.0,66.5,68.07069
1849,18.5,2.8,-1.0,-1.0,15.0,28.514,20.17,-1.0,15.76,16.4,27.21829
1850,54.5,61.1,-1.0,132.6,63.0,-1.0,-1.0,56.6,51.23,59.74,94.323906
1851,-1.0,45.7,35.5,59.9,32.4,79.766,29.4,-1.0,40.3,46.75,58.248154
1852,-1.0,18.5,83.8,77.1,-1.0,88.119,110.86,-1.0,-1.0,59.1,120.54723
1853,-1.0,26.26,15.13,11.19,28.43,140.52,17.06,12.47,11.8,27.38,43.72532
1854,-1.0,56.4,53.2,146.0,30.1,168.65,46.1,134.7,37.6,73.77,101.64316
1855,40.5,25.5,-1.0,77.6,38.2,82.335,66.8,34.4,47.39,83.31,126.53501
1856,-1.0,-1.0,-1.0,23.1,16.7,20.686,9.1,7.6,17.5,21.35,21.547615
1857,58.7,11.4,-1.0,-1.0,13.9,36.012,8.3,-1.0,20.54,35.0,52.101234
1858,29.0,30.5,-1.0,28.4,24.1,36.073,-1.0,29.7,27.94,21.5,32.787006
1859,-1.0,-1.0,17.89,64.99,-1.0,-1.0,-1.0,-1.0,-1.0,34.93,71.5728
1860,62.8,44.2,-1.0,112.2,27.3,111.47,-1.0,38.0,34.69,49.08,63.8948
1861,-1.0,-1.0,-1.0,18.6,-1.0,56.884,22.5,28.3,15.9,31.78,26.686003
1862,-1.0,-1.0,19.3,69.5,25.0,99.658,43.2,47.6,33.9,120.69,56.610985
1863,-1.0,-1.0,37.0,14.97,-1.0,-1.0,-1.0,-1.0,-1.0,29.99,37.027107
1864,-1.0,-1.0,47.8,32.9,23.7,35.579,36.6,42.9,20.1,30.89,38.046932
1865,22.0,12.3,-1.0,-1.0,-1.0,29.769,10.75,-1.0,12.08,26.6,20.345875
1866,-1.0,85.2,98.7,131.1,83.0,146.25,121.4,185.0,111.44,196.59,137.41254
1867,-1.0,38.1,-1.0,-1.0,-1.0,42.965,44.69,-1.0,33.13,45.5,46.62269
1868,-1.0,40.1,30.6,14.6,26.8,50.577,43.5,53.2,37.9,21.3,34.255283
1869,-1.0,11.7,21.9,-1.0,-1.0,66.48,33.99,-1.0,26.34,31.4,52.108498
1870,25.6,56.4,-1.0,-1.0,24.2,41.138,73.55,-1.0,34.62,21.6,56.188713
1871,-1.0,-1.0,5.7,21.8,11.8,63.155,18.2,45.7,11.1,35.46,28.660782
1872,-1.0,20.9,50.7,32.5,30.9,54.933,55.6,-1.0,31.1,60.13,50.071175
1873,-1.0,36.4,63.3,75.0,51.9,60.866,53.8,-1.0,31.5,49.18,59.44824
1874,-1.0,-1.0,-1.0,9.0,9.6,20.051,20.6,21.6,11.1,14.66,14.29442
1875,42.3,11.8,-1.0,41.1,13.2,50.113,-1.0,-1.0,18.57,50.4,42.746445
1876,-1.0,14.2,21.0,20.8,20.1,16.468,19.1,-1.0,20.7,17.56,19.037262
1877,25.3,42.8,-1.0,59.0,40.5,77.752,31.7,43.1,36.7,38.13,43.913265
1878,-1.0,-1.0,-1.0,23.1,16.9,-1.0,11.3,34.2,25.6,20.76,22.261488
1879,8.8,1.8,-1.0,-1.0,7.6,14.549,9.47,-1.0,6.0,20.9,19.930246
1880,44.57,22.41,37.66,-1.0,30.59,29.83,34.55,37.01,35.85,173.97,83.08323
1881,45.1,206.3,-1.0,-1.0,22.0,-1.0,64.42,-1.0,7.43,52.9,43.760517
1882,-1.0,-1.0,-1.0,-1.0,-1.0,34.167,31.71,-1.0,8.73,35.1,24.515097
1883,45.0,30.0,29.1,188.1,57.4,97.272,50.7,49.7,72.17,127.63,84.63605
1884,-1.0,15.0,56.1,39.9,-1.0,56.827,-1.0,-1.0,-1.0,24.1,30.568638
1885,-1.0,22.3,24.0,24.2,-1.0,35.607,-1.0,-1.0,-1.0,10.8,23.578321
1886,10.85,15.04,20.92,-1.0,11.64,63.04,22.8,8.79,11.8,73.81,250.04285
1887,21.9,-1.0,-1.0,100.5,27.9,43.888,-1.0,31.7,32.56,41.46,45.242733
1888,-1.0,43.9,50.4,45.5,46.2,55.005,45.5,-1.0,47.5,106.09,55.675873
1889,-1.0,63.5,59.5,93.3,39.4,100.68,41.0,56.9,43.8,42.85,63.71702
1890,-1.0,-1.0,-1.0,29.5,23.3,28.469,33.0,34.9,36.7,22.22,30.292133
1891,46.0,38.3,-1.0,54.2,46.0,-1.0,-1.0,55.5,48.09,57.85,55.368973
1892,-1.0,40.3,38.1,75.2,34.6,63.17,32.6,-1.0,31.1,50.4,51.675976
1893,-1.0,-1.0,-1.0,19.0,19.7,36.433,20.3,25.0,16.9,38.72,26.93954
1894,-1.0,27.6,-1.0,-1.0,-1.0,49.108,34.62,-1.0,22.83,50.2,44.381416
1895,-1.0,46.5,36.1,57.7,35.7,43.691,41.8,-1.0,45.0,53.17,45.56062
1896,-1.0,32.8,39.0,50.3,42.4,65.501,39.3,-1.0,33.1,45.05,48.365883
1897,11.5,139.2,-1.0,32.8,19.6,24.107,129.74,-1.0,30.64,32.5,42.784966
1898,42.73,58.94,59.13,-1.0,68.23,33.3,73.83,50.24,56.74,261.31,35.576496
1899,-1.0,21.0,41.6,64.8,25.3,88.536,26.8,-1.0,31.9,35.38,42.78466
1900,70.11,72.6,64.55,-1.0,54.49,116.04,53.24,67.26,91.19,48.6,30.276588
1901,-1.0,30.0,42.6,39.8,24.9,86.075,25.5,-1.0,37.2,44.81,51.01232
1902,-1.0,16.8,45.9,43.4,25.8,42.471,31.0,-1.0,-1.0,35.54,37.929848
1903,21.25,22.71,62.8,-1.0,22.98,169.88,33.01,19.28,21.71,46.41,80.14096
1904,-1.0,36.0,42.6,74.2,37.9,60.795,33.4,65.2,-1.0,55.15,62.126892
1905,23.7,-1.0,-1.0,23.5,11.4,37.231,19.15,-1.0,15.21,23.4,27.54919
1906,-1.0,-1.0,-1.0,71.3,19.5,110.75,36.8,41.7,32.9,61.16,55.66479
1907,-1.0,-1.0,-1.0,24.9,9.8,36.479,21.8,19.6,14.7,28.73,29.295105
1908,-1.0,-1.0,3.8,6.9,-1.0,-1.0,-1.0,-1.0,-1.0,61.47,75.44707
1909,80.5,66.2,-1.0,154.1,23.2,157.12,43.0,23.2,-1.0,184.23,260.97003
1910,35.67,48.41,156.08,-1.0,54.79,37.17,120.0,61.53,100.43,27.23,64.89239
1911,49.2,19.8,-1.0,32.4,-1.0,43.768,35.0,-1.0,22.55,70.2,40.175472
1912,34.2,17.3,-1.0,68.8,15.6,59.556,42.8,15.7,15.63,65.32,73.898186
1913,13.1,-1.0,-1.0,-1.0,19.1,45.174,35.4,31.0,29.2,31.35,33.26769
1914,14.04,28.48,17.32,-1.0,23.62,320.97,11.66,21.33,25.42,55.97,42.59385
1915,18.2,-1.0,-1.0,-1.0,22.4,35.65,33.2,15.4,40.43,29.4,37.525154
1916,-1.0,-1.0,27.8,58.1,24.2,89.061,39.4,45.4,31.1,51.77,48.757782
1917,-1.0,46.1,53.8,120.1,51.8,86.877,57.2,-1.0,43.8,90.6,73.95159
1918,-1.0,-1.0,-1.0,14.6,14.7,36.987,16.8,25.6,16.0,27.64,25.162582
1919,8.4,-1.0,-1.0,24.4,25.8,42.889,-1.0,49.7,34.87,41.42,33.089203
1920,-1.0,-1.0,59.7,31.7,17.6,34.804,44.3,34.1,22.3,36.46,42.30973
1921,34.6,40.3,-1.0,78.8,49.6,83.385,-1.0,36.3,65.04,105.16,67.128685
1922,-1.0,15.8,45.6,106.1,-1.0,96.108,-1.0,-1.0,-1.0,120.9,69.74571
1923,16.1,6.5,-1.0,31.9,-1.0,18.447,8.53,-1.0,6.32,10.8,19.737116
1924,-1.0,-1.0,-1.0,48.5,27.3,29.24,23.8,27.7,30.7,25.22,30.562292
1925,37.1,44.7,-1.0,65.8,32.3,72.049,-1.0,46.0,40.48,63.57,58.023106
1926,39.4,27.0,-1.0,61.8,35.8,-1.0,40.15,-1.0,38.17,70.6,58.543686
1927,-1.0,-1.0,-1.0,35.2,24.9,79.708,23.5,10.6,23.9,44.27,36.52503
1928,45.0,100.3,-1.0,65.8,25.3,93.946,34.87,-1.0,39.41,95.3,81.91537
1929,-1.0,9.7,29.1,-1.0,-1.0,70.539,12.91,-1.0,15.53,9.7,37.800922
1930,-1.0,32.1,65.8,41.7,36.7,80.253,38.8,-1.0,26.0,69.86,49.56397
1931,-1.0,54.5,64.5,50.0,67.5,75.231,61.2,-1.0,57.5,79.12,76.33802
1932,-1.0,36.7,30.4,39.0,35.3,53.895,33.4,-1.0,36.4,47.19,46.773937
1933,37.1,-1.0,-1.0,82.6,56.6,62.594,56.5,37.9,69.32,115.94,72.052025
1934,31.4,42.1,47.8,119.8,23.9,92.136,27.9,14.5,19.12,31.02,43.03574
1935,52.8,-1.0,115.27,-1.0,138.09,84.24,100.46,29.15,46.49,68.99,121.159424
1936,-1.0,17.6,37.4,37.5,20.2,55.704,31.1,17.7,-1.0,103.19,41.085606
1937,-1.0,-1.0,30.21,44.89,-1.0,-1.0,-1.0,-1.0,-1.0,83.48,65.12537
1938,-1.0,28.0,76.9,109.5,13.4,120.18,60.7,-1.0,14.3,50.92,75.76509
1939,-1.0,27.4,38.4,31.7,24.1,47.95,34.8,-1.0,18.6,40.08,37.27358
1940,-1.0,4.1,14.9,6.0,-1.0,19.357,-1.0,-1.0,-1.0,21.3,12.834895
1941,-1.0,19.0,34.7,22.7,-1.0,41.707,-1.0,-1.0,-1.0,44.7,34.630642
1942,-1.0,10.6,-1.0,-1.0,-1.0,31.141,13.31,-1.0,9.48,25.2,20.378208
1943,47.7,61.9,-1.0,85.2,60.1,-1.0,-1.0,48.9,74.42,115.33,80.33797
1944,-1.0,-1.0,-1.0,26.8,18.2,34.028,17.8,32.3,21.5,41.81,29.139376
1945,-1.0,10.6,-1.0,-1.0,-1.0,101.53,59.99,-1.0,32.72,131.7,79.99042
1946,-1.0,37.6,37.3,120.4,28.2,136.18,49.9,-1.0,29.8,64.51,81.21551
1947,34.5,-1.0,91.9,166.0,44.3,120.45,110.5,38.7,118.2,192.58,236.02646
1948,-1.0,44.9,62.2,177.4,43.4,129.65,67.9,105.0,67.72,99.15,135.54822
1949,35.5,36.0,-1.0,99.9,25.5,90.252,38.3,36.1,32.48,59.16,53.615757
1950,26.0,-1.0,-1.0,19.6,-1.0,37.82,33.24,-1.0,18.95,27.5,34.89481
1951,-1.0,-1.0,-1.0,65.5,19.1,105.65,41.4,28.6,20.1,28.56,56.983364
1952,-1.0,-1.0,-1.0,23.7,21.4,55.077,11.2,11.2,20.7,37.92,27.475866
1953,-1.0,-1.0,34.7,56.5,26.9,62.676,52.4,63.6,35.0,58.45,54.162678
1954,4.8,14.4,-1.0,40.1,14.9,-1.0,22.0,-1.0,20.03,34.7,26.282503
1955,22.8,10.9,-1.0,22.0,14.2,20.954,31.21,-1.0,18.33,28.6,28.655241
1956,-1.0,16.0,9.9,37.6,18.0,115.95,22.6,44.6,21.7,36.36,39.346905
1957,29.0,7.2,-1.0,-1.0,17.5,45.315,5.16,-1.0,19.0,42.4,42.85276
1958,37.49,63.0,44.92,-1.0,58.54,28.22,42.07,63.66,42.54,78.35,70.464355
1959,-1.0,45.5,118.8,-1.0,-1.0,102.13,101.54,-1.0,-1.0,69.5,154.13907
1960,26.8,32.2,-1.0,101.0,17.5,45.717,20.8,25.7,20.81,24.92,40.12315
1961,-1.0,55.4,74.4,102.3,49.7,119.98,76.5,-1.0,56.1,67.07,119.337616
1962,-1.0,49.4,50.2,79.6,53.6,130.77,116.4,-1.0,48.4,66.09,66.911354
1963,-1.0,-1.0,85.1,74.1,43.0,61.508,51.4,40.0,48.4,116.69,70.05968
1964,-1.0,40.3,-1.0,-1.0,-1.0,32.991,86.62,-1.0,38.0,77.6,83.42943
1965,-1.0,-1.0,17.7,-1.0,-1.0,37.253,25.92,-1.0,15.36,15.3,34.803116
1966,22.1,15.4,-1.0,26.4,17.6,-1.0,26.92,-1.0,23.82,43.3,41.794754
1967,-1.0,-1.0,-1.0,-1.0,29.0,42.9,24.1,13.2,33.4,46.94,35.705845
1968,-1.0,-1.0,-1.0,-1.0,-1.0,70.066,108.61,-1.0,59.01,83.2,73.88882
1969,-1.0,-1.0,19.2,69.2,30.6,90.222,28.7,47.3,22.9,40.17,48.393074
1970,-1.0,7.67,-1.0,59.76,5.5,200.07,8.33,18.4,21.94,21.17,34.57961
1971,16.1,32.9,-1.0,11.1,-1.0,-1.0,35.89,-1.0,7.12,31.4,25.221447
1972,-1.0,-1.0,-1.0,31.2,29.5,88.587,41.7,26.2,43.8,38.68,38.33826
1973,33.9,56.0,-1.0,117.4,50.6,78.455,34.2,43.4,41.13,38.37,54.29385
1974,-1.0,38.2,36.2,40.6,8.8,64.332,42.5,-1.0,27.2,52.32,59.609215
1975,13.9,4.0,-1.0,-1.0,6.8,20.162,36.47,-1.0,14.26,30.0,27.455425
1976,29.7,27.4,-1.0,37.6,29.6,-1.0,43.08,-1.0,20.84,58.5,52.60488
1977,-1.0,30.2,23.3,40.0,35.7,100.57,51.5,45.6,41.4,36.18,47.527664
1978,-1.0,-1.0,-1.0,21.4,26.8,35.456,22.1,31.3,23.2,16.54,30.399572
1979,-1.0,23.9,52.7,155.9,34.0,80.895,70.8,-1.0,-1.0,142.5,115.88562
1980,-1.0,-1.0,25.1,44.9,18.0,76.325,55.89,-1.0,-1.0,45.3,45.07193
1981,-1.0,42.8,74.7,148.2,49.8,154.58,110.6,103.0,73.2,124.82,116.44285
1982,-1.0,-1.0,-1.0,21.0,12.3,41.61,19.2,4.0,21.6,11.0,25.9711
1983,-1.0,-1.0,-1.0,38.3,12.6,29.334,18.0,21.9,21.3,28.14,26.19132
1984,27.4,19.0,-1.0,41.5,28.6,52.586,-1.0,18.2,29.33,30.23,42.85284
1985,-1.0,-1.0,-1.0,-1.0,-1.0,55.935,57.08,-1.0,21.69,48.0,37.628937
1986,-1.0,35.5,46.7,156.6,29.7,146.18,54.0,-1.0,-1.0,79.56,105.310684
1987,51.9,40.3,-1.0,77.0,31.7,83.469,52.6,45.5,36.9,68.93,61.94973
1988,-1.0,51.6,55.7,78.3,45.6,105.75,53.4,-1.0,42.4,56.7,86.48802
1989,-1.0,44.9,-1.0,-1.0,-1.0,21.645,68.09,-1.0,16.84,29.7,37.014557
1990,24.67,67.0,-1.0,-1.0,63.59,93.64,67.62,35.71,68.75,16.45,39.798294
1991,-1.0,33.0,30.9,-1.0,-1.0,42.248,47.31,-1.0,44.65,50.5,41.20295
1992,10.9,18.2,-1.0,8.1,8.2,23.653,-1.0,3.2,18.21,16.13,22.759401
1993,32.7,-1.0,26.3,47.9,13.7,65.661,7.9,36.8,13.51,52.45,39.415665
1994,-1.0,32.9,48.1,86.3,42.0,70.312,60.3,-1.0,32.8,62.39,67.73402
1995,-1.0,37.0,35.5,97.3,29.8,45.337,29.6,-1.0,-1.0,39.49,50.070316
1996,-1.0,69.2,32.6,91.7,84.9,72.713,56.9,-1.0,70.8,97.45,62.635616
1997,62.3,30.6,-1.0,36.4,30.4,55.5,-1.0,34.6,30.57,46.37,54.422813
1998,18.4,51.24,43.08,-1.0,25.36,31.25,25.44,19.43,33.65,69.4,87.327446
1999,7.7,17.6,-1.0,-1.0,12.7,31.318,29.71,-1.0,18.16,24.3,31.171108
2000,-1.0,43.08,44.16,46.15,51.45,141.82,58.94,30.76,29.98,40.66,67.61876
2001,30.4,-1.0,-1.0,67.6,29.6,76.008,69.3,33.3,69.47,54.58,82.554825
2002,-1.0,33.6,39.6,55.7,19.8,88.842,46.5,-1.0,31.7,53.68,75.24867
2003,-1.0,-1.0,23.2,40.26,-1.0,-1.0,-1.0,-1.0,-1.0,45.83,67.87498
2004,-1.0,36.5,46.5,149.6,64.3,123.56,41.8,-1.0,63.8,94.18,106.14574
2005,-1.0,-1.0,2.6,29.18,-1.0,313.93,-1.0,-1.0,-1.0,10.71,31.283487
2006,64.9,69.04,-1.0,-1.0,66.99,92.6,37.16,67.62,61.71,50.37,62.249866
2007,-1.0,72.5,-1.0,-1.0,-1.0,69.132,80.6,-1.0,11.11,47.8,56.34878
2008,20.8,65.9,-1.0,-1.0,27.5,58.949,103.24,-1.0,52.11,35.1,91.98207
2009,51.8,53.6,-1.0,61.9,35.6,86.207,-1.0,74.3,71.12,99.79,73.98038
2010,20.0,47.2,-1.0,-1.0,14.8,61.248,28.65,-1.0,26.21,33.1,41.858723
2011,2.6,18.1,-1.0,21.4,16.1,21.585,43.18,-1.0,18.18,19.7,21.811596
2012,-1.0,-1.0,10.23,29.33,-1.0,-1.0,-1.0,-1.0,-1.0,50.1,56.628765
2013,-1.0,52.3,68.8,74.4,60.5,103.93,58.0,-1.0,61.3,62.99,85.262955
2014,-1.0,123.4,42.2,398.1,52.4,241.89,77.7,102.1,102.87,141.1,137.1747
2015,-1.0,-1.0,34.0,51.7,25.3,69.634,22.5,21.0,21.4,41.23,36.15015
2016,-1.0,11.0,50.8,53.9,49.7,55.691,29.3,-1.0,30.5,43.13,42.294918
2017,-1.0,-1.0,25.84,39.15,-1.0,-1.0,-1.0,-1.0,-1.0,72.05,68.6118
2018,74.3,39.8,49.0,66.4,43.3,106.15,53.3,76.8,53.29,93.22,46.065796
2019,25.7,61.9,-1.0,32.6,-1.0,76.103,59.93,-1.0,50.05,37.8,80.40101
2020,29.2,64.2,-1.0,60.2,28.6,56.784,82.35,-1.0,25.48,61.9,51.402847
2021,5.2,28.5,-1.0,-1.0,19.9,29.48,62.58,-1.0,1.82,19.4,21.99958
2022,-1.0,43.2,-1.0,45.4,32.5,68.828,41.9,31.3,37.29,48.87,45.469803
2023,-1.0,22.1,0.3,28.9,-1.0,38.537,-1.0,-1.0,-1.0,19.6,31.626389
2024,64.4,76.1,-1.0,194.4,69.6,207.14,-1.0,37.4,95.49,186.71,138.35175
2025,-1.0,-1.0,-1.0,63.2,31.4,49.315,12.3,28.4,25.4,25.59,34.9208
2026,-1.0,-1.0,-1.0,11.1,11.9,29.919,20.5,15.2,13.3,13.15,15.786154
2027,7.8,34.99,23.81,53.07,30.93,-1.0,27.0,15.92,25.88,50.37,58.505573
2028,-1.0,-1.0,-1.0,52.4,20.3,55.922,18.8,17.7,22.9,43.62,31.257584
2029,12.36,27.15,31.64,-1.0,28.05,69.11,31.97,17.99,29.71,42.64,57.110634
2030,-1.0,-1.0,-1.0,22.7,14.0,-1.0,24.8,21.3,17.6,22.02,31.018196
2031,-1.0,45.0,54.3,51.5,41.3,64.494,58.3,87.5,59.9,55.49,59.14483
