,AGU,ATM,LDO,MIR,OBL,SFE,TLA,VAL,CEN,LPIN_med,LPIN_pred
2952,-1.0,38.9,84.0,123.12,57.1,179.01,12.1,-1.0,45.2,87.5,82.96962
2953,-1.0,36.4,83.4,127.17,49.8,181.7,59.6,-1.0,39.3,85.1,118.716034
2954,-1.0,24.5,32.9,-1.0,26.0,62.754,46.7,42.7,32.8,66.3,48.74633
2955,7.0,-1.0,-1.0,-1.0,9.1,48.508,16.9,14.7,7.3,19.3,22.016714
2956,42.8,38.6,-1.0,41.56,23.2,53.024,35.1,29.4,23.74,98.3,64.79441
2957,34.8,65.2,-1.0,-1.0,27.6,76.653,71.22,-1.0,34.82,47.0,49.719845
2958,-1.0,23.0,19.1,32.98,18.0,55.639,30.0,-1.0,15.1,76.2,34.66998
2959,-1.0,-1.0,17.48,-1.0,-1.0,88.98,-1.0,-1.0,-1.0,19.94,26.718138
2960,-1.0,27.0,34.3,-1.0,-1.0,-1.0,12.17,-1.0,16.57,35.4,32.246655
2961,-1.0,-1.0,-1.0,30.93,20.6,45.299,36.4,65.4,17.1,22.5,29.409363
2962,-1.0,66.5,62.0,-1.0,-1.0,-1.0,-1.0,39.6,70.66,34.0,100.52053
2963,-1.0,58.6,69.7,52.8,-1.0,47.94,-1.0,-1.0,-1.0,50.6,64.79832
2964,-1.0,20.4,36.8,150.85,20.8,84.326,33.8,25.3,60.2,141.1,63.297337
2965,-1.0,40.8,30.6,-1.0,-1.0,-1.0,21.84,20.8,47.01,37.3,150.34995
2966,-1.0,-1.0,33.37,11.82,-1.0,123.81,-1.0,-1.0,-1.0,40.89,39.613174
2967,-1.0,52.4,48.8,-1.0,58.4,-1.0,61.81,37.5,64.27,80.2,95.70477
2968,2.2,9.5,-1.0,38.1,-1.0,42.453,15.15,-1.0,19.54,53.7,59.639828
2969,-1.0,47.2,30.6,-1.0,-1.0,-1.0,23.88,-1.0,33.88,48.9,42.362625
2970,-1.0,-1.0,81.78,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,152.59,159.84366
2971,8.3,43.6,-1.0,8.2,15.2,32.752,27.44,-1.0,11.55,17.2,15.438954
2972,-1.0,-1.0,47.5,-1.0,-1.0,-1.0,28.24,-1.0,33.95,35.0,39.223766
2973,-1.0,52.0,78.1,64.83,40.7,184.05,59.4,35.5,41.63,222.4,189.58716
2974,-1.0,-1.0,17.97,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.48,33.03547
2975,-1.0,4.9,5.2,30.12,2.0,56.399,5.5,14.2,9.31,21.5,11.479928
2976,-1.0,-1.0,15.92,9.33,-1.0,110.83,-1.0,-1.0,-1.0,17.4,28.332718
2977,-1.0,6.5,15.4,-1.0,-1.0,-1.0,18.25,-1.0,9.44,18.6,18.446321
2978,-1.0,-1.0,-1.0,46.98,35.0,96.162,41.5,32.9,33.5,40.3,31.592796
2979,-1.0,30.6,55.1,-1.0,27.5,-1.0,45.7,28.9,41.01,54.9,81.08525
2980,-1.0,-1.0,-1.0,53.6,16.4,132.0,15.9,22.2,24.8,64.9,39.334114
2981,-1.0,75.8,97.8,-1.0,56.6,-1.0,50.92,54.4,-1.0,131.5,81.862885
2982,-1.0,-1.0,33.53,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.51,58.493313
2983,76.7,75.7,69.3,149.99,50.0,143.14,88.9,-1.0,69.65,175.6,91.94763
2984,-1.0,8.3,23.0,-1.0,10.4,-1.0,33.46,-1.0,6.75,14.3,26.899744
2985,-1.0,22.6,26.4,28.16,27.7,97.355,-1.0,-1.0,50.1,33.4,71.86922
2986,-1.0,-1.0,-1.0,39.86,28.5,37.282,37.9,52.0,31.0,43.9,38.07976
2987,-1.0,-1.0,26.15,-1.0,-1.0,56.24,-1.0,-1.0,-1.0,24.4,39.05489
2988,-1.0,6.7,19.1,-1.0,-1.0,-1.0,30.31,-1.0,14.77,11.5,19.011877
2989,-1.0,13.9,35.5,-1.0,28.7,-1.0,16.72,90.2,37.93,40.6,34.419106
2990,-1.0,-1.0,16.73,51.48,-1.0,41.54,-1.0,-1.0,-1.0,32.4,32.07668
2991,-1.0,9.7,57.1,-1.0,27.3,-1.0,-1.0,33.9,23.54,93.4,56.12754
2992,-1.0,9.9,55.3,-1.0,40.2,-1.0,16.68,49.5,27.1,66.9,109.24732
2993,-1.0,87.3,78.5,48.98,34.0,76.428,29.0,53.1,33.84,57.8,143.00891
2994,-1.0,19.0,19.7,46.67,8.8,119.56,23.4,-1.0,18.2,76.6,76.32391
2995,-1.0,24.6,46.1,-1.0,-1.0,-1.0,30.86,-1.0,19.08,35.9,32.500984
2996,-1.0,26.5,40.0,-1.0,-1.0,-1.0,-1.0,3.1,26.32,174.7,39.201607
2997,19.8,189.6,-1.0,37.6,-1.0,23.062,-1.0,-1.0,13.96,16.9,21.618263
2998,-1.0,36.5,41.6,40.71,40.3,91.285,54.3,-1.0,59.6,63.9,64.64676
2999,-1.0,-1.0,-1.0,63.37,19.7,53.912,26.5,35.5,19.6,40.1,32.490543
3000,28.4,22.59,20.33,-1.0,22.24,-1.0,24.09,16.65,17.52,36.09,29.645283
3001,-1.0,-1.0,19.22,57.22,-1.0,-1.0,-1.0,-1.0,-1.0,17.57,46.581646
3002,-1.0,49.1,80.2,36.48,37.7,51.038,44.0,-1.0,49.6,17.7,115.189896
3003,23.2,16.5,25.8,16.04,29.3,46.796,37.0,15.0,21.67,40.0,54.35316
3004,-1.0,-1.0,67.9,115.81,30.1,113.33,66.7,106.0,65.0,93.4,99.141045
3005,35.2,11.4,-1.0,27.0,19.9,28.383,31.81,-1.0,23.43,26.3,28.747356
3006,-1.0,-1.0,0.2,19.99,16.0,39.787,15.5,23.2,26.1,15.0,38.241325
3007,-1.0,47.1,48.0,-1.0,98.2,-1.0,88.3,67.6,70.7,182.5,71.74488
3008,16.87,31.57,29.81,-1.0,29.71,-1.0,31.47,11.19,24.09,32.68,77.57275
3009,-1.0,33.3,45.3,61.54,24.5,61.14,51.3,-1.0,35.9,70.5,47.615883
3010,-1.0,33.6,33.5,-1.0,43.7,-1.0,45.2,53.1,43.22,49.1,69.77687
3011,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99.34,62.23495
3012,-1.0,-1.0,-1.0,53.84,10.3,21.772,7.8,14.8,4.5,14.2,24.1476
3013,-1.0,46.2,-1.0,54.16,46.0,60.787,52.1,-1.0,42.6,38.0,43.059654
3014,-1.0,-1.0,24.29,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.36,47.06105
3015,55.07,42.8,56.78,-1.0,42.37,31.08,52.24,43.34,-1.0,97.3,78.00989
3016,-1.0,35.4,51.4,-1.0,35.5,65.304,38.9,34.2,32.7,45.9,60.785885
3017,-1.0,21.3,16.5,-1.0,-1.0,-1.0,73.75,25.2,26.75,158.5,31.890427
3018,-1.0,-1.0,28.54,-1.0,-1.0,161.85,-1.0,-1.0,-1.0,27.54,33.668777
3019,-1.0,-1.0,31.8,65.16,33.0,203.54,38.5,50.7,38.8,75.4,36.641182
3020,6.3,31.7,-1.0,18.3,15.9,-1.0,38.67,-1.0,18.01,18.0,19.6075
3021,-1.0,-1.0,34.63,-1.0,-1.0,21.75,-1.0,-1.0,-1.0,42.48,42.26608
3022,-1.0,34.9,24.6,-1.0,-1.0,-1.0,25.99,-1.0,19.58,27.6,30.123446
3023,38.9,49.6,-1.0,174.69,23.2,94.103,23.0,33.0,54.74,142.8,107.425865
3024,-1.0,43.8,38.7,42.21,29.3,64.137,27.5,-1.0,28.9,61.3,66.31647
3025,-1.0,-1.0,-1.0,22.83,6.1,31.688,26.4,30.7,14.9,27.1,19.9806
3026,23.3,32.4,-1.0,69.81,20.2,-1.0,-1.0,20.0,21.2,54.6,33.842243
3027,-1.0,23.5,49.2,-1.0,16.7,-1.0,-1.0,29.6,14.93,63.5,44.40827
3028,-1.0,-1.0,26.3,40.6,40.3,43.823,41.6,61.7,50.6,32.7,46.440018
3029,94.3,103.4,-1.0,191.89,62.3,205.25,-1.0,77.7,72.21,146.8,229.06114
3030,-1.0,-1.0,8.11,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.31,18.668095
3031,-1.0,42.4,107.5,-1.0,43.3,-1.0,5.98,33.0,54.17,208.1,167.10252
3032,-1.0,73.4,26.1,43.38,49.9,38.869,33.3,33.4,38.16,46.4,54.27416
3033,27.0,-1.0,-1.0,90.64,22.3,69.181,-1.0,35.3,24.57,105.7,74.361435
3034,-1.0,35.8,129.3,61.2,56.6,64.519,58.5,-1.0,43.3,217.4,71.17075
3035,-1.0,-1.0,49.4,48.6,23.9,64.365,39.68,-1.0,-1.0,83.3,44.958607
3036,94.3,80.7,128.7,273.18,61.6,388.28,163.6,51.5,183.85,446.7,356.81497
3037,-1.0,60.0,62.5,218.6,63.8,171.25,84.1,-1.0,62.9,114.3,127.2246
3038,-1.0,35.0,5.2,-1.0,-1.0,-1.0,40.63,26.5,24.88,30.7,32.573784
3039,-1.0,9.4,16.4,-1.0,-1.0,-1.0,28.84,-1.0,-1.0,25.5,39.239487
3040,-1.0,27.7,21.8,-1.0,-1.0,-1.0,26.16,-1.0,24.26,27.7,28.874203
3041,-1.0,46.3,72.6,-1.0,42.0,-1.0,-1.0,36.3,39.24,65.9,82.19017
3042,-1.0,27.1,43.4,-1.0,32.6,82.063,38.9,38.0,41.5,50.3,70.740685
3043,-1.0,-1.0,16.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.32,13.3,22.587767
3044,-1.0,-1.0,50.46,-1.0,-1.0,57.57,-1.0,-1.0,-1.0,70.83,63.36992
3045,-1.0,42.4,60.8,-1.0,34.0,-1.0,-1.0,17.3,35.38,66.7,91.880905
3046,77.3,71.4,154.1,244.63,52.8,298.61,113.2,-1.0,118.63,179.3,275.1706
3047,-1.0,-1.0,16.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,23.96,26.768433
3048,-1.0,10.1,23.2,-1.0,20.6,-1.0,-1.0,-1.0,19.72,34.4,29.004416
3049,-1.0,35.4,79.2,-1.0,65.1,-1.0,108.06,66.7,73.04,111.1,141.71819
3050,82.5,60.0,-1.0,109.94,23.2,64.466,56.7,41.9,-1.0,71.9,112.1725
3051,-1.0,2.1,27.7,-1.0,-1.0,-1.0,31.51,-1.0,5.66,22.3,22.051125
3052,-1.0,39.6,56.4,-1.0,50.0,-1.0,54.16,56.3,51.82,74.5,67.14798
3053,91.7,72.4,-1.0,191.77,37.8,132.19,-1.0,37.6,56.84,201.1,184.78761
3054,9.7,-1.0,-1.0,-1.0,19.1,65.725,31.0,3.2,25.8,43.3,41.55182
3055,-1.0,-1.0,40.15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.08,70.96031
3056,-1.0,7.6,8.9,-1.0,-1.0,-1.0,5.44,-1.0,9.65,54.6,11.322878
3057,-1.0,-1.0,28.7,62.96,18.9,110.65,81.9,-1.0,86.0,84.2,38.21569
3058,-1.0,42.9,24.7,-1.0,-1.0,-1.0,47.68,-1.0,39.7,97.8,96.475784
3059,-1.0,31.4,32.6,-1.0,35.5,71.871,36.7,45.7,36.8,32.9,53.82233
3060,34.3,62.0,-1.0,-1.0,18.7,50.448,33.46,-1.0,25.37,36.2,32.16487
3061,-1.0,18.4,31.6,-1.0,-1.0,-1.0,6.21,-1.0,-1.0,15.4,28.874844
3062,-1.0,33.9,61.2,131.44,48.7,145.89,-1.0,-1.0,80.4,73.1,135.06512
3063,-1.0,-1.0,-1.0,-1.0,-1.0,70.03,-1.0,-1.0,-1.0,62.65,61.012573
3064,77.5,72.3,-1.0,158.82,51.8,152.78,-1.0,63.9,63.14,123.7,145.20386
3065,24.6,-1.0,19.8,27.47,19.6,74.045,31.1,21.3,11.26,55.1,26.87703
3066,-1.0,-1.0,-1.0,33.48,21.8,62.865,24.6,33.6,20.3,23.4,32.28205
3067,-1.0,19.9,29.7,28.37,22.8,21.39,33.1,-1.0,28.2,39.1,28.402344
3068,-1.0,-1.0,-1.0,6.4,11.0,18.998,15.4,5.9,13.3,24.4,8.651174
3069,-1.0,13.8,5.7,-1.0,-1.0,-1.0,11.97,-1.0,7.19,9.1,10.0881605
3070,-1.0,21.5,34.9,-1.0,23.8,-1.0,-1.0,28.7,21.67,27.6,53.201893
3071,-1.0,-1.0,2.17,-1.0,-1.0,154.66,-1.0,-1.0,-1.0,14.17,30.04648
3072,-1.0,16.5,46.6,-1.0,8.1,-1.0,53.22,23.2,-1.0,32.8,81.368004
3073,17.4,-1.0,-1.0,21.24,11.3,42.681,16.9,13.8,14.81,14.9,21.894371
3074,-1.0,29.5,25.7,21.5,-1.0,29.152,-1.0,-1.0,-1.0,26.2,21.7146
3075,42.4,46.7,-1.0,84.82,48.1,86.964,-1.0,38.6,58.76,56.8,90.92516
3076,-1.0,-1.0,10.29,-1.0,-1.0,92.35,-1.0,-1.0,-1.0,23.98,20.404787
3077,-1.0,30.0,32.1,-1.0,-1.0,-1.0,55.11,-1.0,21.64,33.9,29.411186
3078,-1.0,-1.0,26.3,-1.0,-1.0,11.22,-1.0,-1.0,-1.0,28.7,35.417595
3079,-1.0,-1.0,-1.0,-1.0,1.8,50.272,5.9,10.4,6.1,8.6,19.288445
3080,-1.0,-1.0,69.84,31.57,-1.0,21.78,-1.0,-1.0,-1.0,96.68,77.647
3081,-1.0,3.3,12.7,-1.0,-1.0,-1.0,1.12,-1.0,3.615,2.2,8.256416
3082,-1.0,-1.0,-1.0,43.55,29.6,52.228,31.1,34.2,38.6,40.7,37.34233
3083,-1.0,31.9,63.3,-1.0,41.1,71.997,65.1,50.6,51.8,57.9,70.580765
3084,-1.0,46.1,41.6,58.68,49.6,63.614,80.3,-1.0,55.5,56.6,52.195663
3085,-1.0,-1.0,-1.0,18.9,11.8,59.734,19.8,18.0,-1.0,62.0,32.491993
3086,-1.0,-1.0,-1.0,29.48,22.3,15.479,18.9,18.0,16.4,16.5,22.11104
3087,-1.0,53.6,63.5,-1.0,55.8,-1.0,68.48,54.4,47.42,95.7,96.28505
3088,-1.0,-1.0,47.69,50.23,-1.0,59.53,-1.0,-1.0,-1.0,75.65,60.636314
3089,-1.0,27.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.1,33.786312
3090,40.5,25.5,-1.0,83.31,38.2,82.335,66.8,34.4,47.39,77.6,65.38564
3091,-1.0,67.8,48.2,-1.0,25.0,52.367,51.3,-1.0,35.3,74.5,79.3545
3092,58.0,63.2,-1.0,63.89,32.7,115.83,-1.0,63.9,52.98,69.6,97.0761
3093,-1.0,-1.0,25.61,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,102.34,48.349014
3094,-1.0,84.1,113.2,103.4,86.6,171.56,92.4,-1.0,71.7,263.2,178.56354
3095,-1.0,15.7,37.0,22.55,10.0,45.467,22.6,24.7,15.79,29.3,40.64696
3096,-1.0,25.8,-1.0,-1.0,27.3,-1.0,30.7,45.3,32.61,24.9,36.98547
3097,-1.0,19.8,23.3,36.02,22.8,104.55,25.0,37.7,23.87,47.6,33.156555
3098,-1.0,12.6,30.1,-1.0,-1.0,-1.0,-1.0,-1.0,10.66,8.6,32.267803
3099,-1.0,-1.0,29.0,44.68,17.7,73.276,36.0,42.9,30.0,42.9,52.39051
3100,-1.0,29.5,34.0,51.78,35.2,45.775,37.6,-1.0,68.4,32.7,36.242058
3101,-1.0,37.5,72.3,-1.0,35.2,-1.0,124.28,45.9,-1.0,182.5,151.90907
3102,-1.0,-1.0,43.85,-1.0,-1.0,88.81,-1.0,-1.0,-1.0,35.65,58.661026
3103,-1.0,-1.0,31.87,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,48.37,55.893383
3104,-1.0,-1.0,23.54,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.72,46.52606
3105,-1.0,5.8,11.7,-1.0,-1.0,-1.0,15.86,-1.0,21.69,51.3,18.835527
3106,-1.0,28.8,21.2,-1.0,-1.0,-1.0,-1.0,-1.0,14.11,27.8,24.14476
3107,-1.0,24.4,33.5,-1.0,19.5,-1.0,74.63,23.8,28.97,55.6,60.21658
3108,-1.0,39.0,57.8,135.42,26.5,82.621,64.3,30.9,38.4,57.6,95.255936
3109,-1.0,2.8,17.4,-1.0,-1.0,-1.0,9.42,-1.0,22.21,17.6,17.050714
3110,-1.0,80.1,50.0,-1.0,-1.0,-1.0,-1.0,41.3,68.61,167.1,155.3427
3111,-1.0,45.2,76.5,147.63,56.6,133.2,63.4,72.1,86.91,155.4,113.01262
3112,43.1,19.5,-1.0,48.54,39.7,61.505,-1.0,37.9,26.37,40.5,44.342705
3113,-1.0,76.8,88.5,-1.0,40.0,-1.0,34.86,35.0,36.46,122.6,74.85185
3114,-1.0,27.1,51.6,40.9,25.5,77.92,39.5,-1.0,28.4,92.5,54.33815
3115,-1.0,-1.0,10.95,-1.0,-1.0,75.685,-1.0,-1.0,-1.0,22.39,22.461742
3116,-1.0,10.5,5.6,-1.0,-1.0,-1.0,6.29,-1.0,3.39,8.0,8.046667
3117,-1.0,49.8,90.3,81.85,68.6,83.695,62.6,-1.0,83.3,56.1,77.52519
3118,-1.0,38.0,36.9,75.93,29.4,56.096,29.2,-1.0,19.1,98.3,69.59679
3119,-1.0,43.0,50.6,85.4,40.9,70.046,61.0,-1.0,44.6,78.1,42.39572
3120,24.9,25.6,-1.0,33.9,-1.0,25.307,-1.0,-1.0,5.96,27.0,21.884834
3121,-1.0,85.8,50.2,72.48,41.0,113.63,57.2,75.5,45.38,112.8,153.73734
3122,-1.0,-1.0,114.8,48.3,82.0,174.64,63.1,100.5,111.3,71.9,172.4034
3123,-1.0,59.5,67.8,-1.0,49.1,-1.0,-1.0,51.5,37.38,220.1,112.523445
3124,-1.0,26.3,33.9,-1.0,18.0,-1.0,19.79,19.3,20.63,77.1,46.70473
3125,2.6,-1.0,-1.0,-1.0,3.4,45.138,9.9,-1.0,7.4,10.2,20.358627
3126,-1.0,14.3,16.3,-1.0,-1.0,-1.0,15.83,-1.0,19.19,9.5,23.440773
3127,-1.0,27.7,44.5,63.06,28.3,48.005,-1.0,-1.0,30.4,57.1,42.388046
3128,-1.0,31.6,34.3,59.58,33.0,63.518,36.6,-1.0,27.3,78.3,58.859062
3129,32.6,7.0,-1.0,35.9,14.4,38.19,7.72,-1.0,16.54,12.4,19.963936
3130,76.3,49.4,-1.0,164.46,64.9,137.78,50.6,64.2,82.25,64.1,96.22236
3131,-1.0,44.9,101.9,35.2,-1.0,43.559,-1.0,-1.0,-1.0,85.9,50.183582
3132,43.0,68.5,-1.0,182.66,23.2,155.29,110.3,56.4,91.5,88.6,174.40707
3133,-1.0,25.7,62.8,-1.0,48.8,-1.0,56.92,42.6,58.38,175.0,114.2622
3134,-1.0,-1.0,174.24,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,109.25,321.17685
3135,-1.0,-1.0,33.9,112.4,33.5,339.07,61.2,-1.0,-1.0,217.4,227.6647
3136,-1.0,109.8,42.5,-1.0,-1.0,-1.0,-1.0,87.6,73.92,63.4,136.03487
3137,-1.0,3.4,34.0,-1.0,-1.0,-1.0,44.23,-1.0,11.55,72.3,28.813862
3138,-1.0,26.6,48.4,54.69,35.4,79.168,-1.0,-1.0,49.4,70.4,61.411915
3139,20.6,-1.0,-1.0,94.3,17.6,59.069,35.7,20.3,29.97,135.0,35.968796
3140,85.6,39.1,-1.0,82.65,46.3,107.13,62.0,78.1,56.98,54.5,92.7612
3141,71.1,-1.0,-1.0,193.65,57.3,230.79,75.4,89.9,81.07,151.9,134.30486
3142,45.2,43.2,-1.0,53.49,34.5,94.83,-1.0,31.1,31.41,150.9,90.0117
3143,38.2,40.5,89.1,60.28,41.1,85.629,81.2,55.2,62.8,103.5,140.5506
3144,-1.0,47.4,41.7,39.25,29.6,91.528,39.3,-1.0,29.0,127.0,82.179344
3145,-1.0,33.3,73.4,71.36,39.8,69.576,79.3,-1.0,37.3,71.5,72.08873
3146,-1.0,-1.0,-1.0,21.73,10.0,18.572,12.3,11.3,25.5,14.1,14.399734
3147,-1.0,-1.0,50.01,-1.0,-1.0,61.98,-1.0,-1.0,-1.0,121.86,61.84016
3148,-1.0,-1.0,60.89,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56.92,121.42203
3149,-1.0,36.3,32.9,253.59,40.5,168.76,98.3,99.6,60.2,204.4,168.13846
3150,17.5,-1.0,-1.0,25.38,11.7,-1.0,-1.0,31.8,13.0,27.7,8.826254
3151,-1.0,9.1,45.1,-1.0,44.0,-1.0,-1.0,30.8,23.22,64.6,65.450745
3152,-1.0,-1.0,32.34,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,29.26,56.629513
3153,11.3,-1.0,-1.0,18.31,10.1,51.557,19.7,15.2,5.65,21.1,20.074697
3154,-1.0,1.5,30.8,-1.0,9.3,-1.0,36.2,11.4,-1.0,141.9,65.519424
3155,36.6,34.6,-1.0,50.2,36.6,44.201,-1.0,42.5,44.9,43.4,61.310593
3156,-1.0,-1.0,21.31,34.04,-1.0,-1.0,-1.0,-1.0,-1.0,33.12,21.33169
3157,-1.0,55.05,50.9,-1.0,55.4,-1.0,59.29,82.6,63.64,73.5,79.590744
3158,-1.0,-1.0,11.81,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.14,22.59887
3159,-1.0,34.0,28.6,30.86,28.1,111.4,38.8,37.6,35.6,57.0,43.002026
3160,28.2,42.2,-1.0,72.54,26.0,83.47,-1.0,38.9,29.14,84.1,75.72131
3161,-1.0,-1.0,-1.0,33.48,22.1,53.686,24.9,27.8,18.1,68.4,23.720161
3162,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,28.3,62.23495
3163,-1.0,-1.0,-1.0,58.83,16.6,31.119,31.4,22.8,24.4,22.4,29.813536
3164,-1.0,-1.0,35.8,-1.0,-1.0,-1.0,-1.0,-1.0,21.41,32.8,36.120388
3165,-1.0,-1.0,9.1,32.66,15.9,16.534,11.1,17.9,14.6,9.0,25.4579
3166,-1.0,34.4,11.5,-1.0,14.5,-1.0,24.9,23.1,19.26,23.5,24.05725
3167,36.1,39.7,-1.0,62.39,25.0,63.352,48.8,26.7,38.81,75.0,79.4478
3168,70.2,-1.0,-1.0,170.26,49.6,108.38,57.4,47.5,56.81,192.4,139.67093
3169,-1.0,53.0,49.0,56.46,65.5,71.154,62.2,-1.0,67.0,33.6,67.24811
3170,-1.0,24.4,24.5,-1.0,23.5,-1.0,41.47,50.8,29.88,33.2,36.92505
3171,19.2,35.6,-1.0,-1.0,16.3,57.074,7.64,-1.0,13.52,36.7,20.476086
3172,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,82.4,62.23495
3173,-1.0,14.2,42.1,-1.0,30.8,-1.0,82.86,27.1,59.11,135.5,111.2035
3174,-1.0,-1.0,43.4,-1.0,-1.0,-1.0,29.9,-1.0,16.99,18.9,35.990437
3175,-1.0,-1.0,72.57,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,141.45,144.00995
3176,-1.0,-1.0,11.7,24.89,21.2,25.334,22.0,16.6,14.0,25.9,40.85615
3177,-1.0,23.4,31.2,67.94,28.4,95.359,27.9,-1.0,42.7,33.0,66.15127
3178,-1.0,-1.0,0.0,46.46,22.6,93.97,16.4,3.9,35.9,47.2,39.499287
3179,-1.0,17.5,48.5,-1.0,-1.0,-1.0,37.09,-1.0,19.04,22.9,42.285454
3180,-1.0,10.4,6.8,-1.0,0.0,-1.0,8.97,-1.0,5.38,1.9,11.135766
3181,-1.0,51.8,47.5,145.54,42.6,231.83,76.5,-1.0,34.7,115.6,192.69614
3182,29.1,37.9,-1.0,45.32,62.0,96.586,-1.0,26.3,40.24,47.9,68.686516
3183,-1.0,-1.0,18.4,106.55,35.6,77.724,43.4,80.9,42.0,81.2,62.26077
3184,-1.0,48.3,29.8,36.5,-1.0,34.259,-1.0,-1.0,-1.0,25.4,28.174
3185,-1.0,-1.0,168.9,127.98,61.4,221.25,88.4,-1.0,98.1,336.9,102.85435
3186,-1.0,-1.0,-1.0,52.39,19.2,45.765,36.3,33.3,21.4,26.6,33.48008
3187,-1.0,-1.0,21.36,63.93,-1.0,-1.0,-1.0,-1.0,-1.0,24.47,32.475727
3188,-1.0,17.0,30.6,-1.0,-1.0,-1.0,32.38,-1.0,28.11,32.8,28.37889
3189,55.9,43.7,-1.0,89.04,47.0,89.251,-1.0,61.8,32.29,66.6,110.52242
3190,15.9,-1.0,-1.0,22.37,11.6,34.148,26.5,22.3,20.36,22.9,32.76209
3191,-1.0,20.1,25.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.5,25.585333
3192,-1.0,87.2,90.0,-1.0,82.9,188.03,75.8,97.3,73.6,271.3,144.8584
3193,13.5,16.29,13.16,-1.0,22.25,-1.0,16.51,14.32,16.74,20.92,22.974201
3194,-1.0,28.1,10.2,-1.0,-1.0,-1.0,-1.0,-1.0,13.34,18.5,19.813158
3195,14.09,40.6,58.62,-1.0,49.83,-1.0,30.97,29.46,30.67,115.54,53.970146
3196,-1.0,6.8,33.9,8.83,9.7,47.673,20.3,-1.0,16.0,15.5,37.397457
3197,-1.0,35.5,51.7,-1.0,34.5,-1.0,-1.0,25.5,32.32,52.7,65.00217
3198,-1.0,11.6,34.6,23.1,-1.0,47.245,-1.0,-1.0,-1.0,53.8,30.711763
3199,36.3,23.9,-1.0,98.48,37.1,97.048,48.3,30.3,24.01,139.1,68.63448
3200,-1.0,38.8,42.5,81.27,47.3,95.197,50.2,-1.0,18.9,91.4,80.68253
3201,-1.0,26.4,44.9,-1.0,29.1,-1.0,39.34,40.3,30.18,62.0,52.96342
3202,-1.0,-1.0,40.8,33.15,35.6,30.001,51.7,49.9,29.7,22.9,50.974613
3203,-1.0,-1.0,9.9,-1.0,-1.0,122.78,-1.0,-1.0,-1.0,8.73,24.245747
3204,-1.0,15.3,16.2,-1.0,0.0,-1.0,19.03,-1.0,-1.0,16.0,20.939833
3205,6.09,4.81,9.91,-1.0,7.78,-1.0,8.42,7.14,7.05,7.74,9.986574
3206,35.1,-1.0,-1.0,30.69,19.4,64.767,29.8,32.1,24.81,20.9,59.095707
3207,-1.0,19.9,18.4,-1.0,-1.0,-1.0,12.54,-1.0,18.52,10.5,16.157623
3208,-1.0,-1.0,11.92,-1.0,-1.0,262.82,-1.0,-1.0,-1.0,17.79,29.073471
3209,-1.0,22.7,30.0,-1.0,-1.0,-1.0,26.79,-1.0,13.26,32.3,28.428087
3210,-1.0,16.5,36.7,30.52,21.4,64.824,15.8,-1.0,14.7,29.3,54.41179
3211,-1.0,2.3,32.6,-1.0,-1.0,-1.0,25.98,-1.0,14.24,24.6,25.674814
3212,6.65,7.67,5.88,-1.0,6.38,-1.0,6.89,9.12,9.57,7.5,6.979955
3213,-1.0,0.9,9.2,-1.0,-1.0,-1.0,46.32,-1.0,2.77,14.6,26.345335
3214,-1.0,39.7,49.4,-1.0,26.6,68.185,49.8,-1.0,32.4,62.2,64.74591
3215,-1.0,-1.0,12.4,16.87,6.8,60.603,13.7,16.2,9.4,22.6,25.756073
3216,-1.0,-1.0,20.9,22.13,18.2,39.884,12.9,21.0,19.0,18.5,23.689772
3217,-1.0,11.1,42.7,-1.0,-1.0,-1.0,-1.0,-1.0,13.66,20.7,17.065487
3218,-1.0,-1.0,132.4,64.54,37.4,69.6,54.9,80.9,53.3,65.3,45.69352
3219,15.94,17.7,12.39,-1.0,-1.0,-1.0,13.99,10.44,11.86,23.3,17.747793
3220,36.0,-1.0,-1.0,52.91,28.9,96.577,34.7,39.5,44.36,34.2,77.359436
