,AGU,ATM,LDO,LPIN,MIR,SFE,TLA,VAL,CEN,OBL_med,OBL_pred
2115,-1.0,-1.0,-1.0,48.4,34.42,60.559,30.2,19.8,23.8,23.8,18.326998
2116,-1.0,-1.0,18.6,33.2,26.51,71.495,15.5,21.3,15.1,13.2,12.343276
2117,46.33,37.61,56.69,-1.0,52.69,14.38,88.64,37.82,58.43,72.73,38.28813
2118,-1.0,32.8,45.1,54.4,-1.0,-1.0,20.99,16.1,20.09,28.0,21.917503
2119,22.44,38.45,-1.0,-1.0,62.47,178.47,23.1,13.63,48.89,38.07,43.87692
2120,-1.0,-1.0,-1.0,45.8,27.07,71.023,26.9,44.4,49.4,39.1,23.062489
2121,12.4,-1.0,-1.0,-1.0,20.8,24.583,56.7,-1.0,18.34,12.9,10.815766
2122,-1.0,53.2,42.2,50.1,-1.0,-1.0,39.27,51.9,36.73,39.6,39.59489
2123,-1.0,51.6,47.2,127.2,-1.0,-1.0,-1.0,68.3,46.37,41.5,46.425953
2124,-1.0,22.9,54.3,151.4,-1.0,-1.0,78.89,31.4,-1.0,27.0,29.414692
2125,-1.0,-1.0,32.7,137.9,133.1,145.98,55.0,80.9,38.3,50.5,30.118263
2126,-1.0,-1.0,22.4,54.7,-1.0,-1.0,57.55,19.4,31.67,14.4,19.680157
2127,33.6,30.7,-1.0,52.1,43.54,60.732,-1.0,35.2,34.05,27.3,30.519009
2128,-1.0,-1.0,-1.0,48.6,42.02,75.342,52.7,57.5,30.2,17.2,21.266438
2129,-1.0,58.8,49.5,-1.0,-1.0,-1.0,-1.0,-1.0,22.38,59.9,36.12382
2130,4.09,17.04,10.89,-1.0,54.71,141.84,8.08,12.46,13.55,9.25,12.825185
2131,-1.0,55.8,59.1,83.9,30.8,73.655,73.72,-1.0,-1.0,27.7,37.048973
2132,21.2,37.71,24.93,-1.0,-1.0,68.65,20.79,19.59,28.52,38.27,31.550922
2133,-1.0,-1.0,-1.0,14.4,17.7,31.071,25.5,36.6,24.0,15.8,18.173979
2134,-1.0,35.5,27.7,35.0,-1.0,-1.0,-1.0,-1.0,44.06,36.7,37.18736
2135,-1.0,-1.0,65.0,71.8,86.48,87.212,36.7,27.7,29.0,22.2,21.582888
2136,-1.0,47.0,121.4,-1.0,-1.0,-1.0,85.5,70.7,61.97,57.5,73.66816
2137,15.1,12.9,-1.0,33.6,18.0,47.138,-1.0,9.0,27.51,24.4,18.999355
2138,27.85,42.89,32.58,-1.0,-1.0,43.17,26.88,27.79,26.72,36.43,36.038765
2139,12.68,25.48,54.95,-1.0,25.39,116.6,24.63,32.48,26.85,27.91,27.933842
2140,-1.0,-1.0,24.9,25.6,46.85,48.726,30.6,34.5,33.6,22.6,24.257704
2141,21.9,23.8,-1.0,37.1,-1.0,38.4,46.6,-1.0,30.27,23.2,23.28614
2142,-1.0,56.9,63.8,86.9,78.27,89.476,79.8,-1.0,69.0,63.1,55.460445
2143,28.87,30.89,51.7,-1.0,-1.0,45.87,32.7,68.08,37.85,38.08,31.783016
2144,40.8,36.2,-1.0,-1.0,67.51,64.119,57.0,43.9,57.48,64.1,44.346264
2145,-1.0,57.6,134.3,94.8,-1.0,-1.0,-1.0,34.7,34.31,48.8,39.927944
2146,-1.0,21.5,25.0,28.4,-1.0,40.401,19.6,-1.0,14.8,17.4,15.429452
2147,-1.0,24.3,26.8,108.4,88.15,122.57,43.0,-1.0,70.3,55.0,40.363197
2148,10.0,12.8,-1.0,-1.0,26.2,37.76,23.48,-1.0,20.08,16.1,12.958808
2149,-1.0,-1.0,27.1,66.2,25.8,27.452,-1.0,-1.0,-1.0,12.0,18.102104
2150,48.1,-1.0,-1.0,60.6,52.59,110.08,41.6,42.9,40.93,30.8,35.649616
2151,13.55,21.95,-1.0,-1.0,38.13,98.31,19.51,17.35,24.21,2.12,24.723223
2152,-1.0,162.8,114.1,384.8,78.48,106.97,81.8,-1.0,114.1,85.2,110.53085
2153,-1.0,23.5,30.8,61.1,43.66,117.58,29.2,-1.0,22.1,26.5,21.989897
2154,39.6,-1.0,-1.0,157.3,-1.0,102.22,40.5,44.8,68.05,50.9,54.742977
2155,39.5,36.2,-1.0,74.6,44.65,77.629,-1.0,39.8,38.14,35.3,36.603363
2156,-1.0,26.3,63.8,48.2,-1.0,-1.0,-1.0,24.5,24.64,23.7,33.786465
2157,19.4,20.8,-1.0,34.1,37.9,-1.0,23.64,-1.0,18.22,14.5,14.413947
2158,-1.0,33.7,47.9,53.8,-1.0,61.088,45.5,-1.0,36.2,40.7,43.95259
2159,-1.0,50.5,35.2,55.6,53.88,76.37,52.5,-1.0,53.1,57.0,44.981594
2160,-1.0,64.7,42.8,173.6,87.08,132.61,51.8,-1.0,49.7,31.5,42.013885
2161,30.8,-1.0,-1.0,45.5,51.08,52.022,51.2,30.9,41.03,23.0,35.18596
2162,-1.0,39.9,42.4,80.5,50.01,78.799,30.1,-1.0,35.5,46.4,34.293945
2163,-1.0,87.0,84.5,80.5,142.44,120.73,94.7,111.2,124.65,78.1,81.13348
2164,-1.0,14.9,67.6,126.0,-1.0,-1.0,37.2,46.3,48.58,29.0,47.327335
2165,-1.0,32.1,28.4,40.7,-1.0,-1.0,-1.0,-1.0,22.15,12.3,19.35083
2166,-1.0,121.6,95.1,465.4,-1.0,-1.0,335.02,60.3,-1.0,63.7,38.79119
2167,-1.0,63.3,76.4,294.8,320.5,242.39,110.6,-1.0,69.0,91.0,81.449356
2168,10.3,26.66,41.07,-1.0,-1.0,35.82,22.64,13.76,20.41,23.05,20.617418
2169,-1.0,-1.0,33.0,60.2,73.81,96.548,51.9,44.3,80.3,43.6,50.617027
2170,55.8,-1.0,-1.0,40.5,94.26,94.599,-1.0,57.2,41.83,30.5,40.105736
2171,-1.0,41.8,-1.0,92.4,-1.0,-1.0,86.21,50.7,56.07,37.4,37.1381
2172,107.8,-1.0,-1.0,205.3,86.09,-1.0,79.8,64.4,76.81,42.2,40.428932
2173,32.1,-1.0,-1.0,78.4,43.27,73.004,-1.0,28.4,-1.0,29.2,33.99544
2174,-1.0,52.0,136.4,103.6,133.77,191.29,94.3,-1.0,105.55,40.6,71.290634
2175,-1.0,9.3,19.9,24.1,-1.0,-1.0,20.04,-1.0,16.67,9.2,13.609687
2176,22.9,-1.0,-1.0,36.7,40.39,52.929,45.7,47.1,15.4,17.3,25.2305
2177,-1.0,-1.0,-1.0,37.1,45.65,50.442,29.2,26.9,20.4,22.5,19.765066
2178,-1.0,76.3,73.3,81.6,-1.0,83.401,77.6,114.5,83.3,60.6,62.17928
2179,-1.0,-1.0,32.3,43.5,26.42,49.169,27.8,33.0,29.2,33.6,28.26852
2180,-1.0,-1.0,16.3,50.3,48.14,63.706,31.2,77.6,30.4,23.4,21.18511
2181,49.0,80.3,-1.0,100.6,90.15,135.62,-1.0,65.1,73.54,45.6,61.73402
2182,33.6,-1.0,30.31,-1.0,-1.0,70.06,32.93,23.27,25.16,30.57,23.416357
2183,-1.0,54.2,63.9,-1.0,-1.0,-1.0,42.4,49.4,-1.0,44.2,37.343204
2184,75.91,152.26,86.29,221.77,-1.0,63.44,82.32,95.59,-1.0,112.67,92.9925
2185,-1.0,111.8,167.4,308.7,300.29,345.19,148.3,71.7,167.46,103.0,98.39066
2186,18.67,22.9,28.47,-1.0,41.43,-1.0,19.83,21.58,25.06,22.47,23.00956
2187,-1.0,27.5,29.9,-1.0,-1.0,-1.0,-1.0,-1.0,22.45,13.3,21.966566
2188,-1.0,78.5,97.0,-1.0,-1.0,-1.0,107.11,67.8,74.1,80.6,64.5752
2189,-1.0,-1.0,11.9,17.8,-1.0,61.047,28.1,11.5,16.0,23.0,13.737137
2190,-1.0,17.0,25.2,-1.0,-1.0,-1.0,-1.0,-1.0,26.68,24.8,24.274952
2191,17.7,23.5,-1.0,27.1,17.6,10.046,35.06,-1.0,5.99,8.5,9.136347
2192,12.0,-1.0,-1.0,80.1,62.65,194.47,-1.0,37.6,34.25,36.1,30.78594
2193,13.3,13.6,-1.0,-1.0,13.1,23.679,16.31,-1.0,5.34,13.9,11.254194
2194,27.1,44.9,-1.0,51.2,29.3,-1.0,36.7,-1.0,37.11,18.2,31.607414
2195,-1.0,36.9,29.6,19.1,48.33,25.807,43.1,-1.0,29.3,33.0,30.450306
2196,17.7,22.2,-1.0,43.8,61.21,52.083,-1.0,24.4,24.61,13.9,16.749113
2197,-1.0,107.1,60.6,74.0,111.17,131.52,75.3,-1.0,100.7,79.3,72.55163
2198,48.98,79.05,53.59,-1.0,41.1,-1.0,45.9,25.04,43.02,33.21,48.888565
2199,-1.0,-1.0,20.9,28.2,15.94,41.227,28.4,34.3,50.0,46.5,26.782284
2200,20.8,7.1,-1.0,29.7,16.5,-1.0,15.44,-1.0,15.91,11.6,11.496176
2201,-1.0,24.0,22.3,16.8,18.91,34.012,17.0,-1.0,15.5,50.9,23.362701
2202,-1.0,27.6,33.6,102.0,-1.0,-1.0,37.3,70.4,39.24,51.3,37.436897
2203,-1.0,-1.0,14.8,36.1,59.65,75.064,38.3,34.7,19.5,26.2,14.765072
2204,11.88,19.7,25.66,-1.0,-1.0,39.7,19.9,21.36,13.23,18.89,16.931517
2205,60.05,83.09,82.13,-1.0,45.26,18.07,125.02,49.32,174.04,67.1,69.45635
2206,-1.0,56.0,27.8,41.2,-1.0,-1.0,-1.0,-1.0,50.81,36.9,40.507698
2207,37.8,-1.0,-1.0,66.5,48.39,66.054,47.6,36.7,38.61,46.6,28.145649
2208,-1.0,44.8,46.5,205.6,85.53,157.01,48.6,82.4,68.5,28.1,40.43381
2209,42.12,33.8,50.67,-1.0,66.02,97.58,34.59,42.4,50.14,36.44,38.653393
2210,67.16,65.18,-1.0,-1.0,49.61,26.61,62.78,38.89,63.29,61.26,50.704823
2211,-1.0,30.9,65.0,148.3,143.72,101.17,83.6,36.1,78.56,30.0,36.46865
2212,-1.0,-1.0,-1.0,120.3,57.64,60.388,71.0,59.9,62.0,39.2,40.970284
2213,23.89,43.71,73.28,-1.0,-1.0,62.51,42.61,36.03,37.96,38.92,42.282005
2214,-1.0,68.1,96.3,223.9,72.99,103.43,66.3,-1.0,44.0,65.4,44.0768
2215,-1.0,24.4,36.9,97.8,69.99,98.6,36.4,-1.0,19.1,17.9,26.314203
2216,-1.0,-1.0,80.6,18.2,42.82,46.458,59.1,43.0,45.4,68.6,40.82678
2217,25.1,-1.0,-1.0,50.6,31.92,56.08,32.0,24.7,27.6,26.2,20.676523
2218,-1.0,38.0,28.6,76.8,65.16,88.396,34.6,42.5,35.5,10.5,35.269028
2219,-1.0,8.4,28.9,52.7,80.43,64.959,38.7,-1.0,21.94,15.8,16.31643
2220,25.8,56.1,-1.0,68.4,70.76,64.177,-1.0,28.4,54.84,37.7,35.99638
2221,-1.0,32.1,45.6,97.9,41.99,74.42,25.7,-1.0,29.2,37.7,30.454062
2222,-1.0,29.1,47.1,78.7,-1.0,-1.0,-1.0,38.2,31.45,41.0,31.609406
2223,39.0,54.1,-1.0,47.5,53.27,61.073,-1.0,54.1,47.32,44.0,36.243847
2224,-1.0,-1.0,-1.0,28.4,23.5,22.209,12.8,19.9,13.8,8.8,12.490951
2225,36.9,-1.0,-1.0,68.2,56.4,62.695,91.68,-1.0,52.57,29.8,21.979599
2226,-1.0,-1.0,-1.0,58.3,60.67,81.344,13.2,30.2,29.5,28.0,21.63178
2227,-1.0,-1.0,-1.0,67.0,33.94,27.667,21.0,18.2,31.7,16.0,17.347383
2228,-1.0,33.3,44.2,57.1,-1.0,-1.0,23.19,32.8,35.54,30.7,33.496323
2229,52.4,60.7,64.1,132.0,65.58,119.86,59.2,43.7,46.71,37.5,41.152485
2230,-1.0,-1.0,-1.0,46.4,46.24,41.021,43.9,42.2,24.9,25.7,21.084814
2231,18.8,10.5,-1.0,74.2,39.32,44.184,-1.0,25.3,20.07,21.7,17.012627
2232,32.7,53.4,-1.0,107.2,105.88,124.43,-1.0,24.8,38.29,39.6,12.855577
2233,-1.0,35.9,51.1,118.0,61.37,89.386,63.3,-1.0,-1.0,43.1,35.823532
2234,-1.0,108.0,58.3,100.4,-1.0,58.779,49.1,-1.0,28.0,33.1,57.88423
2235,18.07,29.73,27.11,-1.0,-1.0,32.32,22.65,31.2,31.35,31.21,30.880913
2236,28.7,-1.0,-1.0,-1.0,48.7,57.517,99.52,-1.0,40.08,15.2,20.689096
2237,-1.0,56.4,19.3,29.1,-1.0,-1.0,20.69,36.4,5.72,7.0,28.028614
2238,14.92,28.29,23.58,-1.0,49.67,-1.0,25.5,21.66,35.79,21.54,26.079454
2239,-1.0,27.6,67.6,100.1,-1.0,-1.0,-1.0,44.9,41.25,35.7,39.72292
2240,-1.0,-1.0,-1.0,19.3,30.19,39.834,14.5,20.5,13.3,15.6,14.513246
2241,-1.0,-1.0,149.0,312.5,337.54,222.72,87.4,105.0,85.2,109.1,81.01292
2242,-1.0,16.1,45.9,138.3,107.04,119.2,41.5,-1.0,34.8,34.2,26.991047
2243,-1.0,7.3,42.7,68.4,-1.0,-1.0,64.73,17.5,41.7,15.8,30.301096
2244,-1.0,32.0,51.3,98.5,-1.0,-1.0,-1.0,19.9,62.48,38.7,38.996075
2245,71.6,38.5,102.6,200.8,173.3,136.82,100.4,67.4,107.9,86.4,63.26984
2246,-1.0,26.9,53.9,45.7,-1.0,-1.0,-1.0,26.8,27.01,21.9,29.391443
2247,-1.0,39.2,40.2,36.8,46.3,46.643,37.4,-1.0,40.2,39.2,36.095703
2248,-1.0,49.3,56.0,246.0,134.24,231.6,92.9,-1.0,87.6,62.5,74.00919
2249,8.3,-1.0,-1.0,23.4,-1.0,62.692,22.3,24.4,17.8,16.8,16.399143
2250,-1.0,27.9,37.5,127.0,89.94,77.14,29.1,-1.0,22.2,27.3,31.25974
2251,19.6,-1.0,-1.0,31.3,31.06,53.361,25.2,36.4,13.4,13.8,15.768407
2252,-1.0,25.5,37.2,69.2,-1.0,49.118,31.5,-1.0,23.3,35.5,25.83498
2253,-1.0,-1.0,-1.0,21.2,20.12,94.373,16.0,11.6,13.1,10.0,17.229237
2254,-1.0,50.6,49.9,74.2,60.37,78.339,53.8,-1.0,44.8,46.4,43.81105
2255,31.6,110.6,-1.0,32.9,47.5,33.814,63.67,-1.0,22.13,21.1,18.544455
2256,-1.0,-1.0,-1.0,20.4,26.23,20.836,22.2,33.5,16.9,5.8,14.691945
2257,4.97,15.36,16.03,-1.0,79.76,54.95,27.27,9.74,10.35,6.82,16.531338
2258,-1.0,55.7,45.1,67.9,74.6,81.151,60.74,-1.0,-1.0,30.3,42.168613
2259,38.3,-1.0,-1.0,-1.0,32.0,35.377,35.27,-1.0,27.73,17.5,15.981418
2260,-1.0,49.6,43.7,54.8,45.6,50.127,49.5,-1.0,41.3,46.7,41.038258
2261,-1.0,-1.0,-1.0,19.0,-1.0,64.069,19.3,22.5,20.8,13.0,14.258209
2262,-1.0,-1.0,-1.0,36.5,41.63,58.494,36.6,36.8,-1.0,39.5,18.891607
2263,38.3,85.4,-1.0,58.0,45.3,59.536,74.08,-1.0,34.12,23.6,26.68379
2264,29.8,22.1,-1.0,41.3,22.06,68.479,-1.0,19.5,23.14,22.0,26.335989
2265,-1.0,29.7,29.4,47.7,-1.0,-1.0,-1.0,92.4,48.4,32.0,34.489227
2266,-1.0,31.3,65.0,157.4,-1.0,-1.0,-1.0,34.0,-1.0,53.0,34.321445
2267,37.5,30.1,-1.0,49.2,50.59,67.671,57.3,30.1,41.73,38.0,32.798626
2268,-1.0,36.6,57.5,79.5,-1.0,-1.0,83.73,48.1,43.95,38.1,40.42968
2269,65.0,-1.0,-1.0,188.1,86.56,175.5,70.0,60.0,75.96,54.5,53.22263
2270,6.07,10.98,8.0,-1.0,33.82,40.27,6.04,6.95,7.33,10.03,7.441121
2271,16.9,10.6,-1.0,7.5,18.7,-1.0,10.48,-1.0,10.13,7.0,4.370915
2272,6.1,28.0,-1.0,51.4,25.88,75.09,-1.0,10.6,24.73,18.2,13.852861
2273,67.5,61.8,-1.0,87.5,60.22,99.028,-1.0,41.0,85.92,40.1,59.394333
2274,-1.0,17.3,41.4,97.6,-1.0,-1.0,-1.0,17.0,54.76,29.8,18.020369
2275,-1.0,47.4,56.6,178.1,54.65,154.67,45.6,-1.0,59.8,56.9,45.737225
2276,-1.0,18.6,47.5,50.1,-1.0,-1.0,-1.0,23.1,23.54,27.2,27.650528
2277,-1.0,40.2,21.7,36.5,36.46,52.396,41.3,32.8,39.59,28.8,33.329163
2278,-1.0,-1.0,-1.0,38.4,39.7,62.077,70.7,38.3,40.5,31.2,29.190138
2279,-1.0,21.6,12.3,48.1,-1.0,-1.0,4.28,14.7,11.26,14.2,9.778128
2280,-1.0,-1.0,-1.0,6.3,4.93,10.347,14.0,10.8,16.2,11.1,16.233479
2281,-1.0,79.8,124.0,281.5,261.01,168.39,99.9,127.5,100.57,84.2,73.53129
2282,26.7,-1.0,-1.0,45.0,60.02,56.574,-1.0,78.2,51.47,30.8,39.291878
2283,10.25,32.31,48.83,-1.0,102.72,52.6,67.43,18.59,132.99,45.18,56.49818
2284,34.1,4.3,-1.0,-1.0,33.4,76.545,17.36,-1.0,21.89,19.5,13.421931
2285,-1.0,34.9,30.7,41.8,-1.0,-1.0,22.38,33.1,17.03,21.7,29.122433
2286,-1.0,38.6,-1.0,145.2,47.38,85.308,47.3,39.9,47.76,37.9,41.048534
2287,50.4,-1.0,-1.0,58.3,57.44,43.976,37.4,21.0,29.67,16.7,22.319265
2288,11.3,131.9,-1.0,10.8,22.1,28.402,23.35,-1.0,26.28,19.7,25.935257
2289,-1.0,-1.0,-1.0,17.5,29.68,31.604,34.5,37.7,21.2,15.9,19.535126
2290,35.4,16.2,39.9,48.7,35.08,77.784,33.5,-1.0,25.79,26.6,24.879864
2291,47.12,68.93,127.92,-1.0,-1.0,203.83,74.32,71.96,124.36,75.97,84.99169
2292,-1.0,22.7,32.3,44.1,47.16,77.949,28.8,67.4,26.3,24.0,23.066572
2293,-1.0,31.7,36.6,146.6,-1.0,-1.0,-1.0,58.2,48.81,35.0,36.185097
2294,-1.0,28.2,48.1,84.7,-1.0,-1.0,68.03,32.7,46.39,41.7,33.178375
2295,-1.0,-1.0,-1.0,6.3,8.93,15.692,10.5,18.7,9.0,10.0,10.101254
2296,-1.0,32.8,28.3,42.2,47.31,163.26,31.5,87.8,28.9,26.6,24.86457
2297,-1.0,23.1,32.7,59.8,-1.0,-1.0,35.38,44.4,-1.0,34.9,27.925602
2298,26.5,26.8,-1.0,32.2,29.41,41.704,-1.0,31.0,28.0,21.8,23.2977
2299,14.0,18.3,-1.0,-1.0,32.7,37.337,34.14,-1.0,23.7,13.7,17.509197
2300,-1.0,16.7,30.3,29.4,-1.0,-1.0,-1.0,21.4,-1.0,19.7,18.249205
2301,27.9,44.4,-1.0,31.1,53.95,69.838,-1.0,39.1,33.76,35.3,34.960854
2302,34.53,50.05,89.62,-1.0,-1.0,68.42,49.08,37.58,39.2,71.02,49.15272
2303,-1.0,23.4,41.8,58.6,40.0,65.025,40.8,-1.0,25.1,22.8,26.632624
2304,21.12,20.75,9.25,22.46,-1.0,-1.0,24.21,15.47,25.79,23.77,26.934135
2305,37.0,-1.0,40.94,-1.0,179.44,53.26,37.83,39.82,45.41,41.38,41.663387
2306,-1.0,40.0,46.6,61.7,-1.0,-1.0,20.77,25.3,28.39,29.5,34.269302
2307,-1.0,34.2,44.8,138.2,-1.0,-1.0,35.68,26.3,30.13,40.0,26.318493
2308,-1.0,12.7,25.7,-1.0,-1.0,-1.0,-1.0,-1.0,27.9,38.9,25.466166
2309,-1.0,34.5,31.8,57.1,56.05,108.3,41.8,40.8,35.21,26.7,32.208057
2310,-1.0,-1.0,12.7,19.8,33.47,44.259,23.4,42.7,18.4,16.6,20.530848
2311,-1.0,44.9,75.3,104.8,83.82,105.11,60.6,-1.0,35.4,51.1,41.17272
2312,-1.0,38.1,37.3,40.9,-1.0,-1.0,-1.0,54.4,23.13,42.6,31.619837
2313,-1.0,51.5,63.4,139.5,-1.0,128.24,50.0,35.4,48.6,30.2,40.86095
2314,41.3,46.56,51.19,-1.0,-1.0,78.36,33.35,35.34,58.99,42.11,47.17856
2315,-1.0,64.3,36.9,53.6,-1.0,145.1,44.7,-1.0,41.5,50.0,43.400078
2316,-1.0,43.8,66.8,90.5,62.02,106.68,72.0,-1.0,56.2,60.4,42.537937
2317,14.3,36.8,-1.0,-1.0,27.4,65.375,36.82,-1.0,18.16,13.9,17.909645
2318,-1.0,7.6,32.8,-1.0,-1.0,-1.0,-1.0,-1.0,27.72,19.4,27.890398
2319,-1.0,27.5,54.4,46.0,-1.0,-1.0,84.24,45.8,38.79,51.9,32.94172
2320,32.5,44.8,-1.0,62.5,43.86,77.018,-1.0,39.8,27.78,27.3,22.520391
2321,-1.0,44.6,40.5,-1.0,-1.0,-1.0,44.71,23.4,19.73,27.6,22.869614
2322,-1.0,42.5,47.0,53.9,42.33,61.713,49.5,-1.0,50.3,28.5,41.15556
2323,-1.0,62.0,85.9,191.7,-1.0,-1.0,88.69,80.9,-1.0,49.7,62.710083
2324,69.9,65.2,59.1,179.0,80.2,92.469,53.6,55.7,53.1,84.6,47.760853
2325,-1.0,-1.0,10.2,8.1,11.79,16.568,10.2,12.8,9.5,9.0,8.486056
2326,-1.0,60.8,56.6,170.6,106.47,95.663,58.4,-1.0,-1.0,53.4,40.92922
2327,-1.0,-1.0,20.1,-1.0,-1.0,-1.0,-1.0,-1.0,15.28,9.6,14.170491
2328,-1.0,47.54,23.01,39.14,-1.0,-1.0,32.97,25.3,28.29,26.55,31.660488
2329,11.1,53.0,-1.0,-1.0,-1.0,87.797,57.02,-1.0,33.05,19.5,27.290815
2330,-1.0,28.7,47.2,43.3,-1.0,-1.0,-1.0,23.6,19.93,33.5,24.925417
2331,17.0,20.97,-1.0,-1.0,40.9,83.33,27.59,27.02,34.81,26.79,38.58403
2332,17.09,22.69,31.41,-1.0,-1.0,20.91,30.99,18.87,34.43,20.88,22.150394
2333,-1.0,35.3,48.2,52.6,60.22,107.49,43.0,-1.0,29.3,45.0,36.575005
2334,-1.0,-1.0,-1.0,37.7,44.44,42.077,26.5,18.6,15.2,20.2,13.695641
2335,30.43,82.83,56.51,-1.0,-1.0,170.01,134.83,53.57,135.85,97.26,81.835335
2336,-1.0,-1.0,29.1,38.4,22.59,53.202,21.3,21.4,21.8,13.0,16.80117
2337,15.8,44.4,-1.0,24.3,-1.0,51.649,23.65,10.6,15.59,12.3,17.434795
2338,-1.0,10.6,58.8,-1.0,-1.0,-1.0,-1.0,42.8,36.18,34.0,23.616266
2339,-1.0,68.4,70.2,204.2,182.66,248.38,119.5,-1.0,117.7,83.6,80.09549
2340,-1.0,48.6,29.3,76.9,-1.0,-1.0,34.46,36.4,43.67,43.1,41.140293
2341,-1.0,7.9,38.3,51.0,-1.0,-1.0,-1.0,22.3,14.85,20.1,16.75041
2342,30.0,-1.0,-1.0,37.6,32.87,43.336,25.3,34.5,28.64,23.3,21.855587
2343,28.33,49.66,32.81,-1.0,59.47,7.37,28.91,46.8,62.06,50.84,43.941288
2344,51.7,41.2,58.7,172.7,186.53,208.3,87.6,67.4,83.58,54.4,60.78099
2345,-1.0,35.9,53.6,85.3,-1.0,-1.0,-1.0,31.8,29.72,27.2,30.900036
2346,-1.0,-1.0,-1.0,49.7,47.54,56.264,8.2,40.6,28.4,16.9,22.194908
2347,7.52,14.12,23.43,-1.0,289.51,40.65,20.42,9.6,9.01,10.57,17.983322
2348,-1.0,23.1,66.5,-1.0,-1.0,-1.0,57.01,50.4,47.98,40.9,38.05473
2349,-1.0,29.5,36.8,88.2,-1.0,-1.0,-1.0,-1.0,32.3,18.9,37.63326
2350,98.26,-1.0,-1.0,-1.0,75.21,15.1,112.28,85.73,76.44,94.61,50.705364
2351,25.3,-1.0,-1.0,70.9,18.82,51.212,40.2,21.9,30.61,28.8,28.847494
2352,-1.0,-1.0,45.6,139.5,-1.0,71.112,53.6,45.6,31.1,27.0,27.93391
2353,-1.0,24.1,31.5,53.3,25.35,51.415,20.4,-1.0,20.8,20.7,25.279196
2354,-1.0,44.6,51.1,40.2,46.23,84.269,41.6,46.2,47.51,51.7,40.633636
2355,-1.0,22.36,15.66,28.77,80.45,57.11,7.23,13.47,17.4,10.4,16.668106
2356,-1.0,-1.0,117.2,107.3,73.6,142.35,6.46,-1.0,-1.0,31.0,43.050304
2357,64.4,76.1,-1.0,194.4,186.71,207.14,-1.0,37.4,95.49,69.6,79.058235
2358,-1.0,32.4,37.0,85.1,-1.0,59.962,32.7,28.3,35.0,33.1,29.349792
2359,-1.0,7.2,27.7,38.4,22.01,47.557,24.1,-1.0,24.1,19.9,23.669329
2360,-1.0,42.3,51.7,59.1,-1.0,-1.0,91.49,28.1,38.32,34.6,42.131744
2361,-1.0,22.6,26.4,33.4,28.16,97.355,-1.0,-1.0,50.1,27.7,51.536232
2362,44.34,47.0,52.95,-1.0,-1.0,47.18,58.53,41.91,43.84,37.18,47.587128
2363,48.1,-1.0,-1.0,61.7,99.67,-1.0,95.2,37.8,66.39,37.1,38.786316
2364,22.3,39.7,-1.0,23.4,22.1,36.796,31.53,-1.0,10.92,9.6,12.592726
2365,-1.0,-1.0,-1.0,30.5,24.33,54.826,26.2,28.5,25.0,22.1,20.021288
2366,27.04,20.9,35.13,22.31,-1.0,-1.0,18.42,30.1,16.5,18.1,23.294258
2367,10.7,27.5,23.12,-1.0,-1.0,-1.0,17.46,15.82,33.63,17.03,21.72838
2368,51.8,55.2,-1.0,142.9,68.97,85.657,-1.0,82.6,53.35,57.5,48.698845
2369,30.5,-1.0,-1.0,267.8,84.62,118.73,73.5,35.9,50.5,38.7,46.600456
2370,-1.0,20.1,35.7,35.1,26.27,37.562,20.0,-1.0,16.3,23.0,24.467588
2371,19.3,-1.0,-1.0,28.7,21.0,55.082,29.9,28.2,37.84,33.2,24.259453
2372,36.1,30.8,-1.0,35.3,41.45,43.48,-1.0,33.7,36.37,26.0,28.465574
2373,27.75,27.69,-1.0,-1.0,-1.0,-1.0,21.93,21.27,31.09,22.23,31.06826
2374,18.1,-1.0,-1.0,-1.0,62.8,67.429,42.49,-1.0,26.65,21.5,29.61735
2375,-1.0,-1.0,109.5,323.9,92.9,182.85,154.21,-1.0,-1.0,84.7,44.55054
2376,-1.0,24.9,52.4,43.7,-1.0,47.766,38.5,-1.0,28.4,20.6,25.651556
2377,4.58,6.63,9.07,-1.0,33.41,91.05,9.65,9.03,14.3,14.1,5.0671244
2378,-1.0,44.0,45.5,51.2,-1.0,96.294,46.2,-1.0,28.3,32.6,35.335648
2379,47.7,42.0,-1.0,80.3,45.85,113.06,22.4,47.6,40.74,23.2,36.710068
2380,20.6,-1.0,-1.0,36.4,26.62,49.19,42.2,22.3,28.93,19.3,20.170113
2381,-1.0,38.1,68.7,79.7,-1.0,-1.0,-1.0,72.3,62.64,39.4,46.445843
2382,14.8,4.3,-1.0,-1.0,14.4,24.235,12.73,-1.0,21.18,15.3,13.334997
2383,18.4,51.24,43.08,-1.0,69.4,31.25,25.44,19.43,33.65,25.36,30.53794
2384,26.7,35.5,-1.0,82.9,45.86,-1.0,-1.0,21.0,41.21,16.3,31.266483
2385,23.94,56.32,48.72,-1.0,45.84,64.04,32.07,16.91,33.31,51.98,39.46194
2386,-1.0,30.8,40.8,45.7,-1.0,-1.0,22.58,36.0,42.84,36.2,36.763332
2387,33.1,123.9,-1.0,44.2,70.6,71.553,36.87,-1.0,17.46,21.9,20.618328
2388,-1.0,38.8,56.4,50.2,48.75,70.397,54.6,-1.0,52.7,42.5,43.65294
2389,-1.0,16.6,15.1,18.7,37.39,41.174,4.5,13.4,3.83,1.3,7.2734556
