,AGU,ATM,LDO,LPIN,MIR,OBL,TLA,VAL,CEN,SFE_med,SFE_pred
2259,-1.0,40.3,28.3,55.7,41.11,40.5,49.5,-1.0,51.6,81.044,64.99081
2260,-1.0,33.5,33.1,-1.0,29.4,-1.0,50.0,-1.0,21.26,46.109,39.916065
2261,24.58,-1.0,49.61,-1.0,-1.0,41.1,37.37,57.21,49.72,81.01,51.131042
2262,49.8,52.4,-1.0,128.2,69.59,42.6,-1.0,43.4,59.43,91.382,115.68487
2263,8.76,14.91,21.75,-1.0,53.92,24.0,14.15,5.51,19.08,98.09,61.827816
2264,-1.0,-1.0,-1.0,-1.0,27.1,-1.0,6.56,-1.0,16.12,35.467,38.7347
2265,-1.0,-1.0,42.21,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,316.05,128.87448
2266,24.9,48.1,-1.0,43.9,-1.0,55.5,57.06,-1.0,39.44,61.98,58.60596
2267,-1.0,45.1,84.1,-1.0,170.4,-1.0,72.03,-1.0,-1.0,145.22,110.18425
2268,-1.0,26.2,44.1,-1.0,81.1,-1.0,-1.0,-1.0,61.35,83.681,80.724266
2269,-1.0,-1.0,17.66,14.54,-1.0,-1.0,-1.0,-1.0,-1.0,107.68,115.779045
2270,5.7,-1.0,-1.0,6.4,-1.0,5.0,15.1,14.4,8.9,13.165,25.964546
2271,36.4,93.6,-1.0,35.3,63.9,23.7,58.26,-1.0,31.12,52.931,30.528307
2272,-1.0,-1.0,-1.0,14.0,24.39,13.4,14.8,28.9,22.4,21.798,29.469934
2273,22.42,65.19,78.95,-1.0,-1.0,73.82,48.32,42.14,86.8,140.88,99.38456
2274,-1.0,-1.0,14.1,13.2,18.82,15.3,10.6,6.2,27.0,16.511,34.998646
2275,-1.0,-1.0,-1.0,-1.0,24.8,-1.0,45.29,-1.0,16.56,43.804,34.988438
2276,-1.0,-1.0,28.0,20.8,19.45,22.1,34.4,7.6,20.7,27.81,38.508003
2277,9.54,16.72,17.63,-1.0,-1.0,18.52,21.23,13.74,14.41,70.66,45.183567
2278,-1.0,27.4,32.2,50.8,30.31,30.8,26.8,-1.0,29.0,45.613,55.923923
2279,-1.0,-1.0,-1.0,55.77,-1.0,-1.0,-1.0,-1.0,-1.0,54.41,62.991493
2280,-1.0,-1.0,-1.0,-1.0,22.4,-1.0,-1.0,-1.0,11.5,21.128,34.610477
2281,-1.0,-1.0,-1.0,-1.0,41.7,-1.0,70.19,-1.0,14.82,25.273,49.54924
2282,-1.0,-1.0,-1.0,47.88,-1.0,-1.0,-1.0,-1.0,-1.0,32.42,62.954952
2283,58.6,54.3,-1.0,72.2,65.1,43.9,-1.0,55.9,51.71,119.6,92.85702
2284,-1.0,21.7,35.7,48.2,39.46,24.8,29.5,-1.0,27.6,92.112,54.261814
2285,16.4,-1.0,23.38,-1.0,-1.0,18.98,27.33,42.55,33.97,32.72,62.934532
2286,-1.0,-1.0,12.0,27.15,51.14,-1.0,-1.0,-1.0,-1.0,41.21,60.29531
2287,35.65,77.93,67.19,-1.0,42.36,69.7,84.11,86.85,76.4,69.08,78.347694
2288,-1.0,-1.0,-1.0,19.4,-1.0,17.2,16.1,22.1,12.7,51.525,59.89593
2289,-1.0,18.4,26.7,47.4,50.65,20.7,29.0,-1.0,27.9,105.08,56.697838
2290,-1.0,95.1,-1.0,-1.0,58.5,-1.0,51.37,-1.0,24.54,62.169,51.860367
2291,-1.0,-1.0,37.5,57.7,59.1,40.7,27.02,-1.0,-1.0,181.81,80.00536
2292,42.3,11.8,-1.0,41.1,50.4,13.2,-1.0,-1.0,18.57,50.113,44.800217
2293,34.43,-1.0,27.01,29.32,-1.0,26.38,26.04,15.45,28.1,60.16,63.33404
2294,-1.0,-1.0,52.45,128.09,99.41,-1.0,-1.0,-1.0,-1.0,105.61,48.400536
2295,11.8,145.3,-1.0,34.8,22.5,-1.0,76.63,-1.0,24.69,41.957,39.554443
2296,21.2,12.3,-1.0,44.6,37.0,12.4,37.7,-1.0,12.91,55.472,38.993523
2297,28.94,42.07,-1.0,-1.0,-1.0,35.76,36.29,34.3,27.76,86.48,86.96615
2298,-1.0,-1.0,111.81,31.99,-1.0,-1.0,-1.0,-1.0,-1.0,57.06,115.183586
2299,-1.0,47.4,45.5,228.3,84.59,30.6,42.5,45.2,-1.0,91.483,153.54222
2300,-1.0,19.4,48.6,57.4,116.07,49.1,42.3,109.4,41.4,215.81,113.06577
2301,-1.0,-1.0,37.3,31.1,59.33,39.4,41.4,51.8,44.7,56.986,77.178116
2302,-1.0,-1.0,30.8,19.1,14.44,22.1,25.3,30.9,26.5,36.066,43.100403
2303,21.1,33.9,-1.0,39.8,13.9,24.4,25.19,-1.0,31.75,50.17,32.69112
2304,57.9,34.7,27.1,41.5,103.85,33.7,32.8,42.3,39.52,47.865,97.81891
2305,21.05,41.94,19.18,-1.0,77.92,27.16,21.72,29.62,27.36,46.53,55.253574
2306,-1.0,80.1,33.6,257.6,272.7,37.0,117.2,95.5,100.55,217.36,199.8677
2307,33.22,46.93,37.07,-1.0,110.87,29.9,29.24,26.36,30.33,148.74,57.88801
2308,37.0,56.0,-1.0,97.3,46.92,41.4,38.4,22.0,39.13,100.45,76.51464
2309,16.16,31.93,36.57,-1.0,26.73,39.25,30.45,28.2,28.31,37.66,45.79255
2310,22.1,29.8,-1.0,63.4,24.3,19.9,-1.0,25.8,21.89,68.761,60.460625
2311,-1.0,40.2,33.2,62.7,77.71,37.9,51.1,56.7,48.29,73.067,107.33151
2312,23.1,7.5,-1.0,-1.0,19.4,9.2,20.15,-1.0,11.94,33.903,26.444456
2313,14.6,64.7,-1.0,12.1,-1.0,16.9,41.88,45.7,15.39,22.094,70.91231
2314,16.1,28.1,-1.0,27.7,-1.0,18.4,34.19,-1.0,26.49,35.092,42.871235
2315,-1.0,39.1,58.2,63.4,53.69,51.1,57.9,-1.0,43.5,57.466,70.51041
2316,-1.0,41.9,43.9,-1.0,107.26,44.6,62.4,64.2,51.69,268.07,141.97144
2317,16.26,33.87,29.02,-1.0,-1.0,11.78,10.93,18.0,25.28,61.77,57.248966
2318,-1.0,34.6,46.5,65.0,43.68,40.7,45.8,-1.0,-1.0,71.733,66.19237
2319,22.4,68.4,-1.0,-1.0,44.6,41.0,54.79,-1.0,31.3,43.179,54.535103
2320,66.3,60.6,81.8,214.0,280.95,79.3,98.2,-1.0,109.8,262.82,162.41321
2321,15.2,15.6,-1.0,59.7,18.82,18.8,15.1,12.6,15.44,37.602,49.93582
2322,-1.0,49.4,46.4,76.2,76.77,43.3,59.0,71.8,-1.0,89.997,98.634964
2323,-1.0,-1.0,43.83,64.15,-1.0,-1.0,-1.0,-1.0,-1.0,85.26,65.07333
2324,39.0,54.1,-1.0,47.5,53.27,44.0,-1.0,54.1,47.32,61.073,68.40364
2325,30.7,34.2,-1.0,73.0,33.34,23.2,28.9,31.6,34.65,56.63,66.15085
2326,-1.0,30.3,42.4,61.7,57.58,35.2,55.5,48.6,44.4,192.04,87.406105
2327,-1.0,32.3,51.3,93.6,-1.0,44.8,36.4,-1.0,31.3,72.064,83.404106
2328,8.8,3.4,-1.0,-1.0,30.9,17.2,23.45,-1.0,16.97,32.226,35.928455
2329,104.95,-1.0,60.5,-1.0,64.05,90.6,73.57,150.32,96.19,44.44,110.15511
2330,14.78,16.79,27.57,-1.0,-1.0,15.97,15.84,15.64,15.89,40.86,53.745045
2331,-1.0,-1.0,30.0,32.3,35.4,16.7,9.08,-1.0,-1.0,59.065,59.301258
2332,16.4,-1.0,-1.0,12.0,-1.0,11.3,11.7,20.9,10.9,31.641,34.563946
2333,-1.0,-1.0,-1.0,13.9,32.11,19.7,23.1,37.8,25.3,93.087,34.92628
2334,-1.0,-1.0,-1.0,29.7,17.77,12.5,23.4,23.1,19.7,31.642,41.745113
2335,-1.0,-1.0,39.08,79.85,-1.0,-1.0,-1.0,-1.0,-1.0,96.31,68.23944
2336,-1.0,38.1,45.8,39.6,-1.0,13.7,35.0,46.6,36.1,46.268,78.530174
2337,26.7,62.2,-1.0,23.1,49.8,-1.0,58.59,-1.0,24.07,42.843,32.713165
2338,-1.0,53.1,49.2,122.1,67.8,65.7,39.8,-1.0,52.0,151.26,112.949234
2339,-1.0,68.6,90.9,77.7,162.8,63.3,62.8,-1.0,47.4,94.712,130.32193
2340,-1.0,12.9,43.1,-1.0,41.7,-1.0,43.37,-1.0,68.88,47.939,49.832344
2341,-1.0,80.9,62.2,104.2,83.0,67.3,129.6,-1.0,113.1,73.351,125.8609
2342,13.4,-1.0,-1.0,17.2,16.48,13.1,23.2,16.4,19.74,29.909,37.003315
2343,-1.0,-1.0,-1.0,17.6,26.38,14.0,28.5,31.5,16.5,40.209,33.107784
2344,-1.0,-1.0,21.9,22.7,44.47,20.0,24.6,19.3,21.8,53.134,58.565693
2345,-1.0,45.0,42.7,39.2,-1.0,38.1,40.6,44.7,58.3,44.89,68.267075
2346,61.4,54.1,111.8,336.3,340.88,76.6,169.3,66.0,196.64,277.2,212.62848
2347,-1.0,-1.0,-1.0,-1.0,13.0,-1.0,1.88,-1.0,8.22,16.595,25.4073
2348,-1.0,-1.0,29.91,27.29,-1.0,-1.0,-1.0,-1.0,-1.0,52.34,97.22123
2349,-1.0,36.6,35.6,78.4,42.51,46.1,34.7,-1.0,38.4,105.45,76.70523
2350,14.6,2.1,-1.0,15.9,15.61,10.2,-1.0,12.4,7.34,44.299,28.394089
2351,25.08,-1.0,29.09,-1.0,-1.0,38.3,20.22,37.71,25.25,131.94,46.078835
2352,-1.0,-1.0,58.4,20.86,47.64,-1.0,-1.0,-1.0,-1.0,58.74,55.833492
2353,36.3,15.1,-1.0,33.4,-1.0,27.0,35.2,-1.0,26.25,54.001,51.548008
2354,7.4,13.2,-1.0,48.9,23.8,9.4,13.95,-1.0,18.47,44.015,31.234432
2355,51.9,48.2,-1.0,44.7,69.1,26.4,55.37,-1.0,42.25,54.982,65.08226
2356,23.22,43.33,31.64,-1.0,69.81,37.89,24.56,30.25,37.88,132.13,57.406597
2357,-1.0,-1.0,-1.0,72.5,78.89,53.2,54.8,84.2,45.0,189.38,79.72848
2358,-1.0,-1.0,61.3,109.5,140.89,33.5,101.2,-1.0,51.0,145.42,148.39847
2359,-1.0,-1.0,59.92,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.77,108.74657
2360,17.7,20.8,-1.0,-1.0,26.2,16.9,27.49,-1.0,18.52,33.215,32.679615
2361,-1.0,-1.0,-1.0,52.7,13.58,15.4,26.4,23.7,24.6,54.86,49.42596
2362,-1.0,-1.0,-1.0,18.3,18.55,14.9,21.1,37.0,16.6,40.974,32.99624
2363,66.26,57.18,53.63,-1.0,33.87,48.25,53.06,71.93,65.19,59.02,63.548393
2364,-1.0,88.8,59.5,197.2,162.46,59.0,64.2,119.8,62.2,298.56,224.38048
2365,41.6,-1.0,-1.0,119.9,90.3,26.3,54.3,54.1,37.61,90.513,90.1672
2366,-1.0,-1.0,-1.0,11.1,13.15,11.9,20.5,15.2,13.3,29.919,22.94158
2367,-1.0,76.9,85.9,164.6,80.89,122.1,49.5,-1.0,78.3,108.49,138.82101
2368,3.0,2.1,-1.0,8.3,2.0,-1.0,7.58,-1.0,1.96,10.047,19.38381
2369,62.0,-1.0,-1.0,92.7,61.03,49.9,-1.0,56.7,53.01,83.954,78.48489
2370,31.65,33.92,34.25,-1.0,49.67,29.36,17.23,28.93,38.57,128.72,58.509567
2371,-1.0,-1.0,20.18,40.2,-1.0,-1.0,-1.0,-1.0,-1.0,94.5,88.18089
2372,-1.0,32.7,40.0,106.0,66.57,45.9,44.8,-1.0,25.8,90.689,91.70963
2373,-1.0,-1.0,26.0,-1.0,11.8,-1.0,-1.0,-1.0,20.67,36.549,30.351759
2374,-1.0,20.0,33.6,73.7,33.84,14.8,27.9,-1.0,-1.0,49.389,65.251564
2375,64.8,34.5,43.4,62.9,58.54,26.8,43.0,-1.0,35.82,103.45,88.91437
2376,-1.0,-1.0,31.2,250.8,123.5,37.1,78.84,-1.0,-1.0,120.66,152.37903
2377,-1.0,-1.0,42.81,31.38,-1.0,-1.0,-1.0,-1.0,-1.0,158.42,92.81267
2378,29.2,-1.0,-1.0,32.1,64.6,-1.0,-1.0,-1.0,16.14,44.356,44.09383
2379,100.9,118.6,93.4,185.1,212.38,88.8,132.6,97.5,149.79,310.05,241.06317
2380,-1.0,-1.0,-1.0,28.7,35.39,25.4,14.7,6.5,18.4,66.383,44.966972
2381,53.9,-1.0,-1.0,167.0,46.03,31.0,50.4,33.9,27.72,81.564,97.07747
2382,8.5,-1.0,-1.0,9.4,-1.0,0.4,14.3,3.1,11.9,17.664,24.633484
2383,21.1,-1.0,-1.0,51.0,35.48,20.1,33.3,24.1,28.05,33.347,51.643326
2384,-1.0,-1.0,10.69,32.48,-1.0,-1.0,-1.0,-1.0,-1.0,76.14,103.805
2385,-1.0,77.3,68.3,152.2,114.48,22.3,83.9,-1.0,21.3,139.87,181.82376
2386,-1.0,36.9,46.3,57.2,-1.0,34.4,-1.0,47.2,38.5,58.435,60.80647
2387,-1.0,73.4,65.7,88.6,233.56,66.6,53.5,90.1,88.03,141.62,172.53194
2388,-1.0,-1.0,13.3,21.2,22.08,10.2,24.5,16.5,16.9,43.993,40.778336
2389,17.56,42.14,27.58,-1.0,-1.0,31.54,31.14,17.31,32.49,77.1,52.692844
2390,-1.0,19.5,30.3,28.1,29.77,22.0,32.9,-1.0,21.4,40.428,44.658134
2391,20.7,-1.0,-1.0,50.8,-1.0,10.2,25.5,37.7,10.4,36.861,58.09224
2392,50.0,-1.0,-1.0,-1.0,46.99,34.9,43.1,69.9,42.5,78.584,85.700714
2393,28.76,59.13,61.42,-1.0,65.38,43.1,65.55,40.2,65.6,74.86,108.44031
2394,-1.0,-1.0,25.6,43.5,43.72,29.0,36.8,44.5,20.6,75.406,79.15655
2395,33.2,40.4,-1.0,47.7,46.42,32.2,-1.0,62.4,36.58,62.591,59.064976
2396,-1.0,22.7,31.3,55.4,-1.0,16.4,-1.0,15.1,24.2,59.873,60.81973
2397,25.3,27.0,-1.0,33.8,25.81,24.7,-1.0,34.7,35.37,39.482,47.40386
2398,-1.0,-1.0,11.9,17.8,-1.0,23.0,28.1,11.5,16.0,61.047,71.63879
2399,-1.0,-1.0,-1.0,-1.0,16.57,13.2,12.6,9.7,18.7,11.537,42.551186
2400,-1.0,26.2,57.1,165.7,54.51,29.1,44.7,-1.0,23.5,101.27,90.75403
2401,2.47,17.63,15.22,-1.0,-1.0,13.26,16.79,0.04,8.48,35.84,98.59146
2402,-1.0,-1.0,131.6,131.2,129.79,37.8,96.2,63.0,76.1,143.04,111.39286
2403,-1.0,40.1,58.2,184.4,52.81,38.4,36.1,42.0,-1.0,105.06,125.30772
2404,-1.0,-1.0,-1.0,5.7,4.79,2.2,6.2,-1.0,1.7,12.802,24.062645
2405,44.5,63.95,-1.0,-1.0,-1.0,39.98,26.44,56.12,48.71,111.3,117.10302
2406,-1.0,49.1,92.5,-1.0,269.6,-1.0,153.45,-1.0,-1.0,78.297,146.88911
2407,-1.0,17.0,47.6,59.3,-1.0,72.7,35.3,-1.0,32.8,76.463,66.50474
2408,31.5,32.8,-1.0,82.1,82.4,-1.0,44.4,32.5,49.55,82.366,70.712326
2409,-1.0,53.8,36.7,24.9,35.6,-1.0,-1.0,-1.0,-1.0,49.878,42.983326
2410,-1.0,-1.0,-1.0,20.1,26.55,21.5,29.2,13.0,12.8,28.045,38.19949
2411,27.93,-1.0,37.86,-1.0,-1.0,35.2,26.08,26.41,29.17,80.77,54.15808
2412,41.5,38.8,-1.0,88.7,53.05,33.4,-1.0,37.0,46.35,64.585,89.909294
2413,30.7,21.4,-1.0,54.2,29.49,19.5,29.4,15.0,23.98,40.461,48.29007
2414,26.8,23.7,-1.0,31.2,22.62,15.7,-1.0,18.5,20.99,33.027,40.955044
2415,-1.0,31.8,45.8,116.4,19.1,20.5,94.34,-1.0,-1.0,99.026,90.81406
2416,-1.0,-1.0,-1.0,19.9,33.39,15.4,9.9,9.7,21.1,47.176,57.73239
2417,-1.0,-1.0,83.4,305.7,252.2,47.3,128.97,-1.0,-1.0,180.66,192.3789
2418,26.6,32.8,-1.0,104.0,160.45,42.9,74.7,30.7,87.05,80.766,104.806755
2419,49.8,27.8,-1.0,62.6,48.58,23.2,47.1,40.4,47.41,46.772,74.46281
2420,-1.0,35.8,41.0,62.2,106.31,30.4,34.2,-1.0,32.4,62.838,82.64662
2421,32.6,-1.0,-1.0,72.6,35.67,22.9,21.3,22.5,25.06,63.089,67.22358
2422,18.9,23.2,39.1,37.5,20.7,17.9,37.9,18.9,28.44,51.972,51.08037
2423,-1.0,31.8,48.4,91.9,-1.0,44.7,53.5,26.0,45.8,97.858,87.15312
2424,-1.0,-1.0,21.6,25.0,26.24,11.4,27.8,21.1,15.0,46.418,48.97181
2425,-1.0,6.7,-1.0,-1.0,13.7,-1.0,1.62,-1.0,11.52,38.127,24.512917
2426,-1.0,54.5,81.6,76.2,114.54,62.5,-1.0,-1.0,90.7,167.99,116.35404
2427,-1.0,-1.0,5.6,15.0,-1.0,-1.0,-1.0,-1.0,-1.0,86.77,94.849205
2428,-1.0,-1.0,-1.0,54.33,-1.0,-1.0,-1.0,-1.0,-1.0,72.87,62.74106
2429,-1.0,-1.0,12.1,8.1,14.75,6.9,12.5,5.4,18.4,22.393,31.491968
2430,-1.0,-1.0,-1.0,11.3,19.46,15.3,9.7,22.6,15.2,24.257,25.736866
2431,43.4,78.4,-1.0,106.7,62.66,37.4,-1.0,68.7,46.8,91.008,99.95705
2432,-1.0,8.4,21.5,20.7,12.61,11.7,19.7,8.7,23.85,34.195,39.861317
2433,-1.0,-1.0,-1.0,42.8,35.18,31.8,39.9,41.7,40.9,47.732,48.635216
2434,49.98,102.68,78.33,-1.0,46.83,71.1,63.37,34.53,71.09,31.04,71.324005
2435,51.72,106.19,79.46,-1.0,-1.0,72.77,55.62,67.42,87.39,194.3,106.85942
2436,-1.0,21.8,18.4,22.4,27.66,17.3,12.6,7.3,-1.0,25.256,49.70933
2437,31.76,-1.0,66.36,-1.0,50.93,39.46,55.41,42.31,52.67,46.18,72.161514
2438,19.7,21.1,-1.0,41.6,47.12,9.7,17.8,23.6,10.4,31.3,36.201088
2439,-1.0,-1.0,43.25,101.13,18.8,-1.0,-1.0,-1.0,-1.0,35.61,54.277733
2440,24.1,25.1,-1.0,36.0,60.49,21.6,36.0,20.4,15.3,37.087,43.84997
2441,-1.0,22.4,-1.0,-1.0,22.9,-1.0,30.69,-1.0,16.3,47.419,32.09593
2442,55.5,-1.0,-1.0,72.5,48.35,47.3,35.5,38.6,55.1,131.3,80.97545
2443,11.18,14.78,33.18,-1.0,169.55,13.55,7.97,10.06,12.36,114.57,78.30142
2444,-1.0,44.5,41.0,86.6,49.24,36.1,28.2,-1.0,-1.0,46.533,71.836655
2445,-1.0,-1.0,51.8,37.28,-1.0,-1.0,-1.0,-1.0,-1.0,245.18,84.84084
2446,-1.0,45.9,74.6,225.1,99.53,38.3,77.5,66.2,51.01,330.91,143.31268
2447,-1.0,-1.0,-1.0,57.94,-1.0,-1.0,-1.0,-1.0,-1.0,40.13,63.49527
2448,24.25,46.89,-1.0,-1.0,-1.0,24.21,23.24,27.25,62.95,102.51,59.681423
2449,15.5,31.0,-1.0,29.6,41.71,18.1,-1.0,24.5,17.65,49.476,36.014324
2450,-1.0,30.8,62.0,-1.0,64.3,-1.0,38.89,-1.0,27.57,62.306,60.331997
2451,-1.0,51.8,48.7,33.6,46.45,38.3,61.8,-1.0,66.59,41.844,53.72926
2452,31.4,26.2,-1.0,51.3,52.13,23.9,38.5,19.6,31.9,33.06,53.067734
2453,-1.0,-1.0,41.43,244.47,-1.0,-1.0,-1.0,-1.0,-1.0,6.41,48.458786
2454,19.32,28.49,24.0,-1.0,23.18,20.33,20.44,28.14,21.38,132.66,70.50711
2455,-1.0,-1.0,45.51,54.0,-1.0,-1.0,-1.0,-1.0,-1.0,22.71,71.92169
2456,25.46,36.03,39.26,-1.0,-1.0,44.5,36.6,34.73,38.77,30.29,59.10251
2457,23.6,-1.0,-1.0,57.0,39.84,24.1,25.7,26.9,46.76,50.077,59.00098
2458,69.61,37.59,-1.0,-1.0,87.3,59.52,45.51,62.58,60.65,65.92,82.71988
2459,-1.0,20.6,-1.0,-1.0,30.0,-1.0,30.45,-1.0,16.49,65.345,35.44265
2460,-1.0,-1.0,-1.0,41.6,18.52,18.9,20.8,17.1,18.2,58.793,46.473526
2461,57.7,66.9,75.5,133.9,56.13,49.4,52.1,50.6,46.51,62.929,97.25477
2462,-1.0,14.5,13.8,37.5,9.92,16.7,18.2,-1.0,3.1,18.425,43.024323
2463,-1.0,60.9,49.0,93.5,174.05,42.0,69.2,-1.0,-1.0,128.46,125.47107
2464,14.0,-1.0,-1.0,49.3,-1.0,25.4,40.4,8.0,21.7,32.755,51.62071
2465,-1.0,26.2,-1.0,-1.0,20.6,-1.0,27.08,-1.0,13.03,21.656,33.63581
2466,-1.0,-1.0,25.89,19.93,-1.0,-1.0,-1.0,-1.0,-1.0,152.3,110.84464
2467,-1.0,-1.0,149.4,276.9,96.74,30.3,64.4,46.3,59.2,152.9,153.85384
2468,32.84,73.6,55.18,-1.0,59.06,77.51,84.57,55.14,80.06,32.88,52.812183
2469,-1.0,79.5,64.6,87.8,140.0,54.1,104.3,-1.0,68.0,125.92,124.66811
2470,50.1,34.2,76.9,69.5,125.53,32.2,43.8,22.3,51.18,102.38,106.23946
2471,-1.0,33.7,66.2,90.4,109.0,35.2,-1.0,84.9,42.81,61.433,110.60045
2472,-1.0,77.8,40.3,91.1,101.9,68.6,65.3,-1.0,76.1,142.49,150.47809
2473,-1.0,32.6,74.2,65.4,135.16,22.5,28.2,64.5,33.17,77.898,111.37615
2474,24.3,-1.0,-1.0,68.6,72.0,22.3,52.23,-1.0,16.55,34.441,56.368835
2475,-1.0,37.0,51.9,33.3,46.62,58.4,38.9,-1.0,39.2,105.03,66.068115
2476,25.75,43.58,145.32,-1.0,-1.0,25.72,63.65,27.53,45.67,106.01,62.215878
2477,-1.0,46.7,-1.0,-1.0,36.0,-1.0,38.27,-1.0,11.07,33.497,39.11985
2478,36.4,18.4,-1.0,53.0,45.18,52.5,-1.0,31.6,55.9,57.031,75.51836
2479,-1.0,-1.0,33.39,88.07,-1.0,-1.0,-1.0,-1.0,-1.0,132.81,75.19011
2480,-1.0,45.7,55.5,169.5,128.14,60.3,65.0,138.2,51.4,249.54,173.35237
2481,-1.0,-1.0,29.1,56.3,49.01,32.2,38.7,69.7,62.3,96.229,71.98186
2482,95.99,100.16,46.81,-1.0,46.97,88.42,81.39,200.48,95.29,140.32,73.42743
2483,-1.0,22.9,39.7,-1.0,100.5,-1.0,72.6,-1.0,55.08,62.698,79.81683
2484,-1.0,42.2,86.8,-1.0,36.8,-1.0,24.12,-1.0,-1.0,69.387,64.467445
2485,-1.0,31.2,40.5,53.6,-1.0,39.1,58.7,-1.0,47.9,91.001,97.772705
2486,-1.0,33.5,41.1,58.5,59.95,33.8,63.9,-1.0,47.4,85.883,71.501976
2487,-1.0,30.7,50.7,73.1,64.69,66.5,37.1,-1.0,28.6,102.96,89.49394
2488,43.9,43.23,63.11,91.83,-1.0,56.38,59.8,46.78,-1.0,26.26,53.075386
2489,17.3,2.1,-1.0,-1.0,17.7,5.9,13.53,-1.0,17.58,27.383,29.075315
2490,-1.0,-1.0,-1.0,12.25,32.39,-1.0,-1.0,-1.0,-1.0,36.94,44.255074
2491,-1.0,35.5,20.4,43.8,43.31,61.6,29.8,-1.0,20.6,52.202,56.89597
2492,-1.0,42.4,69.8,38.8,72.44,54.7,42.6,-1.0,48.1,58.473,103.78917
2493,-1.0,-1.0,-1.0,-1.0,21.7,-1.0,-1.0,-1.0,11.05,37.53,34.02525
2494,44.13,53.1,77.99,-1.0,89.07,39.53,48.33,30.58,52.62,112.44,75.937675
2495,-1.0,29.4,-1.0,32.2,41.61,31.1,45.9,32.9,45.11,52.288,61.521828
2496,-1.0,43.5,57.5,140.4,142.0,76.6,48.5,70.3,51.03,238.95,132.6213
2497,-1.0,-1.0,34.8,46.1,37.21,22.4,38.2,29.4,31.5,29.261,57.935722
2498,-1.0,57.2,40.8,86.2,88.34,32.4,45.5,-1.0,37.5,57.373,173.90848
2499,-1.0,42.4,39.6,-1.0,89.5,-1.0,61.17,-1.0,-1.0,56.28,87.45424
2500,-1.0,22.3,29.6,42.1,-1.0,19.9,29.7,-1.0,13.4,82.279,53.530247
2501,31.0,24.4,-1.0,42.0,35.84,28.9,-1.0,26.1,35.35,55.036,57.212143
2502,-1.0,-1.0,-1.0,14.7,26.92,28.5,29.6,7.4,45.4,27.987,49.60487
2503,-1.0,24.3,34.9,67.2,41.45,38.0,25.3,-1.0,19.3,56.004,67.252754
2504,-1.0,44.9,47.2,42.3,42.14,42.5,63.8,-1.0,47.3,66.422,60.89971
2505,33.3,49.6,-1.0,41.7,60.7,28.0,57.42,-1.0,43.87,38.9,68.80876
2506,-1.0,-1.0,28.9,74.4,64.28,24.6,19.4,80.9,18.4,74.349,102.36541
2507,-1.0,78.9,70.0,81.5,133.21,82.8,89.4,-1.0,89.8,222.19,102.60705
2508,-1.0,69.5,59.6,162.8,59.14,34.4,45.0,89.4,43.9,107.27,152.18901
2509,85.1,65.2,-1.0,167.4,-1.0,23.2,107.2,54.9,108.55,160.32,155.41875
2510,17.6,10.8,-1.0,-1.0,33.9,15.0,11.93,-1.0,12.96,45.732,37.43015
2511,-1.0,-1.0,38.14,40.65,-1.0,-1.0,32.91,54.79,24.25,252.96,59.12196
2512,-1.0,-1.0,-1.0,5.94,-1.0,-1.0,-1.0,-1.0,-1.0,56.9,73.302574
2513,-1.0,0.6,10.2,-1.0,7.0,-1.0,-1.0,-1.0,8.12,13.543,22.605228
2514,-1.0,28.6,-1.0,-1.0,36.5,-1.0,43.47,-1.0,40.98,45.294,48.72199
2515,-1.0,-1.0,28.5,71.16,-1.0,-1.0,-1.0,-1.0,-1.0,37.0,76.85628
2516,83.3,70.8,-1.0,279.4,218.09,71.3,-1.0,68.2,85.89,161.74,160.36632
2517,-1.0,24.7,47.5,61.7,-1.0,20.9,38.7,-1.0,25.0,52.169,67.70356
2518,-1.0,37.7,21.9,-1.0,3.2,-1.0,26.59,-1.0,15.89,47.26,49.366043
2519,-1.0,56.7,51.6,57.9,57.49,67.1,39.0,-1.0,-1.0,91.44,84.11905
2520,-1.0,-1.0,-1.0,16.5,29.48,22.3,18.9,18.0,16.4,15.479,38.73413
2521,32.8,11.1,-1.0,-1.0,31.5,21.2,36.49,-1.0,28.2,41.218,42.609715
2522,43.1,19.0,-1.0,48.5,43.96,28.0,-1.0,28.6,34.28,66.95,65.79293
2523,27.77,41.77,-1.0,-1.0,127.24,40.11,35.99,34.47,44.77,63.92,75.888824
2524,19.1,22.5,-1.0,55.1,47.01,19.4,-1.0,22.7,25.69,60.365,55.220345
2525,-1.0,-1.0,5.1,34.89,-1.0,-1.0,-1.0,-1.0,-1.0,88.67,89.05741
2526,31.82,-1.0,70.61,-1.0,46.58,78.11,46.93,54.77,52.16,72.91,53.557976
2527,40.96,27.33,30.71,-1.0,-1.0,31.82,29.14,37.57,40.39,55.5,66.00683
2528,-1.0,4.9,-1.0,-1.0,28.6,-1.0,15.63,-1.0,14.64,24.423,35.74901
2529,-1.0,-1.0,-1.0,-1.0,24.0,-1.0,28.52,-1.0,3.22,20.767,38.29596
2530,25.75,27.89,34.77,-1.0,61.23,49.65,66.33,26.15,78.5,41.27,49.716957
2531,-1.0,-1.0,18.9,30.8,40.0,14.5,4.62,-1.0,-1.0,42.264,60.35465
