,AGU,ATM,LDO,LPIN,MIR,OBL,SFE,TLA,VAL,CEN_med,CEN_pred
2426,-1.0,25.4,35.4,43.8,-1.0,15.3,-1.0,-1.0,17.1,19.49,19.244925
2427,18.4,-1.0,-1.0,29.6,37.63,22.3,-1.0,-1.0,20.1,25.23,21.671803
2428,-1.0,21.2,50.0,-1.0,-1.0,36.5,-1.0,96.94,40.2,35.23,32.92694
2429,-1.0,-1.0,-1.0,-1.0,26.2,-1.0,32.935,3.39,-1.0,15.88,12.360406
2430,-1.0,18.6,13.8,16.0,-1.0,-1.0,-1.0,17.46,-1.0,20.06,15.635617
2431,-1.0,24.8,35.0,118.0,51.97,38.4,56.766,43.5,-1.0,40.2,34.99964
2432,-1.0,12.1,7.1,14.6,-1.0,0.0,-1.0,12.25,-1.0,9.69,12.704476
2433,7.9,48.2,-1.0,-1.0,18.1,5.6,11.909,31.29,-1.0,9.79,13.577206
2434,-1.0,28.5,45.4,53.9,68.6,33.9,235.66,38.8,50.3,53.87,37.947975
2435,-1.0,-1.0,19.9,19.3,32.45,16.1,70.446,17.7,9.9,14.4,16.262983
2436,-1.0,27.5,31.2,16.0,18.69,26.5,20.711,20.3,-1.0,34.7,16.581823
2437,-1.0,86.7,117.9,130.8,-1.0,-1.0,-1.0,-1.0,15.8,43.01,55.972897
2438,11.6,16.5,-1.0,-1.0,34.9,18.6,30.924,35.35,-1.0,13.78,22.521101
2439,-1.0,32.1,19.1,17.6,-1.0,1.8,-1.0,20.92,-1.0,16.45,16.19371
2440,-1.0,16.9,66.3,40.8,63.25,40.5,61.754,58.0,113.8,60.22,60.25676
2441,53.7,36.2,-1.0,75.4,69.7,28.3,84.03,-1.0,24.3,36.41,37.237522
2442,-1.0,28.1,43.9,51.7,38.1,27.9,50.255,34.1,-1.0,30.8,30.893814
2443,42.7,24.0,-1.0,49.4,67.14,38.9,92.254,54.6,38.8,34.6,45.082375
2444,-1.0,-1.0,-1.0,66.6,-1.0,20.2,-1.0,-1.0,20.1,23.61,25.795124
2445,-1.0,36.3,40.0,-1.0,-1.0,27.2,-1.0,-1.0,27.2,27.88,27.428183
2446,-1.0,19.4,18.7,43.7,-1.0,-1.0,-1.0,-1.0,15.3,14.38,17.261852
2447,37.66,36.54,23.93,-1.0,147.88,29.03,53.54,38.59,43.47,46.26,40.4387
2448,40.29,62.5,35.74,-1.0,30.19,44.6,31.79,63.04,44.62,49.83,59.88999
2449,-1.0,2.1,-1.0,-1.0,33.2,-1.0,29.742,18.92,-1.0,17.13,16.582945
2450,-1.0,18.6,19.3,34.4,30.59,21.1,49.573,22.4,-1.0,27.4,22.258268
2451,-1.0,52.3,53.0,40.0,-1.0,65.5,-1.0,-1.0,88.7,61.27,65.847565
2452,-1.0,28.5,42.5,47.1,-1.0,23.2,-1.0,31.62,24.0,26.76,29.473408
2453,-1.0,13.3,25.6,30.2,-1.0,19.4,46.109,14.8,13.6,26.3,17.092527
2454,-1.0,-1.0,-1.0,22.8,22.64,4.6,18.406,18.3,19.7,13.5,17.933329
2455,-1.0,27.6,17.2,30.4,-1.0,-1.0,-1.0,29.01,-1.0,17.31,22.80406
2456,-1.0,43.5,85.8,63.1,51.23,50.2,132.89,49.9,-1.0,39.1,68.751274
2457,23.4,10.2,37.1,37.8,25.87,19.8,64.224,28.3,18.6,11.38,26.937515
2458,26.8,24.6,-1.0,28.9,29.6,14.6,39.756,6.22,-1.0,16.92,19.147715
2459,14.5,-1.0,-1.0,15.7,-1.0,21.5,22.195,12.0,-1.0,21.8,13.5617695
2460,31.4,53.0,-1.0,60.7,73.42,38.4,62.389,-1.0,45.0,46.01,42.640038
2461,-1.0,6.7,31.5,-1.0,-1.0,16.5,-1.0,-1.0,-1.0,20.58,22.325161
2462,-1.0,7.1,9.7,58.3,7.03,3.7,20.272,12.6,-1.0,12.2,17.084997
2463,-1.0,-1.0,-1.0,9.2,-1.0,-1.0,-1.0,-1.0,-1.0,13.82,16.20572
2464,-1.0,28.4,44.2,23.6,-1.0,24.3,-1.0,-1.0,43.1,36.13,37.441776
2465,-1.0,14.4,-1.0,-1.0,20.6,-1.0,58.221,-1.0,-1.0,18.59,11.265112
2466,35.5,22.0,-1.0,88.8,114.2,16.3,44.947,-1.0,25.8,27.12,33.692303
2467,-1.0,24.7,35.0,78.7,-1.0,-1.0,-1.0,43.47,11.9,33.14,25.085484
2468,-1.0,11.7,16.6,36.8,68.03,21.7,99.488,22.0,24.2,30.94,20.810127
2469,24.0,20.7,-1.0,35.3,26.52,41.5,47.865,-1.0,27.1,11.38,30.62843
2470,-1.0,-1.0,-1.0,13.0,-1.0,3.6,26.788,12.6,8.6,8.8,9.703389
2471,18.3,35.71,50.21,-1.0,-1.0,40.99,-1.0,29.62,21.33,25.41,37.437164
2472,-1.0,-1.0,-1.0,31.2,38.68,29.5,88.587,41.7,26.2,43.8,38.253
2473,15.62,38.49,25.98,-1.0,-1.0,26.34,30.07,16.51,26.1,23.87,21.98755
2474,-1.0,13.6,17.9,29.5,24.35,11.2,67.376,16.9,-1.0,38.6,32.08246
2475,-1.0,28.8,38.3,37.2,34.66,47.2,64.377,32.1,-1.0,41.0,27.40259
2476,70.5,-1.0,-1.0,174.8,127.78,46.7,197.02,61.6,76.4,57.17,60.41581
2477,18.35,29.64,39.39,-1.0,-1.0,21.99,115.29,28.81,25.9,23.53,25.791504
2478,-1.0,-1.0,-1.0,24.2,39.36,29.4,41.826,9.7,18.0,15.2,18.75273
2479,-1.0,-1.0,17.6,32.3,-1.0,-1.0,-1.0,4.32,-1.0,4.97,17.570904
2480,-1.0,51.3,71.2,85.3,-1.0,26.0,-1.0,176.13,29.7,37.58,29.518442
2481,-1.0,11.0,14.4,25.8,-1.0,16.1,-1.0,9.87,-1.0,15.95,9.078564
2482,52.1,46.2,60.3,57.4,46.7,59.8,84.636,62.1,-1.0,61.42,55.050327
2483,-1.0,53.1,62.8,108.3,59.2,86.2,141.81,50.8,-1.0,58.8,48.26133
2484,-1.0,15.1,23.6,55.6,35.76,13.3,33.432,14.0,-1.0,17.5,13.99722
2485,22.86,32.74,30.71,-1.0,188.91,33.07,35.76,27.01,34.14,30.24,30.741632
2486,-1.0,54.2,44.6,179.4,154.27,54.0,91.577,55.9,-1.0,48.6,42.449337
2487,12.8,13.9,-1.0,40.9,14.9,-1.0,30.111,41.74,-1.0,16.04,20.985142
2488,-1.0,-1.0,-1.0,12.4,14.61,13.8,66.784,13.0,11.5,8.8,12.86141
2489,21.1,-1.0,-1.0,17.4,-1.0,18.2,26.147,14.3,5.0,22.9,15.212417
2490,-1.0,34.8,52.9,134.5,-1.0,20.6,-1.0,56.25,22.1,20.01,28.778873
2491,-1.0,31.1,38.2,57.6,-1.0,-1.0,56.099,36.7,37.8,29.2,21.278807
2492,-1.0,41.1,98.0,20.9,-1.0,-1.0,-1.0,-1.0,-1.0,30.12,26.876684
2493,-1.0,24.0,20.0,23.4,-1.0,-1.0,-1.0,20.29,-1.0,11.77,17.482203
2494,-1.0,22.8,-1.0,-1.0,33.2,-1.0,27.783,37.57,-1.0,8.53,20.708134
2495,-1.0,35.1,24.2,34.2,-1.0,-1.0,-1.0,29.31,-1.0,12.47,23.830435
2496,-1.0,31.8,51.2,92.1,101.1,24.1,75.294,38.1,-1.0,27.8,33.28452
2497,36.44,38.48,42.16,-1.0,-1.0,38.34,60.66,30.01,0.05,32.74,34.21778
2498,-1.0,32.6,16.3,27.8,-1.0,-1.0,-1.0,27.89,29.6,27.04,22.1348
2499,37.2,16.3,-1.0,42.7,36.7,19.5,59.406,41.16,-1.0,24.93,29.63303
2500,18.62,-1.0,25.21,-1.0,56.09,20.12,-1.0,19.65,40.0,30.12,26.740238
2501,13.2,2.2,-1.0,-1.0,19.9,11.7,45.63,13.79,-1.0,19.14,12.543162
2502,-1.0,13.4,19.7,24.5,-1.0,-1.0,-1.0,-1.0,-1.0,12.71,12.860089
2503,-1.0,12.5,36.1,-1.0,-1.0,33.5,-1.0,141.21,32.8,32.57,30.096916
2504,16.58,-1.0,30.43,-1.0,38.55,15.17,33.34,28.79,14.84,16.36,22.179388
2505,46.14,23.12,-1.0,-1.0,49.91,8.95,164.71,36.52,21.08,34.02,39.93282
2506,-1.0,8.2,47.4,45.0,-1.0,27.5,-1.0,40.29,35.3,30.32,29.397972
2507,46.3,39.6,-1.0,120.9,50.26,34.0,93.306,33.0,36.4,37.37,40.324055
2508,8.9,20.5,-1.0,22.9,24.9,11.7,-1.0,19.05,-1.0,15.27,15.739715
2509,30.7,35.3,-1.0,30.4,29.6,19.0,63.757,54.35,-1.0,28.56,31.655912
2510,-1.0,8.4,27.6,47.3,-1.0,10.6,-1.0,-1.0,14.2,32.3,16.451702
2511,28.42,35.26,29.8,-1.0,-1.0,45.58,65.22,38.81,22.98,49.15,45.853386
2512,49.83,60.57,49.62,-1.0,78.79,49.96,27.58,45.87,53.69,59.2,49.222557
2513,-1.0,31.2,31.5,147.2,112.66,59.7,142.44,80.4,-1.0,79.0,57.8431
2514,-1.0,7.8,13.4,22.3,-1.0,-1.0,-1.0,24.5,-1.0,19.4,13.163487
2515,-1.0,29.5,31.5,35.9,55.51,38.3,71.187,33.0,-1.0,29.3,34.995358
2516,86.74,103.91,-1.0,-1.0,-1.0,80.74,83.49,83.18,79.09,130.91,95.78709
2517,-1.0,24.8,27.0,57.7,41.4,28.0,60.286,29.1,-1.0,24.2,26.677534
2518,-1.0,35.1,56.6,56.5,71.05,33.2,87.678,49.8,56.6,48.89,44.22863
2519,-1.0,60.5,78.6,73.8,78.17,50.0,96.434,64.8,-1.0,57.4,53.767334
2520,-1.0,44.1,56.2,194.6,54.45,26.1,186.9,56.3,-1.0,42.0,52.02183
2521,-1.0,39.0,47.8,52.5,77.49,57.0,76.395,52.5,-1.0,49.6,50.202507
2522,-1.0,36.3,33.4,60.9,-1.0,19.1,-1.0,28.16,13.6,25.42,23.782024
2523,-1.0,-1.0,38.2,40.9,35.2,29.7,49.467,42.3,43.8,31.4,29.014366
2524,-1.0,11.6,17.1,106.3,48.15,13.0,70.357,17.5,-1.0,16.3,14.915011
2525,-1.0,20.1,27.5,59.6,49.19,15.5,80.02,24.0,-1.0,27.2,29.116693
2526,-1.0,14.8,16.5,17.9,-1.0,-1.0,-1.0,18.92,-1.0,21.18,14.036065
2527,45.9,-1.0,-1.0,99.0,51.78,33.4,106.63,40.8,39.6,39.83,44.371674
2528,66.8,67.5,77.3,139.6,175.27,60.0,153.31,88.3,73.6,89.02,94.18585
2529,-1.0,69.5,108.5,105.0,-1.0,73.0,-1.0,75.96,47.6,59.79,62.28005
2530,-1.0,13.3,18.6,14.9,-1.0,-1.0,-1.0,11.83,-1.0,8.3,13.952233
2531,-1.0,22.7,46.2,45.9,33.59,35.6,56.473,20.2,-1.0,23.8,24.279995
2532,-1.0,17.5,5.9,19.1,-1.0,-1.0,-1.0,16.45,-1.0,9.04,16.298302
2533,-1.0,-1.0,-1.0,-1.0,23.38,20.3,39.395,30.6,28.7,28.6,18.988106
2534,73.6,39.1,63.2,136.6,134.16,38.6,194.33,82.9,77.9,78.27,77.37703
2535,25.9,16.4,-1.0,73.9,47.02,10.2,44.132,23.9,31.7,14.13,28.089525
2536,14.3,17.16,23.31,-1.0,77.28,19.86,-1.0,22.14,19.3,26.25,21.126787
2537,34.9,72.15,71.25,232.02,-1.0,42.88,-1.0,90.66,10.69,43.11,49.031193
2538,-1.0,0.9,8.1,16.9,28.8,15.7,78.76,12.4,53.2,12.3,12.840322
2539,-1.0,16.7,55.7,61.9,-1.0,38.6,-1.0,47.86,39.5,31.22,36.653706
2540,76.24,132.46,84.05,-1.0,82.23,174.2,94.01,162.35,108.86,190.65,203.14345
2541,37.9,23.5,-1.0,31.7,65.81,23.2,43.997,42.1,32.3,29.23,39.53503
2542,13.0,7.4,-1.0,-1.0,18.0,9.9,35.741,14.25,-1.0,14.74,12.275756
2543,-1.0,-1.0,64.8,84.3,39.82,21.3,48.356,34.9,16.0,26.0,30.699245
2544,-1.0,-1.0,134.2,172.0,-1.0,-1.0,99.78,111.3,123.9,107.5,44.11798
2545,43.1,50.4,42.9,100.9,30.73,30.6,58.391,44.5,39.1,36.39,35.87612
2546,-1.0,19.6,8.7,2.4,-1.0,-1.0,-1.0,17.02,-1.0,10.85,15.361324
2547,-1.0,25.0,-1.0,-1.0,34.9,-1.0,22.247,29.06,-1.0,22.36,17.008247
2548,-1.0,-1.0,18.9,31.2,31.92,24.8,31.108,27.1,28.8,22.9,25.726765
2549,-1.0,11.5,31.6,18.8,-1.0,-1.0,-1.0,20.6,-1.0,14.02,15.255547
2550,30.08,23.71,20.93,-1.0,124.59,19.29,76.1,21.24,28.11,32.93,29.136333
2551,26.24,-1.0,38.12,-1.0,-1.0,38.37,69.26,32.77,22.81,37.11,34.023087
2552,-1.0,16.4,28.6,39.1,-1.0,23.6,87.183,27.8,34.1,26.2,25.496347
2553,-1.0,11.9,37.1,49.9,-1.0,17.1,-1.0,-1.0,15.4,16.39,19.33969
2554,21.21,34.0,-1.0,-1.0,169.82,27.68,99.54,23.41,29.04,27.93,32.49824
2555,-1.0,80.3,56.1,163.9,127.88,63.9,349.88,90.7,-1.0,63.0,73.30747
2556,17.34,26.5,-1.0,-1.0,-1.0,54.5,268.8,26.62,21.44,40.43,31.519293
2557,20.2,-1.0,-1.0,50.2,-1.0,10.9,33.37,23.7,2.0,11.6,24.53429
2558,-1.0,30.1,52.4,83.6,-1.0,67.1,-1.0,-1.0,-1.0,60.37,30.646517
2559,-1.0,34.4,45.9,139.8,-1.0,29.1,74.163,33.5,-1.0,33.1,23.874454
2560,-1.0,66.2,62.5,111.7,62.05,57.7,133.07,68.8,-1.0,78.2,64.97104
2561,-1.0,29.3,41.8,-1.0,-1.0,19.0,-1.0,-1.0,-1.0,21.38,28.138035
2562,29.3,58.2,-1.0,23.1,46.13,39.8,55.623,-1.0,60.5,43.47,40.515636
2563,26.6,32.8,-1.0,104.0,160.45,42.9,80.766,74.7,30.7,87.05,73.19285
2564,13.12,32.13,39.92,-1.0,-1.0,25.74,72.82,26.75,32.56,25.62,23.236826
2565,40.36,38.01,-1.0,-1.0,-1.0,28.48,71.5,21.52,37.87,39.08,37.30856
2566,-1.0,23.8,109.8,36.5,37.58,25.5,54.565,33.0,-1.0,25.5,29.29672
2567,21.2,18.6,-1.0,24.8,20.3,7.8,27.65,-1.0,19.9,23.91,16.444738
2568,32.9,-1.0,39.4,59.8,46.31,30.6,80.647,47.0,22.9,24.11,36.91767
2569,32.8,9.5,-1.0,39.7,-1.0,23.9,65.305,36.95,-1.0,32.16,27.215279
2570,-1.0,12.6,28.4,62.4,-1.0,-1.0,-1.0,-1.0,-1.0,11.28,19.74411
2571,-1.0,-1.0,-1.0,31.1,49.05,32.8,43.162,34.0,25.9,35.5,27.056757
2572,30.7,24.2,-1.0,32.1,54.8,18.7,46.9,15.16,-1.0,26.67,24.661114
2573,-1.0,71.6,107.9,198.7,254.89,75.6,150.95,87.4,105.3,92.36,80.60448
2574,-1.0,18.8,37.2,47.2,-1.0,20.7,-1.0,21.37,22.5,21.35,22.78924
2575,-1.0,79.9,72.0,265.2,192.14,119.2,206.45,95.6,-1.0,55.1,25.38712
2576,-1.0,39.9,29.2,34.0,31.7,31.7,35.653,38.5,-1.0,38.6,42.50224
2577,58.9,26.1,-1.0,54.5,53.7,35.1,92.406,-1.0,35.5,41.27,43.177883
2578,-1.0,35.6,37.9,90.8,72.53,31.4,75.393,-1.0,-1.0,42.1,44.166096
2579,-1.0,15.8,22.8,25.6,40.8,12.1,71.433,25.2,-1.0,17.2,23.962402
2580,23.1,-1.0,-1.0,46.5,38.79,16.3,67.464,29.1,13.1,19.9,22.220188
2581,-1.0,4.4,10.2,15.0,-1.0,-1.0,-1.0,11.85,-1.0,26.85,12.60881
2582,38.59,64.97,65.95,241.97,-1.0,35.57,-1.0,67.63,24.81,63.0,49.350613
2583,-1.0,50.3,81.7,310.2,91.68,60.8,167.73,36.4,-1.0,29.1,45.471867
2584,-1.0,21.7,13.9,16.0,-1.0,0.0,-1.0,24.94,-1.0,19.47,16.731947
2585,-1.0,69.7,53.7,21.4,-1.0,-1.0,-1.0,-1.0,26.9,45.37,67.48686
2586,-1.0,20.9,32.3,100.5,-1.0,-1.0,-1.0,54.03,-1.0,14.09,24.893198
2587,-1.0,19.9,14.0,14.3,-1.0,-1.0,-1.0,20.06,-1.0,13.56,15.987443
2588,53.8,31.3,-1.0,74.7,64.01,37.6,90.505,-1.0,67.6,58.14,49.06377
2589,40.9,27.7,34.1,48.7,40.59,27.9,44.813,36.7,35.5,28.6,37.418526
2590,-1.0,75.9,100.8,71.4,153.61,56.1,138.22,76.6,-1.0,93.9,65.0685
2591,-1.0,15.2,-1.0,-1.0,55.6,-1.0,37.843,37.28,-1.0,37.44,23.080812
2592,-1.0,15.3,-1.0,-1.0,24.5,-1.0,30.037,10.92,-1.0,9.28,13.93386
2593,-1.0,35.3,45.5,37.6,39.71,41.0,55.098,49.9,-1.0,43.0,40.44795
2594,-1.0,-1.0,-1.0,18.7,27.8,16.5,32.799,20.9,41.7,11.8,18.79051
2595,-1.0,74.3,60.5,193.4,71.04,32.1,161.59,92.0,-1.0,56.5,46.648933
2596,-1.0,72.3,95.8,-1.0,-1.0,78.2,-1.0,-1.0,54.9,56.77,64.54003
2597,-1.0,28.7,23.0,-1.0,-1.0,-1.0,-1.0,-1.0,31.4,28.34,32.47207
2598,55.7,-1.0,-1.0,49.4,75.05,32.2,90.403,34.4,36.8,39.61,37.26329
2599,-1.0,36.0,54.4,111.1,-1.0,-1.0,-1.0,-1.0,52.4,28.31,48.19954
2600,32.4,26.8,-1.0,79.4,54.18,20.2,56.684,43.8,30.2,35.37,30.107922
2601,22.68,34.73,44.87,-1.0,-1.0,38.67,37.91,69.04,42.5,77.69,51.60676
2602,-1.0,37.5,43.7,73.0,71.03,57.9,115.9,59.4,-1.0,42.6,52.000343
2603,-1.0,-1.0,53.8,55.4,68.24,50.8,205.09,24.4,90.6,38.5,40.499615
2604,-1.0,18.3,14.3,17.5,-1.0,-1.0,-1.0,18.21,-1.0,13.77,15.236794
2605,-1.0,22.5,43.1,139.3,-1.0,16.4,-1.0,40.5,20.1,22.54,25.873192
2606,22.0,-1.0,-1.0,-1.0,20.1,-1.0,23.631,13.0,-1.0,35.47,9.149116
2607,10.7,-1.0,-1.0,35.0,-1.0,18.8,43.459,20.3,27.3,9.7,22.931662
2608,-1.0,24.5,50.6,102.1,-1.0,18.4,-1.0,12.75,50.2,20.25,33.942554
2609,-1.0,28.4,59.7,72.6,-1.0,36.4,-1.0,-1.0,32.2,46.14,36.662373
2610,-1.0,22.7,12.0,20.1,-1.0,-1.0,-1.0,13.77,-1.0,11.33,12.821303
2611,13.0,-1.0,-1.0,11.9,-1.0,0.5,13.248,-1.0,13.4,2.64,5.909031
2612,15.7,13.3,-1.0,5.6,12.22,1.9,22.159,-1.0,6.8,2.61,10.714209
2613,-1.0,62.7,72.3,170.8,-1.0,72.0,-1.0,85.58,62.5,71.03,84.26719
2614,-1.0,35.2,19.0,18.2,34.01,24.1,65.215,27.5,21.7,26.93,29.305994
2615,-1.0,94.0,-1.0,126.9,176.05,74.8,198.24,76.3,49.7,86.98,76.142624
2616,-1.0,31.5,73.5,120.8,-1.0,47.2,-1.0,-1.0,56.9,61.25,51.332165
2617,-1.0,33.7,62.9,60.6,-1.0,27.3,68.649,42.6,-1.0,29.9,24.643442
2618,39.9,8.1,-1.0,26.0,41.8,12.3,31.923,25.84,-1.0,11.23,17.58391
2619,16.5,29.4,-1.0,16.8,-1.0,14.0,-1.0,16.59,-1.0,22.03,13.691272
2620,-1.0,18.3,49.1,62.5,-1.0,-1.0,-1.0,27.05,-1.0,20.91,23.397686
2621,-1.0,13.0,9.8,16.1,-1.0,-1.0,-1.0,29.38,-1.0,9.95,13.504925
2622,59.9,-1.0,-1.0,19.5,56.15,44.0,103.27,28.3,26.2,4.58,32.08918
2623,-1.0,19.9,35.5,22.2,-1.0,-1.0,-1.0,19.63,-1.0,25.04,18.243954
2624,-1.0,32.6,40.9,15.4,-1.0,-1.0,-1.0,44.22,-1.0,24.05,26.916752
2625,13.36,39.01,15.69,-1.0,85.7,23.72,68.75,14.8,18.19,17.03,19.938648
2626,6.3,35.2,-1.0,-1.0,21.1,8.5,24.009,31.26,-1.0,13.04,12.070779
2627,-1.0,-1.0,-1.0,41.4,-1.0,14.5,90.366,31.7,25.1,14.2,22.122955
2628,34.9,-1.0,-1.0,-1.0,37.3,19.7,46.512,7.89,-1.0,21.79,20.72529
2629,-1.0,12.2,51.6,99.4,-1.0,36.1,-1.0,32.26,47.2,30.18,40.718582
2630,43.0,31.7,-1.0,40.3,42.35,43.5,73.656,57.9,27.3,44.89,48.783604
2631,14.8,-1.0,-1.0,-1.0,29.2,22.6,54.379,34.0,17.2,40.46,28.267262
2632,-1.0,-1.0,26.8,39.0,31.56,22.3,61.898,22.8,10.9,16.5,22.497372
2633,57.75,70.9,32.9,242.17,-1.0,46.96,-1.0,57.61,51.48,61.84,62.279827
2634,-1.0,55.05,50.9,73.5,-1.0,55.4,-1.0,59.29,82.6,63.64,65.65258
2635,-1.0,27.1,71.6,75.9,-1.0,-1.0,-1.0,69.34,-1.0,49.78,47.602734
2636,-1.0,36.7,30.4,39.0,47.19,35.3,53.895,33.4,-1.0,36.4,36.944187
2637,6.07,10.98,8.0,-1.0,33.82,10.03,40.27,6.04,6.95,7.33,8.475189
2638,13.5,1.1,-1.0,-1.0,39.4,14.2,27.434,2.84,-1.0,22.04,12.068251
2639,-1.0,22.1,24.8,43.9,35.19,22.3,58.654,39.7,-1.0,22.2,29.60203
2640,-1.0,31.7,35.8,30.3,-1.0,-1.0,-1.0,-1.0,34.2,27.14,32.257824
2641,-1.0,21.7,21.9,66.1,-1.0,23.1,-1.0,68.88,16.9,19.87,20.31642
2642,-1.0,16.1,21.3,69.5,23.93,18.5,47.499,24.2,-1.0,37.7,22.189936
2643,-1.0,59.7,121.1,204.5,-1.0,58.8,-1.0,81.98,79.4,75.7,74.22619
2644,-1.0,33.9,41.8,-1.0,26.7,-1.0,48.062,20.1,-1.0,19.23,25.39421
2645,40.2,32.3,-1.0,51.2,33.55,51.2,63.113,46.1,47.0,44.76,44.599228
2646,-1.0,-1.0,78.0,136.8,90.61,22.1,192.67,59.2,146.2,41.2,37.77116
2647,14.4,13.6,-1.0,30.0,41.4,12.7,39.053,12.16,-1.0,13.86,14.041605
2648,-1.0,-1.0,-1.0,18.8,-1.0,16.3,54.794,13.7,35.0,18.4,19.394165
2649,-1.0,-1.0,-1.0,-1.0,12.2,-1.0,40.217,37.72,-1.0,11.89,15.488354
2650,-1.0,-1.0,-1.0,31.6,14.96,16.1,50.715,13.6,16.9,22.2,14.523293
2651,-1.0,23.5,88.8,66.6,-1.0,32.0,-1.0,-1.0,17.5,33.64,33.84789
2652,-1.0,6.8,33.9,15.5,8.83,9.7,47.673,20.3,-1.0,16.0,14.277888
2653,-1.0,-1.0,24.61,27.28,-1.0,-1.0,66.3,7.68,21.34,22.24,19.577557
2654,-1.0,26.2,48.2,43.6,-1.0,45.8,150.76,-1.0,-1.0,44.3,65.52301
2655,-1.0,29.6,35.8,64.9,22.84,23.3,53.776,51.8,39.4,27.5,38.175465
2656,-1.0,52.8,55.3,60.7,106.62,49.1,175.2,79.3,64.0,68.1,72.52158
2657,-1.0,47.6,-1.0,90.2,-1.0,40.3,-1.0,-1.0,20.1,25.94,47.791225
2658,-1.0,-1.0,24.7,38.1,-1.0,-1.0,-1.0,39.57,-1.0,15.23,21.478298
2659,-1.0,44.6,40.1,61.4,-1.0,-1.0,-1.0,-1.0,37.8,45.37,41.79582
2660,25.0,35.1,-1.0,109.8,41.76,22.8,97.208,-1.0,26.7,33.08,26.776173
2661,24.98,33.93,-1.0,-1.0,-1.0,27.2,193.02,25.52,25.67,33.7,25.996511
2662,37.5,23.5,-1.0,50.2,45.03,29.3,48.971,-1.0,30.2,36.23,32.825317
2663,16.7,-1.0,-1.0,8.1,-1.0,5.8,22.434,8.1,6.3,4.8,7.2258368
2664,9.4,8.9,-1.0,-1.0,22.1,-1.0,24.091,22.45,-1.0,4.2,5.4168053
2665,18.2,5.7,-1.0,-1.0,21.2,7.6,31.176,20.24,-1.0,16.16,11.520017
2666,-1.0,57.7,121.2,245.3,-1.0,50.5,-1.0,-1.0,24.0,49.81,71.19712
2667,14.5,41.6,-1.0,37.3,46.5,11.1,45.511,40.21,-1.0,20.04,19.316925
2668,-1.0,-1.0,44.0,-1.0,-1.0,29.8,-1.0,-1.0,-1.0,24.52,39.586544
2669,-1.0,60.4,87.0,179.5,62.31,45.0,93.632,67.6,-1.0,38.5,52.41246
2670,13.7,14.0,-1.0,64.5,23.13,12.9,29.59,33.0,13.6,11.83,19.063078
2671,-1.0,40.2,39.1,65.9,100.63,45.4,99.413,54.1,-1.0,47.89,53.425755
2672,21.2,27.11,21.59,-1.0,104.84,25.01,57.38,25.16,27.44,28.15,27.729422
2673,-1.0,28.9,29.4,26.0,-1.0,-1.0,-1.0,24.82,-1.0,18.37,19.258783
2674,-1.0,71.3,110.7,152.8,-1.0,89.8,-1.0,-1.0,68.0,62.56,92.769455
2675,-1.0,16.1,45.9,138.3,107.04,34.2,119.2,41.5,-1.0,34.8,52.210197
2676,37.2,119.4,-1.0,73.0,60.2,20.5,-1.0,33.69,-1.0,13.07,17.939901
2677,-1.0,-1.0,-1.0,-1.0,-1.0,21.7,-1.0,-1.0,12.2,22.91,28.125181
2678,-1.0,77.8,40.3,91.1,101.9,68.6,142.49,65.3,-1.0,76.1,66.09016
2679,-1.0,13.7,21.1,45.7,24.03,16.9,56.845,17.3,-1.0,36.3,16.696907
2680,8.9,-1.0,-1.0,40.0,-1.0,18.7,30.812,22.66,17.0,18.16,22.825012
2681,2.07,4.13,-1.0,-1.0,33.38,7.56,11.98,-1.0,6.84,3.93,10.528497
2682,63.5,46.7,-1.0,124.8,107.05,47.0,98.241,-1.0,63.1,59.55,57.386936
2683,20.06,-1.0,39.42,-1.0,120.1,40.32,74.76,33.62,37.75,28.47,33.846745
2684,-1.0,-1.0,14.1,18.6,20.7,27.9,37.366,27.6,18.6,16.4,25.809877
2685,-1.0,23.2,31.1,22.4,-1.0,-1.0,-1.0,33.58,-1.0,24.49,23.665451
2686,-1.0,-1.0,-1.0,81.7,74.13,22.6,39.283,48.1,48.2,46.3,36.07476
2687,-1.0,62.5,54.9,138.5,-1.0,48.2,-1.0,100.28,60.4,55.69,60.611027
2688,-1.0,25.8,21.9,23.2,-1.0,0.0,-1.0,45.08,-1.0,14.6,17.491982
2689,22.8,18.7,-1.0,-1.0,193.2,17.1,68.246,31.0,-1.0,32.59,18.889536
2690,60.7,92.0,-1.0,136.1,87.38,25.5,164.13,-1.0,85.8,58.05,54.4503
2691,27.14,52.26,45.25,-1.0,-1.0,44.71,111.44,27.55,-1.0,37.09,30.883257
2692,-1.0,14.2,28.3,33.7,-1.0,-1.0,-1.0,-1.0,-1.0,12.73,15.092247
2693,24.6,9.33,15.82,13.6,-1.0,13.86,-1.0,8.52,15.54,15.26,16.08737
2694,-1.0,26.9,-1.0,-1.0,24.1,-1.0,43.518,19.89,-1.0,17.0,16.215622
2695,12.7,10.86,9.67,18.32,-1.0,11.39,-1.0,6.1,17.58,13.25,14.357974
2696,-1.0,21.7,28.4,31.4,-1.0,21.7,-1.0,-1.0,-1.0,34.67,19.813229
2697,39.21,53.22,39.19,-1.0,-1.0,55.41,160.18,39.61,29.12,51.57,39.498558
2698,36.3,-1.0,63.7,88.6,65.89,27.5,76.238,46.2,62.4,37.26,39.400505
