,AGU,ATM,LDO,LPIN,MIR,OBL,SFE,VAL,CEN,TLA_med,TLA_pred
2121,-1.0,-1.0,70.3,131.2,46.4,30.8,82.149,-1.0,-1.0,69.4,49.569294
2122,-1.0,34.4,53.5,48.8,44.39,15.8,45.762,-1.0,31.1,50.4,37.916416
2123,-1.0,29.5,31.4,94.8,74.76,21.8,101.5,-1.0,41.8,35.3,38.82851
2124,-1.0,17.4,24.1,88.1,95.4,-1.0,67.655,-1.0,-1.0,55.93,57.349857
2125,31.1,23.0,-1.0,32.1,34.2,14.7,35.35,-1.0,16.5,21.21,20.672943
2126,20.8,7.1,-1.0,29.7,16.5,11.6,-1.0,-1.0,15.91,15.44,22.96213
2127,-1.0,-1.0,49.4,39.5,-1.0,-1.0,-1.0,-1.0,27.73,32.74,38.34758
2128,-1.0,9.7,39.7,-1.0,-1.0,35.0,-1.0,42.9,35.63,46.4,39.739643
2129,-1.0,27.2,67.0,-1.0,21.7,-1.0,43.88,-1.0,-1.0,18.07,34.32206
2130,-1.0,19.44,34.01,28.39,37.5,15.12,57.14,13.89,16.09,34.67,23.87477
2131,13.92,22.73,26.36,16.43,-1.0,20.41,-1.0,15.89,18.9,16.61,22.473822
2132,-1.0,-1.0,-1.0,14.5,26.11,22.8,39.374,20.5,14.1,16.5,19.21539
2133,-1.0,-1.0,-1.0,19.8,36.65,17.0,50.529,39.6,19.0,25.6,25.257977
2134,-1.0,42.8,33.6,145.4,123.46,36.6,115.67,25.6,46.27,56.9,47.19709
2135,43.83,39.99,-1.0,-1.0,74.67,45.97,173.52,43.46,56.38,33.33,43.87632
2136,25.5,32.0,-1.0,20.6,30.9,-1.0,21.915,-1.0,32.68,18.31,24.472252
2137,-1.0,-1.0,-1.0,8.7,10.26,4.9,22.158,15.8,8.3,18.3,12.521766
2138,-1.0,-1.0,30.2,22.1,29.73,19.2,100.98,19.4,10.5,21.7,22.006046
2139,64.9,64.6,118.9,251.5,275.02,-1.0,217.68,62.8,121.29,138.6,106.85443
2140,26.75,24.29,-1.0,-1.0,-1.0,33.61,31.21,22.26,36.3,32.38,31.266685
2141,-1.0,57.7,74.8,401.1,263.52,29.1,249.46,83.1,100.2,109.9,104.70119
2142,-1.0,38.1,57.9,144.8,-1.0,39.8,69.587,48.1,43.7,36.8,46.545216
2143,-1.0,15.7,23.4,30.3,-1.0,-1.0,-1.0,-1.0,36.8,34.48,30.88997
2144,-1.0,-1.0,11.5,45.4,49.7,29.4,59.972,-1.0,-1.0,106.85,20.972271
2145,7.8,12.88,13.27,-1.0,300.92,32.32,40.86,10.11,16.2,16.72,17.936306
2146,-1.0,39.3,44.4,69.4,58.24,32.7,84.541,-1.0,36.9,49.3,40.528076
2147,76.49,42.13,60.07,-1.0,56.24,50.3,30.21,55.02,42.03,38.11,43.55576
2148,-1.0,34.3,29.2,120.3,77.5,38.4,73.756,-1.0,51.7,59.6,43.908638
2149,-1.0,13.3,12.7,4.2,-1.0,-1.0,-1.0,-1.0,8.66,16.46,14.759465
2150,9.28,35.3,47.78,-1.0,62.62,63.51,65.53,49.78,94.96,75.44,65.80744
2151,-1.0,14.8,32.5,52.1,-1.0,-1.0,-1.0,-1.0,15.87,33.65,28.240473
2152,16.8,19.23,37.65,-1.0,-1.0,34.69,22.98,19.07,32.48,21.63,30.045124
2153,41.5,20.0,33.0,26.7,30.32,19.1,60.001,27.3,29.68,17.2,29.607141
2154,17.09,41.28,57.45,76.82,-1.0,37.84,-1.0,21.47,36.34,40.8,44.698555
2155,-1.0,37.69,36.16,44.05,39.08,35.41,231.27,23.07,16.74,35.1,34.40351
2156,-1.0,46.3,92.5,140.1,120.8,58.9,103.85,-1.0,58.9,77.4,69.11222
2157,23.8,84.6,-1.0,21.6,44.9,-1.0,69.361,-1.0,14.41,2.31,41.564156
2158,-1.0,-1.0,-1.0,124.2,58.93,60.4,100.8,54.5,59.2,60.6,57.760986
2159,17.49,29.81,21.58,-1.0,80.73,32.72,93.36,19.68,23.64,12.82,20.804289
2160,-1.0,-1.0,-1.0,17.6,25.16,10.2,21.883,15.2,8.0,7.4,13.799058
2161,-1.0,100.0,-1.0,-1.0,69.7,-1.0,66.07,-1.0,24.35,44.24,77.157875
2162,-1.0,44.0,54.7,110.5,123.52,33.0,132.08,54.0,43.63,67.5,49.280037
2163,-1.0,65.77,67.7,113.3,-1.0,65.1,-1.0,74.5,73.39,74.23,67.625336
2164,-1.0,72.9,146.1,256.6,-1.0,-1.0,-1.0,-1.0,132.47,221.24,148.58247
2165,-1.0,-1.0,-1.0,81.3,55.28,31.3,63.167,30.3,40.8,45.0,39.405174
2166,-1.0,37.2,76.3,103.7,92.24,21.4,-1.0,-1.0,40.2,90.1,49.211525
2167,21.6,25.4,-1.0,97.0,124.01,14.6,71.644,15.7,22.55,31.2,39.572823
2168,65.3,-1.0,-1.0,81.0,98.68,44.8,93.556,64.3,60.01,70.2,62.850048
2169,-1.0,21.0,23.3,97.3,49.2,19.9,86.841,-1.0,16.6,40.1,28.942978
2170,-1.0,-1.0,-1.0,-1.0,46.2,-1.0,88.884,-1.0,39.12,60.89,43.704514
2171,-1.0,69.9,54.5,82.3,-1.0,70.4,68.53,79.0,72.5,72.7,63.49196
2172,-1.0,-1.0,19.3,69.5,120.69,25.0,99.658,47.6,33.9,43.2,33.08865
2173,-1.0,69.7,70.8,136.8,162.3,37.8,189.66,77.7,86.6,75.8,74.894295
2174,-1.0,27.5,40.8,53.7,-1.0,36.1,-1.0,26.4,17.44,21.72,27.796404
2175,-1.0,36.9,29.6,19.1,48.33,33.0,25.807,-1.0,29.3,43.1,30.935871
2176,-1.0,42.9,50.0,102.0,64.13,33.1,128.53,-1.0,45.7,53.6,48.231453
2177,-1.0,7.8,10.1,-1.0,12.7,-1.0,14.052,-1.0,7.84,12.01,16.357977
2178,-1.0,82.3,56.5,288.4,190.96,95.3,301.71,75.6,183.29,151.0,134.61633
2179,-1.0,15.7,22.4,62.0,31.65,19.5,51.998,-1.0,0.0,19.7,25.426195
2180,12.9,-1.0,-1.0,-1.0,45.6,-1.0,51.435,-1.0,13.37,46.76,27.842422
2181,-1.0,36.7,30.4,39.4,-1.0,15.8,76.296,29.3,17.3,20.6,25.636267
2182,-1.0,-1.0,-1.0,25.7,-1.0,13.2,117.23,19.8,15.8,18.0,17.986525
2183,-1.0,-1.0,-1.0,11.7,25.43,5.2,50.403,-1.0,9.6,8.2,14.534802
2184,25.15,22.07,-1.0,-1.0,-1.0,17.7,107.63,26.84,21.51,20.49,21.028421
2185,-1.0,63.0,50.4,50.7,114.25,55.5,156.26,-1.0,-1.0,43.1,53.44412
2186,50.52,42.49,13.48,-1.0,85.32,19.44,187.17,50.24,27.03,14.06,30.41741
2187,-1.0,-1.0,26.5,31.6,28.3,12.7,-1.0,-1.0,-1.0,0.57,25.723513
2188,-1.0,53.1,46.4,64.6,-1.0,-1.0,-1.0,55.5,39.95,31.68,52.48395
2189,56.3,17.8,29.3,41.0,53.81,30.3,86.882,-1.0,29.49,28.5,28.61706
2190,-1.0,-1.0,-1.0,10.8,20.23,13.8,17.96,15.1,37.9,29.4,24.51438
2191,-1.0,10.1,36.5,18.9,-1.0,-1.0,-1.0,-1.0,15.11,20.19,24.579014
2192,22.9,30.2,-1.0,26.0,29.2,19.5,58.914,37.7,28.05,38.3,32.116577
2193,27.1,-1.0,-1.0,31.9,20.36,24.5,-1.0,19.0,30.78,39.7,32.144463
2194,-1.0,10.4,21.3,23.8,-1.0,-1.0,-1.0,-1.0,9.82,11.95,19.529545
2195,-1.0,43.08,44.16,46.15,40.66,51.45,141.82,30.76,29.98,58.94,37.01129
2196,39.04,74.37,42.91,-1.0,65.34,57.77,122.71,33.52,74.89,57.48,57.44584
2197,47.0,-1.0,-1.0,157.7,131.01,26.8,128.99,39.8,73.13,60.7,65.03643
2198,46.21,48.69,-1.0,-1.0,-1.0,27.12,81.84,41.2,30.79,38.38,35.139526
2199,-1.0,5.2,-1.0,13.6,-1.0,-1.0,-1.0,-1.0,7.02,7.53,19.342993
2200,-1.0,10.1,28.4,-1.0,20.2,-1.0,27.808,-1.0,11.74,22.58,20.611677
2201,-1.0,36.6,50.2,83.9,65.9,41.0,93.903,-1.0,61.7,60.7,50.27214
2202,-1.0,-1.0,-1.0,-1.0,16.71,19.4,42.972,17.2,34.3,26.9,26.48943
2203,-1.0,-1.0,13.0,27.8,17.41,15.8,54.076,38.9,15.0,18.0,18.52734
2204,-1.0,49.4,76.9,128.2,-1.0,55.3,162.49,62.1,56.7,140.4,57.345722
2205,-1.0,53.2,34.9,79.8,40.28,33.5,33.568,-1.0,40.5,34.1,38.35489
2206,-1.0,-1.0,100.7,298.8,250.0,59.4,253.34,-1.0,-1.0,79.1,134.26631
2207,-1.0,-1.0,-1.0,67.9,27.02,32.7,79.46,27.1,35.9,25.2,33.46987
2208,-1.0,40.2,43.6,47.4,82.87,30.1,50.181,-1.0,31.7,61.7,39.108955
2209,26.3,21.3,-1.0,26.8,33.9,12.4,72.583,-1.0,11.33,11.99,15.331025
2210,-1.0,22.8,26.1,36.6,-1.0,21.0,-1.0,-1.0,20.8,30.8,26.142342
2211,-1.0,15.1,14.7,43.7,-1.0,-1.0,-1.0,-1.0,18.97,12.98,24.461561
2212,26.9,-1.0,-1.0,64.0,34.82,37.6,55.787,33.0,29.7,26.5,33.73733
2213,30.92,54.33,53.0,-1.0,-1.0,62.45,34.9,39.3,128.73,88.61,84.06616
2214,-1.0,102.3,105.0,221.1,148.44,66.5,239.87,86.8,106.8,94.9,95.358086
2215,-1.0,36.9,81.5,186.6,-1.0,56.1,-1.0,53.3,67.14,79.15,84.47018
2216,-1.0,30.3,54.1,52.3,-1.0,35.7,-1.0,24.4,24.9,58.64,36.914246
2217,51.5,56.3,-1.0,235.8,70.49,-1.0,68.65,48.3,47.18,67.9,52.495663
2218,-1.0,-1.0,13.08,30.1,-1.0,-1.0,42.81,21.42,20.59,12.25,18.467638
2219,48.8,60.1,-1.0,62.5,53.2,-1.0,41.295,-1.0,36.94,66.04,41.842533
2220,-1.0,28.7,23.3,52.8,-1.0,-1.0,-1.0,-1.0,23.66,22.45,31.005142
2221,16.7,-1.0,-1.0,8.1,-1.0,5.8,22.434,6.3,4.8,8.1,11.6866
2222,-1.0,28.7,42.2,36.5,-1.0,42.2,-1.0,-1.0,22.64,35.86,31.904055
2223,47.0,40.9,-1.0,-1.0,60.7,22.5,80.127,-1.0,40.45,41.2,45.5647
2224,-1.0,-1.0,-1.0,24.6,30.0,10.9,62.087,20.7,17.5,15.9,20.064865
2225,-1.0,42.7,42.7,71.3,38.03,22.4,67.222,-1.0,42.5,37.4,37.92502
2226,30.1,56.2,-1.0,-1.0,38.3,22.4,37.401,-1.0,31.78,44.8,58.839333
2227,-1.0,12.1,20.5,24.1,-1.0,-1.0,-1.0,-1.0,19.28,16.53,25.270992
2228,-1.0,22.9,39.7,-1.0,100.5,-1.0,62.698,-1.0,55.08,72.6,51.21018
2229,-1.0,24.3,49.5,25.7,41.09,27.9,45.71,-1.0,4.1,26.3,29.259289
2230,-1.0,28.1,55.5,-1.0,145.8,-1.0,85.485,-1.0,-1.0,77.62,60.90912
2231,-1.0,26.7,40.4,22.6,-1.0,27.6,-1.0,29.5,27.76,46.41,36.323128
2232,25.75,27.89,34.77,-1.0,61.23,49.65,41.27,26.15,78.5,66.33,58.15291
2233,23.26,35.67,54.55,70.27,-1.0,25.51,52.09,12.84,28.25,26.84,29.461016
2234,13.87,22.29,28.3,-1.0,-1.0,21.54,26.57,19.27,23.26,21.4,22.967703
2235,-1.0,34.1,36.0,39.9,35.63,17.7,48.758,-1.0,28.4,32.9,31.23991
2236,-1.0,-1.0,-1.0,88.1,47.0,52.2,90.487,59.7,49.4,61.4,51.35164
2237,145.0,116.1,50.6,336.3,121.04,71.5,206.03,-1.0,64.72,51.1,73.8597
2238,-1.0,-1.0,9.6,27.7,-1.0,-1.0,-1.0,-1.0,12.4,17.25,15.38007
2239,-1.0,18.8,31.8,29.5,-1.0,30.6,-1.0,24.5,19.21,29.95,28.294937
2240,-1.0,27.3,30.8,64.6,-1.0,18.2,-1.0,17.5,18.24,23.95,27.632051
2241,-1.0,-1.0,-1.0,57.7,34.93,13.1,41.082,25.0,17.8,27.2,23.200882
2242,-1.0,24.6,-1.0,-1.0,48.4,-1.0,70.957,-1.0,17.61,23.56,27.034536
2243,-1.0,36.5,63.7,68.2,-1.0,42.5,61.033,-1.0,26.1,35.5,34.89971
2244,-1.0,-1.0,-1.0,22.7,32.28,13.4,38.86,17.9,21.5,19.9,21.911816
2245,-1.0,34.4,48.1,51.1,39.98,44.2,59.442,-1.0,48.4,34.7,43.05239
2246,26.3,40.0,-1.0,53.3,24.6,30.9,-1.0,-1.0,36.72,42.35,44.432423
2247,-1.0,-1.0,-1.0,30.2,34.54,23.0,93.41,25.3,16.8,25.1,22.32269
2248,-1.0,73.5,170.7,267.3,224.51,105.4,121.34,87.8,162.54,132.7,138.24553
2249,16.32,9.12,8.46,10.39,-1.0,7.13,-1.0,7.95,10.18,9.74,12.062538
2250,22.46,47.06,16.14,132.13,-1.0,-1.0,-1.0,23.01,62.38,55.1,50.480736
2251,-1.0,-1.0,-1.0,12.5,15.76,9.3,24.796,9.1,6.1,19.7,10.996849
2252,-1.0,42.5,58.8,90.8,-1.0,38.6,163.97,68.8,56.9,59.1,54.365665
2253,26.9,-1.0,-1.0,37.5,32.33,23.9,55.662,16.2,24.58,39.2,26.063183
2254,-1.0,44.1,54.6,58.0,53.11,47.1,57.188,-1.0,67.3,62.2,52.414482
2255,-1.0,63.2,55.0,62.3,26.0,31.3,61.95,-1.0,-1.0,28.49,42.303688
2256,-1.0,28.8,25.9,28.9,51.7,23.8,61.575,-1.0,24.6,24.9,27.919867
2257,-1.0,-1.0,46.3,81.7,107.74,45.9,101.54,77.8,79.4,47.3,62.81293
2258,50.0,24.7,86.8,136.2,98.88,41.0,187.12,63.2,87.52,89.0,73.954636
2259,-1.0,26.6,46.1,53.4,99.01,33.5,48.956,-1.0,43.2,65.3,43.16064
2260,-1.0,25.8,57.8,62.2,43.06,44.3,72.976,-1.0,25.2,46.2,36.55227
2261,9.94,16.85,25.47,-1.0,-1.0,15.15,50.73,13.15,26.35,22.17,21.968227
2262,19.19,33.33,40.55,-1.0,137.02,38.45,80.39,37.98,30.64,25.47,31.804245
2263,-1.0,-1.0,-1.0,18.4,13.71,8.1,23.833,17.9,11.6,24.0,15.890859
2264,-1.0,28.7,26.3,19.6,-1.0,-1.0,-1.0,-1.0,36.11,34.6,28.635038
2265,101.1,118.8,160.7,334.9,185.58,101.0,290.89,139.6,162.81,151.3,142.46783
2266,-1.0,34.5,-1.0,53.8,53.42,26.5,42.334,-1.0,22.8,45.0,33.11547
2267,-1.0,84.1,113.2,263.2,103.4,86.6,171.56,-1.0,71.7,92.4,89.89174
2268,-1.0,-1.0,25.6,31.0,38.52,17.2,46.2,43.7,22.5,30.0,24.41689
2269,-1.0,-1.0,33.7,40.0,71.98,24.5,114.43,31.7,24.2,24.3,28.788485
2270,21.16,20.23,23.71,-1.0,-1.0,25.23,17.43,21.34,28.96,30.27,24.709084
2271,-1.0,61.7,51.5,71.5,59.44,47.8,83.854,-1.0,-1.0,57.6,51.943356
2272,19.3,13.4,-1.0,-1.0,19.3,13.9,21.425,-1.0,9.96,17.45,13.668424
2273,25.8,29.0,-1.0,57.9,38.91,23.2,57.395,24.0,51.3,35.6,44.71287
2274,-1.0,-1.0,24.0,43.3,71.83,14.9,127.81,42.3,18.7,31.3,23.264118
2275,-1.0,5.1,46.7,36.0,-1.0,27.8,-1.0,29.7,24.04,30.49,41.68471
2276,-1.0,53.1,74.5,89.4,104.02,55.4,46.594,-1.0,41.5,63.2,57.55824
2277,-1.0,-1.0,22.8,41.9,43.22,27.7,45.278,34.0,27.1,30.1,27.644537
2278,-1.0,19.8,6.1,2.2,-1.0,-1.0,-1.0,-1.0,12.56,23.36,17.379614
2279,-1.0,-1.0,13.3,19.4,37.17,22.2,31.887,29.7,24.1,26.1,21.753147
2280,-1.0,10.6,19.3,52.6,-1.0,21.9,-1.0,19.0,22.27,26.16,26.449541
2281,30.1,35.0,-1.0,49.2,38.93,31.8,68.897,46.2,40.75,44.4,44.73056
2282,-1.0,-1.0,86.9,192.2,32.84,51.0,163.67,65.6,42.9,66.1,49.62673
2283,31.2,55.9,-1.0,28.1,33.2,24.4,37.805,-1.0,44.6,66.35,48.635765
2284,-1.0,-1.0,33.8,9.6,-1.0,-1.0,-1.0,-1.0,14.86,24.42,23.452642
2285,-1.0,-1.0,-1.0,18.6,20.33,17.4,65.807,66.0,72.7,93.5,52.174084
2286,-1.0,32.7,42.8,-1.0,36.2,-1.0,38.207,-1.0,18.68,31.26,31.609058
2287,-1.0,12.3,32.9,35.4,-1.0,-1.0,-1.0,-1.0,11.76,17.14,22.354624
2288,19.24,23.84,23.56,35.61,-1.0,-1.0,-1.0,14.22,21.63,25.81,25.424217
2289,-1.0,26.0,21.4,27.9,11.51,30.2,38.402,-1.0,14.4,17.0,21.47605
2290,-1.0,-1.0,-1.0,31.7,35.23,18.2,45.235,35.9,25.6,21.6,28.867466
2291,17.3,29.0,-1.0,40.7,-1.0,16.9,37.619,-1.0,26.72,46.26,31.86414
2292,-1.0,116.5,-1.0,93.6,-1.0,78.5,-1.0,65.4,71.64,101.05,86.93277
2293,-1.0,65.2,25.3,398.5,-1.0,19.5,-1.0,103.7,-1.0,73.67,220.79831
2294,-1.0,38.7,74.4,123.1,74.86,25.3,174.17,-1.0,31.3,52.0,48.74035
2295,-1.0,63.7,-1.0,85.2,-1.0,36.2,-1.0,34.6,38.91,95.25,55.689663
2296,47.01,65.0,31.41,-1.0,-1.0,39.31,48.94,58.41,42.02,42.26,39.39139
2297,-1.0,-1.0,-1.0,-1.0,13.3,-1.0,35.31,-1.0,8.86,53.68,20.334787
2298,-1.0,-1.0,-1.0,26.3,25.25,25.5,35.853,77.0,36.4,54.9,43.67451
2299,-1.0,20.1,33.9,46.6,-1.0,25.7,-1.0,19.7,23.68,35.69,32.075447
2300,40.79,52.64,26.86,-1.0,-1.0,39.09,93.31,58.83,61.12,47.57,45.43441
2301,42.47,-1.0,47.8,-1.0,-1.0,-1.0,34.61,33.82,45.87,40.18,32.771168
2302,18.35,29.64,39.39,-1.0,-1.0,21.99,115.29,25.9,23.53,28.81,25.037384
2303,-1.0,-1.0,-1.0,53.9,52.52,-1.0,102.27,42.9,-1.0,21.2,22.666962
2304,-1.0,22.0,49.2,-1.0,10.1,-1.0,44.701,-1.0,18.67,26.07,25.357351
2305,-1.0,16.5,25.1,15.8,-1.0,-1.0,-1.0,-1.0,19.61,21.86,25.525543
2306,-1.0,-1.0,-1.0,55.8,23.74,13.2,62.055,-1.0,29.2,37.6,30.932438
2307,-1.0,14.7,29.2,-1.0,8.4,-1.0,36.083,-1.0,-1.0,3.9,19.423912
2308,-1.0,26.0,31.0,77.7,67.76,27.8,89.302,-1.0,42.4,33.0,38.91739
2309,-1.0,81.8,122.6,-1.0,156.5,-1.0,142.71,-1.0,-1.0,75.64,90.8859
2310,-1.0,22.3,40.8,71.4,53.66,37.6,74.534,-1.0,-1.0,25.5,39.70647
2311,-1.0,17.4,26.5,37.3,-1.0,0.0,-1.0,-1.0,18.23,23.91,28.529976
2312,-1.0,33.5,31.0,54.5,-1.0,-1.0,-1.0,-1.0,16.91,68.52,29.270775
2313,26.22,-1.0,41.21,-1.0,-1.0,76.69,42.65,38.11,37.81,35.84,39.407616
2314,19.2,32.3,-1.0,29.7,-1.0,16.5,46.999,-1.0,25.58,48.62,28.615911
2315,-1.0,42.5,66.6,96.8,64.48,44.8,124.84,-1.0,31.2,59.6,47.43191
2316,49.3,94.08,50.21,-1.0,68.19,53.08,94.48,37.83,54.82,51.78,50.847794
2317,41.09,80.65,80.59,-1.0,40.73,61.74,83.21,81.53,77.92,74.62,68.55098
2318,-1.0,25.9,43.7,98.7,-1.0,26.0,-1.0,25.4,-1.0,32.98,45.114826
2319,-1.0,-1.0,90.8,100.5,66.12,68.6,111.73,54.4,38.7,67.0,47.538532
2320,-1.0,32.5,32.0,52.6,-1.0,19.0,-1.0,16.9,18.18,28.99,27.492533
2321,63.1,-1.0,-1.0,222.4,46.88,35.1,156.56,34.0,51.9,56.1,53.770824
2322,-1.0,26.5,45.7,34.6,38.0,27.1,61.098,-1.0,20.1,27.7,30.41715
2323,-1.0,23.5,37.5,58.3,68.7,17.4,57.91,-1.0,-1.0,37.76,39.515575
2324,29.5,31.3,-1.0,94.8,43.89,23.2,46.794,35.1,36.68,45.8,40.655117
2325,51.21,52.42,72.04,-1.0,56.98,92.02,18.02,65.77,88.14,100.81,71.72835
2326,15.76,23.37,18.54,-1.0,-1.0,16.7,28.56,10.24,15.18,12.57,16.4148
2327,-1.0,37.2,-1.0,-1.0,25.9,-1.0,18.644,-1.0,12.81,60.17,39.125317
2328,14.53,19.22,-1.0,-1.0,-1.0,19.89,85.57,21.57,20.75,16.2,18.391861
2329,-1.0,42.2,36.6,71.6,-1.0,16.6,83.892,31.2,33.2,51.4,32.795986
2330,-1.0,22.5,38.8,51.1,-1.0,22.4,56.047,28.6,36.5,28.8,34.515285
2331,-1.0,35.3,69.0,96.2,56.58,39.3,112.79,-1.0,46.2,48.0,51.408123
2332,41.26,-1.0,28.65,-1.0,77.42,23.73,33.62,25.67,30.62,35.77,28.830854
2333,8.01,13.18,12.58,-1.0,156.83,12.02,66.77,5.47,11.89,3.16,9.577019
2334,32.98,38.27,45.39,-1.0,74.38,33.36,50.75,28.83,36.76,30.64,35.773026
2335,-1.0,38.1,45.1,59.6,-1.0,37.9,-1.0,30.2,25.92,12.85,36.092777
2336,54.2,30.6,-1.0,67.6,52.74,45.2,120.48,33.9,47.72,50.3,47.706177
2337,-1.0,24.4,-1.0,-1.0,51.1,-1.0,75.19,-1.0,16.63,37.17,25.82248
2338,-1.0,38.5,71.8,177.6,-1.0,62.6,-1.0,110.4,68.96,62.2,80.71509
2339,-1.0,43.5,52.9,98.3,58.47,37.0,97.156,-1.0,60.6,52.6,50.186638
2340,-1.0,-1.0,37.6,19.7,27.7,20.9,43.465,14.6,20.2,29.2,24.515978
2341,-1.0,23.9,33.6,32.2,-1.0,-1.0,-1.0,15.3,24.84,42.14,34.589996
2342,-1.0,8.47,17.03,39.46,-1.0,11.19,-1.0,10.4,9.58,7.03,17.182686
2343,-1.0,10.4,12.6,16.2,-1.0,-1.0,-1.0,-1.0,2.25,12.73,17.318699
2344,-1.0,58.1,76.1,238.8,-1.0,-1.0,-1.0,23.9,79.53,82.12,92.59782
2345,-1.0,29.8,37.2,39.9,-1.0,0.0,-1.0,-1.0,26.62,40.93,36.706234
2346,35.33,54.72,32.22,-1.0,-1.0,42.74,121.5,30.31,42.33,28.25,36.618412
2347,-1.0,16.3,32.6,3.3,-1.0,-1.0,-1.0,-1.0,22.68,16.58,29.37065
2348,-1.0,38.6,41.9,62.8,50.17,46.8,116.96,54.6,39.28,44.3,43.036224
2349,-1.0,48.9,64.0,135.0,121.31,59.5,95.661,-1.0,-1.0,73.3,71.225365
2350,-1.0,-1.0,11.3,36.1,16.81,17.8,19.677,15.2,3.1,9.1,13.027501
2351,30.36,50.51,18.82,174.78,-1.0,37.47,-1.0,18.33,38.25,69.13,37.360382
2352,-1.0,8.8,5.6,9.1,-1.0,-1.0,-1.0,-1.0,4.94,8.2,11.332786
2353,-1.0,-1.0,-1.0,46.0,51.95,14.4,62.298,34.7,22.1,26.7,27.498877
2354,-1.0,-1.0,13.3,51.8,29.88,17.1,30.547,13.3,6.5,5.1,15.0139885
2355,-1.0,28.6,31.3,31.4,27.44,26.7,42.073,-1.0,33.9,37.3,30.488684
2356,-1.0,43.8,69.8,79.9,-1.0,46.0,-1.0,45.9,37.32,82.68,49.308285
2357,-1.0,20.0,21.9,45.1,-1.0,-1.0,-1.0,-1.0,17.85,14.49,27.441374
2358,-1.0,15.7,53.0,67.8,51.8,19.5,65.908,-1.0,24.1,30.0,32.272488
2359,-1.0,25.8,59.3,57.4,56.51,38.4,97.288,-1.0,42.2,37.8,45.964397
2360,-1.0,-1.0,32.7,137.9,133.1,50.5,145.98,80.9,38.3,55.0,46.056877
2361,-1.0,-1.0,-1.0,126.0,56.99,24.3,47.037,25.5,42.4,25.7,44.317375
2362,24.6,-1.0,-1.0,45.9,64.12,18.8,73.213,10.9,27.6,37.8,24.517534
2363,-1.0,-1.0,-1.0,-1.0,20.0,-1.0,46.093,-1.0,18.95,16.89,23.858389
2364,-1.0,28.6,19.5,27.1,26.05,19.0,42.156,-1.0,19.7,15.1,22.71361
2365,-1.0,58.7,85.8,93.2,76.81,71.8,115.7,-1.0,70.2,72.9,67.299095
2366,-1.0,-1.0,69.1,48.0,-1.0,-1.0,-1.0,-1.0,33.62,15.55,45.969727
2367,-1.0,-1.0,-1.0,51.3,33.98,22.6,62.295,24.9,21.1,30.9,24.551937
2368,-1.0,26.8,47.6,51.7,-1.0,31.4,51.178,37.5,28.5,42.4,34.758053
2369,60.2,49.76,80.18,-1.0,43.41,87.05,21.83,58.91,90.67,108.24,71.79901
2370,-1.0,40.3,52.1,85.4,115.42,29.2,90.018,-1.0,53.2,56.9,50.4761
2371,76.07,55.83,-1.0,63.99,-1.0,64.43,63.53,47.08,49.13,74.13,53.778038
2372,-1.0,-1.0,20.2,30.8,43.56,26.0,58.85,31.0,28.6,30.1,26.280952
2373,10.7,-1.0,-1.0,5.8,-1.0,4.6,19.476,5.8,2.0,6.9,10.874551
2374,-1.0,67.1,66.9,126.1,148.7,62.4,135.37,-1.0,28.2,88.5,62.318127
2375,-1.0,-1.0,-1.0,2.3,6.49,7.9,13.666,9.9,7.2,5.8,10.385831
2376,14.3,3.0,-1.0,23.1,25.3,7.7,40.097,-1.0,12.36,24.65,18.112835
2377,-1.0,-1.0,-1.0,-1.0,36.2,-1.0,53.602,-1.0,27.91,3.58,34.603333
2378,-1.0,14.9,21.6,14.3,15.89,7.9,37.271,12.2,21.7,31.3,20.534191
2379,-1.0,-1.0,-1.0,-1.0,68.4,-1.0,20.605,-1.0,3.05,2.39,20.150202
2380,67.17,73.72,69.16,216.99,-1.0,94.89,119.48,54.87,80.31,82.46,74.08298
2381,29.99,49.86,-1.0,-1.0,72.44,48.93,78.92,43.82,61.4,36.79,53.436028
2382,67.28,101.74,50.65,-1.0,49.34,77.54,16.48,73.86,100.11,88.23,81.536766
2383,56.47,56.36,44.02,52.81,-1.0,50.26,-1.0,49.79,58.0,52.86,51.47742
2384,-1.0,-1.0,-1.0,8.5,-1.13,4.4,5.449,22.4,5.7,9.1,14.901221
2385,-1.0,8.7,-1.0,-1.0,78.8,-1.0,75.588,-1.0,51.05,23.78,47.9958
2386,-1.0,36.0,59.3,112.9,-1.0,57.5,-1.0,43.6,53.4,147.15,60.009743
2387,-1.0,17.6,30.0,66.6,26.08,20.1,127.03,-1.0,25.1,22.4,32.390945
2388,68.5,-1.0,46.37,-1.0,70.06,55.75,68.31,-1.0,60.15,56.8,43.780777
2389,-1.0,14.5,-1.0,-1.0,-1.0,-1.0,27.399,-1.0,22.43,0.62,21.528603
2390,14.5,-1.0,-1.0,36.9,16.2,-1.0,45.913,-1.0,20.26,29.5,31.841526
2391,15.4,-1.0,-1.0,10.8,-1.0,30.5,26.23,12.6,13.3,13.4,18.077747
2392,45.3,27.6,-1.0,25.7,-1.0,33.6,42.161,-1.0,40.3,43.18,40.296444
2393,-1.0,-1.0,-1.0,40.7,15.03,11.0,32.58,11.2,10.1,8.8,17.015528
2394,-1.0,61.0,79.1,154.7,88.74,44.5,161.93,-1.0,51.9,70.4,63.627342
