,AGU,ATM,LDO,MIR,OBL,SFE,TLA,VAL,CEN,LPIN_med,LPIN_pred
2496,-1.0,62.9,40.0,88.39,34.0,128.24,71.2,116.3,54.0,146.4,120.9538
2497,-1.0,-1.0,14.8,59.65,26.2,75.064,38.3,34.7,19.5,36.1,55.112885
2498,14.3,21.2,31.3,37.3,21.5,58.866,30.5,18.8,25.15,66.9,42.258877
2499,-1.0,-1.0,11.5,17.87,8.5,21.54,14.1,14.2,7.5,10.1,10.541061
2500,-1.0,20.4,37.8,-1.0,29.4,-1.0,49.74,41.2,30.64,50.0,56.121983
2501,30.3,27.6,-1.0,104.68,20.4,52.642,-1.0,38.5,37.77,52.0,90.78014
2502,-1.0,54.1,47.2,92.58,47.4,104.35,59.1,-1.0,45.0,129.6,96.088745
2503,-1.0,18.2,37.7,-1.0,18.9,-1.0,-1.0,15.9,19.62,53.7,45.487232
2504,-1.0,25.0,65.5,-1.0,-1.0,-1.0,55.16,-1.0,40.38,9.7,73.90936
2505,-1.0,-1.0,-1.0,46.35,39.6,79.176,40.2,44.9,43.3,83.0,67.622185
2506,-1.0,-1.0,39.95,54.18,-1.0,-1.0,-1.0,-1.0,-1.0,25.57,75.80789
2507,-1.0,33.9,38.0,-1.0,-1.0,-1.0,57.94,-1.0,42.44,18.6,55.597584
2508,-1.0,16.4,25.1,-1.0,25.4,-1.0,30.99,22.5,28.18,28.4,45.27487
2509,-1.0,-1.0,18.53,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,32.95,34.06751
2510,-1.0,-1.0,37.38,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,141.51,75.98844
2511,-1.0,30.1,45.4,55.61,32.0,58.313,48.1,-1.0,26.0,61.7,62.918575
2512,-1.0,-1.0,-1.0,-1.0,10.3,149.09,19.7,22.6,16.9,54.5,32.96853
2513,29.6,-1.0,-1.0,33.64,24.3,74.935,34.2,28.4,20.96,43.2,50.5309
2514,-1.0,-1.0,-1.0,-1.0,-1.0,80.59,-1.0,-1.0,-1.0,89.65,67.17525
2515,-1.0,66.9,53.6,43.13,56.4,79.886,48.4,68.7,48.9,143.6,59.060474
2516,-1.0,36.3,50.4,102.11,81.0,167.62,49.6,-1.0,54.4,146.4,118.48419
2517,-1.0,-1.0,29.5,-1.0,-1.0,-1.0,7.7,-1.0,19.32,29.7,31.010756
2518,14.7,-1.0,-1.0,-1.0,16.3,33.386,17.6,5.8,16.5,46.1,23.79596
2519,-1.0,24.0,24.7,-1.0,-1.0,-1.0,26.88,-1.0,14.06,6.7,25.033115
2520,-1.0,12.4,13.66,-1.0,8.54,-1.0,14.02,19.74,15.27,42.69,22.115574
2521,-1.0,72.5,38.5,-1.0,57.3,-1.0,-1.0,80.5,102.19,83.7,144.0337
2522,-1.0,34.6,59.2,60.77,37.1,66.814,80.4,-1.0,51.6,54.8,79.57296
2523,-1.0,13.8,33.6,-1.0,16.7,-1.0,-1.0,17.9,15.59,29.3,43.639343
2524,-1.0,-1.0,22.15,-1.0,-1.0,28.5,-1.0,-1.0,-1.0,27.16,40.93836
2525,-1.0,27.9,31.4,44.78,30.6,51.549,30.8,-1.0,-1.0,30.1,52.336063
2526,-1.0,46.3,103.6,-1.0,44.3,-1.0,-1.0,46.8,49.56,81.2,112.33794
2527,40.2,24.7,-1.0,39.63,32.7,86.21,-1.0,34.5,32.11,42.6,69.97914
2528,-1.0,19.8,37.2,-1.0,-1.0,-1.0,70.52,-1.0,21.32,35.3,42.077446
2529,-1.0,-1.0,60.19,-1.0,-1.0,65.37,-1.0,-1.0,-1.0,174.61,70.61963
2530,-1.0,30.6,33.1,54.74,26.5,72.645,30.4,-1.0,26.2,38.0,55.681255
2531,-1.0,29.7,53.9,-1.0,-1.0,-1.0,33.78,26.7,36.12,75.3,102.058304
2532,-1.0,26.5,48.5,68.77,35.1,98.378,56.7,-1.0,43.5,44.2,85.291885
2533,-1.0,-1.0,-1.0,26.43,17.2,52.569,20.5,30.7,25.4,32.7,30.77235
2534,-1.0,48.1,37.7,49.07,48.6,107.22,37.0,-1.0,36.8,44.7,71.38318
2535,-1.0,-1.0,-1.0,0.46,4.7,14.739,9.7,12.1,4.1,7.4,10.71563
2536,-1.0,-1.0,-1.0,-1.0,-1.0,102.38,-1.0,-1.0,-1.0,89.06,59.08767
2537,37.6,48.3,-1.0,47.68,38.1,79.429,-1.0,50.8,48.66,50.0,66.9303
2538,-1.0,72.9,146.1,-1.0,-1.0,-1.0,221.24,-1.0,132.47,256.6,462.0763
2539,-1.0,-1.0,-1.0,31.52,6.7,14.452,13.3,8.5,7.1,17.3,19.126045
2540,-1.0,56.9,139.4,-1.0,-1.0,-1.0,50.35,-1.0,36.96,49.5,152.63173
2541,-1.0,2.2,-1.0,-1.0,10.8,-1.0,-1.0,5.4,10.13,41.6,21.840715
2542,-1.0,66.5,62.0,-1.0,-1.0,-1.0,-1.0,39.6,70.66,34.0,127.60109
2543,-1.0,51.6,94.2,292.58,140.6,235.24,148.9,-1.0,128.8,263.4,270.71375
2544,-1.0,-1.0,-1.0,-1.0,-1.0,107.18,-1.0,-1.0,-1.0,37.32,57.896687
2545,17.7,21.3,-1.0,27.99,14.7,31.35,-1.0,23.3,14.77,26.1,31.079397
2546,-1.0,-1.0,-1.0,10.83,11.3,37.546,14.0,13.9,15.5,17.5,24.55533
2547,-1.0,-1.0,-1.0,-1.0,-1.0,73.99,-1.0,-1.0,-1.0,55.47,70.40154
2548,-1.0,-1.0,60.71,-1.0,-1.0,23.88,-1.0,-1.0,-1.0,47.07,85.216606
2549,-1.0,-1.0,93.1,-1.0,-1.0,81.39,-1.0,-1.0,-1.0,33.92,83.30088
2550,-1.0,17.1,32.2,-1.0,20.4,-1.0,26.08,23.1,20.67,28.0,38.618614
2551,-1.0,-1.0,11.88,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,19.25,24.186918
2552,39.8,28.4,-1.0,80.65,26.0,-1.0,-1.0,39.2,40.16,108.0,81.12666
2553,-1.0,-1.0,-1.0,43.27,18.0,135.54,21.6,27.1,22.2,54.6,60.89617
2554,-1.0,27.9,15.0,-1.0,-1.0,-1.0,20.33,-1.0,18.33,16.4,20.549143
2555,-1.0,28.9,52.5,-1.0,44.9,-1.0,57.01,66.9,45.03,33.8,67.94164
2556,47.7,29.3,-1.0,41.3,25.0,56.202,-1.0,24.7,37.08,50.6,54.518764
2557,-1.0,53.0,37.4,-1.0,60.0,-1.0,125.46,61.2,64.25,83.0,126.77975
2558,26.2,-1.0,-1.0,42.03,28.8,78.565,37.7,31.6,38.99,42.0,61.32606
2559,-1.0,39.2,38.4,-1.0,-1.0,-1.0,-1.0,-1.0,30.55,9.8,33.702072
2560,-1.0,64.1,32.6,197.2,31.9,193.09,55.1,70.3,36.1,164.2,163.13908
2561,-1.0,32.0,24.3,-1.0,13.4,32.879,26.9,-1.0,20.7,74.8,30.840162
2562,38.9,28.8,66.5,129.21,21.1,71.954,61.9,34.1,45.14,87.8,102.50203
2563,-1.0,26.0,38.7,43.4,21.0,82.045,44.2,41.9,32.8,104.4,58.84519
2564,-1.0,84.3,66.1,44.3,25.2,-1.0,52.52,-1.0,-1.0,69.5,97.80027
2565,14.5,-1.0,-1.0,22.34,8.4,49.89,8.4,9.3,8.6,23.5,20.202974
2566,-1.0,-1.0,-1.0,28.36,25.3,51.351,15.6,26.1,30.4,17.6,33.983624
2567,-1.0,-1.0,49.24,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,183.58,101.75748
2568,-1.0,6.9,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,3.74,14.2,8.249997
2569,-1.0,-1.0,23.19,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.7,45.971066
2570,-1.0,-1.0,19.04,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,39.7,35.409
2571,-1.0,-1.0,40.65,-1.0,-1.0,135.41,-1.0,-1.0,-1.0,82.56,41.970688
2572,-1.0,43.7,43.3,80.53,-1.0,162.31,40.6,-1.0,30.1,270.3,108.28383
2573,-1.0,35.6,84.3,-1.0,54.9,78.269,-1.0,54.2,56.6,66.9,75.61519
2574,-1.0,-1.0,14.1,-1.0,-1.0,-1.0,-1.0,-1.0,27.79,28.7,64.592026
2575,23.7,11.5,-1.0,36.5,-1.0,31.386,30.38,-1.0,15.49,27.2,34.173275
2576,-1.0,39.7,35.5,51.28,29.5,62.493,39.5,-1.0,36.2,50.1,55.660248
2577,-1.0,-1.0,-1.0,94.97,29.8,39.928,34.2,39.3,35.7,79.0,80.41612
2578,49.03,-1.0,57.5,19.46,60.69,175.33,54.21,82.74,37.34,79.16,39.639866
2579,-1.0,38.0,42.7,91.88,33.5,64.336,53.4,46.1,-1.0,58.6,70.01478
2580,-1.0,5.3,57.0,-1.0,-1.0,-1.0,41.94,-1.0,32.16,47.5,54.842365
2581,-1.0,19.2,28.3,-1.0,-1.0,-1.0,23.14,-1.0,-1.0,29.3,31.606441
2582,-1.0,61.8,49.7,-1.0,-1.0,-1.0,-1.0,25.1,52.26,214.0,100.59004
2583,-1.0,13.6,-1.0,-1.0,-1.0,-1.0,37.73,-1.0,-1.0,40.1,36.136684
2584,23.9,-1.0,-1.0,-1.0,10.3,60.1,-1.0,4.3,14.37,8.1,25.744951
2585,-1.0,-1.0,44.24,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,44.95,90.79491
2586,-1.0,88.6,54.8,-1.0,76.1,150.13,66.6,-1.0,69.6,88.8,151.95248
2587,-1.0,39.1,49.9,42.2,-1.0,46.727,-1.0,-1.0,-1.0,45.1,52.055004
2588,-1.0,85.6,98.9,202.78,98.1,87.182,145.0,-1.0,100.2,111.6,154.97726
2589,-1.0,-1.0,-1.0,-1.0,13.5,88.474,13.4,35.1,14.6,18.5,27.994946
2590,-1.0,-1.0,55.4,129.48,35.6,113.64,71.4,111.5,52.9,53.8,128.38695
2591,-1.0,32.0,35.8,-1.0,45.3,-1.0,43.37,32.9,76.11,117.5,121.12653
2592,25.4,29.4,-1.0,30.11,23.2,37.667,9.1,34.3,20.51,35.5,39.803303
2593,-1.0,23.6,9.7,-1.0,-1.0,-1.0,34.01,-1.0,21.06,14.5,26.779324
2594,-1.0,-1.0,16.14,46.03,-1.0,-1.0,-1.0,-1.0,-1.0,111.39,33.98542
2595,-1.0,33.5,78.7,175.8,56.4,127.75,91.5,47.4,101.02,116.8,163.82591
2596,41.0,19.6,-1.0,14.71,17.4,23.809,-1.0,17.9,15.63,22.9,21.875893
2597,-1.0,41.1,70.7,24.6,-1.0,60.339,-1.0,-1.0,-1.0,62.0,46.576553
2598,-1.0,75.5,63.6,-1.0,77.7,87.259,85.4,105.6,105.6,82.6,58.76541
2599,-1.0,37.8,46.0,-1.0,34.8,104.41,25.8,-1.0,22.8,119.7,71.27379
2600,-1.0,-1.0,-1.0,44.43,23.6,51.072,18.8,21.6,23.4,25.1,39.009556
2601,-1.0,-1.0,16.09,-1.0,-1.0,67.97,-1.0,-1.0,-1.0,60.61,28.110226
2602,-1.0,-1.0,-1.0,33.08,20.8,44.163,33.5,27.2,16.6,22.0,35.19557
2603,27.1,-1.0,-1.0,34.51,21.7,54.564,29.7,25.8,58.54,72.8,63.165554
2604,-1.0,20.9,43.7,-1.0,38.6,-1.0,3.68,37.6,30.82,65.2,57.102573
2605,-1.0,26.0,37.7,46.26,22.1,100.8,43.0,-1.0,36.5,75.9,66.86792
2606,-1.0,20.1,33.9,-1.0,25.7,-1.0,35.69,19.7,23.68,46.6,48.484837
2607,-1.0,23.7,-1.0,-1.0,-1.0,-1.0,13.02,-1.0,12.82,6.7,21.529587
2608,46.4,40.8,-1.0,54.58,40.2,70.073,43.5,48.2,43.35,55.4,76.77036
2609,-1.0,-1.0,102.11,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,316.11,200.5871
2610,-1.0,-1.0,34.13,-1.0,-1.0,29.62,-1.0,-1.0,-1.0,47.58,49.281025
2611,-1.0,-1.0,32.06,-1.0,-1.0,50.63,-1.0,-1.0,-1.0,35.67,47.87905
2612,30.4,30.9,-1.0,60.71,32.3,69.14,44.6,38.1,40.78,45.1,72.13092
2613,-1.0,-1.0,35.1,21.3,23.1,43.169,25.4,16.9,30.4,35.9,34.155285
2614,-1.0,-1.0,-1.0,16.54,26.8,35.456,22.1,31.3,23.2,21.4,20.02456
2615,57.5,44.3,43.7,66.52,47.0,109.37,38.3,44.4,47.86,59.3,75.316895
2616,-1.0,51.2,65.5,-1.0,50.6,-1.0,68.75,58.3,48.52,82.9,85.49001
2617,-1.0,53.6,39.9,157.83,32.2,135.07,61.7,120.1,61.4,83.6,137.78346
2618,-1.0,-1.0,7.55,-1.0,-1.0,98.99,-1.0,-1.0,-1.0,17.73,20.868298
2619,-1.0,-1.0,-1.0,23.8,12.5,39.128,8.4,16.3,11.1,24.4,18.48716
2620,-1.0,-1.0,-1.0,39.7,31.2,62.077,70.7,38.3,40.5,38.4,61.843987
2621,22.2,-1.0,-1.0,-1.0,24.6,24.856,36.1,29.7,41.0,26.4,28.096056
2622,-1.0,57.4,58.2,62.15,44.9,76.484,50.6,80.3,54.36,63.8,56.492054
2623,-1.0,-1.0,-1.0,12.48,5.4,12.889,5.3,14.8,5.2,8.3,9.214502
2624,-1.0,-1.0,75.9,-1.0,29.4,-1.0,26.22,20.5,20.38,70.0,35.414642
2625,29.0,-1.0,-1.0,148.1,29.3,69.341,17.37,-1.0,20.53,92.8,66.694046
2626,12.3,25.7,-1.0,20.44,23.2,23.537,19.8,13.0,19.06,29.6,26.526602
2627,-1.0,-1.0,37.89,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.28,77.06521
2628,-1.0,24.1,33.7,-1.0,20.9,-1.0,-1.0,25.5,23.26,64.8,42.005344
2629,9.3,6.5,-1.0,14.6,7.5,13.618,7.32,-1.0,9.71,45.9,13.296856
2630,-1.0,-1.0,-1.0,35.36,33.4,67.005,29.3,29.6,41.4,26.1,48.845997
2631,-1.0,14.9,28.5,-1.0,12.3,-1.0,-1.0,11.4,13.74,37.4,36.79071
2632,-1.0,32.2,28.0,30.89,20.9,47.159,24.9,104.3,27.4,58.7,30.218977
2633,-1.0,-1.0,56.2,35.86,17.8,68.633,25.3,25.0,20.1,82.4,71.630806
2634,-1.0,-1.0,-1.0,8.93,10.0,15.692,10.5,18.7,9.0,6.3,11.712159
2635,-1.0,148.6,114.8,104.9,-1.0,94.459,-1.0,-1.0,-1.0,82.2,98.37643
2636,-1.0,-1.0,20.57,-1.0,-1.0,149.61,-1.0,-1.0,-1.0,16.21,29.362131
2637,-1.0,-1.0,20.57,-1.0,-1.0,45.97,-1.0,-1.0,-1.0,20.44,36.993423
2638,-1.0,-1.0,39.5,35.21,21.9,87.526,38.5,30.9,24.8,66.2,66.8814
2639,14.5,132.1,-1.0,38.7,-1.0,26.298,33.77,-1.0,15.06,9.9,24.853676
2640,24.1,-1.0,-1.0,25.5,-1.0,18.226,38.09,-1.0,24.57,30.1,31.332443
2641,37.1,48.4,66.8,34.9,30.9,161.49,65.9,14.2,27.06,191.0,123.33076
2642,18.3,39.7,-1.0,-1.0,7.4,47.646,25.86,14.2,19.82,19.5,46.05009
2643,-1.0,20.4,53.6,50.73,22.2,72.492,52.1,-1.0,31.9,68.2,73.91618
2644,-1.0,-1.0,53.65,28.0,-1.0,78.07,-1.0,-1.0,-1.0,64.24,56.06526
2645,-1.0,8.1,15.3,43.13,24.4,19.839,19.9,-1.0,-1.0,20.0,29.463005
2646,-1.0,9.1,34.0,-1.0,-1.0,-1.0,31.59,-1.0,22.53,33.2,32.40806
2647,20.1,25.1,-1.0,23.79,14.9,37.712,-1.0,41.1,21.2,23.9,37.10368
2648,-1.0,38.2,28.4,-1.0,0.1,-1.0,-1.0,-1.0,28.28,70.2,26.823967
2649,87.8,78.6,93.2,83.21,53.3,165.98,64.9,47.8,73.26,135.1,139.02718
2650,-1.0,-1.0,35.08,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.24,71.13245
2651,-1.0,33.1,62.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.1,33.51881
2652,-1.0,51.5,80.4,-1.0,56.7,-1.0,7.41,37.6,46.79,101.8,82.846146
2653,-1.0,-1.0,28.68,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,28.51,57.626263
2654,-1.0,-1.0,15.2,35.23,12.7,32.906,11.5,13.1,12.0,29.5,26.447035
2655,13.7,62.2,-1.0,-1.0,8.0,16.077,49.85,-1.0,7.16,12.5,21.364254
2656,-1.0,30.2,62.7,-1.0,66.2,62.806,58.8,-1.0,42.1,75.4,97.90893
2657,75.5,70.2,-1.0,87.51,68.3,94.494,-1.0,102.9,83.86,146.5,117.79314
2658,-1.0,59.3,24.6,103.85,29.8,162.18,52.5,107.5,38.9,168.3,130.49438
2659,-1.0,29.6,80.5,53.7,-1.0,84.672,-1.0,-1.0,-1.0,83.3,88.84839
2660,-1.0,30.7,37.0,-1.0,10.5,-1.0,-1.0,-1.0,24.62,60.6,39.58856
2661,-1.0,37.0,62.1,94.4,-1.0,98.681,-1.0,-1.0,-1.0,95.5,115.61178
2662,-1.0,-1.0,-1.0,49.44,28.2,32.628,47.2,11.3,11.9,19.4,35.75957
2663,-1.0,-1.0,10.99,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21.02,23.188335
2664,-1.0,-1.0,27.27,16.68,-1.0,64.03,-1.0,-1.0,-1.0,28.91,37.714375
2665,17.0,19.9,-1.0,22.9,-1.0,39.408,28.09,-1.0,24.39,30.1,41.68343
2666,-1.0,-1.0,-1.0,17.3,12.9,71.354,22.9,10.4,9.1,32.0,36.952946
2667,-1.0,49.3,36.1,-1.0,-1.0,-1.0,152.97,50.9,42.76,51.6,118.80994
2668,35.2,-1.0,-1.0,36.14,32.9,63.35,34.0,30.8,36.14,42.1,53.940212
2669,-1.0,29.9,24.9,-1.0,-1.0,-1.0,26.31,-1.0,27.04,22.9,30.550339
2670,-1.0,103.0,110.0,166.93,113.1,356.44,116.2,-1.0,114.8,370.1,226.94022
2671,13.44,-1.0,21.77,-1.0,5.8,227.95,18.35,11.64,18.78,21.41,25.244936
2672,-1.0,56.0,68.1,104.12,62.8,55.592,72.8,64.7,-1.0,55.8,101.81017
2673,-1.0,28.1,17.0,-1.0,-1.0,-1.0,23.99,-1.0,28.68,3.6,30.136312
2674,35.5,22.0,-1.0,114.2,16.3,44.947,-1.0,25.8,27.12,88.8,56.190754
2675,-1.0,12.7,0.1,-1.0,-1.0,-1.0,-1.0,-1.0,9.4,15.4,12.101798
2676,24.2,-1.0,-1.0,61.26,9.8,23.162,21.2,10.1,18.01,31.1,39.800953
2677,-1.0,22.1,27.3,-1.0,14.6,-1.0,20.5,18.9,12.47,59.5,37.684208
2678,-1.0,-1.0,86.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,300.84,173.05562
2679,-1.0,47.5,47.1,44.37,43.2,64.19,41.8,-1.0,38.5,56.6,62.421497
2680,-1.0,19.3,33.2,-1.0,25.8,-1.0,-1.0,-1.0,18.63,29.2,34.204327
2681,42.0,-1.0,-1.0,89.54,37.5,88.734,59.4,14.7,57.58,165.3,110.38903
2682,-1.0,8.8,48.4,-1.0,-1.0,-1.0,-1.0,-1.0,18.12,21.5,33.605587
2683,-1.0,-1.0,19.85,-1.0,-1.0,55.95,-1.0,-1.0,-1.0,36.94,33.463543
2684,-1.0,31.8,27.0,31.31,27.9,51.394,28.5,-1.0,11.0,38.1,45.751137
2685,-1.0,25.5,-1.0,-1.0,-1.0,-1.0,39.15,-1.0,7.03,57.4,42.780487
2686,-1.0,-1.0,-1.0,15.91,12.7,14.189,10.7,5.2,3.2,22.3,11.495736
2687,-1.0,67.6,-1.0,-1.0,-1.0,-1.0,-1.0,78.9,104.05,105.1,90.891846
2688,-1.0,5.9,10.1,-1.0,-1.0,-1.0,19.32,-1.0,12.8,53.3,22.823185
2689,-1.0,25.65,21.5,-1.0,-1.0,-1.0,37.25,-1.0,20.04,13.1,27.888834
2690,-1.0,62.6,86.4,-1.0,45.0,-1.0,83.85,45.6,58.18,203.1,127.260704
2691,-1.0,-1.0,-1.0,37.81,16.4,43.416,30.6,13.0,23.7,57.6,35.93878
2692,-1.0,40.8,-1.0,-1.0,33.7,-1.0,-1.0,33.4,38.19,66.5,67.65941
2693,-1.0,-1.0,71.2,147.95,95.9,234.89,98.9,-1.0,114.0,211.6,189.66628
2694,-1.0,49.6,74.5,-1.0,65.4,-1.0,-1.0,62.2,52.05,63.7,96.83557
2695,-1.0,-1.0,2.98,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,41.64,13.937656
2696,-1.0,25.7,12.0,46.36,29.3,40.041,34.1,-1.0,13.7,36.6,41.588997
2697,-1.0,-1.0,-1.0,18.91,18.2,40.294,19.1,23.8,22.9,26.1,22.637657
2698,-1.0,-1.0,-1.0,-1.0,-1.0,68.57,-1.0,-1.0,-1.0,71.52,73.218155
2699,-1.0,13.2,31.3,-1.0,-1.0,-1.0,18.31,-1.0,10.69,36.0,29.668257
2700,-1.0,20.9,39.4,-1.0,-1.0,-1.0,43.48,-1.0,21.26,36.3,39.67529
2701,-1.0,25.5,40.6,-1.0,-1.0,-1.0,-1.0,39.3,48.16,43.9,71.63994
2702,-1.0,8.6,24.8,-1.0,25.5,72.711,22.8,13.7,60.1,34.6,33.3561
2703,-1.0,28.6,46.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13.6,31.80528
2704,-1.0,78.9,74.0,107.76,61.2,142.12,85.9,74.4,133.12,110.1,162.33594
2705,-1.0,15.4,16.8,-1.0,16.9,-1.0,24.34,-1.0,21.63,26.5,34.18172
2706,-1.0,-1.0,20.68,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,34.27,39.671234
2707,-1.0,-1.0,35.69,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.11,72.420334
2708,-1.0,-1.0,-1.0,63.89,-1.0,34.2,-1.0,-1.0,-1.0,14.56,26.81682
2709,-1.0,-1.0,8.11,-1.0,-1.0,65.62,-1.0,-1.0,-1.0,18.97,22.542562
2710,-1.0,-1.0,-1.0,28.48,19.7,41.202,16.5,21.7,11.5,22.2,17.313887
2711,-1.0,-1.0,1.34,-1.0,-1.0,57.38,-1.0,-1.0,-1.0,30.51,62.306164
2712,-1.0,54.6,-1.0,130.89,52.0,138.37,-1.0,56.5,73.85,82.9,115.177574
2713,-1.0,52.0,40.9,-1.0,32.9,-1.0,-1.0,91.0,92.27,39.3,120.083755
2714,-1.0,47.7,9.6,-1.0,-1.0,-1.0,23.02,20.1,21.25,46.2,33.492283
2715,28.6,42.9,-1.0,45.5,34.7,65.154,49.13,-1.0,44.77,80.5,60.966515
2716,-1.0,6.0,44.5,-1.0,16.9,-1.0,0.13,31.6,23.04,65.5,50.079796
2717,-1.0,10.8,28.9,-1.0,-1.0,-1.0,21.04,-1.0,10.73,46.7,26.10446
2718,22.3,14.3,-1.0,27.09,27.3,38.269,-1.0,17.7,30.54,24.6,36.270023
2719,-1.0,14.5,24.2,-1.0,-1.0,-1.0,97.53,-1.0,22.06,34.9,33.463932
2720,-1.0,-1.0,-1.0,5.29,5.8,12.1,0.9,7.3,8.3,6.7,7.947208
2721,2.8,-1.0,-1.0,-1.0,8.4,17.885,-1.0,-1.0,10.9,9.5,10.548237
2722,-1.0,-1.0,50.4,173.55,34.3,151.79,49.7,126.5,45.3,55.7,164.9598
2723,-1.0,-1.0,47.95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,42.78,98.929214
2724,-1.0,25.5,37.2,-1.0,35.5,49.118,31.5,-1.0,23.3,69.2,46.635777
2725,-1.0,-1.0,33.51,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,74.16,67.8177
2726,-1.0,11.1,48.6,-1.0,24.1,-1.0,13.17,18.8,16.79,34.1,44.403275
2727,-1.0,-1.0,-1.0,60.12,22.3,67.16,32.8,43.9,26.9,71.5,56.88548
2728,-1.0,-1.0,48.36,40.15,-1.0,25.29,-1.0,-1.0,-1.0,164.26,78.53373
2729,-1.0,-1.0,20.58,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,46.22,39.424305
2730,-1.0,30.9,12.5,-1.0,19.3,-1.0,21.39,-1.0,20.53,17.0,30.350437
2731,6.0,24.9,-1.0,13.8,8.0,21.888,31.3,-1.0,15.13,14.7,21.071226
2732,-1.0,25.2,37.2,-1.0,21.7,49.435,55.1,65.0,26.8,42.8,44.706795
2733,-1.0,10.5,41.7,18.9,-1.0,48.006,-1.0,-1.0,-1.0,31.2,35.189053
2734,-1.0,48.8,82.5,80.72,48.4,90.38,66.9,-1.0,38.0,161.2,110.738716
2735,-1.0,33.0,61.8,-1.0,36.4,105.99,47.6,-1.0,42.0,78.6,97.2173
2736,34.1,-1.0,-1.0,61.03,34.0,62.402,-1.0,78.1,32.91,49.4,46.346375
2737,8.5,7.8,-1.0,32.0,-1.0,28.728,12.98,-1.0,14.72,57.8,27.53807
2738,24.4,24.6,-1.0,-1.0,20.2,71.563,34.02,-1.0,28.9,36.4,47.482956
2739,6.2,62.3,-1.0,-1.0,8.4,51.645,34.48,29.8,10.61,38.0,30.12957
2740,-1.0,36.3,58.7,-1.0,47.3,-1.0,144.15,48.8,45.4,63.6,91.17837
2741,-1.0,21.5,34.5,-1.0,23.8,-1.0,65.3,21.9,22.18,57.1,55.09707
2742,-1.0,27.2,64.9,-1.0,42.2,-1.0,-1.0,38.2,35.45,70.9,68.862144
2743,-1.0,24.3,51.9,-1.0,-1.0,-1.0,52.92,-1.0,32.65,14.1,52.67854
2744,-1.0,-1.0,-1.0,49.05,32.8,43.162,34.0,25.9,35.5,31.1,47.469852
2745,-1.0,-1.0,19.15,-1.0,-1.0,67.28,-1.0,-1.0,-1.0,34.21,30.7454
2746,-1.0,42.7,57.9,63.34,38.9,120.92,49.2,-1.0,37.3,89.5,95.77399
2747,-1.0,-1.0,58.83,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,184.67,121.934875
2748,-1.0,-1.0,52.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68.24,109.78187
2749,23.6,-1.0,-1.0,91.26,19.1,79.809,40.4,31.3,37.4,71.6,78.49626
2750,-1.0,-1.0,32.42,-1.0,-1.0,27.79,-1.0,-1.0,-1.0,37.07,47.178497
2751,-1.0,25.5,40.2,45.74,26.4,87.566,45.0,-1.0,37.3,67.2,65.8132
2752,-1.0,-1.0,39.78,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.05,81.06384
2753,-1.0,82.6,36.0,78.57,30.2,204.06,45.1,56.8,50.19,123.1,155.37305
2754,-1.0,-1.0,31.32,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.17,63.19469
2755,-1.0,1.4,21.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.03,15.7,23.805824
2756,-1.0,-1.0,-1.0,-1.0,-1.0,44.48,-1.0,-1.0,-1.0,52.98,68.333565
2757,-1.0,-1.0,50.0,26.56,30.8,28.549,55.6,72.6,13.7,32.4,44.195553
2758,-1.0,33.4,65.2,69.9,36.4,75.441,69.3,-1.0,40.6,60.3,87.38123
2759,-1.0,-1.0,12.7,-1.0,-1.0,-1.0,-1.0,-1.0,18.92,16.1,32.619946
2760,-1.0,24.3,38.0,-1.0,41.1,-1.0,35.4,49.5,30.76,43.5,48.883816
2761,8.16,25.57,17.5,-1.0,24.27,-1.0,21.52,24.13,23.07,53.93,31.642647
2762,-1.0,49.1,58.9,-1.0,88.5,-1.0,130.47,61.6,127.05,146.7,203.16208
2763,50.18,30.08,33.66,-1.0,28.63,-1.0,29.38,28.67,35.38,98.89,41.085857
