,ATM,LDO,LPIN,MIR,OBL,SFE,TLA,VAL,CEN,AGU_med,AGU_pred
283,22.9,28.47,-1.0,41.43,22.47,-1.0,19.83,21.58,25.06,18.67,20.867203
284,-1.0,-1.0,28.5,-1.0,7.6,146.06,35.6,11.1,12.9,5.5,14.923252
285,14.57,21.52,-1.0,-1.0,19.36,-1.0,18.48,12.35,8.62,11.07,14.598829
286,23.0,-1.0,53.7,52.96,21.2,55.442,-1.0,24.6,22.95,24.1,28.94298
287,27.3,-1.0,24.8,38.1,13.4,47.77,23.81,-1.0,12.67,16.3,24.04659
288,-1.0,-1.0,-1.0,51.88,34.1,73.104,57.2,64.0,47.5,44.4,34.789547
289,8.5,-1.0,-1.0,26.2,17.0,43.495,29.05,-1.0,16.21,18.2,20.077969
290,12.85,19.64,-1.0,-1.0,16.52,42.84,21.7,36.44,8.77,21.63,12.374859
291,-1.0,-1.0,77.2,28.56,25.7,49.849,30.2,51.8,38.23,26.8,36.246414
292,59.37,65.82,-1.0,-1.0,45.33,38.06,63.31,38.65,60.45,38.36,40.7074
293,67.6,116.2,258.3,136.86,57.4,136.7,91.8,72.3,136.06,86.9,90.64664
294,46.75,-1.0,-1.0,-1.0,34.21,101.55,24.28,76.41,33.41,33.8,26.286644
295,48.43,-1.0,-1.0,57.14,38.17,92.01,48.24,80.82,52.64,97.68,54.582317
296,50.3,41.66,-1.0,-1.0,76.12,55.76,41.59,61.18,65.11,32.88,55.33124
297,45.01,34.64,-1.0,87.03,32.43,-1.0,29.29,43.0,31.78,33.28,38.45208
298,30.09,-1.0,-1.0,-1.0,30.68,175.51,27.74,39.52,34.3,34.85,35.284317
299,-1.0,-1.0,52.1,-1.0,10.7,54.53,30.7,22.5,16.4,10.2,20.400839
300,50.7,-1.0,28.8,43.66,23.4,37.041,-1.0,38.5,18.02,20.8,21.443525
301,24.67,17.49,-1.0,-1.0,41.15,50.73,20.93,23.2,19.88,17.51,16.692345
302,7.2,-1.0,-1.0,42.4,17.5,45.315,5.16,-1.0,19.0,29.0,18.196857
303,14.6,-1.0,32.7,28.97,21.5,25.686,-1.0,31.3,25.08,32.4,19.497805
304,23.55,21.82,27.39,-1.0,23.63,-1.0,26.34,19.49,24.43,14.62,22.142027
305,37.32,-1.0,-1.0,-1.0,30.47,-1.0,16.42,16.88,20.33,22.15,9.73861
306,42.14,27.58,-1.0,-1.0,31.54,77.1,31.14,17.31,32.49,17.56,23.681479
307,110.2,-1.0,34.3,-1.0,19.6,59.677,30.76,3.4,22.23,30.9,24.642017
308,11.8,-1.0,17.4,15.2,6.3,39.005,18.34,-1.0,8.97,9.9,10.114751
309,58.6,-1.0,43.8,49.43,36.5,55.563,-1.0,69.6,35.51,43.8,27.11928
310,96.29,134.93,-1.0,63.13,64.53,172.07,88.09,59.27,127.52,44.91,60.6471
311,-1.0,-1.0,-1.0,24.75,28.3,44.212,52.2,34.2,25.4,19.5,17.918718
312,28.1,-1.0,61.3,37.02,41.4,54.293,-1.0,23.6,37.19,27.2,28.931229
313,32.2,-1.0,57.7,56.0,31.2,139.5,-1.0,39.7,48.35,33.6,47.43572
314,81.78,53.21,-1.0,-1.0,87.86,-1.0,55.44,34.03,47.96,31.08,61.41276
315,8.0,-1.0,42.5,25.6,14.8,65.58,28.9,-1.0,18.71,26.4,13.915656
316,31.8,-1.0,73.7,67.02,31.3,-1.0,-1.0,30.3,35.22,29.2,30.69099
317,20.08,-1.0,-1.0,313.16,9.7,33.16,20.28,14.42,12.04,13.38,17.2801
318,-1.0,-1.0,-1.0,21.9,5.9,22.066,74.21,-1.0,7.92,11.5,5.8291945
319,59.61,41.17,-1.0,72.13,33.76,41.79,47.02,26.6,43.09,37.4,35.384125
320,5.9,-1.0,19.0,20.56,9.7,53.714,-1.0,12.3,12.67,21.1,17.72559
321,-1.0,-1.0,59.6,33.73,9.9,54.363,15.6,9.7,26.14,35.4,17.998217
322,72.4,-1.0,201.1,191.77,37.8,132.19,-1.0,37.6,56.84,91.7,46.914783
323,23.0,23.9,33.6,47.83,31.0,-1.0,31.9,34.6,30.86,45.4,40.983818
324,-1.0,-1.0,37.6,35.29,21.3,56.129,37.5,22.4,25.2,21.1,26.314404
325,60.2,47.1,142.6,31.33,40.7,115.64,67.6,27.6,44.83,49.9,48.18819
326,41.8,-1.0,123.6,79.4,53.7,94.597,-1.0,44.6,57.8,51.2,50.90835
327,28.1,-1.0,27.7,-1.0,18.4,35.092,34.19,-1.0,26.49,16.1,24.264748
328,18.7,30.66,-1.0,-1.0,13.08,37.46,17.51,16.72,13.55,13.04,12.562186
329,28.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,27.9,8.372941
330,14.6,-1.0,-1.0,32.7,-1.0,56.001,14.22,-1.0,25.46,61.5,37.129204
331,25.58,48.16,-1.0,-1.0,29.55,132.69,28.96,28.49,25.58,14.48,20.33723
332,44.0,-1.0,62.3,53.21,44.8,90.905,-1.0,41.7,42.16,27.8,37.038815
333,-1.0,-1.0,96.4,-1.0,36.8,92.636,103.2,73.5,-1.0,123.5,118.73912
334,50.7,-1.0,55.1,52.42,39.1,71.307,-1.0,73.7,39.83,39.8,35.70546
335,29.59,27.32,-1.0,-1.0,29.61,54.69,24.57,22.9,28.61,21.02,20.937374
336,-1.0,-1.0,36.1,28.82,20.2,49.701,-1.0,26.0,20.79,5.9,25.015945
337,-1.0,-1.0,77.0,66.66,42.0,110.63,-1.0,36.1,44.62,57.4,45.240543
338,34.79,38.84,-1.0,-1.0,46.44,64.62,28.19,32.82,46.18,21.64,31.365648
339,34.3,-1.0,14.3,16.5,5.4,20.812,22.26,-1.0,7.53,22.1,11.066621
340,29.2,-1.0,52.3,34.28,28.9,63.853,-1.0,30.5,27.74,21.1,28.462723
341,23.66,24.88,-1.0,-1.0,25.87,37.73,23.84,26.33,23.67,20.97,21.335337
342,28.94,32.81,66.46,-1.0,27.64,52.68,15.45,28.4,25.24,20.93,27.323341
343,52.7,27.95,-1.0,204.72,43.4,18.44,38.77,58.32,41.22,39.85,32.76203
344,-1.0,-1.0,33.3,85.92,68.5,175.33,-1.0,90.2,56.77,67.0,61.675823
345,34.54,36.41,90.35,-1.0,-1.0,-1.0,68.19,15.37,36.63,9.08,20.171736
346,11.5,-1.0,23.7,17.09,8.4,39.5,-1.0,15.6,15.89,3.7,23.05884
347,-1.0,-1.0,-1.0,48.5,19.6,17.064,40.57,-1.0,29.67,4.6,35.734116
348,27.3,-1.0,46.8,25.41,28.2,50.51,29.9,18.7,30.59,24.9,25.097488
349,53.0,-1.0,-1.0,29.9,11.6,16.899,49.61,-1.0,17.0,15.0,16.297909
350,43.6,34.44,-1.0,-1.0,24.99,117.48,18.44,28.34,32.44,20.94,25.168919
351,47.3,-1.0,106.7,133.99,56.7,97.173,-1.0,82.0,65.17,55.2,71.83511
352,-1.0,-1.0,-1.0,42.45,29.2,93.463,35.0,18.3,22.11,21.7,30.143887
353,77.95,61.13,-1.0,44.52,71.39,20.72,57.09,55.89,-1.0,66.22,81.97271
354,39.3,-1.0,-1.0,62.7,29.2,43.598,53.31,-1.0,43.5,26.6,36.133926
355,31.13,21.77,-1.0,-1.0,27.34,17.86,14.95,-1.0,21.16,20.78,12.42361
356,27.83,35.79,-1.0,-1.0,31.88,115.54,36.87,23.42,38.16,13.97,20.06913
357,84.5,-1.0,288.2,211.54,23.2,142.56,106.0,25.3,-1.0,42.7,62.06948
358,31.49,-1.0,-1.0,41.13,25.16,146.78,54.09,31.6,53.59,40.52,31.006273
359,26.2,-1.0,74.2,43.63,42.0,88.714,-1.0,50.5,37.58,38.9,41.722427
360,-1.0,-1.0,18.9,-1.0,1.2,-1.0,32.6,27.8,27.0,10.9,10.604305
361,-1.0,-1.0,50.8,-1.0,10.2,36.861,25.5,37.7,10.4,20.7,12.178666
362,11.57,18.48,-1.0,185.15,12.63,103.19,19.74,20.34,18.08,17.75,12.723631
363,90.89,69.65,116.28,-1.0,-1.0,-1.0,71.21,-1.0,93.49,66.32,45.896233
364,24.88,32.51,-1.0,-1.0,28.96,39.9,39.32,28.95,31.21,23.31,24.755682
365,20.1,39.7,34.6,45.15,32.3,110.45,29.6,-1.0,25.44,35.5,40.92804
366,23.8,-1.0,57.5,23.58,23.2,54.23,-1.0,17.6,17.71,24.3,23.474768
367,16.3,-1.0,37.0,35.49,21.3,40.426,-1.0,21.5,16.31,24.5,25.414572
368,36.3,48.8,261.6,96.2,50.2,96.22,80.1,38.7,95.67,42.8,58.256927
369,-1.0,-1.0,-1.0,47.61,14.4,-1.0,37.8,35.1,24.4,37.4,32.339214
370,-1.0,-1.0,31.7,61.15,25.8,115.54,34.0,83.7,-1.0,70.6,51.457054
371,-1.0,-1.0,14.1,-1.0,20.1,15.327,22.28,38.2,21.56,19.1,10.94132
372,-1.0,-1.0,120.1,84.18,49.6,161.65,-1.0,98.3,48.15,34.7,72.71777
373,26.1,34.5,60.6,32.43,26.7,44.914,31.4,24.7,31.79,37.1,25.791098
374,47.4,-1.0,49.3,60.6,29.0,68.804,-1.0,48.9,46.41,29.8,35.519928
375,26.15,53.58,-1.0,-1.0,26.13,33.13,33.38,29.32,21.83,15.02,20.13594
376,27.97,23.05,-1.0,259.6,22.24,91.56,29.36,27.21,34.85,32.01,21.29669
377,36.1,40.9,28.1,31.36,37.0,38.66,50.0,44.9,34.95,39.9,44.72886
378,10.2,-1.0,-1.0,37.8,16.2,41.763,9.75,-1.0,17.45,41.8,17.473438
379,-1.0,-1.0,9.0,-1.0,12.6,23.853,8.8,14.0,25.04,1.4,13.02247
380,16.5,-1.0,23.5,27.2,-1.0,34.55,36.72,-1.0,25.43,30.9,35.516533
381,31.9,-1.0,51.1,68.13,23.2,52.613,-1.0,26.6,21.64,29.4,27.452335
382,21.2,16.63,-1.0,-1.0,14.8,-1.0,27.73,12.65,21.28,10.8,15.119392
383,4.9,-1.0,36.5,32.85,6.5,70.302,-1.0,14.6,10.95,22.4,17.449837
384,-1.0,-1.0,32.4,42.66,24.5,76.725,16.3,72.0,15.8,25.6,27.183586
385,-1.0,-1.0,35.3,15.79,4.0,49.245,8.5,12.2,9.46,13.7,14.821196
386,31.66,32.8,-1.0,-1.0,32.79,74.45,29.15,-1.0,27.79,16.03,22.494871
387,26.25,-1.0,-1.0,44.1,14.39,75.8,28.54,13.51,22.83,35.56,14.506978
388,12.9,-1.0,33.6,18.0,24.4,47.138,-1.0,9.0,27.51,15.1,17.735287
389,131.6,-1.0,-1.0,69.9,24.0,70.292,80.74,-1.0,21.5,18.4,37.2703
390,61.2,-1.0,133.3,77.51,58.5,121.96,-1.0,93.6,56.56,58.0,71.73719
391,6.94,22.01,-1.0,-1.0,31.04,71.0,32.04,14.64,38.72,6.92,12.57611
392,206.3,-1.0,-1.0,52.9,22.0,-1.0,64.42,-1.0,7.43,45.1,21.11522
393,-1.0,-1.0,53.1,-1.0,18.0,63.516,30.8,31.4,21.2,24.5,22.280693
394,18.7,-1.0,-1.0,31.7,15.4,20.589,39.59,-1.0,25.81,19.2,23.427422
395,17.71,13.85,-1.0,-1.0,13.16,44.61,18.74,21.24,18.0,43.56,17.859468
396,27.8,-1.0,50.2,46.36,36.4,71.036,33.1,23.0,31.86,39.0,31.03609
397,26.89,34.7,-1.0,-1.0,25.17,-1.0,28.4,22.08,23.65,20.97,18.30001
398,53.0,-1.0,60.7,73.42,38.4,62.389,-1.0,45.0,46.01,31.4,35.55518
399,13.2,-1.0,-1.0,54.0,-1.0,43.515,4.64,-1.0,9.54,14.7,20.741253
400,1.4,-1.0,17.0,14.73,8.8,23.896,-1.0,9.2,7.76,21.3,14.59979
401,-1.0,-1.0,26.4,-1.0,15.0,24.658,19.5,28.1,14.6,10.1,11.955878
402,55.83,-1.0,63.99,-1.0,64.43,63.53,74.13,47.08,49.13,76.07,43.381214
403,50.5,-1.0,21.4,36.6,17.2,45.144,30.23,-1.0,27.41,18.1,22.765116
404,5.2,-1.0,41.9,45.8,-1.0,54.738,19.39,-1.0,16.31,37.0,26.036121
405,64.33,-1.0,-1.0,97.48,50.23,163.47,36.42,29.68,95.07,35.09,37.088295
406,28.9,-1.0,91.7,43.79,36.1,47.01,-1.0,40.3,37.54,41.0,39.886234
407,89.2,163.3,238.2,103.55,88.5,80.844,104.3,35.3,85.03,42.6,93.31746
408,-1.0,-1.0,82.2,135.09,71.4,115.74,93.1,45.3,93.58,52.6,54.703945
409,-1.0,-1.0,131.6,32.82,20.0,49.261,-1.0,17.9,30.25,26.3,27.807528
410,55.2,-1.0,142.9,68.97,57.5,85.657,-1.0,82.6,53.35,51.8,71.93076
411,-1.0,-1.0,33.3,-1.0,10.2,28.107,38.03,29.5,20.37,20.4,13.9325905
412,26.4,-1.0,57.5,75.87,32.0,80.506,-1.0,48.8,37.56,69.4,49.703693
413,-1.0,-1.0,-1.0,63.76,29.2,47.923,37.0,25.3,27.1,49.6,37.078827
414,29.8,-1.0,53.8,41.78,27.0,95.787,37.8,28.8,28.94,36.1,32.61809
415,51.0,-1.0,22.7,33.0,-1.0,42.763,-1.0,-1.0,16.75,41.6,17.7865
416,33.4,29.74,-1.0,-1.0,30.09,36.15,25.02,31.87,31.64,30.77,29.969194
417,-1.0,-1.0,34.3,33.22,31.7,85.656,29.4,29.0,26.18,35.6,31.166595
418,27.7,-1.0,66.6,42.38,15.5,53.023,35.6,24.1,32.68,30.5,32.62313
419,54.78,30.94,-1.0,48.73,36.96,109.01,19.67,20.36,28.62,35.24,22.621695
420,38.19,70.16,101.16,-1.0,69.98,40.28,57.36,51.06,-1.0,65.59,45.47617
421,22.5,-1.0,30.9,27.6,-1.0,30.317,-1.0,-1.0,8.4,21.9,20.661058
422,9.7,-1.0,10.1,14.6,-1.0,24.948,12.11,-1.0,16.73,8.0,15.151724
423,-1.0,40.17,39.55,70.65,53.41,21.59,43.39,35.43,20.06,39.08,36.444355
424,54.0,-1.0,131.2,56.37,37.6,185.7,-1.0,56.0,43.95,46.2,51.663834
425,-1.0,36.76,-1.0,62.47,26.03,55.93,65.97,19.31,37.75,41.3,24.446398
426,-1.0,-1.0,37.3,40.74,29.1,48.365,38.2,39.4,40.98,39.6,35.99498
427,20.8,-1.0,90.2,19.72,20.9,54.377,34.5,17.6,26.27,20.8,26.806442
428,60.0,-1.0,108.9,76.29,47.5,70.53,-1.0,70.8,75.19,58.8,58.226795
429,14.6,-1.0,41.3,55.75,12.9,23.201,35.3,4.6,18.94,39.1,22.622374
430,17.5,-1.0,293.2,54.8,-1.0,48.113,3.02,-1.0,27.53,62.3,32.978607
431,39.98,29.98,-1.0,-1.0,55.84,72.45,34.56,18.38,49.29,24.94,18.329214
432,23.2,-1.0,31.4,57.71,21.6,59.258,-1.0,55.6,36.88,49.8,35.62195
433,30.69,-1.0,-1.0,-1.0,12.58,79.56,25.83,32.2,18.19,44.41,19.43188
434,39.96,24.24,-1.0,-1.0,26.25,18.32,16.77,-1.0,23.68,16.79,11.302006
435,26.0,-1.0,55.2,43.67,29.3,53.187,34.1,37.8,27.84,44.8,35.395195
436,73.1,-1.0,208.9,134.23,23.2,104.59,96.2,32.4,74.7,46.1,74.93477
437,0.7,-1.0,-1.0,45.4,18.5,-1.0,23.14,-1.0,8.96,11.5,9.439538
438,-1.0,-1.0,-1.0,24.7,26.8,62.87,35.48,-1.0,49.8,32.3,28.03607
439,23.7,-1.0,92.0,61.61,48.4,96.249,-1.0,36.8,40.87,28.9,46.456684
440,-1.0,-1.0,133.5,-1.0,65.7,158.04,76.9,93.9,-1.0,70.6,73.80513
441,63.3,-1.0,54.6,54.4,18.7,57.009,59.63,-1.0,20.22,24.6,22.900896
442,32.5,36.62,-1.0,-1.0,33.92,61.68,31.25,27.14,33.43,25.5,24.720972
443,64.0,-1.0,114.6,81.7,38.5,120.99,-1.0,47.5,68.03,69.3,48.59546
444,31.5,-1.0,-1.0,32.4,17.3,32.915,29.03,-1.0,16.67,25.2,20.442625
445,-1.0,-1.0,22.7,-1.0,-1.0,32.021,34.3,8.3,19.6,10.3,9.107265
446,25.0,-1.0,47.3,38.3,33.2,63.486,-1.0,19.0,28.5,24.0,26.670374
447,-1.0,-1.0,93.2,44.64,51.1,93.538,38.3,46.3,40.68,38.3,41.593845
448,78.45,99.97,72.12,-1.0,69.23,-1.0,83.14,65.32,75.33,55.25,64.03498
449,-1.0,-1.0,73.1,62.74,-1.0,92.584,-1.0,17.3,45.08,61.3,35.752422
450,83.56,63.9,-1.0,29.41,78.54,95.11,68.6,53.65,79.98,67.59,61.295033
451,48.41,156.08,-1.0,27.23,54.79,37.17,120.0,61.53,100.43,35.67,58.66068
452,-1.0,32.51,-1.0,-1.0,23.44,43.35,40.25,25.5,40.13,17.47,30.70211
453,28.7,-1.0,48.8,78.38,23.3,36.892,-1.0,34.5,28.66,40.4,29.717495
454,-1.0,-1.0,59.0,32.58,18.3,54.219,29.9,20.8,24.88,26.2,25.578978
455,-1.0,-1.0,13.0,-1.0,12.1,24.314,21.9,6.2,13.87,9.3,12.221153
456,32.8,-1.0,104.0,160.45,42.9,80.766,74.7,30.7,87.05,26.6,32.537357
457,-1.0,-1.0,64.8,33.94,40.9,122.39,34.1,42.8,43.06,38.6,40.77046
458,19.6,38.2,173.9,37.0,18.4,117.76,17.9,27.1,29.89,27.7,32.50994
459,-1.0,-1.0,82.0,75.72,57.5,93.391,-1.0,37.6,55.65,60.8,46.79968
460,83.4,-1.0,207.6,117.28,83.0,173.93,-1.0,67.0,63.53,110.3,72.29942
461,20.9,-1.0,-1.0,40.5,-1.0,25.23,21.62,-1.0,7.74,12.3,11.615646
462,-1.0,-1.0,50.5,37.11,31.2,64.518,-1.0,61.2,47.11,35.5,34.28546
463,24.18,27.7,-1.0,-1.0,33.7,34.58,15.07,17.72,21.31,17.54,15.508102
464,9.12,8.46,10.39,-1.0,7.13,-1.0,9.74,7.95,10.18,16.32,12.276325
465,41.4,32.9,202.7,-1.0,59.91,-1.0,93.87,22.58,44.46,29.03,31.953869
466,36.8,-1.0,19.4,14.6,10.5,-1.0,28.12,-1.0,9.83,16.1,12.171613
467,-1.0,-1.0,84.0,66.51,29.8,78.137,43.0,21.7,41.52,28.8,33.055214
468,48.39,58.56,-1.0,42.26,29.17,127.62,34.16,44.76,34.21,31.61,33.390068
469,40.01,18.77,47.16,-1.0,31.82,-1.0,22.65,29.13,32.21,27.97,30.152054
470,20.02,23.92,-1.0,-1.0,-1.0,45.78,25.52,22.17,21.82,16.79,16.56775
471,44.14,19.46,-1.0,-1.0,32.27,27.02,19.75,32.82,36.39,5.16,31.453041
472,33.92,51.08,-1.0,44.74,37.4,105.9,22.82,31.15,46.13,26.75,27.578262
473,13.4,-1.0,33.7,-1.0,7.3,31.295,19.27,-1.0,10.16,9.2,16.179342
474,76.53,-1.0,-1.0,-1.0,44.49,41.48,53.52,45.2,41.91,56.37,41.309937
475,89.6,-1.0,65.2,69.1,38.5,70.137,88.82,-1.0,43.93,41.1,35.76709
476,36.2,-1.0,15.1,21.0,-1.0,22.585,17.82,-1.0,26.35,11.0,12.6875925
477,42.69,8.76,-1.0,-1.0,12.79,27.55,25.52,67.57,40.56,33.83,25.315332
478,29.01,-1.0,-1.0,-1.0,48.71,73.52,43.12,24.14,66.94,24.99,15.970864
479,34.09,30.21,-1.0,129.78,16.95,88.39,16.67,25.5,19.93,22.1,24.242348
480,24.2,32.9,57.6,42.84,19.9,49.746,28.7,22.3,32.92,14.5,29.406467
481,-1.0,-1.0,11.1,-1.0,12.5,29.125,16.3,-1.0,12.1,18.2,7.9136815
482,33.37,32.54,109.61,-1.0,-1.0,-1.0,52.46,17.97,42.17,20.89,21.678768
483,58.8,-1.0,59.4,42.1,29.6,94.266,-1.0,-1.0,46.02,29.5,30.70838
484,21.9,-1.0,38.3,36.78,22.0,63.462,33.4,29.9,33.55,34.7,28.913544
485,31.13,-1.0,-1.0,-1.0,23.97,72.23,16.67,26.1,29.74,14.56,21.57381
486,10.2,-1.0,25.2,21.44,32.8,47.026,-1.0,18.2,32.26,23.8,20.112303
487,-1.0,-1.0,-1.0,54.4,18.7,60.958,56.87,-1.0,28.36,30.8,50.513252
488,8.2,-1.0,-1.0,156.5,17.6,64.944,24.15,-1.0,19.68,52.0,12.082371
489,106.49,-1.0,-1.0,-1.0,96.12,91.42,117.2,43.86,150.17,46.46,53.402866
490,-1.0,-1.0,62.9,-1.0,21.4,97.733,48.84,44.5,19.22,21.9,36.370453
491,7.6,-1.0,27.9,29.0,16.0,27.658,26.98,-1.0,20.45,17.7,25.05145
492,36.1,-1.0,59.4,68.82,24.2,86.671,-1.0,42.1,48.94,61.0,43.57734
493,-1.0,-1.0,10.4,-1.0,6.4,18.04,19.9,16.2,8.33,10.8,5.176449
494,-1.0,-1.0,-1.0,42.5,25.9,60.176,23.06,-1.0,29.2,13.0,28.407614
495,4.4,-1.0,6.9,3.1,1.7,18.401,-1.0,-1.0,1.37,2.6,8.9391985
496,23.3,-1.0,-1.0,29.5,11.7,22.443,29.25,-1.0,12.48,10.3,16.898909
497,-1.0,-1.0,42.7,-1.0,21.6,28.406,29.5,19.3,17.98,17.7,15.01103
498,41.6,-1.0,103.4,83.28,23.2,60.744,45.3,24.1,63.56,30.1,39.630768
499,19.65,20.38,20.53,-1.0,17.83,-1.0,21.73,27.7,15.54,28.65,26.035002
500,-1.0,-1.0,101.7,42.21,31.9,82.856,33.7,40.7,31.44,40.8,39.1284
501,-1.0,-1.0,113.4,69.89,23.9,67.31,27.0,24.3,20.98,38.2,32.005432
502,41.84,57.41,132.46,-1.0,41.16,-1.0,84.7,35.73,70.52,54.48,44.288544
503,16.03,18.97,-1.0,101.92,22.25,-1.0,19.8,16.39,20.0,8.19,13.841902
504,-1.0,-1.0,30.0,29.1,21.5,39.817,-1.0,33.3,23.74,19.3,20.062452
505,29.9,102.4,88.8,79.18,20.5,41.425,66.7,36.9,58.87,21.3,33.900326
506,6.2,-1.0,12.4,8.48,9.3,50.189,-1.0,3.2,3.67,12.6,16.613434
507,-1.0,-1.0,84.4,94.78,24.1,58.398,44.4,20.4,30.92,47.7,25.635284
508,46.89,-1.0,-1.0,-1.0,24.21,102.51,23.24,27.25,62.95,24.25,30.365463
509,18.08,6.29,7.8,-1.0,22.2,-1.0,11.29,27.82,-1.0,22.57,21.957214
510,9.74,-1.0,-1.0,59.19,14.95,68.59,13.18,13.08,25.75,13.61,13.925861
511,-1.0,-1.0,25.9,29.43,25.3,41.937,-1.0,31.9,19.68,60.4,18.555758
512,-1.0,-1.0,57.2,42.36,37.2,87.345,39.3,32.8,36.06,36.0,34.70937
513,13.3,-1.0,34.3,49.1,20.5,-1.0,25.85,-1.0,18.54,22.1,22.763609
514,52.2,-1.0,137.5,110.18,39.6,176.74,-1.0,53.5,48.71,56.0,62.572536
515,78.5,-1.0,14.9,42.0,-1.0,23.618,47.9,-1.0,27.18,24.3,17.900183
516,50.44,56.93,-1.0,31.74,51.81,48.93,46.12,41.79,40.32,27.83,34.74703
517,45.2,42.58,-1.0,71.27,40.29,71.7,44.75,29.83,61.57,16.44,32.644405
518,19.58,23.06,-1.0,51.28,15.6,62.31,15.07,19.51,21.77,19.07,15.960351
519,25.93,16.23,86.05,58.4,25.28,-1.0,37.24,28.87,28.03,14.03,26.624573
520,-1.0,-1.0,50.9,67.34,34.5,95.66,-1.0,-1.0,38.74,57.6,48.540836
521,41.6,51.5,118.3,120.53,59.5,155.72,67.6,26.6,56.98,37.6,44.208115
522,-1.0,-1.0,195.0,62.66,30.4,94.413,47.2,51.1,36.46,49.3,60.016994
523,29.8,69.4,171.3,170.09,57.7,155.07,76.8,-1.0,88.12,30.4,46.628094
524,45.1,-1.0,102.2,120.63,24.9,67.752,-1.0,42.1,32.06,52.2,34.000473
525,8.3,-1.0,27.8,30.2,17.4,-1.0,33.76,-1.0,12.74,16.7,16.301737
526,28.26,-1.0,-1.0,-1.0,25.84,108.6,20.95,28.06,41.03,19.85,22.962303
527,14.5,-1.0,30.2,49.9,12.8,-1.0,24.47,-1.0,18.73,26.0,21.681961
528,51.24,43.08,-1.0,69.4,25.36,31.25,25.44,19.43,33.65,18.4,28.80936
529,-1.0,45.72,-1.0,100.1,50.19,20.24,44.31,164.45,49.45,41.04,78.44519
530,-1.0,-1.0,56.4,56.77,27.2,51.825,32.5,29.9,20.23,30.1,32.66928
531,-1.0,-1.0,35.4,45.57,17.0,31.534,47.5,20.8,40.56,25.4,21.602697
532,26.7,-1.0,26.8,26.01,23.2,34.516,22.9,20.9,19.27,20.4,21.489622
533,35.0,-1.0,72.2,27.5,21.8,75.624,-1.0,31.6,27.88,26.5,29.587004
534,27.65,-1.0,-1.0,70.57,28.72,36.73,39.27,30.12,56.2,26.45,27.549358
535,63.0,-1.0,107.8,56.57,60.1,135.02,43.3,50.1,54.73,37.2,49.287342
536,-1.0,-1.0,51.3,-1.0,-1.0,39.952,42.1,33.1,22.8,12.2,14.696701
537,30.08,33.66,98.89,-1.0,28.63,-1.0,29.38,28.67,35.38,50.18,27.996254
538,11.5,-1.0,27.2,36.5,-1.0,31.386,30.38,-1.0,15.49,23.7,23.499598
539,-1.0,-1.0,14.1,11.7,-1.0,14.3,13.5,-1.0,10.74,6.7,10.768916
540,31.39,36.17,-1.0,-1.0,23.62,51.77,22.24,24.15,25.53,8.33,21.730803
541,54.5,-1.0,65.3,133.67,33.5,87.048,-1.0,47.0,51.3,25.9,42.348095
542,32.9,29.37,99.58,-1.0,-1.0,-1.0,48.47,20.86,41.28,17.31,22.387922
543,18.12,-1.0,-1.0,-1.0,15.9,65.85,14.98,18.14,19.33,11.26,15.601457
544,15.3,-1.0,44.7,62.1,15.9,-1.0,20.85,-1.0,21.17,32.6,22.701235
545,-1.0,-1.0,-1.0,19.7,16.7,24.98,32.78,-1.0,19.2,17.2,13.562112
546,33.8,60.88,-1.0,-1.0,36.72,27.66,37.14,34.26,24.6,22.09,23.42924
547,45.54,-1.0,-1.0,48.92,47.64,101.51,63.65,51.77,60.39,37.2,44.77665
548,10.83,16.54,-1.0,-1.0,19.79,69.67,9.71,13.91,16.75,9.83,12.9469385
549,24.0,-1.0,63.5,38.94,35.8,69.901,-1.0,30.7,27.8,39.9,33.703793
550,-1.0,-1.0,52.1,22.4,26.7,59.55,20.8,20.5,24.64,23.5,24.456047
551,57.14,-1.0,-1.0,-1.0,40.49,81.63,28.96,60.02,60.77,45.79,49.753025
552,52.1,-1.0,99.4,109.03,44.0,131.41,-1.0,90.2,67.44,60.4,72.13676
553,-1.0,-1.0,14.0,-1.0,10.7,26.959,20.0,17.7,10.6,10.3,8.814913
554,14.3,-1.0,24.6,27.09,27.3,38.269,-1.0,17.7,30.54,22.3,21.906103
555,32.87,68.96,-1.0,-1.0,40.54,50.94,48.59,31.91,37.43,25.84,23.811398
556,57.9,-1.0,-1.0,64.5,40.0,68.074,70.43,-1.0,42.27,26.0,39.806965
557,-1.0,-1.0,24.0,32.42,22.9,82.781,-1.0,22.5,22.25,46.2,30.21862
558,20.9,-1.0,45.2,39.89,27.2,62.236,-1.0,19.9,28.87,23.2,27.889168
559,20.4,18.5,-1.0,-1.0,11.91,15.03,27.02,-1.0,17.34,8.64,16.76249
560,35.8,30.21,-1.0,69.89,28.63,101.91,26.15,39.23,23.27,37.45,28.471838
561,29.9,-1.0,41.4,174.6,31.9,37.889,-1.0,28.7,28.69,34.7,22.12723
562,24.9,-1.0,47.6,48.35,23.2,68.298,-1.0,13.4,20.3,26.7,25.061188
563,111.86,80.58,-1.0,-1.0,91.11,9.82,99.63,81.09,116.28,78.93,79.227394
564,13.2,-1.0,56.7,43.55,16.2,51.537,12.2,10.1,19.54,26.3,19.558949
