FECHA,HORA,PARAM,ATM,OBL,LPIN,SFE,TLA,VAL,CEN,AGU,LDO,MIR
2019-01-05,05:00,PM10,23.3,33.4,169.3,,102.71,90.3,,,70.8,
2019-01-05,06:00,PM10,28.2,25.9,120.8,,113.89,90.1,,,63.2,
2019-01-05,07:00,PM10,44.4,45.4,152.7,,115.7,99.4,,,61.6,
2019-01-05,08:00,PM10,62.0,49.7,191.7,,88.69,80.9,,,85.9,
2019-01-05,09:00,PM10,65.4,56.9,158.7,,95.59,83.7,,,87.8,
2019-01-05,10:00,PM10,52.2,50.5,114.2,,62.46,67.7,,,85.8,
2019-01-05,11:00,PM10,38.8,43.7,73.0,,52.15,68.1,,,53.3,
2019-01-05,12:00,PM10,30.1,35.7,66.0,,47.91,50.5,,,35.8,
2019-01-05,13:00,PM10,23.1,34.9,59.8,,35.38,44.4,,,32.7,
2019-01-05,14:00,PM10,27.3,34.5,50.6,,45.22,50.3,,,34.8,
2019-01-05,15:00,PM10,36.2,38.8,47.6,,51.14,50.2,,,35.8,
2019-01-05,16:00,PM10,45.5,38.6,38.8,,31.11,47.1,,,30.4,
2019-01-05,17:00,PM10,55.0,47.9,40.5,,58.1,51.8,,,35.1,
2019-01-05,18:00,PM10,76.3,56.2,67.8,,57.32,57.0,,,64.4,
2019-01-05,19:00,PM10,84.1,54.2,101.8,,63.69,45.2,,,108.8,
2019-01-05,20:00,PM10,81.0,52.5,116.4,,66.35,41.7,,,99.0,
2019-01-05,21:00,PM10,52.2,39.8,114.0,,61.64,31.6,,,108.0,
2019-01-05,22:00,PM10,44.8,21.5,101.4,,85.38,32.8,,,97.9,
2019-01-05,23:00,PM10,47.1,25.2,77.2,,105.34,21.2,,,94.2,
2019-01-06,00:00,PM10,43.3,23.7,53.5,,115.23,22.5,,,89.1,
2019-01-06,01:00,PM10,40.2,15.9,51.8,,82.09,12.3,,,74.9,
2019-01-06,02:00,PM10,28.9,14.7,35.8,,71.6,25.7,,,58.0,
2019-01-06,03:00,PM10,23.4,14.8,59.0,,71.21,22.9,,,46.2,
2019-01-06,04:00,PM10,15.9,12.6,83.4,,45.74,20.0,,,43.5,
2019-01-06,05:00,PM10,13.9,13.3,78.6,,28.17,9.7,,,43.6,
2019-01-06,06:00,PM10,14.8,12.5,85.5,,28.53,18.7,,,32.5,
2019-01-06,07:00,PM10,22.2,17.8,83.6,,39.21,31.7,,,30.2,
2019-01-06,08:00,PM10,20.6,21.4,98.3,,55.77,36.4,,,48.0,
2019-01-06,09:00,PM10,11.4,30.2,113.2,,42.76,22.8,,,26.8,
2019-01-06,10:00,PM10,6.8,27.8,83.7,,24.3,26.4,,,31.0,
2019-01-06,11:00,PM10,2.3,24.1,43.0,,18.37,11.8,,,25.8,
2019-01-06,12:00,PM10,12.3,19.0,13.9,,2.71,12.1,,,17.0,
2019-01-06,13:00,PM10,13.3,21.5,13.1,,1.34,8.1,,,24.5,
2019-01-06,14:00,PM10,15.8,20.7,18.2,,6.68,11.7,,,20.0,
2019-01-06,15:00,PM10,16.1,19.0,24.2,,19.88,13.0,,,15.3,
2019-01-06,16:00,PM10,24.9,16.1,21.1,,11.4,12.9,,,23.4,
2019-01-06,17:00,PM10,26.0,11.0,25.5,,11.3,11.8,,,32.0,
2019-01-06,18:00,PM10,38.1,14.2,32.7,,14.87,7.2,,,29.1,
2019-01-06,19:00,PM10,52.9,24.7,41.3,,39.43,20.0,,,33.3,
2019-01-06,20:00,PM10,45.9,25.6,42.3,,26.2,12.4,,,29.7,
2019-01-06,21:00,PM10,30.9,16.9,72.8,,38.25,10.2,,,39.7,
2019-01-06,22:00,PM10,35.2,21.9,89.0,,52.79,15.0,,,53.0,
2019-01-06,23:00,PM10,32.5,23.1,60.2,,62.75,28.6,,,66.5,
2019-01-07,00:00,PM10,23.1,11.4,48.0,,59.97,20.9,,,63.4,
2019-01-07,01:00,PM10,16.5,8.1,32.8,,53.22,23.2,,,46.6,
2019-01-07,02:00,PM10,13.1,6.5,85.2,,62.48,25.4,,,28.6,
2019-01-07,03:00,PM10,7.3,12.2,100.3,,62.09,12.8,,,31.3,
2019-01-07,04:00,PM10,1.5,9.3,141.9,,36.2,11.4,,,30.8,
2019-01-07,05:00,PM10,7.5,11.9,124.7,,33.81,11.3,,,27.7,
2019-01-07,06:00,PM10,24.1,18.6,124.3,,30.14,6.7,,,30.7,
2019-01-07,07:00,PM10,50.1,34.1,114.9,,62.53,23.6,,,48.9,
2019-01-07,08:00,PM10,77.9,32.8,243.4,,85.33,37.5,,,57.8,
2019-01-07,09:00,PM10,53.5,47.6,268.7,,52.37,27.3,,,77.5,
2019-01-07,10:00,PM10,24.6,43.5,205.0,,46.68,31.5,,,44.7,
2019-01-07,11:00,PM10,22.2,30.4,122.0,,37.92,38.2,,,34.3,
2019-01-07,12:00,PM10,22.8,27.5,62.0,,24.81,34.6,,,29.6,
2019-01-07,13:00,PM10,20.9,31.6,31.4,,29.91,28.8,,,24.4,
2019-01-07,14:00,PM10,23.6,30.5,41.8,,42.49,30.5,,,23.8,
2019-01-07,15:00,PM10,41.8,28.3,47.7,,64.95,37.0,,,40.5,
2019-01-07,16:00,PM10,35.4,33.9,48.6,,42.4,45.7,,,52.9,
2019-01-07,17:00,PM10,51.4,44.9,49.2,,61.31,59.1,,,52.4,
2019-01-07,18:00,PM10,79.2,55.5,94.3,,,58.2,,,80.6,
2019-01-07,19:00,PM10,75.8,56.6,131.5,,50.92,54.4,,,97.8,
2019-01-07,20:00,PM10,78.3,45.3,162.3,,49.69,52.2,,,103.9,
2019-01-07,21:00,PM10,74.7,39.5,231.0,,113.94,45.3,,,114.5,
2019-01-07,22:00,PM10,65.6,35.6,255.3,,131.77,37.6,,,110.1,
2019-01-07,23:00,PM10,50.5,37.0,182.8,,157.81,36.9,,,117.6,
2019-01-08,00:00,PM10,29.8,31.5,158.9,,162.08,21.2,,,104.1,
2019-01-08,01:00,PM10,30.3,32.9,167.2,,81.87,18.1,,,67.3,
2019-01-08,02:00,PM10,19.1,20.6,135.5,,54.3,26.2,,,53.4,
2019-01-08,03:00,PM10,22.3,10.5,119.8,,54.12,22.8,,,46.0,
2019-01-08,04:00,PM10,18.0,16.1,142.8,,72.29,15.5,,,44.2,
2019-01-08,05:00,PM10,22.0,32.9,132.1,,57.48,14.3,,,55.6,
2019-01-08,06:00,PM10,25.1,37.4,123.9,,73.04,18.2,,,61.1,
2019-01-08,07:00,PM10,30.7,54.6,146.1,,122.44,40.1,,,73.1,
2019-01-08,08:00,PM10,44.2,70.6,228.9,,45.88,67.5,,,87.4,
2019-01-08,09:00,PM10,29.3,55.6,309.8,,46.58,69.7,,,50.7,
2019-01-08,10:00,PM10,19.2,42.1,227.1,,49.67,65.7,,,50.7,
2019-01-08,11:00,PM10,19.6,31.8,98.5,,11.04,57.4,,,55.7,
2019-01-08,12:00,PM10,18.2,36.4,64.9,,30.09,41.8,,,37.2,
2019-01-08,13:00,PM10,13.3,28.4,60.0,,42.29,25.3,,,30.8,
2019-01-08,14:00,PM10,24.1,28.5,59.9,,29.9,25.7,,,31.7,
2019-01-08,15:00,PM10,19.7,23.4,58.0,,20.97,25.6,,,27.9,
2019-01-08,16:00,PM10,22.1,23.2,59.4,,4.47,26.1,,,36.4,
2019-01-08,17:00,PM10,26.2,29.2,85.8,,,21.3,,,54.5,
2019-01-08,18:00,PM10,44.9,61.6,100.0,,49.74,41.6,,,64.7,
2019-01-08,19:00,PM10,73.4,61.7,114.0,,100.98,68.5,,,74.8,
2019-01-08,20:00,PM10,87.9,67.3,144.0,,97.57,91.8,,,68.5,
2019-01-08,21:00,PM10,108.6,90.0,156.6,,110.6,88.2,,,107.3,
2019-01-08,22:00,PM10,103.8,92.4,225.9,,163.06,93.1,,,145.7,
2019-01-08,23:00,PM10,100.7,71.8,242.6,,175.97,87.5,,,159.4,
2019-01-09,00:00,PM10,93.2,63.7,283.0,,159.19,83.6,,,98.1,
2019-01-09,01:00,PM10,68.1,48.9,224.8,,111.88,92.5,,,44.8,
2019-01-09,02:00,PM10,46.9,35.0,169.1,,45.38,72.2,,,30.4,
2019-01-09,03:00,PM10,28.3,23.8,166.6,,7.94,50.7,,,38.0,
2019-01-09,04:00,PM10,24.8,27.7,102.4,,23.53,46.6,,,28.3,
2019-01-09,05:00,PM10,17.1,26.5,103.6,,14.39,47.8,,,26.4,
2019-01-09,06:00,PM10,24.7,25.4,69.3,,14.34,34.7,,,24.3,
2019-01-09,07:00,PM10,46.1,25.8,83.9,,2.31,42.4,,,32.1,
2019-01-09,08:00,PM10,43.4,38.0,97.1,,42.84,50.4,,,50.8,
2019-01-09,09:00,PM10,30.9,45.2,99.3,,38.83,44.4,,,54.8,
2019-01-09,10:00,PM10,17.7,32.3,66.6,,20.03,45.3,,,45.7,
2019-01-09,11:00,PM10,24.9,24.1,56.6,,18.34,39.2,,,40.3,
2019-01-09,12:00,PM10,25.0,20.0,35.9,,39.84,31.9,,,40.6,
2019-01-09,13:00,PM10,28.4,26.5,42.2,,38.53,31.4,,,34.0,
2019-01-09,14:00,PM10,22.2,35.4,40.9,,18.79,34.2,,,36.4,
2019-01-09,15:00,PM10,31.0,31.6,50.5,,31.67,41.1,,,43.9,
2019-01-09,16:00,PM10,41.1,35.7,56.0,,69.9,45.8,,,46.5,
2019-01-09,17:00,PM10,44.0,37.1,57.0,,197.63,53.5,,,47.0,
2019-01-09,18:00,PM10,52.1,43.1,88.2,,92.22,50.2,,,78.3,
2019-01-09,19:00,PM10,86.9,93.3,134.8,,107.74,76.4,,,117.4,
2019-01-09,20:00,PM10,120.3,103.4,231.9,,148.78,113.6,,,117.3,
2019-01-09,21:00,PM10,117.2,87.7,190.9,,110.04,130.3,,,136.9,
2019-01-09,22:00,PM10,111.3,61.0,187.4,,148.81,111.4,,,67.6,
2019-01-09,23:00,PM10,74.0,50.8,197.4,,108.64,89.8,,,45.7,
2019-01-10,00:00,PM10,42.1,26.6,90.1,,31.79,56.7,,,44.5,
2019-01-10,01:00,PM10,25.3,17.4,62.6,,,32.4,,,40.9,
2019-01-10,02:00,PM10,19.5,18.0,44.4,,25.62,27.1,,,28.0,
2019-01-10,03:00,PM10,13.4,20.1,35.6,,9.81,27.1,,,24.7,
2019-01-10,04:00,PM10,13.0,20.7,25.3,,45.38,28.1,,,23.7,
2019-01-10,05:00,PM10,20.2,20.6,32.6,,10.28,28.8,,,25.1,
2019-01-10,06:00,PM10,24.9,26.3,38.6,,21.72,28.3,,,33.1,
2019-01-10,07:00,PM10,41.6,32.0,59.1,,79.88,37.3,,,44.8,
2019-01-10,08:00,PM10,49.6,42.0,74.5,,46.49,45.4,,,71.0,
2019-01-10,09:00,PM10,30.4,40.6,66.0,,37.98,46.3,,,60.9,
2019-01-10,10:00,PM10,21.8,21.4,54.7,,37.4,36.7,,,60.6,
2019-01-10,11:00,PM10,18.4,22.5,48.3,,45.97,36.2,,,38.2,
2019-01-10,12:00,PM10,17.4,31.0,46.7,,66.65,34.4,,,39.1,
2019-01-10,13:00,PM10,18.7,32.2,49.9,,67.07,31.9,,,43.1,
2019-01-10,14:00,PM10,25.6,40.6,61.4,,76.51,42.8,,,56.0,
2019-01-10,15:00,PM10,31.2,37.8,76.3,,67.64,42.9,79.17,,62.8,
2019-01-10,16:00,PM10,46.9,47.2,62.2,,79.21,57.5,104.64,,70.2,
2019-01-10,17:00,PM10,50.8,52.2,60.5,,70.08,50.5,79.91,,73.3,
2019-01-10,18:00,PM10,67.0,57.1,90.7,,64.63,63.4,77.46,,95.9,
2019-01-10,19:00,PM10,84.3,43.6,115.8,,77.1,66.1,85.71,,129.4,
2019-01-10,20:00,PM10,72.4,54.2,120.6,,70.83,57.9,72.9,,117.2,
2019-01-10,21:00,PM10,61.2,44.7,117.3,,76.8,49.5,72.56,,85.9,
2019-01-10,22:00,PM10,46.3,38.5,67.1,,61.23,37.6,54.9,,77.3,
2019-01-10,23:00,PM10,32.4,23.3,64.3,,63.21,36.7,53.71,,67.1,
2019-01-11,00:00,PM10,28.9,20.3,45.7,,56.04,24.0,43.53,,55.7,
2019-01-11,01:00,PM10,22.0,25.1,47.6,,59.83,27.2,53.05,,56.8,
2019-01-11,02:00,PM10,26.6,22.7,32.5,,54.74,26.7,59.62,,45.7,
2019-01-11,03:00,PM10,33.3,23.8,34.8,,47.73,26.7,54.44,,33.6,
2019-01-11,04:00,PM10,28.5,27.3,45.3,,35.91,25.9,50.17,,36.7,
