,0,1,2,3,4,5,6,7,8,9,10,11,12
model609-0.5,100,25,8,relu,0.5,0.7779930712517704,149.73103885627918,8.442048917899113,12.236463494665408,0.7411538034945215,156.17481974169328,8.54650208064587,12.496992427848122
model609-0.1,100,25,8,relu,0.1,0.813889250030028,125.52110914937998,7.539972910752444,11.203620359034842,0.7750691827788965,135.71197996380104,7.69476582396271,11.649548487550968
model609-0.05,100,25,8,relu,0.05,0.8199350918357818,121.44353292488807,7.427372392114627,11.020142146310459,0.7928447125148286,124.98711635830647,7.514093914409916,11.179763698679256
model609-0.01,100,25,8,relu,0.01,0.8086631112475176,129.04584233462126,7.4732959902589595,11.359834608594495,0.7876839174753538,128.10088138902702,7.489041099284828,11.318165990522804
model609-0.005,100,25,8,relu,0.005,0.821773207816694,120.20382830435152,7.252640839743375,10.963750649497257,0.7939132443890401,124.34241778789611,7.34601356532699,11.150893138573974
model615-1,100,25,8,relu,1.0,0.8037084874735345,132.3874540987379,8.020601857797757,11.505974713110485,0.7749563440618046,135.78006118940772,8.138050328410554,11.652470175435237
model615-0.75,100,25,8,relu,0.75,0.8110733958360032,127.42024255083015,7.666721681165147,11.288057518937,0.7755311151554476,135.43327312315714,7.813367305541337,11.637580209096612
model615-0.5,100,25,8,relu,0.5,0.6354599809843738,245.86149657427197,11.482724713458172,15.679971191755168,0.5933854445768074,245.33084030161444,11.402579917176121,15.663040582901344
model615-0.1,100,25,8,relu,0.1,0.810994464783104,127.47347705398406,7.446052435754055,11.29041527376137,0.7909236638742758,126.14618081126628,7.4354952524168185,11.231481683699007
model615-0.05,100,25,8,relu,0.05,0.8039587543588214,132.2186633274921,7.496814544835676,11.498637455259301,0.7747833884940827,135.88441390919633,7.577414495505932,11.65694702352191
model615-0.01,100,25,8,relu,0.01,0.812265778251337,126.61604847108433,7.4488843213891744,11.252379680364697,0.7765517262932005,134.81748752299467,7.572437293266431,11.611093295766539
model615-0.005,100,25,8,relu,0.005,0.8201023726195823,121.33071155629223,7.3616165253465375,11.01502208605558,0.7861244616660032,129.04177885326814,7.500719962533528,11.359655754170905
model617-1,100,25,9,relu,1.0,0.7995202754976238,135.21216472213743,7.692122313498888,11.62807657018724,0.766031026827139,141.16515020782728,7.817800289633231,11.881294130179056
model617-0.75,100,25,9,relu,0.75,0.8077453064348895,129.6648494477638,7.415452821370695,11.387047442061695,0.7851815547373155,129.61068162877362,7.490783682211032,11.384668709662728
model617-0.5,100,25,9,relu,0.5,0.8113226849255761,127.25211124714637,7.375145807801,11.280607751674834,0.785293735301396,129.54299749970275,7.4323263423249095,11.381695721627016
model617-0.1,100,25,9,relu,0.1,0.816204497993346,123.95960616065727,7.320754639426041,11.133714840997918,0.7878157344291425,128.021349646723,7.444322185391536,11.31465198964259
model617-0.05,100,25,9,relu,0.05,0.7411850250974272,174.55597121327725,8.984948938932948,13.211963185434527,0.6970948010355975,182.7578132718904,9.020605770333683,13.518794815807007
model617-0.01,100,25,9,relu,0.01,0.8046178578270193,131.7741355482759,7.522099809280705,11.479291596099294,0.7802193341969185,132.60463676073027,7.588337492170473,11.515408666683536
model617-0.005,100,25,9,relu,0.005,0.8053384842580809,131.28811403192717,7.421867896026923,11.45810254937209,0.7915719464933115,125.7550395755192,7.398769750440799,11.214055447317852
model622-1,100,25,9,relu,1.0,0.8033355598117341,132.63897258302336,7.588777517487157,11.516899434440823,0.777891803221387,134.0089522788034,7.619441802207393,11.576223575881878
model622-0.75,100,25,9,relu,0.75,0.813355465218779,125.88111662646487,7.542543017971089,11.219675424292134,0.7837505729485554,130.47406430903078,7.6169736098237655,11.422524428033883
model622-0.5,100,25,9,relu,0.5,0.815462227132092,124.46022561336974,7.350171191751538,11.156174326953202,0.7927226032228685,125.06079098408078,7.407616471289027,11.183058212496293
model622-0.1,100,25,9,relu,0.1,0.7992813918156234,135.37327817059338,7.555202092182029,11.635002284941477,0.7786712281043113,133.5386863748177,7.523204941603081,11.55589401019314
model622-0.05,100,25,9,relu,0.05,0.8160209601081566,124.08339201893595,7.4123811431875755,11.139272508514008,0.7811959445255828,132.0153990431353,7.61837725873211,11.489795430865394
model622-0.01,100,25,9,relu,0.01,0.8125351229941431,126.43439077067723,7.487487638902347,11.244304814913068,0.7880513217119338,127.87920808961275,7.515803195247432,11.308368940285453
model622-0.005,100,25,9,relu,0.005,0.8080269566717353,129.47489239194203,7.678134991323211,11.3787034583006,0.7763603139265616,134.93297615006247,7.776723197201255,11.616065433272253
model628-1,100,25,10,relu,1.0,0.8065813726786271,130.449856526001,7.449575043284947,11.421464727695875,0.7806704434701296,132.33246003811013,7.514540435308717,11.50358466036175
model628-0.75,100,25,10,relu,0.75,0.8192514181246753,121.90463193463472,7.338613421167368,11.041043063707102,0.7951250271098156,123.61128883742994,7.422939311292599,11.118061379459547
model628-0.5,100,25,10,relu,0.5,0.8209104221011989,120.78572816765693,7.260669849734867,10.990256055600202,0.7907077108177691,126.27647606044479,7.3766522518103175,11.237280634586146
model628-0.1,100,25,10,relu,0.1,0.81092603667756,127.51962791687751,7.39214019651378,11.292458895956962,0.7792445006397574,133.19280246346477,7.489384176912709,11.540918614367955
model628-0.05,100,25,10,relu,0.05,0.800793757993085,134.35327325381334,7.599933066720178,11.591085939367948,0.7815446653536208,131.80499837588872,7.562007067398989,11.480635800158836
model628-0.01,100,25,10,relu,0.01,0.8119393237057884,126.83622348327856,7.6468052232381085,11.262158917511266,0.7903110857879074,126.51577972176938,7.673181993189433,11.247923351524467
model628-0.005,100,25,10,relu,0.005,0.813375007791743,125.86793627318345,7.573221750457824,11.219088032152321,0.7890063838233977,127.30297148612516,7.617698841226727,11.28286184822473
model631-1,100,50,1,relu,1.0,0.8004168987899904,134.60744333895465,7.8545359064154265,11.602044791283761,0.7784390365820675,133.67877910023358,7.874662682339617,11.561953948197234
model631-0.75,100,50,1,relu,0.75,0.7988212141859348,135.68364179275682,7.5961890617163945,11.648332146395758,0.7854766091290336,129.43266059905534,7.510249682088219,11.376847568595412
model631-0.5,100,50,1,relu,0.5,0.8029568155771536,132.89441401462332,7.691575529248997,11.52798395273967,0.7857817015038322,129.24858315352205,7.690125087529306,11.36875468789445
model631-0.1,100,50,1,relu,0.1,0.8007929206746045,134.35383797747596,7.762523548194789,11.591110299599256,0.7770887761527066,134.4934585585633,7.790897477265597,11.597131479748054
model631-0.05,100,50,1,relu,0.05,0.8000121264337985,134.8804392573012,7.587895908062194,11.613803823782336,0.7819614593448929,131.55352577426225,7.635958752180527,11.46967853840125
model631-0.01,100,50,1,relu,0.01,0.8028921147205859,132.938051060203,7.589663656344138,11.529876454680814,0.7876262581085689,128.13567016064366,7.575206891333617,11.319702741708532
model631-0.005,100,50,1,relu,0.005,0.8001876799881923,134.76203837574985,7.581801616744638,11.608705284214508,0.7852760448248776,129.55367104646027,7.5635379844239745,11.3821646028539
model634-1,100,50,1,relu,1.0,0.8034940781799464,132.53206096506597,7.711571650875127,11.512256988317537,0.7832542720615077,130.77350738611176,7.681005390073966,11.435624486057232
model634-0.75,100,50,1,relu,0.75,0.8010688382534974,134.16774727319353,7.67601445039892,11.58308021526198,0.7863076111030396,128.93127566372513,7.5923897449304105,11.354790868339457
model634-0.5,100,50,1,relu,0.5,0.8048772035755242,131.59922160047466,7.608850429150201,11.47167039277518,0.7908697019733508,126.17873871732651,7.611265591800137,11.232930994060567
model634-0.1,100,50,1,relu,0.1,0.8022663724067352,133.36007863942075,7.492034017709885,11.548163431447476,0.7871228773520278,128.43938487608312,7.434541313696334,11.33311011488387
model634-0.05,100,50,1,relu,0.05,0.8010399215891046,134.18724991765689,7.734036061983749,11.58392204383545,0.7949172517464376,123.7366500764993,7.538538755726497,11.123697680020763
model634-0.01,100,50,1,relu,0.01,0.8045252265215838,131.83661009207364,7.606886101087527,11.482012458278977,0.7918560347359515,125.5836349704526,7.576648548443824,11.206410440924095
model634-0.005,100,50,1,relu,0.005,0.8000576403930058,134.8497426820502,7.85622043315182,11.612482192970209,0.7822316664903732,131.39049632740142,7.847745612237568,11.462569359764041
model643-1,100,50,2,relu,1.0,0.8096625376937671,128.3717860747507,7.606704354850216,11.330127363571457,0.7750010901166074,135.75306366293313,7.799555691422776,11.651311671349845
model643-0.75,100,50,2,relu,0.75,0.8131862284353455,125.99525720549572,7.4677005176030145,11.224760897475532,0.7826792850195149,131.1204257447717,7.603892959382528,11.450782756858663
model643-0.5,100,50,2,relu,0.5,0.8163905862125104,123.83410024725409,7.400082934236503,11.128077113646098,0.786465004896854,128.83631213824444,7.5189283132873825,11.350608447931082
model643-0.1,100,50,2,relu,0.1,0.8162739726844843,123.91274943534242,7.652862034846429,11.131610370262806,0.7831239059346495,130.85216377217174,7.799951496290698,11.439063063563017
model643-0.05,100,50,2,relu,0.05,0.8169339857539322,123.46760818184931,7.406042913787144,11.111597913074847,0.782827679916571,131.03089170250564,7.588556846857201,11.446872573000261
model643-0.01,100,50,2,relu,0.01,0.8200698763990737,121.35262840764048,7.348220672927207,11.016016903020823,0.7865232845193887,128.80114913540012,7.49659310568508,11.349059394302248
model643-0.005,100,50,2,relu,0.005,0.8186407320471749,122.31650493929627,7.329575072243219,11.05967924215238,0.7876819493029757,128.10206888558108,7.48096347326193,11.318218450161716
model645-1,100,50,3,relu,1.0,0.8308752392421643,114.06502611145353,7.230452731524284,10.68012294458512,0.7807386653575349,132.29129837102056,7.615678355331921,11.501795441191804
model645-0.75,100,50,3,relu,0.75,0.8383728458372638,109.00831715759445,7.024445930487891,10.44070482092059,0.7896937435830517,126.88825306255593,7.445506416494859,11.264468609861538
model645-0.5,100,50,3,relu,0.5,0.8349320004336047,111.32897156121444,7.219112732067611,10.551254501774395,0.7910147763422616,126.0912081152947,7.5395256751053035,11.229034157722324
model645-0.1,100,50,3,relu,0.1,0.8348071210512753,111.41319559761429,7.101988936201256,10.555244933094366,0.7946437819114897,123.90164806663545,7.333545274205737,11.131111717462701
model645-0.05,100,50,3,relu,0.05,0.8320281533791888,113.28745113925743,7.1640520264501975,10.643657789465868,0.7803882135176918,132.50274344401967,7.5635134233350945,11.510983600197669
model645-0.01,100,50,3,relu,0.01,0.8164375374565663,123.80243430516963,7.491450123282978,11.12665422780674,0.7869775175037454,128.5270877220575,7.640214117603549,11.336978773996956
model645-0.005,100,50,3,relu,0.005,0.8228502144401442,119.47744863010651,7.446681167703182,10.930574030219388,0.784925264337956,129.7653144086324,7.678357737554548,11.391457957989065
model646-1,100,50,3,relu,1.0,0.8194510922132207,121.76996312551624,7.333674698948031,11.034942823844455,0.7936389984864042,124.50788401837308,7.4767909086307505,11.158310087928776
model646-0.75,100,50,3,relu,0.75,0.8231168429852695,119.29762285045416,7.470443662758118,10.922345116798597,0.7874185821233277,128.2609714399268,7.637150466494551,11.325236043452993
model646-0.5,100,50,3,relu,0.5,0.8243015659061622,118.49859466380113,7.2209607655981785,10.885705979117805,0.7878863323843168,127.97875437944727,7.4386929463031315,11.312769527372476
model646-0.1,100,50,3,relu,0.1,0.8277959136611692,116.14185596905675,7.205359823270359,10.776913100190459,0.7774065771975414,134.30171333857987,7.541598887388933,11.58886160667129
model646-0.05,100,50,3,relu,0.05,0.8352683722575246,111.10210790915872,7.160064664626151,10.540498465877159,0.7917924525412159,125.62199727955999,7.453686350084093,11.208121933649723
model646-0.01,100,50,3,relu,0.01,0.8155641844548316,124.3914612016513,7.707531074587901,11.153092001846453,0.7706187017590511,138.39717712111556,7.9323968470770545,11.764232959318493
model646-0.005,100,50,3,relu,0.005,0.8317896585260751,113.44830234475776,7.119475577334017,10.651211308802289,0.7811671624594974,132.03276469904753,7.493067845788528,11.490551105105775
model648-1,100,50,3,relu,1.0,0.8126104886773087,126.38356090650092,7.593596321520315,11.24204433839775,0.7775811511582986,134.19638416155925,7.787057868945037,11.584316300997623
model648-0.75,100,50,3,relu,0.75,0.8228681278747625,119.46536703792366,7.378130680736322,10.930021364934456,0.7842790766397322,130.155191674174,7.586427493831327,11.408557826218615
model648-0.5,100,50,3,relu,0.5,0.8296947788184338,114.86117948635274,7.165262544454426,10.717330800453663,0.7899449940911875,126.73666110042608,7.504884183256436,11.25773783228345
model648-0.1,100,50,3,relu,0.1,0.8266460846743764,116.91735018300001,7.187806571691549,10.812832662304546,0.7932133652487062,124.7646897782064,7.409326229140533,11.16981153727342
model648-0.05,100,50,3,relu,0.05,0.8235550113130503,119.00210324986126,7.507505432048288,10.90880851650909,0.780609516694782,132.36922020026748,7.8043949256561325,11.505182319297138
model648-0.01,100,50,3,relu,0.01,0.8251933049727909,117.89716741291359,7.345373902427615,10.858046206059061,0.7849468131984607,129.75231290638746,7.625999626491833,11.390887274764308
model648-0.005,100,50,3,relu,0.005,0.8170078740539883,123.41777472850121,7.525409639633489,11.109355279605618,0.7726016332210204,137.20077567572423,7.809009273257218,11.713273482495158
model671-1,100,50,6,relu,1.0,0.8338319086773643,112.07092084373393,7.145791168716881,10.586355408908863,0.7776536816894462,134.1526228748158,7.639843948674925,11.58242733086704
model671-0.75,100,50,6,relu,0.75,0.8258793741933367,117.43445276838042,7.160624322840003,10.836717804223769,0.7703032864965261,138.58748287964568,7.659781509427846,11.772318500603255
model671-0.5,100,50,6,relu,0.5,0.8295161585800903,114.9816486717008,7.07535309569467,10.722949625532184,0.7849682692271234,129.73936741422258,7.4690244766114695,11.39031902161755
model671-0.1,100,50,6,relu,0.1,0.8217430054827265,120.22419805977464,7.240840910098923,10.964679569407153,0.7889683881242696,127.32589618636183,7.4019616067203655,11.283877710537359
model671-0.05,100,50,6,relu,0.05,0.8283923548600075,115.73959032436595,7.0823548854515295,10.75823360614399,0.7933861790682827,124.66042258214328,7.388093725647239,11.165143195774217
model671-0.01,100,50,6,relu,0.01,0.8172235474023083,123.2723153291949,7.397255520468369,11.102806641979987,0.7823859497884523,131.2974095191271,7.636257359047539,11.458508171621954
model671-0.005,100,50,6,relu,0.005,0.826459403797448,117.04325581033646,7.180975343665735,10.818653142158523,0.7922031630763131,125.37419513044293,7.400514767807496,11.197061897231922
model674-1,100,50,7,relu,1.0,0.8231935030000108,119.24592003329137,7.150587342545253,10.919978023480239,0.7786642568973863,133.54289245162934,7.441271949567659,11.556075997138015
model674-0.75,100,50,7,relu,0.75,0.819242592737698,121.91058415589144,7.393532717838225,11.041312610187768,0.7677206470596776,140.14571805540987,7.678801663358348,11.838315676455409
model674-0.5,100,50,7,relu,0.5,0.8254869759039728,117.69910308286904,7.1608963560687675,10.848921747476522,0.7924777214582724,125.20854036560594,7.410686047603772,11.189662209629294
model674-0.1,100,50,7,relu,0.1,0.8322996164910017,113.10436471951326,7.078394971830631,10.635053583292999,0.7881046705437708,127.84702007870881,7.444509542150035,11.306945656485167
model674-0.05,100,50,7,relu,0.05,0.8116250117040313,127.0482090407269,7.685162731344893,11.271566396944433,0.77452474910497,136.0404639517238,7.923536025298506,11.663638538283147
model674-0.01,100,50,7,relu,0.01,0.8408501521824105,107.33751501319499,7.161249178100218,10.360381991663965,0.7749679214380449,135.77307598092548,7.80818736345589,11.652170440777352
model674-0.005,100,50,7,relu,0.005,0.8182754526611481,122.56286509684159,7.212352672493252,11.070811401918181,0.7769288653695039,134.58994070927127,7.549122109155702,11.601290476032021
model683-1,100,50,8,relu,1.0,0.8096421776114897,128.38551779153886,7.394467822102413,11.330733329821987,0.7699799386834056,138.78257474156877,7.663567720214533,11.78060162901576
model683-0.75,100,50,8,relu,0.75,0.8225775498885455,119.66134535261122,7.365502126580774,10.938982829889222,0.7695000560067325,139.0721118935083,7.774475155483482,11.792883951498391
model683-0.5,100,50,8,relu,0.5,0.83039693528319,114.38761491113698,7.313411938815725,10.69521457994822,0.7831716818760126,130.82333816402647,7.646604234199267,11.437803030478644
model683-0.1,100,50,8,relu,0.1,0.8385801365600378,108.86851136215728,7.0661998285364565,10.434007444992421,0.7873923551031071,128.2767955092414,7.525564784878839,11.32593464175215
model683-0.05,100,50,8,relu,0.05,0.8188204493519449,122.19529584507842,7.257594000251024,11.05419810954546,0.767430198723148,140.320960022316,7.616377291581431,11.845714837962122
model683-0.01,100,50,8,relu,0.01,0.831699507137629,113.50910432568014,7.337565084037404,10.654065154938754,0.7823952232489986,131.29181437788588,7.7081955243058475,11.458264021128414
model683-0.005,100,50,8,relu,0.005,0.8140934666993498,125.38337662804949,7.501971242419828,11.19747188556638,0.7819695653536829,131.5486350148897,7.698519052489197,11.469465332564099
model684-1,100,50,8,relu,1.0,0.8349924509302409,111.28820114151739,7.10954142823783,10.549322307215634,0.7871170188740786,128.44291958800872,7.571653581940679,11.333266060055625
model684-0.75,100,50,8,relu,0.75,0.8254413377440035,117.72988342446567,7.204638436552752,10.850340244640519,0.7670987003325329,140.5209695341338,7.630582701643691,11.854154104537944
model684-0.5,100,50,8,relu,0.5,0.8014824299397111,133.88880321866213,7.855568965760425,11.571032936547287,0.7684872866550696,139.6831661530308,8.009471382476745,11.818763308952033
model684-0.1,100,50,8,relu,0.1,0.8225925154665485,119.65125192195073,7.166845500177315,10.938521468733821,0.7789494355105985,133.37082997161662,7.490830042044525,11.548628921721255
model684-0.05,100,50,8,relu,0.05,0.8281025486519304,115.93504811862056,7.127855099224717,10.767313876664902,0.7833496157240387,130.71598179944942,7.47327384138428,11.433109017211784
model684-0.01,100,50,8,relu,0.01,0.8040488441771615,132.1579028721023,7.581151429512455,11.495995079683286,0.7624598203581758,143.31983717669252,7.835924530504314,11.971626337999885
model684-0.005,100,50,8,relu,0.005,0.8322178700214274,113.15949806098688,7.06338447655701,10.63764532502315,0.7832578695917577,130.77133681669298,7.42636870758682,11.435529581820553
model686-1,100,50,9,relu,1.0,0.8281710194032967,115.88886849354691,7.253206092374691,10.76516922735295,0.7834465270513987,130.6575103624119,7.556640350929153,11.430551621090379
model686-0.75,100,50,9,relu,0.75,0.8307124660696734,114.17480735275275,7.078100325970467,10.685261220613784,0.7889936146256136,127.31067577998431,7.3948275118094315,11.283203258826116
model686-0.5,100,50,9,relu,0.5,0.8211254286205465,120.64071850654268,7.33123609744816,10.983656882229283,0.7825896710638369,131.17449431353293,7.534470831530028,11.453143424996167
model686-0.1,100,50,9,relu,0.1,0.8331438653761748,112.53496689331486,7.115145631091691,10.608249944892648,0.7799579601450155,132.7623367617046,7.606520494505442,11.52225397922232
model686-0.05,100,50,9,relu,0.05,0.8323187239901232,113.09147779877824,7.195305049554871,10.634447695991469,0.788389183704836,127.67535909916427,7.649104798647559,11.299352153958397
model686-0.01,100,50,9,relu,0.01,0.8358073920250306,110.73856975200381,7.078562409106078,10.523239508440536,0.7868529272352283,128.60225924472206,7.484974680749574,11.340293613691053
model686-0.005,100,50,9,relu,0.005,0.8248792382307502,118.10898755664118,7.464870057084476,10.867795892297627,0.7723056327530343,137.37936752043854,7.845114802891202,11.720894484655961
model694-1,100,50,10,relu,1.0,0.8088013463937817,128.95261059553417,7.783892984118845,11.35573029776307,0.7562696161620636,147.0546960911508,8.088151402916393,12.126611071983417
model694-0.75,100,50,10,relu,0.75,0.8381396186386969,109.16561562988926,6.971295279938075,10.44823504855673,0.7821132882473467,131.46191982527623,7.510077794793952,11.465684446437388
model694-0.5,100,50,10,relu,0.5,0.8297250165090471,114.84078588488418,7.3020195784331925,10.716379327220746,0.7809097621365749,132.18806715114675,7.679733177340046,11.497306952114776
model694-0.1,100,50,10,relu,0.1,0.8326169029021269,112.8903730922221,7.125827828372397,10.624988145509722,0.7873442330310855,128.30582995527556,7.512968071381237,11.327216337444764
model694-0.05,100,50,10,relu,0.05,0.8142737326265472,125.26179751922683,7.375580889498001,11.192041704676893,0.7603877718650875,144.57000737147558,7.72293934576426,12.023726850335365
model694-0.01,100,50,10,relu,0.01,0.8401967154164145,107.7782209242724,6.911167759750256,10.38162901110767,0.7864872998062307,128.8228605075075,7.416368720296122,11.350015881376885
model694-0.005,100,50,10,relu,0.005,0.8373250597317381,109.7149892554615,7.068591239103257,10.474492314926843,0.7896234831603408,126.93064467966286,7.471396801904687,11.266350104610758
model699-1,100,50,10,relu,1.0,0.8126293844851111,126.370816759513,7.267319370593112,11.24147751674632,0.7747926516739874,135.8788249707789,7.565176624800158,11.656707295406319
model699-0.75,100,50,10,relu,0.75,0.8105657743966566,127.76260432254452,7.542525108614103,11.303212124106338,0.7731642750236803,136.86130581564578,7.780774105725949,11.698773688538717
model699-0.5,100,50,10,relu,0.5,0.825370891438556,117.77739544833682,7.2461566953797325,10.85252944931903,0.7878306793263268,128.01233264490762,7.504123929669869,11.314253516909881
model699-0.1,100,50,10,relu,0.1,0.8343890782228527,111.69514169424775,7.024618397150766,10.568592228591648,0.7818399013793433,131.62686775731692,7.475234952724494,11.472875304705308
model699-0.05,100,50,10,relu,0.05,0.8390594243547437,108.54525902126373,7.008585843439096,10.418505604032841,0.791653323625179,125.70594069335651,7.480421887616032,11.211866066509915
model699-0.01,100,50,10,relu,0.01,0.8200753287956914,121.34895107642191,7.220744296937522,11.01584999336964,0.7746938077469834,135.93846244156586,7.5713243860939246,11.659265090114637
model699-0.005,100,50,10,relu,0.005,0.8138434964768357,125.55196731713836,7.6823958683888565,11.20499742602105,0.7716150679890347,137.79601968297212,7.971869828529822,11.738654934998818
model701-1,100,75,1,relu,1.0,0.8024421803996894,133.24150615354074,7.775820253385369,11.543028465421921,0.7843046338843304,130.13977171389604,7.703443017483538,11.407881999472822
model701-0.75,100,75,1,relu,0.75,0.807167555748759,130.0545094053246,7.563462565884918,11.404144396022202,0.789524737171905,126.99022305922718,7.581660595198498,11.268993879633939
model701-0.5,100,75,1,relu,0.5,0.8094314186368106,128.52766272550522,7.53440018301418,11.33700413361066,0.7893313107445971,127.10692686954353,7.514217423782459,11.27417078412171
model701-0.1,100,75,1,relu,0.1,0.8090797540279893,128.76484049065294,7.570433268944209,11.34745964921898,0.7879749433080755,127.92529098986694,7.545883947132154,11.310406314092653
model701-0.05,100,75,1,relu,0.05,0.8083018332663383,129.28950377231993,7.488925768704738,11.370554242090398,0.7904321820003118,126.44271633741609,7.498154711309855,11.244675021423078
model701-0.01,100,75,1,relu,0.01,0.8072734936946913,129.983060289803,7.591343330679593,11.401011371356622,0.778943712539031,133.37428292578394,7.683740741042868,11.548778417035455
model701-0.005,100,75,1,relu,0.005,0.8046366257245994,131.7614776694536,7.61961136761751,11.478740247494652,0.7911598950172792,126.00365078117888,7.532220859579598,11.22513477786253
model719-1,100,75,3,relu,1.0,0.8342469840250839,111.79097614395315,7.0417574554162154,10.573125183405006,0.7809786430382666,132.14650786787132,7.502109917536841,11.495499461435823
model719-0.75,100,75,3,relu,0.75,0.8255503386571785,117.65636851185461,7.145965770249691,10.846952037870114,0.7920467884338173,125.46854375110517,7.32438232030246,11.201274202121166
model719-0.5,100,75,3,relu,0.5,0.8418949539665773,106.63285567024455,6.87548508824922,10.326318592327304,0.7776067106782424,134.1809628284518,7.573327771053165,11.583650669303344
model719-0.1,100,75,3,relu,0.1,0.8274754523370366,116.3579888944848,7.170631933365627,10.786936029034603,0.7750390552409382,135.73015740999656,7.61786397983542,11.650328639570498
model719-0.05,100,75,3,relu,0.05,0.8159805462197178,124.11064888670252,7.391578206892593,11.140495899496688,0.760402117835465,144.56135173207286,7.682063424069325,12.023366904992663
model719-0.01,100,75,3,relu,0.01,0.8363362271957276,110.38190052578341,7.012727800501025,10.506279099937494,0.786483169053946,128.82535279637307,7.439470797592327,11.350125673153274
model719-0.005,100,75,3,relu,0.005,0.8427754537124056,106.03900870159848,6.924200294179699,10.297524396746942,0.7825184851253301,131.21744434047764,7.5240316646425445,11.455018303803692
model720-1,100,75,3,relu,1.0,0.8391380280835395,108.49224527958937,7.007591997795883,10.415961082856894,0.7887381009146707,127.46483994498558,7.4956926825141466,11.290032769880945
model720-0.75,100,75,3,relu,0.75,0.8299671723972728,114.6774655195531,7.120726270000724,10.708756488012654,0.7794744810045644,133.05404383960723,7.51414434219746,11.534905454298585
model720-0.5,100,75,3,relu,0.5,0.8263105384440035,117.1436570191935,7.364892515022388,10.823292337324789,0.78531625210326,129.52941199016183,7.620407081053401,11.381098892029796
model720-0.1,100,75,3,relu,0.1,0.8377520592645284,109.42700237146502,7.0102676816916105,10.46073622511652,0.7800831138126246,132.68682531226958,7.53535359825574,11.518976747622576
model720-0.05,100,75,3,relu,0.05,0.8343507756821961,111.72097457809369,7.025868838621401,10.569814311429207,0.7899780563152238,126.71671301175861,7.396303776004406,11.256851825077854
model720-0.01,100,75,3,relu,0.01,0.8311646786651818,113.86981569284758,7.140530480633658,10.670980071804443,0.7838308600945864,130.42562306968387,7.53633602944835,11.420403805018625
model720-0.005,100,75,3,relu,0.005,0.8333689302390648,112.38317345190937,7.052226043646505,10.601093030999651,0.7872874847253601,128.3400690383177,7.384165571280728,11.328727600146351
model740-1,100,75,6,relu,1.0,0.8426985314601981,106.09088838300812,6.907875330599873,10.300043125298462,0.7838517979077244,130.41299024278987,7.562667890537264,11.419850710179615
model740-0.75,100,75,6,relu,0.75,0.8149232165703562,124.82375756175657,7.606101238069266,11.1724553058742,0.7620788893960249,143.54967182425972,8.065968083010828,11.981221633216695
model740-0.5,100,75,6,relu,0.5,0.8372349324751778,109.77577496080028,7.040354476251911,10.477393519420767,0.7886560823993426,127.51432580577776,7.499436179583905,11.292224130160442
model740-0.1,100,75,6,relu,0.1,0.824794219899248,118.16632758278102,7.096058182617678,10.870433642812095,0.7801517817253545,132.64539453585718,7.5301436127040455,11.517178236697442
model740-0.05,100,75,6,relu,0.05,0.8341947693520169,111.82619196935978,6.996470699676464,10.574790398365339,0.7686512410545825,139.58424428693633,7.753052311862432,11.814577617796429
model740-0.01,100,75,6,relu,0.01,0.8215603331532841,120.34740014996127,7.375142102845413,10.970296265368647,0.779888275082892,132.8043812350743,7.760568093447399,11.524078324754404
model740-0.005,100,75,6,relu,0.005,0.8311420352754244,113.88508737058632,6.97167525640648,10.671695618344177,0.7689037386941009,139.43189986824535,7.566756994507135,11.808128550631778
model748-1,100,75,7,relu,1.0,0.8220518352366932,120.01590996646203,7.2300152726123335,10.955177313328253,0.7670592419490039,140.54477674481777,7.717568676975765,11.855158233647401
model748-0.75,100,75,7,relu,0.75,0.8395782056568863,108.19537055720984,6.943208867157143,10.401700368555607,0.7790141024537002,133.3318131797205,7.635233090661955,11.546939559022578
model748-0.5,100,75,7,relu,0.5,0.8507027539997304,100.69249580653063,6.7562299677577435,10.03456505318146,0.781097257928777,132.0749415887672,7.4804099111933215,11.492386244325727
model748-0.1,100,75,7,relu,0.1,0.8455190485218314,104.18861014272333,6.835536616293262,10.20728221137847,0.7858699417318545,129.19534342316715,7.4260645518678245,11.366412953221749
model748-0.05,100,75,7,relu,0.05,0.841840212452333,106.66977570622078,6.8614368318430214,10.328106104519879,0.7769284805831345,134.59017287007833,7.473062676383113,11.601300481845918
model748-0.01,100,75,7,relu,0.01,0.8428856661451269,105.96467668800193,7.040818061151943,10.293914546371655,0.779630085603847,132.96015982441972,7.6465659693773596,11.530835174627192
model748-0.005,100,75,7,relu,0.005,0.8308242379965562,114.09942354909627,7.0636746701268835,10.681733171592345,0.7779500681759165,133.9737981258981,7.51203413093725,11.574705098873928
model756-1,100,75,9,relu,1.0,0.8237885363491528,118.84460390309889,7.151541890291324,10.901587219441895,0.7803362246374478,132.53411092830297,7.550579627646768,11.512346021915036
model756-0.75,100,75,9,relu,0.75,0.8101840688784946,128.02004297139123,7.320817467459449,11.314594246873868,0.7655065309564851,141.48160472468123,7.674046294582126,11.89460401714497
model756-0.5,100,75,9,relu,0.5,0.8266517351549845,116.91353925540302,7.263792207337084,10.812656438424511,0.7570036745831106,146.61180203616914,7.651330063710146,12.108336055634116
model756-0.1,100,75,9,relu,0.1,0.846745219099556,103.36162787035504,6.7561828894866345,10.166692081023948,0.7875845132245933,128.16085693108124,7.456805345198608,11.320815206118384
