,AGU,ATM,LDO,LPIN,MIR,OBL,SFE,TLA,VAL,CEN_med,CEN_pred
2387,-1.0,-1.0,75.4,80.6,84.82,47.1,143.37,60.4,99.0,66.1,58.974335
2388,-1.0,3.4,8.6,-1.0,15.3,-1.0,14.529,20.23,-1.0,12.72,11.490768
2389,-1.0,2.9,32.5,31.2,-1.0,-1.0,-1.0,-1.0,-1.0,19.56,19.842592
2390,11.62,15.61,27.77,-1.0,-1.0,16.17,61.09,11.31,10.26,17.85,16.055882
2391,-1.0,10.1,36.5,18.9,-1.0,-1.0,-1.0,20.19,-1.0,15.11,16.749918
2392,-1.0,26.7,29.9,50.4,-1.0,16.3,-1.0,32.36,19.4,18.82,23.2646
2393,-1.0,50.1,38.9,41.1,-1.0,35.2,-1.0,-1.0,43.2,32.96,41.665096
2394,-1.0,6.75,22.7,78.8,-1.0,-1.0,-1.0,22.79,-1.0,12.13,20.616032
2395,-1.0,-1.0,-1.0,13.1,11.01,11.2,24.452,18.8,12.9,7.1,14.294645
2396,45.0,44.2,-1.0,68.6,91.75,51.6,71.039,-1.0,52.8,61.78,57.09718
2397,20.07,55.56,62.2,118.21,-1.0,-1.0,-1.0,116.56,25.38,79.88,70.35961
2398,46.98,72.76,52.0,-1.0,92.29,77.84,82.68,60.5,45.17,86.53,72.01961
2399,-1.0,55.1,34.6,108.8,74.39,42.9,126.26,30.1,-1.0,28.6,48.135704
2400,30.98,16.78,34.94,-1.0,60.27,30.01,54.41,22.93,24.92,26.28,29.758831
2401,19.5,17.0,-1.0,-1.0,71.4,20.6,83.937,26.75,-1.0,31.48,31.568222
2402,-1.0,-1.0,-1.0,13.9,19.72,9.8,26.515,13.4,-1.0,14.9,9.166013
2403,-1.0,55.7,69.1,74.8,-1.0,51.1,-1.0,40.2,40.9,44.12,50.64849
2404,-1.0,-1.0,49.2,55.4,-1.0,40.4,107.94,63.6,68.3,56.6,43.844368
2405,15.5,14.6,-1.0,11.8,18.3,-1.0,27.396,22.24,-1.0,18.04,12.803577
2406,-1.0,14.8,24.3,28.3,-1.0,-1.0,-1.0,34.95,-1.0,17.91,19.092249
2407,-1.0,-1.0,-1.0,6.8,10.88,12.7,14.496,9.1,13.6,9.6,15.948677
2408,-1.0,10.7,21.3,25.5,-1.0,-1.0,-1.0,19.22,-1.0,11.67,13.970293
2409,-1.0,28.0,74.9,49.0,-1.0,-1.0,-1.0,46.35,-1.0,6.26,29.809624
2410,-1.0,38.1,43.4,-1.0,-1.0,48.1,-1.0,-1.0,-1.0,40.32,37.016396
2411,-1.0,28.8,37.1,142.8,21.64,24.9,52.179,25.6,-1.0,20.0,23.225098
2412,60.1,-1.0,-1.0,51.9,46.67,68.4,102.08,-1.0,-1.0,64.3,58.112255
2413,-1.0,24.2,1.0,28.6,-1.0,-1.0,-1.0,17.98,-1.0,10.06,16.192036
2414,-1.0,16.5,20.3,19.7,-1.0,-1.0,-1.0,17.46,-1.0,16.31,15.21816
2415,74.76,112.81,153.55,-1.0,-1.0,90.05,242.82,101.05,68.79,141.95,116.16957
2416,27.4,30.17,28.6,28.81,-1.0,27.81,-1.0,36.16,16.5,24.34,28.065445
2417,-1.0,-1.0,18.3,33.1,43.06,40.1,54.478,39.6,61.3,44.9,45.623077
2418,47.4,25.2,-1.0,51.1,75.02,34.4,95.946,46.4,42.6,42.97,45.93586
2419,-1.0,45.6,47.1,217.3,-1.0,-1.0,-1.0,-1.0,82.3,123.97,73.58248
2420,-1.0,27.3,46.0,44.8,-1.0,33.5,-1.0,55.62,38.4,39.87,38.464996
2421,30.7,44.7,-1.0,62.8,32.16,23.6,115.97,-1.0,31.5,22.22,33.012646
2422,-1.0,-1.0,-1.0,-1.0,31.9,-1.0,16.561,37.85,-1.0,16.36,17.068722
2423,-1.0,-1.0,-1.0,16.2,24.76,15.2,50.302,7.4,26.7,16.1,16.771774
2424,-1.0,-1.0,-1.0,-1.0,38.87,14.9,47.067,20.8,14.4,24.4,19.55959
2425,62.3,17.5,-1.0,293.2,54.8,-1.0,48.113,3.02,-1.0,27.53,70.54696
2426,-1.0,27.3,55.4,43.6,-1.0,34.6,-1.0,-1.0,37.8,40.0,35.437225
2427,-1.0,-1.0,-1.0,-1.0,-1.0,18.1,-1.0,-1.0,13.2,17.17,26.755924
2428,-1.0,41.9,93.0,212.0,-1.0,66.6,-1.0,-1.0,71.4,75.86,64.682335
2429,14.6,20.4,-1.0,25.7,39.95,23.9,125.6,-1.0,32.4,18.78,24.22344
2430,-1.0,22.4,39.3,69.6,33.01,32.8,124.94,41.2,-1.0,34.7,36.25504
2431,-1.0,43.6,23.6,42.7,50.45,35.4,117.08,38.3,127.0,34.0,39.880714
2432,21.77,22.76,17.94,22.39,-1.0,-1.0,-1.0,17.6,14.9,17.99,17.099283
2433,-1.0,-1.0,-1.0,-1.0,23.2,-1.0,26.339,29.64,-1.0,22.41,16.5035
2434,21.6,22.5,-1.0,55.7,29.04,27.7,61.704,-1.0,26.7,23.85,28.814003
2435,39.53,43.92,44.46,-1.0,-1.0,37.18,65.69,48.14,42.72,54.14,46.276146
2436,-1.0,37.6,46.5,92.2,48.86,28.6,76.597,47.2,-1.0,37.4,35.63169
2437,19.41,17.42,6.4,13.78,-1.0,12.86,-1.0,14.53,18.19,17.81,15.380393
2438,-1.0,13.4,37.4,43.2,-1.0,24.3,-1.0,47.7,19.4,19.18,26.718174
2439,-1.0,5.0,10.1,19.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.02,8.682736
2440,56.2,-1.0,-1.0,65.4,53.33,45.4,93.794,53.2,59.4,53.21,57.66709
2441,-1.0,38.8,70.4,-1.0,-1.0,44.2,-1.0,34.34,37.8,36.07,39.94111
2442,25.8,56.1,-1.0,68.4,70.76,37.7,64.177,-1.0,28.4,54.84,40.549274
2443,-1.0,28.3,35.4,67.5,-1.0,30.9,-1.0,36.29,36.9,22.52,37.408363
2444,-1.0,44.6,46.6,97.2,66.43,74.3,100.7,35.2,24.1,102.6,58.549072
2445,-1.0,63.7,33.7,124.3,81.78,65.0,141.65,78.3,-1.0,67.4,69.64354
2446,25.6,38.4,-1.0,-1.0,23.5,7.3,95.621,22.75,-1.0,31.11,21.057865
2447,38.4,26.7,-1.0,-1.0,40.7,25.5,73.285,45.77,-1.0,26.07,42.28157
2448,16.5,18.3,-1.0,44.6,19.25,11.4,43.419,-1.0,13.1,14.58,15.741486
2449,-1.0,31.6,48.7,57.1,-1.0,32.0,41.88,36.4,32.5,33.9,34.680977
2450,-1.0,35.2,55.9,57.3,-1.0,34.3,-1.0,-1.0,22.6,25.89,30.85025
2451,-1.0,-1.0,11.5,20.4,40.49,12.0,54.95,15.5,36.0,15.9,19.008556
2452,-1.0,41.3,103.1,54.7,-1.0,-1.0,-1.0,69.4,30.2,45.72,50.326782
2453,15.4,20.6,-1.0,41.5,18.9,8.5,26.961,-1.0,12.7,16.25,13.910351
2454,-1.0,-1.0,-1.0,14.4,17.7,15.8,31.071,25.5,36.6,24.0,23.075272
2455,-1.0,-1.0,70.1,150.9,134.99,76.3,106.78,52.3,77.8,81.7,73.38563
2456,-1.0,28.7,26.5,29.7,-1.0,-1.0,-1.0,27.29,-1.0,16.04,22.128517
2457,-1.0,16.1,-1.0,-1.0,16.1,-1.0,24.698,10.02,-1.0,9.48,12.646733
2458,34.8,28.6,-1.0,65.0,33.39,23.2,62.672,31.8,32.2,36.69,30.412954
2459,33.88,48.72,68.24,-1.0,41.61,37.83,71.67,43.35,42.6,34.68,44.99243
2460,-1.0,-1.0,-1.0,27.3,35.28,19.3,28.967,23.2,33.0,17.1,25.712608
2461,-1.0,-1.0,-1.0,3.6,19.07,8.5,22.179,7.0,11.5,8.6,12.367829
2462,-1.0,11.8,46.3,39.9,-1.0,-1.0,-1.0,14.99,-1.0,16.62,18.352583
2463,-1.0,27.1,41.4,79.8,74.46,46.8,126.61,48.4,58.4,48.63,56.767456
2464,-1.0,-1.0,93.8,216.0,77.02,62.6,107.57,83.2,73.2,72.7,76.04035
2465,18.4,-1.0,-1.0,28.8,32.7,17.7,41.125,110.25,-1.0,20.93,18.83727
2466,-1.0,25.4,52.6,77.5,-1.0,36.2,111.31,53.5,46.3,50.5,42.266037
2467,-1.0,8.5,21.0,17.4,-1.0,-1.0,-1.0,13.52,-1.0,8.02,12.328634
2468,-1.0,39.8,24.1,42.2,27.33,34.8,47.087,38.5,25.0,42.33,35.67082
2469,26.7,19.8,-1.0,34.1,27.34,24.2,51.977,-1.0,22.6,29.76,27.582169
2470,-1.0,22.0,32.0,27.0,-1.0,14.5,-1.0,16.36,13.7,16.12,16.06543
2471,52.6,-1.0,-1.0,82.2,135.09,71.4,115.74,93.1,45.3,93.58,88.52462
2472,-1.0,24.6,45.7,25.2,-1.0,36.2,-1.0,39.14,28.7,24.52,34.171307
2473,-1.0,-1.0,33.2,25.4,-1.0,-1.0,-1.0,33.11,-1.0,9.0,18.38749
2474,12.9,-1.0,-1.0,-1.0,45.6,-1.0,51.435,46.76,-1.0,13.37,23.946512
2475,-1.0,17.9,29.7,28.0,47.54,16.2,64.61,20.1,-1.0,20.5,20.361422
2476,-1.0,-1.0,68.6,128.1,72.87,86.2,156.26,35.2,126.8,64.2,76.0153
2477,-1.0,34.7,41.4,95.0,42.51,29.5,70.289,44.9,33.6,32.79,38.258987
2478,-1.0,17.7,-1.0,32.9,30.56,58.9,48.259,24.8,20.8,21.29,33.60643
2479,-1.0,41.0,51.8,77.7,-1.0,51.3,-1.0,-1.0,65.5,82.67,55.27411
2480,-1.0,50.7,67.1,167.9,-1.0,-1.0,-1.0,109.66,13.5,62.28,69.71515
2481,-1.0,19.5,25.8,30.5,-1.0,22.9,-1.0,14.38,27.1,21.53,23.957779
2482,14.01,29.12,25.7,-1.0,175.6,26.52,94.91,13.37,21.12,19.09,23.57467
2483,7.82,9.83,14.61,-1.0,-1.0,6.56,-1.0,10.81,10.68,8.66,11.078626
2484,-1.0,23.0,19.1,30.1,-1.0,-1.0,-1.0,-1.0,-1.0,18.12,15.630997
2485,-1.0,-1.0,-1.0,56.2,32.75,24.5,87.487,50.2,39.4,45.6,38.582207
2486,-1.0,42.5,38.7,174.0,153.7,39.4,244.57,54.2,-1.0,63.1,64.14207
2487,-1.0,7.1,16.0,23.2,-1.0,-1.0,-1.0,9.42,-1.0,9.9,12.566255
2488,-1.0,8.3,17.4,24.6,20.53,1.9,46.635,5.4,28.9,15.78,11.037445
2489,-1.0,9.9,13.5,10.7,-1.0,-1.0,-1.0,17.34,-1.0,10.18,11.49346
2490,23.6,5.1,-1.0,-1.0,30.4,13.3,42.839,21.03,-1.0,13.9,21.652061
2491,23.4,30.3,-1.0,86.8,59.82,19.3,59.887,38.3,27.8,43.79,32.788094
2492,-1.0,21.3,30.2,48.0,45.59,21.8,75.566,32.4,-1.0,26.6,27.793753
2493,10.25,32.31,48.83,-1.0,102.72,45.18,52.6,67.43,18.59,132.99,57.186493
2494,-1.0,-1.0,-1.0,21.8,61.75,13.7,27.917,23.7,21.6,18.9,22.825037
2495,-1.0,-1.0,-1.0,34.6,38.88,22.4,55.576,18.6,28.3,21.9,26.786827
2496,64.8,34.5,43.4,62.9,58.54,26.8,103.45,43.0,-1.0,35.82,38.69363
2497,7.44,22.87,27.46,-1.0,42.5,14.95,15.28,17.75,17.69,18.52,21.348629
2498,-1.0,70.1,101.2,253.8,234.84,67.3,237.61,87.7,173.5,94.9,104.423836
2499,21.6,-1.0,-1.0,-1.0,51.8,15.1,44.778,44.32,-1.0,30.43,27.808632
2500,-1.0,40.9,26.4,58.6,-1.0,23.4,-1.0,-1.0,31.7,15.74,31.067322
2501,-1.0,23.7,39.0,73.1,-1.0,43.6,-1.0,50.26,37.8,95.19,47.297916
2502,49.2,-1.0,-1.0,159.9,67.87,35.5,88.822,57.2,35.3,44.58,49.907967
2503,-1.0,-1.0,121.0,188.4,49.32,37.8,159.28,52.0,35.0,30.5,42.035896
2504,19.7,21.1,-1.0,41.6,47.12,9.7,31.3,17.8,23.6,10.4,17.299982
2505,-1.0,5.5,31.9,-1.0,-1.0,21.0,-1.0,-1.0,-1.0,22.14,27.512922
2506,-1.0,55.9,57.6,89.4,-1.0,49.9,116.62,64.8,-1.0,45.1,45.654827
2507,-1.0,-1.0,-1.0,47.9,56.24,25.3,59.72,35.7,36.4,31.5,33.544582
2508,-1.0,28.4,40.7,76.4,40.93,20.7,75.912,38.9,-1.0,28.8,27.545408
2509,-1.0,52.0,28.6,63.8,-1.0,33.5,129.16,49.3,-1.0,40.8,38.79516
2510,-1.0,38.2,59.2,64.1,-1.0,60.2,-1.0,-1.0,-1.0,40.73,43.085423
2511,-1.0,-1.0,-1.0,21.8,26.0,13.0,26.19,35.9,23.2,14.6,19.535181
2512,-1.0,-1.0,-1.0,45.9,58.94,17.5,48.644,28.2,25.5,25.5,24.085892
2513,18.3,12.7,-1.0,-1.0,32.2,16.5,52.19,23.48,-1.0,17.04,21.468136
2514,-1.0,17.2,40.5,21.1,-1.0,-1.0,-1.0,34.08,-1.0,21.27,21.825436
2515,-1.0,-1.0,14.1,13.2,18.82,15.3,16.511,10.6,6.2,27.0,13.769475
2516,86.9,-1.0,56.0,91.0,81.02,90.1,103.45,67.0,114.8,103.86,89.89231
2517,54.8,36.4,-1.0,46.2,59.24,23.0,66.197,-1.0,19.4,25.43,34.61427
2518,20.1,18.1,-1.0,62.5,24.8,12.6,67.222,-1.0,18.4,17.79,19.484257
2519,-1.0,10.9,29.6,21.5,16.94,3.4,28.137,16.6,13.3,8.1,12.920201
2520,36.5,45.8,-1.0,107.4,109.63,39.2,140.97,74.8,36.7,56.17,72.431305
2521,29.2,-1.0,-1.0,41.4,-1.0,20.5,59.629,-1.0,-1.0,27.0,21.281725
2522,33.6,32.2,-1.0,57.7,56.0,31.2,139.5,-1.0,39.7,48.35,35.879047
2523,-1.0,-1.0,65.6,24.6,-1.0,-1.0,-1.0,-1.0,-1.0,27.33,25.372149
2524,-1.0,26.7,25.5,49.4,-1.0,14.0,54.159,15.7,22.4,23.5,16.232973
2525,42.7,63.9,-1.0,112.1,57.7,49.2,85.973,-1.0,53.9,42.63,55.011215
2526,-1.0,26.2,37.9,88.5,-1.0,19.6,-1.0,-1.0,16.9,76.37,26.81114
2527,37.5,48.3,-1.0,59.1,49.13,22.7,68.312,-1.0,38.1,46.29,32.668484
2528,17.2,-1.0,-1.0,8.1,-1.0,25.8,52.462,23.3,21.4,11.02,24.25534
2529,-1.0,41.2,29.9,46.7,-1.0,-1.0,-1.0,35.85,-1.0,34.0,27.073627
2530,23.72,34.17,41.99,-1.0,-1.0,51.85,58.63,29.64,26.69,43.99,40.956886
2531,41.1,34.6,-1.0,202.3,168.87,23.2,170.0,90.9,39.4,75.81,82.12137
2532,103.6,99.6,98.7,145.5,135.38,65.8,98.19,92.3,-1.0,89.29,104.327805
2533,-1.0,44.3,62.3,69.9,-1.0,41.1,97.741,74.6,-1.0,51.4,50.222324
2534,-1.0,-1.0,-1.0,43.4,41.51,40.2,42.149,33.9,56.2,45.6,45.02458
2535,2.1,38.7,-1.0,22.5,31.0,-1.0,30.762,-1.0,-1.0,21.74,15.970921
2536,74.0,-1.0,-1.0,191.3,124.6,68.8,138.26,45.4,79.7,93.95,71.264946
2537,-1.0,30.9,50.2,32.0,-1.0,-1.0,-1.0,-1.0,11.8,8.22,29.177141
2538,-1.0,16.1,33.2,22.8,21.12,10.8,40.459,12.7,18.8,12.58,13.584523
2539,19.66,21.06,68.37,-1.0,38.79,18.36,58.2,40.56,20.77,35.9,29.022116
2540,-1.0,37.0,46.5,93.6,51.23,48.7,59.691,46.2,-1.0,40.8,45.124466
2541,-1.0,-1.0,10.9,7.4,5.23,15.9,20.529,11.5,10.0,6.5,13.210163
2542,-1.0,77.3,84.0,133.7,68.77,63.5,94.415,75.5,-1.0,48.8,66.798775
2543,-1.0,52.6,74.5,78.5,-1.0,52.5,102.53,61.8,64.1,59.6,62.37225
2544,-1.0,62.8,45.7,77.4,83.96,38.4,119.58,50.9,-1.0,48.0,52.023727
2545,-1.0,10.0,23.2,17.1,-1.0,-1.0,-1.0,6.59,-1.0,9.21,12.529935
2546,-1.0,45.5,-1.0,66.8,80.04,75.4,-1.0,87.9,-1.0,48.3,95.16027
2547,25.1,-1.0,-1.0,38.0,39.22,5.7,37.779,21.5,15.4,10.79,21.989943
2548,-1.0,-1.0,24.13,15.01,-1.0,-1.0,134.08,-1.0,9.24,7.97,11.738846
2549,21.9,22.5,-1.0,30.9,27.6,-1.0,30.317,-1.0,-1.0,8.4,15.502631
2550,-1.0,18.6,-1.0,-1.0,64.8,-1.0,34.47,26.03,-1.0,29.78,26.863787
2551,2.17,8.88,18.26,-1.0,48.11,25.22,50.97,19.19,8.99,16.74,23.969847
2552,-1.0,17.5,17.2,24.8,-1.0,16.1,-1.0,19.26,25.0,14.66,20.62485
2553,34.53,43.82,84.15,-1.0,84.69,41.86,51.81,53.33,38.94,34.39,48.404083
2554,22.25,10.7,16.84,21.87,-1.0,11.2,-1.0,14.55,18.05,17.63,16.187725
2555,40.01,26.83,28.59,-1.0,-1.0,29.02,73.1,22.0,31.04,43.9,30.460268
2556,-1.0,22.2,41.0,49.7,-1.0,-1.0,-1.0,-1.0,-1.0,25.92,24.114271
2557,-1.0,40.8,39.1,101.1,131.05,42.2,90.313,61.8,49.6,51.5,59.456753
2558,29.4,19.8,-1.0,33.4,38.47,31.1,86.161,-1.0,25.3,30.61,35.936626
2559,-1.0,48.2,-1.0,157.5,-1.0,86.2,42.928,-1.0,117.4,58.8,78.66236
2560,-1.0,-1.0,19.5,16.1,17.92,12.3,28.03,9.8,2.0,14.0,10.824331
2561,-1.0,21.1,19.7,28.3,-1.0,-1.0,-1.0,28.96,-1.0,24.81,19.196442
2562,-1.0,10.0,37.3,16.7,21.98,8.3,44.069,16.0,7.1,14.6,16.778103
2563,32.8,21.5,-1.0,-1.0,25.2,17.2,37.645,23.58,-1.0,16.95,24.283043
2564,21.93,59.06,48.6,176.47,-1.0,52.38,-1.0,68.72,23.86,74.0,64.277374
2565,-1.0,59.1,76.5,56.8,-1.0,-1.0,-1.0,-1.0,10.3,38.57,41.61594
2566,-1.0,-1.0,-1.0,32.9,18.52,14.4,34.863,28.3,35.2,16.6,23.324072
2567,-1.0,-1.0,-1.0,15.7,20.18,10.6,47.695,17.4,28.3,12.6,16.383787
2568,-1.0,-1.0,-1.0,19.0,35.4,19.6,72.586,23.9,33.8,14.7,24.268559
2569,-1.0,37.9,48.2,35.0,-1.0,-1.0,-1.0,87.86,-1.0,28.05,26.91673
2570,23.29,42.13,23.99,-1.0,-1.0,64.43,26.19,60.26,40.05,64.64,69.80731
2571,-1.0,21.7,6.2,24.5,34.93,28.3,43.537,26.3,-1.0,25.4,29.43589
2572,-1.0,-1.0,43.1,51.3,-1.0,-1.0,-1.0,89.04,-1.0,40.58,31.902113
2573,36.9,29.0,-1.0,102.7,58.64,35.3,62.219,-1.0,30.9,43.7,39.050262
2574,36.72,29.6,45.39,-1.0,39.59,58.94,-1.0,67.2,26.47,95.09,59.18567
2575,-1.0,30.4,49.2,48.1,-1.0,48.9,68.614,45.9,-1.0,29.5,42.421276
2576,-1.0,-1.0,16.5,42.5,60.75,7.8,15.806,18.1,12.7,18.0,15.343418
2577,-1.0,30.8,43.6,39.8,47.81,23.6,59.61,49.5,-1.0,41.5,36.347904
2578,41.33,29.01,26.42,-1.0,-1.0,33.17,69.1,28.24,44.13,36.57,42.693962
2579,-1.0,130.9,122.9,304.2,257.31,133.3,307.41,184.8,132.0,191.87,204.14302
2580,-1.0,-1.0,-1.0,9.7,-1.0,29.1,36.99,12.7,26.0,11.0,17.726454
2581,-1.0,52.6,90.9,94.0,-1.0,24.8,-1.0,57.83,24.0,36.3,35.99486
2582,-1.0,-1.0,66.4,79.7,32.16,26.1,87.869,22.9,37.1,25.5,27.764055
2583,-1.0,-1.0,21.9,76.6,75.99,32.6,80.381,37.0,161.7,44.8,41.52785
2584,22.68,28.26,42.68,-1.0,-1.0,28.02,57.1,27.34,28.12,32.58,33.728275
2585,30.4,-1.0,72.2,184.9,111.21,39.0,119.6,72.4,22.3,64.8,67.47779
2586,-1.0,22.8,74.5,186.8,67.03,35.2,82.279,62.2,-1.0,23.3,42.49753
2587,-1.0,-1.0,122.1,91.5,50.2,24.4,135.27,31.4,23.7,26.4,29.019114
2588,-1.0,-1.0,27.1,75.2,32.1,18.9,43.24,42.2,30.4,21.9,26.433472
2589,17.1,27.34,28.83,37.54,-1.0,26.22,14.14,32.13,20.72,29.68,26.559645
2590,41.8,-1.0,-1.0,68.5,58.26,31.2,76.562,-1.0,70.1,39.59,43.263805
2591,-1.0,40.8,52.5,36.6,38.23,32.0,53.603,35.6,-1.0,39.6,35.91437
2592,-1.0,4.9,34.4,-1.0,-1.0,43.4,-1.0,26.62,39.8,30.26,35.27647
2593,-1.0,23.9,32.1,52.8,48.17,24.8,73.926,34.4,40.2,36.42,33.69057
2594,8.3,-1.0,-1.0,14.8,-1.0,6.9,26.106,11.1,17.5,10.3,11.516582
2595,-1.0,-1.0,-1.0,25.5,34.58,21.9,62.882,17.4,14.2,17.6,21.899418
2596,-1.0,-1.0,-1.0,-1.0,36.79,7.1,26.794,7.5,19.4,18.6,11.418805
2597,-1.0,4.4,21.6,19.3,-1.0,-1.0,-1.0,4.84,-1.0,10.05,13.120694
2598,-1.0,8.8,39.6,23.1,-1.0,-1.0,-1.0,14.52,-1.0,12.74,15.521265
2599,13.4,51.1,-1.0,-1.0,17.7,-1.0,33.025,27.96,-1.0,20.35,18.404646
2600,46.4,-1.0,-1.0,72.9,47.24,35.4,85.005,25.3,39.1,36.66,35.145844
2601,92.56,120.39,80.59,139.51,-1.0,-1.0,-1.0,76.35,91.04,106.13,69.55673
2602,-1.0,13.9,16.3,11.7,-1.0,14.4,-1.0,7.21,22.7,14.83,15.2953415
2603,-1.0,32.4,64.0,159.6,-1.0,64.3,-1.0,82.61,59.2,70.92,81.529526
2604,-1.0,48.7,55.6,121.7,-1.0,54.5,-1.0,-1.0,37.3,45.6,56.866158
2605,-1.0,-1.0,30.7,32.7,33.4,17.1,68.173,28.3,14.5,20.7,21.235386
2606,106.48,-1.0,61.58,-1.0,41.09,78.25,35.87,79.01,76.13,79.05,86.55158
2607,-1.0,32.2,43.6,36.6,29.11,55.1,57.682,39.8,-1.0,50.0,36.606796
2608,-1.0,53.5,70.3,55.7,47.4,17.2,85.42,58.3,-1.0,59.2,48.536266
2609,-1.0,37.0,-1.0,94.0,13.99,39.7,61.229,37.1,-1.0,32.6,43.85953
2610,31.9,13.9,-1.0,45.6,82.19,21.4,43.785,34.5,18.9,18.88,27.262669
2611,-1.0,12.1,27.6,59.9,52.49,24.5,70.215,32.7,63.8,31.0,30.687634
2612,-1.0,24.5,31.8,71.2,70.4,26.6,94.446,33.6,-1.0,37.5,30.734081
2613,19.36,45.64,47.39,70.02,-1.0,43.43,-1.0,30.64,17.71,29.33,35.20501
2614,-1.0,39.2,-1.0,-1.0,46.7,-1.0,82.599,36.12,-1.0,34.17,32.53707
2615,-1.0,22.7,32.3,44.1,47.16,24.0,77.949,28.8,67.4,26.3,29.272263
2616,-1.0,16.1,21.3,69.5,23.93,18.5,47.499,24.2,-1.0,37.7,19.657358
2617,-1.0,12.52,8.62,6.44,-1.0,13.28,114.87,7.25,13.88,8.06,11.407527
2618,35.7,27.0,63.4,62.4,63.08,44.9,57.72,42.8,40.2,50.62,43.628345
2619,-1.0,9.9,8.4,12.2,37.73,14.7,31.523,20.8,-1.0,8.4,18.521257
2620,-1.0,69.3,59.8,189.0,121.31,54.6,259.75,93.6,143.5,57.9,78.19667
2621,-1.0,24.7,47.1,45.3,-1.0,29.7,-1.0,-1.0,-1.0,51.5,25.15095
2622,27.43,49.98,-1.0,-1.0,50.68,26.77,-1.0,41.6,36.45,44.35,42.785786
2623,39.8,50.7,-1.0,55.1,52.42,39.1,71.307,-1.0,73.7,39.83,50.29933
2624,55.93,36.24,72.66,57.69,-1.0,16.41,-1.0,53.71,42.32,31.29,40.15614
2625,30.0,55.1,-1.0,-1.0,44.4,-1.0,49.688,21.68,-1.0,13.85,22.326738
2626,39.0,27.8,-1.0,50.2,46.36,36.4,71.036,33.1,23.0,31.86,37.742184
2627,-1.0,66.8,86.9,94.7,186.15,49.3,198.64,67.8,69.5,79.8,72.85485
2628,31.4,25.4,-1.0,64.0,59.28,22.5,49.988,-1.0,11.0,16.23,31.282684
2629,20.7,27.6,-1.0,72.8,53.51,23.2,75.912,41.1,25.6,19.32,34.907177
2630,-1.0,9.8,-1.0,-1.0,25.5,-1.0,37.281,11.45,-1.0,13.17,17.724243
2631,86.1,40.6,-1.0,100.2,86.08,50.2,138.91,78.1,86.8,69.8,70.8678
2632,50.94,60.04,65.49,-1.0,76.38,84.09,22.78,103.13,38.3,72.38,99.84052
2633,-1.0,-1.0,-1.0,35.1,33.95,20.3,27.089,25.7,10.9,17.1,21.960667
2634,33.57,31.34,42.55,-1.0,-1.0,30.46,-1.0,34.16,25.36,22.65,29.695112
2635,17.3,12.1,-1.0,-1.0,42.2,8.4,52.075,1.1,-1.0,9.65,14.9402685
2636,23.7,5.1,-1.0,-1.0,27.1,13.1,24.236,22.67,-1.0,12.41,23.035976
2637,-1.0,-1.0,-1.0,121.9,89.57,39.7,75.87,51.0,47.7,70.0,46.92431
2638,15.5,8.8,-1.0,-1.0,25.3,11.0,27.701,24.65,-1.0,16.81,19.56143
2639,36.07,26.3,17.16,-1.0,119.08,18.16,53.9,15.49,39.89,32.12,26.414928
2640,-1.0,40.8,-1.0,92.9,55.73,35.5,73.159,47.8,36.2,39.25,44.788284
2641,36.7,32.0,59.7,149.9,156.02,56.9,158.82,63.0,22.3,99.35,74.76037
2642,42.12,33.8,50.67,-1.0,66.02,36.44,97.58,34.59,42.4,50.14,39.58524
2643,-1.0,-1.0,41.8,54.8,54.14,30.0,72.404,33.8,48.5,58.1,37.488464
2644,-1.0,30.9,31.6,52.9,40.4,20.7,50.318,29.8,-1.0,26.7,26.93421
2645,-1.0,29.1,75.7,46.3,-1.0,-1.0,-1.0,56.89,-1.0,28.92,34.31176
2646,-1.0,-1.0,47.0,61.0,-1.0,-1.0,-1.0,37.67,-1.0,29.36,33.152355
2647,43.4,-1.0,49.7,83.3,181.42,37.1,112.32,66.7,44.5,39.71,67.02245
2648,-1.0,17.5,17.0,20.1,19.93,18.9,108.2,26.1,-1.0,13.5,24.032553
2649,-1.0,-1.0,-1.0,22.8,22.64,4.6,18.406,18.3,19.7,13.5,13.260499
2650,94.0,79.1,-1.0,58.7,93.55,61.3,139.55,68.1,105.1,63.59,71.83388
2651,-1.0,33.7,44.7,74.3,36.44,32.1,63.204,34.7,-1.0,26.4,32.91592
2652,-1.0,20.9,39.4,36.3,-1.0,-1.0,-1.0,43.48,-1.0,21.26,26.051626
2653,-1.0,12.2,-1.0,-1.0,96.1,-1.0,88.698,60.98,-1.0,52.36,35.45761
2654,-1.0,26.6,105.0,170.3,-1.0,-1.0,-1.0,-1.0,7.6,28.34,51.061634
2655,13.96,19.65,28.45,61.3,-1.0,18.03,-1.0,21.92,17.16,10.25,21.779917
2656,63.0,66.9,68.8,107.8,48.63,32.7,87.917,45.7,37.0,35.48,44.620033
2657,-1.0,-1.0,1.3,47.3,44.61,29.9,52.076,45.2,66.8,43.4,44.549614
2658,-1.0,33.5,16.1,22.3,-1.0,-1.0,-1.0,29.49,-1.0,20.5,20.512783
2659,-1.0,-1.0,24.5,37.1,-1.0,-1.0,-1.0,-1.0,-1.0,13.76,18.9875
2660,49.43,91.98,-1.0,-1.0,-1.0,84.46,230.07,80.61,80.18,153.9,136.0345
