FECHA,HORA,AGU_PM10,ATM_PM10,CEN_PM10,LDO_PM10,LPIN_PM10,MIR_PM10,OBL_PM10,SFE_PM10,TLA_PM10,VAL_PM10,HR,TMP,WS,PM10-2,PM10-1
2016-02-15 03:00:00,03:00,11.94,31.88,46.47,22.41,,26.72,39.95,29.33,28.34,18.04,51.5,17.3,1.8,,
2016-02-15 04:00:00,04:00,16.51,32.59,46.23,27.77,,39.4,28.76,18.9,28.97,23.97,54.9,16.2,0.5,,
2016-02-15 05:00:00,05:00,22.74,38.01,47.26,26.47,,42.3,28.71,25.66,29.73,22.28,58.4,15.3,0.7,,
2016-02-15 06:00:00,06:00,34.66,44.04,57.31,33.76,,45.19,47.02,34.33,39.64,27.38,68.3,13.3,0.6,,
2016-02-15 07:00:00,07:00,39.8,65.15,87.47,55.18,,59.76,84.63,40.99,75.64,59.72,66.0,13.2,1.2,,
2016-02-15 08:00:00,08:00,64.09,105.49,118.57,83.4,,117.83,102.38,59.43,110.18,97.99,64.8,14.3,0.5,,
2016-02-15 09:00:00,09:00,62.67,124.1,114.13,72.39,,,107.4,91.57,78.23,97.99,48.2,19.1,0.4,,
2016-02-15 10:00:00,10:00,54.25,88.45,75.81,69.89,,103.28,72.57,115.06,49.89,83.06,28.5,23.1,0.7,,
2016-02-15 11:00:00,11:00,38.89,66.61,57.48,68.44,,29.15,38.06,132.98,50.46,57.44,20.9,25.5,0.8,,
2016-02-15 12:00:00,12:00,31.61,48.39,34.21,58.56,,42.26,29.17,127.62,34.16,44.76,16.3,26.5,1.6,,
2016-02-15 13:00:00,13:00,29.08,29.67,25.2,38.27,,69.52,23.97,101.62,24.0,43.19,14.5,27.6,1.5,,
2016-02-15 14:00:00,14:00,28.79,23.89,29.12,38.49,,108.93,25.27,63.88,36.55,35.63,13.2,28.9,1.5,,
2016-02-15 15:00:00,15:00,25.8,34.09,33.62,34.53,,215.32,33.42,65.97,37.26,38.03,12.2,30.1,1.6,,
2016-02-15 16:00:00,16:00,33.45,38.08,34.65,31.59,,191.04,38.31,63.05,44.7,51.5,11.9,30.0,2.1,,
2016-02-15 17:00:00,17:00,54.18,45.7,56.0,58.03,,106.54,53.6,94.79,48.92,62.2,11.5,30.3,1.8,,
2016-02-15 18:00:00,18:00,49.45,62.82,53.54,81.74,,74.33,67.83,35.28,46.98,72.58,12.4,29.3,1.2,,
2016-02-15 19:00:00,19:00,48.94,75.13,72.17,128.95,,79.74,72.11,30.48,67.97,73.45,15.0,27.0,2.1,,
2016-02-15 20:00:00,20:00,39.44,76.97,82.74,139.76,,52.71,86.34,28.7,120.83,64.59,21.0,24.5,0.7,,
2016-02-15 21:00:00,21:00,43.38,81.63,88.98,135.11,,48.12,79.05,39.81,92.69,60.28,28.2,22.0,1.0,,
2016-02-15 22:00:00,22:00,49.64,70.69,91.24,158.26,,44.52,71.64,52.15,90.38,60.28,26.6,21.8,1.5,,
2016-02-15 23:00:00,23:00,35.67,48.41,100.43,156.08,,27.23,54.79,37.17,120.0,61.53,31.6,20.2,1.0,,
2016-02-16 00:00:00,00:00,36.43,57.65,108.65,147.63,,15.44,120.34,88.49,126.48,84.29,33.7,20.2,1.7,,
2016-02-16 01:00:00,01:00,34.18,43.36,86.09,90.0,,17.62,83.87,53.09,121.94,108.42,40.2,18.6,1.0,,
2016-02-16 02:00:00,02:00,23.99,36.95,58.12,67.83,,10.01,35.74,34.79,100.22,40.94,43.2,18.0,0.9,,
2016-02-16 03:00:00,03:00,25.11,33.62,43.57,54.64,,13.4,34.95,20.5,53.83,27.42,47.9,17.9,0.8,,
2016-02-16 04:00:00,04:00,33.66,31.88,49.91,37.57,,44.7,59.93,24.94,39.03,32.78,53.9,15.6,0.8,,
2016-02-16 05:00:00,05:00,32.07,34.14,57.06,41.94,,46.05,68.43,35.41,54.0,35.75,59.8,14.9,0.7,,
2016-02-16 06:00:00,06:00,42.19,41.74,75.46,55.64,,35.05,79.15,74.75,67.29,47.89,55.5,14.8,0.6,,
2016-02-16 07:00:00,07:00,48.34,75.48,90.01,76.87,,28.04,87.65,107.99,94.38,63.88,59.1,14.4,0.8,,
2016-02-16 08:00:00,08:00,68.39,105.93,100.25,72.5,,29.6,107.84,69.66,102.2,89.09,52.2,16.1,1.1,,
2016-02-16 09:00:00,09:00,103.35,150.33,89.86,114.71,,32.12,109.52,74.46,112.4,126.33,43.6,19.0,0.5,,
2016-02-16 10:00:00,10:00,105.15,99.61,91.17,98.06,,35.26,94.51,33.16,113.23,132.11,37.7,21.8,1.0,,
2016-02-16 11:00:00,11:00,82.52,63.49,63.87,70.77,,41.2,58.12,20.14,71.69,94.54,33.9,24.1,1.3,,
2016-02-16 12:00:00,12:00,75.65,44.56,48.01,46.7,,43.18,43.01,22.6,38.74,75.78,30.3,26.4,1.4,,
2016-02-16 13:00:00,13:00,64.17,37.13,33.9,34.16,,92.3,39.98,42.74,27.08,56.37,27.7,27.4,1.8,,
2016-02-16 14:00:00,14:00,43.73,34.84,35.92,31.99,,110.2,42.91,25.43,25.46,42.94,24.5,28.3,1.4,,
2016-02-16 15:00:00,15:00,35.66,42.29,34.09,39.6,,190.53,32.19,23.95,31.36,40.08,21.4,29.8,1.6,,
2016-02-16 16:00:00,16:00,35.91,39.63,42.56,32.68,,239.38,34.98,17.91,34.47,46.2,20.1,30.5,1.5,,
2016-02-16 17:00:00,17:00,39.85,52.7,41.22,27.95,,204.72,43.4,18.44,38.77,58.32,17.1,30.6,1.1,,
2016-02-16 18:00:00,18:00,46.46,53.55,42.52,64.78,,107.03,48.54,15.13,49.87,63.41,21.0,29.1,1.9,,
2016-02-16 19:00:00,19:00,70.33,81.77,70.81,96.61,,75.58,67.22,14.73,90.56,81.57,24.8,27.2,1.8,,
2016-02-16 20:00:00,20:00,99.55,105.07,112.65,81.76,,43.17,85.91,20.94,114.34,104.95,28.3,25.3,1.3,,
2016-02-16 21:00:00,21:00,83.61,144.73,135.89,77.38,,43.05,96.45,24.0,127.44,92.82,29.7,24.0,0.7,,
2016-02-16 22:00:00,22:00,85.57,162.99,157.48,43.51,,42.34,119.36,25.53,143.02,96.99,33.5,23.1,0.6,,
2016-02-16 23:00:00,23:00,76.41,146.11,169.94,49.93,,41.17,126.32,46.96,112.97,75.01,36.7,22.0,0.9,,
2016-02-17 00:00:00,00:00,75.23,117.26,156.78,49.9,,25.7,118.93,98.8,106.01,75.28,38.4,21.1,1.1,,
2016-02-17 01:00:00,01:00,73.76,90.51,144.86,52.87,,27.36,104.62,67.01,110.0,82.91,43.3,19.9,0.6,,
2016-02-17 02:00:00,02:00,50.52,70.61,130.53,44.52,,28.31,86.91,51.98,90.27,91.52,45.3,19.1,0.4,,
2016-02-17 03:00:00,03:00,34.99,61.3,142.29,52.78,,32.5,81.5,16.14,73.69,68.91,51.4,18.2,0.9,,
2016-02-17 04:00:00,04:00,48.54,61.62,77.95,45.36,,36.76,62.15,16.19,58.96,59.45,56.9,17.2,0.9,,
2016-02-17 05:00:00,05:00,47.97,62.15,55.11,36.11,,52.76,58.99,22.06,55.33,60.53,62.3,16.0,0.4,,
2016-02-17 06:00:00,06:00,40.76,71.54,53.59,44.04,,48.83,59.31,23.16,56.74,78.69,57.5,16.3,0.4,,
2016-02-17 07:00:00,07:00,62.93,90.71,64.03,62.48,,39.72,60.74,31.23,66.93,97.34,62.9,15.7,0.8,,
2016-02-17 08:00:00,08:00,99.22,122.06,75.2,74.21,,45.21,69.92,39.4,68.76,85.89,52.8,17.5,0.6,,
2016-02-17 09:00:00,09:00,101.98,109.36,71.91,80.64,,80.6,75.2,49.9,60.43,77.3,33.5,21.7,1.3,,
2016-02-17 10:00:00,10:00,75.7,78.64,57.18,72.14,,76.04,53.84,59.5,59.17,74.85,21.7,24.5,1.8,,
2016-02-17 11:00:00,11:00,64.82,45.08,46.73,53.82,,67.75,38.98,58.09,48.77,47.46,17.9,27.3,1.4,,
2016-02-17 12:00:00,12:00,50.71,39.8,42.51,36.35,,55.73,45.96,63.22,41.63,45.13,14.9,29.4,2.2,,
2016-02-17 13:00:00,13:00,44.45,35.65,33.95,37.77,,52.44,31.73,80.6,35.29,46.32,10.0,31.3,3.4,,
2016-02-17 14:00:00,14:00,40.7,29.89,39.25,36.86,,126.22,28.83,55.28,32.6,49.18,9.4,32.1,3.1,,
2016-02-17 15:00:00,15:00,42.25,38.31,48.23,39.22,,113.17,38.19,75.28,29.72,44.81,8.8,33.1,3.6,,
2016-02-17 16:00:00,16:00,35.13,38.46,36.59,26.44,,218.3,40.04,51.46,29.49,38.07,8.8,33.2,3.6,,
2016-02-17 17:00:00,17:00,37.66,36.54,46.26,23.93,,147.88,29.03,53.54,38.59,43.47,8.3,32.7,3.5,,
2016-02-17 18:00:00,18:00,31.3,62.84,54.18,32.06,,121.2,28.12,50.7,46.82,53.71,9.3,30.7,2.8,,
2016-02-17 19:00:00,19:00,47.84,75.75,69.89,60.68,,64.54,54.48,77.5,61.6,61.27,11.5,27.8,1.0,,
2016-02-17 20:00:00,20:00,96.3,82.12,112.57,70.74,,58.71,81.03,101.37,97.23,72.57,13.6,26.1,0.2,,
2016-02-17 21:00:00,21:00,104.8,110.49,141.38,52.03,,48.15,84.34,166.35,118.33,72.57,17.5,24.4,0.4,,
2016-02-17 22:00:00,22:00,103.05,143.27,160.23,63.6,,41.36,74.54,188.61,148.46,69.92,22.5,21.8,2.2,,
2016-02-17 23:00:00,23:00,99.82,130.24,116.63,63.43,,63.65,58.1,163.49,90.55,86.5,17.0,22.6,3.3,,
2016-02-18 00:00:00,00:00,82.57,102.17,73.78,44.21,,61.82,54.22,93.95,63.61,68.85,19.3,21.8,2.5,,
2016-02-18 01:00:00,01:00,55.12,57.36,50.0,44.74,,65.26,39.25,61.17,63.23,60.41,20.5,20.7,2.8,,
2016-02-18 02:00:00,02:00,43.7,43.19,44.62,35.02,,46.4,33.01,38.16,50.81,40.09,23.8,19.2,2.3,,
2016-02-18 03:00:00,03:00,38.03,32.71,33.95,27.9,,41.45,25.37,27.1,39.51,32.03,27.9,17.6,0.8,,
2016-02-18 04:00:00,04:00,31.68,34.61,28.09,28.38,,48.97,25.25,10.42,31.18,29.56,30.2,16.8,1.2,,
2016-02-18 05:00:00,05:00,28.14,36.17,30.83,28.85,,71.41,28.66,8.26,29.58,25.97,34.5,15.7,0.9,,
2016-02-18 06:00:00,06:00,31.76,51.74,37.77,29.27,,52.35,39.16,15.27,31.58,32.33,32.4,15.4,1.5,,
2016-02-18 07:00:00,07:00,46.94,86.63,,40.32,,50.9,56.38,12.97,50.37,49.0,36.1,14.4,1.3,,
2016-02-18 08:00:00,08:00,78.21,103.07,,55.81,,48.6,77.57,27.76,60.8,58.68,34.1,15.8,1.4,,
2016-02-18 09:00:00,09:00,66.22,77.95,,61.13,,44.52,71.39,20.72,57.09,55.89,27.4,19.1,2.4,,
2016-02-18 10:00:00,10:00,52.6,50.81,,60.91,,44.01,47.37,46.51,61.53,52.5,23.6,22.0,1.6,,
2016-02-18 11:00:00,11:00,50.43,33.17,44.59,49.12,,65.46,39.92,104.26,43.6,46.06,21.8,24.2,1.5,,
2016-02-18 12:00:00,12:00,48.16,36.44,58.11,39.81,,52.14,35.64,93.83,32.87,48.84,20.7,25.9,1.6,,
2016-02-18 13:00:00,13:00,46.36,31.36,52.29,43.68,,56.85,32.24,94.09,35.06,48.76,19.2,27.5,1.4,,
2016-02-18 14:00:00,14:00,42.12,33.8,50.14,50.67,,66.02,36.44,97.58,34.59,42.4,16.4,29.6,1.1,,
2016-02-18 15:00:00,15:00,36.01,40.78,47.55,51.05,,126.71,35.05,61.26,32.75,38.3,13.9,31.2,1.1,,
2016-02-18 16:00:00,16:00,30.85,42.67,41.61,46.27,,210.58,35.75,73.3,30.04,41.11,13.0,31.5,1.4,,
2016-02-18 17:00:00,17:00,29.06,41.19,40.43,40.58,,268.58,40.58,130.36,37.87,36.88,12.0,31.9,1.3,,
2016-02-18 18:00:00,18:00,31.03,42.54,39.19,57.63,,160.66,45.71,53.54,39.93,35.94,13.5,30.4,2.1,,
2016-02-18 19:00:00,19:00,61.23,74.19,48.84,122.85,,120.05,60.09,56.25,70.27,53.86,16.1,28.1,1.5,,
2016-02-18 20:00:00,20:00,73.45,110.75,85.92,151.14,,134.27,74.46,100.26,88.01,94.53,21.8,25.1,1.8,,
2016-02-18 21:00:00,21:00,55.75,110.88,114.68,139.41,,131.78,77.42,157.23,108.86,73.52,27.2,22.9,0.5,,
2016-02-18 22:00:00,22:00,44.91,96.29,127.52,134.93,,63.13,64.53,172.07,88.09,59.27,32.6,21.3,1.2,,
2016-02-18 23:00:00,23:00,42.55,85.3,114.92,147.53,,61.13,53.2,151.53,85.69,49.3,34.7,21.1,0.9,,
2016-02-19 00:00:00,00:00,49.89,73.26,146.63,113.87,,57.43,51.74,27.13,114.45,46.89,40.7,20.6,1.7,,
2016-02-19 01:00:00,01:00,67.28,51.41,170.45,67.33,,43.9,66.38,25.53,110.42,58.75,49.5,20.4,1.6,,
2016-02-19 02:00:00,02:00,61.37,43.93,115.54,55.72,,35.01,59.87,16.81,99.96,45.68,49.8,18.6,2.1,,
2016-02-19 03:00:00,03:00,46.33,37.61,58.43,56.69,,52.69,72.73,14.38,88.64,37.82,52.8,16.9,0.7,,
2016-02-19 04:00:00,04:00,59.41,41.1,69.67,49.91,,82.34,57.36,13.63,58.99,38.19,57.6,16.3,0.4,,
2016-02-19 05:00:00,05:00,54.55,44.13,94.06,51.98,,68.47,68.34,22.17,64.77,67.29,56.0,16.0,1.2,,
2016-02-19 06:00:00,06:00,43.58,102.18,96.59,57.42,,68.39,90.47,25.7,74.25,52.38,61.6,14.9,0.2,,
2016-02-19 07:00:00,07:00,55.97,89.42,95.52,65.07,,97.44,92.96,40.99,83.4,62.01,60.4,14.4,0.6,,
2016-02-19 08:00:00,08:00,85.33,99.97,109.22,57.17,,64.35,99.48,62.07,105.19,100.97,53.5,16.5,0.5,,
2016-02-19 09:00:00,09:00,88.33,103.87,78.58,64.7,,90.16,89.98,37.99,89.91,114.74,33.6,19.5,1.3,,
2016-02-19 10:00:00,10:00,88.67,75.97,67.64,62.33,,47.28,73.5,38.0,66.08,110.06,25.1,23.1,1.3,,
2016-02-19 11:00:00,11:00,70.65,57.47,52.28,51.03,,62.38,77.89,25.41,46.4,71.82,20.6,25.2,1.6,,
2016-02-19 12:00:00,12:00,55.93,51.04,42.25,42.96,,79.64,68.6,48.16,45.56,53.24,17.1,27.4,1.0,,
2016-02-19 13:00:00,13:00,48.94,34.76,37.69,45.07,,71.39,40.18,42.29,37.95,49.6,15.6,29.2,1.2,,
2016-02-19 14:00:00,14:00,48.48,36.57,34.87,46.85,,196.09,30.37,40.45,36.61,44.12,13.1,30.4,1.2,,
2016-02-19 15:00:00,15:00,29.73,47.26,36.99,47.97,,189.62,49.59,36.93,35.09,40.74,11.1,31.6,0.9,,
2016-02-19 16:00:00,16:00,31.86,46.69,33.23,37.09,,188.88,49.06,36.83,32.46,61.81,10.5,31.8,1.1,,
2016-02-19 17:00:00,17:00,30.78,45.85,31.25,40.03,,219.89,37.72,52.09,28.09,83.81,10.3,32.1,1.3,,
2016-02-19 18:00:00,18:00,25.08,54.13,35.57,46.29,,99.31,39.0,24.15,29.5,81.93,12.0,30.4,1.4,,
2016-02-19 19:00:00,19:00,50.23,88.79,50.33,92.42,,96.43,54.78,37.4,60.01,103.76,16.6,27.8,1.9,,
2016-02-19 20:00:00,20:00,70.15,132.56,132.04,89.14,,84.35,112.6,48.33,147.1,91.4,22.5,25.5,0.8,,
2016-02-19 21:00:00,21:00,76.24,132.46,190.65,84.05,,82.23,174.2,94.01,162.35,108.86,26.6,24.5,0.5,,
2016-02-19 22:00:00,22:00,88.7,124.26,163.59,128.31,,86.0,160.48,71.38,140.41,96.11,29.5,23.0,0.4,,
2016-02-19 23:00:00,23:00,73.79,94.75,129.63,176.65,,85.34,80.56,53.3,127.64,61.96,33.0,21.0,1.3,,
2016-02-20 00:00:00,00:00,64.92,74.27,75.74,149.85,,63.44,79.69,32.8,69.79,55.26,38.2,20.3,1.4,,
2016-02-20 01:00:00,01:00,65.25,67.99,60.19,89.59,,73.17,81.61,31.86,60.49,40.88,42.6,18.8,1.5,,
2016-02-20 02:00:00,02:00,50.94,60.04,72.38,65.49,,76.38,84.09,22.78,103.13,38.3,40.0,18.4,1.0,,
2016-02-20 03:00:00,03:00,35.55,48.55,132.14,58.85,,71.2,70.54,21.0,111.1,36.02,47.2,16.9,1.1,,
2016-02-20 04:00:00,04:00,30.92,54.33,128.73,53.0,,,62.45,34.9,88.61,39.3,47.4,16.1,1.6,,
2016-02-20 05:00:00,05:00,30.45,50.5,92.47,51.07,,86.45,67.62,87.44,61.98,40.15,43.8,16.3,0.6,,
2016-02-20 06:00:00,06:00,32.93,59.51,70.46,42.36,,46.65,64.87,79.89,45.42,63.31,52.1,15.4,0.4,,
2016-02-20 07:00:00,07:00,50.35,71.52,62.82,37.3,,38.17,63.02,99.64,57.82,74.99,50.7,15.2,0.3,,
2016-02-20 08:00:00,08:00,76.26,98.3,78.6,40.11,,31.07,79.95,155.89,66.13,83.72,49.8,16.1,0.5,,
2016-02-20 09:00:00,09:00,79.8,101.58,71.96,53.5,,32.96,81.75,48.82,64.34,96.84,29.3,18.3,0.9,,
2016-02-20 10:00:00,10:00,98.73,77.03,60.9,62.9,,33.16,67.67,75.0,74.9,77.66,20.5,21.1,1.4,,
2016-02-20 11:00:00,11:00,82.63,49.59,50.32,65.77,,38.36,51.23,52.94,50.53,55.23,19.1,22.9,1.3,,
2016-02-20 12:00:00,12:00,68.18,38.73,41.99,78.88,,60.07,43.47,49.49,37.87,43.95,16.5,24.6,1.2,,
2016-02-20 13:00:00,13:00,68.68,32.14,37.74,47.17,,81.01,37.12,49.22,38.3,45.63,13.4,27.4,1.1,,
2016-02-20 14:00:00,14:00,45.88,33.42,38.54,30.39,,87.41,28.32,36.61,35.21,37.24,10.9,29.6,1.1,,
2016-02-20 15:00:00,15:00,30.15,36.42,36.5,28.55,,133.71,28.04,20.95,22.35,28.75,9.3,30.9,1.6,,
2016-02-20 16:00:00,16:00,22.59,35.19,26.08,28.7,,172.58,27.22,24.27,23.25,29.91,8.2,31.8,1.3,,
2016-02-20 17:00:00,17:00,22.99,25.47,25.29,31.71,,152.38,22.31,43.28,22.6,26.32,8.5,31.9,1.2,,
2016-02-20 18:00:00,18:00,24.99,31.13,26.38,35.84,,116.61,27.09,43.43,26.99,29.54,9.2,30.7,1.6,,
2016-02-20 19:00:00,19:00,47.09,69.8,35.18,66.69,,116.91,33.0,53.46,41.29,39.57,15.8,27.1,1.7,,
2016-02-20 20:00:00,20:00,56.21,93.94,65.0,76.36,,62.29,54.38,39.21,128.68,52.35,21.3,24.5,0.9,,
2016-02-20 21:00:00,21:00,45.37,84.76,112.09,70.87,,39.04,82.35,61.87,129.16,64.57,21.8,23.3,0.4,,
2016-02-20 22:00:00,22:00,61.47,95.95,120.12,77.51,,48.87,105.66,53.65,122.62,90.19,30.0,21.3,0.8,,
2016-02-20 23:00:00,23:00,64.28,95.33,156.78,90.08,,46.41,87.13,68.85,136.16,60.63,34.4,20.1,0.8,,
2016-02-21 00:00:00,00:00,60.05,83.09,174.04,82.13,,45.26,67.1,18.07,125.02,49.32,39.2,19.4,1.3,,
2016-02-21 01:00:00,01:00,66.47,58.78,139.83,78.82,,45.91,70.1,26.26,114.96,44.88,45.1,18.9,1.5,,
2016-02-21 02:00:00,02:00,60.2,49.76,90.67,80.18,,43.41,87.05,21.83,108.24,58.91,53.1,18.1,1.1,,
2016-02-21 03:00:00,03:00,51.21,52.42,88.14,72.04,,56.98,92.02,18.02,100.81,65.77,57.8,16.4,0.8,,
2016-02-21 04:00:00,04:00,46.63,53.59,102.89,63.03,,55.54,78.39,21.34,90.54,50.56,61.3,15.6,0.6,,
2016-02-21 05:00:00,05:00,32.84,73.6,80.06,55.18,,59.06,77.51,32.88,84.57,55.14,66.0,15.0,0.6,,
2016-02-21 06:00:00,06:00,36.98,76.63,68.21,63.52,,53.99,71.43,45.01,72.59,77.24,64.3,14.7,0.2,,
2016-02-21 07:00:00,07:00,35.65,77.93,76.4,67.19,,42.36,69.7,69.08,84.11,86.85,56.8,14.8,0.1,,
2016-02-21 08:00:00,08:00,41.09,80.65,77.92,80.59,,40.73,61.74,83.21,74.62,81.53,50.0,16.4,0.3,,
2016-02-21 09:00:00,09:00,51.03,87.8,63.11,85.46,,36.08,58.97,85.36,62.44,100.14,40.8,19.9,0.6,,
2016-02-21 10:00:00,10:00,66.42,75.06,54.51,95.03,,39.64,65.35,108.51,70.6,86.47,37.5,23.4,0.9,,
2016-02-21 11:00:00,11:00,75.74,64.26,61.9,72.03,,33.09,60.55,83.75,77.01,62.47,32.1,26.0,0.9,,
2016-02-21 12:00:00,12:00,66.26,57.18,65.19,53.63,,33.87,48.25,59.02,53.06,71.93,24.8,28.3,1.1,,
2016-02-21 13:00:00,13:00,47.15,44.61,55.85,56.29,,62.02,51.45,31.97,44.02,59.97,20.9,29.5,1.5,,
2016-02-21 14:00:00,14:00,47.61,36.88,48.05,54.03,,92.53,41.84,24.38,39.31,56.55,18.6,31.6,1.4,,
2016-02-21 15:00:00,15:00,46.63,63.4,38.48,42.44,,114.73,32.82,21.85,34.03,47.66,15.9,33.4,1.6,,
2016-02-21 16:00:00,16:00,26.9,59.77,33.06,29.46,,181.05,35.55,28.12,25.14,30.7,14.8,33.5,1.9,,
2016-02-21 17:00:00,17:00,18.54,,27.22,30.63,,271.34,25.3,27.05,25.18,26.09,14.0,33.1,2.8,,
2016-02-21 18:00:00,18:00,20.27,,17.17,28.5,,98.77,27.03,28.8,21.86,23.83,17.1,31.7,2.7,,
2016-02-21 19:00:00,19:00,33.99,,37.94,39.31,,74.77,38.22,26.67,26.44,37.09,21.9,29.5,3.5,,
2016-02-21 20:00:00,20:00,50.16,,68.24,69.45,,76.04,66.54,25.97,42.08,48.32,25.4,26.9,3.7,,
2016-02-21 21:00:00,21:00,60.23,,59.81,74.09,,58.53,59.28,26.4,46.57,53.12,29.6,25.1,2.5,,
2016-02-21 22:00:00,22:00,31.76,,52.67,66.36,,50.93,39.46,46.18,55.41,42.31,29.0,23.7,3.9,,
2016-02-21 23:00:00,23:00,21.56,,51.22,72.61,,57.46,38.42,81.45,47.31,34.42,31.6,22.6,2.0,,
2016-02-22 00:00:00,00:00,21.55,,39.06,63.5,,61.02,35.32,45.9,35.05,21.34,35.7,21.6,2.1,,
2016-02-22 01:00:00,01:00,22.46,,40.3,40.65,,47.06,35.51,24.71,29.81,21.28,42.1,20.9,2.4,,
2016-02-22 02:00:00,02:00,21.77,,33.39,34.3,,47.22,35.4,38.52,26.72,23.42,52.9,20.0,1.3,,
2016-02-22 03:00:00,03:00,19.83,,33.73,28.72,,45.25,33.86,40.06,21.51,22.42,59.5,19.6,2.3,,
2016-02-22 04:00:00,04:00,24.57,,31.12,29.2,,60.41,32.73,38.74,24.8,22.51,64.3,18.6,3.0,,
2016-02-22 05:00:00,05:00,27.66,,35.02,38.04,,71.43,35.04,36.08,29.12,26.25,69.2,17.2,1.5,,
2016-02-22 06:00:00,06:00,29.29,,48.14,46.91,,61.09,51.93,50.16,48.0,27.08,72.9,16.1,0.8,,
2016-02-22 07:00:00,07:00,51.02,,69.46,68.11,,48.48,85.24,101.42,67.31,60.82,76.0,15.3,0.2,,
2016-02-22 08:00:00,08:00,67.68,,93.96,102.13,,50.21,83.83,136.56,101.4,92.94,68.3,17.3,0.8,,
2016-02-22 09:00:00,09:00,83.11,,82.43,145.97,,57.83,75.13,123.28,98.42,98.82,57.4,21.3,0.5,,
2016-02-22 10:00:00,10:00,77.14,,61.31,105.9,,37.04,41.65,86.53,92.34,79.54,43.8,24.6,1.4,,
2016-02-22 11:00:00,11:00,56.08,,55.9,84.6,,40.2,43.05,68.89,71.41,69.47,33.4,26.5,2.2,,
2016-02-22 12:00:00,12:00,37.83,,45.03,73.88,,43.3,42.14,44.83,58.06,47.46,27.1,28.6,1.8,,
2016-02-22 13:00:00,13:00,20.01,,24.35,53.38,,31.02,29.53,35.56,37.69,34.54,24.7,30.0,2.5,,
2016-02-22 14:00:00,14:00,17.89,,32.21,47.81,,32.14,31.16,40.71,27.65,37.7,20.0,31.1,3.8,,
2016-02-22 15:00:00,15:00,21.79,,35.55,38.66,,37.83,33.06,32.34,26.2,41.16,18.3,31.5,4.1,,
2016-02-22 16:00:00,16:00,31.58,,31.54,36.02,,98.66,37.7,27.82,29.96,38.25,17.4,31.7,4.9,,
2016-02-22 17:00:00,17:00,29.31,,35.22,53.26,,52.63,45.25,37.32,32.41,41.55,18.9,31.2,4.6,,
2016-02-22 18:00:00,18:00,31.82,,52.16,70.61,,46.58,78.11,72.91,46.93,54.77,23.8,29.4,3.8,,
2016-02-22 19:00:00,19:00,42.4,,37.1,57.99,,41.58,69.61,54.56,37.13,48.03,26.8,27.3,5.0,,
2016-02-22 20:00:00,20:00,39.85,,39.28,69.41,,39.03,64.65,33.46,39.04,43.52,32.7,25.0,3.8,,
2016-02-22 21:00:00,21:00,28.49,,38.75,74.03,,39.41,45.01,81.84,43.86,41.37,35.0,23.5,3.5,,
2016-02-22 22:00:00,22:00,25.05,,30.44,64.37,,46.76,29.66,89.12,35.9,29.75,39.1,22.0,2.9,,
2016-02-22 23:00:00,23:00,19.23,,25.9,43.34,,49.39,19.52,55.98,34.96,23.6,47.3,20.6,3.9,,
2016-02-23 00:00:00,00:00,12.73,,23.19,37.24,,37.63,10.6,19.78,25.89,22.08,56.6,19.7,3.6,,
2016-02-23 01:00:00,01:00,16.58,,16.36,30.43,,38.55,15.17,33.34,28.79,14.84,57.7,19.0,3.2,,
2016-02-23 02:00:00,02:00,10.96,,15.17,27.13,,47.71,13.58,33.99,34.12,16.8,57.1,18.6,2.9,,
2016-02-23 03:00:00,03:00,9.45,,16.17,22.56,,41.76,13.36,27.91,29.12,13.54,60.9,17.8,3.3,,
2016-02-23 04:00:00,04:00,10.5,,15.87,28.13,,47.61,14.95,,15.48,13.73,62.6,17.6,2.4,,
2016-02-23 05:00:00,05:00,13.19,,15.47,39.52,,44.33,16.19,47.13,22.5,13.84,63.1,17.0,0.8,,
2016-02-23 06:00:00,06:00,14.23,,31.46,35.6,,38.8,23.22,71.72,25.17,18.8,68.2,15.7,1.0,,
2016-02-23 07:00:00,07:00,24.56,,94.53,46.59,,39.01,45.76,89.21,53.58,34.83,76.1,14.6,0.6,,
2016-02-23 08:00:00,08:00,41.73,,88.44,67.35,,33.89,59.85,115.77,70.06,41.75,71.3,16.5,0.5,,
2016-02-23 09:00:00,09:00,45.52,,64.93,77.99,,32.64,52.85,108.03,62.89,36.94,50.1,20.8,0.4,,
2016-02-23 10:00:00,10:00,48.35,,54.09,66.65,,30.75,49.2,73.72,62.17,34.03,31.3,23.5,1.7,,
2016-02-23 11:00:00,11:00,28.38,,39.85,60.01,,26.22,41.49,65.59,55.6,22.91,21.8,25.5,2.0,,
2016-02-23 12:00:00,12:00,12.89,,19.85,54.04,,28.79,40.58,49.39,33.43,14.99,18.1,26.9,2.7,,
2016-02-23 13:00:00,13:00,9.58,,20.72,36.83,,38.44,27.56,63.85,26.43,14.03,15.9,28.1,2.8,,
2016-02-23 14:00:00,14:00,14.8,,20.65,31.45,,44.66,21.01,54.51,22.56,14.82,13.1,29.6,2.9,,
2016-02-23 15:00:00,15:00,16.4,,26.01,25.89,,111.96,19.96,51.56,16.9,29.66,13.3,30.0,3.3,,
2016-02-23 16:00:00,16:00,19.74,,29.13,29.17,,162.99,35.03,48.18,31.17,30.67,13.8,30.4,3.6,,
