FECHA,HORA,AGU_PM10,ATM_PM10,CEN_PM10,LDO_PM10,LPIN_PM10,MIR_PM10,OBL_PM10,SFE_PM10,TLA_PM10,VAL_PM10,HR,TMP,WS,PM10-2,PM10-1
2018-01-21 21:00:00,21:00,34.6,44.9,19.4,46.9,105.0,26.95,33.2,94.936,23.1,20.7,18.9,20.7,2.2,73.3,54.1
2018-01-21 22:00:00,22:00,31.4,42.1,19.12,47.8,119.8,31.02,23.9,92.13600000000001,27.9,14.5,22.7,20.8,1.77,54.1,105.0
2018-01-21 23:00:00,23:00,21.4,34.2,28.54,55.8,134.5,75.14,17.2,139.12,60.1,26.8,28.2,20.8,0.79,105.0,119.8
2018-01-22 00:00:00,00:00,22.6,37.4,45.95,56.3,101.9,108.6,16.1,174.52,89.9,31.8,32.3,21.1,1.11,119.8,134.5
2018-01-22 02:00:00,02:00,20.6,20.9,71.01,34.4,138.5,115.46,48.4,83.634,68.4,33.7,45.3,21.4,0.63,101.9,105.0
2018-01-22 03:00:00,03:00,18.4,25.6,68.74,37.6,127.2,124.78,49.2,96.304,64.4,28.2,51.9,21.6,0.25,105.0,138.5
2018-01-22 04:00:00,04:00,19.5,18.9,71.0,36.2,138.3,126.11,46.1,85.546,60.1,32.2,47.7,21.3,0.94,138.5,127.2
2018-01-22 05:00:00,05:00,33.5,25.4,60.39,50.5,149.4,107.16,32.1,95.67399999999999,53.2,26.2,44.8,21.5,1.34,127.2,138.3
2018-01-22 06:00:00,06:00,45.3,33.5,73.61,48.3,227.8,77.15,38.2,165.96,55.2,39.9,53.7,21.6,0.96,138.3,149.4
2018-01-22 07:00:00,07:00,51.7,41.2,83.58,58.7,172.7,186.53,54.4,208.3,87.6,67.4,50.0,21.7,0.41,149.4,227.8
2018-01-22 08:00:00,08:00,84.7,78.1,88.4,85.7,215.2,257.83,69.3,272.92,110.3,98.6,51.1,21.5,0.4,227.8,172.7
2018-01-22 09:00:00,09:00,116.1,77.4,79.74,159.4,195.7,182.86,60.1,277.06,57.0,92.4,34.5,20.8,0.68,172.7,215.2
2018-01-23 10:00:00,10:00,124.2,89.8,119.29,86.3,105.2,173.38,72.6,194.41,107.5,121.3,27.2,20.2,0.76,310.3,285.0
2018-01-23 11:00:00,11:00,93.1,52.2,81.74,76.5,72.4,122.94,48.4,164.42,90.3,120.1,24.1,20.6,0.8,285.0,105.2
2018-01-23 12:00:00,12:00,88.2,32.6,73.11,72.7,85.2,82.8,44.2,131.8,90.5,98.9,24.4,20.7,1.38,105.2,72.4
2018-01-23 13:00:00,13:00,63.4,53.2,63.45,62.1,61.2,78.16,52.2,105.42,76.5,63.3,24.0,21.0,1.71,72.4,85.2
2018-01-23 14:00:00,14:00,45.3,54.2,50.99,57.0,49.2,81.31,47.2,77.835,43.7,61.7,25.1,21.1,2.55,85.2,61.2
2018-01-23 15:00:00,15:00,35.7,27.0,50.62,63.4,62.4,63.08,44.9,57.72,42.8,40.2,25.2,21.1,3.38,61.2,49.2
2018-01-23 16:00:00,16:00,41.9,28.0,40.73,66.8,137.2,38.89,45.8,67.141,35.0,35.1,25.4,21.0,3.55,49.2,62.4
2018-01-23 17:00:00,17:00,37.7,37.4,39.55,68.6,110.8,61.53,45.7,75.76,29.8,33.9,30.0,21.0,3.73,62.4,137.2
2018-01-23 18:00:00,18:00,33.2,38.2,40.57,52.1,78.3,42.47,41.4,61.086000000000006,42.7,30.8,28.6,20.9,3.65,137.2,110.8
2018-01-23 19:00:00,19:00,44.7,48.2,41.14,59.1,64.5,36.45,43.4,54.467,50.2,24.3,22.7,20.4,3.63,110.8,78.3
2018-01-23 20:00:00,20:00,35.3,36.4,31.9,38.1,62.6,35.44,28.8,79.209,38.6,31.4,23.9,20.4,1.42,78.3,64.5
2018-01-23 21:00:00,21:00,29.7,31.0,25.86,33.5,109.9,31.83,28.5,97.698,29.7,27.2,25.4,20.7,1.36,64.5,62.6
2018-01-23 22:00:00,22:00,28.1,23.4,19.91,31.6,107.6,37.58,33.2,92.008,25.9,26.0,26.8,20.6,1.63,62.6,109.9
2018-01-23 23:00:00,23:00,23.3,15.1,16.75,31.6,83.7,46.62,36.7,68.561,30.3,18.5,29.6,20.7,1.08,109.9,107.6
2018-01-24 00:00:00,00:00,18.8,21.5,10.69,41.7,88.6,45.57,19.5,71.51,28.7,23.1,31.2,20.8,0.77,107.6,83.7
2018-01-24 01:00:00,01:00,18.4,21.4,19.65,31.9,105.7,67.16,16.3,124.23,20.9,15.0,33.5,20.8,1.04,83.7,88.6
2018-01-24 02:00:00,02:00,19.2,19.3,19.09,19.2,63.6,126.19,14.5,99.975,25.3,15.8,35.5,20.9,0.72,88.6,105.7
2018-01-24 03:00:00,03:00,22.7,18.7,22.11,42.9,94.4,72.14,18.8,89.60600000000001,25.3,14.9,42.5,21.0,1.59,105.7,63.6
2018-01-24 04:00:00,04:00,20.3,23.7,22.91,48.5,84.6,41.56,22.3,59.034,34.5,20.9,48.5,21.2,0.62,63.6,94.4
2018-01-24 05:00:00,05:00,27.8,14.2,21.6,42.3,104.4,36.52,19.8,80.002,23.6,27.8,56.8,21.2,0.17,94.4,84.6
2018-01-24 06:00:00,06:00,27.7,19.6,29.89,38.2,173.9,37.0,18.4,117.76,17.9,27.1,54.8,21.1,0.64,84.6,104.4
2018-01-24 07:00:00,07:00,52.0,16.9,36.85,33.9,185.9,57.97,34.9,190.54,36.3,38.6,62.2,21.1,0.71,104.4,173.9
2018-01-24 08:00:00,08:00,56.7,33.6,44.98,36.5,58.5,75.74,55.2,166.33,34.6,48.5,63.7,21.1,2.02,173.9,185.9
2018-01-24 09:00:00,09:00,54.8,29.7,41.77,44.8,72.6,68.38,50.7,154.7,34.8,42.3,53.0,20.7,2.25,185.9,58.5
2018-01-24 10:00:00,10:00,68.8,38.7,40.9,73.1,53.4,58.8,41.5,161.8,46.4,40.6,47.5,20.3,1.57,58.5,72.6
2018-01-24 11:00:00,11:00,54.4,40.3,35.68,48.4,39.7,52.73,32.9,93.255,39.3,48.2,38.6,20.5,2.43,72.6,53.4
2018-01-24 12:00:00,12:00,50.1,27.6,35.62,36.1,43.8,45.97,26.0,106.34,27.2,46.8,36.3,20.9,1.81,53.4,39.7
2018-01-24 13:00:00,13:00,44.5,24.2,32.66,31.1,44.5,44.47,24.0,85.39399999999999,30.2,39.0,32.1,21.1,1.37,39.7,43.8
2018-01-24 15:00:00,15:00,49.4,16.3,29.55,34.3,42.0,42.34,36.4,82.32,42.2,34.6,26.2,21.5,1.47,44.5,33.6
2018-01-24 16:00:00,16:00,38.8,30.9,36.44,39.5,44.5,46.19,40.4,71.072,43.1,47.9,26.1,21.3,1.72,33.6,42.0
2018-01-24 17:00:00,17:00,54.0,52.9,37.52,48.5,68.4,54.37,42.0,91.51100000000001,45.8,45.8,27.3,21.1,2.07,42.0,44.5
2018-01-24 18:00:00,18:00,54.1,60.7,48.12,58.5,101.7,57.54,53.6,75.457,57.4,60.7,30.6,20.9,2.09,44.5,68.4
2018-01-24 22:00:00,22:00,15.9,9.0,19.82,80.9,32.0,15.5,22.2,55.879,13.3,16.0,69.6,20.8,3.4,147.2,51.4
2018-01-24 23:00:00,23:00,11.2,8.0,11.93,13.4,14.5,28.82,8.1,46.081,36.6,23.3,72.8,20.8,2.07,51.4,32.0
2018-01-25 01:00:00,01:00,13.4,12.9,15.87,24.7,6.8,19.43,0.2,37.931999999999995,12.5,14.6,75.7,20.8,2.06,14.5,16.8
2018-01-25 03:00:00,03:00,14.5,12.7,12.62,13.5,8.0,16.61,1.9,29.558000000000003,21.9,16.7,77.6,20.8,1.6,6.8,5.5
2018-01-25 04:00:00,04:00,19.1,16.3,9.98,15.4,10.5,17.88,7.1,33.188,19.8,11.9,79.7,21.0,1.08,5.5,8.0
2018-01-25 05:00:00,05:00,20.3,18.6,8.51,18.6,17.5,18.41,9.4,35.774,16.4,10.0,80.2,21.1,1.35,8.0,10.5
2018-01-25 06:00:00,06:00,19.6,17.4,11.55,22.4,15.7,21.01,16.9,41.475,20.7,12.3,79.6,21.1,1.69,10.5,17.5
2018-01-25 07:00:00,07:00,23.6,12.8,22.2,30.5,22.4,32.28,21.5,43.388000000000005,27.1,18.5,77.4,21.0,2.39,17.5,15.7
2018-01-25 08:00:00,08:00,33.6,11.7,25.58,33.6,32.4,29.34,18.0,64.215,22.6,34.6,77.8,21.0,2.81,15.7,22.4
2018-01-25 09:00:00,09:00,31.0,9.4,21.43,33.2,30.2,37.36,16.3,69.245,21.4,25.7,73.8,21.0,2.89,22.4,32.4
2018-01-25 10:00:00,10:00,44.2,20.2,24.06,25.2,41.7,28.35,17.6,92.538,22.6,23.6,68.0,20.7,2.7,32.4,30.2
